,"(mm) Precipitation (CHIRPS) at Colombo, 2007-01-01 to 2025-12-31"
"2023-01-11",0
"2023-01-12",0
"2023-01-13",0
"2023-01-14",1.2698
"2023-01-15",4.2677
"2023-01-16",5.8999
"2023-01-17",12.2359
"2023-01-18",0.7191
"2023-01-19",2.7408
"2023-01-20",0.371
"2023-01-21",11.4042
"2023-01-22",5.5738
"2023-01-23",0.7939
"2023-01-24",4.9533
"2023-01-25",1.4027
"2023-01-26",2.8329
"2023-01-27",2.1447
"2023-01-28",0.3246
"2023-01-29",0
"2023-01-30",0.0228
"2023-01-31",6.7291
"2023-02-01",2.7866
"2023-02-02",14.0127
"2023-02-03",23.4943
"2023-02-04",4.5445
"2023-02-05",0.0941
"2023-02-06",6.2483
"2023-02-07",3.2611
"2023-02-08",0.3153
"2023-02-09",0.2913
"2023-02-10",0.4491
"2023-02-11",2.2599
"2023-02-12",0
"2023-02-13",0
"2023-02-14",0
"2023-02-15",0
"2023-02-16",0
"2023-02-17",0
"2023-02-18",2.0775
"2023-02-19",9.2052
"2023-02-20",16.9537
"2023-02-21",0
"2023-02-22",0
"2023-02-23",0
"2023-02-24",18.4157
"2023-02-25",9.4986
"2023-02-26",0
"2023-02-27",0.3549
"2023-02-28",4.4798
"2023-03-01",0
"2023-03-02",7.9914
"2023-03-03",7.426
"2023-03-04",9.9132
"2023-03-05",0.038
"2023-03-06",8.4979
"2023-03-07",0
"2023-03-08",0
"2023-03-09",0
"2023-03-10",39.8613
"2023-03-11",4.2207
"2023-03-12",24.8565
"2023-03-13",2.2193
"2023-03-14",0
"2023-03-15",2.9403
"2023-03-16",21.6485
"2023-03-17",0
"2023-03-18",12.5802
"2023-03-19",1.8917
"2023-03-20",20.6358
"2023-03-21",11.8269
"2023-03-22",11.3167
"2023-03-23",17.2894
"2023-03-24",22.0249
"2023-03-25",5.281
"2023-03-26",22.3727
"2023-03-27",6.3023
"2023-03-28",13.5502
"2023-03-29",6.6707
"2023-03-30",13.5502
"2023-03-31",13.574
"2023-04-01",16.7603
"2023-04-02",16.779
"2023-04-03",17.4946
"2023-04-04",12.428
"2023-04-05",17.4051
"2023-04-06",12.6036
"2023-04-07",25.0314
"2023-04-08",8.7707
"2023-04-09",0
"2023-04-10",11.1886
"2023-04-11",0
"2023-04-12",0
"2023-04-13",5.3632
"2023-04-14",12.6199
"2023-04-15",10.6968
"2023-04-16",1.0995
"2023-04-17",0
"2023-04-18",0
"2023-04-19",0
"2023-04-20",0.0014
"2023-04-21",0.8988
"2023-04-22",0.2855
"2023-04-23",2.8242
"2023-04-24",9.8237
"2023-04-25",13.037
"2023-04-26",20.9664
"2023-04-27",11.8407
"2023-04-28",20.8299
"2023-04-29",21.8701
"2023-04-30",15.1292
"2023-05-01",48.4351
"2023-05-02",45.059
"2023-05-03",29.5731
"2023-05-04",65.171
"2023-05-05",41.6444
"2023-05-06",21.1109
"2023-05-07",20.3694
"2023-05-08",67.2931
"2023-05-09",31.4493
"2023-05-10",11.5923
"2023-05-11",39.2142
"2023-05-12",0
"2023-05-13",1.3117
"2023-05-14",24.7835
"2023-05-15",0
"2023-05-16",0
"2023-05-17",13.9688
"2023-05-18",1.0329
"2023-05-19",21.8857
"2023-05-20",24.0619
"2023-05-21",29.6629
"2023-05-22",0
"2023-05-23",8.6093
"2023-05-24",0
"2023-05-25",0
"2023-05-26",0
"2023-05-27",0
"2023-05-28",0
"2023-05-29",18.4671
"2023-05-30",26.6044
"2023-05-31",33.5104
"2023-06-01",70.5328
"2023-06-02",0
"2023-06-03",23.6407
"2023-06-04",24.0792
"2023-06-05",34.6211
"2023-06-06",0.2368
"2023-06-07",37.3698
"2023-06-08",26.2225
"2023-06-09",0
"2023-06-10",4.6346
"2023-06-11",33.7458
"2023-06-12",48.3633
"2023-06-13",40.0388
"2023-06-14",0
"2023-06-15",0
"2023-06-16",0
"2023-06-17",19.7868
"2023-06-18",1.7796
"2023-06-19",10.4407
"2023-06-20",11.2119
"2023-06-21",39.8725
"2023-06-22",1.2342
"2023-06-23",9.5519
"2023-06-24",0
"2023-06-25",0
"2023-06-26",4.8502
"2023-06-27",50.0683
"2023-06-28",22.4255
"2023-06-29",46.5417
"2023-06-30",0
"2023-07-01",16.222
"2023-07-02",46.7631
"2023-07-03",0.3104
"2023-07-04",6.1609
"2023-07-05",15.2682
"2023-07-06",0
"2023-07-07",0.3163
"2023-07-08",0
"2023-07-09",11.6591
"2023-07-10",19.5425
"2023-07-11",12.8102
"2023-07-12",0
"2023-07-13",0
"2023-07-14",0
"2023-07-15",0
"2023-07-16",14.3982
"2023-07-17",0
"2023-07-18",0.1868
"2023-07-19",0
"2023-07-20",0
"2023-07-21",0
"2023-07-22",0
"2023-07-23",14.3889
"2023-07-24",7.3654
"2023-07-25",5.5849
"2023-07-26",0.6162
"2023-07-27",0
"2023-07-28",0
"2023-07-29",0
"2023-07-30",0
"2023-07-31",0
"2023-08-01",0
"2023-08-02",0
"2023-08-03",0
"2023-08-04",0
"2023-08-05",0.9297
"2023-08-06",2.8853
"2023-08-07",0
"2023-08-08",0
"2023-08-09",11.0521
"2023-08-10",6.7034
"2023-08-11",10.5527
"2023-08-12",1.7971
"2023-08-13",0
"2023-08-14",0
"2023-08-15",0
"2023-08-16",0
"2023-08-17",0
"2023-08-18",0.0368
"2023-08-19",0
"2023-08-20",0
"2023-08-21",0
"2023-08-22",6.1909
"2023-08-23",5.0597
"2023-08-24",0
"2023-08-25",0
"2023-08-26",0
"2023-08-27",0
"2023-08-28",0
"2023-08-29",28.5372
"2023-08-30",67.2441
"2023-08-31",27.0313
"2023-09-01",22.9623
"2023-09-02",48.5582
"2023-09-03",53.6044
"2023-09-04",10.9453
"2023-09-05",32.9043
"2023-09-06",53.545
"2023-09-07",36.4185
"2023-09-08",0
"2023-09-09",0
"2023-09-10",0.6063
"2023-09-11",0.7042
"2023-09-12",13.1759
"2023-09-13",32.5458
"2023-09-14",4.5156
"2023-09-15",0
"2023-09-16",0.0069
"2023-09-17",18.1645
"2023-09-18",0.563
"2023-09-19",25.33
"2023-09-20",7.46
"2023-09-21",8.603
"2023-09-22",10.3002
"2023-09-23",0.4474
"2023-09-24",5.9699
"2023-09-25",11.8728
"2023-09-26",10.9547
"2023-09-27",48.3161
"2023-09-28",55.1107
"2023-09-29",79.499
"2023-09-30",0.2008
"2023-10-01",24.1014
"2023-10-02",27.1123
"2023-10-03",7.5348
"2023-10-04",39.1935
"2023-10-05",23.0536
"2023-10-06",41.78
"2023-10-07",33.5844
"2023-10-08",24.8926
"2023-10-09",33.0613
"2023-10-10",25.7594
"2023-10-11",19.26
"2023-10-12",13.4841
"2023-10-13",25.7888
"2023-10-14",27.1847
"2023-10-15",17.0468
"2023-10-16",11.8122
"2023-10-17",14.4813
"2023-10-18",48.6779
"2023-10-19",7.1961
"2023-10-20",15.6064
"2023-10-21",17.4767
"2023-10-22",36.9251
"2023-10-23",1.9691
"2023-10-24",23.412
"2023-10-25",12.6261
"2023-10-26",14.7497
"2023-10-27",9.6364
"2023-10-28",30.5271
"2023-10-29",23.8488
"2023-10-30",19.2728
"2023-10-31",15.0959
"2023-11-01",15.2546
"2023-11-02",32.9669
"2023-11-03",30.0106
"2023-11-04",21.6109
"2023-11-05",19.9979
"2023-11-06",26.2456
"2023-11-07",22.4118
"2023-11-08",41.01
"2023-11-09",21.4536
"2023-11-10",21.4536
"2023-11-11",14.5727
"2023-11-12",14.0925
"2023-11-13",14.2636
"2023-11-14",6.04
"2023-11-15",9.0304
"2023-11-16",23.8294
"2023-11-17",19.7201
"2023-11-18",16.2914
"2023-11-19",22.7998
"2023-11-20",17.8205
"2023-11-21",33.1291
"2023-11-22",32.1421
"2023-11-23",6.6244
"2023-11-24",9.6293
"2023-11-25",13.4484
"2023-11-26",5.3048
"2023-11-27",15.8717
"2023-11-28",28.9721
"2023-11-29",11.1627
"2023-11-30",10.2071
"2023-12-01",19.8404
"2023-12-02",1.4481
"2023-12-03",10.7246
"2023-12-04",26.8458
"2023-12-05",8.1572
"2023-12-06",9.7544
"2023-12-07",19.9898
"2023-12-08",18.9082
"2023-12-09",11.9896
"2023-12-10",13.6795
"2023-12-11",25.9292
"2023-12-12",9.1274
"2023-12-13",6.7019
"2023-12-14",21.3733
"2023-12-15",15.6594
"2023-12-16",18.6008
"2023-12-17",9.2821
"2023-12-18",12.6249
"2023-12-19",10.3815
"2023-12-20",8.2654
"2023-12-21",11.3201
"2023-12-22",0.677
"2023-12-23",0.7619
"2023-12-24",2.5587
"2023-12-25",0.3429
"2023-12-26",0
"2023-12-27",0
"2023-12-28",3.2581
"2023-12-29",12.8617
"2023-12-30",9.1101
"2023-12-31",15.5705
"2024-01-01",37.2692
"2024-01-02",4.3438
"2024-01-03",13.5617
"2024-01-04",0
"2024-01-05",8.2061
"2024-01-06",11.2562
"2024-01-07",11.6106
"2024-01-08",28.5803
"2024-01-09",22.7241
"2024-01-10",21.4054
"2024-01-11",0.1211
"2024-01-12",0
"2024-01-13",0
"2024-01-14",0
"2024-01-15",0
"2024-01-16",0
"2024-01-17",0
"2024-01-18",0
"2024-01-19",4.8608
"2024-01-20",5.8974
"2024-01-21",0
"2024-01-22",0
"2024-01-23",0
"2024-01-24",0
"2024-01-25",0
"2024-01-26",0
"2024-01-27",0
"2024-01-28",0
"2024-01-29",0
"2024-01-30",4.6067
"2024-01-31",11.2786
"2024-02-01",6.9428
"2024-02-02",0
"2024-02-03",0
"2024-02-04",11.4722
"2024-02-05",18.8636
"2024-02-06",0
"2024-02-07",0
"2024-02-08",0
"2024-02-09",0
"2024-02-10",0
"2024-02-11",0
"2024-02-12",0
"2024-02-13",0
"2024-02-14",1.2079
"2024-02-15",0
"2024-02-16",0.6528
"2024-02-17",0
"2024-02-18",0
"2024-02-19",0
"2024-02-20",0
"2024-02-21",0
"2024-02-22",0
"2024-02-23",0
"2024-02-24",1.7899
"2024-02-25",0
"2024-02-26",0
"2024-02-27",0
"2024-02-28",0
"2024-02-29",9.7493
"2024-03-01",0.904
"2024-03-02",0
"2024-03-03",0
"2024-03-04",0
"2024-03-05",0
"2024-03-06",4.8271
"2024-03-07",0.6608
"2024-03-08",5.887
"2024-03-09",0
"2024-03-10",0
"2024-03-11",0
"2024-03-12",0
"2024-03-13",0
"2024-03-14",1.2773
"2024-03-15",0
"2024-03-16",0
"2024-03-17",0
"2024-03-18",0
"2024-03-19",0
"2024-03-20",0
"2024-03-21",0.8776
"2024-03-22",13.8968
"2024-03-23",0
"2024-03-24",5.7182
"2024-03-25",0
"2024-03-26",0
"2024-03-27",0
"2024-03-28",9.2686
"2024-03-29",5.3296
"2024-03-30",0
"2024-03-31",1.4505
"2024-04-01",21.3404
"2024-04-02",13.7393
"2024-04-03",3.2577
"2024-04-04",16.3974
"2024-04-05",0
"2024-04-06",0.3966
"2024-04-07",3.0712
"2024-04-08",1.3308
"2024-04-09",0
"2024-04-10",11.7434
"2024-04-11",14.911
"2024-04-12",7.8754
"2024-04-13",2.7995
"2024-04-14",10.671
"2024-04-15",20.5878
"2024-04-16",5.7643
"2024-04-17",11.2811
"2024-04-18",7.016
"2024-04-19",2.8189
"2024-04-20",5.9093
"2024-04-21",10.2592
"2024-04-22",6.7541
"2024-04-23",11.8258
"2024-04-24",9.1394
"2024-04-25",0.7504
"2024-04-26",0.2932
"2024-04-27",27.8934
"2024-04-28",6.6304
"2024-04-29",21.3144
"2024-04-30",12.7222
"2024-05-01",0
"2024-05-02",1.0578
"2024-05-03",0
"2024-05-04",1.7915
"2024-05-05",2.7926
"2024-05-06",14.3741
"2024-05-07",6.9502
"2024-05-08",16.8527
"2024-05-09",21.7174
"2024-05-10",20.9627
"2024-05-11",20.0216
"2024-05-12",19.5357
"2024-05-13",15.6392
"2024-05-14",25.9984
"2024-05-15",10.4595
"2024-05-16",20.1378
"2024-05-17",25.1162
"2024-05-18",35.0519
"2024-05-19",26.7372
"2024-05-20",13.6486
"2024-05-21",16.8969
"2024-05-22",16.4189
"2024-05-23",5.1497
"2024-05-24",6.4541
"2024-05-25",20.198
"2024-05-26",12.8301
"2024-05-27",17.6882
"2024-05-28",4.0107
"2024-05-29",0.8284
"2024-05-30",5.4059
"2024-05-31",8.1025
"2024-06-01",20.8553
"2024-06-02",23.272
"2024-06-03",9.0294
"2024-06-04",0
"2024-06-05",0.0984
"2024-06-06",0
"2024-06-07",0.4914
"2024-06-08",11.6686
"2024-06-09",12.3602
"2024-06-10",0
"2024-06-11",2.4845
"2024-06-12",2.3431
"2024-06-13",1.607
"2024-06-14",1.3347
"2024-06-15",1.7081
"2024-06-16",0
"2024-06-17",0
"2024-06-18",28.2727
"2024-06-19",1.3311
"2024-06-20",3.3888
"2024-06-21",0
"2024-06-22",9.4199
"2024-06-23",5.26
"2024-06-24",10.8774
"2024-06-25",30.1024
"2024-06-26",24.348
"2024-06-27",6.5707
"2024-06-28",0
"2024-06-29",0
"2024-06-30",0.5793
"2024-07-01",4.1312
"2024-07-02",0
"2024-07-03",3.7362
"2024-07-04",10.5371
"2024-07-05",15.1782
"2024-07-06",0
"2024-07-07",21.8086
"2024-07-08",7.4699
"2024-07-09",0.5326
"2024-07-10",0
"2024-07-11",0
"2024-07-12",2.5428
"2024-07-13",15.7958
"2024-07-14",0.3766
"2024-07-15",12.6417
"2024-07-16",5.2295
"2024-07-17",2.4283
"2024-07-18",0
"2024-07-19",0
"2024-07-20",0
"2024-07-21",0
"2024-07-22",3.8547
"2024-07-23",0
"2024-07-24",0
"2024-07-25",0
"2024-07-26",1.555
"2024-07-27",0
"2024-07-28",9.0825
"2024-07-29",30.541
"2024-07-30",0
"2024-07-31",0.9669
"2024-08-01",2.324
"2024-08-02",0.949
"2024-08-03",3.9485
"2024-08-04",6.3308
"2024-08-05",4.4919
"2024-08-06",0
"2024-08-07",0.0111
"2024-08-08",2.7565
"2024-08-09",0.0206
"2024-08-10",4.3616
"2024-08-11",18.6173
"2024-08-12",22.3058
"2024-08-13",10.1806
"2024-08-14",0
"2024-08-15",0
"2024-08-16",35.747
"2024-08-17",27.0753
"2024-08-18",11.4687
"2024-08-19",32.4959
"2024-08-20",10.9357
"2024-08-21",6.7285
"2024-08-22",1.4439
"2024-08-23",2.7074
"2024-08-24",3.8258
"2024-08-25",4.0413
"2024-08-26",2.061
"2024-08-27",0.8559
"2024-08-28",2.6476
"2024-08-29",6.0034
"2024-08-30",8.7188
"2024-08-31",9.5575
"2024-09-01",20.2795
"2024-09-02",53.9306
"2024-09-03",32.6394
"2024-09-04",27.8596
"2024-09-05",0
"2024-09-06",2.0922
"2024-09-07",2.9296
"2024-09-08",0
"2024-09-09",19.4557
"2024-09-10",0
"2024-09-11",4.0185
"2024-09-12",2.476
"2024-09-13",2.8764
"2024-09-14",3.0773
"2024-09-15",3.8074
"2024-09-16",0
"2024-09-17",5.5878
"2024-09-18",0
"2024-09-19",0
"2024-09-20",0
"2024-09-21",0
"2024-09-22",0
"2024-09-23",0.2723
"2024-09-24",0
"2024-09-25",0
"2024-09-26",9.0922
"2024-09-27",2.373
"2024-09-28",8.5948
"2024-09-29",22.7145
"2024-09-30",12.7447
"2024-10-01",3.4816
"2024-10-02",2.7943
"2024-10-03",2.2997
"2024-10-04",1.8621
"2024-10-05",4.4355
"2024-10-06",43.066
"2024-10-07",36.6701
"2024-10-08",29.9624
"2024-10-09",33.2992
"2024-10-10",33.1708
"2024-10-11",52.6727
"2024-10-12",11.331
"2024-10-13",73.144
"2024-10-14",0.58
"2024-10-15",0
"2024-10-16",0.748
"2024-10-17",0
"2024-10-18",3.9557
"2024-10-19",0
"2024-10-20",12.6976
"2024-10-21",20.7665
"2024-10-22",6.9176
"2024-10-23",12.4311
"2024-10-24",0
"2024-10-25",21.5536
"2024-10-26",0
"2024-10-27",6.0566
"2024-10-28",24.0448
"2024-10-29",22.7888
"2024-10-30",2.0433
"2024-10-31",23.9022
"2024-11-01",14.8306
"2024-11-02",15.9037
"2024-11-03",28.1358
"2024-11-04",27.8702
"2024-11-05",15.3981
"2024-11-06",0
"2024-11-07",0
"2024-11-08",41.878
"2024-11-09",3.9653
"2024-11-10",5.7409
"2024-11-11",6.4755
"2024-11-12",27.4144
"2024-11-13",11.7089
"2024-11-14",11.9073
"2024-11-15",23.4421
"2024-11-16",11.7281
"2024-11-17",7.8202
"2024-11-18",1.4128
"2024-11-19",24.5753
"2024-11-20",29.1022
"2024-11-21",9.0423
"2024-11-22",15.7426
"2024-11-23",10.8566
"2024-11-24",21.525
"2024-11-25",30.4492
"2024-11-26",65.6575
"2024-11-27",5.1163
"2024-11-28",0
"2024-11-29",0.9512
"2024-11-30",20.6268
"2024-12-01",0
"2024-12-02",0
"2024-12-03",0
"2024-12-04",2.511
"2024-12-05",7.0786
"2024-12-06",1.5622
"2024-12-07",4.3115
"2024-12-08",10.6243
"2024-12-09",0
"2024-12-10",0
"2024-12-11",22.6835
"2024-12-12",7.3526
"2024-12-13",18.0752
"2024-12-14",14.8771
"2024-12-15",0
"2024-12-16",3.8144
"2024-12-17",15.5669
"2024-12-18",0
"2024-12-19",0.5248
"2024-12-20",0
"2024-12-21",18.8006
"2024-12-22",3.7052
"2024-12-23",0
"2024-12-24",0
"2024-12-25",0
"2024-12-26",0
"2024-12-27",0
"2024-12-28",0
"2024-12-29",0.1322
"2024-12-30",9.8423
"2024-12-31",18.5049
"2025-01-01",7.8407
"2025-01-02",0.1479
"2025-01-03",0.6108
"2025-01-04",3.074
"2025-01-05",0
"2025-01-06",0.1267
"2025-01-07",0
"2025-01-08",0
"2025-01-09",1.7942
"2025-01-10",6.1576
"2025-01-11",3.3201
"2025-01-12",13.1912
"2025-01-13",0.2602
"2025-01-14",14.1575
"2025-01-15",0
"2025-01-16",2.2101
"2025-01-17",0
"2025-01-18",11.5174
"2025-01-19",12.2711
"2025-01-20",0.0702
"2025-01-21",7.3269
"2025-01-22",13.8901
"2025-01-23",7.4173
"2025-01-24",1.3724
"2025-01-25",4.4638
"2025-01-26",21.266
"2025-01-27",6.425
"2025-01-28",24.8019
"2025-01-29",17.3189
"2025-01-30",8.9711
"2025-01-31",5.8671
"2025-02-01",2.8553
"2025-02-02",0
"2025-02-03",0
"2025-02-04",0
"2025-02-05",0
"2025-02-06",2.1327
"2025-02-07",0.5192
"2025-02-08",0
"2025-02-09",0.0319
"2025-02-10",2.058
"2025-02-11",0
"2025-02-12",0
"2025-02-13",0
"2025-02-14",0
"2025-02-15",0
"2025-02-16",0
"2025-02-17",0
"2025-02-18",0
"2025-02-19",0
"2025-02-20",0
"2025-02-21",0
"2025-02-22",0
"2025-02-23",0
"2025-02-24",0
"2025-02-25",27.4295
"2025-02-26",9.0419
"2025-02-27",11.9081
"2025-02-28",20.3858
"2025-03-01",24.2002
"2025-03-02",23.0195
"2025-03-03",37.0872
"2025-03-04",7.6834
"2025-03-05",0
"2025-03-06",0
"2025-03-07",0
"2025-03-08",0
"2025-03-09",0
"2025-03-10",6.5686
"2025-03-11",35.2734
"2025-03-12",0
"2025-03-13",9.8771
"2025-03-14",22.3788
"2025-03-15",7.0443
"2025-03-16",8.8331
"2025-03-17",9.0307
"2025-03-18",18.0615
"2025-03-19",7.0286
"2025-03-20",10.6535
"2025-03-21",15.8111
"2025-03-22",10.7139
"2025-03-23",26.9964
"2025-03-24",17.555
"2025-03-25",9.2284
"2025-03-26",6.3255
"2025-03-27",11.8514
"2025-03-28",0
"2025-03-29",11.1408
"2025-03-30",19.2577
"2025-03-31",11.0629
"2025-04-01",9.1325
"2025-04-02",27.7087
"2025-04-03",39.863
"2025-04-04",21.1412
"2025-04-05",26.7621
"2025-04-06",41.0202
"2025-04-07",15.2897
"2025-04-08",5.6829
"2025-04-09",33.264
"2025-04-10",27.2279
"2025-04-11",8.5794
"2025-04-12",0
"2025-04-13",0
"2025-04-14",13.1497
"2025-04-15",5.3947
"2025-04-16",0.5761
"2025-04-17",5.5033
"2025-04-18",0.8113
"2025-04-19",3.9307
"2025-04-20",7.8616
"2025-04-21",17.7753
"2025-04-22",10.7091
"2025-04-23",27.2743
"2025-04-24",26.2353
"2025-04-25",11.3116
"2025-04-26",6.5575
"2025-04-27",11.558
"2025-04-28",22.1235
"2025-04-29",15.4577
"2025-04-30",28.6793
"2025-05-01",0
"2025-05-02",17.9168
"2025-05-03",9.7381
"2025-05-04",1.9009
"2025-05-05",9.1242
"2025-05-06",19.3364
"2025-05-07",14.2224
"2025-05-08",8.0665
"2025-05-09",7.648
"2025-05-10",9.225
"2025-05-11",0
"2025-05-12",0
"2025-05-13",9.948
"2025-05-14",13.6861
"2025-05-15",20.6603
"2025-05-16",13.2088
"2025-05-17",15.3035
"2025-05-18",17.7922
"2025-05-19",20.8388
"2025-05-20",15.6262
"2025-05-21",0.2485
"2025-05-22",6.562
"2025-05-23",1.0449
"2025-05-24",24.271
"2025-05-25",9.2996
"2025-05-26",46.8196
"2025-05-27",22.5948
"2025-05-28",3.6415
"2025-05-29",14.9635
"2025-05-30",16.8163
"2025-05-31",0.771
"2025-06-01",0
"2025-06-02",0
"2025-06-03",0
"2025-06-04",7.8344
"2025-06-05",10.1043
"2025-06-06",0
"2025-06-07",0
"2025-06-08",0
"2025-06-09",0
"2025-06-10",27.3291
"2025-06-11",20.3997
"2025-06-12",15.6434
"2025-06-13",22.8213
"2025-06-14",21.5427
"2025-06-15",14.3681
"2025-06-16",0
"2025-06-17",0.6161
"2025-06-18",0
"2025-06-19",0.1337
"2025-06-20",22.0563
"2025-06-21",41.6661
"2025-06-22",0
"2025-06-23",12.1399
"2025-06-24",0
"2025-06-25",0
"2025-06-26",2.6644
"2025-06-27",0
"2025-06-28",23.9053
"2025-06-29",0
"2025-06-30",0
"2025-07-01",0.3501
"2025-07-02",0.1545
"2025-07-03",0.9514
"2025-07-04",0.7861
"2025-07-05",0.7719
"2025-07-06",0
"2025-07-07",0
"2025-07-08",0
"2025-07-09",0
"2025-07-10",11.0985
"2025-07-11",0
"2025-07-12",0
"2025-07-13",0
"2025-07-14",8.5572
"2025-07-15",0.8566
"2025-07-16",6.9759
"2025-07-17",0.806
"2025-07-18",0
"2025-07-19",0
"2025-07-20",0
"2025-07-21",10.3493
"2025-07-22",0.0072
"2025-07-23",2.4315
"2025-07-24",7.5498
"2025-07-25",20.3034
"2025-07-26",2.1424
"2025-07-27",0
"2025-07-28",0
"2025-07-29",0
"2025-07-30",0
"2025-07-31",3.8751
"2025-08-01",17.7628
"2025-08-02",17.1711
"2025-08-03",9.1402
"2025-08-04",0
"2025-08-05",3.7111
"2025-08-06",0
"2025-08-07",0
"2025-08-08",0
"2025-08-09",1.7546
"2025-08-10",0
"2025-08-11",14.1426
"2025-08-12",2.8185
"2025-08-13",0
"2025-08-14",0
"2025-08-15",0
"2025-08-16",0.6551
"2025-08-17",8.9571
"2025-08-18",4.8231
"2025-08-19",0
"2025-08-20",0
"2025-08-21",0.4139
"2025-08-22",1.9772
"2025-08-23",7.0691
"2025-08-24",0
"2025-08-25",2.8468
"2025-08-26",0
"2025-08-27",0.3393
"2025-08-28",3.9983
"2025-08-29",0
"2025-08-30",15.3609
"2025-08-31",0.104
"2025-09-01",0.1305
"2025-09-02",0
"2025-09-03",0
"2025-09-04",0
"2025-09-05",0
"2025-09-06",0
"2025-09-07",0
"2025-09-08",33.2079
"2025-09-09",13.6894
"2025-09-10",16.6651
"2025-09-11",0
"2025-09-12",10.6375
"2025-09-13",0.0055
"2025-09-14",7.2773
"2025-09-15",9.0324
"2025-09-16",30.7391
"2025-09-17",74.7974
"2025-09-18",48.6012
"2025-09-19",32.7223
"2025-09-20",0
"2025-09-21",0
"2025-09-22",0
"2025-09-23",0
"2025-09-24",4.6872
"2025-09-25",38.9165
"2025-09-26",15.6543
"2025-09-27",0
"2025-09-28",0
"2025-09-29",0
"2025-09-30",0
"2025-10-01",0
"2025-10-02",0
"2025-10-03",12.5746
"2025-10-04",29.4258
"2025-10-05",17.0011
"2025-10-06",7.4731
"2025-10-07",11.6017
"2025-10-08",14.9041
"2025-10-09",13.7206
"2025-10-10",10.29
"2025-10-11",24.6813
"2025-10-12",36.1319
"2025-10-13",32.3238
"2025-10-14",37.0879
"2025-10-15",17.5272
"2025-10-16",39.5885
"2025-10-17",44.4028
"2025-10-18",38.7926
"2025-10-19",52.9628
"2025-10-20",25.0158
"2025-10-21",15.3755
"2025-10-22",21.5367
"2025-10-23",18.2224
"2025-10-24",73.9083
"2025-10-25",16.8998
"2025-10-26",1.9222
"2025-10-27",3.6584
"2025-10-28",0
"2025-10-29",0
"2025-10-30",0
"2025-10-31",0
"2025-11-01",15.7678
"2025-11-02",0.7864
"2025-11-03",0
"2025-11-04",0
"2025-11-05",1.9709
"2025-11-06",21.1494
"2025-11-07",15.9058
"2025-11-08",18.7638
"2025-11-09",2.5768
"2025-11-10",3.8424
"2025-11-11",2.551
"2025-11-12",18.1151
"2025-11-13",19.5745
"2025-11-14",19.289
"2025-11-15",7.867
"2025-11-16",17.1638
"2025-11-17",51.2654
"2025-11-18",42.7642
"2025-11-19",0.7559
"2025-11-20",29.6039
"2025-11-21",8.0744
"2025-11-22",28.0906
"2025-11-23",36.8712
"2025-11-24",37.7324
"2025-11-25",21.2343
"2025-11-26",60.5745
"2025-11-27",71.1718
"2025-11-28",34.3816
"2025-11-29",0.5209
"2025-11-30",1.5679
"2025-12-01",0
"2025-12-02",0
"2025-12-03",2.7132
"2025-12-04",6.0538
"2025-12-05",3.6566
"2025-12-06",7.4693
"2025-12-07",8.4354
"2025-12-08",5.5113
"2025-12-09",15.1119
"2025-12-10",18.7064
"2025-12-11",10.2855
"2025-12-12",17.4232
"2025-12-13",12.428
"2025-12-14",0
"2025-12-15",0
"2025-12-16",0.4768
"2025-12-17",9.1411
"2025-12-18",36.9065
"2025-12-19",16.0311
"2025-12-20",1.3868
"2025-12-21",0
"2025-12-22",2.0678
"2025-12-23",0
"2025-12-24",0.6344
"2025-12-25",0
"2025-12-26",0
"2025-12-27",0
"2025-12-28",0
"2025-12-29",0
"2025-12-30",1.0212
"2025-12-31",21.8022
