,"(deg C) Mean Temperature (ERA5) at Kilinochchi, 2007-01-01 to 2025-12-31"
"2021-10-16",27.9946
"2021-10-17",28.5402
"2021-10-18",28.8913
"2021-10-19",28.6935
"2021-10-20",27.7303
"2021-10-21",28.0049
"2021-10-22",28.114
"2021-10-23",27.8519
"2021-10-24",28.1841
"2021-10-25",28.0995
"2021-10-26",27.4895
"2021-10-27",27.0845
"2021-10-28",26.7055
"2021-10-29",26.8856
"2021-10-30",26.7429
"2021-10-31",26.4282
"2021-11-01",26.7995
"2021-11-02",27.1992
"2021-11-03",26.6515
"2021-11-04",26.7412
"2021-11-05",27.1981
"2021-11-06",27.1132
"2021-11-07",26.8177
"2021-11-08",25.799
"2021-11-09",25.6632
"2021-11-10",25.9314
"2021-11-11",27.335
"2021-11-12",26.9168
"2021-11-13",26.8812
"2021-11-14",27.9889
"2021-11-15",27.5979
"2021-11-16",27.5343
"2021-11-17",26.6169
"2021-11-18",26.7447
"2021-11-19",27.6582
"2021-11-20",27.8224
"2021-11-21",27.7895
"2021-11-22",27.5409
"2021-11-23",26.977
"2021-11-24",25.9511
"2021-11-25",26.1585
"2021-11-26",26.3461
"2021-11-27",26.4905
"2021-11-28",26.2572
"2021-11-29",26.9441
"2021-11-30",27.5669
"2021-12-01",26.8824
"2021-12-02",27.473
"2021-12-03",27.794
"2021-12-04",27.777
"2021-12-05",28.2673
"2021-12-06",27.8681
"2021-12-07",28.0416
"2021-12-08",28.068
"2021-12-09",27.7971
"2021-12-10",27.8398
"2021-12-11",28.2362
"2021-12-12",27.1883
"2021-12-13",27.636
"2021-12-14",27.3279
"2021-12-15",26.4423
"2021-12-16",26.1379
"2021-12-17",26.2408
"2021-12-18",26.516
"2021-12-19",26.7779
"2021-12-20",26.8932
"2021-12-21",26.7847
"2021-12-22",26.1167
"2021-12-23",26.0133
"2021-12-24",26.4359
"2021-12-25",26.5707
"2021-12-26",26.899
"2021-12-27",26.8687
"2021-12-28",26.7918
"2021-12-29",26.4653
"2021-12-30",25.2672
"2021-12-31",25.2631
"2022-01-01",25.2414
"2022-01-02",26.1299
"2022-01-03",26.4454
"2022-01-04",26.3538
"2022-01-05",26.1399
"2022-01-06",26.4741
"2022-01-07",26.468
"2022-01-08",26.9254
"2022-01-09",27.1357
"2022-01-10",26.3844
"2022-01-11",26.5806
"2022-01-12",26.8366
"2022-01-13",27.5391
"2022-01-14",27.7895
"2022-01-15",27.4475
"2022-01-16",27.6874
"2022-01-17",26.6286
"2022-01-18",26.5017
"2022-01-19",26.1434
"2022-01-20",25.5462
"2022-01-21",25.9486
"2022-01-22",26.1399
"2022-01-23",26.2481
"2022-01-24",26.4447
"2022-01-25",26.6874
"2022-01-26",26.5423
"2022-01-27",26.5486
"2022-01-28",27.3977
"2022-01-29",26.206
"2022-01-30",26.2278
"2022-01-31",27.0153
"2022-02-01",26.5778
"2022-02-02",25.8239
"2022-02-03",25.9038
"2022-02-04",26.6943
"2022-02-05",26.8347
"2022-02-06",26.9015
"2022-02-07",26.3544
"2022-02-08",26.5467
"2022-02-09",26.77
"2022-02-10",25.4513
"2022-02-11",26.1551
"2022-02-12",25.7096
"2022-02-13",26.0281
"2022-02-14",26.4823
"2022-02-15",26.3681
"2022-02-16",26.1269
"2022-02-17",26.7337
"2022-02-18",26.9225
"2022-02-19",26.5671
"2022-02-20",27.3456
"2022-02-21",27.4187
"2022-02-22",27.5215
"2022-02-23",27.1591
"2022-02-24",27.3361
"2022-02-25",27.2851
"2022-02-26",26.7133
"2022-02-27",27.361
"2022-02-28",27.4743
"2022-03-01",27.5269
"2022-03-02",27.4297
"2022-03-03",27.2945
"2022-03-04",25.678
"2022-03-05",27.04
"2022-03-06",26.1866
"2022-03-07",26.9509
"2022-03-08",27.1495
"2022-03-09",27.148
"2022-03-10",27.4073
"2022-03-11",27.7146
"2022-03-12",27.5069
"2022-03-13",27.4954
"2022-03-14",27.4255
"2022-03-15",27.5337
"2022-03-16",27.456
"2022-03-17",28.7848
"2022-03-18",29.1476
"2022-03-19",29.4554
"2022-03-20",28.7996
"2022-03-21",29.1844
"2022-03-22",29.04
"2022-03-23",28.8567
"2022-03-24",28.7199
"2022-03-25",28.3655
"2022-03-26",29.0459
"2022-03-27",29.0803
"2022-03-28",29.8026
"2022-03-29",29.1293
"2022-03-30",29.1203
"2022-03-31",29.0778
"2022-04-02",28.9036
"2022-04-03",28.7992
"2022-04-04",28.9967
"2022-04-05",28.7005
"2022-04-06",29.0904
"2022-04-07",28.9682
"2022-04-08",27.5774
"2022-04-09",27.0875
"2022-04-10",26.5317
"2022-04-11",28.2071
"2022-04-12",28.0435
"2022-04-13",27.9621
"2022-04-14",28.7064
"2022-04-15",29.6205
"2022-04-16",29.5408
"2022-04-17",28.1203
"2022-04-18",29.2972
"2022-04-19",29.6225
"2022-04-20",30.0995
"2022-04-21",29.8783
"2022-04-22",28.479
"2022-04-23",28.3447
"2022-04-24",29.3888
"2022-04-25",29.5178
"2022-04-26",30.1005
"2022-04-27",30.2437
"2022-04-28",29.3473
"2022-04-29",29.7639
"2022-04-30",30.336
"2022-05-01",30.0789
"2022-05-02",30.6164
"2022-05-03",30.6941
"2022-05-04",30.2592
"2022-05-05",30.348
"2022-05-06",29.6448
"2022-05-07",29.9222
"2022-05-08",30.0077
"2022-05-09",29.9462
"2022-05-10",29.556
"2022-05-11",29.5204
"2022-05-12",29.3865
"2022-05-13",29.7899
"2022-05-14",29.2324
"2022-05-15",29.4724
"2022-05-16",29.2505
"2022-05-17",28.9094
"2022-05-18",28.7155
"2022-05-19",28.999
"2022-05-20",29.3403
"2022-05-21",29.4407
"2022-05-22",29.7362
"2022-05-23",29.5561
"2022-05-24",28.7629
"2022-05-25",28.9732
"2022-05-26",28.5675
"2022-05-27",29.056
"2022-05-28",29.0091
"2022-05-29",28.5992
"2022-05-30",28.6743
"2022-05-31",28.6623
"2022-06-01",29.3192
"2022-06-02",29.0248
"2022-06-03",29.1848
"2022-06-04",29.2955
"2022-06-05",28.6751
"2022-06-06",28.6998
"2022-06-07",28.0922
"2022-06-08",28.8684
"2022-06-09",29.1321
"2022-06-10",28.8838
"2022-06-11",28.3761
"2022-06-12",28.6727
"2022-06-13",28.9317
"2022-06-14",29.4534
"2022-06-15",29.2961
"2022-06-16",28.7059
"2022-06-17",28.4338
"2022-06-18",28.3374
"2022-06-19",28.7403
"2022-06-20",29.236
"2022-06-21",29.0115
"2022-06-22",28.745
"2022-06-23",28.8884
"2022-06-24",29.26
"2022-06-25",29.0275
"2022-06-26",29.2025
"2022-06-27",29.0808
"2022-06-28",29.2628
"2022-06-29",30.0377
"2022-06-30",29.3789
"2022-07-01",30.1486
"2022-07-02",30.3624
"2022-07-03",29.3139
"2022-07-04",29.7898
"2022-07-05",28.502
"2022-07-06",29.0233
"2022-07-07",28.7082
"2022-07-08",29.3277
"2022-07-09",28.8471
"2022-07-10",28.6096
"2022-07-11",28.4135
"2022-07-12",28.4748
"2022-07-13",28.5404
"2022-07-14",28.2631
"2022-07-15",28.3818
"2022-07-16",28.652
"2022-07-17",28.5365
"2022-07-18",29.1199
"2022-07-19",29.1792
"2022-07-20",29.3572
"2022-07-21",28.8696
"2022-07-22",29.2293
"2022-07-23",28.7365
"2022-07-24",28.2189
"2022-07-25",28.3627
"2022-07-26",27.9987
"2022-07-27",27.9459
"2022-07-28",28.0887
"2022-07-29",28.7478
"2022-07-30",28.8097
"2022-07-31",28.5117
"2022-08-01",27.9766
"2022-08-02",28.2749
"2022-08-03",28.0886
"2022-08-04",28.055
"2022-08-05",28.6526
"2022-08-06",28.5117
"2022-08-07",28.577
"2022-08-08",28.4831
"2022-08-09",28.3206
"2022-08-10",28.4471
"2022-08-11",28.9294
"2022-08-12",28.9789
"2022-08-13",28.9658
"2022-08-14",29.3911
"2022-08-15",29.4681
"2022-08-16",28.9123
"2022-08-17",28.7731
"2022-08-18",28.6823
"2022-08-19",28.9287
"2022-08-20",28.6553
"2022-08-21",28.5025
"2022-08-22",28.4009
"2022-08-23",28.3003
"2022-08-24",27.8553
"2022-08-25",28.0385
"2022-08-26",28.0311
"2022-08-27",27.8343
"2022-08-28",28.0016
"2022-08-29",28.2625
"2022-08-30",27.9309
"2022-08-31",26.5585
"2022-09-01",26.3187
"2022-09-02",27.5343
"2022-09-03",28.207
"2022-09-04",28.2243
"2022-09-05",27.5841
"2022-09-06",27.6584
"2022-09-07",27.6178
"2022-09-08",27.9638
"2022-09-09",28.2789
"2022-09-10",28.3171
"2022-09-11",28.3151
"2022-09-12",28.2172
"2022-09-13",28.0498
"2022-09-14",28.1799
"2022-09-15",27.919
"2022-09-16",28.1437
"2022-09-17",28.2231
"2022-09-18",27.8555
"2022-09-19",27.893
"2022-09-20",28.1944
"2022-09-21",28.2254
"2022-09-22",28.4061
"2022-09-23",28.2224
"2022-09-24",28.7066
"2022-09-25",29.3098
"2022-09-26",28.5519
"2022-09-27",29.116
"2022-09-28",28.4665
"2022-09-29",28.5186
"2022-09-30",28.3163
"2022-10-01",28.474
"2022-10-02",28.5991
"2022-10-03",28.6997
"2022-10-04",28.8265
"2022-10-05",28.6058
"2022-10-06",28.0488
"2022-10-07",28.0276
"2022-10-08",27.9897
"2022-10-09",26.1445
"2022-10-10",27.5301
"2022-10-11",27.7628
"2022-10-12",27.6489
"2022-10-13",27.5198
"2022-10-14",27.1464
"2022-10-15",27.4078
"2022-10-16",27.3887
"2022-10-17",26.8453
"2022-10-18",27.4212
"2022-10-19",28.0533
"2022-10-20",27.2424
"2022-10-21",26.6038
"2022-10-22",27.2649
"2022-10-23",27.3614
"2022-10-24",27.8183
"2022-10-25",28.232
"2022-10-26",28.4458
"2022-10-27",28.1081
"2022-10-28",27.7079
"2022-10-29",26.7031
"2022-10-30",26.2613
"2022-10-31",26.5013
"2022-11-01",26.3204
"2022-11-02",26.1603
"2022-11-03",26.3764
"2022-11-04",26.3828
"2022-11-05",27.0079
"2022-11-06",26.8627
"2022-11-07",27.0168
"2022-11-08",26.5374
"2022-11-09",26.4729
"2022-11-10",26.8322
"2022-11-11",25.5036
"2022-11-12",26.8714
"2022-11-13",26.4293
"2022-11-14",26.1942
"2022-11-15",26.9345
"2022-11-16",27.3627
"2022-11-17",27.123
"2022-11-18",27.6896
"2022-11-19",26.9469
"2022-11-20",26.7987
"2022-11-21",26.6529
"2022-11-22",26.9253
"2022-11-23",27.1737
"2022-11-24",27.613
"2022-11-25",27.4897
"2022-11-26",27.0016
"2022-11-27",27.7109
"2022-11-28",27.4553
"2022-11-29",27.0225
"2022-11-30",26.8776
"2022-12-01",26.9047
"2022-12-02",26.408
"2022-12-03",26.2997
"2022-12-04",25.7733
"2022-12-05",26.9939
"2022-12-06",26.9888
"2022-12-07",26.5365
"2022-12-08",22.793
"2022-12-09",24.1266
"2022-12-10",26.2207
"2022-12-11",26.518
"2022-12-12",25.8869
"2022-12-13",26.559
"2022-12-14",26.8726
"2022-12-15",26.6405
"2022-12-16",27.299
"2022-12-17",26.9195
"2022-12-18",26.5658
"2022-12-19",25.5821
"2022-12-20",26.0188
"2022-12-21",25.3716
"2022-12-22",26.0391
"2022-12-23",26.5084
"2022-12-24",25.9102
"2022-12-25",26.0475
"2022-12-26",27.0135
"2022-12-27",26.9583
"2022-12-28",27.0974
"2022-12-29",26.8949
"2022-12-30",26.5096
"2022-12-31",26.4078
"2023-01-01",26.6165
"2023-01-02",26.6762
"2023-01-03",26.2824
"2023-01-04",26.4294
"2023-01-05",26.4091
"2023-01-06",25.5372
"2023-01-07",25.9197
"2023-01-08",25.7359
"2023-01-09",25.2576
"2023-01-10",25.3922
"2023-01-11",25.4778
"2023-01-12",25.2441
"2023-01-13",25.3381
"2023-01-14",25.4003
"2023-01-15",25.4721
"2023-01-16",25.4895
"2023-01-17",25.4506
"2023-01-18",25.5546
"2023-01-19",25.6913
"2023-01-20",25.8813
"2023-01-21",25.9654
"2023-01-22",25.5182
"2023-01-23",25.6868
"2023-01-24",25.9248
"2023-01-25",25.9013
"2023-01-26",25.6714
"2023-01-27",25.895
"2023-01-28",26.012
"2023-01-29",25.9783
"2023-01-30",26.0535
"2023-01-31",25.2719
"2023-02-01",25.3986
"2023-02-02",25.2026
"2023-02-03",26.1716
"2023-02-04",26.1802
"2023-02-05",26.4205
"2023-02-06",26.502
"2023-02-07",26.676
"2023-02-08",27.1067
"2023-02-09",26.8767
"2023-02-10",26.3509
"2023-02-11",26.1396
"2023-02-12",25.8964
"2023-02-13",25.8377
"2023-02-14",25.8794
"2023-02-15",25.9444
"2023-02-16",25.9957
"2023-02-17",26.5653
"2023-02-18",27.1449
"2023-02-19",26.978
"2023-02-20",26.6356
"2023-02-21",26.7179
"2023-02-22",26.4886
"2023-02-23",26.8154
"2023-02-24",26.9474
"2023-02-25",26.7424
"2023-02-26",26.8674
"2023-02-27",26.7213
"2023-02-28",25.9918
"2023-03-01",27.1818
"2023-03-02",26.8166
"2023-03-03",27.1113
"2023-03-04",27.5624
"2023-03-05",27.4013
"2023-03-06",27.385
"2023-03-07",27.4523
"2023-03-08",27.534
"2023-03-09",27.4229
"2023-03-10",27.3184
"2023-03-11",27.4266
"2023-03-12",27.4792
"2023-03-13",27.6609
"2023-03-14",27.5016
"2023-03-15",27.97
"2023-03-16",28.2584
"2023-03-17",28.3482
"2023-03-18",28.1142
"2023-03-19",27.6746
"2023-03-20",28.0607
"2023-03-21",28.2752
"2023-03-22",28.5163
"2023-03-23",28.7763
"2023-03-24",28.4852
"2023-03-25",29.0115
"2023-03-26",29.2613
"2023-03-27",29.1566
"2023-03-28",29.0434
"2023-03-29",28.8306
"2023-03-30",28.8195
"2023-03-31",29.1799
"2023-04-01",29.5517
"2023-04-02",28.9415
"2023-04-03",28.879
"2023-04-04",28.3348
"2023-04-05",29.4673
"2023-04-06",29.3121
"2023-04-07",29.3556
"2023-04-08",28.5215
"2023-04-09",28.9918
"2023-04-10",29.5143
"2023-04-11",29.3719
"2023-04-12",29.5287
"2023-04-13",29.4618
"2023-04-14",30.0747
"2023-04-15",29.8321
"2023-04-16",29.8401
"2023-04-17",29.5625
"2023-04-18",30.2151
"2023-04-19",30.185
"2023-04-20",29.902
"2023-04-21",29.9593
"2023-04-22",29.7978
"2023-04-23",29.3276
"2023-04-24",29.3376
"2023-04-25",28.5482
"2023-04-26",28.5205
"2023-04-27",29.3484
"2023-04-28",29.2983
"2023-04-29",27.7698
"2023-04-30",28.1787
"2023-05-01",27.9036
"2023-05-02",27.5259
"2023-05-03",27.3868
"2023-05-04",27.9886
"2023-05-05",27.855
"2023-05-06",28.7651
"2023-05-07",27.7856
"2023-05-08",28.5806
"2023-05-09",29.4937
"2023-05-10",29.7411
"2023-05-11",29.6238
"2023-05-12",29.9463
"2023-05-13",29.7139
"2023-05-14",30.1221
"2023-05-15",29.833
"2023-05-16",30.0766
"2023-05-17",29.8451
"2023-05-18",29.705
"2023-05-19",29.631
"2023-05-20",29.7512
"2023-05-21",29.3862
"2023-05-22",29.4625
"2023-05-23",29.4627
"2023-05-24",29.4507
"2023-05-25",29.7297
"2023-05-26",29.5268
"2023-05-27",30.2802
"2023-05-28",30.1241
"2023-05-29",29.8645
"2023-05-30",29.8276
"2023-05-31",30.007
"2023-06-01",30.121
"2023-06-02",30.0281
"2023-06-03",30.1176
"2023-06-04",29.9772
"2023-06-05",29.2861
"2023-06-06",29.4676
"2023-06-07",29.9539
"2023-06-08",29.8526
"2023-06-09",29.8267
"2023-06-10",29.8643
"2023-06-11",30.223
"2023-06-12",29.9099
"2023-06-13",30.0851
"2023-06-14",30.6535
"2023-06-15",30.8968
"2023-06-16",30.6489
"2023-06-17",30.0116
"2023-06-18",28.0639
"2023-06-19",29.3743
"2023-06-20",29.3914
"2023-06-21",28.7507
"2023-06-22",29.3307
"2023-06-23",29.4172
"2023-06-24",29.6926
"2023-06-25",29.4895
"2023-06-26",29.4137
"2023-06-27",29.3997
"2023-06-28",29.4963
"2023-06-29",29.3919
"2023-06-30",29.5698
"2023-07-01",29.7823
"2023-07-02",29.4434
"2023-07-03",28.9304
"2023-07-04",28.9704
"2023-07-05",29.4946
"2023-07-06",29.3405
"2023-07-07",29.2078
"2023-07-08",29.3243
"2023-07-09",29.3188
"2023-07-10",28.1443
"2023-07-11",28.017
"2023-07-12",28.4723
"2023-07-13",29.0571
"2023-07-14",29.2035
"2023-07-15",29.3865
"2023-07-16",29.1597
"2023-07-17",29.4013
"2023-07-18",29.306
"2023-07-19",29.2846
"2023-07-20",29.1303
"2023-07-21",29.5576
"2023-07-22",29.4252
"2023-07-23",29.0176
"2023-07-24",28.7868
"2023-07-25",28.544
"2023-07-26",28.6953
"2023-07-27",28.8907
"2023-07-28",29.4946
"2023-07-29",29.6724
"2023-07-30",29.8357
"2023-07-31",29.5213
"2023-08-01",29.1164
"2023-08-02",29.3353
"2023-08-03",29.1843
"2023-08-04",29.3606
"2023-08-05",29.8923
"2023-08-06",29.7079
"2023-08-07",29.153
"2023-08-08",29.0457
"2023-08-09",29.5221
"2023-08-10",28.7187
"2023-08-11",29.3949
"2023-08-12",29.443
"2023-08-13",29.3674
"2023-08-14",28.9334
"2023-08-15",28.8934
"2023-08-16",28.6073
"2023-08-17",28.6026
"2023-08-18",28.8308
"2023-08-19",29.0247
"2023-08-20",29.1749
"2023-08-21",29.8649
"2023-08-22",29.738
"2023-08-23",29.6563
"2023-08-24",29.1231
"2023-08-25",29.0675
"2023-08-26",28.96
"2023-08-27",29.1278
"2023-08-28",28.9128
"2023-08-29",28.5818
"2023-08-30",29.1868
"2023-08-31",28.8277
"2023-09-01",28.6683
"2023-09-02",28.9241
"2023-09-03",28.7047
"2023-09-04",29.1936
"2023-09-05",29.0897
"2023-09-06",28.8771
"2023-09-07",28.1529
"2023-09-08",29.1163
"2023-09-09",29.2065
"2023-09-10",29.2221
"2023-09-12",29.5037
"2023-09-13",28.7727
"2023-09-14",28.3614
"2023-09-15",28.9081
"2023-09-16",28.9865
"2023-09-17",28.3357
"2023-09-18",27.3322
"2023-09-19",27.9867
"2023-09-20",29.0054
"2023-09-21",28.8461
"2023-09-22",28.1485
"2023-09-23",29.1037
"2023-09-24",29.4601
"2023-09-25",29.2532
"2023-09-26",28.6742
"2023-09-27",28.9037
"2023-09-28",28.9612
"2023-09-29",28.4219
"2023-09-30",27.9358
"2023-10-01",28.3149
"2023-10-02",28.7071
"2023-10-03",28.6071
"2023-10-04",28.4815
"2023-10-05",28.7428
"2023-10-06",28.5457
"2023-10-07",29.0026
"2023-10-08",28.5091
"2023-10-09",28.705
"2023-10-10",28.5244
"2023-10-11",28.1291
"2023-10-12",28.4607
"2023-10-13",28.1906
"2023-10-14",27.7644
"2023-10-15",27.3982
"2023-10-16",27.3833
"2023-10-17",27.3214
"2023-10-18",27.0081
"2023-10-19",28.3558
"2023-10-20",27.8905
"2023-10-21",27.9211
"2023-10-22",28.3611
"2023-10-23",28.4394
"2023-10-24",28.4239
"2023-10-25",28.6006
"2023-10-26",28.6511
"2023-10-27",28.6359
"2023-10-28",28.1611
"2023-10-29",26.9564
"2023-10-30",27.4501
"2023-10-31",28.8784
"2023-11-01",27.4947
"2023-11-02",27.756
"2023-11-03",26.8542
"2023-11-04",26.8033
"2023-11-05",26.9868
"2023-11-06",27.6969
"2023-11-07",26.9541
"2023-11-08",27.1641
"2023-11-09",27.3857
"2023-11-10",27.7041
"2023-11-11",27.7178
"2023-11-12",27.6901
"2023-11-13",26.5235
"2023-11-14",26.9762
"2023-11-15",26.6978
"2023-11-16",27.5682
"2023-11-17",27.9206
"2023-11-18",27.2261
"2023-11-19",26.8956
"2023-11-20",27.4125
"2023-11-21",27.4804
"2023-11-22",26.8536
"2023-11-23",27.9974
"2023-11-24",28.0831
"2023-11-25",27.482
"2023-11-26",27.969
"2023-11-27",27.9815
"2023-11-28",27.7859
"2023-11-29",26.8302
"2023-11-30",26.5283
"2023-12-01",26.5007
"2023-12-02",26.8119
"2023-12-03",27.2292
"2023-12-04",27.6974
"2023-12-05",28.0733
"2023-12-06",28.263
"2023-12-07",28.6553
"2023-12-08",27.996
"2023-12-09",27.4104
"2023-12-10",26.9808
"2023-12-11",27.4044
"2023-12-12",27.3665
"2023-12-13",27.3608
"2023-12-14",26.273
"2023-12-15",26.8085
"2023-12-16",26.2923
"2023-12-17",26.6188
"2023-12-18",26.2505
"2023-12-19",26.1498
"2023-12-20",26.439
"2023-12-21",26.3042
"2023-12-22",26.3664
"2023-12-23",26.7459
"2023-12-24",26.6873
"2023-12-25",27.1309
"2023-12-26",27.5038
"2023-12-27",26.7943
"2023-12-28",26.8092
"2023-12-29",27.0144
"2023-12-30",27.3755
"2023-12-31",27.3976
"2024-01-01",26.8478
"2024-01-02",26.8124
"2024-01-03",26.975
"2024-01-04",27.4453
"2024-01-05",27.5436
"2024-01-06",27.1391
"2024-01-07",26.8416
"2024-01-08",26.4871
"2024-01-09",26.7527
"2024-01-10",26.8761
"2024-01-11",27.0024
"2024-01-12",27.3062
"2024-01-13",27.3119
"2024-01-14",26.8639
"2024-01-15",26.5838
"2024-01-16",26.6781
"2024-01-17",27.0763
"2024-01-18",26.8437
"2024-01-19",26.5363
"2024-01-20",27.4185
"2024-01-21",27.7555
"2024-01-22",27.3785
"2024-01-23",27.2335
"2024-01-24",27.3619
"2024-01-25",27.5076
"2024-01-26",27.2333
"2024-01-27",27.4822
"2024-01-28",27.4521
"2024-01-29",27.0147
"2024-01-30",27.5577
"2024-01-31",27.6696
"2024-02-01",27.9914
"2024-02-02",28.1168
"2024-02-03",28.098
"2024-02-04",28.1556
"2024-02-05",27.558
"2024-02-06",27.5276
"2024-02-07",27.0815
"2024-02-08",27.4615
"2024-02-09",27.7461
"2024-02-10",27.8209
"2024-02-11",27.3969
"2024-02-12",27.7289
"2024-02-13",27.5263
"2024-02-14",27.7729
"2024-02-15",27.7754
"2024-02-16",27.8195
"2024-02-17",27.9753
"2024-02-18",27.9275
"2024-02-19",28.0209
"2024-02-20",27.838
"2024-02-21",27.8085
"2024-02-22",28.5105
"2024-02-23",28.5049
"2024-02-24",28.3658
"2024-02-25",28.4274
"2024-02-26",28.4816
"2024-02-27",28.3363
"2024-02-28",27.9951
"2024-02-29",28.2021
"2024-03-01",28.2452
"2024-03-02",28.0525
"2024-03-03",27.605
"2024-03-04",27.629
"2024-03-05",27.9895
"2024-03-06",27.8515
"2024-03-07",28.153
"2024-03-08",28.7991
"2024-03-09",28.7124
"2024-03-10",28.5478
"2024-03-11",28.5919
"2024-03-12",28.3573
"2024-03-13",28.1357
"2024-03-14",25.4539
"2024-03-15",29.3159
"2024-03-16",29.289
"2024-03-17",28.7287
"2024-03-18",28.67
"2024-03-19",28.4649
"2024-03-20",29.0185
"2024-03-21",28.0461
"2024-03-22",28.6097
"2024-03-23",29.1714
"2024-03-24",29.1898
"2024-03-25",28.9711
"2024-03-26",29.0944
"2024-03-27",29.2049
"2024-03-28",29.5796
"2024-03-29",29.4575
"2024-03-30",29.9552
"2024-03-31",29.8254
"2024-04-01",30.1313
"2024-04-02",30.7059
"2024-04-03",30.3648
"2024-04-04",30.5678
"2024-04-05",30.3484
"2024-04-06",30.696
"2024-04-07",30.5643
"2024-04-08",30.3899
"2024-04-09",29.7219
"2024-04-10",30.0165
"2024-04-11",29.4364
"2024-04-12",28.9989
"2024-04-13",27.3846
"2024-04-14",29.5137
"2024-04-15",29.6687
"2024-04-16",29.7548
"2024-04-17",30.1778
"2024-04-18",30.3084
"2024-04-19",30.8228
"2024-04-20",31.0884
"2024-04-21",30.6143
"2024-04-22",30.5569
"2024-04-23",30.4942
"2024-04-24",30.9292
"2024-04-25",30.9893
"2024-04-26",30.749
"2024-04-27",31.1102
"2024-04-28",31.1487
"2024-04-29",30.6959
"2024-04-30",31.0604
"2024-05-01",31.4799
"2024-05-02",31.6657
"2024-05-03",31.6461
"2024-05-04",31.7703
"2024-05-05",31.836
"2024-05-06",31.6515
"2024-05-07",31.454
"2024-05-08",30.2927
"2024-05-09",30.3376
"2024-05-10",29.6864
"2024-05-11",29.5848
"2024-05-12",29.2903
"2024-05-13",29.2437
"2024-05-14",28.5423
"2024-05-15",29.1587
"2024-05-16",27.8914
"2024-05-17",27.9911
"2024-05-18",28.9175
"2024-05-19",27.9305
"2024-05-20",28.4654
"2024-05-21",29.6179
"2024-05-22",28.8032
"2024-05-23",29.1452
"2024-05-24",29.7289
"2024-05-25",29.752
"2024-05-26",30.3533
"2024-05-27",30.0531
"2024-05-28",30.2555
"2024-05-29",30.275
"2024-05-30",30.524
"2024-05-31",30.7558
"2024-06-01",30.4149
"2024-06-02",29.1122
"2024-06-03",29.2683
"2024-06-04",29.4277
"2024-06-05",29.2869
"2024-06-06",28.9369
"2024-06-07",28.5967
"2024-06-08",29.0099
"2024-06-09",29.3204
"2024-06-10",29.8789
"2024-06-11",30.0705
"2024-06-12",29.834
"2024-06-13",29.4819
"2024-06-14",29.6276
"2024-06-15",29.489
"2024-06-16",29.4408
"2024-06-17",29.4366
"2024-06-18",28.8807
"2024-06-19",28.7985
"2024-06-20",28.9279
"2024-06-21",29.6981
"2024-06-22",29.5755
"2024-06-23",29.7122
"2024-06-24",29.8231
"2024-06-25",29.9111
"2024-06-26",29.7888
"2024-06-27",29.2414
"2024-06-28",29.5191
"2024-06-29",29.4366
"2024-06-30",29.6556
"2024-07-01",29.3048
"2024-07-02",29.5727
"2024-07-03",29.8411
"2024-07-04",29.6059
"2024-07-05",29.7054
"2024-07-06",29.1792
"2024-07-07",29.5781
"2024-07-08",29.8155
"2024-07-09",29.7371
"2024-07-10",29.3155
"2024-07-11",29.2328
"2024-07-12",29.6186
"2024-07-13",29.3767
"2024-07-14",29.6815
"2024-07-15",29.3224
"2024-07-16",29.7566
"2024-07-17",29.5663
"2024-07-18",29.9369
"2024-07-19",29.6538
"2024-07-20",29.7877
"2024-07-21",29.8512
"2024-07-22",29.527
"2024-07-23",29.634
"2024-07-24",29.8613
"2024-07-25",29.972
"2024-07-26",30.1192
"2024-07-27",30.1146
"2024-07-28",29.924
"2024-07-29",29.7916
"2024-07-30",30.2332
"2024-07-31",30.2022
"2024-08-01",29.7905
"2024-08-02",29.5984
"2024-08-03",29.8965
"2024-08-04",29.9764
"2024-08-05",28.8164
"2024-08-06",28.9951
"2024-08-07",28.9397
"2024-08-08",28.504
"2024-08-09",29.4807
"2024-08-10",29.1717
"2024-08-11",29.0936
"2024-08-12",29.3272
"2024-08-13",28.868
"2024-08-14",29.0777
"2024-08-15",29.2215
"2024-08-16",29.7843
"2024-08-17",28.9714
"2024-08-18",29.2552
"2024-08-19",28.5408
"2024-08-20",28.4607
"2024-08-21",28.2788
"2024-08-22",28.929
"2024-08-23",29.1591
"2024-08-24",28.9441
"2024-08-25",29.3054
"2024-08-26",29.1364
"2024-08-27",29.3903
"2024-08-28",28.8372
"2024-08-29",29.1188
"2024-08-30",28.9401
"2024-08-31",29.0063
"2024-09-01",29.6745
"2024-09-02",29.956
"2024-09-03",29.1874
"2024-09-04",29.1863
"2024-09-05",29.7039
"2024-09-06",29.4499
"2024-09-07",29.4878
"2024-09-08",29.3932
"2024-09-09",29.3238
"2024-09-10",29.5609
"2024-09-11",29.0701
"2024-09-12",29.3333
"2024-09-13",29.3975
"2024-09-14",29.6405
"2024-09-15",29.6227
"2024-09-16",29.853
"2024-09-17",30.0382
"2024-09-18",29.4932
"2024-09-19",29.2701
"2024-09-20",28.8772
"2024-09-21",29.1029
"2024-09-22",29.3719
"2024-09-23",29.3076
"2024-09-24",29.2534
"2024-09-25",29.541
"2024-09-26",29.3578
"2024-09-27",29.0073
"2024-09-28",29.447
"2024-09-29",29.6677
"2024-09-30",28.534
"2024-10-01",28.8276
"2024-10-02",29.3902
