,"(deg C) Mean Temperature (ERA5) at Mannar, 2007-01-01 to 2025-12-31"
"2021-10-16",27.7424
"2021-10-17",28.4083
"2021-10-18",28.6247
"2021-10-19",28.3128
"2021-10-20",27.3556
"2021-10-21",27.0194
"2021-10-22",27.2794
"2021-10-23",27.2512
"2021-10-24",27.6777
"2021-10-25",27.614
"2021-10-26",26.7501
"2021-10-27",26.6824
"2021-10-28",26.1735
"2021-10-29",26.4796
"2021-10-30",26.4484
"2021-10-31",26.1235
"2021-11-01",26.5272
"2021-11-02",26.8934
"2021-11-03",26.2829
"2021-11-04",26.4311
"2021-11-05",26.8835
"2021-11-06",26.759
"2021-11-07",26.2987
"2021-11-08",25.5046
"2021-11-09",25.3859
"2021-11-10",26.0332
"2021-11-11",27.4746
"2021-11-12",27.1591
"2021-11-13",26.8339
"2021-11-14",27.452
"2021-11-15",27.2254
"2021-11-16",27.3604
"2021-11-17",26.238
"2021-11-18",27.0211
"2021-11-19",27.4899
"2021-11-20",27.6255
"2021-11-21",27.2922
"2021-11-22",27.2426
"2021-11-23",26.3141
"2021-11-24",25.6309
"2021-11-25",25.9676
"2021-11-26",26.1287
"2021-11-27",26.0941
"2021-11-28",25.9876
"2021-11-29",26.6073
"2021-11-30",26.8357
"2021-12-01",26.7297
"2021-12-02",26.8761
"2021-12-03",27.0969
"2021-12-04",27.2617
"2021-12-05",27.6393
"2021-12-06",27.1862
"2021-12-07",27.3005
"2021-12-08",27.5122
"2021-12-09",27.4653
"2021-12-10",27.464
"2021-12-11",27.574
"2021-12-12",26.8485
"2021-12-13",27.0323
"2021-12-14",26.6769
"2021-12-15",26.2899
"2021-12-16",26.2075
"2021-12-17",25.7813
"2021-12-18",26.288
"2021-12-19",26.4305
"2021-12-20",26.5221
"2021-12-21",26.1854
"2021-12-22",25.8135
"2021-12-23",25.2398
"2021-12-24",25.5248
"2021-12-25",25.5951
"2021-12-26",26.2537
"2021-12-27",26.3514
"2021-12-28",26.2335
"2021-12-29",26.3839
"2021-12-30",25.3979
"2021-12-31",25.4217
"2022-01-01",25.3111
"2022-01-02",25.6844
"2022-01-03",26.0906
"2022-01-04",26.1316
"2022-01-05",25.8858
"2022-01-06",26.4538
"2022-01-07",26.3271
"2022-01-08",26.5025
"2022-01-09",26.6079
"2022-01-10",25.878
"2022-01-11",26.0148
"2022-01-12",26.4574
"2022-01-13",26.9044
"2022-01-14",27.1558
"2022-01-15",27.0366
"2022-01-16",27.2171
"2022-01-17",26.4638
"2022-01-18",26.3245
"2022-01-19",25.8838
"2022-01-20",25.1368
"2022-01-21",25.1002
"2022-01-22",25.7529
"2022-01-23",26.0892
"2022-01-24",26.366
"2022-01-25",26.3816
"2022-01-26",26.0387
"2022-01-27",26.1177
"2022-01-28",26.8939
"2022-01-29",26.6442
"2022-01-30",26.4021
"2022-01-31",26.834
"2022-02-01",26.2754
"2022-02-02",25.416
"2022-02-03",25.1688
"2022-02-04",25.9493
"2022-02-05",26.4372
"2022-02-06",26.5727
"2022-02-07",26.1269
"2022-02-08",26.1442
"2022-02-09",26.3611
"2022-02-10",25.471
"2022-02-11",25.9367
"2022-02-12",25.3173
"2022-02-13",25.3933
"2022-02-14",26.2208
"2022-02-15",25.8532
"2022-02-16",25.6644
"2022-02-17",26.0472
"2022-02-18",26.5155
"2022-02-19",26.2086
"2022-02-20",26.7216
"2022-02-21",26.8412
"2022-02-22",26.9307
"2022-02-23",26.7678
"2022-02-24",27.0649
"2022-02-25",26.937
"2022-02-26",26.2725
"2022-02-27",27.0422
"2022-02-28",27.0926
"2022-03-01",27.2276
"2022-03-02",27.2557
"2022-03-03",27.2338
"2022-03-04",25.9959
"2022-03-05",26.7277
"2022-03-06",26.3635
"2022-03-07",27.2602
"2022-03-08",27.094
"2022-03-09",27.0205
"2022-03-10",27.0528
"2022-03-11",27.3854
"2022-03-12",27.153
"2022-03-13",27.405
"2022-03-14",27.3081
"2022-03-15",27.175
"2022-03-16",27.308
"2022-03-17",28.3701
"2022-03-18",28.5616
"2022-03-19",28.86
"2022-03-20",28.4575
"2022-03-21",28.7172
"2022-03-22",28.4607
"2022-03-23",28.407
"2022-03-24",28.2284
"2022-03-25",28.0519
"2022-03-26",28.3572
"2022-03-27",28.4521
"2022-03-28",28.9212
"2022-03-29",28.6094
"2022-03-30",28.5334
"2022-03-31",28.6441
"2022-04-02",28.4788
"2022-04-03",28.0494
"2022-04-04",28.2461
"2022-04-05",27.6045
"2022-04-06",28.0424
"2022-04-07",28.2305
"2022-04-08",27.1103
"2022-04-09",26.8239
"2022-04-10",26.0741
"2022-04-11",27.398
"2022-04-12",27.2233
"2022-04-13",27.4295
"2022-04-14",28.3406
"2022-04-15",29.2064
"2022-04-16",29.1121
"2022-04-17",27.9134
"2022-04-18",28.6063
"2022-04-19",28.8483
"2022-04-20",29.4796
"2022-04-21",28.8475
"2022-04-22",27.6917
"2022-04-23",27.6634
"2022-04-24",28.6541
"2022-04-25",28.9824
"2022-04-26",29.1945
"2022-04-27",29.3688
"2022-04-28",28.722
"2022-04-29",29.3947
"2022-04-30",29.9261
"2022-05-01",29.8846
"2022-05-02",30.2198
"2022-05-03",30.1055
"2022-05-04",29.5739
"2022-05-05",29.6849
"2022-05-06",29.0356
"2022-05-07",29.6084
"2022-05-08",29.9026
"2022-05-09",29.8923
"2022-05-10",29.741
"2022-05-11",29.3936
"2022-05-12",29.1986
"2022-05-13",29.0846
"2022-05-14",28.6013
"2022-05-15",28.9504
"2022-05-16",28.7778
"2022-05-17",28.4248
"2022-05-18",28.1792
"2022-05-19",28.2938
"2022-05-20",28.6477
"2022-05-21",28.863
"2022-05-22",29.1728
"2022-05-23",29.0459
"2022-05-24",28.1426
"2022-05-25",28.4992
"2022-05-26",28.1483
"2022-05-27",28.5615
"2022-05-28",28.514
"2022-05-29",28.0798
"2022-05-30",28.1302
"2022-05-31",28.1678
"2022-06-01",28.7803
"2022-06-02",28.5958
"2022-06-03",28.6983
"2022-06-04",28.7827
"2022-06-05",28.31
"2022-06-06",28.2637
"2022-06-07",27.9584
"2022-06-08",28.5111
"2022-06-09",28.4842
"2022-06-10",28.4392
"2022-06-11",28.0751
"2022-06-12",28.1411
"2022-06-13",28.4246
"2022-06-14",28.7042
"2022-06-15",28.48
"2022-06-16",28.0276
"2022-06-17",27.6876
"2022-06-18",27.7581
"2022-06-19",28.3831
"2022-06-20",28.684
"2022-06-21",28.6219
"2022-06-22",28.366
"2022-06-23",28.5323
"2022-06-24",28.7349
"2022-06-25",28.8444
"2022-06-26",28.9602
"2022-06-27",28.9756
"2022-06-28",29.0751
"2022-06-29",29.4631
"2022-06-30",28.932
"2022-07-01",29.6297
"2022-07-02",29.8423
"2022-07-03",28.8172
"2022-07-04",29.4764
"2022-07-05",28.4853
"2022-07-06",29.0352
"2022-07-07",28.4849
"2022-07-08",29.1026
"2022-07-09",28.6549
"2022-07-10",28.4435
"2022-07-11",28.0838
"2022-07-12",28.0881
"2022-07-13",28.0541
"2022-07-14",27.8535
"2022-07-15",27.958
"2022-07-16",28.2044
"2022-07-17",28.2146
"2022-07-18",28.7421
"2022-07-19",28.5819
"2022-07-20",28.529
"2022-07-21",28.2349
"2022-07-22",28.2531
"2022-07-23",28.2235
"2022-07-24",27.7641
"2022-07-25",28.1801
"2022-07-26",28.2257
"2022-07-27",27.2265
"2022-07-28",27.2397
"2022-07-29",27.9542
"2022-07-30",28.2955
"2022-07-31",28.0075
"2022-08-01",27.7267
"2022-08-02",28.0244
"2022-08-03",27.9603
"2022-08-04",27.8208
"2022-08-05",28.2843
"2022-08-06",28.0538
"2022-08-07",28.016
"2022-08-08",27.987
"2022-08-09",27.8037
"2022-08-10",28.0508
"2022-08-11",28.3867
"2022-08-12",28.4581
"2022-08-13",28.3166
"2022-08-14",28.4678
"2022-08-15",28.4636
"2022-08-16",28.2198
"2022-08-17",28.2359
"2022-08-18",28.0072
"2022-08-19",28.1811
"2022-08-20",28.0738
"2022-08-21",27.9996
"2022-08-22",27.8663
"2022-08-23",27.8515
"2022-08-24",27.3946
"2022-08-25",27.6386
"2022-08-26",27.3579
"2022-08-27",27.2417
"2022-08-28",27.5401
"2022-08-29",27.7932
"2022-08-30",27.1874
"2022-08-31",26.1011
"2022-09-01",25.9565
"2022-09-02",27.0501
"2022-09-03",27.5138
"2022-09-04",27.4326
"2022-09-05",26.8458
"2022-09-06",27.0886
"2022-09-07",27.1752
"2022-09-08",27.362
"2022-09-09",27.6533
"2022-09-10",27.6768
"2022-09-11",27.6891
"2022-09-12",27.6183
"2022-09-13",27.5259
"2022-09-14",27.6182
"2022-09-15",27.4476
"2022-09-16",27.621
"2022-09-17",27.7242
"2022-09-18",27.6047
"2022-09-19",27.6252
"2022-09-20",27.8803
"2022-09-21",27.9047
"2022-09-22",28.072
"2022-09-23",28.0887
"2022-09-24",28.173
"2022-09-25",28.7985
"2022-09-26",28.3613
"2022-09-27",28.6862
"2022-09-28",28.0554
"2022-09-29",28.1135
"2022-09-30",27.9456
"2022-10-01",28.0975
"2022-10-02",28.1011
"2022-10-03",28.1414
"2022-10-04",28.3841
"2022-10-05",28.2071
"2022-10-06",27.7538
"2022-10-07",27.8471
"2022-10-08",27.8708
"2022-10-09",26.1181
"2022-10-10",27.2236
"2022-10-11",27.4273
"2022-10-12",27.1008
"2022-10-13",26.7703
"2022-10-14",26.6898
"2022-10-15",26.5436
"2022-10-16",27.1278
"2022-10-17",26.6491
"2022-10-18",27.1736
"2022-10-19",27.4369
"2022-10-20",26.8511
"2022-10-21",26.1948
"2022-10-22",26.7403
"2022-10-23",26.805
"2022-10-24",27.3084
"2022-10-25",27.3182
"2022-10-26",27.5785
"2022-10-27",27.4414
"2022-10-28",26.993
"2022-10-29",26.4448
"2022-10-30",25.9147
"2022-10-31",26.3895
"2022-11-01",26.2027
"2022-11-02",26.1727
"2022-11-03",25.9391
"2022-11-04",25.9413
"2022-11-05",26.2781
"2022-11-06",26.6273
"2022-11-07",26.5523
"2022-11-08",26.0677
"2022-11-09",25.9642
"2022-11-10",26.5898
"2022-11-11",25.7704
"2022-11-12",26.4955
"2022-11-13",26.1287
"2022-11-14",25.8212
"2022-11-15",26.4421
"2022-11-16",26.7458
"2022-11-17",26.3718
"2022-11-18",26.8592
"2022-11-19",26.4598
"2022-11-20",26.3542
"2022-11-21",26.3941
"2022-11-22",26.7908
"2022-11-23",26.8558
"2022-11-24",27.1069
"2022-11-25",26.7023
"2022-11-26",26.6505
"2022-11-27",26.8404
"2022-11-28",26.7536
"2022-11-29",26.5245
"2022-11-30",26.502
"2022-12-01",26.8377
"2022-12-02",26.1018
"2022-12-03",26.0572
"2022-12-04",25.7895
"2022-12-05",26.5073
"2022-12-06",26.5854
"2022-12-07",26.4877
"2022-12-08",23.6841
"2022-12-09",24.9941
"2022-12-10",27.1044
"2022-12-11",27.0074
"2022-12-12",25.9854
"2022-12-13",26.4712
"2022-12-14",26.4995
"2022-12-15",25.9374
"2022-12-16",26.6744
"2022-12-17",26.4756
"2022-12-18",26.19
"2022-12-19",25.2554
"2022-12-20",26.0277
"2022-12-21",25.1345
"2022-12-22",25.8909
"2022-12-23",26.3064
"2022-12-24",25.9646
"2022-12-25",25.6849
"2022-12-26",26.6165
"2022-12-27",26.5991
"2022-12-28",26.6727
"2022-12-29",26.4551
"2022-12-30",26.1007
"2022-12-31",25.8077
"2023-01-01",26.0837
"2023-01-02",26.0929
"2023-01-03",25.77
"2023-01-04",26.0361
"2023-01-05",26.1502
"2023-01-06",25.1719
"2023-01-07",25.3167
"2023-01-08",25.6232
"2023-01-09",24.9282
"2023-01-10",24.6713
"2023-01-11",24.8614
"2023-01-12",24.499
"2023-01-13",24.8486
"2023-01-14",25.0594
"2023-01-15",25.1913
"2023-01-16",25.2415
"2023-01-17",25.2477
"2023-01-18",25.218
"2023-01-19",25.2137
"2023-01-20",25.6015
"2023-01-21",25.7812
"2023-01-22",25.3151
"2023-01-23",25.6141
"2023-01-24",25.6799
"2023-01-25",25.5365
"2023-01-26",25.2912
"2023-01-27",25.6685
"2023-01-28",25.5742
"2023-01-29",25.7225
"2023-01-30",25.9673
"2023-01-31",25.2341
"2023-02-01",25.3223
"2023-02-02",25.2403
"2023-02-03",26.302
"2023-02-04",25.7482
"2023-02-05",26.0462
"2023-02-06",26.2157
"2023-02-07",26.2899
"2023-02-08",26.6197
"2023-02-09",26.0838
"2023-02-10",25.7384
"2023-02-11",25.5002
"2023-02-12",25.1512
"2023-02-13",25.2345
"2023-02-14",25.1196
"2023-02-15",25.0312
"2023-02-16",25.2091
"2023-02-17",26.1211
"2023-02-18",26.5243
"2023-02-19",26.5979
"2023-02-20",26.2656
"2023-02-21",26.233
"2023-02-22",25.6621
"2023-02-23",26.2352
"2023-02-24",26.5496
"2023-02-25",26.3948
"2023-02-26",26.1217
"2023-02-27",26.6332
"2023-02-28",26.0967
"2023-03-01",26.9362
"2023-03-02",26.5727
"2023-03-03",27.0091
"2023-03-04",27.1631
"2023-03-05",27.4127
"2023-03-06",27.2736
"2023-03-07",27.2589
"2023-03-08",27.5621
"2023-03-09",27.3725
"2023-03-10",27.3327
"2023-03-11",27.3442
"2023-03-12",27.2779
"2023-03-13",27.7546
"2023-03-14",27.647
"2023-03-15",27.6471
"2023-03-16",27.4591
"2023-03-17",28.2191
"2023-03-18",27.6735
"2023-03-19",27.4077
"2023-03-20",27.8494
"2023-03-21",27.9564
"2023-03-22",28.3453
"2023-03-23",28.2754
"2023-03-24",27.8786
"2023-03-25",28.4918
"2023-03-26",28.6974
"2023-03-27",29.1482
"2023-03-28",28.9636
"2023-03-29",28.6984
"2023-03-30",28.736
"2023-03-31",28.9646
"2023-04-01",28.9908
"2023-04-02",28.649
"2023-04-03",28.3537
"2023-04-04",28.0714
"2023-04-05",28.9359
"2023-04-06",28.7469
"2023-04-07",29.0679
"2023-04-08",28.6694
"2023-04-09",29.1793
"2023-04-10",29.4683
"2023-04-11",29.5759
"2023-04-12",29.6184
"2023-04-13",29.8309
"2023-04-14",29.6785
"2023-04-15",29.3037
"2023-04-16",29.3026
"2023-04-17",29.478
"2023-04-18",30.2359
"2023-04-19",29.9296
"2023-04-20",29.6074
"2023-04-21",29.7089
"2023-04-22",29.7554
"2023-04-23",29.0619
"2023-04-24",28.646
"2023-04-25",28.1391
"2023-04-26",28.1867
"2023-04-27",29.0068
"2023-04-28",28.7129
"2023-04-29",27.4434
"2023-04-30",27.8032
"2023-05-01",27.7653
"2023-05-02",27.2814
"2023-05-03",27.6052
"2023-05-04",27.5863
"2023-05-05",27.8147
"2023-05-06",28.7824
"2023-05-07",28.2565
"2023-05-08",29.0758
"2023-05-09",29.0742
"2023-05-10",29.206
"2023-05-11",29.0786
"2023-05-12",29.6166
"2023-05-13",29.5529
"2023-05-14",29.9063
"2023-05-15",29.6805
"2023-05-16",29.6606
"2023-05-17",29.6337
"2023-05-18",29.2871
"2023-05-19",29.3392
"2023-05-20",29.2676
"2023-05-21",28.8876
"2023-05-22",29.0969
"2023-05-23",29.2129
"2023-05-24",29.3227
"2023-05-25",29.6266
"2023-05-26",29.5972
"2023-05-27",30.0068
"2023-05-28",29.7454
"2023-05-29",29.5925
"2023-05-30",29.5131
"2023-05-31",29.6302
"2023-06-01",29.6106
"2023-06-02",29.7606
"2023-06-03",29.7911
"2023-06-04",29.5713
"2023-06-05",29.2767
"2023-06-06",29.461
"2023-06-07",29.6975
"2023-06-08",29.5697
"2023-06-09",29.4864
"2023-06-10",29.6844
"2023-06-11",29.8451
"2023-06-12",29.5152
"2023-06-13",29.6369
"2023-06-14",30.142
"2023-06-15",30.3255
"2023-06-16",30.2913
"2023-06-17",29.7151
"2023-06-18",28.5773
"2023-06-19",29.2451
"2023-06-20",29.2651
"2023-06-21",28.6979
"2023-06-22",29.2407
"2023-06-23",29.2891
"2023-06-24",29.5534
"2023-06-25",29.003
"2023-06-26",29.1038
"2023-06-27",29.0459
"2023-06-28",29.2313
"2023-06-29",29.1362
"2023-06-30",29.2579
"2023-07-01",29.3744
"2023-07-02",29.1085
"2023-07-03",28.9028
"2023-07-04",28.708
"2023-07-05",28.7774
"2023-07-06",28.8835
"2023-07-07",28.8408
"2023-07-08",28.9948
"2023-07-09",29.0298
"2023-07-10",28.3532
"2023-07-11",28.2118
"2023-07-12",28.4826
"2023-07-13",28.8271
"2023-07-14",28.9354
"2023-07-15",29.0664
"2023-07-16",29.0089
"2023-07-17",29.1015
"2023-07-18",28.9984
"2023-07-19",28.9391
"2023-07-20",28.7978
"2023-07-21",29.1446
"2023-07-22",29.0691
"2023-07-23",28.9564
"2023-07-24",28.5878
"2023-07-25",28.2814
"2023-07-26",28.3733
"2023-07-27",28.6169
"2023-07-28",29.174
"2023-07-29",29.2371
"2023-07-30",29.3316
"2023-07-31",28.9255
"2023-08-01",28.6477
"2023-08-02",28.7909
"2023-08-03",28.7897
"2023-08-04",29.0339
"2023-08-05",29.4845
"2023-08-06",29.1626
"2023-08-07",28.9211
"2023-08-08",28.8387
"2023-08-09",28.9679
"2023-08-10",28.5521
"2023-08-11",29.0801
"2023-08-12",28.9354
"2023-08-13",29.0069
"2023-08-14",28.6347
"2023-08-15",28.5666
"2023-08-16",28.4057
"2023-08-17",28.5254
"2023-08-18",28.603
"2023-08-19",28.7712
"2023-08-20",28.793
"2023-08-21",29.3311
"2023-08-22",29.2811
"2023-08-23",29.1639
"2023-08-24",28.9352
"2023-08-25",28.9223
"2023-08-26",28.959
"2023-08-27",29.0896
"2023-08-28",28.7493
"2023-08-29",28.2656
"2023-08-30",28.5051
"2023-08-31",28.26
"2023-09-01",28.1721
"2023-09-02",28.3524
"2023-09-03",28.114
"2023-09-04",28.8735
"2023-09-05",28.4406
"2023-09-06",28.0837
"2023-09-07",27.6983
"2023-09-08",28.4023
"2023-09-09",28.7164
"2023-09-10",28.7254
"2023-09-12",29.0048
"2023-09-13",28.4593
"2023-09-14",27.9528
"2023-09-15",28.5641
"2023-09-16",28.8334
"2023-09-17",28.0845
"2023-09-18",27.2808
"2023-09-19",27.5138
"2023-09-20",28.3939
"2023-09-21",28.2563
"2023-09-22",27.7747
"2023-09-23",28.7266
"2023-09-24",29.1252
"2023-09-25",29.0628
"2023-09-26",28.566
"2023-09-27",28.6599
"2023-09-28",28.484
"2023-09-29",27.5178
"2023-09-30",27.1875
"2023-10-01",27.5691
"2023-10-02",27.9519
"2023-10-03",28.0553
"2023-10-04",27.9411
"2023-10-05",28.115
"2023-10-06",28.1962
"2023-10-07",28.486
"2023-10-08",28.3117
"2023-10-09",28.1403
"2023-10-10",27.8703
"2023-10-11",27.502
"2023-10-12",27.9738
"2023-10-13",27.7468
"2023-10-14",27.4501
"2023-10-15",27.0303
"2023-10-16",27.7888
"2023-10-17",26.8517
"2023-10-18",26.7479
"2023-10-19",27.4113
"2023-10-20",27.2842
"2023-10-21",27.574
"2023-10-22",27.703
"2023-10-23",27.4287
"2023-10-24",27.5286
"2023-10-25",27.5722
"2023-10-26",28.1396
"2023-10-27",28.28
"2023-10-28",27.529
"2023-10-29",26.779
"2023-10-30",26.8864
"2023-10-31",28.1704
"2023-11-01",27.1278
"2023-11-02",27.1311
"2023-11-03",26.4851
"2023-11-04",26.5609
"2023-11-05",26.5164
"2023-11-06",27.1848
"2023-11-07",26.8191
"2023-11-08",26.9504
"2023-11-09",26.8852
"2023-11-10",27.4853
"2023-11-11",27.2273
"2023-11-12",26.7981
"2023-11-13",26.1905
"2023-11-14",26.4362
"2023-11-15",26.5629
"2023-11-16",27.3239
"2023-11-17",27.0385
"2023-11-18",26.7471
"2023-11-19",26.5791
"2023-11-20",26.901
"2023-11-21",26.9365
"2023-11-22",26.1641
"2023-11-23",27.5365
"2023-11-24",27.6555
"2023-11-25",27.1547
"2023-11-26",27.762
"2023-11-27",27.4884
"2023-11-28",27.2898
"2023-11-29",26.3654
"2023-11-30",26.253
"2023-12-01",26.0991
"2023-12-02",26.7962
"2023-12-03",27.292
"2023-12-04",27.4127
"2023-12-05",27.5502
"2023-12-06",27.8616
"2023-12-07",28.162
"2023-12-08",27.0492
"2023-12-09",27.0225
"2023-12-10",26.6368
"2023-12-11",26.7965
"2023-12-12",27.0814
"2023-12-13",27.1032
"2023-12-14",26.1952
"2023-12-15",26.7273
"2023-12-16",26.0656
"2023-12-17",26.4802
"2023-12-18",26.0189
"2023-12-19",26.0672
"2023-12-20",26.5613
"2023-12-21",26.4387
"2023-12-22",26.194
"2023-12-23",26.6131
"2023-12-24",26.48
"2023-12-25",26.9183
"2023-12-26",27.2045
"2023-12-27",26.6699
"2023-12-28",26.8475
"2023-12-29",26.6934
"2023-12-30",26.8497
"2023-12-31",27.0602
"2024-01-01",26.4048
"2024-01-02",26.3146
"2024-01-03",26.7269
"2024-01-04",27.2063
"2024-01-05",27.167
"2024-01-06",26.9455
"2024-01-07",26.6482
"2024-01-08",26.3466
"2024-01-09",26.2287
"2024-01-10",26.1743
"2024-01-11",26.7054
"2024-01-12",26.9758
"2024-01-13",26.7843
"2024-01-14",26.4036
"2024-01-15",25.664
"2024-01-16",25.9314
"2024-01-17",26.4513
"2024-01-18",26.6421
"2024-01-19",26.3788
"2024-01-20",26.9676
"2024-01-21",27.3424
"2024-01-22",27.0312
"2024-01-23",26.6158
"2024-01-24",26.4825
"2024-01-25",26.7625
"2024-01-26",26.5595
"2024-01-27",26.9838
"2024-01-28",27.2507
"2024-01-29",26.9743
"2024-01-30",27.1757
"2024-01-31",27.023
"2024-02-01",27.3366
"2024-02-02",27.5471
"2024-02-03",27.564
"2024-02-04",27.5012
"2024-02-05",27.2491
"2024-02-06",27.0734
"2024-02-07",26.6544
"2024-02-08",26.9944
"2024-02-09",27.443
"2024-02-10",27.5524
"2024-02-11",27.224
"2024-02-12",27.6055
"2024-02-13",27.5729
"2024-02-14",27.8102
"2024-02-15",27.5706
"2024-02-16",27.7702
"2024-02-17",27.922
"2024-02-18",27.8067
"2024-02-19",28.0417
"2024-02-20",28.0554
"2024-02-21",27.8992
"2024-02-22",28.0679
"2024-02-23",28.3512
"2024-02-24",28.1941
"2024-02-25",28.4018
"2024-02-26",28.7254
"2024-02-27",28.6105
"2024-02-28",28.2559
"2024-02-29",28.3402
"2024-03-01",28.3213
"2024-03-02",27.9984
"2024-03-03",27.775
"2024-03-04",27.4861
"2024-03-05",27.9964
"2024-03-06",27.9462
"2024-03-07",27.9301
"2024-03-08",28.3808
"2024-03-09",28.4916
"2024-03-10",28.4559
"2024-03-11",28.7962
"2024-03-12",28.5128
"2024-03-13",28.1078
"2024-03-14",25.5251
"2024-03-15",29.1188
"2024-03-16",29.2566
"2024-03-17",28.741
"2024-03-18",28.7348
"2024-03-19",28.8165
"2024-03-20",29.2327
"2024-03-21",28.4588
"2024-03-22",28.4083
"2024-03-23",29.1886
"2024-03-24",29.2752
"2024-03-25",29.21
"2024-03-26",29.1872
"2024-03-27",29.0773
"2024-03-28",29.6761
"2024-03-29",29.514
"2024-03-30",29.9261
"2024-03-31",29.8492
"2024-04-01",29.9664
"2024-04-02",29.9503
"2024-04-03",29.9026
"2024-04-04",29.9712
"2024-04-05",29.8031
"2024-04-06",30.4492
"2024-04-07",30.0944
"2024-04-08",30.2614
"2024-04-09",30.2339
"2024-04-10",30.5279
"2024-04-11",29.6379
"2024-04-12",28.8605
"2024-04-13",27.1601
"2024-04-14",29.5736
"2024-04-15",29.5506
"2024-04-16",30.0098
"2024-04-17",30.0193
"2024-04-18",30.2292
"2024-04-19",30.4705
"2024-04-20",30.6231
"2024-04-21",30.3094
"2024-04-22",30.335
"2024-04-23",30.4382
"2024-04-24",30.7464
"2024-04-25",30.6754
"2024-04-26",30.9287
"2024-04-27",30.969
"2024-04-28",31.1769
"2024-04-29",30.1522
"2024-04-30",30.2636
"2024-05-01",30.8891
"2024-05-02",31.1671
"2024-05-03",31.2744
"2024-05-04",31.3748
"2024-05-05",31.3812
"2024-05-06",31.2184
"2024-05-07",30.6647
"2024-05-08",29.9894
"2024-05-09",29.6906
"2024-05-10",29.3053
"2024-05-11",28.7377
"2024-05-12",28.3935
"2024-05-13",28.5781
"2024-05-14",28.3415
"2024-05-15",28.7694
"2024-05-16",27.503
"2024-05-17",27.7697
"2024-05-18",28.2645
"2024-05-19",27.7482
"2024-05-20",28.719
"2024-05-21",29.6582
"2024-05-22",28.6032
"2024-05-23",28.697
"2024-05-24",29.0353
"2024-05-25",29.279
"2024-05-26",29.7013
"2024-05-27",29.4588
"2024-05-28",29.6355
"2024-05-29",29.6718
"2024-05-30",29.7573
"2024-05-31",29.8699
"2024-06-01",29.7644
"2024-06-02",28.5638
"2024-06-03",28.7624
"2024-06-04",28.8083
"2024-06-05",28.7795
"2024-06-06",28.5284
"2024-06-07",28.1703
"2024-06-08",28.3194
"2024-06-09",28.8218
"2024-06-10",29.2492
"2024-06-11",29.4946
"2024-06-12",29.1709
"2024-06-13",29.124
"2024-06-14",29.2257
"2024-06-15",29.1211
"2024-06-16",29.1562
"2024-06-17",29.1351
"2024-06-18",28.6191
"2024-06-19",28.3269
"2024-06-20",28.4931
"2024-06-21",29.1543
"2024-06-22",29.1597
"2024-06-23",29.1655
"2024-06-24",29.2562
"2024-06-25",29.2451
"2024-06-26",29.1197
"2024-06-27",28.8535
"2024-06-28",29.0976
"2024-06-29",29.0266
"2024-06-30",29.0674
"2024-07-01",28.8722
"2024-07-02",29.1622
"2024-07-03",29.2378
"2024-07-04",29.0676
"2024-07-05",29.0547
"2024-07-06",28.9126
"2024-07-07",29.039
"2024-07-08",29.4119
"2024-07-09",29.3321
"2024-07-10",29.0735
"2024-07-11",29.1028
"2024-07-12",29.2125
"2024-07-13",28.9146
"2024-07-14",29.3624
"2024-07-15",28.944
"2024-07-16",29.1017
"2024-07-17",29.1184
"2024-07-18",29.2009
"2024-07-19",29.2357
"2024-07-20",29.2336
"2024-07-21",29.2461
"2024-07-22",28.947
"2024-07-23",29.1439
"2024-07-24",29.3249
"2024-07-25",29.3324
"2024-07-26",29.4184
"2024-07-27",29.6025
"2024-07-28",29.2449
"2024-07-29",29.0023
"2024-07-30",29.2972
"2024-07-31",29.1977
"2024-08-01",29.0705
"2024-08-02",28.9324
"2024-08-03",29.0674
"2024-08-04",29.19
"2024-08-05",28.4689
"2024-08-06",28.5341
"2024-08-07",28.5173
"2024-08-08",28.157
"2024-08-09",28.9042
"2024-08-10",28.7854
"2024-08-11",28.4048
"2024-08-12",28.627
"2024-08-13",28.1074
"2024-08-14",28.2571
"2024-08-15",28.7141
"2024-08-16",28.9219
"2024-08-17",28.4104
"2024-08-18",28.6969
"2024-08-19",27.9316
"2024-08-20",27.8263
"2024-08-21",27.5846
"2024-08-22",28.4083
"2024-08-23",28.7441
"2024-08-24",28.5698
"2024-08-25",28.8746
"2024-08-26",28.8547
"2024-08-27",28.9546
"2024-08-28",28.7164
"2024-08-29",28.8319
"2024-08-30",28.3769
"2024-08-31",28.5788
"2024-09-01",29.1954
"2024-09-02",29.4704
"2024-09-03",28.7848
"2024-09-04",28.9099
"2024-09-05",29.1802
"2024-09-06",29.1255
"2024-09-07",29.1565
"2024-09-08",28.9953
"2024-09-09",28.8358
"2024-09-10",29.0794
"2024-09-11",28.6986
"2024-09-12",28.9694
"2024-09-13",29.1404
"2024-09-14",29.302
"2024-09-15",29.3483
"2024-09-16",29.4549
"2024-09-17",29.4919
"2024-09-18",29.2019
"2024-09-19",29.061
"2024-09-20",28.7481
"2024-09-21",28.9571
"2024-09-22",29.1686
"2024-09-23",29.0346
"2024-09-24",29.1879
"2024-09-25",29.3527
"2024-09-26",29.1252
"2024-09-27",28.9605
"2024-09-28",29.1413
"2024-09-29",29.5629
"2024-09-30",28.4449
"2024-10-01",28.474
"2024-10-02",29.1502
