,"(deg C) Mean Temperature (ERA5) at Mullaitivu, 2007-01-01 to 2025-12-31"
"2021-10-19",28.7461
"2021-10-20",27.4825
"2021-10-21",27.7779
"2021-10-22",27.9535
"2021-10-23",27.5783
"2021-10-24",27.8404
"2021-10-25",27.733
"2021-10-26",26.7432
"2021-10-27",26.7083
"2021-10-28",26.179
"2021-10-29",26.4416
"2021-10-30",26.2002
"2021-10-31",26.0045
"2021-11-01",26.5197
"2021-11-02",26.9951
"2021-11-03",26.2386
"2021-11-04",26.3079
"2021-11-05",26.8032
"2021-11-06",26.6024
"2021-11-07",26.2105
"2021-11-08",25.1659
"2021-11-09",25.2042
"2021-11-10",25.5706
"2021-11-11",27.3426
"2021-11-12",26.8463
"2021-11-13",26.3964
"2021-11-14",27.5794
"2021-11-15",27.0936
"2021-11-16",27.3239
"2021-11-17",25.967
"2021-11-18",26.5073
"2021-11-19",27.6706
"2021-11-20",27.5448
"2021-11-21",27.1869
"2021-11-22",27.0838
"2021-11-23",26.4694
"2021-11-24",25.4663
"2021-11-25",25.7919
"2021-11-26",26.0032
"2021-11-27",26.2533
"2021-11-28",25.949
"2021-11-29",26.7321
"2021-11-30",27.0237
"2021-12-01",26.7016
"2021-12-02",26.8584
"2021-12-03",27.0774
"2021-12-04",26.962
"2021-12-05",27.6383
"2021-12-06",27.1419
"2021-12-07",27.0754
"2021-12-08",27.4058
"2021-12-09",27.3767
"2021-12-10",27.4165
"2021-12-11",27.6556
"2021-12-12",26.6754
"2021-12-13",26.931
"2021-12-14",26.6162
"2021-12-15",26.1816
"2021-12-16",25.8531
"2021-12-17",25.5393
"2021-12-18",26.0019
"2021-12-19",26.2125
"2021-12-20",26.3741
"2021-12-21",26.0577
"2021-12-22",25.3741
"2021-12-23",24.9531
"2021-12-24",25.4315
"2021-12-25",25.4337
"2021-12-26",26.0655
"2021-12-27",26.1204
"2021-12-28",25.9779
"2021-12-29",26.042
"2021-12-30",25.0083
"2021-12-31",24.9836
"2022-01-01",24.9625
"2022-01-02",25.5916
"2022-01-03",26.0044
"2022-01-04",26.0543
"2022-01-05",25.561
"2022-01-06",26.2148
"2022-01-07",26.153
"2022-01-08",26.4152
"2022-01-09",26.5321
"2022-01-10",25.6451
"2022-01-11",25.9236
"2022-01-12",26.4369
"2022-01-13",27.0729
"2022-01-14",27.1825
"2022-01-15",26.777
"2022-01-16",27.0987
"2022-01-17",26.0361
"2022-01-18",25.9054
"2022-01-19",25.3195
"2022-01-20",24.2189
"2022-01-21",24.4755
"2022-01-22",24.8452
"2022-01-23",25.443
"2022-01-24",25.6158
"2022-01-25",25.8789
"2022-01-26",25.5225
"2022-01-27",25.6223
"2022-01-28",26.7413
"2022-01-29",26.0874
"2022-01-30",26.0119
"2022-01-31",26.5527
"2022-02-01",25.621
"2022-02-02",24.6907
"2022-02-03",24.8352
"2022-02-04",25.9633
"2022-02-05",26.2459
"2022-02-06",25.9959
"2022-02-07",25.4529
"2022-02-08",25.695
"2022-02-09",25.992
"2022-02-10",24.9792
"2022-02-11",25.9368
"2022-02-12",25.1932
"2022-02-13",25.2346
"2022-02-14",26.0072
"2022-02-15",25.6723
"2022-02-16",25.2738
"2022-02-17",26.0022
"2022-02-18",26.6741
"2022-02-19",25.9856
"2022-02-20",26.6205
"2022-02-21",26.6967
"2022-02-22",26.934
"2022-02-23",26.5672
"2022-02-24",26.8115
"2022-02-25",26.762
"2022-02-26",26.1159
"2022-02-27",26.8657
"2022-02-28",26.9721
"2022-03-01",27.1459
"2022-03-02",27.0484
"2022-03-03",26.8546
"2022-03-04",25.1458
"2022-03-05",26.6035
"2022-03-06",25.8499
"2022-03-07",26.6992
"2022-03-08",26.5935
"2022-03-09",26.4989
"2022-03-10",26.9043
"2022-03-11",27.204
"2022-03-12",26.9964
"2022-03-13",26.9777
"2022-03-14",26.7358
"2022-03-15",27.0997
"2022-03-16",26.7145
"2022-03-17",28.2859
"2022-03-18",28.7737
"2022-03-19",29.2208
"2022-03-20",28.6927
"2022-03-21",29.1005
"2022-03-22",28.8307
"2022-03-23",28.6559
"2022-03-24",28.2003
"2022-03-25",27.8393
"2022-03-26",28.5379
"2022-03-27",28.5756
"2022-03-28",29.2259
"2022-03-29",28.8479
"2022-03-30",28.6609
"2022-03-31",28.8684
"2022-04-02",28.6041
"2022-04-03",28.3733
"2022-04-04",28.4743
"2022-04-05",27.9075
"2022-04-06",28.2345
"2022-04-07",28.3232
"2022-04-08",26.9419
"2022-04-09",26.4865
"2022-04-10",26.0272
"2022-04-11",27.7988
"2022-04-12",27.493
"2022-04-13",27.5117
"2022-04-14",28.2111
"2022-04-15",29.1504
"2022-04-16",29.1826
"2022-04-17",27.5732
"2022-04-18",28.8523
"2022-04-19",29.1905
"2022-04-20",29.7888
"2022-04-21",29.2884
"2022-04-22",28.0517
"2022-04-23",27.698
"2022-04-24",28.7489
"2022-04-25",29.0882
"2022-04-26",29.5405
"2022-04-27",29.7302
"2022-04-28",28.7212
"2022-04-29",29.135
"2022-04-30",30.1184
"2022-05-01",29.816
"2022-05-02",30.4619
"2022-05-03",30.5911
"2022-05-04",29.8517
"2022-05-05",29.9136
"2022-05-06",29.33
"2022-05-07",29.72
"2022-05-08",29.9325
"2022-05-09",29.8888
"2022-05-10",29.6544
"2022-05-11",29.4701
"2022-05-12",29.5133
"2022-05-13",29.6237
"2022-05-14",29.1443
"2022-05-15",29.5073
"2022-05-16",29.326
"2022-05-17",28.8599
"2022-05-18",28.6373
"2022-05-19",29.0266
"2022-05-20",29.4373
"2022-05-21",29.6552
"2022-05-22",30.143
"2022-05-23",29.9069
"2022-05-24",28.7046
"2022-05-25",29.1191
"2022-05-26",28.7535
"2022-05-27",29.3021
"2022-05-28",29.2678
"2022-05-29",28.7237
"2022-05-30",28.705
"2022-05-31",28.7991
"2022-06-01",29.7166
"2022-06-02",29.4042
"2022-06-03",29.5971
"2022-06-04",29.7979
"2022-06-05",29.1539
"2022-06-06",29.0584
"2022-06-07",28.4509
"2022-06-08",29.4755
"2022-06-09",29.5615
"2022-06-10",29.4405
"2022-06-11",28.8459
"2022-06-12",28.9937
"2022-06-13",29.3574
"2022-06-14",29.6249
"2022-06-15",29.2808
"2022-06-16",28.4153
"2022-06-17",28.0514
"2022-06-18",28.2019
"2022-06-19",28.9
"2022-06-20",29.4216
"2022-06-21",29.1237
"2022-06-22",28.8095
"2022-06-23",29.2595
"2022-06-24",29.4902
"2022-06-25",29.6051
"2022-06-26",29.7757
"2022-06-27",29.6516
"2022-06-28",29.7667
"2022-06-29",30.1858
"2022-06-30",29.583
"2022-07-01",30.6483
"2022-07-02",30.8149
"2022-07-03",29.34
"2022-07-04",30.1888
"2022-07-05",28.5177
"2022-07-06",29.3464
"2022-07-07",28.7387
"2022-07-08",29.8465
"2022-07-09",29.1335
"2022-07-10",28.8778
"2022-07-11",28.7197
"2022-07-12",28.9002
"2022-07-13",29.0978
"2022-07-14",28.7619
"2022-07-15",28.9589
"2022-07-16",29.3468
"2022-07-17",29.5326
"2022-07-18",29.521
"2022-07-19",28.972
"2022-07-20",29.388
"2022-07-21",28.5988
"2022-07-22",28.8544
"2022-07-23",28.8477
"2022-07-24",28.0278
"2022-07-25",28.2959
"2022-07-26",27.8903
"2022-07-27",27.6998
"2022-07-28",27.3472
"2022-07-29",27.9036
"2022-07-30",28.4503
"2022-07-31",28.4474
"2022-08-01",27.5568
"2022-08-02",28.0436
"2022-08-03",28.1263
"2022-08-04",27.8518
"2022-08-05",28.684
"2022-08-06",28.7446
"2022-08-07",28.7981
"2022-08-08",28.8323
"2022-08-09",28.6424
"2022-08-10",28.8178
"2022-08-11",29.5948
"2022-08-12",29.6778
"2022-08-13",29.5208
"2022-08-14",29.8273
"2022-08-15",29.274
"2022-08-16",28.983
"2022-08-17",29.3241
"2022-08-18",28.8656
"2022-08-19",29.2049
"2022-08-20",28.9572
"2022-08-21",28.906
"2022-08-22",28.6021
"2022-08-23",28.3203
"2022-08-24",27.2852
"2022-08-25",27.9875
"2022-08-26",27.6911
"2022-08-27",27.3001
"2022-08-28",27.7921
"2022-08-29",28.0711
"2022-08-30",27.7346
"2022-08-31",26.0751
"2022-09-01",25.8481
"2022-09-02",27.5165
"2022-09-03",28.1375
"2022-09-04",28.1642
"2022-09-05",27.294
"2022-09-06",27.3137
"2022-09-07",27.5738
"2022-09-08",27.8671
"2022-09-09",28.5398
"2022-09-10",28.5988
"2022-09-11",28.6319
"2022-09-12",28.5774
"2022-09-13",28.4385
"2022-09-14",28.5193
"2022-09-15",28.2005
"2022-09-16",28.5099
"2022-09-17",28.6556
"2022-09-18",28.3366
"2022-09-19",28.2886
"2022-09-20",28.6886
"2022-09-21",28.7213
"2022-09-22",28.939
"2022-09-23",28.7442
"2022-09-24",29.0457
"2022-09-25",29.4326
"2022-09-26",28.4843
"2022-09-27",28.9107
"2022-09-28",28.3284
"2022-09-29",28.5185
"2022-09-30",28.4941
"2022-10-01",28.7168
"2022-10-02",28.6916
"2022-10-03",28.8936
"2022-10-04",29.086
"2022-10-05",28.5325
"2022-10-06",28.2232
"2022-10-07",27.8083
"2022-10-08",27.7479
"2022-10-09",25.9621
"2022-10-10",27.0726
"2022-10-11",27.5832
"2022-10-12",27.3624
"2022-10-13",27.2122
"2022-10-14",26.6258
"2022-10-15",26.7588
"2022-10-16",27.1814
"2022-10-17",26.4495
"2022-10-18",26.9234
"2022-10-19",27.5029
"2022-10-20",26.7735
"2022-10-21",25.8631
"2022-10-22",26.7583
"2022-10-23",26.7138
"2022-10-24",27.4377
"2022-10-25",27.5329
"2022-10-26",27.5874
"2022-10-27",27.1431
"2022-10-28",26.8473
"2022-10-29",26.3961
"2022-10-30",25.7358
"2022-10-31",26.2677
"2022-11-01",25.8676
"2022-11-02",25.9733
"2022-11-03",25.9587
"2022-11-04",26.0778
"2022-11-05",26.3582
"2022-11-06",26.7654
"2022-11-07",26.5333
"2022-11-08",26.0669
"2022-11-09",25.8012
"2022-11-10",26.506
"2022-11-11",25.3668
"2022-11-12",26.5005
"2022-11-13",26.0605
"2022-11-14",25.7344
"2022-11-15",26.4625
"2022-11-16",26.5469
"2022-11-17",26.0713
"2022-11-18",26.9873
"2022-11-19",26.4488
"2022-11-20",26.3174
"2022-11-21",26.0458
"2022-11-22",26.4002
"2022-11-23",26.4947
"2022-11-24",26.9613
"2022-11-25",26.6553
"2022-11-26",26.627
"2022-11-27",26.9627
"2022-11-28",26.8579
"2022-11-29",26.0939
"2022-11-30",26.2639
"2022-12-01",26.5569
"2022-12-02",25.9596
"2022-12-03",25.8469
"2022-12-04",25.4545
"2022-12-05",26.3415
"2022-12-06",26.3763
"2022-12-07",25.8594
"2022-12-08",21.6664
"2022-12-09",23.7429
"2022-12-10",26.0396
"2022-12-11",26.612
"2022-12-12",25.6818
"2022-12-13",26.2369
"2022-12-14",26.2718
"2022-12-15",25.7606
"2022-12-16",26.6012
"2022-12-17",26.388
"2022-12-18",26.1427
"2022-12-19",24.9981
"2022-12-20",25.8368
"2022-12-21",24.8801
"2022-12-22",25.6211
"2022-12-23",26.2721
"2022-12-24",25.646
"2022-12-25",25.6221
"2022-12-26",26.6943
"2022-12-27",26.7609
"2022-12-28",26.7049
"2022-12-29",26.2768
"2022-12-30",25.9322
"2022-12-31",25.5937
"2023-01-01",26.1309
"2023-01-02",25.8938
"2023-01-03",25.5469
"2023-01-04",25.9629
"2023-01-05",26.0071
"2023-01-06",24.9428
"2023-01-07",25.2448
"2023-01-08",25.334
"2023-01-09",24.5644
"2023-01-10",24.2484
"2023-01-11",24.5005
"2023-01-12",24.1568
"2023-01-13",24.5054
"2023-01-14",24.7425
"2023-01-15",24.9331
"2023-01-16",25.0559
"2023-01-17",25.0713
"2023-01-18",24.9616
"2023-01-19",25.1899
"2023-01-20",25.4068
"2023-01-21",25.6959
"2023-01-22",25.1381
"2023-01-23",25.2922
"2023-01-24",25.4721
"2023-01-25",25.275
"2023-01-26",24.885
"2023-01-27",25.4376
"2023-01-28",25.2463
"2023-01-29",25.5035
"2023-01-30",25.7754
"2023-01-31",24.7046
"2023-02-01",25.0334
"2023-02-02",24.9713
"2023-02-03",26.1381
"2023-02-04",25.8704
"2023-02-05",26.0467
"2023-02-06",26.179
"2023-02-07",26.2813
"2023-02-08",26.6286
"2023-02-09",26.317
"2023-02-10",25.6032
"2023-02-11",25.2824
"2023-02-12",24.8956
"2023-02-13",25.0573
"2023-02-14",24.6812
"2023-02-15",24.6044
"2023-02-16",25.084
"2023-02-17",26.0134
"2023-02-18",26.6678
"2023-02-19",26.5365
"2023-02-20",26.1153
"2023-02-21",25.8928
"2023-02-22",25.3616
"2023-02-23",25.9408
"2023-02-24",26.3159
"2023-02-25",26.1379
"2023-02-26",26.0345
"2023-02-27",26.1844
"2023-02-28",25.63
"2023-03-01",26.8838
"2023-03-02",26.1864
"2023-03-03",26.7413
"2023-03-04",27.1954
"2023-03-05",27.1846
"2023-03-06",27.0637
"2023-03-07",27.1003
"2023-03-08",27.3371
"2023-03-09",27.1588
"2023-03-10",26.9755
"2023-03-11",27.2203
"2023-03-12",27.089
"2023-03-13",27.2938
"2023-03-14",27.2261
"2023-03-15",27.746
"2023-03-16",27.7907
"2023-03-17",28.0793
"2023-03-18",27.5701
"2023-03-19",27.1084
"2023-03-20",27.3604
"2023-03-21",28.0386
"2023-03-22",27.9456
"2023-03-23",28.0258
"2023-03-24",27.9098
"2023-03-25",28.4116
"2023-03-26",28.6191
"2023-03-27",28.7426
"2023-03-28",28.5846
"2023-03-29",28.2484
"2023-03-30",28.321
"2023-03-31",28.9105
"2023-04-01",29.4442
"2023-04-02",28.7077
"2023-04-03",28.4955
"2023-04-04",27.7291
"2023-04-05",29.0195
"2023-04-06",28.9251
"2023-04-07",28.9251
"2023-04-08",27.8834
"2023-04-09",28.5087
"2023-04-10",29.0336
"2023-04-11",29.0245
"2023-04-12",29.1967
"2023-04-13",29.3309
"2023-04-14",29.9573
"2023-04-15",29.6486
"2023-04-16",29.5527
"2023-04-17",29.4284
"2023-04-18",29.8942
"2023-04-19",30.3076
"2023-04-20",29.8403
"2023-04-21",29.8186
"2023-04-22",29.3751
"2023-04-23",29.2074
"2023-04-24",28.9824
"2023-04-25",28.2346
"2023-04-26",28.0831
"2023-04-27",29.0273
"2023-04-28",28.9844
"2023-04-29",27.2432
"2023-04-30",27.8833
"2023-05-01",27.534
"2023-05-02",26.6284
"2023-05-03",26.8467
"2023-05-04",27.342
"2023-05-05",26.7262
"2023-05-06",28.1508
"2023-05-07",27.4757
"2023-05-08",28.1426
"2023-05-09",28.8157
"2023-05-10",29.0643
"2023-05-11",29.2324
"2023-05-12",29.7166
"2023-05-13",29.5378
"2023-05-14",30.1161
"2023-05-15",29.8184
"2023-05-16",30.2653
"2023-05-17",29.9392
"2023-05-18",29.5042
"2023-05-19",29.522
"2023-05-20",29.5991
"2023-05-21",29.1597
"2023-05-22",29.3188
"2023-05-23",29.3455
"2023-05-24",29.357
"2023-05-25",29.7234
"2023-05-26",29.6146
"2023-05-27",30.3614
"2023-05-28",30.1267
"2023-05-29",29.767
"2023-05-30",29.8422
"2023-05-31",30.1784
"2023-06-01",30.1526
"2023-06-02",30.3495
"2023-06-03",30.5229
"2023-06-04",30.297
"2023-06-05",29.6325
"2023-06-06",29.8438
"2023-06-07",30.1529
"2023-06-08",30.1437
"2023-06-09",30.1435
"2023-06-10",30.1928
"2023-06-11",30.513
"2023-06-12",30.0006
"2023-06-13",30.2824
"2023-06-14",31.0649
"2023-06-15",31.4123
"2023-06-16",31.0419
"2023-06-17",30.1099
"2023-06-18",27.6627
"2023-06-19",29.5654
"2023-06-20",29.9193
"2023-06-21",29.0451
"2023-06-22",29.8599
"2023-06-23",29.9962
"2023-06-24",30.3649
"2023-06-25",30.0058
"2023-06-26",30.0205
"2023-06-27",29.7665
"2023-06-28",30.2385
"2023-06-29",30.0591
"2023-06-30",30.2095
"2023-07-01",30.3933
"2023-07-02",29.8009
"2023-07-03",28.9211
"2023-07-04",29.2658
"2023-07-05",29.6733
"2023-07-06",29.5657
"2023-07-07",29.7732
"2023-07-08",30.0326
"2023-07-09",30.2281
"2023-07-10",28.8532
"2023-07-11",28.3725
"2023-07-12",29.2347
"2023-07-13",29.7767
"2023-07-14",29.9928
"2023-07-15",30.3644
"2023-07-16",30.1017
"2023-07-17",30.3699
"2023-07-18",30.1356
"2023-07-19",30.1362
"2023-07-20",29.9439
"2023-07-21",30.444
"2023-07-22",30.3252
"2023-07-23",29.9807
"2023-07-24",29.2952
"2023-07-25",29.1618
"2023-07-26",29.3729
"2023-07-27",29.8327
"2023-07-28",30.6317
"2023-07-29",30.6851
"2023-07-30",30.806
"2023-07-31",30.4217
"2023-08-01",29.9351
"2023-08-02",30.2284
"2023-08-03",30.027
"2023-08-04",30.3909
"2023-08-05",30.7835
"2023-08-06",30.6313
"2023-08-07",30.1697
"2023-08-08",29.6632
"2023-08-09",29.6741
"2023-08-10",29.4731
"2023-08-11",29.6197
"2023-08-12",29.7962
"2023-08-13",29.5559
"2023-08-14",29.3986
"2023-08-15",29.3915
"2023-08-16",29.3078
"2023-08-17",29.4115
"2023-08-18",29.608
"2023-08-19",29.8484
"2023-08-20",30.0786
"2023-08-21",30.7643
"2023-08-22",30.1653
"2023-08-23",30.2354
"2023-08-24",30.0029
"2023-08-25",30.0092
"2023-08-26",29.9522
"2023-08-27",30.0862
"2023-08-28",29.6966
"2023-08-29",28.8561
"2023-08-30",29.1828
"2023-08-31",28.605
"2023-09-01",28.7635
"2023-09-02",29.0073
"2023-09-03",28.8417
"2023-09-04",29.5385
"2023-09-05",29.4373
"2023-09-06",29.0536
"2023-09-07",28.2681
"2023-09-08",29.2762
"2023-09-09",29.8245
"2023-09-10",29.6553
"2023-09-12",30.1455
"2023-09-13",29.4234
"2023-09-14",28.8495
"2023-09-15",29.7112
"2023-09-16",29.9638
"2023-09-17",28.6734
"2023-09-18",27.5512
"2023-09-19",27.9907
"2023-09-20",29.531
"2023-09-21",29.3667
"2023-09-22",28.6003
"2023-09-23",29.6034
"2023-09-24",30.2581
"2023-09-25",29.8562
"2023-09-26",29.1426
"2023-09-27",29.4611
"2023-09-28",29.3093
"2023-09-29",28.2437
"2023-09-30",27.9032
"2023-10-01",28.4437
"2023-10-02",29.0001
"2023-10-03",28.8448
"2023-10-04",28.7949
"2023-10-05",28.9894
"2023-10-06",28.8166
"2023-10-07",29.2957
"2023-10-08",28.7584
"2023-10-09",28.352
"2023-10-10",28.24
"2023-10-11",28.1596
"2023-10-12",28.5402
"2023-10-13",27.9237
"2023-10-14",27.4722
"2023-10-15",26.7194
"2023-10-16",27.2905
"2023-10-17",26.7608
"2023-10-18",26.6266
"2023-10-19",27.8619
"2023-10-20",27.4181
"2023-10-21",27.6396
"2023-10-22",27.8795
"2023-10-23",27.9975
"2023-10-24",28.0172
"2023-10-25",27.8469
"2023-10-26",27.7665
"2023-10-27",28.0663
"2023-10-28",27.5526
"2023-10-29",26.5875
"2023-10-30",26.8493
"2023-10-31",28.1455
"2023-11-01",27.1826
"2023-11-02",27.4208
"2023-11-03",26.5175
"2023-11-04",26.4471
"2023-11-05",26.5549
"2023-11-06",27.2017
"2023-11-07",26.48
"2023-11-08",26.8182
"2023-11-09",26.9073
"2023-11-10",27.4215
"2023-11-11",27.2714
"2023-11-12",26.6849
"2023-11-13",25.8945
"2023-11-14",26.7691
"2023-11-15",26.1835
"2023-11-16",27.4427
"2023-11-17",27.3384
"2023-11-18",26.9489
"2023-11-19",26.3275
"2023-11-20",26.9531
"2023-11-21",27.2517
"2023-11-22",26.477
"2023-11-23",27.5882
"2023-11-24",27.7812
"2023-11-25",27.1543
"2023-11-26",27.6577
"2023-11-27",27.586
"2023-11-28",27.2934
"2023-11-29",26.1527
"2023-11-30",25.9624
"2023-12-01",25.8433
"2023-12-02",26.3986
"2023-12-03",26.9861
"2023-12-04",27.5754
"2023-12-05",27.9465
"2023-12-06",27.8928
"2023-12-07",28.2431
"2023-12-08",27.6686
"2023-12-09",27.0992
"2023-12-10",26.4716
"2023-12-11",26.8212
"2023-12-12",26.8524
"2023-12-13",26.9416
"2023-12-14",25.7267
"2023-12-15",26.452
"2023-12-16",25.916
"2023-12-17",26.4266
"2023-12-18",25.8352
"2023-12-19",25.9112
"2023-12-20",26.3049
"2023-12-21",26.2082
"2023-12-22",26.0631
"2023-12-23",26.4809
"2023-12-24",26.4672
"2023-12-25",26.8833
"2023-12-26",27.1914
"2023-12-27",26.4095
"2023-12-28",26.5704
"2023-12-29",26.6163
"2023-12-30",26.8652
"2023-12-31",27.0474
"2024-01-01",26.3968
"2024-01-02",26.3007
"2024-01-03",26.6129
"2024-01-04",27.0422
"2024-01-05",27.2698
"2024-01-06",26.9268
"2024-01-07",26.6088
"2024-01-08",26.1402
"2024-01-09",26.1289
"2024-01-10",26.1718
"2024-01-11",26.7148
"2024-01-12",26.9646
"2024-01-13",26.8563
"2024-01-14",26.195
"2024-01-15",25.3205
"2024-01-16",25.7717
"2024-01-17",26.596
"2024-01-18",26.6604
"2024-01-19",26.2316
"2024-01-20",26.9568
"2024-01-21",27.2706
"2024-01-22",26.89
"2024-01-23",26.5153
"2024-01-24",26.2581
"2024-01-25",26.5916
"2024-01-26",26.4736
"2024-01-27",27.0632
"2024-01-28",27.3493
"2024-01-29",26.9661
"2024-01-30",27.1876
"2024-01-31",27.2993
"2024-02-01",27.5295
"2024-02-02",27.7268
"2024-02-03",27.5433
"2024-02-04",27.5996
"2024-02-05",27.3668
"2024-02-06",27.1
"2024-02-07",26.449
"2024-02-08",26.7848
"2024-02-09",27.4463
"2024-02-10",27.5657
"2024-02-11",27.2101
"2024-02-12",27.5893
"2024-02-13",27.5074
"2024-02-14",27.6625
"2024-02-15",27.5905
"2024-02-16",27.6669
"2024-02-17",27.7757
"2024-02-18",27.6989
"2024-02-19",27.9044
"2024-02-20",27.7119
"2024-02-21",27.7588
"2024-02-22",28.4942
"2024-02-23",28.5017
"2024-02-24",28.1833
"2024-02-25",28.3251
"2024-02-26",28.4549
"2024-02-27",28.3816
"2024-02-28",27.9134
"2024-02-29",28.0221
"2024-03-01",28.0161
"2024-03-02",27.9485
"2024-03-03",27.3
"2024-03-04",27.3633
"2024-03-05",27.7191
"2024-03-06",27.6607
"2024-03-07",27.6578
"2024-03-08",28.5123
"2024-03-09",28.4798
"2024-03-10",28.3003
"2024-03-11",28.1996
"2024-03-12",28.1276
"2024-03-13",27.6762
"2024-03-14",23.688
"2024-03-15",29.2607
"2024-03-16",29.3009
"2024-03-17",28.4199
"2024-03-18",28.2144
"2024-03-19",28.0989
"2024-03-20",28.9708
"2024-03-21",27.8191
"2024-03-22",28.2927
"2024-03-23",29.0912
"2024-03-24",29.0099
"2024-03-25",28.7718
"2024-03-26",28.9831
"2024-03-27",29.0167
"2024-03-28",29.4981
"2024-03-29",29.2256
"2024-03-30",29.8413
"2024-03-31",29.8746
"2024-04-01",30.0862
"2024-04-02",30.3993
"2024-04-03",30.4723
"2024-04-04",30.3287
"2024-04-05",30.054
"2024-04-06",30.4629
"2024-04-07",30.6598
"2024-04-08",30.0709
"2024-04-09",29.4495
"2024-04-10",29.8961
"2024-04-11",29.3008
"2024-04-12",28.6832
"2024-04-13",26.8782
"2024-04-14",29.3849
"2024-04-15",29.5085
"2024-04-16",29.7801
"2024-04-17",30.6558
"2024-04-18",30.5591
"2024-04-19",31.153
"2024-04-20",31.266
"2024-04-21",31.0901
"2024-04-22",30.5695
"2024-04-23",30.4018
"2024-04-24",30.6607
"2024-04-25",30.7237
"2024-04-26",30.6569
"2024-04-27",31.0438
"2024-04-28",31.0223
"2024-04-29",30.3882
"2024-04-30",31.0575
"2024-05-01",31.5219
"2024-05-02",31.7644
"2024-05-03",31.8044
"2024-05-04",32.0308
"2024-05-05",32.0845
"2024-05-06",31.8275
"2024-05-07",31.641
"2024-05-08",30.0112
"2024-05-09",30.1443
"2024-05-10",29.124
"2024-05-11",28.9995
"2024-05-12",28.6133
"2024-05-13",28.6099
"2024-05-14",27.9969
"2024-05-15",28.8637
"2024-05-16",27.355
"2024-05-17",27.704
"2024-05-18",28.5845
"2024-05-19",27.3791
"2024-05-20",28.0452
"2024-05-21",29.2035
"2024-05-22",28.4449
"2024-05-23",28.6143
"2024-05-24",29.3346
"2024-05-25",29.316
"2024-05-26",30.2183
"2024-05-27",29.948
"2024-05-28",30.2078
"2024-05-29",30.1591
"2024-05-30",30.36
"2024-05-31",30.7548
"2024-06-01",30.5107
"2024-06-02",28.7357
"2024-06-03",29.1338
"2024-06-04",29.3173
"2024-06-05",29.2258
"2024-06-06",29.0017
"2024-06-07",28.6349
"2024-06-08",29.0527
"2024-06-09",29.3128
"2024-06-10",30.0383
"2024-06-11",30.3092
"2024-06-12",30.024
"2024-06-13",29.7339
"2024-06-14",29.9119
"2024-06-15",29.7838
"2024-06-16",29.7959
"2024-06-17",29.9194
"2024-06-18",29.2203
"2024-06-19",29.0139
"2024-06-20",29.157
"2024-06-21",30.1376
"2024-06-22",30.0167
"2024-06-23",30.1089
"2024-06-24",30.3424
"2024-06-25",30.3339
"2024-06-26",30.0825
"2024-06-27",29.6013
"2024-06-28",30.223
"2024-06-29",30.166
"2024-06-30",30.289
"2024-07-01",29.9429
"2024-07-02",30.4447
"2024-07-03",30.5974
"2024-07-04",30.0887
"2024-07-05",30.1973
"2024-07-06",29.7733
"2024-07-07",30.1237
"2024-07-08",30.5387
"2024-07-09",30.4885
"2024-07-10",30.0786
"2024-07-11",30.2017
"2024-07-12",30.3314
"2024-07-13",29.6295
"2024-07-14",30.3933
"2024-07-15",29.8346
"2024-07-16",30.0677
"2024-07-17",30.128
"2024-07-18",30.4432
"2024-07-19",30.3911
"2024-07-20",30.5535
"2024-07-21",30.7075
"2024-07-22",30.405
"2024-07-23",30.5078
"2024-07-24",30.7708
"2024-07-25",30.7524
"2024-07-26",30.8365
"2024-07-27",31.0807
"2024-07-28",30.6331
"2024-07-29",30.3512
"2024-07-30",30.9248
"2024-07-31",30.7721
"2024-08-01",30.5656
"2024-08-02",30.4096
"2024-08-03",30.4598
"2024-08-04",29.6859
"2024-08-05",28.5497
"2024-08-06",28.6359
"2024-08-07",28.498
"2024-08-08",28.4351
"2024-08-09",29.4755
"2024-08-10",29.3122
"2024-08-11",28.7274
"2024-08-12",29.1795
"2024-08-13",28.6088
"2024-08-14",28.9635
"2024-08-15",29.1967
"2024-08-16",29.7264
"2024-08-17",28.9318
"2024-08-18",29.4289
"2024-08-19",28.34
"2024-08-20",28.3511
"2024-08-21",28.0018
"2024-08-22",28.9543
"2024-08-23",29.429
"2024-08-24",29.1117
"2024-08-25",29.5841
"2024-08-26",29.4489
"2024-08-27",29.7175
"2024-08-28",29.1949
"2024-08-29",29.5214
"2024-08-30",29.1296
"2024-08-31",29.4505
"2024-09-01",30.1572
"2024-09-02",30.4961
"2024-09-03",29.4155
"2024-09-04",29.6617
"2024-09-05",30.1618
"2024-09-06",29.922
"2024-09-07",30.0365
"2024-09-08",29.9423
"2024-09-09",29.737
"2024-09-10",30.0926
"2024-09-11",29.5318
"2024-09-12",30.0709
"2024-09-13",30.1705
"2024-09-14",30.3787
"2024-09-15",30.2233
"2024-09-16",30.4948
"2024-09-17",30.5982
"2024-09-18",29.9919
"2024-09-19",29.8937
"2024-09-20",29.4549
"2024-09-21",29.691
"2024-09-22",29.9879
"2024-09-23",29.7982
"2024-09-24",30.0036
"2024-09-25",30.3103
"2024-09-26",30.0612
"2024-09-27",28.8023
"2024-09-28",29.3727
"2024-09-29",29.5213
"2024-09-30",28.3127
"2024-10-01",28.8802
"2024-10-02",29.712
"2024-10-03",29.3633
"2024-10-04",29.2434
"2024-10-05",28.7872
