,"(deg C) Mean Temperature (ERA5) at Galle, 2007-01-01 to 2025-12-31"
"2021-10-17",26.8526
"2021-10-18",26.704
"2021-10-19",26.6541
"2021-10-20",26.1951
"2021-10-21",26.0073
"2021-10-22",26.4126
"2021-10-23",26.8361
"2021-10-24",26.0656
"2021-10-25",26.134
"2021-10-26",25.4669
"2021-10-27",25.1772
"2021-10-28",25.3746
"2021-10-29",25.3622
"2021-10-30",25.5988
"2021-10-31",26.2764
"2021-11-01",25.7646
"2021-11-02",26.4402
"2021-11-03",25.4997
"2021-11-04",25.4467
"2021-11-05",25.7988
"2021-11-06",25.5447
"2021-11-07",24.7432
"2021-11-08",24.5129
"2021-11-09",25.3811
"2021-11-10",25.6394
"2021-11-11",25.843
"2021-11-12",26.601
"2021-11-13",26.6905
"2021-11-14",25.7139
"2021-11-15",25.5649
"2021-11-16",25.8332
"2021-11-17",26.1285
"2021-11-18",26.5879
"2021-11-19",26.1304
"2021-11-20",26.2972
"2021-11-21",26.3904
"2021-11-22",26.5999
"2021-11-23",26.1043
"2021-11-24",25.2315
"2021-11-25",25.3109
"2021-11-26",26.3134
"2021-11-27",25.9983
"2021-11-28",25.3924
"2021-11-29",25.63
"2021-11-30",25.8489
"2021-12-01",25.7863
"2021-12-02",26.3972
"2021-12-03",26.4426
"2021-12-04",26.0815
"2021-12-05",26.4506
"2021-12-06",26.109
"2021-12-07",26.5133
"2021-12-08",26.8326
"2021-12-09",26.4735
"2021-12-10",26.2868
"2021-12-11",26.5396
"2021-12-12",25.8644
"2021-12-13",25.0146
"2021-12-14",25.4561
"2021-12-15",25.1432
"2021-12-16",26.1492
"2021-12-17",26.2997
"2021-12-18",26.2489
"2021-12-19",26.2836
"2021-12-20",26.7986
"2021-12-21",26.4602
"2021-12-22",26.0962
"2021-12-23",25.9714
"2021-12-24",25.7273
"2021-12-25",25.596
"2021-12-26",25.6929
"2021-12-27",25.8645
"2021-12-28",26.4195
"2021-12-29",26.5448
"2021-12-30",26.0301
"2021-12-31",26.1315
"2022-01-01",26.3123
"2022-01-02",26.3537
"2022-01-03",25.351
"2022-01-04",25.9054
"2022-01-05",25.0587
"2022-01-06",26.274
"2022-01-07",26.0731
"2022-01-08",26.0902
"2022-01-09",25.2506
"2022-01-10",25.9173
"2022-01-11",26.3055
"2022-01-12",26.2052
"2022-01-13",26.311
"2022-01-14",26.5348
"2022-01-15",26.3182
"2022-01-16",26.0629
"2022-01-17",26.119
"2022-01-18",26.3766
"2022-01-19",26.0764
"2022-01-20",25.8854
"2022-01-21",24.8181
"2022-01-22",25.2734
"2022-01-23",25.3051
"2022-01-24",25.2472
"2022-01-25",25.0891
"2022-01-26",25.0378
"2022-01-27",25.5201
"2022-01-28",25.849
"2022-01-29",26.6305
"2022-01-30",26.8065
"2022-01-31",25.9516
"2022-02-01",26.4375
"2022-02-02",26.1464
"2022-02-03",25.8126
"2022-02-04",26.1464
"2022-02-05",26.3615
"2022-02-06",26.6071
"2022-02-07",25.9198
"2022-02-08",26.0979
"2022-02-09",26.8057
"2022-02-10",26.2806
"2022-02-11",26.0654
"2022-02-12",25.9322
"2022-02-13",25.7432
"2022-02-14",26.4589
"2022-02-15",26.5779
"2022-02-16",26.4677
"2022-02-17",26.6949
"2022-02-18",26.3963
"2022-02-19",26.0794
"2022-02-20",27.0409
"2022-02-21",27.216
"2022-02-22",26.725
"2022-02-23",26.5238
"2022-02-24",26.4825
"2022-02-25",26.6816
"2022-02-26",25.7537
"2022-02-27",26.6468
"2022-02-28",27.2481
"2022-03-01",27.5537
"2022-03-02",26.7192
"2022-03-03",27.2292
"2022-03-04",26.701
"2022-03-05",27.4146
"2022-03-06",27.0641
"2022-03-07",27.3623
"2022-03-08",26.8293
"2022-03-09",27.0718
"2022-03-10",27.0044
"2022-03-11",26.3939
"2022-03-12",25.5925
"2022-03-13",26.4392
"2022-03-14",26.6912
"2022-03-15",26.5404
"2022-03-16",27.1535
"2022-03-17",26.4766
"2022-03-18",26.8425
"2022-03-19",26.8513
"2022-03-20",27.1162
"2022-03-21",27.463
"2022-03-22",27.2732
"2022-03-23",27.2327
"2022-03-24",27.0698
"2022-03-25",27.0941
"2022-03-26",27.3548
"2022-03-27",27.0286
"2022-03-28",27.2657
"2022-03-29",27.0873
"2022-03-30",26.4795
"2022-03-31",26.8555
"2022-04-02",26.9181
"2022-04-03",26.9749
"2022-04-04",26.0949
"2022-04-05",25.7864
"2022-04-06",26.0632
"2022-04-07",26.2929
"2022-04-08",25.1811
"2022-04-09",25.5123
"2022-04-10",25.1287
"2022-04-11",26.551
"2022-04-12",25.9388
"2022-04-13",26.1088
"2022-04-14",27.1382
"2022-04-15",27.8256
"2022-04-16",27.8413
"2022-04-17",27.5086
"2022-04-18",26.9548
"2022-04-19",26.9735
"2022-04-20",27.8477
"2022-04-21",27.2007
"2022-04-22",26.2836
"2022-04-23",26.8338
"2022-04-24",27.6327
"2022-04-25",26.8795
"2022-04-26",27.4629
"2022-04-27",27.5846
"2022-04-28",27.1681
"2022-04-29",27.719
"2022-04-30",27.6671
"2022-05-01",27.3653
"2022-05-02",27.9546
"2022-05-03",27.9605
"2022-05-04",27.7951
"2022-05-05",26.8062
"2022-05-06",27.577
"2022-05-07",28.2187
"2022-05-08",28.4079
"2022-05-09",27.4867
"2022-05-10",27.5957
"2022-05-11",27.1995
"2022-05-12",26.5159
"2022-05-13",26.0642
"2022-05-14",26.2627
"2022-05-15",27.0403
"2022-05-16",26.803
"2022-05-17",26.6699
"2022-05-18",26.7656
"2022-05-19",26.8973
"2022-05-20",27.4272
"2022-05-21",27.4596
"2022-05-22",27.5478
"2022-05-23",27.2151
"2022-05-24",25.868
"2022-05-25",26.7582
"2022-05-26",26.1351
"2022-05-27",26.395
"2022-05-28",26.4312
"2022-05-29",25.6909
"2022-05-30",25.9669
"2022-05-31",25.1174
"2022-06-01",26.8866
"2022-06-02",26.5022
"2022-06-03",26.6548
"2022-06-04",26.8484
"2022-06-05",26.6974
"2022-06-06",26.4313
"2022-06-07",26.6237
"2022-06-08",26.9246
"2022-06-09",26.2687
"2022-06-10",27.2767
"2022-06-11",26.2449
"2022-06-12",26.0514
"2022-06-13",26.9713
"2022-06-14",26.7931
"2022-06-15",26.1561
"2022-06-16",26.252
"2022-06-17",26.2155
"2022-06-18",26.4703
"2022-06-19",26.6504
"2022-06-20",26.7122
"2022-06-21",26.3391
"2022-06-22",26.5836
"2022-06-23",26.7839
"2022-06-24",26.5071
"2022-06-25",27.0527
"2022-06-26",27.442
"2022-06-27",27.5925
"2022-06-28",27.1941
"2022-06-29",27.0608
"2022-06-30",26.5138
"2022-07-01",27.5843
"2022-07-02",27.1986
"2022-07-03",26.2698
"2022-07-04",26.737
"2022-07-05",26.3967
"2022-07-06",26.6778
"2022-07-07",26.6451
"2022-07-08",26.9811
"2022-07-09",26.7676
"2022-07-10",26.2205
"2022-07-11",26.3061
"2022-07-12",26.8368
"2022-07-13",27.0569
"2022-07-14",26.6186
"2022-07-15",26.8431
"2022-07-16",27.248
"2022-07-17",26.9787
"2022-07-18",26.8008
"2022-07-19",26.8852
"2022-07-20",26.338
"2022-07-21",25.8766
"2022-07-22",26.0429
"2022-07-23",26.5091
"2022-07-24",26.2295
"2022-07-25",26.2835
"2022-07-26",26.1938
"2022-07-27",25.5466
"2022-07-28",25.6781
"2022-07-29",26.4065
"2022-07-30",26.1137
"2022-07-31",25.9714
"2022-08-01",25.278
"2022-08-02",25.5464
"2022-08-03",25.5965
"2022-08-04",25.9146
"2022-08-05",25.9502
"2022-08-06",26.0748
"2022-08-07",26.2571
"2022-08-08",26.4122
"2022-08-09",26.2769
"2022-08-10",26.2981
"2022-08-11",26.8712
"2022-08-12",26.6302
"2022-08-13",26.4341
"2022-08-14",26.4367
"2022-08-15",26.6003
"2022-08-16",26.3592
"2022-08-17",26.4616
"2022-08-18",26.5816
"2022-08-19",26.2782
"2022-08-20",26.6286
"2022-08-21",26.5457
"2022-08-22",25.7655
"2022-08-23",26.3953
"2022-08-24",25.8929
"2022-08-25",26.3218
"2022-08-26",25.6081
"2022-08-27",25.8927
"2022-08-28",26.2534
"2022-08-29",25.8331
"2022-08-30",25.237
"2022-08-31",24.4146
"2022-09-01",25.1309
"2022-09-02",25.8218
"2022-09-03",25.5364
"2022-09-04",25.2602
"2022-09-05",24.9525
"2022-09-06",26.1751
"2022-09-07",25.6305
"2022-09-08",25.9914
"2022-09-09",26.1943
"2022-09-10",26.4919
"2022-09-11",26.4354
"2022-09-12",26.5774
"2022-09-13",26.1981
"2022-09-14",25.9073
"2022-09-15",26.324
"2022-09-16",26.3139
"2022-09-17",26.4075
"2022-09-18",26.3891
"2022-09-19",26.1254
"2022-09-20",26.6722
"2022-09-21",26.5261
"2022-09-22",26.7192
"2022-09-23",26.8474
"2022-09-24",26.8241
"2022-09-25",26.9329
"2022-09-26",26.4306
"2022-09-27",26.7643
"2022-09-28",26.5526
"2022-09-29",26.6934
"2022-09-30",26.1101
"2022-10-01",26.2786
"2022-10-02",26.2725
"2022-10-03",26.1479
"2022-10-04",26.322
"2022-10-05",26.2564
"2022-10-06",26.2124
"2022-10-07",25.9844
"2022-10-08",26.1407
"2022-10-09",26.0998
"2022-10-10",26.3004
"2022-10-11",26.0309
"2022-10-12",24.9786
"2022-10-13",24.7349
"2022-10-14",24.8271
"2022-10-15",25.4983
"2022-10-16",25.5159
"2022-10-17",25.3703
"2022-10-18",25.287
"2022-10-19",26.0966
"2022-10-20",25.8728
"2022-10-21",24.8735
"2022-10-22",25.1487
"2022-10-23",25.297
"2022-10-24",25.385
"2022-10-25",25.9287
"2022-10-26",26.0159
"2022-10-27",25.8073
"2022-10-28",26.5956
"2022-10-29",26.4485
"2022-10-30",26.0309
"2022-10-31",25.9863
"2022-11-01",25.2521
"2022-11-02",26.2528
"2022-11-03",25.49
"2022-11-04",25.7906
"2022-11-05",24.8156
"2022-11-06",25.5435
"2022-11-07",25.6812
"2022-11-08",25.8779
"2022-11-09",25.6675
"2022-11-10",25.6375
"2022-11-11",25.8659
"2022-11-12",25.5272
"2022-11-13",25.7508
"2022-11-14",25.0076
"2022-11-15",25.8395
"2022-11-16",25.9705
"2022-11-17",25.8411
"2022-11-18",25.7061
"2022-11-19",25.9479
"2022-11-20",25.9452
"2022-11-21",26.0116
"2022-11-22",26.3713
"2022-11-23",26.2242
"2022-11-24",26.3766
"2022-11-25",26.4916
"2022-11-26",26.0095
"2022-11-27",26.0983
"2022-11-28",26.3582
"2022-11-29",25.9736
"2022-11-30",26.1608
"2022-12-01",26.2192
"2022-12-02",25.4147
"2022-12-03",25.2667
"2022-12-04",25.1408
"2022-12-05",25.8032
"2022-12-06",25.9513
"2022-12-07",25.6825
"2022-12-08",24.0615
"2022-12-09",24.3655
"2022-12-10",24.9065
"2022-12-11",25.1583
"2022-12-12",25.4898
"2022-12-13",25.57
"2022-12-14",25.4315
"2022-12-15",25.7833
"2022-12-16",25.4604
"2022-12-17",25.6625
"2022-12-18",25.1884
"2022-12-19",24.3837
"2022-12-20",25.6077
"2022-12-21",25.4316
"2022-12-22",25.5899
"2022-12-23",26.3616
"2022-12-24",26.1721
"2022-12-25",24.4669
"2022-12-26",25.4597
"2022-12-27",25.992
"2022-12-28",25.7965
"2022-12-29",25.8
"2022-12-30",25.6175
"2022-12-31",25.0907
"2023-01-01",25.8076
"2023-01-02",25.1087
"2023-01-03",25.4993
"2023-01-04",25.8213
"2023-01-05",26.2967
"2023-01-06",25.6903
"2023-01-07",25.0914
"2023-01-08",25.5916
"2023-01-09",25.7183
"2023-01-10",25.6421
"2023-01-11",25.4232
"2023-01-12",24.9902
"2023-01-13",25.5087
"2023-01-14",26.037
"2023-01-15",25.8196
"2023-01-16",25.4536
"2023-01-17",25.1933
"2023-01-18",25.5416
"2023-01-19",24.9553
"2023-01-20",25.3563
"2023-01-21",24.2298
"2023-01-22",25.3979
"2023-01-23",25.8011
"2023-01-24",24.9158
"2023-01-25",25.14
"2023-01-26",25.3278
"2023-01-27",25.1501
"2023-01-28",25.4762
"2023-01-29",24.8742
"2023-01-30",25.4745
"2023-01-31",25.3564
"2023-02-01",25.3832
"2023-02-02",25.4153
"2023-02-03",25.6959
"2023-02-04",25.4773
"2023-02-05",26.1424
"2023-02-06",25.6039
"2023-02-07",25.9335
"2023-02-08",26.5326
"2023-02-09",26.3506
"2023-02-10",25.9828
"2023-02-11",25.9897
"2023-02-12",26.4113
"2023-02-13",26.3157
"2023-02-14",26.3432
"2023-02-15",26.1886
"2023-02-16",25.9731
"2023-02-17",26.4405
"2023-02-18",26.8136
"2023-02-19",25.4253
"2023-02-20",25.318
"2023-02-21",26.2468
"2023-02-22",25.8032
"2023-02-23",26.2162
"2023-02-24",26.0396
"2023-02-25",25.3716
"2023-02-26",25.8466
"2023-02-27",25.9723
"2023-02-28",25.7182
"2023-03-01",26.0078
"2023-03-02",26.1758
"2023-03-03",26.2361
"2023-03-04",25.9675
"2023-03-05",26.4549
"2023-03-06",26.0607
"2023-03-07",26.0575
"2023-03-08",26.685
"2023-03-09",26.9135
"2023-03-10",26.0849
"2023-03-11",25.8015
"2023-03-12",26.2246
"2023-03-13",26.5528
"2023-03-14",26.1185
"2023-03-15",26.4902
"2023-03-16",25.9913
"2023-03-17",26.8824
"2023-03-18",26.5003
"2023-03-19",26.6999
"2023-03-20",26.372
"2023-03-21",26.9138
"2023-03-22",27.0684
"2023-03-23",26.3285
"2023-03-24",26.6746
"2023-03-25",27.1433
"2023-03-26",26.8955
"2023-03-27",27.2501
"2023-03-28",27.1555
"2023-03-29",27.0447
"2023-03-30",26.3625
"2023-03-31",27.0829
"2023-04-01",26.5508
"2023-04-02",26.3261
"2023-04-03",26.4691
"2023-04-04",25.7943
"2023-04-05",26.8656
"2023-04-06",26.5411
"2023-04-07",27.0871
"2023-04-08",25.8997
"2023-04-09",26.9751
"2023-04-10",27.2786
"2023-04-11",27.3465
"2023-04-12",27.6262
"2023-04-13",27.6272
"2023-04-14",27.1972
"2023-04-15",26.8775
"2023-04-16",27.0975
"2023-04-17",27.5341
"2023-04-18",28.1175
"2023-04-19",28.0519
"2023-04-20",27.5626
"2023-04-21",27.197
"2023-04-22",27.2503
"2023-04-23",27.6916
"2023-04-24",27.0146
"2023-04-25",26.7422
"2023-04-26",26.0263
"2023-04-27",27.2886
"2023-04-28",26.7441
"2023-04-29",25.8958
"2023-04-30",26.6519
"2023-05-01",26.6694
"2023-05-02",26.6842
"2023-05-03",26.3908
"2023-05-04",26.7734
"2023-05-05",26.463
"2023-05-06",27.0207
"2023-05-07",27.1748
"2023-05-08",27.3416
"2023-05-09",27.1162
"2023-05-10",26.8563
"2023-05-11",26.7313
"2023-05-12",27.4577
"2023-05-13",27.8778
"2023-05-14",27.9153
"2023-05-15",28.3656
"2023-05-16",28.5122
"2023-05-17",28.2505
"2023-05-18",27.878
"2023-05-19",27.3747
"2023-05-20",27.2893
"2023-05-21",26.7501
"2023-05-22",27.5701
"2023-05-23",27.8969
"2023-05-24",28.0438
"2023-05-25",28.0647
"2023-05-26",28.3341
"2023-05-27",27.9019
"2023-05-28",28.2784
"2023-05-29",27.8487
"2023-05-30",27.4495
"2023-05-31",27.4151
"2023-06-01",26.9422
"2023-06-02",27.2644
"2023-06-03",27.7062
"2023-06-04",27.0178
"2023-06-05",27.0781
"2023-06-06",27.684
"2023-06-07",27.1819
"2023-06-08",27.0465
"2023-06-09",27.2791
"2023-06-10",27.507
"2023-06-11",26.787
"2023-06-12",26.5908
"2023-06-13",26.6558
"2023-06-14",27.3789
"2023-06-15",27.8452
"2023-06-16",27.9839
"2023-06-17",27.148
"2023-06-18",27.2186
"2023-06-19",27.1372
"2023-06-20",27.0038
"2023-06-21",26.576
"2023-06-22",27.2292
"2023-06-23",27.106
"2023-06-24",27.4945
"2023-06-25",26.1506
"2023-06-26",26.9378
"2023-06-27",26.3352
"2023-06-28",26.6408
"2023-06-29",26.2851
"2023-06-30",27.0904
"2023-07-01",26.7642
"2023-07-02",26.3753
"2023-07-03",26.5574
"2023-07-04",26.1528
"2023-07-05",25.641
"2023-07-06",26.9298
"2023-07-07",26.2511
"2023-07-08",27.0566
"2023-07-09",27.3324
"2023-07-10",27.0674
"2023-07-11",27.0339
"2023-07-12",27.1216
"2023-07-13",26.5988
"2023-07-14",27.079
"2023-07-15",27.1877
"2023-07-16",27.0164
"2023-07-17",27.0708
"2023-07-18",27.5557
"2023-07-19",27.4672
"2023-07-20",27.1154
"2023-07-21",27.269
"2023-07-22",27.6283
"2023-07-23",27.3651
"2023-07-24",26.6998
"2023-07-25",26.0325
"2023-07-26",26.3264
"2023-07-27",27.0617
"2023-07-28",27.4844
"2023-07-29",27.3828
"2023-07-30",27.4831
"2023-07-31",27.2674
"2023-08-01",27.129
"2023-08-02",27.2572
"2023-08-03",27.1811
"2023-08-04",27.2984
"2023-08-05",27.2616
"2023-08-06",27.1468
"2023-08-07",27.3021
"2023-08-08",27.0225
"2023-08-09",27.0338
"2023-08-10",27.1631
"2023-08-11",26.7035
"2023-08-12",26.8974
"2023-08-13",27.4748
"2023-08-14",27.2044
"2023-08-15",27.0118
"2023-08-16",26.8142
"2023-08-17",27.2542
"2023-08-18",27.0811
"2023-08-19",27.5365
"2023-08-20",27.4723
"2023-08-21",27.6197
"2023-08-22",27.2991
"2023-08-23",27.1393
"2023-08-24",27.3119
"2023-08-25",27.1694
"2023-08-26",27.359
"2023-08-27",27.3416
"2023-08-28",26.9787
"2023-08-29",25.86
"2023-08-30",26.2239
"2023-08-31",25.6564
"2023-09-01",25.6431
"2023-09-02",25.8093
"2023-09-03",25.6617
"2023-09-04",26.6526
"2023-09-05",26.4414
"2023-09-06",25.5138
"2023-09-07",25.4079
"2023-09-08",26.5574
"2023-09-09",26.443
"2023-09-10",26.1634
"2023-09-12",26.6004
"2023-09-13",26.2183
"2023-09-14",25.5258
"2023-09-15",26.3964
"2023-09-16",27.2246
"2023-09-17",26.4958
"2023-09-18",25.2749
"2023-09-19",25.2534
"2023-09-20",26.7214
"2023-09-21",26.7981
"2023-09-22",26.102
"2023-09-23",26.4804
"2023-09-24",26.6368
"2023-09-25",26.8281
"2023-09-26",25.9633
"2023-09-27",25.5304
"2023-09-28",25.6681
"2023-09-29",25.6528
"2023-09-30",25.6461
"2023-10-01",25.6835
"2023-10-02",25.6459
"2023-10-03",25.6511
"2023-10-04",25.5014
"2023-10-05",25.9094
"2023-10-06",25.4649
"2023-10-07",25.7249
"2023-10-08",26.6087
"2023-10-09",26.6744
"2023-10-10",26.5759
"2023-10-11",25.6786
"2023-10-12",26.0053
"2023-10-13",26.6069
"2023-10-14",26.4488
"2023-10-15",25.4755
"2023-10-16",26.6271
"2023-10-17",25.7745
"2023-10-18",25.1315
"2023-10-19",25.1374
"2023-10-20",25.6339
"2023-10-21",25.8387
"2023-10-22",25.896
"2023-10-23",25.731
"2023-10-24",26.3839
"2023-10-25",26.2709
"2023-10-26",26.4346
"2023-10-27",26.6106
"2023-10-28",26.1927
"2023-10-29",25.864
"2023-10-30",25.9206
"2023-10-31",25.8229
"2023-11-01",25.7528
"2023-11-02",25.7704
"2023-11-03",25.8333
"2023-11-04",25.8133
"2023-11-05",25.8956
"2023-11-06",25.6726
"2023-11-07",25.8374
"2023-11-08",26.093
"2023-11-09",25.7974
"2023-11-10",26.1857
"2023-11-11",26.6397
"2023-11-12",25.7717
"2023-11-13",25.8704
"2023-11-14",26.0609
"2023-11-15",26.2295
"2023-11-16",27.0279
"2023-11-17",26.6104
"2023-11-18",26.2641
"2023-11-19",25.5676
"2023-11-20",26.6831
"2023-11-21",26.8166
"2023-11-22",26.1992
"2023-11-23",26.0145
"2023-11-24",26.4851
"2023-11-25",26.3667
"2023-11-26",26.7194
"2023-11-27",26.7192
"2023-11-28",25.7656
"2023-11-29",26.3986
"2023-11-30",26.1957
"2023-12-01",26.0132
"2023-12-02",26.3686
"2023-12-03",26.5552
"2023-12-04",25.6831
"2023-12-05",26.1057
"2023-12-06",26.5754
"2023-12-07",27.1658
"2023-12-08",26.4288
"2023-12-09",25.9598
"2023-12-10",25.9505
"2023-12-11",26.4533
"2023-12-12",25.5936
"2023-12-13",26.3612
"2023-12-14",26.0191
"2023-12-15",25.716
"2023-12-16",25.6585
"2023-12-17",26.7294
"2023-12-18",26.2133
"2023-12-19",26.2745
"2023-12-20",26.5823
"2023-12-21",27.3065
"2023-12-22",26.6515
"2023-12-23",27.2612
"2023-12-24",27.2234
"2023-12-25",26.8235
"2023-12-26",27.2357
"2023-12-27",27.4312
"2023-12-28",26.1719
"2023-12-29",26.0786
"2023-12-30",26.5061
"2023-12-31",26.4045
"2024-01-01",25.2322
"2024-01-02",26.1532
"2024-01-03",26.8673
"2024-01-04",26.8335
"2024-01-05",26.7217
"2024-01-06",26.5762
"2024-01-07",26.4931
"2024-01-08",25.8684
"2024-01-09",26.0686
"2024-01-10",25.3002
"2024-01-11",26.0257
"2024-01-12",26.7193
"2024-01-13",26.6446
"2024-01-14",25.9544
"2024-01-15",25.7062
"2024-01-16",25.3172
"2024-01-17",26.0177
"2024-01-18",26.5756
"2024-01-19",26.3294
"2024-01-20",26.4009
"2024-01-21",27.2799
"2024-01-22",27.3844
"2024-01-23",27.0028
"2024-01-24",26.2232
"2024-01-25",26.2505
"2024-01-26",26.6829
"2024-01-27",27.1473
"2024-01-28",27.0415
"2024-01-29",26.5216
"2024-01-30",26.6803
"2024-01-31",26.8642
"2024-02-01",26.4607
"2024-02-02",27.191
"2024-02-03",27.4138
"2024-02-04",26.7479
"2024-02-05",26.3697
"2024-02-06",27.213
"2024-02-07",26.8523
"2024-02-08",26.2769
"2024-02-09",26.5416
"2024-02-10",26.6187
"2024-02-11",26.987
"2024-02-12",27.4674
"2024-02-13",27.7171
"2024-02-14",27.2259
"2024-02-15",27.1531
"2024-02-16",26.9382
"2024-02-17",27.6196
"2024-02-18",27.8392
"2024-02-19",27.9251
"2024-02-20",27.8221
"2024-02-21",28.1729
"2024-02-22",27.7216
"2024-02-23",28.0343
"2024-02-24",27.3825
"2024-02-25",27.6395
"2024-02-26",28.501
"2024-02-27",28.4075
"2024-02-28",27.7662
"2024-02-29",27.5914
"2024-03-01",28.1919
"2024-03-02",27.9713
"2024-03-03",27.6904
"2024-03-04",27.7962
"2024-03-05",27.6492
"2024-03-06",27.4436
"2024-03-07",27.7451
"2024-03-08",27.18
"2024-03-09",27.9285
"2024-03-10",27.7694
"2024-03-11",27.5317
"2024-03-12",28.0994
"2024-03-13",27.6065
"2024-03-14",24.7748
"2024-03-15",27.9178
"2024-03-16",28.539
"2024-03-17",28.5913
"2024-03-18",27.7415
"2024-03-19",28.0141
"2024-03-20",28.5314
"2024-03-21",27.8174
"2024-03-22",27.0968
"2024-03-23",27.6789
"2024-03-24",27.039
"2024-03-25",28.4837
"2024-03-26",28.0283
"2024-03-27",27.7808
"2024-03-28",28.1183
"2024-03-29",27.9317
"2024-03-30",28.375
"2024-03-31",28.7144
"2024-04-01",27.806
"2024-04-02",28.227
"2024-04-03",28.19
"2024-04-04",28.1623
"2024-04-05",28.2845
"2024-04-06",28.4235
"2024-04-07",28.1393
"2024-04-08",28.4656
"2024-04-09",28.7487
"2024-04-10",28.8762
"2024-04-11",28.4327
"2024-04-12",27.0818
"2024-04-13",25.3801
"2024-04-14",28.0426
"2024-04-15",27.4434
"2024-04-16",27.794
"2024-04-17",28.1791
"2024-04-18",27.9393
"2024-04-19",28.3146
"2024-04-20",28.6312
"2024-04-21",28.6616
"2024-04-22",27.9609
"2024-04-23",27.9023
"2024-04-24",27.6008
"2024-04-25",28.2066
"2024-04-26",28.8091
"2024-04-27",27.7998
"2024-04-28",28.6318
"2024-04-29",27.7933
"2024-04-30",27.5221
"2024-05-01",28.7232
"2024-05-02",29.0406
"2024-05-03",29.1242
"2024-05-04",28.8202
"2024-05-05",28.4272
"2024-05-06",28.2057
"2024-05-07",27.9988
"2024-05-08",27.0983
"2024-05-09",27.4029
"2024-05-10",27.269
"2024-05-11",27.6753
"2024-05-12",26.7061
"2024-05-13",27.1526
"2024-05-14",26.9421
"2024-05-15",27.3001
"2024-05-16",26.1464
"2024-05-17",26.6421
"2024-05-18",26.3238
"2024-05-19",26.0733
"2024-05-20",26.04
"2024-05-21",26.9617
"2024-05-22",27.0543
"2024-05-23",27.6478
"2024-05-24",26.9192
"2024-05-25",26.8325
"2024-05-26",26.6012
"2024-05-27",26.6723
"2024-05-28",27.6005
"2024-05-29",26.9444
"2024-05-30",27.5118
"2024-05-31",27.5789
"2024-06-01",26.702
"2024-06-02",25.9257
"2024-06-03",26.846
"2024-06-04",26.9835
"2024-06-05",27.135
"2024-06-06",26.913
"2024-06-07",26.3532
"2024-06-08",27.0855
"2024-06-09",27.0733
"2024-06-10",27.7673
"2024-06-11",27.3208
"2024-06-12",27.3303
"2024-06-13",27.6183
"2024-06-14",27.4794
"2024-06-15",27.1006
"2024-06-16",27.4687
"2024-06-17",27.4886
"2024-06-18",26.9347
"2024-06-19",26.8384
"2024-06-20",26.6775
"2024-06-21",26.771
"2024-06-22",27.0275
"2024-06-23",27.2493
"2024-06-24",26.7906
"2024-06-25",26.0776
"2024-06-26",25.9036
"2024-06-27",26.8165
"2024-06-28",27.0453
"2024-06-29",27.2392
"2024-06-30",27.094
"2024-07-01",26.9851
"2024-07-02",27.9653
"2024-07-03",27.0489
"2024-07-04",26.2522
"2024-07-05",26.0966
"2024-07-06",27.0371
"2024-07-07",26.3337
"2024-07-08",26.8934
"2024-07-09",27.5117
"2024-07-10",27.3585
"2024-07-11",27.618
"2024-07-12",27.4221
"2024-07-13",25.865
"2024-07-14",27.4738
"2024-07-15",26.4298
"2024-07-16",26.575
"2024-07-17",26.4686
"2024-07-18",26.7062
"2024-07-19",27.4752
"2024-07-20",27.8086
"2024-07-21",27.6826
"2024-07-22",26.1461
"2024-07-23",27.4145
"2024-07-24",27.7502
"2024-07-25",27.667
"2024-07-26",27.4684
"2024-07-27",27.8561
"2024-07-28",27.4538
"2024-07-29",25.6866
"2024-07-30",26.888
"2024-07-31",26.9653
"2024-08-01",26.7742
"2024-08-02",26.7757
"2024-08-03",27.0649
"2024-08-04",27.1178
"2024-08-05",26.5122
"2024-08-06",27.0071
"2024-08-07",27.4481
"2024-08-08",26.7567
"2024-08-09",27.3827
"2024-08-10",26.9542
"2024-08-11",26.3665
"2024-08-12",26.4309
"2024-08-13",26.216
"2024-08-14",26.3743
"2024-08-15",26.8259
"2024-08-16",26.4395
"2024-08-17",26.0937
"2024-08-18",26.8
"2024-08-19",26.0386
"2024-08-20",25.4875
"2024-08-21",25.1652
"2024-08-22",27.0026
"2024-08-23",27.2548
"2024-08-24",27.1067
"2024-08-25",27.4735
"2024-08-26",27.5097
"2024-08-27",27.3673
"2024-08-28",27.6761
"2024-08-29",27.2339
"2024-08-30",26.0379
"2024-08-31",25.7503
"2024-09-01",26.1549
"2024-09-02",26.17
"2024-09-03",26.1474
"2024-09-04",26.5153
"2024-09-05",27.2622
"2024-09-06",27.4989
"2024-09-07",27.5301
"2024-09-08",27.1292
"2024-09-09",26.7194
"2024-09-10",26.6322
"2024-09-11",26.3109
"2024-09-12",27.2668
"2024-09-13",27.4896
"2024-09-14",27.0933
"2024-09-15",27.705
"2024-09-16",27.2111
"2024-09-17",27.1977
"2024-09-18",27.0048
"2024-09-19",26.9652
"2024-09-20",26.9718
"2024-09-21",26.5565
"2024-09-22",27.2991
"2024-09-23",27.0982
"2024-09-24",27.1305
"2024-09-25",27.2088
"2024-09-26",26.9073
"2024-09-27",26.6088
"2024-09-28",26.8372
"2024-09-29",26.4029
"2024-09-30",26.5029
"2024-10-01",27.5801
"2024-10-02",27.4618
