,"(mm) Precipitation (CHIRPS) at Colombo, 2007-01-01 to 2025-12-31"
6/22/2024,9.4199
6/23/2024,5.26
6/24/2024,10.8774
6/25/2024,30.1024
6/26/2024,24.348
6/27/2024,6.5707
6/28/2024,0
6/29/2024,0
6/30/2024,0.5793
7/1/2024,4.1312
7/2/2024,0
7/3/2024,3.7362
7/4/2024,10.5371
7/5/2024,15.1782
7/6/2024,0
7/7/2024,21.8086
7/8/2024,7.4699
7/9/2024,0.5326
7/10/2024,0
7/11/2024,0
7/12/2024,2.5428
7/13/2024,15.7958
7/14/2024,0.3766
7/15/2024,12.6417
7/16/2024,5.2295
7/17/2024,2.4283
7/18/2024,0
7/19/2024,0
7/20/2024,0
7/21/2024,0
7/22/2024,3.8547
7/23/2024,0
7/24/2024,0
7/25/2024,0
7/26/2024,1.555
7/27/2024,0
7/28/2024,9.0825
7/29/2024,30.541
7/30/2024,0
7/31/2024,0.9669
8/1/2024,2.324
8/2/2024,0.949
8/3/2024,3.9485
8/4/2024,6.3308
8/5/2024,4.4919
8/6/2024,0
8/7/2024,0.0111
8/8/2024,2.7565
8/9/2024,0.0206
8/10/2024,4.3616
8/11/2024,18.6173
8/12/2024,22.3058
8/13/2024,10.1806
8/14/2024,0
8/15/2024,0
8/16/2024,35.747
8/17/2024,27.0753
8/18/2024,11.4687
8/19/2024,32.4959
8/20/2024,10.9357
8/21/2024,6.7285
8/22/2024,1.4439
8/23/2024,2.7074
8/24/2024,3.8258
8/25/2024,4.0413
8/26/2024,2.061
8/27/2024,0.8559
8/28/2024,2.6476
8/29/2024,6.0034
8/30/2024,8.7188
8/31/2024,9.5575
9/1/2024,20.2795
9/2/2024,53.9306
9/3/2024,32.6394
9/4/2024,27.8596
9/5/2024,0
9/6/2024,2.0922
9/7/2024,2.9296
9/8/2024,0
9/9/2024,19.4557
9/10/2024,0
9/11/2024,4.0185
9/12/2024,2.476
9/13/2024,2.8764
9/14/2024,3.0773
9/15/2024,3.8074
9/16/2024,0
9/17/2024,5.5878
9/18/2024,0
9/19/2024,0
9/20/2024,0
9/21/2024,0
9/22/2024,0
9/23/2024,0.2723
9/24/2024,0
9/25/2024,0
9/26/2024,9.0922
9/27/2024,2.373
9/28/2024,8.5948
9/29/2024,22.7145
9/30/2024,12.7447
10/1/2024,3.4816
10/2/2024,2.7943
10/3/2024,2.2997
10/4/2024,1.8621
10/5/2024,4.4355
10/6/2024,43.066
10/7/2024,36.6701
10/8/2024,29.9624
10/9/2024,33.2992
10/10/2024,33.1708
10/11/2024,52.6727
10/12/2024,11.331
10/13/2024,73.144
10/14/2024,0.58
10/15/2024,0
10/16/2024,0.748
10/17/2024,0
10/18/2024,3.9557
10/19/2024,0
10/20/2024,12.6976
10/21/2024,20.7665
10/22/2024,6.9176
10/23/2024,12.4311
10/24/2024,0
10/25/2024,21.5536
10/26/2024,0
10/27/2024,6.0566
10/28/2024,24.0448
10/29/2024,22.7888
10/30/2024,2.0433
10/31/2024,23.9022
11/1/2024,14.8306
11/2/2024,15.9037
11/3/2024,28.1358
11/4/2024,27.8702
11/5/2024,15.3981
11/6/2024,0
11/7/2024,0
11/8/2024,41.878
11/9/2024,3.9653
11/10/2024,5.7409
11/11/2024,6.4755
11/12/2024,27.4144
11/13/2024,11.7089
11/14/2024,11.9073
11/15/2024,23.4421
11/16/2024,11.7281
11/17/2024,7.8202
11/18/2024,1.4128
11/19/2024,24.5753
11/20/2024,29.1022
11/21/2024,9.0423
11/22/2024,15.7426
11/23/2024,10.8566
11/24/2024,21.525
11/25/2024,30.4492
11/26/2024,65.6575
11/27/2024,5.1163
11/28/2024,0
11/29/2024,0.9512
11/30/2024,20.6268
12/1/2024,0
12/2/2024,0
12/3/2024,0
12/4/2024,2.511
12/5/2024,7.0786
12/6/2024,1.5622
12/7/2024,4.3115
12/8/2024,10.6243
12/9/2024,0
12/10/2024,0
12/11/2024,22.6835
12/12/2024,7.3526
12/13/2024,18.0752
12/14/2024,14.8771
12/15/2024,0
12/16/2024,3.8144
12/17/2024,15.5669
12/18/2024,0
12/19/2024,0.5248
12/20/2024,0
12/21/2024,18.8006
12/22/2024,3.7052
12/23/2024,0
12/24/2024,0
12/25/2024,0
12/26/2024,0
12/27/2024,0
12/28/2024,0
12/29/2024,0.1322
12/30/2024,9.8423
12/31/2024,18.5049
1/1/2025,7.8407
1/2/2025,0.1479
1/3/2025,0.6108
1/4/2025,3.074
1/5/2025,0
1/6/2025,0.1267
1/7/2025,0
1/8/2025,0
1/9/2025,1.7942
1/10/2025,6.1576
1/11/2025,3.3201
1/12/2025,13.1912
1/13/2025,0.2602
1/14/2025,14.1575
1/15/2025,0
1/16/2025,2.2101
1/17/2025,0
1/18/2025,11.5174
1/19/2025,12.2711
1/20/2025,0.0702
1/21/2025,7.3269
1/22/2025,13.8901
1/23/2025,7.4173
1/24/2025,1.3724
1/25/2025,4.4638
1/26/2025,21.266
1/27/2025,6.425
1/28/2025,24.8019
1/29/2025,17.3189
1/30/2025,8.9711
1/31/2025,5.8671
2/1/2025,2.8553
2/2/2025,0
2/3/2025,0
2/4/2025,0
2/5/2025,0
2/6/2025,2.1327
2/7/2025,0.5192
2/8/2025,0
2/9/2025,0.0319
2/10/2025,2.058
2/11/2025,0
2/12/2025,0
2/13/2025,0
2/14/2025,0
2/15/2025,0
2/16/2025,0
2/17/2025,0
2/18/2025,0
2/19/2025,0
2/20/2025,0
2/21/2025,0
2/22/2025,0
2/23/2025,0
2/24/2025,0
2/25/2025,27.4295
2/26/2025,9.0419
2/27/2025,11.9081
2/28/2025,20.3858
3/1/2025,24.2002
3/2/2025,23.0195
3/3/2025,37.0872
3/4/2025,7.6834
3/5/2025,0
3/6/2025,0
3/7/2025,0
3/8/2025,0
3/9/2025,0
3/10/2025,6.5686
3/11/2025,35.2734
3/12/2025,0
3/13/2025,9.8771
3/14/2025,22.3788
3/15/2025,7.0443
3/16/2025,8.8331
3/17/2025,9.0307
3/18/2025,18.0615
3/19/2025,7.0286
3/20/2025,10.6535
3/21/2025,15.8111
3/22/2025,10.7139
3/23/2025,26.9964
3/24/2025,17.555
3/25/2025,9.2284
3/26/2025,6.3255
3/27/2025,11.8514
3/28/2025,0
3/29/2025,11.1408
3/30/2025,19.2577
3/31/2025,11.0629
4/1/2025,9.1325
4/2/2025,27.7087
4/3/2025,39.863
4/4/2025,21.1412
4/5/2025,26.7621
4/6/2025,41.0202
4/7/2025,15.2897
4/8/2025,5.6829
4/9/2025,33.264
4/10/2025,27.2279
4/11/2025,8.5794
4/12/2025,0
4/13/2025,0
4/14/2025,13.1497
4/15/2025,5.3947
4/16/2025,0.5761
4/17/2025,5.5033
4/18/2025,0.8113
4/19/2025,3.9307
4/20/2025,7.8616
4/21/2025,17.7753
4/22/2025,10.7091
4/23/2025,27.2743
4/24/2025,26.2353
4/25/2025,11.3116
4/26/2025,6.5575
4/27/2025,11.558
4/28/2025,22.1235
4/29/2025,15.4577
4/30/2025,28.6793
5/1/2025,0
5/2/2025,17.9168
5/3/2025,9.7381
5/4/2025,1.9009
5/5/2025,9.1242
5/6/2025,19.3364
5/7/2025,14.2224
5/8/2025,8.0665
5/9/2025,7.648
5/10/2025,9.225
5/11/2025,0
5/12/2025,0
5/13/2025,9.948
5/14/2025,13.6861
5/15/2025,20.6603
5/16/2025,13.2088
5/17/2025,15.3035
5/18/2025,17.7922
5/19/2025,20.8388
5/20/2025,15.6262
5/21/2025,0.2485
5/22/2025,6.562
5/23/2025,1.0449
5/24/2025,24.271
5/25/2025,9.2996
5/26/2025,46.8196
5/27/2025,22.5948
5/28/2025,3.6415
5/29/2025,14.9635
5/30/2025,16.8163
5/31/2025,0.771
6/1/2025,0
6/2/2025,0
6/3/2025,0
6/4/2025,7.8344
6/5/2025,10.1043
6/6/2025,0
6/7/2025,0
6/8/2025,0
6/9/2025,0
6/10/2025,27.3291
6/11/2025,20.3997
6/12/2025,15.6434
6/13/2025,22.8213
6/14/2025,21.5427
6/15/2025,14.3681
6/16/2025,0
6/17/2025,0.6161
6/18/2025,0
6/19/2025,0.1337
6/20/2025,22.0563
6/21/2025,41.6661
6/22/2025,0
6/23/2025,12.1399
6/24/2025,0
6/25/2025,0
6/26/2025,2.6644
6/27/2025,0
6/28/2025,23.9053
6/29/2025,0
6/30/2025,0
7/1/2025,0.3501
7/2/2025,0.1545
7/3/2025,0.9514
7/4/2025,0.7861
7/5/2025,0.7719
7/6/2025,0
7/7/2025,0
7/8/2025,0
7/9/2025,0
7/10/2025,11.0985
7/11/2025,0
7/12/2025,0
7/13/2025,0
7/14/2025,8.5572
7/15/2025,0.8566
7/16/2025,6.9759
7/17/2025,0.806
7/18/2025,0
7/19/2025,0
7/20/2025,0
7/21/2025,10.3493
7/22/2025,0.0072
7/23/2025,2.4315
7/24/2025,7.5498
7/25/2025,20.3034
7/26/2025,2.1424
7/27/2025,0
7/28/2025,0
7/29/2025,0
7/30/2025,0
7/31/2025,3.8751
8/1/2025,17.7628
8/2/2025,17.1711
8/3/2025,9.1402
8/4/2025,0
8/5/2025,3.7111
8/6/2025,0
8/7/2025,0
8/8/2025,0
8/9/2025,1.7546
8/10/2025,0
8/11/2025,14.1426
8/12/2025,2.8185
8/13/2025,0
8/14/2025,0
8/15/2025,0
8/16/2025,0.6551
8/17/2025,8.9571
8/18/2025,4.8231
8/19/2025,0
8/20/2025,0
8/21/2025,0.4139
8/22/2025,1.9772
8/23/2025,7.0691
8/24/2025,0
8/25/2025,2.8468
8/26/2025,0
8/27/2025,0.3393
8/28/2025,3.9983
8/29/2025,0
8/30/2025,15.3609
8/31/2025,0.104
9/1/2025,0.1305
9/2/2025,0
9/3/2025,0
9/4/2025,0
9/5/2025,0
9/6/2025,0
9/7/2025,0
9/8/2025,33.2079
9/9/2025,13.6894
9/10/2025,16.6651
9/11/2025,0
9/12/2025,10.6375
9/13/2025,0.0055
9/14/2025,7.2773
9/15/2025,9.0324
9/16/2025,30.7391
9/17/2025,74.7974
9/18/2025,48.6012
9/19/2025,32.7223
9/20/2025,0
9/21/2025,0
9/22/2025,0
9/23/2025,0
9/24/2025,4.6872
9/25/2025,38.9165
9/26/2025,15.6543
9/27/2025,0
9/28/2025,0
9/29/2025,0
9/30/2025,0
10/1/2025,0
10/2/2025,0
10/3/2025,12.5746
10/4/2025,29.4258
10/5/2025,17.0011
10/6/2025,7.4731
10/7/2025,11.6017
10/8/2025,14.9041
10/9/2025,13.7206
10/10/2025,10.29
10/11/2025,24.6813
10/12/2025,36.1319
10/13/2025,32.3238
10/14/2025,37.0879
10/15/2025,17.5272
10/16/2025,39.5885
10/17/2025,44.4028
10/18/2025,38.7926
10/19/2025,52.9628
10/20/2025,25.0158
10/21/2025,15.3755
10/22/2025,21.5367
10/23/2025,18.2224
10/24/2025,73.9083
10/25/2025,16.8998
10/26/2025,1.9222
10/27/2025,3.6584
10/28/2025,0
10/29/2025,0
10/30/2025,0
10/31/2025,0
11/1/2025,15.7678
11/2/2025,0.7864
11/3/2025,0
11/4/2025,0
11/5/2025,1.9709
11/6/2025,21.1494
11/7/2025,15.9058
11/8/2025,18.7638
11/9/2025,2.5768
11/10/2025,3.8424
11/11/2025,2.551
11/12/2025,18.1151
11/13/2025,19.5745
11/14/2025,19.289
11/15/2025,7.867
11/16/2025,17.1638
11/17/2025,51.2654
11/18/2025,42.7642
11/19/2025,0.7559
11/20/2025,29.6039
11/21/2025,8.0744
11/22/2025,28.0906
11/23/2025,36.8712
11/24/2025,37.7324
11/25/2025,21.2343
11/26/2025,60.5745
11/27/2025,71.1718
11/28/2025,34.3816
11/29/2025,0.5209
11/30/2025,1.5679
12/1/2025,0
12/2/2025,0
12/3/2025,2.7132
12/4/2025,6.0538
12/5/2025,3.6566
12/6/2025,7.4693
12/7/2025,8.4354
12/8/2025,5.5113
12/9/2025,15.1119
12/10/2025,18.7064
12/11/2025,10.2855
12/12/2025,17.4232
12/13/2025,12.428
12/14/2025,0
12/15/2025,0
12/16/2025,0.4768
12/17/2025,9.1411
12/18/2025,36.9065
12/19/2025,16.0311
12/20/2025,1.3868
12/21/2025,0
12/22/2025,2.0678
12/23/2025,0
12/24/2025,0.6344
12/25/2025,0
12/26/2025,0
12/27/2025,0
12/28/2025,0
12/29/2025,0
12/30/2025,1.0212
12/31/2025,21.8022
