,"(deg C) Mean Dew Point Temperature (ERA5) at Monaragala, 2007-01-01 to 2025-12-31"
"2021-10-15",21.3721
"2021-10-16",21.6808
"2021-10-17",20.6607
"2021-10-18",20.7456
"2021-10-19",21.6159
"2021-10-20",22.4898
"2021-10-21",22.7059
"2021-10-22",22.451
"2021-10-23",21.6821
"2021-10-24",21.9966
"2021-10-25",21.7779
"2021-10-26",22.0675
"2021-10-27",21.555
"2021-10-28",21.9899
"2021-10-29",22.6909
"2021-10-30",22.024
"2021-10-31",22.7591
"2021-11-01",22.8921
"2021-11-02",22.5594
"2021-11-03",22.3996
"2021-11-04",22.5329
"2021-11-05",22.0857
"2021-11-06",22.4707
"2021-11-07",22.2837
"2021-11-08",21.6634
"2021-11-09",22.007
"2021-11-10",21.7875
"2021-11-11",21.9775
"2021-11-12",22.0505
"2021-11-13",21.8612
"2021-11-14",21.9763
"2021-11-15",22.5454
"2021-11-16",22.7754
"2021-11-17",22.5702
"2021-11-18",22.2756
"2021-11-19",22.1649
"2021-11-20",21.2575
"2021-11-21",19.2621
"2021-11-22",20.7155
"2021-11-23",22.0264
"2021-11-24",22.371
"2021-11-25",22.115
"2021-11-26",22.5773
"2021-11-27",22.6825
"2021-11-28",22.6045
"2021-11-29",22.446
"2021-11-30",22.0886
"2021-12-01",21.1862
"2021-12-02",21.6025
"2021-12-03",22.7248
"2021-12-04",22.577
"2021-12-05",22.1887
"2021-12-06",22.2384
"2021-12-07",20.994
"2021-12-08",22.0474
"2021-12-09",20.6002
"2021-12-10",21.5642
"2021-12-11",21.775
"2021-12-12",21.5891
"2021-12-13",21.7121
"2021-12-14",21.7075
"2021-12-15",21.5865
"2021-12-16",21.6278
"2021-12-17",21.1645
"2021-12-18",21.7523
"2021-12-19",21.1687
"2021-12-20",21.267
"2021-12-21",21.7327
"2021-12-22",21.4401
"2021-12-23",20.8445
"2021-12-24",18.9187
"2021-12-25",17.8827
"2021-12-26",18.7524
"2021-12-27",19.0136
"2021-12-28",19.4902
"2021-12-29",20.6717
"2021-12-30",21.137
"2021-12-31",21.5456
"2022-01-01",21.8381
"2022-01-02",21.5961
"2022-01-03",21.4398
"2022-01-04",21.5771
"2022-01-05",21.5858
"2022-01-06",21.9369
"2022-01-07",21.5815
"2022-01-08",21.6226
"2022-01-09",20.9199
"2022-01-10",21.3998
"2022-01-11",21.6475
"2022-01-12",21.9393
"2022-01-13",22.1772
"2022-01-14",22.1701
"2022-01-15",21.691
"2022-01-16",21.7881
"2022-01-17",21.3768
"2022-01-18",21.1867
"2022-01-19",20.2233
"2022-01-20",19.0477
"2022-01-21",16.2862
"2022-01-22",16.0062
"2022-01-23",16.5289
"2022-01-24",18.0261
"2022-01-25",18.4215
"2022-01-26",18.9371
"2022-01-27",18.218
"2022-01-28",20.3846
"2022-01-29",21.7917
"2022-01-30",21.8152
"2022-01-31",21.5528
"2022-02-01",19.3549
"2022-02-02",19.0298
"2022-02-03",19.8748
"2022-02-04",19.8044
"2022-02-05",19.2868
"2022-02-06",18.0573
"2022-02-07",20.1397
"2022-02-08",18.6209
"2022-02-09",19.1239
"2022-02-10",21.6146
"2022-02-11",21.8607
"2022-02-12",21.7251
"2022-02-13",21.3865
"2022-02-14",20.6329
"2022-02-15",19.1826
"2022-02-16",18.9089
"2022-02-17",18.7547
"2022-02-18",20.6307
"2022-02-19",21.6041
"2022-02-20",22.0215
"2022-02-21",21.6821
"2022-02-22",20.4415
"2022-02-23",20.9487
"2022-02-24",21.0417
"2022-02-25",21.0635
"2022-02-26",21.3937
"2022-02-27",20.3924
"2022-02-28",20.3324
"2022-03-01",20.2534
"2022-03-02",20.8415
"2022-03-03",21.1363
"2022-03-04",21.6203
"2022-03-05",21.9941
"2022-03-06",21.4505
"2022-03-07",22.5018
"2022-03-08",22.0131
"2022-03-09",20.8312
"2022-03-10",20.8118
"2022-03-11",21.4289
"2022-03-12",21.588
"2022-03-13",22.0267
"2022-03-14",21.5536
"2022-03-15",21.8395
"2022-03-16",22.3041
"2022-03-17",21.9699
"2022-03-18",22.6211
"2022-03-19",22.558
"2022-03-20",22.2592
"2022-03-21",22.1551
"2022-03-22",22.5898
"2022-03-23",23.0592
"2022-03-24",22.746
"2022-03-25",22.2276
"2022-03-26",22.1583
"2022-03-27",22.555
"2022-03-28",22.5975
"2022-03-29",22.4063
"2022-03-30",21.9081
"2022-03-31",21.7772
"2022-04-02",22.1018
"2022-04-03",22.0152
"2022-04-04",22.2488
"2022-04-05",21.7362
"2022-04-06",21.5502
"2022-04-07",21.7598
"2022-04-08",21.3193
"2022-04-09",21.9238
"2022-04-10",22.3559
"2022-04-11",22.9379
"2022-04-12",22.7338
"2022-04-13",22.704
"2022-04-14",22.6323
"2022-04-15",22.9141
"2022-04-16",23.2492
"2022-04-17",22.8036
"2022-04-18",22.9455
"2022-04-19",23.5983
"2022-04-20",23.7725
"2022-04-21",23.2864
"2022-04-22",22.5567
"2022-04-23",22.2338
"2022-04-24",23.1691
"2022-04-25",23.1439
"2022-04-26",23.2035
"2022-04-27",23.3387
"2022-04-28",22.4759
"2022-04-29",22.7473
"2022-04-30",23.1519
"2022-05-01",23.1339
"2022-05-02",23.1928
"2022-05-03",23.7012
"2022-05-04",23.444
"2022-05-05",23.1618
"2022-05-06",23.1451
"2022-05-07",22.9335
"2022-05-08",23.5034
"2022-05-09",22.675
"2022-05-10",23.3416
"2022-05-11",22.1138
"2022-05-12",22.3991
"2022-05-13",22.8268
"2022-05-14",23.1103
"2022-05-15",22.8615
"2022-05-16",22.7172
"2022-05-17",22.8121
"2022-05-18",22.5736
"2022-05-19",22.4438
"2022-05-20",22.6682
"2022-05-21",22.0391
"2022-05-22",21.6765
"2022-05-23",22.0467
"2022-05-24",22.6801
"2022-05-25",22.9202
"2022-05-26",22.3601
"2022-05-27",21.9967
"2022-05-28",21.8585
"2022-05-29",21.9703
"2022-05-30",22.5865
"2022-05-31",21.9645
"2022-06-01",22.0612
"2022-06-02",22.1013
"2022-06-03",22.4179
"2022-06-04",22.8011
"2022-06-05",22.3711
"2022-06-06",22.6224
"2022-06-07",22.083
"2022-06-08",21.821
"2022-06-09",22.6396
"2022-06-10",21.9597
"2022-06-11",21.68
"2022-06-12",22.059
"2022-06-13",21.8766
"2022-06-14",22.5243
"2022-06-15",22.8563
"2022-06-16",22.6215
"2022-06-17",22.4817
"2022-06-18",22.5785
"2022-06-19",22.5396
"2022-06-20",22.5367
"2022-06-21",22.0515
"2022-06-22",21.1605
"2022-06-23",21.563
"2022-06-24",21.9682
"2022-06-25",21.7213
"2022-06-26",21.2835
"2022-06-27",20.9098
"2022-06-28",20.6001
"2022-06-29",21.5002
"2022-06-30",20.9596
"2022-07-01",21.0702
"2022-07-02",22.4689
"2022-07-03",21.446
"2022-07-04",20.3721
"2022-07-05",20.1544
"2022-07-06",20.0508
"2022-07-07",19.7438
"2022-07-08",19.4627
"2022-07-09",19.6292
"2022-07-10",19.8407
"2022-07-11",20.0897
"2022-07-12",19.288
"2022-07-13",19.7245
"2022-07-14",20.3328
"2022-07-15",20.5128
"2022-07-16",20.8497
"2022-07-17",21.8365
"2022-07-18",22.2573
"2022-07-19",22.0732
"2022-07-20",22.3354
"2022-07-21",22.5983
"2022-07-22",22.686
"2022-07-23",21.7428
"2022-07-24",21.3
"2022-07-25",21.7388
"2022-07-26",22.1261
"2022-07-27",21.9951
"2022-07-28",22.1891
"2022-07-29",22.8325
"2022-07-30",22.4514
"2022-07-31",22.7566
"2022-08-01",21.8189
"2022-08-02",21.5041
"2022-08-03",21.1263
"2022-08-04",20.8484
"2022-08-05",21.1253
"2022-08-06",20.77
"2022-08-07",20.0195
"2022-08-08",19.712
"2022-08-09",19.0833
"2022-08-10",18.7739
"2022-08-11",19.6189
"2022-08-12",20.9971
"2022-08-13",21.4066
"2022-08-14",21.8475
"2022-08-15",22.4004
"2022-08-16",21.5428
"2022-08-17",21.3833
"2022-08-18",21.6239
"2022-08-19",21.6246
"2022-08-20",21.4884
"2022-08-21",20.9348
"2022-08-22",20.5355
"2022-08-23",20.2128
"2022-08-24",20.5629
"2022-08-25",21.1243
"2022-08-26",21.9543
"2022-08-27",20.9707
"2022-08-28",20.6554
"2022-08-29",22.02
"2022-08-30",22.2245
"2022-08-31",22.2003
"2022-09-01",21.7801
"2022-09-02",21.3096
"2022-09-03",22.0973
"2022-09-04",22.7226
"2022-09-05",22.5408
"2022-09-06",21.3319
"2022-09-07",21.0117
"2022-09-08",20.4198
"2022-09-09",20.3555
"2022-09-10",20.4313
"2022-09-11",20.3614
"2022-09-12",20.6115
"2022-09-13",21.1439
"2022-09-14",21.335
"2022-09-15",21.2079
"2022-09-16",20.7595
"2022-09-17",20.9877
"2022-09-18",21.0773
"2022-09-19",21.1893
"2022-09-20",21.3519
"2022-09-21",21.0546
"2022-09-22",20.6005
"2022-09-23",19.6083
"2022-09-24",18.7488
"2022-09-25",20.5248
"2022-09-26",20.9938
"2022-09-27",20.7668
"2022-09-28",20.6569
"2022-09-29",20.6946
"2022-09-30",20.4108
"2022-10-01",20.5911
"2022-10-02",20.4235
"2022-10-03",20.4205
"2022-10-04",20.4933
"2022-10-05",20.1815
"2022-10-06",20.3605
"2022-10-07",19.9266
"2022-10-08",20.8867
"2022-10-09",21.6753
"2022-10-10",22.1839
"2022-10-11",21.9795
"2022-10-12",21.8719
"2022-10-13",22.0724
"2022-10-14",22.464
"2022-10-15",22.3771
"2022-10-16",22.5043
"2022-10-17",22.5939
"2022-10-18",22.1238
"2022-10-19",22.1398
"2022-10-20",22.4323
"2022-10-21",22.2096
"2022-10-22",21.9598
"2022-10-23",22.0309
"2022-10-24",22.5685
"2022-10-25",22.5414
"2022-10-26",22.0675
"2022-10-27",21.322
"2022-10-28",20.4845
"2022-10-29",20.8982
"2022-10-30",21.8163
"2022-10-31",22.4285
"2022-11-01",22.3846
"2022-11-02",22.039
"2022-11-03",22.3651
"2022-11-04",22.7324
"2022-11-05",22.0215
"2022-11-06",21.5698
"2022-11-07",21.2916
"2022-11-08",21.9682
"2022-11-09",21.6544
"2022-11-10",21.4267
"2022-11-11",22.1986
"2022-11-12",22.2883
"2022-11-13",22.0991
"2022-11-14",21.6789
"2022-11-15",21.897
"2022-11-16",21.3575
"2022-11-17",19.5798
"2022-11-18",19.9394
"2022-11-19",21.1753
"2022-11-20",20.8223
"2022-11-21",20.1754
"2022-11-22",21.0037
"2022-11-23",19.9948
"2022-11-24",20.7194
"2022-11-25",21.266
"2022-11-26",21.5475
"2022-11-27",21.7306
"2022-11-28",20.9708
"2022-11-29",20.627
"2022-11-30",20.4726
"2022-12-01",21.7964
"2022-12-02",22.0902
"2022-12-03",21.9451
"2022-12-04",21.8679
"2022-12-05",21.6547
"2022-12-06",21.4837
"2022-12-07",19.1391
"2022-12-08",15.5597
"2022-12-09",18.5948
"2022-12-10",20.162
"2022-12-11",19.9245
"2022-12-12",20.0015
"2022-12-13",20.5489
"2022-12-14",20.7886
"2022-12-15",20.294
"2022-12-16",19.9329
"2022-12-17",20.7303
"2022-12-18",21.2684
"2022-12-19",21.4466
"2022-12-20",21.6614
"2022-12-21",21.3734
"2022-12-22",21.0898
"2022-12-23",21.5247
"2022-12-24",22.0142
"2022-12-25",21.6274
"2022-12-26",21.0377
"2022-12-27",21.2918
"2022-12-28",22.1149
"2022-12-29",20.1438
"2022-12-30",18.5389
"2022-12-31",18.1782
"2023-01-01",18.3665
"2023-01-02",18.9047
"2023-01-03",19.4224
"2023-01-04",19.618
"2023-01-05",21.0103
"2023-01-06",21.4828
"2023-01-07",21.1932
"2023-01-08",20.9958
"2023-01-09",19.7694
"2023-01-10",19.0482
"2023-01-11",17.9115
"2023-01-12",17.6392
"2023-01-13",19.0373
"2023-01-14",20.463
"2023-01-15",21.1102
"2023-01-16",21.5286
"2023-01-17",21.4845
"2023-01-18",20.0997
"2023-01-19",17.3136
"2023-01-20",18.5971
"2023-01-21",20.545
"2023-01-22",20.6516
"2023-01-23",21.4624
"2023-01-24",21.0951
"2023-01-25",20.1446
"2023-01-26",20.3291
"2023-01-27",20.8616
"2023-01-28",19.8731
"2023-01-29",19.2346
"2023-01-30",20.8256
"2023-01-31",21.2426
"2023-02-01",21.1752
"2023-02-02",21.9443
"2023-02-03",22.125
"2023-02-04",21.6406
"2023-02-05",21.7393
"2023-02-06",21.6824
"2023-02-07",21.8638
"2023-02-08",20.7186
"2023-02-09",20.5025
"2023-02-10",20.7181
"2023-02-11",20.7096
"2023-02-12",20.481
"2023-02-13",19.3074
"2023-02-14",19.6007
"2023-02-15",17.6074
"2023-02-16",17.7212
"2023-02-17",20.2006
"2023-02-18",21.5792
"2023-02-19",21.3501
"2023-02-20",21.7003
"2023-02-21",21.5788
"2023-02-22",20.1182
"2023-02-23",20.4127
"2023-02-24",20.9247
"2023-02-25",21.3401
"2023-02-26",18.0625
"2023-02-27",20.0467
"2023-02-28",21.5657
"2023-03-01",21.4237
"2023-03-02",20.2307
"2023-03-03",20.9884
"2023-03-04",21.6765
"2023-03-05",21.5785
"2023-03-06",21.5995
"2023-03-07",21.4791
"2023-03-08",21.3982
"2023-03-09",21.6581
"2023-03-10",21.9987
"2023-03-11",21.9206
"2023-03-12",21.7055
"2023-03-13",21.9075
"2023-03-14",21.2895
"2023-03-15",21.9552
"2023-03-16",22.3008
"2023-03-17",21.4032
"2023-03-18",21.9997
"2023-03-19",22.3205
"2023-03-20",22.241
"2023-03-21",22.3795
"2023-03-22",22.225
"2023-03-23",21.5489
"2023-03-24",21.7541
"2023-03-25",22.2705
"2023-03-26",22.1603
"2023-03-27",22.3386
"2023-03-28",22.3542
"2023-03-29",22.3838
"2023-03-30",21.4273
"2023-03-31",21.9587
"2023-04-01",21.9386
"2023-04-02",21.9401
"2023-04-03",22.0152
"2023-04-04",21.4961
"2023-04-05",21.8343
"2023-04-06",22.2699
"2023-04-07",21.703
"2023-04-08",21.5099
"2023-04-09",21.1968
"2023-04-10",21.4895
"2023-04-11",20.9792
"2023-04-12",22.1562
"2023-04-13",22.7651
"2023-04-14",22.4536
"2023-04-15",21.5532
"2023-04-16",21.0428
"2023-04-17",21.2885
"2023-04-18",22.4153
"2023-04-19",22.6999
"2023-04-20",22.3916
"2023-04-21",22.6273
"2023-04-22",22.8039
"2023-04-23",23.0573
"2023-04-24",22.7426
"2023-04-25",22.7481
"2023-04-26",22.7232
"2023-04-27",23.1034
"2023-04-28",23.0174
"2023-04-29",22.5272
"2023-04-30",22.789
"2023-05-01",23.0888
"2023-05-02",23.1209
"2023-05-03",23.2436
"2023-05-04",22.8227
"2023-05-05",22.0873
"2023-05-06",22.7347
"2023-05-07",23.0336
"2023-05-08",23.2877
"2023-05-09",23.2269
"2023-05-10",23.4391
"2023-05-11",23.3939
"2023-05-12",23.3088
"2023-05-13",22.8332
"2023-05-14",23.4178
"2023-05-15",23.8253
"2023-05-16",23.6373
"2023-05-17",23.6444
"2023-05-18",23.4826
"2023-05-19",23.6212
"2023-05-20",23.5982
"2023-05-21",23.1979
"2023-05-22",23.0328
"2023-05-23",23.0893
"2023-05-24",22.5268
"2023-05-25",22.4203
"2023-05-26",22.2141
"2023-05-27",22.6257
"2023-05-28",23.525
"2023-05-29",23.2797
"2023-05-30",23.3615
"2023-05-31",23.2461
"2023-06-01",22.1387
"2023-06-02",22.5677
"2023-06-03",23.4542
"2023-06-04",22.7122
"2023-06-05",22.0999
"2023-06-06",22.5541
"2023-06-07",22.7515
"2023-06-08",22.0804
"2023-06-09",21.7678
"2023-06-10",21.4691
"2023-06-11",21.7732
"2023-06-12",22.1775
"2023-06-13",21.9595
"2023-06-14",21.4469
"2023-06-15",21.6909
"2023-06-16",21.0981
"2023-06-17",20.7931
"2023-06-18",21.5486
"2023-06-19",21.2301
"2023-06-20",22.1485
"2023-06-21",22.7969
"2023-06-22",22.7939
"2023-06-23",22.2031
"2023-06-24",21.0868
"2023-06-25",21.6717
"2023-06-26",21.5238
"2023-06-27",21.9297
"2023-06-28",22.3763
"2023-06-29",22.1045
"2023-06-30",22.3047
"2023-07-01",22.1785
"2023-07-02",23.2238
"2023-07-03",21.0771
"2023-07-04",21.4196
"2023-07-05",21.8773
"2023-07-06",21.6675
"2023-07-07",21.172
"2023-07-08",20.9703
"2023-07-09",21.5979
"2023-07-10",21.6908
"2023-07-11",21.9715
"2023-07-12",20.9652
"2023-07-13",21.1555
"2023-07-14",21.1216
"2023-07-15",21.7098
"2023-07-16",21.7369
"2023-07-17",20.7902
"2023-07-18",19.7449
"2023-07-19",19.6496
"2023-07-20",19.7754
"2023-07-21",19.2251
"2023-07-22",19.037
"2023-07-23",19.8952
"2023-07-24",19.9763
"2023-07-25",20.3778
"2023-07-26",20.6072
"2023-07-27",20.1063
"2023-07-28",19.7913
"2023-07-29",20.2789
"2023-07-30",19.998
"2023-07-31",19.6841
"2023-08-01",19.2173
"2023-08-02",18.6185
"2023-08-03",19.6743
"2023-08-04",19.6112
"2023-08-05",20.5401
"2023-08-06",20.7879
"2023-08-07",19.3004
"2023-08-08",19.7207
"2023-08-09",20.9072
"2023-08-10",21.0484
"2023-08-11",21.9808
"2023-08-12",21.4852
"2023-08-13",20.5974
"2023-08-14",20.2759
"2023-08-15",19.3723
"2023-08-16",19.9887
"2023-08-17",19.6759
"2023-08-18",19.3018
"2023-08-19",18.4689
"2023-08-20",18.6028
"2023-08-21",20.0784
"2023-08-22",21.1767
"2023-08-23",21.2073
"2023-08-24",19.5925
"2023-08-25",19.3589
"2023-08-26",20.223
"2023-08-27",20.8733
"2023-08-28",21.3163
"2023-08-29",21.6155
"2023-08-30",22.0471
"2023-08-31",22.4981
"2023-09-01",22.3665
"2023-09-02",22.796
"2023-09-03",22.3537
"2023-09-04",22.1706
"2023-09-05",22.3128
"2023-09-06",22.22
"2023-09-07",21.9459
"2023-09-08",21.4545
"2023-09-09",21.3953
"2023-09-10",21.8729
"2023-09-12",21.6561
"2023-09-13",22.2094
"2023-09-14",21.8835
"2023-09-15",20.8632
"2023-09-16",20.9509
"2023-09-17",21.7361
"2023-09-18",22.1399
"2023-09-19",22.3976
"2023-09-20",22.5468
"2023-09-21",22.5012
"2023-09-22",22.462
"2023-09-23",22.6462
"2023-09-24",22.7694
"2023-09-25",22.779
"2023-09-26",22.3221
"2023-09-27",22.7303
"2023-09-28",22.4026
"2023-09-29",21.6835
"2023-09-30",21.932
"2023-10-01",22.1357
"2023-10-02",22.4637
"2023-10-03",22.6034
"2023-10-04",22.8182
"2023-10-05",23.1872
"2023-10-06",23.2393
"2023-10-07",23.4718
"2023-10-08",23.2735
"2023-10-09",23.0359
"2023-10-10",22.9181
"2023-10-11",22.5733
"2023-10-12",23.0011
"2023-10-13",22.7458
"2023-10-14",22.7357
"2023-10-15",22.4824
"2023-10-16",22.5544
"2023-10-17",22.6344
"2023-10-18",22.5666
"2023-10-19",22.3924
"2023-10-20",22.331
"2023-10-21",22.6485
"2023-10-22",22.7158
"2023-10-23",22.3628
"2023-10-24",21.6356
"2023-10-25",21.5633
"2023-10-26",21.5821
"2023-10-27",22.0313
"2023-10-28",22.3423
"2023-10-29",22.4312
"2023-10-30",22.3803
"2023-10-31",22.3812
"2023-11-01",22.6863
"2023-11-02",23.3178
"2023-11-03",22.7555
"2023-11-04",22.5487
"2023-11-05",22.6453
"2023-11-06",22.4951
"2023-11-07",22.3937
"2023-11-08",22.4847
"2023-11-09",22.3321
"2023-11-10",22.5719
"2023-11-11",23.097
"2023-11-12",22.925
"2023-11-13",22.5763
"2023-11-14",23.2053
"2023-11-15",23.2151
"2023-11-16",23.4024
"2023-11-17",23.3958
"2023-11-18",23.2917
"2023-11-19",22.9965
"2023-11-20",22.9883
"2023-11-21",23.0295
"2023-11-22",23.071
"2023-11-23",22.7049
"2023-11-24",22.1977
"2023-11-25",22.1016
"2023-11-26",22.5301
"2023-11-27",22.9684
"2023-11-28",22.7314
"2023-11-29",22.3687
"2023-11-30",22.4434
"2023-12-01",22.495
"2023-12-02",23.0555
"2023-12-03",23.0994
"2023-12-04",22.8173
"2023-12-05",23.0806
"2023-12-06",23.0231
"2023-12-07",23.3215
"2023-12-08",23.1768
"2023-12-09",22.8447
"2023-12-10",22.6688
"2023-12-11",22.5945
"2023-12-12",22.019
"2023-12-13",21.711
"2023-12-14",22.478
"2023-12-15",22.6958
"2023-12-16",22.897
"2023-12-17",22.9022
"2023-12-18",22.7659
"2023-12-19",22.7474
"2023-12-20",22.7119
"2023-12-21",22.3316
"2023-12-22",21.1138
"2023-12-23",21.1372
"2023-12-24",22.0218
"2023-12-25",21.4689
"2023-12-26",22.3057
"2023-12-27",23.1209
"2023-12-28",22.5255
"2023-12-29",22.2254
"2023-12-30",22.4089
"2023-12-31",22.246
"2024-01-01",22.1435
"2024-01-02",22.0493
"2024-01-03",22.3411
"2024-01-04",22.4684
"2024-01-05",22.4591
"2024-01-06",22.5798
"2024-01-07",22.7354
"2024-01-08",22.3523
"2024-01-09",22.1565
"2024-01-10",21.9315
"2024-01-11",22.2772
"2024-01-12",20.7936
"2024-01-13",20.7517
"2024-01-14",19.9918
"2024-01-15",17.9636
"2024-01-16",19.0174
"2024-01-17",20.8188
"2024-01-18",22.0977
"2024-01-19",22.3328
"2024-01-20",22.3333
"2024-01-21",22.0932
"2024-01-22",21.3647
"2024-01-23",20.1211
"2024-01-24",18.5171
"2024-01-25",18.083
"2024-01-26",20.0117
"2024-01-27",20.8744
"2024-01-28",21.4421
"2024-01-29",21.7918
"2024-01-30",22.3888
"2024-01-31",22.484
"2024-02-01",22.1655
"2024-02-02",22.1213
"2024-02-03",20.7985
"2024-02-04",22.1971
"2024-02-05",22.2581
"2024-02-06",20.4208
"2024-02-07",19.5685
"2024-02-08",18.8896
"2024-02-09",19.4945
"2024-02-10",19.89
"2024-02-11",20.1954
"2024-02-12",21.4067
"2024-02-13",22.0986
"2024-02-14",22.4361
"2024-02-15",22.576
"2024-02-16",22.127
"2024-02-17",21.7509
"2024-02-18",20.4187
"2024-02-19",21.5074
"2024-02-20",21.9201
"2024-02-21",21.3933
"2024-02-22",21.7269
"2024-02-23",22.7678
"2024-02-24",21.0878
"2024-02-25",21.3535
"2024-02-26",22.5645
"2024-02-27",22.2478
"2024-02-28",21.3762
"2024-02-29",21.1271
"2024-03-01",21.0201
"2024-03-02",20.4751
"2024-03-03",20.565
"2024-03-04",20.027
"2024-03-05",20.7308
"2024-03-06",21.1462
"2024-03-07",21.3956
"2024-03-08",20.507
"2024-03-09",18.4947
"2024-03-10",18.1808
"2024-03-11",19.6318
"2024-03-12",20.1477
"2024-03-13",19.7036
"2024-03-14",20.8132
"2024-03-15",21.9113
"2024-03-16",21.5321
"2024-03-17",19.5233
"2024-03-18",19.4253
"2024-03-19",19.8357
"2024-03-20",20.7282
"2024-03-21",22.9411
"2024-03-22",22.4198
"2024-03-23",22.843
"2024-03-24",22.8805
"2024-03-25",22.9968
"2024-03-26",22.7826
"2024-03-27",23.2644
"2024-03-28",22.8584
"2024-03-29",21.3486
"2024-03-30",21.5453
"2024-03-31",22.4863
"2024-04-01",22.4592
"2024-04-02",23.1407
"2024-04-03",23.1285
"2024-04-04",22.7992
"2024-04-05",23.1472
"2024-04-06",22.9784
"2024-04-07",22.7047
"2024-04-08",22.2242
"2024-04-09",20.5332
"2024-04-10",21.8531
"2024-04-11",23.2415
"2024-04-12",22.6718
"2024-04-13",21.7152
"2024-04-14",23.3564
"2024-04-15",23.2663
"2024-04-16",23.0643
"2024-04-17",23.1456
"2024-04-18",23.1167
"2024-04-19",23.5538
"2024-04-20",23.6686
"2024-04-21",23.6367
"2024-04-22",22.6901
"2024-04-23",22.7835
"2024-04-24",22.4434
"2024-04-25",22.7439
"2024-04-26",23.112
"2024-04-27",23.4993
"2024-04-28",23.8564
"2024-04-29",23.9134
"2024-04-30",23.5493
"2024-05-01",23.6828
"2024-05-02",23.446
"2024-05-03",23.9293
"2024-05-04",23.5856
"2024-05-05",23.4189
"2024-05-06",23.1165
"2024-05-07",23.2941
"2024-05-08",22.7642
"2024-05-09",23.107
"2024-05-10",23.4082
"2024-05-11",23.5238
"2024-05-12",23.3437
"2024-05-13",23.2261
"2024-05-14",23.3939
"2024-05-15",23.9024
"2024-05-16",23.7988
"2024-05-17",23.9556
"2024-05-18",23.7977
"2024-05-19",23.8151
"2024-05-20",22.453
"2024-05-21",23.2235
"2024-05-22",23.1807
"2024-05-23",23.3743
"2024-05-24",23.3195
"2024-05-25",23.4912
"2024-05-26",23.4843
"2024-05-27",23.3647
"2024-05-28",23.2229
"2024-05-29",23.3703
"2024-05-30",23.9585
"2024-05-31",24.3438
"2024-06-01",24.9492
"2024-06-02",23.7629
"2024-06-03",23.5515
"2024-06-04",23.6472
"2024-06-05",23.2462
"2024-06-06",23.2945
"2024-06-07",23.5139
"2024-06-08",23.0732
"2024-06-09",23.1962
"2024-06-10",22.8542
"2024-06-11",23.0634
"2024-06-12",22.947
"2024-06-13",22.9004
"2024-06-14",22.3372
"2024-06-15",22.2302
"2024-06-16",22.1088
"2024-06-17",22.4546
"2024-06-18",22.7597
"2024-06-19",22.4281
"2024-06-20",22.5828
"2024-06-21",22.2436
"2024-06-22",22.5015
"2024-06-23",22.6123
"2024-06-24",22.1501
"2024-06-25",22.2206
"2024-06-26",22.0585
"2024-06-27",21.9256
"2024-06-28",20.9813
"2024-06-29",21.7607
"2024-06-30",22.4634
"2024-07-01",22.8065
"2024-07-02",23.1599
"2024-07-03",23.2366
"2024-07-04",22.7788
"2024-07-05",22.8806
"2024-07-06",22.5874
"2024-07-07",22.4174
"2024-07-08",21.5486
"2024-07-09",21.2195
"2024-07-10",21.938
"2024-07-11",22.525
"2024-07-12",22.6096
"2024-07-13",22.0646
"2024-07-14",21.636
"2024-07-15",21.8502
"2024-07-16",21.4478
"2024-07-17",21.549
"2024-07-18",21.3654
"2024-07-19",19.8317
"2024-07-20",19.613
"2024-07-21",18.5547
"2024-07-22",20.2714
"2024-07-23",21.6059
"2024-07-24",21.2475
"2024-07-25",20.9834
"2024-07-26",21.0709
"2024-07-27",21.2239
"2024-07-28",20.8555
"2024-07-29",21.223
"2024-07-30",21.574
"2024-07-31",21.3305
"2024-08-01",21.645
"2024-08-02",21.486
"2024-08-03",20.8639
"2024-08-04",22.0436
"2024-08-05",22.3194
"2024-08-06",22.2209
"2024-08-07",22.2845
"2024-08-08",22.1971
"2024-08-09",21.2987
"2024-08-10",21.921
"2024-08-11",22.8185
"2024-08-12",22.7033
"2024-08-13",22.9731
"2024-08-14",23.3
"2024-08-15",23.0334
"2024-08-16",23.5042
"2024-08-17",23.1375
"2024-08-18",23.4889
"2024-08-19",23.2233
"2024-08-20",22.512
"2024-08-21",21.2662
"2024-08-22",22.7602
"2024-08-23",22.9821
"2024-08-24",22.2859
"2024-08-25",21.9246
"2024-08-26",20.8158
"2024-08-27",20.613
"2024-08-28",21.884
"2024-08-29",21.9052
"2024-08-30",21.859
"2024-08-31",22.2422
"2024-09-01",22.7216
"2024-09-02",22.8282
"2024-09-03",22.1677
"2024-09-04",22.0137
"2024-09-05",22.1849
"2024-09-06",21.1831
"2024-09-07",21.8971
"2024-09-08",21.4599
"2024-09-09",21.6916
"2024-09-10",21.5941
"2024-09-11",21.6657
"2024-09-12",21.6706
"2024-09-13",21.8503
"2024-09-14",21.6617
"2024-09-15",20.9911
"2024-09-16",21.6675
"2024-09-17",21.1693
"2024-09-18",20.2565
"2024-09-19",19.6669
"2024-09-20",19.6063
"2024-09-21",20.193
"2024-09-22",19.3923
"2024-09-23",19.6869
"2024-09-24",20.3059
"2024-09-25",21.0124
"2024-09-26",20.8255
"2024-09-27",21.9507
"2024-09-28",22.6885
"2024-09-29",22.8503
"2024-09-30",22.8675
