,"(deg C) Mean Dew Point Temperature (ERA5) at Kilinochchi, 2007-01-01 to 2025-12-31"
"2021-10-17",24.9622
"2021-10-18",24.9415
"2021-10-19",25.2039
"2021-10-20",24.7347
"2021-10-21",24.5378
"2021-10-22",24.5343
"2021-10-23",24.74
"2021-10-24",24.5044
"2021-10-25",24.524
"2021-10-26",24.4674
"2021-10-27",24.6569
"2021-10-28",24.7219
"2021-10-29",25.0724
"2021-10-30",24.7082
"2021-10-31",24.7154
"2021-11-01",25.0496
"2021-11-02",24.713
"2021-11-03",24.1352
"2021-11-04",24.2761
"2021-11-05",24.4586
"2021-11-06",24.6096
"2021-11-07",24.0853
"2021-11-08",24.1205
"2021-11-09",24.4064
"2021-11-10",23.8007
"2021-11-11",23.9685
"2021-11-12",24.9783
"2021-11-13",24.2208
"2021-11-14",24.5005
"2021-11-15",24.855
"2021-11-16",24.8652
"2021-11-17",24.7559
"2021-11-18",24.3773
"2021-11-19",24.932
"2021-11-20",24.5459
"2021-11-21",23.565
"2021-11-22",24.5919
"2021-11-23",24.775
"2021-11-24",24.6127
"2021-11-25",24.7415
"2021-11-26",24.6114
"2021-11-27",24.3509
"2021-11-28",24.255
"2021-11-29",24.7878
"2021-11-30",25.0391
"2021-12-01",24.7631
"2021-12-02",24.3578
"2021-12-03",23.6077
"2021-12-04",24.1583
"2021-12-05",24.7544
"2021-12-06",24.5203
"2021-12-07",23.9074
"2021-12-08",24.2902
"2021-12-09",24.2525
"2021-12-10",24.4854
"2021-12-11",24.5143
"2021-12-12",24.9517
"2021-12-13",24.1422
"2021-12-14",24.1333
"2021-12-15",24.4101
"2021-12-16",24.4047
"2021-12-17",24.2971
"2021-12-18",23.6375
"2021-12-19",21.9637
"2021-12-20",22.3901
"2021-12-21",22.1668
"2021-12-22",21.7747
"2021-12-23",20.8354
"2021-12-24",20.8573
"2021-12-25",20.5647
"2021-12-26",21.2292
"2021-12-27",21.8846
"2021-12-28",21.8758
"2021-12-29",22.6933
"2021-12-30",23.5225
"2021-12-31",24.0122
"2022-01-01",23.8154
"2022-01-02",23.9004
"2022-01-03",22.7931
"2022-01-04",22.0235
"2022-01-05",22.9768
"2022-01-06",24.075
"2022-01-07",24.1278
"2022-01-08",23.2852
"2022-01-09",23.0973
"2022-01-10",23.852
"2022-01-11",24.229
"2022-01-12",24.5713
"2022-01-13",24.4279
"2022-01-14",24.6352
"2022-01-15",24.3855
"2022-01-16",23.5407
"2022-01-17",23.7588
"2022-01-18",22.5967
"2022-01-19",22.2637
"2022-01-20",20.7738
"2022-01-21",21.2453
"2022-01-22",22.7282
"2022-01-23",22.6829
"2022-01-24",22.4498
"2022-01-25",22.1815
"2022-01-26",22.6072
"2022-01-27",21.9486
"2022-01-28",22.1546
"2022-01-29",24.1095
"2022-01-30",24.3401
"2022-01-31",23.5765
"2022-02-01",21.8466
"2022-02-02",20.9183
"2022-02-03",20.2968
"2022-02-04",21.6518
"2022-02-05",23.2707
"2022-02-06",22.0517
"2022-02-07",21.6506
"2022-02-08",20.837
"2022-02-09",20.6837
"2022-02-10",23.3039
"2022-02-11",24.3896
"2022-02-12",23.646
"2022-02-13",22.5681
"2022-02-14",21.9347
"2022-02-15",20.8877
"2022-02-16",21.1245
"2022-02-17",21.5032
"2022-02-18",23.5814
"2022-02-19",23.8024
"2022-02-20",24.0651
"2022-02-21",24.5233
"2022-02-22",24.0286
"2022-02-23",24.0639
"2022-02-24",22.7943
"2022-02-25",22.2164
"2022-02-26",23.8792
"2022-02-27",23.5747
"2022-02-28",23.5492
"2022-03-01",23.2118
"2022-03-02",23.1399
"2022-03-03",23.4962
"2022-03-04",23.9303
"2022-03-05",23.0779
"2022-03-06",23.7652
"2022-03-07",24.2604
"2022-03-08",23.7873
"2022-03-09",23.5515
"2022-03-10",23.4195
"2022-03-11",23.6287
"2022-03-12",24.3901
"2022-03-13",23.6318
"2022-03-14",23.4221
"2022-03-15",23.6295
"2022-03-16",23.662
"2022-03-17",24.5115
"2022-03-18",25.6512
"2022-03-19",25.7872
"2022-03-20",25.6265
"2022-03-21",25.9111
"2022-03-22",25.6348
"2022-03-23",25.4947
"2022-03-24",24.9421
"2022-03-25",24.9963
"2022-03-26",25.0982
"2022-03-27",25.4719
"2022-03-28",25.0543
"2022-03-29",25.7801
"2022-03-30",25.1583
"2022-03-31",25.72
"2022-04-02",24.9153
"2022-04-03",24.782
"2022-04-04",25.121
"2022-04-05",24.8762
"2022-04-06",23.9672
"2022-04-07",24.6083
"2022-04-08",24.34
"2022-04-09",24.6094
"2022-04-10",24.2165
"2022-04-11",25.0348
"2022-04-12",24.6422
"2022-04-13",24.9683
"2022-04-14",25.4919
"2022-04-15",26.0361
"2022-04-16",25.9327
"2022-04-17",25.0619
"2022-04-18",25.7027
"2022-04-19",26.3176
"2022-04-20",26.0447
"2022-04-21",25.6509
"2022-04-22",25.1
"2022-04-23",25.2275
"2022-04-24",25.9253
"2022-04-25",25.7281
"2022-04-26",25.8887
"2022-04-27",25.4735
"2022-04-28",26.1984
"2022-04-29",26.4545
"2022-04-30",26.8613
"2022-05-01",26.8816
"2022-05-02",27.21
"2022-05-03",27.0665
"2022-05-04",26.5467
"2022-05-05",26.2014
"2022-05-06",26.6531
"2022-05-07",26.6186
"2022-05-08",27.0703
"2022-05-09",27.0512
"2022-05-10",26.6496
"2022-05-11",26.3069
"2022-05-12",25.5076
"2022-05-13",25.5809
"2022-05-14",25.6484
"2022-05-15",25.3645
"2022-05-16",25.6626
"2022-05-17",25.4732
"2022-05-18",25.3063
"2022-05-19",25.2855
"2022-05-20",25.7161
"2022-05-21",25.6785
"2022-05-22",25.6876
"2022-05-23",25.8026
"2022-05-24",25.5727
"2022-05-25",25.425
"2022-05-26",25.2847
"2022-05-27",25.2725
"2022-05-28",25.3654
"2022-05-29",25.1868
"2022-05-30",25.3251
"2022-05-31",25.0641
"2022-06-01",25.3016
"2022-06-02",25.5737
"2022-06-03",25.5747
"2022-06-04",25.6604
"2022-06-05",25.3311
"2022-06-06",25.0117
"2022-06-07",24.9462
"2022-06-08",25.3456
"2022-06-09",25.4784
"2022-06-10",25.239
"2022-06-11",25.169
"2022-06-12",25.3792
"2022-06-13",25.2801
"2022-06-14",25.2917
"2022-06-15",25.3249
"2022-06-16",24.9502
"2022-06-17",25.0998
"2022-06-18",25.0502
"2022-06-19",24.9469
"2022-06-20",25.4075
"2022-06-21",25.3285
"2022-06-22",24.9614
"2022-06-23",25.1475
"2022-06-24",25.5184
"2022-06-25",25.4063
"2022-06-26",25.4532
"2022-06-27",25.497
"2022-06-28",25.3556
"2022-06-29",25.4106
"2022-06-30",25.5021
"2022-07-01",25.1694
"2022-07-02",25.0388
"2022-07-03",25.3818
"2022-07-04",24.636
"2022-07-05",25.1648
"2022-07-06",24.9661
"2022-07-07",25.0394
"2022-07-08",24.8279
"2022-07-09",24.9326
"2022-07-10",25.0588
"2022-07-11",24.8304
"2022-07-12",24.9229
"2022-07-13",24.7792
"2022-07-14",24.5014
"2022-07-15",24.7909
"2022-07-16",25.0833
"2022-07-17",25.2293
"2022-07-18",25.5722
"2022-07-19",25.0796
"2022-07-20",24.9978
"2022-07-21",25.1791
"2022-07-22",25.0208
"2022-07-23",25.2924
"2022-07-24",25.1305
"2022-07-25",24.8328
"2022-07-26",24.4726
"2022-07-27",24.4651
"2022-07-28",24.9539
"2022-07-29",24.7741
"2022-07-30",24.9305
"2022-07-31",25.1373
"2022-08-01",24.7568
"2022-08-02",24.698
"2022-08-03",24.6685
"2022-08-04",24.4172
"2022-08-05",24.1182
"2022-08-06",24.7086
"2022-08-07",24.627
"2022-08-08",24.5186
"2022-08-09",24.1993
"2022-08-10",24.3174
"2022-08-11",24.305
"2022-08-12",25.1416
"2022-08-13",25.2453
"2022-08-14",25.1567
"2022-08-15",25.1661
"2022-08-16",25.1036
"2022-08-17",24.6505
"2022-08-18",25.1969
"2022-08-19",25.4152
"2022-08-20",25.2341
"2022-08-21",25.0218
"2022-08-22",24.8929
"2022-08-23",25.0608
"2022-08-24",24.909
"2022-08-25",24.6165
"2022-08-26",24.4522
"2022-08-27",24.6137
"2022-08-28",24.8192
"2022-08-29",24.6867
"2022-08-30",24.5863
"2022-08-31",23.9648
"2022-09-01",24.1885
"2022-09-02",24.4682
"2022-09-03",24.7291
"2022-09-04",24.9839
"2022-09-05",24.7929
"2022-09-06",24.6266
"2022-09-07",24.4983
"2022-09-08",24.632
"2022-09-09",24.7776
"2022-09-10",24.7943
"2022-09-11",24.8154
"2022-09-12",24.7479
"2022-09-13",24.5274
"2022-09-14",24.5057
"2022-09-15",24.7103
"2022-09-16",24.6468
"2022-09-17",24.8269
"2022-09-18",24.4992
"2022-09-19",24.9949
"2022-09-20",24.9506
"2022-09-21",24.7895
"2022-09-22",24.2345
"2022-09-23",24.307
"2022-09-24",24.3587
"2022-09-25",24.5824
"2022-09-26",24.8315
"2022-09-27",24.7492
"2022-09-28",24.8882
"2022-09-29",25.0811
"2022-09-30",24.6183
"2022-10-01",24.7819
"2022-10-02",25.0496
"2022-10-03",25.1231
"2022-10-04",25.1934
"2022-10-05",25.2971
"2022-10-06",24.9987
"2022-10-07",24.9848
"2022-10-08",24.4274
"2022-10-09",23.9271
"2022-10-10",24.6708
"2022-10-11",24.6457
"2022-10-12",24.5105
"2022-10-13",24.5742
"2022-10-14",24.8596
"2022-10-15",24.5459
"2022-10-16",24.8379
"2022-10-17",24.5951
"2022-10-18",24.503
"2022-10-19",24.2604
"2022-10-20",24.617
"2022-10-21",24.6622
"2022-10-22",24.9898
"2022-10-23",25.1831
"2022-10-24",25.46
"2022-10-25",25.1986
"2022-10-26",23.5655
"2022-10-27",22.3365
"2022-10-28",23.6076
"2022-10-29",24.7304
"2022-10-30",24.7096
"2022-10-31",24.5048
"2022-11-01",24.3987
"2022-11-02",24.1394
"2022-11-03",24.0024
"2022-11-04",24.1545
"2022-11-05",24.5046
"2022-11-06",24.4181
"2022-11-07",24.0937
"2022-11-08",24.6602
"2022-11-09",24.569
"2022-11-10",24.2756
"2022-11-11",23.9095
"2022-11-12",23.858
"2022-11-13",24.1578
"2022-11-14",24.4463
"2022-11-15",24.5093
"2022-11-16",22.749
"2022-11-17",21.7322
"2022-11-18",22.3036
"2022-11-19",22.7342
"2022-11-20",22.5554
"2022-11-21",21.9603
"2022-11-22",24.0463
"2022-11-23",24.0341
"2022-11-24",24.107
"2022-11-25",23.9516
"2022-11-26",24.5367
"2022-11-27",24.1407
"2022-11-28",24.3213
"2022-11-29",22.6809
"2022-11-30",23.6855
"2022-12-01",24.8835
"2022-12-02",24.7635
"2022-12-03",24.4586
"2022-12-04",24.5305
"2022-12-05",24.5617
"2022-12-06",23.65
"2022-12-07",22.8229
"2022-12-08",19.7656
"2022-12-09",21.207
"2022-12-10",22.7868
"2022-12-11",23.8207
"2022-12-12",23.9783
"2022-12-13",23.6466
"2022-12-14",23.9713
"2022-12-15",22.9457
"2022-12-16",22.9465
"2022-12-17",22.9309
"2022-12-18",22.8286
"2022-12-19",23.6565
"2022-12-20",24.4335
"2022-12-21",23.9611
"2022-12-22",22.6243
"2022-12-23",23.7212
"2022-12-24",23.8002
"2022-12-25",24.2758
"2022-12-26",24.5309
"2022-12-27",24.5698
"2022-12-28",24.3726
"2022-12-29",23.8308
"2022-12-30",23.0865
"2022-12-31",23.1904
"2023-01-01",22.8523
"2023-01-02",21.5261
"2023-01-03",22.0924
"2023-01-04",21.8533
"2023-01-05",23.1943
"2023-01-06",23.6056
"2023-01-07",22.8721
"2023-01-08",22.0045
"2023-01-09",20.7928
"2023-01-10",19.766
"2023-01-11",20.1317
"2023-01-12",20.1366
"2023-01-13",20.399
"2023-01-14",21.0471
"2023-01-15",21.3769
"2023-01-16",22.1971
"2023-01-17",21.7223
"2023-01-18",20.7867
"2023-01-19",19.7191
"2023-01-20",20.8105
"2023-01-21",22.2549
"2023-01-22",22.5254
"2023-01-23",23.5631
"2023-01-24",22.4513
"2023-01-25",21.7274
"2023-01-26",21.3756
"2023-01-27",22.5319
"2023-01-28",21.1321
"2023-01-29",22.8151
"2023-01-30",23.8548
"2023-01-31",23.6418
"2023-02-01",23.5237
"2023-02-02",24.0013
"2023-02-03",24.3852
"2023-02-04",23.9928
"2023-02-05",22.5777
"2023-02-06",22.8383
"2023-02-07",23.3923
"2023-02-08",23.9426
"2023-02-09",23.6905
"2023-02-10",22.742
"2023-02-11",21.7511
"2023-02-12",21.5054
"2023-02-13",21.8812
"2023-02-14",21.324
"2023-02-15",20.4625
"2023-02-16",20.6721
"2023-02-17",21.8397
"2023-02-18",23.3165
"2023-02-19",23.6994
"2023-02-20",23.7269
"2023-02-21",22.4638
"2023-02-22",20.0493
"2023-02-23",21.4649
"2023-02-24",22.7509
"2023-02-25",22.3345
"2023-02-26",21.0118
"2023-02-27",22.8652
"2023-02-28",24.4024
"2023-03-01",24.3551
"2023-03-02",22.7708
"2023-03-03",22.3485
"2023-03-04",23.6409
"2023-03-05",23.9853
"2023-03-06",23.6021
"2023-03-07",23.8865
"2023-03-08",23.8889
"2023-03-09",23.7609
"2023-03-10",23.7584
"2023-03-11",24.2181
"2023-03-12",24.2279
"2023-03-13",24.4323
"2023-03-14",24.2904
"2023-03-15",24.5842
"2023-03-16",24.715
"2023-03-17",24.708
"2023-03-18",24.5196
"2023-03-19",24.4893
"2023-03-20",24.3808
"2023-03-21",24.9004
"2023-03-22",25.0953
"2023-03-23",25.258
"2023-03-24",25.0978
"2023-03-25",25.2
"2023-03-26",24.7708
"2023-03-27",25.5174
"2023-03-28",25.1423
"2023-03-29",24.4171
"2023-03-30",23.9349
"2023-03-31",24.9502
"2023-04-01",24.5786
"2023-04-02",24.7814
"2023-04-03",24.7464
"2023-04-04",24.5406
"2023-04-05",24.5633
"2023-04-06",25.2893
"2023-04-07",24.6824
"2023-04-08",24.6271
"2023-04-09",24.7961
"2023-04-10",24.8834
"2023-04-11",25.4832
"2023-04-12",25.4197
"2023-04-13",25.715
"2023-04-14",25.6003
"2023-04-15",25.8778
"2023-04-16",25.3014
"2023-04-17",25.7025
"2023-04-18",25.4024
"2023-04-19",26.4936
"2023-04-20",26.0647
"2023-04-21",25.8597
"2023-04-22",25.761
"2023-04-23",25.4344
"2023-04-24",25.4047
"2023-04-25",25.324
"2023-04-26",25.7138
"2023-04-27",26.0748
"2023-04-28",25.8046
"2023-04-29",24.9752
"2023-04-30",24.8402
"2023-05-01",25.0499
"2023-05-02",25.4527
"2023-05-03",25.1127
"2023-05-04",25.064
"2023-05-05",24.1143
"2023-05-06",25.7504
"2023-05-07",24.7474
"2023-05-08",25.3348
"2023-05-09",26.4508
"2023-05-10",26.5271
"2023-05-11",26.6774
"2023-05-12",26.8063
"2023-05-13",26.4474
"2023-05-14",26.7796
"2023-05-15",26.8653
"2023-05-16",27.0911
"2023-05-17",26.7051
"2023-05-18",26.7028
"2023-05-19",26.1841
"2023-05-20",26.3764
"2023-05-21",26.1448
"2023-05-22",25.8032
"2023-05-23",25.8906
"2023-05-24",25.9857
"2023-05-25",26.2318
"2023-05-26",26.2715
"2023-05-27",26.7006
"2023-05-28",26.8848
"2023-05-29",26.7206
"2023-05-30",26.2841
"2023-05-31",26.3383
"2023-06-01",26.5347
"2023-06-02",26.478
"2023-06-03",26.6706
"2023-06-04",26.4485
"2023-06-05",26.1063
"2023-06-06",26.3953
"2023-06-07",26.6323
"2023-06-08",26.3122
"2023-06-09",26.0871
"2023-06-10",26.0111
"2023-06-11",26.3793
"2023-06-12",26.6268
"2023-06-13",26.4244
"2023-06-14",26.1981
"2023-06-15",26.2562
"2023-06-16",26.6321
"2023-06-17",26.302
"2023-06-18",25.0087
"2023-06-19",26.0176
"2023-06-20",25.8669
"2023-06-21",25.6983
"2023-06-22",25.723
"2023-06-23",25.9745
"2023-06-24",25.7462
"2023-06-25",25.7681
"2023-06-26",25.2249
"2023-06-27",25.1758
"2023-06-28",25.267
"2023-06-29",25.5694
"2023-06-30",25.7011
"2023-07-01",25.9771
"2023-07-02",26.4363
"2023-07-03",25.7163
"2023-07-04",24.9447
"2023-07-05",24.6205
"2023-07-06",25.0515
"2023-07-07",25.2534
"2023-07-08",25.5326
"2023-07-09",25.9214
"2023-07-10",25.5173
"2023-07-11",25.601
"2023-07-12",25.2133
"2023-07-13",25.561
"2023-07-14",25.5561
"2023-07-15",25.7037
"2023-07-16",25.7981
"2023-07-17",25.8657
"2023-07-18",25.3829
"2023-07-19",25.3507
"2023-07-20",25.166
"2023-07-21",24.8896
"2023-07-22",25.1106
"2023-07-23",25.3851
"2023-07-24",25.5206
"2023-07-25",25.3614
"2023-07-26",25.3151
"2023-07-27",25.1475
"2023-07-28",25.1737
"2023-07-29",25.1114
"2023-07-30",25.0967
"2023-07-31",25.1057
"2023-08-01",24.8671
"2023-08-02",24.7627
"2023-08-03",25.1786
"2023-08-04",25.3349
"2023-08-05",25.0697
"2023-08-06",24.6692
"2023-08-07",25.1702
"2023-08-08",25.2465
"2023-08-09",25.2546
"2023-08-10",25.0487
"2023-08-11",24.8278
"2023-08-12",25.3957
"2023-08-13",25.3914
"2023-08-14",24.8122
"2023-08-15",24.2263
"2023-08-16",23.3299
"2023-08-17",24.2873
"2023-08-18",24.5243
"2023-08-19",24.5735
"2023-08-20",24.4401
"2023-08-21",25.223
"2023-08-22",25.2598
"2023-08-23",25.4401
"2023-08-24",24.5042
"2023-08-25",24.3614
"2023-08-26",24.2703
"2023-08-27",24.608
"2023-08-28",25.0125
"2023-08-29",25.1098
"2023-08-30",25.375
"2023-08-31",25.1995
"2023-09-01",25.3738
"2023-09-02",25.156
"2023-09-03",24.9288
"2023-09-04",25.4543
"2023-09-05",25.3639
"2023-09-06",24.8959
"2023-09-07",24.8621
"2023-09-08",25.0706
"2023-09-09",25.0897
"2023-09-10",25.3357
"2023-09-12",25.1555
"2023-09-13",25.4669
"2023-09-14",25.0426
"2023-09-15",24.3992
"2023-09-16",24.778
"2023-09-17",24.8165
"2023-09-18",24.6149
"2023-09-19",24.9035
"2023-09-20",24.9787
"2023-09-21",25.2842
"2023-09-22",24.9099
"2023-09-23",25.0154
"2023-09-24",25.376
"2023-09-25",25.6504
"2023-09-26",25.6775
"2023-09-27",25.3726
"2023-09-28",25.3117
"2023-09-29",24.8384
"2023-09-30",24.6544
"2023-10-01",24.9208
"2023-10-02",25.0902
"2023-10-03",25.151
"2023-10-04",25.3326
"2023-10-05",25.4293
"2023-10-06",25.7663
"2023-10-07",25.5523
"2023-10-08",25.3043
"2023-10-09",25.2522
"2023-10-10",25.2588
"2023-10-11",25.0659
"2023-10-12",24.9587
"2023-10-13",24.9436
"2023-10-14",24.8854
"2023-10-15",25.023
"2023-10-16",24.597
"2023-10-17",24.8763
"2023-10-18",24.5598
"2023-10-19",24.422
"2023-10-20",24.5598
"2023-10-21",24.7234
"2023-10-22",25.2216
"2023-10-23",25.2721
"2023-10-24",25.1128
"2023-10-25",24.843
"2023-10-26",24.3663
"2023-10-27",24.5787
"2023-10-28",24.6288
"2023-10-29",24.5054
"2023-10-30",24.8348
"2023-10-31",24.6316
"2023-11-01",24.8852
"2023-11-02",25.0522
"2023-11-03",24.617
"2023-11-04",24.6977
"2023-11-05",24.4894
"2023-11-06",24.994
"2023-11-07",24.8652
"2023-11-08",24.9418
"2023-11-09",24.6721
"2023-11-10",24.9336
"2023-11-11",25.2529
"2023-11-12",24.924
"2023-11-13",24.7174
"2023-11-14",25.2377
"2023-11-15",24.8861
"2023-11-16",24.948
"2023-11-17",25.2216
"2023-11-18",24.9105
"2023-11-19",24.7188
"2023-11-20",25.051
"2023-11-21",25.0668
"2023-11-22",24.8532
"2023-11-23",24.4462
"2023-11-24",25.4169
"2023-11-25",25.4725
"2023-11-26",24.8566
"2023-11-27",24.9884
"2023-11-28",24.9192
"2023-11-29",24.6074
"2023-11-30",24.3495
"2023-12-01",24.6768
"2023-12-02",24.9102
"2023-12-03",24.6083
"2023-12-04",25.4778
"2023-12-05",25.5394
"2023-12-06",25.4582
"2023-12-07",25.2671
"2023-12-08",25.3542
"2023-12-09",25.0342
"2023-12-10",24.9737
"2023-12-11",24.7108
"2023-12-12",23.4571
"2023-12-13",22.8085
"2023-12-14",24.0908
"2023-12-15",24.8606
"2023-12-16",24.8322
"2023-12-17",24.7696
"2023-12-18",24.3266
"2023-12-19",24.67
"2023-12-20",25.0732
"2023-12-21",24.7736
"2023-12-22",24.181
"2023-12-23",24.0241
"2023-12-24",24.832
"2023-12-25",24.8961
"2023-12-26",23.9919
"2023-12-27",25.042
"2023-12-28",25.1398
"2023-12-29",24.965
"2023-12-30",24.7312
"2023-12-31",24.1464
"2024-01-01",23.4665
"2024-01-02",23.4675
"2024-01-03",23.6723
"2024-01-04",23.7208
"2024-01-05",24.3432
"2024-01-06",24.8836
"2024-01-07",24.8034
"2024-01-08",24.8729
"2024-01-09",24.584
"2024-01-10",23.9632
"2024-01-11",22.9928
"2024-01-12",22.6052
"2024-01-13",22.8978
"2024-01-14",22.5904
"2024-01-15",20.1491
"2024-01-16",21.0452
"2024-01-17",23.3485
"2024-01-18",24.5439
"2024-01-19",24.4221
"2024-01-20",24.3597
"2024-01-21",24.6525
"2024-01-22",23.905
"2024-01-23",22.1004
"2024-01-24",21.2935
"2024-01-25",21.6728
"2024-01-26",21.5993
"2024-01-27",22.4602
"2024-01-28",22.9262
"2024-01-29",22.7927
"2024-01-30",23.4404
"2024-01-31",24.9326
"2024-02-01",25.1738
"2024-02-02",24.7922
"2024-02-03",23.8572
"2024-02-04",23.8492
"2024-02-05",24.2441
"2024-02-06",22.8396
"2024-02-07",22.6495
"2024-02-08",23.0267
"2024-02-09",23.3105
"2024-02-10",23.2187
"2024-02-11",22.5302
"2024-02-12",23.1789
"2024-02-13",24.7403
"2024-02-14",24.2267
"2024-02-15",23.7532
"2024-02-16",24.101
"2024-02-17",24.2558
"2024-02-18",23.9001
"2024-02-19",24.1442
"2024-02-20",23.9241
"2024-02-21",24.0336
"2024-02-22",24.9237
"2024-02-23",25.3757
"2024-02-24",24.1711
"2024-02-25",23.6033
"2024-02-26",24.4235
"2024-02-27",23.9398
"2024-02-28",24.1737
"2024-02-29",24.2263
"2024-03-01",24.3113
"2024-03-02",24.1717
"2024-03-03",23.6573
"2024-03-04",23.4327
"2024-03-05",23.5668
"2024-03-06",23.9527
"2024-03-07",24.1482
"2024-03-08",24.2081
"2024-03-09",24.4135
"2024-03-10",23.75
"2024-03-11",23.9909
"2024-03-12",23.8673
"2024-03-13",23.1149
"2024-03-14",23.6116
"2024-03-15",25.2398
"2024-03-16",25.0238
"2024-03-17",23.6488
"2024-03-18",23.763
"2024-03-19",23.791
"2024-03-20",24.6334
"2024-03-21",25.4639
"2024-03-22",25.2362
"2024-03-23",25.0782
"2024-03-24",25.1039
"2024-03-25",24.3661
"2024-03-26",24.6344
"2024-03-27",25.3292
"2024-03-28",25.5721
"2024-03-29",24.6442
"2024-03-30",24.8814
"2024-03-31",25.7892
"2024-04-01",25.5586
"2024-04-02",25.5631
"2024-04-03",25.9449
"2024-04-04",26.2645
"2024-04-05",26.5468
"2024-04-06",25.8498
"2024-04-07",26.5335
"2024-04-08",26.0529
"2024-04-09",24.955
"2024-04-10",25.083
"2024-04-11",25.8917
"2024-04-12",25.7816
"2024-04-13",25.3046
"2024-04-14",26.5165
"2024-04-15",26.2388
"2024-04-16",26.237
"2024-04-17",26.2602
"2024-04-18",26.6443
"2024-04-19",27.2952
"2024-04-20",27.0553
"2024-04-21",26.8626
"2024-04-22",26.1117
"2024-04-23",25.652
"2024-04-24",26.1253
"2024-04-25",26.3801
"2024-04-26",25.4466
"2024-04-27",25.69
"2024-04-28",26.4883
"2024-04-29",26.6815
"2024-04-30",26.6558
"2024-05-01",27.1642
"2024-05-02",27.5658
"2024-05-03",27.4032
"2024-05-04",27.1038
"2024-05-05",27.2227
"2024-05-06",27.0927
"2024-05-07",26.6139
"2024-05-08",26.0167
"2024-05-09",25.7548
"2024-05-10",26.0447
"2024-05-11",26.1851
"2024-05-12",25.9005
"2024-05-13",25.7564
"2024-05-14",25.7441
"2024-05-15",25.9309
"2024-05-16",25.5616
"2024-05-17",25.9631
"2024-05-18",25.8802
"2024-05-19",25.9654
"2024-05-20",25.7503
"2024-05-21",26.1234
"2024-05-22",26.1122
"2024-05-23",26.1427
"2024-05-24",26.2508
"2024-05-25",26.3828
"2024-05-26",26.5333
"2024-05-27",26.6325
"2024-05-28",26.7809
"2024-05-29",27.0466
"2024-05-30",27.3507
"2024-05-31",27.6698
"2024-06-01",27.5521
"2024-06-02",26.5491
"2024-06-03",26.3838
"2024-06-04",26.4122
"2024-06-05",26.1106
"2024-06-06",25.9539
"2024-06-07",25.8672
"2024-06-08",25.8599
"2024-06-09",26.0878
"2024-06-10",26.2809
"2024-06-11",26.271
"2024-06-12",26.4224
"2024-06-13",26.1825
"2024-06-14",26.1286
"2024-06-15",26.0532
"2024-06-16",25.9515
"2024-06-17",25.9197
"2024-06-18",25.8231
"2024-06-19",25.7042
"2024-06-20",25.8884
"2024-06-21",26.0459
"2024-06-22",25.8001
"2024-06-23",25.593
"2024-06-24",25.6887
"2024-06-25",25.8184
"2024-06-26",25.355
"2024-06-27",25.5556
"2024-06-28",25.4695
"2024-06-29",25.6007
"2024-06-30",25.9193
"2024-07-01",25.8588
"2024-07-02",26.0108
"2024-07-03",26.1779
"2024-07-04",26.0199
"2024-07-05",25.9088
"2024-07-06",25.6835
"2024-07-07",25.7695
"2024-07-08",25.5972
"2024-07-09",25.2698
"2024-07-10",25.5997
"2024-07-11",25.8108
"2024-07-12",25.752
"2024-07-13",25.8378
"2024-07-14",26.0038
"2024-07-15",25.7428
"2024-07-16",25.1821
"2024-07-17",25.3137
"2024-07-18",25.2344
"2024-07-19",25.1395
"2024-07-20",25.3133
"2024-07-21",25.303
"2024-07-22",25.2867
"2024-07-23",25.7499
"2024-07-24",25.6789
"2024-07-25",25.261
"2024-07-26",25.6481
"2024-07-27",25.7523
"2024-07-28",25.6461
"2024-07-29",25.431
"2024-07-30",25.1237
"2024-07-31",25.1549
"2024-08-01",25.5117
"2024-08-02",25.5078
"2024-08-03",25.3705
"2024-08-04",25.3708
"2024-08-05",25.1836
"2024-08-06",25.2982
"2024-08-07",25.4151
"2024-08-08",25.2804
"2024-08-09",25.389
"2024-08-10",25.3595
"2024-08-11",25.3969
"2024-08-12",25.5084
"2024-08-13",25.5136
"2024-08-14",25.661
"2024-08-15",25.3314
"2024-08-16",25.9209
"2024-08-17",25.6404
"2024-08-18",25.5068
"2024-08-19",25.2038
"2024-08-20",25.0419
"2024-08-21",24.6814
"2024-08-22",25.1786
"2024-08-23",25.2051
"2024-08-24",24.8845
"2024-08-25",25.0132
"2024-08-26",24.9081
"2024-08-27",24.9425
"2024-08-28",25.4698
"2024-08-29",25.3391
"2024-08-30",25.3274
"2024-08-31",25.6323
"2024-09-01",25.922
"2024-09-02",25.9747
"2024-09-03",25.5805
"2024-09-04",25.7992
"2024-09-05",25.7347
"2024-09-06",25.9775
"2024-09-07",25.7346
"2024-09-08",25.7378
"2024-09-09",25.4205
"2024-09-10",25.4337
"2024-09-11",25.3632
"2024-09-12",25.3311
"2024-09-13",25.5763
"2024-09-14",25.6645
"2024-09-15",25.7054
"2024-09-16",25.7728
"2024-09-17",25.522
"2024-09-18",25.3482
"2024-09-19",25.1712
"2024-09-20",25.0176
"2024-09-21",24.7677
"2024-09-22",25.1273
"2024-09-23",25.4019
"2024-09-24",25.3201
"2024-09-25",25.4612
"2024-09-26",25.7075
"2024-09-27",25.4689
"2024-09-28",25.2778
"2024-09-29",25.6751
"2024-09-30",25.0959
"2024-10-01",24.7917
"2024-10-02",25.6117
