,"(deg C) Mean Dew Point Temperature (ERA5) at Gampaha, 2007-01-01 to 2025-12-31"
"2021-10-13",24.8152
"2021-10-14",24.9893
"2021-10-15",25.1867
"2021-10-16",24.9319
"2021-10-17",24.5841
"2021-10-18",24.5507
"2021-10-19",24.6238
"2021-10-20",24.2883
"2021-10-21",24.3657
"2021-10-22",24.4643
"2021-10-23",24.0732
"2021-10-24",24.4771
"2021-10-25",24.4715
"2021-10-26",23.8434
"2021-10-27",23.729
"2021-10-28",24.3442
"2021-10-29",24.3762
"2021-10-30",24.1891
"2021-10-31",24.5626
"2021-11-01",24.6481
"2021-11-02",24.4251
"2021-11-03",24.2649
"2021-11-04",24.0484
"2021-11-05",24.1008
"2021-11-06",24.5003
"2021-11-07",24.1774
"2021-11-08",23.7926
"2021-11-09",23.7901
"2021-11-10",23.6648
"2021-11-11",24.6484
"2021-11-12",24.3439
"2021-11-13",23.9947
"2021-11-14",24.2289
"2021-11-15",24.6415
"2021-11-16",24.5066
"2021-11-17",24.5766
"2021-11-18",24.4708
"2021-11-19",24.5291
"2021-11-20",23.4919
"2021-11-21",22.4304
"2021-11-22",24.0064
"2021-11-23",24.3003
"2021-11-24",24.4449
"2021-11-25",24.1377
"2021-11-26",24.3411
"2021-11-27",24.3069
"2021-11-28",24.0662
"2021-11-29",24.0918
"2021-11-30",24.239
"2021-12-01",24.0669
"2021-12-02",24.16
"2021-12-03",24.3202
"2021-12-04",24.3346
"2021-12-05",24.4512
"2021-12-06",24.5047
"2021-12-07",23.2146
"2021-12-08",23.9123
"2021-12-09",23.7877
"2021-12-10",23.6678
"2021-12-11",23.4708
"2021-12-12",23.6234
"2021-12-13",23.3907
"2021-12-14",23.7671
"2021-12-15",23.9757
"2021-12-16",23.7213
"2021-12-17",23.7591
"2021-12-18",24.1053
"2021-12-19",22.618
"2021-12-20",23.1274
"2021-12-21",23.4268
"2021-12-22",22.9996
"2021-12-23",22.0128
"2021-12-24",20.4739
"2021-12-25",19.769
"2021-12-26",20.8004
"2021-12-27",20.9776
"2021-12-28",21.2237
"2021-12-29",22.2014
"2021-12-30",23.2238
"2021-12-31",23.4308
"2022-01-01",23.368
"2022-01-02",23.3154
"2022-01-03",23.0417
"2022-01-04",22.7174
"2022-01-05",23.0681
"2022-01-06",23.4159
"2022-01-07",23.361
"2022-01-08",23.016
"2022-01-09",22.2106
"2022-01-10",23.1385
"2022-01-11",23.1923
"2022-01-12",23.6213
"2022-01-13",24.0886
"2022-01-14",24.5101
"2022-01-15",23.3058
"2022-01-16",22.5947
"2022-01-17",22.055
"2022-01-18",22.2792
"2022-01-19",20.9479
"2022-01-20",18.5311
"2022-01-21",17.9831
"2022-01-22",21.7454
"2022-01-23",22.6973
"2022-01-24",22.6416
"2022-01-25",22.2686
"2022-01-26",22.7657
"2022-01-27",20.0398
"2022-01-28",21.5861
"2022-01-29",23.6798
"2022-01-30",23.4015
"2022-01-31",23.3316
"2022-02-01",19.8673
"2022-02-02",19.345
"2022-02-03",20.8501
"2022-02-04",20.9997
"2022-02-05",22.1728
"2022-02-06",18.9798
"2022-02-07",20.6977
"2022-02-08",19.3755
"2022-02-09",20.1243
"2022-02-10",22.3378
"2022-02-11",23.6472
"2022-02-12",23.9084
"2022-02-13",23.2555
"2022-02-14",21.8558
"2022-02-15",20.5122
"2022-02-16",20.2537
"2022-02-17",20.0315
"2022-02-18",22.3438
"2022-02-19",23.3243
"2022-02-20",23.706
"2022-02-21",23.9969
"2022-02-22",23.187
"2022-02-23",22.0248
"2022-02-24",22.2647
"2022-02-25",21.624
"2022-02-26",23.0255
"2022-02-27",21.4614
"2022-02-28",21.6226
"2022-03-01",21.5777
"2022-03-02",22.5055
"2022-03-03",22.0485
"2022-03-04",23.2374
"2022-03-05",22.7208
"2022-03-06",22.762
"2022-03-07",23.8118
"2022-03-08",22.986
"2022-03-09",21.8398
"2022-03-10",22.6395
"2022-03-11",22.8917
"2022-03-12",23.5031
"2022-03-13",23.6753
"2022-03-14",22.8452
"2022-03-15",23.2008
"2022-03-16",23.8707
"2022-03-17",24.799
"2022-03-18",24.8619
"2022-03-19",25.5788
"2022-03-20",25.2794
"2022-03-21",25.1116
"2022-03-22",25.443
"2022-03-23",24.8972
"2022-03-24",24.4557
"2022-03-25",24.3305
"2022-03-26",24.085
"2022-03-27",24.5342
"2022-03-28",24.77
"2022-03-29",24.4772
"2022-03-30",24.2432
"2022-03-31",24.2491
"2022-04-02",24.2523
"2022-04-03",24.1663
"2022-04-04",23.9913
"2022-04-05",23.9307
"2022-04-06",24.0373
"2022-04-07",23.9765
"2022-04-08",23.4619
"2022-04-09",24.1173
"2022-04-10",24.2777
"2022-04-11",24.9093
"2022-04-12",24.7366
"2022-04-13",24.7556
"2022-04-14",25.0485
"2022-04-15",25.121
"2022-04-16",25.1001
"2022-04-17",24.6432
"2022-04-18",25.0744
"2022-04-19",25.4003
"2022-04-20",25.8229
"2022-04-21",25.5855
"2022-04-22",24.8817
"2022-04-23",24.8001
"2022-04-24",25.1518
"2022-04-25",25.2451
"2022-04-26",25.6349
"2022-04-27",25.0839
"2022-04-28",24.8115
"2022-04-29",25.2418
"2022-04-30",26.332
"2022-05-01",25.7382
"2022-05-02",26.463
"2022-05-03",26.5955
"2022-05-04",26.2248
"2022-05-05",25.7755
"2022-05-06",25.7636
"2022-05-07",25.9458
"2022-05-08",26.5938
"2022-05-09",25.8529
"2022-05-10",25.8872
"2022-05-11",25.5245
"2022-05-12",25.4401
"2022-05-13",25.0579
"2022-05-14",24.9311
"2022-05-15",25.1286
"2022-05-16",25.3528
"2022-05-17",25.1739
"2022-05-18",25.1499
"2022-05-19",24.9177
"2022-05-20",25.6237
"2022-05-21",25.6153
"2022-05-22",25.3905
"2022-05-23",25.5095
"2022-05-24",24.7162
"2022-05-25",25.1103
"2022-05-26",24.8776
"2022-05-27",25.1323
"2022-05-28",25.0055
"2022-05-29",24.7557
"2022-05-30",24.9049
"2022-05-31",24.3458
"2022-06-01",24.8179
"2022-06-02",25.157
"2022-06-03",25.1541
"2022-06-04",25.3093
"2022-06-05",25.2151
"2022-06-06",25.4129
"2022-06-07",25.1544
"2022-06-08",24.9669
"2022-06-09",25.0921
"2022-06-10",24.6813
"2022-06-11",25.0619
"2022-06-12",24.7829
"2022-06-13",24.7737
"2022-06-14",24.9104
"2022-06-15",25.0805
"2022-06-16",24.8695
"2022-06-17",25.0372
"2022-06-18",24.711
"2022-06-19",24.8295
"2022-06-20",24.9945
"2022-06-21",25.0185
"2022-06-22",24.598
"2022-06-23",24.9331
"2022-06-24",25.0546
"2022-06-25",24.9277
"2022-06-26",25.3678
"2022-06-27",24.8089
"2022-06-28",24.608
"2022-06-29",24.9338
"2022-06-30",24.3706
"2022-07-01",24.7762
"2022-07-02",25.1028
"2022-07-03",24.5258
"2022-07-04",24.0099
"2022-07-05",24.192
"2022-07-06",24.5129
"2022-07-07",24.179
"2022-07-08",24.0453
"2022-07-09",24.2255
"2022-07-10",24.3929
"2022-07-11",24.0165
"2022-07-12",24.3398
"2022-07-13",24.8033
"2022-07-14",24.8252
"2022-07-15",24.979
"2022-07-16",25.3006
"2022-07-17",25.2731
"2022-07-18",25.0193
"2022-07-19",24.8322
"2022-07-20",24.8677
"2022-07-21",24.5023
"2022-07-22",24.6938
"2022-07-23",24.8005
"2022-07-24",24.5675
"2022-07-25",24.6594
"2022-07-26",24.6736
"2022-07-27",23.9806
"2022-07-28",24.0799
"2022-07-29",24.5047
"2022-07-30",24.7245
"2022-07-31",24.6935
"2022-08-01",23.8945
"2022-08-02",23.6912
"2022-08-03",23.944
"2022-08-04",23.6879
"2022-08-05",24.1806
"2022-08-06",24.2729
"2022-08-07",24.1513
"2022-08-08",24.0749
"2022-08-09",24.1045
"2022-08-10",23.6196
"2022-08-11",24.2974
"2022-08-12",24.9162
"2022-08-13",24.7304
"2022-08-14",24.7692
"2022-08-15",24.7375
"2022-08-16",24.336
"2022-08-17",24.2855
"2022-08-18",24.5273
"2022-08-19",24.8004
"2022-08-20",24.6043
"2022-08-21",24.649
"2022-08-22",24.4503
"2022-08-23",24.2602
"2022-08-24",24.2355
"2022-08-25",24.2309
"2022-08-26",24.2947
"2022-08-27",23.9424
"2022-08-28",24.1306
"2022-08-29",24.4963
"2022-08-30",24.3128
"2022-08-31",23.7683
"2022-09-01",23.8161
"2022-09-02",23.7967
"2022-09-03",24.0999
"2022-09-04",24.3345
"2022-09-05",23.9761
"2022-09-06",23.8924
"2022-09-07",24.0198
"2022-09-08",23.8387
"2022-09-09",24.2322
"2022-09-10",24.5234
"2022-09-11",24.5249
"2022-09-12",24.3625
"2022-09-13",24.6758
"2022-09-14",24.5404
"2022-09-15",24.6681
"2022-09-16",24.338
"2022-09-17",24.4536
"2022-09-18",24.8516
"2022-09-19",24.9645
"2022-09-20",24.8367
"2022-09-21",24.6732
"2022-09-22",24.5084
"2022-09-23",24.7132
"2022-09-24",23.9384
"2022-09-25",24.576
"2022-09-26",24.318
"2022-09-27",24.1396
"2022-09-28",23.965
"2022-09-29",24.548
"2022-09-30",24.6531
"2022-10-01",24.6469
"2022-10-02",24.6459
"2022-10-03",24.3205
"2022-10-04",24.5777
"2022-10-05",24.5841
"2022-10-06",24.3896
"2022-10-07",24.4062
"2022-10-08",24.1716
"2022-10-09",24.6652
"2022-10-10",24.2266
"2022-10-11",24.5354
"2022-10-12",23.9028
"2022-10-13",23.9608
"2022-10-14",24.2763
"2022-10-15",24.1941
"2022-10-16",24.4351
"2022-10-17",24.3579
"2022-10-18",24.0689
"2022-10-19",24.7096
"2022-10-20",24.5762
"2022-10-21",23.8992
"2022-10-22",24.1951
"2022-10-23",24.5934
"2022-10-24",24.5631
"2022-10-25",24.8098
"2022-10-26",24.3987
"2022-10-27",23.2799
"2022-10-28",22.8462
"2022-10-29",23.3031
"2022-10-30",23.8653
"2022-10-31",24.1798
"2022-11-01",24.125
"2022-11-02",24.2671
"2022-11-03",24.6336
"2022-11-04",24.2025
"2022-11-05",23.7057
"2022-11-06",23.8563
"2022-11-07",23.6994
"2022-11-08",24.1652
"2022-11-09",23.7352
"2022-11-10",23.9646
"2022-11-11",24.1054
"2022-11-12",24.4712
"2022-11-13",24.2751
"2022-11-14",23.8132
"2022-11-15",23.9512
"2022-11-16",23.4931
"2022-11-17",21.8356
"2022-11-18",22.0004
"2022-11-19",23.3363
"2022-11-20",22.5194
"2022-11-21",22.8425
"2022-11-22",23.3878
"2022-11-23",22.8682
"2022-11-24",23.718
"2022-11-25",23.9544
"2022-11-26",23.9448
"2022-11-27",23.6015
"2022-11-28",23.4991
"2022-11-29",22.7684
"2022-11-30",22.6693
"2022-12-01",23.6782
"2022-12-02",23.9692
"2022-12-03",23.9147
"2022-12-04",23.7556
"2022-12-05",23.9441
"2022-12-06",23.5507
"2022-12-07",22.8205
"2022-12-08",20.7991
"2022-12-09",21.8994
"2022-12-10",23.3791
"2022-12-11",23.6696
"2022-12-12",23.3762
"2022-12-13",23.2277
"2022-12-14",23.1121
"2022-12-15",22.5618
"2022-12-16",22.3471
"2022-12-17",22.6389
"2022-12-18",22.8062
"2022-12-19",23.4933
"2022-12-20",23.6127
"2022-12-21",23.6049
"2022-12-22",23.0852
"2022-12-23",23.3889
"2022-12-24",23.6664
"2022-12-25",23.7321
"2022-12-26",23.3991
"2022-12-27",23.7353
"2022-12-28",23.8527
"2022-12-29",22.5156
"2022-12-30",20.7919
"2022-12-31",21.188
"2023-01-01",21.0978
"2023-01-02",20.6604
"2023-01-03",21.0077
"2023-01-04",21.3112
"2023-01-05",22.6461
"2023-01-06",23.2823
"2023-01-07",23.1309
"2023-01-08",22.2595
"2023-01-09",20.7478
"2023-01-10",20.2696
"2023-01-11",19.8021
"2023-01-12",19.1734
"2023-01-13",20.307
"2023-01-14",21.7349
"2023-01-15",22.7799
"2023-01-16",23.266
"2023-01-17",23.2505
"2023-01-18",21.7275
"2023-01-19",19.3551
"2023-01-20",20.1474
"2023-01-21",21.9755
"2023-01-22",22.4905
"2023-01-23",23.3207
"2023-01-24",23.0734
"2023-01-25",21.6909
"2023-01-26",22.27
"2023-01-27",22.4518
"2023-01-28",20.9032
"2023-01-29",21.6418
"2023-01-30",23.0512
"2023-01-31",23.08
"2023-02-01",23.0481
"2023-02-02",23.9141
"2023-02-03",24.2755
"2023-02-04",23.5684
"2023-02-05",23.1119
"2023-02-06",23.4846
"2023-02-07",23.7489
"2023-02-08",22.8634
"2023-02-09",22.6053
"2023-02-10",22.4054
"2023-02-11",22.4957
"2023-02-12",21.96
"2023-02-13",21.542
"2023-02-14",21.6243
"2023-02-15",19.0137
"2023-02-16",19.153
"2023-02-17",20.9261
"2023-02-18",22.4409
"2023-02-19",23.2337
"2023-02-20",23.4631
"2023-02-21",22.6391
"2023-02-22",20.1676
"2023-02-23",22.1559
"2023-02-24",22.5855
"2023-02-25",22.2944
"2023-02-26",19.1566
"2023-02-27",21.2533
"2023-02-28",22.7551
"2023-03-01",22.4384
"2023-03-02",21.5409
"2023-03-03",21.9
"2023-03-04",22.9419
"2023-03-05",23.323
"2023-03-06",22.8238
"2023-03-07",22.6925
"2023-03-08",22.2392
"2023-03-09",22.24
"2023-03-10",23.3337
"2023-03-11",23.0601
"2023-03-12",22.6858
"2023-03-13",23.6199
"2023-03-14",23.7184
"2023-03-15",24.2621
"2023-03-16",23.9846
"2023-03-17",23.9671
"2023-03-18",24.0215
"2023-03-19",24.3771
"2023-03-20",24.0357
"2023-03-21",24.3523
"2023-03-22",24.5234
"2023-03-23",24.1305
"2023-03-24",23.9442
"2023-03-25",24.2265
"2023-03-26",24.3346
"2023-03-27",24.8055
"2023-03-28",24.7395
"2023-03-29",24.5341
"2023-03-30",24.0589
"2023-03-31",24.4952
"2023-04-01",24.0993
"2023-04-02",24.242
"2023-04-03",24.204
"2023-04-04",24.0876
"2023-04-05",23.6978
"2023-04-06",24.0185
"2023-04-07",23.9935
"2023-04-08",23.8595
"2023-04-09",23.8921
"2023-04-10",24.2089
"2023-04-11",23.6573
"2023-04-12",24.4154
"2023-04-13",25.1746
"2023-04-14",25.1661
"2023-04-15",25.0842
"2023-04-16",24.7773
"2023-04-17",24.9783
"2023-04-18",25.4478
"2023-04-19",25.2966
"2023-04-20",24.9532
"2023-04-21",25.2402
"2023-04-22",25.1905
"2023-04-23",25.2396
"2023-04-24",25.0301
"2023-04-25",24.5207
"2023-04-26",24.4444
"2023-04-27",24.8858
"2023-04-28",24.9353
"2023-04-29",24.2582
"2023-04-30",24.941
"2023-05-01",25.1786
"2023-05-02",25.0495
"2023-05-03",25.0429
"2023-05-04",25.0576
"2023-05-05",24.4412
"2023-05-06",25.4759
"2023-05-07",25.5567
"2023-05-08",25.6345
"2023-05-09",25.3021
"2023-05-10",25.7318
"2023-05-11",25.6621
"2023-05-12",26.0781
"2023-05-13",25.8394
"2023-05-14",26.2007
"2023-05-15",26.781
"2023-05-16",26.99
"2023-05-17",26.6762
"2023-05-18",26.0879
"2023-05-19",25.7259
"2023-05-20",25.7317
"2023-05-21",24.9608
"2023-05-22",25.2811
"2023-05-23",25.6007
"2023-05-24",25.1827
"2023-05-25",25.6176
"2023-05-26",25.834
"2023-05-27",26.1054
"2023-05-28",26.4661
"2023-05-29",26.0682
"2023-05-30",26.1899
"2023-05-31",25.9632
"2023-06-01",26.1329
"2023-06-02",26.2672
"2023-06-03",26.2407
"2023-06-04",25.6757
"2023-06-05",25.8685
"2023-06-06",26.2654
"2023-06-07",25.8421
"2023-06-08",25.7411
"2023-06-09",25.478
"2023-06-10",25.4602
"2023-06-11",25.7287
"2023-06-12",25.589
"2023-06-13",25.4084
"2023-06-14",25.7133
"2023-06-15",26.4692
"2023-06-16",25.8549
"2023-06-17",25.7371
"2023-06-18",25.5979
"2023-06-19",25.7066
"2023-06-20",25.8497
"2023-06-21",25.7258
"2023-06-22",25.8383
"2023-06-23",25.6386
"2023-06-24",25.5468
"2023-06-25",25.1143
"2023-06-26",25.0746
"2023-06-27",24.9303
"2023-06-28",25.2367
"2023-06-29",25.1564
"2023-06-30",25.5174
"2023-07-01",25.5389
"2023-07-02",25.5552
"2023-07-03",24.8836
"2023-07-04",24.5121
"2023-07-05",24.4691
"2023-07-06",24.4914
"2023-07-07",24.446
"2023-07-08",24.7349
"2023-07-09",25.2658
"2023-07-10",25.1787
"2023-07-11",25.5556
"2023-07-12",25.486
"2023-07-13",25.2159
"2023-07-14",25.155
"2023-07-15",25.0187
"2023-07-16",25.367
"2023-07-17",25.4652
"2023-07-18",25.2151
"2023-07-19",25.2733
"2023-07-20",25.2524
"2023-07-21",25.0779
"2023-07-22",25.1842
"2023-07-23",25.3061
"2023-07-24",25.3023
"2023-07-25",25.0293
"2023-07-26",24.9292
"2023-07-27",25.1754
"2023-07-28",24.6919
"2023-07-29",24.7059
"2023-07-30",24.7727
"2023-07-31",24.8945
"2023-08-01",24.9435
"2023-08-02",25.023
"2023-08-03",25.2776
"2023-08-04",25.3629
"2023-08-05",24.9523
"2023-08-06",25.1269
"2023-08-07",24.8994
"2023-08-08",24.9762
"2023-08-09",24.7367
"2023-08-10",25.0919
"2023-08-11",25.1717
"2023-08-12",25.11
"2023-08-13",24.7112
"2023-08-14",24.4778
"2023-08-15",24.5088
"2023-08-16",24.4322
"2023-08-17",24.5628
"2023-08-18",24.9748
"2023-08-19",24.6928
"2023-08-20",24.9012
"2023-08-21",25.1938
"2023-08-22",25.1293
"2023-08-23",25.246
"2023-08-24",24.6764
"2023-08-25",25.0506
"2023-08-26",25.1327
"2023-08-27",25.4891
"2023-08-28",25.5786
"2023-08-29",24.8324
"2023-08-30",24.9745
"2023-08-31",24.9902
"2023-09-01",24.8774
"2023-09-02",25.0153
"2023-09-03",24.8165
"2023-09-04",24.7053
"2023-09-05",24.9372
"2023-09-06",24.7673
"2023-09-07",24.6394
"2023-09-08",24.723
"2023-09-09",24.7693
"2023-09-10",24.9961
"2023-09-12",25.1324
"2023-09-13",25.0302
"2023-09-14",24.6727
"2023-09-15",23.9763
"2023-09-16",24.9109
"2023-09-17",24.6833
"2023-09-18",24.3515
"2023-09-19",24.3341
"2023-09-20",24.3477
"2023-09-21",24.9413
"2023-09-22",24.8037
"2023-09-23",24.5442
"2023-09-24",25.1122
"2023-09-25",25.1154
"2023-09-26",25.2541
"2023-09-27",24.9861
"2023-09-28",24.8836
"2023-09-29",24.2813
"2023-09-30",24.2619
"2023-10-01",24.698
"2023-10-02",24.807
"2023-10-03",24.5244
"2023-10-04",24.6974
"2023-10-05",24.832
"2023-10-06",24.8976
"2023-10-07",25.2836
"2023-10-08",25.029
"2023-10-09",25.1489
"2023-10-10",24.9624
"2023-10-11",24.4854
"2023-10-12",24.5516
"2023-10-13",24.7567
"2023-10-14",24.6146
"2023-10-15",23.7749
"2023-10-16",24.1779
"2023-10-17",24.5821
"2023-10-18",24.2327
"2023-10-19",24.2557
"2023-10-20",24.1633
"2023-10-21",24.5189
"2023-10-22",24.5977
"2023-10-23",24.3314
"2023-10-24",24.2526
"2023-10-25",24.4629
"2023-10-26",24.3621
"2023-10-27",24.3324
"2023-10-28",24.1538
"2023-10-29",24.3162
"2023-10-30",24.4946
"2023-10-31",24.4877
"2023-11-01",24.3783
"2023-11-02",24.5388
"2023-11-03",24.6063
"2023-11-04",24.6285
"2023-11-05",24.2372
"2023-11-06",24.4146
"2023-11-07",24.2999
"2023-11-08",24.5615
"2023-11-09",24.254
"2023-11-10",24.5251
"2023-11-11",24.8315
"2023-11-12",24.7212
"2023-11-13",24.7904
"2023-11-14",24.9536
"2023-11-15",25.0756
"2023-11-16",25.0778
"2023-11-17",25.1865
"2023-11-18",24.8487
"2023-11-19",24.3892
"2023-11-20",24.9591
"2023-11-21",24.9915
"2023-11-22",24.6396
"2023-11-23",24.9367
"2023-11-24",24.4849
"2023-11-25",24.2351
"2023-11-26",24.2484
"2023-11-27",24.8097
"2023-11-28",24.5529
"2023-11-29",24.5126
"2023-11-30",24.5448
"2023-12-01",24.4571
"2023-12-02",24.8158
"2023-12-03",25.3276
"2023-12-04",24.9286
"2023-12-05",25.0792
"2023-12-06",25.3379
"2023-12-07",25.1713
"2023-12-08",24.8037
"2023-12-09",24.9058
"2023-12-10",24.6338
"2023-12-11",24.4513
"2023-12-12",24.1688
"2023-12-13",23.2143
"2023-12-14",24.1332
"2023-12-15",24.6951
"2023-12-16",24.7157
"2023-12-17",24.9578
"2023-12-18",24.6068
"2023-12-19",24.729
"2023-12-20",24.8264
"2023-12-21",24.5376
"2023-12-22",23.5186
"2023-12-23",23.4433
"2023-12-24",24.0706
"2023-12-25",23.413
"2023-12-26",23.8332
"2023-12-27",24.5191
"2023-12-28",24.3699
"2023-12-29",24.4034
"2023-12-30",24.2243
"2023-12-31",24.145
"2024-01-01",24.1053
"2024-01-02",24.0906
"2024-01-03",23.944
"2024-01-04",24.3162
"2024-01-05",24.2836
"2024-01-06",24.6997
"2024-01-07",24.8486
"2024-01-08",24.6784
"2024-01-09",24.0906
"2024-01-10",24.2461
"2024-01-11",23.9504
"2024-01-12",22.7297
"2024-01-13",22.5012
"2024-01-14",22.0057
"2024-01-15",19.6688
"2024-01-16",21.6203
"2024-01-17",22.9943
"2024-01-18",24.0814
"2024-01-19",24.2667
"2024-01-20",24.3427
"2024-01-21",24.0034
"2024-01-22",23.2754
"2024-01-23",21.8025
"2024-01-24",20.4821
"2024-01-25",19.9646
"2024-01-26",20.9559
"2024-01-27",22.0694
"2024-01-28",22.9043
"2024-01-29",22.6454
"2024-01-30",23.7658
"2024-01-31",24.434
"2024-02-01",24.5414
"2024-02-02",24.5149
"2024-02-03",22.9759
"2024-02-04",23.7384
"2024-02-05",23.8192
"2024-02-06",21.9857
"2024-02-07",21.1705
"2024-02-08",20.9626
"2024-02-09",20.8642
"2024-02-10",21.3127
"2024-02-11",21.4128
"2024-02-12",22.4647
"2024-02-13",23.1985
"2024-02-14",23.0551
"2024-02-15",23.7347
"2024-02-16",23.3922
"2024-02-17",23.0309
"2024-02-18",21.4428
"2024-02-19",22.062
"2024-02-20",23.1348
"2024-02-21",23.7544
"2024-02-22",24.6936
"2024-02-23",24.773
"2024-02-24",24.9525
"2024-02-25",22.6999
"2024-02-26",23.4175
"2024-02-27",22.8399
"2024-02-28",22.0292
"2024-02-29",22.2604
"2024-03-01",21.8383
"2024-03-02",22.576
"2024-03-03",23.444
"2024-03-04",22.67
"2024-03-05",22.978
"2024-03-06",23.5105
"2024-03-07",23.3426
"2024-03-08",24.0325
"2024-03-09",23.5822
"2024-03-10",22.4428
"2024-03-11",22.1707
"2024-03-12",23.2808
"2024-03-13",24.1586
"2024-03-14",23.8589
"2024-03-15",23.9798
"2024-03-16",23.8526
"2024-03-17",24.1926
"2024-03-18",22.5374
"2024-03-19",22.976
"2024-03-20",23.7113
"2024-03-21",24.1724
"2024-03-22",24.5666
"2024-03-23",24.741
"2024-03-24",24.7955
"2024-03-25",24.6223
"2024-03-26",25.0834
"2024-03-27",24.7595
"2024-03-28",24.8777
"2024-03-29",24.4998
"2024-03-30",24.5238
"2024-03-31",24.6452
"2024-04-01",25.0944
"2024-04-02",25.0187
"2024-04-03",25.3908
"2024-04-04",25.0451
"2024-04-05",25.746
"2024-04-06",25.8547
"2024-04-07",26.0466
"2024-04-08",25.4435
"2024-04-09",24.2654
"2024-04-10",24.1867
"2024-04-11",25.0537
"2024-04-12",24.9216
"2024-04-13",24.6256
"2024-04-14",25.1813
"2024-04-15",25.4427
"2024-04-16",25.483
"2024-04-17",25.5065
"2024-04-18",25.8401
"2024-04-19",26.3944
"2024-04-20",26.903
"2024-04-21",26.5757
"2024-04-22",26.262
"2024-04-23",26.238
"2024-04-24",25.9372
"2024-04-25",26.1012
"2024-04-26",25.9807
"2024-04-27",25.7263
"2024-04-28",26.1196
"2024-04-29",25.9365
"2024-04-30",25.633
"2024-05-01",26.2757
"2024-05-02",26.8033
"2024-05-03",27.0539
"2024-05-04",27.0471
"2024-05-05",26.7731
"2024-05-06",26.4973
"2024-05-07",26.5115
"2024-05-08",25.4904
"2024-05-09",25.702
"2024-05-10",25.5511
"2024-05-11",25.6717
"2024-05-12",25.2757
"2024-05-13",25.1469
"2024-05-14",25.3197
"2024-05-15",25.6203
"2024-05-16",25.087
"2024-05-17",25.2899
"2024-05-18",25.378
"2024-05-19",25.1672
"2024-05-20",24.8435
"2024-05-21",25.7791
"2024-05-22",25.7351
"2024-05-23",25.6527
"2024-05-24",25.6526
"2024-05-25",25.7323
"2024-05-26",25.7088
"2024-05-27",25.5894
"2024-05-28",25.2293
"2024-05-29",25.6634
"2024-05-30",25.9341
"2024-05-31",26.4187
"2024-06-01",26.3982
"2024-06-02",25.1399
"2024-06-03",25.3979
"2024-06-04",25.6595
"2024-06-05",25.2631
"2024-06-06",25.1746
"2024-06-07",25.2128
"2024-06-08",25.4003
"2024-06-09",25.5206
"2024-06-10",25.5348
"2024-06-11",25.7487
"2024-06-12",25.5661
"2024-06-13",25.8859
"2024-06-14",25.6222
"2024-06-15",25.9433
"2024-06-16",25.3746
"2024-06-17",25.3422
"2024-06-18",25.5074
"2024-06-19",25.2987
"2024-06-20",25.2885
"2024-06-21",25.4218
"2024-06-22",25.31
"2024-06-23",25.2533
"2024-06-24",25.2611
"2024-06-25",24.993
"2024-06-26",24.9065
"2024-06-27",25.1904
"2024-06-28",25.0551
"2024-06-29",25.297
"2024-06-30",25.5521
"2024-07-01",25.4199
"2024-07-02",25.6011
"2024-07-03",25.626
"2024-07-04",25.2483
"2024-07-05",25.2373
"2024-07-06",25.248
"2024-07-07",25.2302
"2024-07-08",24.9992
"2024-07-09",24.9897
"2024-07-10",25.2302
"2024-07-11",25.563
"2024-07-12",25.4536
"2024-07-13",24.9613
"2024-07-14",25.3768
"2024-07-15",25.028
"2024-07-16",24.7964
"2024-07-17",25.1278
"2024-07-18",25.1922
"2024-07-19",25.1291
"2024-07-20",25.2086
"2024-07-21",24.7256
"2024-07-22",24.8691
"2024-07-23",25.87
"2024-07-24",25.4662
"2024-07-25",25.1811
"2024-07-26",25.3633
"2024-07-27",25.7689
"2024-07-28",25.8132
"2024-07-29",24.962
"2024-07-30",24.9789
"2024-07-31",25.2808
"2024-08-01",25.4484
"2024-08-02",25.0504
"2024-08-03",25.0259
"2024-08-04",25.296
"2024-08-05",24.9393
"2024-08-06",24.8046
"2024-08-07",24.7526
"2024-08-08",25.2328
"2024-08-09",24.7876
"2024-08-10",25.1341
"2024-08-11",25.1285
"2024-08-12",25.1799
"2024-08-13",24.9434
"2024-08-14",25.1008
"2024-08-15",24.9123
"2024-08-16",25.401
"2024-08-17",25.1089
"2024-08-18",25.2481
"2024-08-19",24.9337
"2024-08-20",24.6551
"2024-08-21",23.8122
"2024-08-22",24.7738
"2024-08-23",25.2029
"2024-08-24",24.8001
"2024-08-25",24.7466
"2024-08-26",24.247
"2024-08-27",24.0834
"2024-08-28",24.856
"2024-08-29",25.3051
"2024-08-30",24.9295
"2024-08-31",25.2562
"2024-09-01",25.2156
"2024-09-02",25.4274
"2024-09-03",24.9924
"2024-09-04",25.1971
"2024-09-05",25.3588
"2024-09-06",25.1718
"2024-09-07",25.4451
"2024-09-08",25.5018
"2024-09-09",25.2524
"2024-09-10",25.112
"2024-09-11",25.0002
"2024-09-12",25.1842
"2024-09-13",25.5116
"2024-09-14",25.4635
"2024-09-15",25.4394
"2024-09-16",25.6372
"2024-09-17",25.4562
"2024-09-18",24.8444
"2024-09-19",25.0922
"2024-09-20",25.0552
"2024-09-21",24.8647
"2024-09-22",25.1626
"2024-09-23",24.519
"2024-09-24",25.3086
"2024-09-25",25.468
"2024-09-26",25.4745
"2024-09-27",25.3245
"2024-09-28",24.8841
"2024-09-29",24.8321
