,"(deg C) Mean Dew Point Temperature (ERA5) at Ampara, 2007-01-01 to 2025-12-31"
"2021-10-15",22.6061
"2021-10-16",22.7229
"2021-10-17",21.81
"2021-10-18",22.1797
"2021-10-19",23.287
"2021-10-20",24.0698
"2021-10-21",23.7963
"2021-10-22",23.6516
"2021-10-23",23.6362
"2021-10-24",23.575
"2021-10-25",23.2053
"2021-10-26",23.3604
"2021-10-27",22.9824
"2021-10-28",23.2585
"2021-10-29",23.9897
"2021-10-30",23.536
"2021-10-31",24.0073
"2021-11-01",24.3211
"2021-11-02",24.0305
"2021-11-03",23.77
"2021-11-04",23.8858
"2021-11-05",23.502
"2021-11-06",23.8116
"2021-11-07",23.7095
"2021-11-08",22.7599
"2021-11-09",23.0204
"2021-11-10",22.8138
"2021-11-11",23.2257
"2021-11-12",23.7949
"2021-11-13",23.6336
"2021-11-14",23.513
"2021-11-15",23.9867
"2021-11-16",24.1295
"2021-11-17",23.8662
"2021-11-18",23.7579
"2021-11-19",23.7309
"2021-11-20",23.3437
"2021-11-21",21.5832
"2021-11-22",22.3781
"2021-11-23",23.6054
"2021-11-24",23.7119
"2021-11-25",23.4344
"2021-11-26",23.8311
"2021-11-27",23.8815
"2021-11-28",23.8607
"2021-11-29",23.6243
"2021-11-30",23.713
"2021-12-01",22.9011
"2021-12-02",23.2711
"2021-12-03",23.7545
"2021-12-04",23.7941
"2021-12-05",23.5755
"2021-12-06",23.5363
"2021-12-07",22.5972
"2021-12-08",23.6044
"2021-12-09",22.0379
"2021-12-10",23.6366
"2021-12-11",23.5126
"2021-12-12",23.2497
"2021-12-13",23.3303
"2021-12-14",23.3836
"2021-12-15",23.3838
"2021-12-16",23.3549
"2021-12-17",23.0526
"2021-12-18",23.2005
"2021-12-19",22.3165
"2021-12-20",22.6134
"2021-12-21",23.3716
"2021-12-22",22.9368
"2021-12-23",21.6009
"2021-12-24",19.8545
"2021-12-25",19.5123
"2021-12-26",20.297
"2021-12-27",20.9444
"2021-12-28",21.4321
"2021-12-29",22.5328
"2021-12-30",22.9494
"2021-12-31",23.2021
"2022-01-01",23.2466
"2022-01-02",23.1499
"2022-01-03",23.0274
"2022-01-04",23.0371
"2022-01-05",23.2003
"2022-01-06",23.5089
"2022-01-07",23.5256
"2022-01-08",23.4384
"2022-01-09",22.6907
"2022-01-10",23.2683
"2022-01-11",23.3775
"2022-01-12",23.369
"2022-01-13",23.8626
"2022-01-14",23.8578
"2022-01-15",23.4524
"2022-01-16",23.748
"2022-01-17",23.3097
"2022-01-18",22.9023
"2022-01-19",21.5171
"2022-01-20",20.1976
"2022-01-21",18.5366
"2022-01-22",18.8832
"2022-01-23",18.8316
"2022-01-24",19.7604
"2022-01-25",20.3661
"2022-01-26",20.6327
"2022-01-27",20.2754
"2022-01-28",22.3655
"2022-01-29",23.3118
"2022-01-30",23.2642
"2022-01-31",23.2224
"2022-02-01",21.1011
"2022-02-02",20.4123
"2022-02-03",21.0104
"2022-02-04",21.1116
"2022-02-05",21.3629
"2022-02-06",20.4584
"2022-02-07",21.7391
"2022-02-08",20.9904
"2022-02-09",20.9546
"2022-02-10",22.9365
"2022-02-11",23.1821
"2022-02-12",23.0058
"2022-02-13",22.756
"2022-02-14",21.5995
"2022-02-15",20.0621
"2022-02-16",19.8494
"2022-02-17",20.0862
"2022-02-18",22.49
"2022-02-19",23.2134
"2022-02-20",23.7586
"2022-02-21",23.288
"2022-02-22",22.2519
"2022-02-23",23.2619
"2022-02-24",22.5512
"2022-02-25",22.5146
"2022-02-26",23.2515
"2022-02-27",22.5094
"2022-02-28",22.6646
"2022-03-01",22.4809
"2022-03-02",22.9569
"2022-03-03",22.3486
"2022-03-04",22.7115
"2022-03-05",22.978
"2022-03-06",22.6189
"2022-03-07",23.9902
"2022-03-08",23.4809
"2022-03-09",22.3648
"2022-03-10",22.5078
"2022-03-11",23.0883
"2022-03-12",23.311
"2022-03-13",23.29
"2022-03-14",22.9187
"2022-03-15",23.1425
"2022-03-16",23.7138
"2022-03-17",23.544
"2022-03-18",23.7884
"2022-03-19",24.3329
"2022-03-20",23.9065
"2022-03-21",24.1983
"2022-03-22",24.5079
"2022-03-23",24.7034
"2022-03-24",24.1018
"2022-03-25",23.8228
"2022-03-26",23.5721
"2022-03-27",24.0278
"2022-03-28",24.1967
"2022-03-29",23.9119
"2022-03-30",23.4577
"2022-03-31",23.3319
"2022-04-02",23.5608
"2022-04-03",23.3607
"2022-04-04",23.6101
"2022-04-05",23.1351
"2022-04-06",22.9415
"2022-04-07",23.27
"2022-04-08",23.0358
"2022-04-09",23.2743
"2022-04-10",23.8327
"2022-04-11",24.3161
"2022-04-12",24.0203
"2022-04-13",24.1537
"2022-04-14",24.2043
"2022-04-15",24.5261
"2022-04-16",24.5975
"2022-04-17",24.1321
"2022-04-18",24.4921
"2022-04-19",25.1791
"2022-04-20",25.1399
"2022-04-21",24.6911
"2022-04-22",24.0439
"2022-04-23",23.67
"2022-04-24",24.5839
"2022-04-25",24.5512
"2022-04-26",24.3903
"2022-04-27",24.6156
"2022-04-28",24.0197
"2022-04-29",24.4492
"2022-04-30",24.6118
"2022-05-01",24.4372
"2022-05-02",24.3064
"2022-05-03",24.9532
"2022-05-04",24.5903
"2022-05-05",24.4628
"2022-05-06",24.2285
"2022-05-07",24.2257
"2022-05-08",24.4434
"2022-05-09",23.6458
"2022-05-10",24.2983
"2022-05-11",23.0037
"2022-05-12",23.2706
"2022-05-13",23.9849
"2022-05-14",24.1576
"2022-05-15",24.1307
"2022-05-16",23.7483
"2022-05-17",23.6573
"2022-05-18",23.3153
"2022-05-19",23.2693
"2022-05-20",23.5498
"2022-05-21",22.8955
"2022-05-22",22.3088
"2022-05-23",22.6916
"2022-05-24",23.6244
"2022-05-25",24.0116
"2022-05-26",23.6768
"2022-05-27",23.2974
"2022-05-28",23.2165
"2022-05-29",23.2681
"2022-05-30",23.6784
"2022-05-31",23.153
"2022-06-01",22.9339
"2022-06-02",22.9549
"2022-06-03",23.2299
"2022-06-04",23.6852
"2022-06-05",23.3238
"2022-06-06",23.4575
"2022-06-07",22.9814
"2022-06-08",22.6877
"2022-06-09",23.4082
"2022-06-10",23.0052
"2022-06-11",22.8355
"2022-06-12",23.3101
"2022-06-13",23.1196
"2022-06-14",23.8883
"2022-06-15",24.0851
"2022-06-16",23.9467
"2022-06-17",23.6931
"2022-06-18",23.9018
"2022-06-19",24.0193
"2022-06-20",23.8372
"2022-06-21",23.2767
"2022-06-22",22.3193
"2022-06-23",22.7823
"2022-06-24",23.2214
"2022-06-25",22.6718
"2022-06-26",22.0919
"2022-06-27",21.7151
"2022-06-28",21.3712
"2022-06-29",22.4141
"2022-06-30",21.942
"2022-07-01",21.9678
"2022-07-02",23.4421
"2022-07-03",22.3296
"2022-07-04",20.926
"2022-07-05",20.8763
"2022-07-06",20.576
"2022-07-07",20.5737
"2022-07-08",20.4831
"2022-07-09",20.1593
"2022-07-10",20.5174
"2022-07-11",20.8649
"2022-07-12",19.9964
"2022-07-13",20.2448
"2022-07-14",20.8168
"2022-07-15",21.4038
"2022-07-16",21.8686
"2022-07-17",23.1882
"2022-07-18",23.5698
"2022-07-19",23.1682
"2022-07-20",23.6114
"2022-07-21",23.9098
"2022-07-22",23.9966
"2022-07-23",23.0521
"2022-07-24",22.8813
"2022-07-25",23.2849
"2022-07-26",23.4656
"2022-07-27",23.4424
"2022-07-28",23.4076
"2022-07-29",24.3533
"2022-07-30",23.9885
"2022-07-31",24.3187
"2022-08-01",23.2092
"2022-08-02",22.6303
"2022-08-03",22.4094
"2022-08-04",21.9713
"2022-08-05",22.1268
"2022-08-06",21.9411
"2022-08-07",21.0594
"2022-08-08",20.709
"2022-08-09",20.2309
"2022-08-10",20.49
"2022-08-11",20.895
"2022-08-12",22.4955
"2022-08-13",22.9259
"2022-08-14",23.6179
"2022-08-15",23.6834
"2022-08-16",22.7349
"2022-08-17",22.7501
"2022-08-18",23.0842
"2022-08-19",23.1633
"2022-08-20",23.0667
"2022-08-21",22.3887
"2022-08-22",21.732
"2022-08-23",21.5082
"2022-08-24",22.0303
"2022-08-25",22.725
"2022-08-26",23.3975
"2022-08-27",22.4361
"2022-08-28",22.1878
"2022-08-29",23.5467
"2022-08-30",23.6019
"2022-08-31",23.5823
"2022-09-01",23.3637
"2022-09-02",22.8384
"2022-09-03",23.5644
"2022-09-04",24.0528
"2022-09-05",23.8974
"2022-09-06",22.6711
"2022-09-07",22.1736
"2022-09-08",21.6878
"2022-09-09",21.495
"2022-09-10",21.4403
"2022-09-11",21.7068
"2022-09-12",22.0779
"2022-09-13",22.3568
"2022-09-14",22.5351
"2022-09-15",22.713
"2022-09-16",22.3495
"2022-09-17",22.5195
"2022-09-18",22.5093
"2022-09-19",22.6101
"2022-09-20",22.7279
"2022-09-21",22.3627
"2022-09-22",22.0441
"2022-09-23",21.2706
"2022-09-24",20.5796
"2022-09-25",22.3772
"2022-09-26",22.3889
"2022-09-27",22.6333
"2022-09-28",22.6109
"2022-09-29",22.3145
"2022-09-30",21.7818
"2022-10-01",21.8193
"2022-10-02",21.4446
"2022-10-03",21.5368
"2022-10-04",21.7284
"2022-10-05",21.8976
"2022-10-06",22.2013
"2022-10-07",22.2172
"2022-10-08",22.5681
"2022-10-09",23.419
"2022-10-10",23.772
"2022-10-11",23.4645
"2022-10-12",23.4301
"2022-10-13",23.5658
"2022-10-14",23.9044
"2022-10-15",23.9511
"2022-10-16",24.0656
"2022-10-17",24.1028
"2022-10-18",23.4194
"2022-10-19",23.5525
"2022-10-20",23.7273
"2022-10-21",23.4304
"2022-10-22",23.3236
"2022-10-23",23.3573
"2022-10-24",24.0816
"2022-10-25",23.9161
"2022-10-26",23.316
"2022-10-27",22.0306
"2022-10-28",21.155
"2022-10-29",22.8749
"2022-10-30",23.3665
"2022-10-31",23.7609
"2022-11-01",23.7312
"2022-11-02",23.4031
"2022-11-03",23.8352
"2022-11-04",24.1098
"2022-11-05",23.4406
"2022-11-06",23.003
"2022-11-07",23.0575
"2022-11-08",23.434
"2022-11-09",23.1242
"2022-11-10",22.797
"2022-11-11",23.5661
"2022-11-12",23.4615
"2022-11-13",23.5013
"2022-11-14",23.2657
"2022-11-15",23.2778
"2022-11-16",22.5225
"2022-11-17",20.3498
"2022-11-18",20.8906
"2022-11-19",22.3354
"2022-11-20",21.9186
"2022-11-21",21.4851
"2022-11-22",22.5407
"2022-11-23",21.93
"2022-11-24",22.4277
"2022-11-25",22.7446
"2022-11-26",22.6977
"2022-11-27",22.8505
"2022-11-28",21.9488
"2022-11-29",21.716
"2022-11-30",22.35
"2022-12-01",23.2193
"2022-12-02",23.4083
"2022-12-03",23.5963
"2022-12-04",23.4127
"2022-12-05",23.3393
"2022-12-06",23.018
"2022-12-07",20.657
"2022-12-08",16.9029
"2022-12-09",19.7861
"2022-12-10",21.8103
"2022-12-11",21.9561
"2022-12-12",22.0088
"2022-12-13",22.5213
"2022-12-14",22.6867
"2022-12-15",21.9342
"2022-12-16",21.8948
"2022-12-17",22.5205
"2022-12-18",22.8802
"2022-12-19",23.0644
"2022-12-20",23.2997
"2022-12-21",22.827
"2022-12-22",22.3142
"2022-12-23",22.7118
"2022-12-24",23.1494
"2022-12-25",22.7793
"2022-12-26",22.3111
"2022-12-27",22.9145
"2022-12-28",23.5231
"2022-12-29",21.9945
"2022-12-30",20.6676
"2022-12-31",20.5542
"2023-01-01",20.8899
"2023-01-02",20.7666
"2023-01-03",21.1118
"2023-01-04",21.4653
"2023-01-05",22.5652
"2023-01-06",22.9204
"2023-01-07",22.6776
"2023-01-08",22.4738
"2023-01-09",20.8821
"2023-01-10",20.0282
"2023-01-11",19.4016
"2023-01-12",19.2107
"2023-01-13",20.4937
"2023-01-14",21.5011
"2023-01-15",22.298
"2023-01-16",22.9803
"2023-01-17",22.7515
"2023-01-18",21.414
"2023-01-19",18.9861
"2023-01-20",20.0493
"2023-01-21",22.2416
"2023-01-22",22.3831
"2023-01-23",22.9727
"2023-01-24",22.2415
"2023-01-25",21.5225
"2023-01-26",21.6996
"2023-01-27",22.342
"2023-01-28",20.3082
"2023-01-29",20.9234
"2023-01-30",22.299
"2023-01-31",22.4768
"2023-02-01",22.2421
"2023-02-02",23.2857
"2023-02-03",23.5085
"2023-02-04",23.1984
"2023-02-05",22.9017
"2023-02-06",23.1186
"2023-02-07",23.3459
"2023-02-08",22.6437
"2023-02-09",22.5485
"2023-02-10",22.3366
"2023-02-11",21.512
"2023-02-12",21.1349
"2023-02-13",20.5605
"2023-02-14",20.7831
"2023-02-15",19.4297
"2023-02-16",19.5668
"2023-02-17",21.7853
"2023-02-18",23.2085
"2023-02-19",22.8615
"2023-02-20",23.082
"2023-02-21",22.952
"2023-02-22",20.9882
"2023-02-23",21.4041
"2023-02-24",22.3648
"2023-02-25",22.4293
"2023-02-26",19.6532
"2023-02-27",22.0036
"2023-02-28",23.2214
"2023-03-01",23.2375
"2023-03-02",22.1801
"2023-03-03",22.6673
"2023-03-04",23.284
"2023-03-05",23.1589
"2023-03-06",23.714
"2023-03-07",23.4385
"2023-03-08",23.3708
"2023-03-09",23.6038
"2023-03-10",23.4521
"2023-03-11",23.628
"2023-03-12",23.3484
"2023-03-13",23.6247
"2023-03-14",23.1115
"2023-03-15",23.4246
"2023-03-16",23.918
"2023-03-17",23.3824
"2023-03-18",23.5865
"2023-03-19",23.637
"2023-03-20",23.714
"2023-03-21",23.9203
"2023-03-22",23.5543
"2023-03-23",23.1979
"2023-03-24",23.4522
"2023-03-25",23.9512
"2023-03-26",23.7663
"2023-03-27",23.7476
"2023-03-28",23.6135
"2023-03-29",23.1136
"2023-03-30",22.4961
"2023-03-31",23.2335
"2023-04-01",23.695
"2023-04-02",23.6587
"2023-04-03",23.8077
"2023-04-04",23.297
"2023-04-05",23.2079
"2023-04-06",23.6063
"2023-04-07",23.3381
"2023-04-08",22.6106
"2023-04-09",22.7608
"2023-04-10",23.4071
"2023-04-11",23.2219
"2023-04-12",24.0819
"2023-04-13",24.5559
"2023-04-14",24.3148
"2023-04-15",23.816
"2023-04-16",23.1662
"2023-04-17",23.3996
"2023-04-18",24.1022
"2023-04-19",24.2695
"2023-04-20",24.1977
"2023-04-21",24.2733
"2023-04-22",24.3874
"2023-04-23",24.5962
"2023-04-24",24.3513
"2023-04-25",24.3072
"2023-04-26",24.2113
"2023-04-27",24.3977
"2023-04-28",24.6823
"2023-04-29",24.1297
"2023-04-30",24.2794
"2023-05-01",24.6347
"2023-05-02",24.5584
"2023-05-03",24.5775
"2023-05-04",24.2342
"2023-05-05",23.6852
"2023-05-06",24.2175
"2023-05-07",24.383
"2023-05-08",24.5773
"2023-05-09",24.7636
"2023-05-10",24.8529
"2023-05-11",24.7152
"2023-05-12",24.5613
"2023-05-13",24.2321
"2023-05-14",24.911
"2023-05-15",25.5199
"2023-05-16",25.5792
"2023-05-17",25.3773
"2023-05-18",25.2218
"2023-05-19",25.0988
"2023-05-20",25.0569
"2023-05-21",24.6965
"2023-05-22",24.4817
"2023-05-23",24.3912
"2023-05-24",24.0196
"2023-05-25",23.9291
"2023-05-26",23.7351
"2023-05-27",24.2574
"2023-05-28",25.0969
"2023-05-29",24.7261
"2023-05-30",24.6668
"2023-05-31",24.3281
"2023-06-01",23.3567
"2023-06-02",23.9116
"2023-06-03",24.4773
"2023-06-04",24.0316
"2023-06-05",23.3368
"2023-06-06",23.726
"2023-06-07",23.8139
"2023-06-08",23.1473
"2023-06-09",22.8852
"2023-06-10",22.5541
"2023-06-11",23.0081
"2023-06-12",23.4278
"2023-06-13",23.3813
"2023-06-14",23.0381
"2023-06-15",22.8745
"2023-06-16",22.265
"2023-06-17",22.4557
"2023-06-18",22.8151
"2023-06-19",22.8188
"2023-06-20",23.2535
"2023-06-21",23.8992
"2023-06-22",23.7817
"2023-06-23",23.339
"2023-06-24",22.3494
"2023-06-25",22.51
"2023-06-26",22.9416
"2023-06-27",23.3644
"2023-06-28",23.7736
"2023-06-29",23.5115
"2023-06-30",23.4913
"2023-07-01",23.3792
"2023-07-02",24.4041
"2023-07-03",22.12
"2023-07-04",22.0961
"2023-07-05",22.768
"2023-07-06",22.7226
"2023-07-07",22.372
"2023-07-08",22.4135
"2023-07-09",23.2912
"2023-07-10",23.4353
"2023-07-11",23.4579
"2023-07-12",22.3381
"2023-07-13",22.2793
"2023-07-14",22.4717
"2023-07-15",23.0116
"2023-07-16",23.2543
"2023-07-17",22.1547
"2023-07-18",20.7724
"2023-07-19",20.5596
"2023-07-20",20.6758
"2023-07-21",20.106
"2023-07-22",19.9727
"2023-07-23",21.0234
"2023-07-24",21.1118
"2023-07-25",21.4172
"2023-07-26",21.7905
"2023-07-27",21.3609
"2023-07-28",21.1494
"2023-07-29",21.778
"2023-07-30",21.6433
"2023-07-31",21.1453
"2023-08-01",20.1138
"2023-08-02",19.5946
"2023-08-03",20.5546
"2023-08-04",21.5633
"2023-08-05",22.3902
"2023-08-06",22.3419
"2023-08-07",21.0933
"2023-08-08",21.1088
"2023-08-09",22.333
"2023-08-10",22.5315
"2023-08-11",23.2169
"2023-08-12",22.9956
"2023-08-13",22.4524
"2023-08-14",21.957
"2023-08-15",20.9805
"2023-08-16",21.2305
"2023-08-17",20.9176
"2023-08-18",20.4165
"2023-08-19",19.758
"2023-08-20",20.3586
"2023-08-21",21.661
"2023-08-22",22.9278
"2023-08-23",22.463
"2023-08-24",21.4858
"2023-08-25",21.2968
"2023-08-26",21.7173
"2023-08-27",22.1097
"2023-08-28",22.4369
"2023-08-29",22.9593
"2023-08-30",23.2102
"2023-08-31",23.8798
"2023-09-01",23.5302
"2023-09-02",23.7251
"2023-09-03",23.3483
"2023-09-04",23.2252
"2023-09-05",23.2821
"2023-09-06",23.2055
"2023-09-07",23.098
"2023-09-08",22.3941
"2023-09-09",22.1581
"2023-09-10",22.9123
"2023-09-12",22.494
"2023-09-13",23.0696
"2023-09-14",22.8481
"2023-09-15",21.5737
"2023-09-16",21.6599
"2023-09-17",22.6129
"2023-09-18",23.3205
"2023-09-19",23.746
"2023-09-20",23.697
"2023-09-21",23.8745
"2023-09-22",23.795
"2023-09-23",23.9333
"2023-09-24",23.9338
"2023-09-25",23.882
"2023-09-26",23.4875
"2023-09-27",23.7623
"2023-09-28",23.401
"2023-09-29",22.7356
"2023-09-30",23.021
"2023-10-01",23.4037
"2023-10-02",23.7655
"2023-10-03",23.952
"2023-10-04",24.1269
"2023-10-05",24.3415
"2023-10-06",24.552
"2023-10-07",24.6491
"2023-10-08",24.3132
"2023-10-09",24.3029
"2023-10-10",24.1489
"2023-10-11",23.9745
"2023-10-12",24.2908
"2023-10-13",24.1718
"2023-10-14",24.171
"2023-10-15",23.9532
"2023-10-16",23.8944
"2023-10-17",23.9994
"2023-10-18",23.9392
"2023-10-19",23.8398
"2023-10-20",23.7795
"2023-10-21",24.0878
"2023-10-22",24.0339
"2023-10-23",23.9385
"2023-10-24",23.084
"2023-10-25",23.2032
"2023-10-26",23.2193
"2023-10-27",23.2408
"2023-10-28",23.8043
"2023-10-29",23.8748
"2023-10-30",24.0233
"2023-10-31",23.882
"2023-11-01",24.0496
"2023-11-02",24.6905
"2023-11-03",24.085
"2023-11-04",23.869
"2023-11-05",24.0978
"2023-11-06",24.1309
"2023-11-07",23.9471
"2023-11-08",23.8891
"2023-11-09",23.7793
"2023-11-10",24.032
"2023-11-11",24.5256
"2023-11-12",24.2936
"2023-11-13",23.9956
"2023-11-14",24.6359
"2023-11-15",24.7979
"2023-11-16",24.7771
"2023-11-17",24.7194
"2023-11-18",24.5291
"2023-11-19",24.1978
"2023-11-20",24.336
"2023-11-21",24.5245
"2023-11-22",24.3588
"2023-11-23",24.1614
"2023-11-24",23.986
"2023-11-25",24.1442
"2023-11-26",24.2058
"2023-11-27",24.3787
"2023-11-28",24.1077
"2023-11-29",23.7306
"2023-11-30",23.8337
"2023-12-01",23.6844
"2023-12-02",24.3244
"2023-12-03",24.4425
"2023-12-04",24.303
"2023-12-05",24.6933
"2023-12-06",24.5767
"2023-12-07",24.5944
"2023-12-08",24.6708
"2023-12-09",24.3513
"2023-12-10",24.3083
"2023-12-11",23.9305
"2023-12-12",23.455
"2023-12-13",23.0608
"2023-12-14",23.7697
"2023-12-15",24.111
"2023-12-16",24.3071
"2023-12-17",24.505
"2023-12-18",24.0394
"2023-12-19",24.1984
"2023-12-20",24.6487
"2023-12-21",24.3101
"2023-12-22",22.8926
"2023-12-23",23.1976
"2023-12-24",24.1108
"2023-12-25",23.2878
"2023-12-26",24.0629
"2023-12-27",24.5151
"2023-12-28",23.9922
"2023-12-29",23.818
"2023-12-30",24.0898
"2023-12-31",23.8386
"2024-01-01",23.5215
"2024-01-02",23.5611
"2024-01-03",23.506
"2024-01-04",23.5721
"2024-01-05",23.7423
"2024-01-06",24.1921
"2024-01-07",24.3603
"2024-01-08",23.8559
"2024-01-09",23.5702
"2024-01-10",23.3571
"2024-01-11",23.4529
"2024-01-12",22.4011
"2024-01-13",22.1647
"2024-01-14",21.4063
"2024-01-15",19.2644
"2024-01-16",20.9488
"2024-01-17",22.6126
"2024-01-18",23.7837
"2024-01-19",23.6936
"2024-01-20",23.9782
"2024-01-21",23.5529
"2024-01-22",22.8549
"2024-01-23",21.3905
"2024-01-24",20.0723
"2024-01-25",19.9025
"2024-01-26",21.5347
"2024-01-27",22.5562
"2024-01-28",22.8455
"2024-01-29",23.4023
"2024-01-30",23.8585
"2024-01-31",23.9242
"2024-02-01",23.7143
"2024-02-02",23.6787
"2024-02-03",22.9495
"2024-02-04",23.8972
"2024-02-05",23.8704
"2024-02-06",21.9403
"2024-02-07",21.4979
"2024-02-08",21.3014
"2024-02-09",21.6001
"2024-02-10",21.7804
"2024-02-11",21.7317
"2024-02-12",23.1222
"2024-02-13",24.1569
"2024-02-14",24.1435
"2024-02-15",24.1342
"2024-02-16",24.0814
"2024-02-17",23.8544
"2024-02-18",22.5667
"2024-02-19",23.5169
"2024-02-20",23.4313
"2024-02-21",22.8474
"2024-02-22",23.3819
"2024-02-23",24.2331
"2024-02-24",22.4258
"2024-02-25",23.2715
"2024-02-26",24.1814
"2024-02-27",23.8089
"2024-02-28",23.2072
"2024-02-29",23.2848
"2024-03-01",23.4381
"2024-03-02",22.8495
"2024-03-03",22.5807
"2024-03-04",22.0235
"2024-03-05",22.2736
"2024-03-06",22.6042
"2024-03-07",22.8068
"2024-03-08",22.3878
"2024-03-09",21.0055
"2024-03-10",21.3609
"2024-03-11",22.1561
"2024-03-12",21.9552
"2024-03-13",21.606
"2024-03-14",22.3244
"2024-03-15",23.3618
"2024-03-16",23.0257
"2024-03-17",21.5221
"2024-03-18",21.6658
"2024-03-19",21.9212
"2024-03-20",22.9854
"2024-03-21",24.5053
"2024-03-22",23.9017
"2024-03-23",24.5634
"2024-03-24",24.6793
"2024-03-25",24.9822
"2024-03-26",24.6129
"2024-03-27",24.6194
"2024-03-28",24.6224
"2024-03-29",22.9261
"2024-03-30",23.8753
"2024-03-31",24.4441
"2024-04-01",24.0411
"2024-04-02",24.9879
"2024-04-03",24.9279
"2024-04-04",24.6948
"2024-04-05",24.6187
"2024-04-06",24.7175
"2024-04-07",24.6186
"2024-04-08",24.2751
"2024-04-09",22.9093
"2024-04-10",23.6913
"2024-04-11",24.7858
"2024-04-12",24.379
"2024-04-13",23.9549
"2024-04-14",25.2702
"2024-04-15",24.8658
"2024-04-16",24.6837
"2024-04-17",24.7636
"2024-04-18",24.811
"2024-04-19",25.3926
"2024-04-20",25.4546
"2024-04-21",25.5424
"2024-04-22",24.6095
"2024-04-23",24.747
"2024-04-24",24.2861
"2024-04-25",24.4862
"2024-04-26",24.3544
"2024-04-27",24.9943
"2024-04-28",25.4955
"2024-04-29",25.5364
"2024-04-30",24.9789
"2024-05-01",25.0419
"2024-05-02",24.9745
"2024-05-03",25.538
"2024-05-04",25.4641
"2024-05-05",25.0412
"2024-05-06",24.7838
"2024-05-07",24.9487
"2024-05-08",24.4741
"2024-05-09",24.5814
"2024-05-10",24.9372
"2024-05-11",25.2509
"2024-05-12",24.8845
"2024-05-13",24.7636
"2024-05-14",24.825
"2024-05-15",25.2697
"2024-05-16",25.0857
"2024-05-17",25.4019
"2024-05-18",25.301
"2024-05-19",25.3047
"2024-05-20",23.8984
"2024-05-21",24.5944
"2024-05-22",24.3664
"2024-05-23",24.5778
"2024-05-24",24.4039
"2024-05-25",24.5929
"2024-05-26",24.6041
"2024-05-27",24.4966
"2024-05-28",24.4494
"2024-05-29",24.6952
"2024-05-30",25.3671
"2024-05-31",26.1093
"2024-06-01",26.347
"2024-06-02",25.1413
"2024-06-03",24.9088
"2024-06-04",24.9407
"2024-06-05",24.6877
"2024-06-06",24.5444
"2024-06-07",24.7559
"2024-06-08",24.3608
"2024-06-09",24.4207
"2024-06-10",24.171
"2024-06-11",24.1449
"2024-06-12",24.276
"2024-06-13",24.333
"2024-06-14",23.9029
"2024-06-15",23.5407
"2024-06-16",23.4768
"2024-06-17",23.5688
"2024-06-18",24.0676
"2024-06-19",23.6474
"2024-06-20",23.8188
"2024-06-21",23.3564
"2024-06-22",23.4089
"2024-06-23",23.5174
"2024-06-24",23.0818
"2024-06-25",23.1846
"2024-06-26",23.0008
"2024-06-27",22.9572
"2024-06-28",22.3342
"2024-06-29",23.1205
"2024-06-30",23.4857
"2024-07-01",23.747
"2024-07-02",24.323
"2024-07-03",24.3062
"2024-07-04",24.0991
"2024-07-05",24.094
"2024-07-06",24.0043
"2024-07-07",23.852
"2024-07-08",22.9355
"2024-07-09",22.8464
"2024-07-10",23.3577
"2024-07-11",23.9352
"2024-07-12",23.6037
"2024-07-13",23.3712
"2024-07-14",22.7585
"2024-07-15",22.9463
"2024-07-16",22.3299
"2024-07-17",22.4486
"2024-07-18",22.2077
"2024-07-19",20.573
"2024-07-20",20.298
"2024-07-21",19.2753
"2024-07-22",21.0377
"2024-07-23",22.7196
"2024-07-24",22.3883
"2024-07-25",21.9559
"2024-07-26",21.7324
"2024-07-27",21.8634
"2024-07-28",21.5202
"2024-07-29",22.0743
"2024-07-30",22.3135
"2024-07-31",22.1127
"2024-08-01",22.656
"2024-08-02",22.4954
"2024-08-03",22.2357
"2024-08-04",23.4365
"2024-08-05",23.6432
"2024-08-06",23.7638
"2024-08-07",23.9292
"2024-08-08",23.9492
"2024-08-09",22.8432
"2024-08-10",23.1965
"2024-08-11",24.0321
"2024-08-12",23.8612
"2024-08-13",23.9872
"2024-08-14",24.6846
"2024-08-15",24.1964
"2024-08-16",24.6659
"2024-08-17",24.2196
"2024-08-18",24.6116
"2024-08-19",24.4317
"2024-08-20",23.8207
"2024-08-21",22.87
"2024-08-22",24.0337
"2024-08-23",24.218
"2024-08-24",23.793
"2024-08-25",23.3706
"2024-08-26",22.0165
"2024-08-27",22.0808
"2024-08-28",23.1351
"2024-08-29",23.0471
"2024-08-30",23.0232
"2024-08-31",23.3161
"2024-09-01",23.7664
"2024-09-02",23.8578
"2024-09-03",23.3298
"2024-09-04",23.0761
"2024-09-05",23.1448
"2024-09-06",22.3556
"2024-09-07",22.7126
"2024-09-08",22.5402
"2024-09-09",22.6327
"2024-09-10",22.4658
"2024-09-11",22.891
"2024-09-12",22.9479
"2024-09-13",23.0999
"2024-09-14",22.7661
"2024-09-15",22.3724
"2024-09-16",22.7746
"2024-09-17",22.4741
"2024-09-18",21.4156
"2024-09-19",20.8205
"2024-09-20",20.4355
"2024-09-21",20.8408
"2024-09-22",20.0631
"2024-09-23",20.4766
"2024-09-24",21.0245
"2024-09-25",22.1638
"2024-09-26",22.6485
"2024-09-27",23.2621
"2024-09-28",24.0829
"2024-09-29",24.121
"2024-09-30",24.1126
"2024-10-01",23.4659
"2024-10-02",23.8871
