,"(deg C) Mean Dew Point Temperature (ERA5) at Jaffna, 2007-01-01 to 2025-12-31"
"2021-10-16",24.2879
"2021-10-17",25.1671
"2021-10-18",24.8506
"2021-10-19",24.9986
"2021-10-20",24.4629
"2021-10-21",23.9376
"2021-10-22",24.0057
"2021-10-23",24.1523
"2021-10-24",23.7531
"2021-10-25",23.6451
"2021-10-26",23.7196
"2021-10-27",24.294
"2021-10-28",24.1423
"2021-10-29",24.513
"2021-10-30",24.3077
"2021-10-31",24.3236
"2021-11-01",24.3955
"2021-11-02",24.1102
"2021-11-03",23.6807
"2021-11-04",23.5894
"2021-11-05",23.6975
"2021-11-06",23.736
"2021-11-07",23.4613
"2021-11-08",23.8189
"2021-11-09",23.7548
"2021-11-10",22.9277
"2021-11-11",23.6883
"2021-11-12",24.2091
"2021-11-13",24.1061
"2021-11-14",24.3531
"2021-11-15",24.2821
"2021-11-16",23.9956
"2021-11-17",24.1427
"2021-11-18",24.1956
"2021-11-19",24.4114
"2021-11-20",24.0639
"2021-11-21",22.9492
"2021-11-22",23.8036
"2021-11-23",24.2785
"2021-11-24",24.1226
"2021-11-25",24.1208
"2021-11-26",24.0171
"2021-11-27",23.7197
"2021-11-28",23.8224
"2021-11-29",24.1722
"2021-11-30",24.0001
"2021-12-01",24.0141
"2021-12-02",23.03
"2021-12-03",22.209
"2021-12-04",22.869
"2021-12-05",23.578
"2021-12-06",23.6815
"2021-12-07",23.325
"2021-12-08",23.558
"2021-12-09",23.6959
"2021-12-10",23.7364
"2021-12-11",23.9452
"2021-12-12",24.2665
"2021-12-13",23.3978
"2021-12-14",23.7454
"2021-12-15",23.7951
"2021-12-16",23.4259
"2021-12-17",22.9358
"2021-12-18",22.0888
"2021-12-19",20.5052
"2021-12-20",20.4051
"2021-12-21",20.7331
"2021-12-22",19.5955
"2021-12-23",18.9113
"2021-12-24",19.3214
"2021-12-25",18.8504
"2021-12-26",19.523
"2021-12-27",20.013
"2021-12-28",20.567
"2021-12-29",21.539
"2021-12-30",23.124
"2021-12-31",23.3289
"2022-01-01",23.2854
"2022-01-02",23.2388
"2022-01-03",21.7579
"2022-01-04",20.8374
"2022-01-05",21.8651
"2022-01-06",23.2178
"2022-01-07",23.2081
"2022-01-08",22.0281
"2022-01-09",21.7721
"2022-01-10",22.6948
"2022-01-11",23.3511
"2022-01-12",23.4752
"2022-01-13",23.563
"2022-01-14",23.6229
"2022-01-15",23.3584
"2022-01-16",22.6937
"2022-01-17",23.0061
"2022-01-18",21.6161
"2022-01-19",21.0762
"2022-01-20",19.4991
"2022-01-21",19.9921
"2022-01-22",21.9608
"2022-01-23",21.814
"2022-01-24",21.9022
"2022-01-25",21.3519
"2022-01-26",21.3654
"2022-01-27",21.2306
"2022-01-28",21.3187
"2022-01-29",23.4501
"2022-01-30",23.5493
"2022-01-31",22.5753
"2022-02-01",20.6892
"2022-02-02",18.9006
"2022-02-03",18.7116
"2022-02-04",20.397
"2022-02-05",22.3515
"2022-02-06",21.4051
"2022-02-07",20.6808
"2022-02-08",19.4131
"2022-02-09",19.0647
"2022-02-10",22.3078
"2022-02-11",23.4901
"2022-02-12",23.1602
"2022-02-13",21.7722
"2022-02-14",21.3088
"2022-02-15",19.7828
"2022-02-16",20.0238
"2022-02-17",20.2277
"2022-02-18",22.6057
"2022-02-19",22.9485
"2022-02-20",22.7368
"2022-02-21",23.4969
"2022-02-22",23.1103
"2022-02-23",22.7425
"2022-02-24",21.8281
"2022-02-25",20.8235
"2022-02-26",22.556
"2022-02-27",22.6263
"2022-02-28",22.364
"2022-03-01",22.167
"2022-03-02",22.2005
"2022-03-03",22.4909
"2022-03-04",23.5704
"2022-03-05",22.3917
"2022-03-06",23.4647
"2022-03-07",23.762
"2022-03-08",22.9754
"2022-03-09",22.4365
"2022-03-10",22.0723
"2022-03-11",22.6142
"2022-03-12",23.0642
"2022-03-13",22.7659
"2022-03-14",22.6741
"2022-03-15",22.3376
"2022-03-16",22.6793
"2022-03-17",23.5647
"2022-03-18",24.9427
"2022-03-19",25.1477
"2022-03-20",25.4018
"2022-03-21",25.7535
"2022-03-22",25.5704
"2022-03-23",25.1862
"2022-03-24",24.4141
"2022-03-25",24.2977
"2022-03-26",24.5246
"2022-03-27",24.5782
"2022-03-28",24.8801
"2022-03-29",25.1682
"2022-03-30",25.059
"2022-03-31",25.082
"2022-04-02",24.5754
"2022-04-03",24.2326
"2022-04-04",24.5042
"2022-04-05",24.1147
"2022-04-06",23.7342
"2022-04-07",24.2399
"2022-04-08",24.2137
"2022-04-09",23.9745
"2022-04-10",23.9098
"2022-04-11",24.2524
"2022-04-12",24.161
"2022-04-13",24.4079
"2022-04-14",24.9196
"2022-04-15",25.4527
"2022-04-16",25.5088
"2022-04-17",25.226
"2022-04-18",25.2381
"2022-04-19",25.6912
"2022-04-20",25.5105
"2022-04-21",25.1887
"2022-04-22",24.5806
"2022-04-23",24.6218
"2022-04-24",24.9481
"2022-04-25",25.1683
"2022-04-26",25.2642
"2022-04-27",24.85
"2022-04-28",25.8396
"2022-04-29",26.0399
"2022-04-30",26.2533
"2022-05-01",26.6317
"2022-05-02",26.6652
"2022-05-03",26.7659
"2022-05-04",26.1204
"2022-05-05",25.6617
"2022-05-06",26.0267
"2022-05-07",26.4312
"2022-05-08",26.9487
"2022-05-09",26.4881
"2022-05-10",26.0743
"2022-05-11",25.9453
"2022-05-12",25.1079
"2022-05-13",25.0647
"2022-05-14",25.3063
"2022-05-15",25.0803
"2022-05-16",25.2348
"2022-05-17",25.3873
"2022-05-18",25.5219
"2022-05-19",25.4144
"2022-05-20",25.5335
"2022-05-21",25.4965
"2022-05-22",25.3919
"2022-05-23",25.4546
"2022-05-24",25.5875
"2022-05-25",25.3365
"2022-05-26",25.2027
"2022-05-27",25.141
"2022-05-28",25.2191
"2022-05-29",25.0529
"2022-05-30",25.1674
"2022-05-31",25.0937
"2022-06-01",25.1543
"2022-06-02",25.3902
"2022-06-03",25.4551
"2022-06-04",25.6538
"2022-06-05",25.4249
"2022-06-06",25.2276
"2022-06-07",25.1002
"2022-06-08",25.3219
"2022-06-09",25.3304
"2022-06-10",25.2758
"2022-06-11",25.0063
"2022-06-12",25.205
"2022-06-13",25.0825
"2022-06-14",25.3695
"2022-06-15",25.0756
"2022-06-16",24.6043
"2022-06-17",24.4657
"2022-06-18",24.7082
"2022-06-19",24.6429
"2022-06-20",25.1676
"2022-06-21",24.9526
"2022-06-22",24.8343
"2022-06-23",24.9771
"2022-06-24",25.1936
"2022-06-25",25.1013
"2022-06-26",25.0545
"2022-06-27",24.8944
"2022-06-28",24.6891
"2022-06-29",24.6001
"2022-06-30",24.4398
"2022-07-01",24.3367
"2022-07-02",23.9794
"2022-07-03",24.9685
"2022-07-04",23.8488
"2022-07-05",24.4168
"2022-07-06",24.2504
"2022-07-07",24.0867
"2022-07-08",23.7811
"2022-07-09",24.3302
"2022-07-10",24.4625
"2022-07-11",24.4385
"2022-07-12",24.5167
"2022-07-13",24.555
"2022-07-14",24.6439
"2022-07-15",24.662
"2022-07-16",24.8104
"2022-07-17",25.077
"2022-07-18",24.9585
"2022-07-19",24.583
"2022-07-20",24.7467
"2022-07-21",24.8874
"2022-07-22",24.583
"2022-07-23",24.7976
"2022-07-24",24.5963
"2022-07-25",24.6259
"2022-07-26",23.8394
"2022-07-27",24.0485
"2022-07-28",24.0891
"2022-07-29",24.055
"2022-07-30",24.3864
"2022-07-31",24.8474
"2022-08-01",23.9155
"2022-08-02",24.2009
"2022-08-03",24.2457
"2022-08-04",24.1586
"2022-08-05",23.7167
"2022-08-06",24.4918
"2022-08-07",24.4903
"2022-08-08",24.6349
"2022-08-09",24.2365
"2022-08-10",24.1572
"2022-08-11",24.1747
"2022-08-12",24.8564
"2022-08-13",24.9066
"2022-08-14",24.3979
"2022-08-15",24.7667
"2022-08-16",24.6079
"2022-08-17",24.4456
"2022-08-18",24.7947
"2022-08-19",24.8205
"2022-08-20",24.8404
"2022-08-21",24.9965
"2022-08-22",24.4802
"2022-08-23",24.5403
"2022-08-24",23.9481
"2022-08-25",23.8082
"2022-08-26",23.7744
"2022-08-27",24.1617
"2022-08-28",23.777
"2022-08-29",23.7238
"2022-08-30",24.0724
"2022-08-31",23.729
"2022-09-01",23.7679
"2022-09-02",24.1175
"2022-09-03",24.326
"2022-09-04",24.6244
"2022-09-05",24.6045
"2022-09-06",24.5167
"2022-09-07",24.3327
"2022-09-08",24.4579
"2022-09-09",24.7174
"2022-09-10",24.7967
"2022-09-11",24.7062
"2022-09-12",24.5428
"2022-09-13",24.3743
"2022-09-14",24.3444
"2022-09-15",24.6073
"2022-09-16",24.5897
"2022-09-17",24.6192
"2022-09-18",24.5382
"2022-09-19",24.8662
"2022-09-20",24.8036
"2022-09-21",24.7616
"2022-09-22",24.2969
"2022-09-23",24.3155
"2022-09-24",23.9095
"2022-09-25",24.2285
"2022-09-26",23.7353
"2022-09-27",24.1694
"2022-09-28",24.7669
"2022-09-29",24.5089
"2022-09-30",24.4245
"2022-10-01",23.9261
"2022-10-02",24.1805
"2022-10-03",24.7931
"2022-10-04",24.7819
"2022-10-05",24.8583
"2022-10-06",24.4789
"2022-10-07",24.2944
"2022-10-08",23.4449
"2022-10-09",23.6198
"2022-10-10",23.5788
"2022-10-11",24.1282
"2022-10-12",23.8782
"2022-10-13",23.982
"2022-10-14",24.024
"2022-10-15",23.7546
"2022-10-16",24.108
"2022-10-17",24.0278
"2022-10-18",24.1536
"2022-10-19",23.6495
"2022-10-20",24.014
"2022-10-21",24.0865
"2022-10-22",24.3733
"2022-10-23",24.0213
"2022-10-24",24.4333
"2022-10-25",23.8288
"2022-10-26",22.0853
"2022-10-27",20.9995
"2022-10-28",22.5918
"2022-10-29",24.2176
"2022-10-30",24.0563
"2022-10-31",23.9282
"2022-11-01",23.759
"2022-11-02",23.4913
"2022-11-03",23.3971
"2022-11-04",23.6303
"2022-11-05",23.9593
"2022-11-06",23.9588
"2022-11-07",23.7755
"2022-11-08",23.9953
"2022-11-09",24.2187
"2022-11-10",23.9435
"2022-11-11",23.5476
"2022-11-12",22.504
"2022-11-13",23.5775
"2022-11-14",23.8591
"2022-11-15",23.4175
"2022-11-16",21.6789
"2022-11-17",20.5446
"2022-11-18",21.1505
"2022-11-19",21.7793
"2022-11-20",20.6122
"2022-11-21",20.7206
"2022-11-22",23.0381
"2022-11-23",23.3687
"2022-11-24",23.1359
"2022-11-25",23.0614
"2022-11-26",23.6059
"2022-11-27",23.1878
"2022-11-28",23.2117
"2022-11-29",21.3982
"2022-11-30",22.6002
"2022-12-01",23.9315
"2022-12-02",24.0797
"2022-12-03",23.7558
"2022-12-04",24.0095
"2022-12-05",23.491
"2022-12-06",22.4535
"2022-12-07",21.7743
"2022-12-08",19.1217
"2022-12-09",20.5396
"2022-12-10",22.4008
"2022-12-11",23.4754
"2022-12-12",23.5169
"2022-12-13",23.0625
"2022-12-14",22.9727
"2022-12-15",21.7448
"2022-12-16",21.5774
"2022-12-17",22.191
"2022-12-18",22.0405
"2022-12-19",22.9132
"2022-12-20",23.7915
"2022-12-21",23.424
"2022-12-22",21.7804
"2022-12-23",22.717
"2022-12-24",23.0611
"2022-12-25",23.8891
"2022-12-26",23.8653
"2022-12-27",23.8555
"2022-12-28",23.3703
"2022-12-29",22.9291
"2022-12-30",22.4676
"2022-12-31",22.1401
"2023-01-01",21.839
"2023-01-02",20.3307
"2023-01-03",21.0448
"2023-01-04",20.6435
"2023-01-05",22.0709
"2023-01-06",22.2626
"2023-01-07",21.802
"2023-01-08",21.3616
"2023-01-09",19.5432
"2023-01-10",18.2406
"2023-01-11",18.7595
"2023-01-12",18.6187
"2023-01-13",18.9213
"2023-01-14",19.3372
"2023-01-15",19.6905
"2023-01-16",20.5516
"2023-01-17",20.151
"2023-01-18",19.6397
"2023-01-19",18.317
"2023-01-20",19.6568
"2023-01-21",21.2408
"2023-01-22",21.6456
"2023-01-23",22.7932
"2023-01-24",21.8428
"2023-01-25",20.4261
"2023-01-26",19.8735
"2023-01-27",21.249
"2023-01-28",19.8029
"2023-01-29",21.8494
"2023-01-30",23.1934
"2023-01-31",23.1611
"2023-02-01",23.2923
"2023-02-02",23.6139
"2023-02-03",23.6935
"2023-02-04",23.1646
"2023-02-05",21.6233
"2023-02-06",21.4187
"2023-02-07",22.2153
"2023-02-08",22.7979
"2023-02-09",22.5109
"2023-02-10",21.3033
"2023-02-11",20.1304
"2023-02-12",20.0118
"2023-02-13",20.4285
"2023-02-14",19.9401
"2023-02-15",19.5432
"2023-02-16",19.5163
"2023-02-17",20.4085
"2023-02-18",22.2887
"2023-02-19",22.7497
"2023-02-20",22.5025
"2023-02-21",20.7402
"2023-02-22",18.6867
"2023-02-23",20.1631
"2023-02-24",20.8562
"2023-02-25",20.8339
"2023-02-26",19.3873
"2023-02-27",21.5837
"2023-02-28",23.7302
"2023-03-01",23.3131
"2023-03-02",21.3153
"2023-03-03",20.9037
"2023-03-04",22.5613
"2023-03-05",23.0588
"2023-03-06",22.2192
"2023-03-07",22.8475
"2023-03-08",23.2177
"2023-03-09",22.9789
"2023-03-10",22.9539
"2023-03-11",23.348
"2023-03-12",23.247
"2023-03-13",23.7134
"2023-03-14",23.368
"2023-03-15",23.7331
"2023-03-16",24.0327
"2023-03-17",24.1095
"2023-03-18",23.9268
"2023-03-19",23.928
"2023-03-20",23.9734
"2023-03-21",24.6113
"2023-03-22",24.9273
"2023-03-23",24.937
"2023-03-24",24.4933
"2023-03-25",24.4936
"2023-03-26",24.4529
"2023-03-27",24.8016
"2023-03-28",24.7271
"2023-03-29",23.5119
"2023-03-30",23.3301
"2023-03-31",24.2541
"2023-04-01",24.493
"2023-04-02",24.3795
"2023-04-03",24.2702
"2023-04-04",24.4653
"2023-04-05",24.3898
"2023-04-06",24.706
"2023-04-07",23.9254
"2023-04-08",23.887
"2023-04-09",24.0989
"2023-04-10",24.4316
"2023-04-11",24.7449
"2023-04-12",24.6351
"2023-04-13",24.662
"2023-04-14",25.0611
"2023-04-15",25.3949
"2023-04-16",24.9034
"2023-04-17",25.0364
"2023-04-18",24.9569
"2023-04-19",25.7816
"2023-04-20",25.8602
"2023-04-21",25.7527
"2023-04-22",25.7584
"2023-04-23",25.5051
"2023-04-24",25.0982
"2023-04-25",25.1593
"2023-04-26",25.3254
"2023-04-27",25.6576
"2023-04-28",25.4091
"2023-04-29",24.7448
"2023-04-30",24.5852
"2023-05-01",24.6041
"2023-05-02",25.0489
"2023-05-03",24.8756
"2023-05-04",24.8812
"2023-05-05",23.6794
"2023-05-06",24.8739
"2023-05-07",24.0095
"2023-05-08",24.6027
"2023-05-09",25.6263
"2023-05-10",25.9115
"2023-05-11",26.6265
"2023-05-12",26.5571
"2023-05-13",26.3979
"2023-05-14",26.6495
"2023-05-15",26.743
"2023-05-16",26.9064
"2023-05-17",26.4561
"2023-05-18",26.3904
"2023-05-19",25.9033
"2023-05-20",26.1139
"2023-05-21",25.9727
"2023-05-22",25.786
"2023-05-23",25.7904
"2023-05-24",25.8467
"2023-05-25",26.1394
"2023-05-26",26.3153
"2023-05-27",26.443
"2023-05-28",26.5811
"2023-05-29",26.712
"2023-05-30",26.1769
"2023-05-31",26.1415
"2023-06-01",26.3573
"2023-06-02",26.3557
"2023-06-03",26.6141
"2023-06-04",26.5768
"2023-06-05",26.244
"2023-06-06",26.4676
"2023-06-07",26.5563
"2023-06-08",26.205
"2023-06-09",25.9436
"2023-06-10",25.8429
"2023-06-11",25.8914
"2023-06-12",26.0113
"2023-06-13",25.9417
"2023-06-14",25.9449
"2023-06-15",26.1586
"2023-06-16",26.5402
"2023-06-17",25.7006
"2023-06-18",24.2874
"2023-06-19",25.0048
"2023-06-20",25.5254
"2023-06-21",25.4989
"2023-06-22",25.4575
"2023-06-23",25.926
"2023-06-24",25.7496
"2023-06-25",25.4384
"2023-06-26",24.8922
"2023-06-27",24.5929
"2023-06-28",25.0203
"2023-06-29",24.825
"2023-06-30",25.3707
"2023-07-01",25.7909
"2023-07-02",25.7603
"2023-07-03",25.0256
"2023-07-04",24.6215
"2023-07-05",24.6981
"2023-07-06",24.873
"2023-07-07",24.9636
"2023-07-08",25.0487
"2023-07-09",25.142
"2023-07-10",25.4951
"2023-07-11",25.3192
"2023-07-12",25.2072
"2023-07-13",25.2913
"2023-07-14",25.2173
"2023-07-15",25.5001
"2023-07-16",25.8561
"2023-07-17",25.6952
"2023-07-18",24.9466
"2023-07-19",25.0873
"2023-07-20",25.1297
"2023-07-21",24.7908
"2023-07-22",25.074
"2023-07-23",25.0729
"2023-07-24",24.8855
"2023-07-25",25.0891
"2023-07-26",25.0563
"2023-07-27",25.0233
"2023-07-28",24.6881
"2023-07-29",24.5879
"2023-07-30",24.5392
"2023-07-31",24.7476
"2023-08-01",24.9146
"2023-08-02",24.6274
"2023-08-03",24.9055
"2023-08-04",25.1895
"2023-08-05",24.9025
"2023-08-06",25.0615
"2023-08-07",25.3907
"2023-08-08",25.5686
"2023-08-09",25.4817
"2023-08-10",25.2663
"2023-08-11",24.948
"2023-08-12",25.281
"2023-08-13",25.2506
"2023-08-14",25.1534
"2023-08-15",24.4802
"2023-08-16",23.5478
"2023-08-17",24.5995
"2023-08-18",24.8517
"2023-08-19",24.7695
"2023-08-20",24.6753
"2023-08-21",25.3358
"2023-08-22",25.3294
"2023-08-23",25.4656
"2023-08-24",24.8082
"2023-08-25",24.458
"2023-08-26",24.5169
"2023-08-27",25.0236
"2023-08-28",25.2617
"2023-08-29",25.2676
"2023-08-30",24.9088
"2023-08-31",25.1724
"2023-09-01",25.1018
"2023-09-02",25.0543
"2023-09-03",24.7523
"2023-09-04",25.1304
"2023-09-05",25.168
"2023-09-06",24.8668
"2023-09-07",24.8918
"2023-09-08",25.2156
"2023-09-09",25.0512
"2023-09-10",25.1682
"2023-09-12",25.115
"2023-09-13",25.4387
"2023-09-14",24.9792
"2023-09-15",24.6347
"2023-09-16",24.6658
"2023-09-17",24.6357
"2023-09-18",24.6539
"2023-09-19",24.7848
"2023-09-20",24.8298
"2023-09-21",25.0163
"2023-09-22",24.6093
"2023-09-23",24.7852
"2023-09-24",25.1806
"2023-09-25",25.2461
"2023-09-26",25.2531
"2023-09-27",25.1268
"2023-09-28",24.9799
"2023-09-29",24.8841
"2023-09-30",24.8796
"2023-10-01",24.7766
"2023-10-02",24.8676
"2023-10-03",24.9788
"2023-10-04",25.1359
"2023-10-05",25.2258
"2023-10-06",25.4729
"2023-10-07",25.3749
"2023-10-08",25.0637
"2023-10-09",25.0666
"2023-10-10",24.9609
"2023-10-11",24.7393
"2023-10-12",24.566
"2023-10-13",24.4925
"2023-10-14",24.1677
"2023-10-15",24.42
"2023-10-16",24.041
"2023-10-17",24.2451
"2023-10-18",24.0569
"2023-10-19",23.7298
"2023-10-20",23.5635
"2023-10-21",24.1664
"2023-10-22",24.2317
"2023-10-23",24.3086
"2023-10-24",24.2923
"2023-10-25",24.0194
"2023-10-26",23.417
"2023-10-27",23.3806
"2023-10-28",23.9689
"2023-10-29",23.8364
"2023-10-30",24.1238
"2023-10-31",23.863
"2023-11-01",24.3515
"2023-11-02",24.4121
"2023-11-03",24.0986
"2023-11-04",23.9882
"2023-11-05",24.0889
"2023-11-06",24.3093
"2023-11-07",24.2103
"2023-11-08",24.1681
"2023-11-09",24.1493
"2023-11-10",24.4286
"2023-11-11",24.6502
"2023-11-12",23.401
"2023-11-13",24.0433
"2023-11-14",24.0988
"2023-11-15",24.0315
"2023-11-16",24.2715
"2023-11-17",24.6638
"2023-11-18",24.2368
"2023-11-19",24.3517
"2023-11-20",24.1559
"2023-11-21",24.5079
"2023-11-22",24.0103
"2023-11-23",23.5973
"2023-11-24",24.6955
"2023-11-25",24.6797
"2023-11-26",24.2699
"2023-11-27",24.5033
"2023-11-28",24.3751
"2023-11-29",24.0243
"2023-11-30",24.0467
"2023-12-01",24.2625
"2023-12-02",24.2869
"2023-12-03",24.1335
"2023-12-04",25.2196
"2023-12-05",25.2344
"2023-12-06",24.8855
"2023-12-07",24.4571
"2023-12-08",24.2599
"2023-12-09",24.4446
"2023-12-10",24.5852
"2023-12-11",24.016
"2023-12-12",22.6359
"2023-12-13",21.715
"2023-12-14",23.2835
"2023-12-15",24.3768
"2023-12-16",24.2411
"2023-12-17",24.2899
"2023-12-18",23.5756
"2023-12-19",23.9848
"2023-12-20",24.4054
"2023-12-21",24.1505
"2023-12-22",23.065
"2023-12-23",22.9342
"2023-12-24",23.8703
"2023-12-25",24.3274
"2023-12-26",23.182
"2023-12-27",23.9322
"2023-12-28",24.5304
"2023-12-29",24.3293
"2023-12-30",23.8274
"2023-12-31",23.1796
"2024-01-01",22.4318
"2024-01-02",22.838
"2024-01-03",22.644
"2024-01-04",22.7278
"2024-01-05",23.4776
"2024-01-06",23.9177
"2024-01-07",23.9875
"2024-01-08",24.1001
"2024-01-09",23.8995
"2024-01-10",23.385
"2024-01-11",22.3433
"2024-01-12",21.7191
"2024-01-13",22.3882
"2024-01-14",21.9741
"2024-01-15",19.0098
"2024-01-16",18.5588
"2024-01-17",22.0605
"2024-01-18",23.44
"2024-01-19",23.7088
"2024-01-20",23.6631
"2024-01-21",24.0779
"2024-01-22",23.1033
"2024-01-23",20.9607
"2024-01-24",19.7293
"2024-01-25",20.2444
"2024-01-26",20.654
"2024-01-27",21.2815
"2024-01-28",21.896
"2024-01-29",21.7157
"2024-01-30",22.3206
"2024-01-31",24.0106
"2024-02-01",24.3966
"2024-02-02",24.3314
"2024-02-03",23.2624
"2024-02-04",22.5343
"2024-02-05",22.8531
"2024-02-06",21.8895
"2024-02-07",21.8153
"2024-02-08",22.3247
"2024-02-09",22.8749
"2024-02-10",22.9655
"2024-02-11",21.9961
"2024-02-12",21.9918
"2024-02-13",24.1059
"2024-02-14",23.6991
"2024-02-15",22.7594
"2024-02-16",23.4199
"2024-02-17",23.4073
"2024-02-18",23.217
"2024-02-19",23.2785
"2024-02-20",23.3123
"2024-02-21",23.3686
"2024-02-22",24.1429
"2024-02-23",24.6995
"2024-02-24",23.5671
"2024-02-25",22.7139
"2024-02-26",23.8495
"2024-02-27",23.5235
"2024-02-28",23.8113
"2024-02-29",23.7515
"2024-03-01",23.9779
"2024-03-02",23.6468
"2024-03-03",22.8781
"2024-03-04",22.4024
"2024-03-05",22.4405
"2024-03-06",22.7105
"2024-03-07",23.1528
"2024-03-08",23.6607
"2024-03-09",23.6328
"2024-03-10",23.368
"2024-03-11",23.3903
"2024-03-12",23.4415
"2024-03-13",22.7382
"2024-03-14",22.9499
"2024-03-15",24.3006
"2024-03-16",24.4389
"2024-03-17",23.1221
"2024-03-18",23.1691
"2024-03-19",23.3397
"2024-03-20",23.977
"2024-03-21",24.8175
"2024-03-22",24.8889
"2024-03-23",24.7564
"2024-03-24",24.3702
"2024-03-25",23.3921
"2024-03-26",23.6782
"2024-03-27",24.843
"2024-03-28",25.0094
"2024-03-29",24.5957
"2024-03-30",24.6051
"2024-03-31",25.1216
"2024-04-01",25.2322
"2024-04-02",25.5519
"2024-04-03",25.63
"2024-04-04",25.7748
"2024-04-05",26.1894
"2024-04-06",25.5453
"2024-04-07",26.0896
"2024-04-08",25.919
"2024-04-09",24.7574
"2024-04-10",24.4784
"2024-04-11",25.3725
"2024-04-12",25.5054
"2024-04-13",25.7438
"2024-04-14",25.6377
"2024-04-15",25.9314
"2024-04-16",25.7562
"2024-04-17",25.8036
"2024-04-18",26.2603
"2024-04-19",26.8438
"2024-04-20",26.8232
"2024-04-21",26.5456
"2024-04-22",26.0911
"2024-04-23",25.1928
"2024-04-24",25.9185
"2024-04-25",26.2152
"2024-04-26",24.9736
"2024-04-27",25.329
"2024-04-28",26.2714
"2024-04-29",26.5337
"2024-04-30",26.5753
"2024-05-01",26.7942
"2024-05-02",27.3444
"2024-05-03",26.9313
"2024-05-04",27.0107
"2024-05-05",27.2595
"2024-05-06",27.142
"2024-05-07",26.698
"2024-05-08",26.1604
"2024-05-09",25.743
"2024-05-10",25.9867
"2024-05-11",25.9757
"2024-05-12",25.7127
"2024-05-13",25.6082
"2024-05-14",25.5751
"2024-05-15",25.4107
"2024-05-16",25.1042
"2024-05-17",25.4017
"2024-05-18",25.6184
"2024-05-19",25.3997
"2024-05-20",25.3616
"2024-05-21",25.3562
"2024-05-22",25.9667
"2024-05-23",26.0968
"2024-05-24",26.0341
"2024-05-25",25.6656
"2024-05-26",26.0901
"2024-05-27",26.6301
"2024-05-28",26.5844
"2024-05-29",26.5489
"2024-05-30",27.0288
"2024-05-31",27.17
"2024-06-01",27.5393
"2024-06-02",26.5538
"2024-06-03",26.1331
"2024-06-04",26.2212
"2024-06-05",26.0283
"2024-06-06",25.7241
"2024-06-07",25.5479
"2024-06-08",25.5391
"2024-06-09",25.8677
"2024-06-10",26.0913
"2024-06-11",25.9665
"2024-06-12",26.1583
"2024-06-13",25.8673
"2024-06-14",25.8392
"2024-06-15",25.731
"2024-06-16",25.8304
"2024-06-17",25.8054
"2024-06-18",25.6497
"2024-06-19",25.4691
"2024-06-20",25.6257
"2024-06-21",25.4547
"2024-06-22",25.3336
"2024-06-23",25.3064
"2024-06-24",25.3092
"2024-06-25",25.4982
"2024-06-26",25.103
"2024-06-27",25.2242
"2024-06-28",25.3589
"2024-06-29",25.3518
"2024-06-30",25.5973
"2024-07-01",25.5896
"2024-07-02",25.585
"2024-07-03",25.9719
"2024-07-04",25.6237
"2024-07-05",25.7389
"2024-07-06",25.3924
"2024-07-07",25.3858
"2024-07-08",24.972
"2024-07-09",24.4992
"2024-07-10",25.1468
"2024-07-11",25.3365
"2024-07-12",25.5265
"2024-07-13",24.9279
"2024-07-14",25.2772
"2024-07-15",25.4466
"2024-07-16",25.0376
"2024-07-17",25.3173
"2024-07-18",25.0375
"2024-07-19",24.9936
"2024-07-20",25.1873
"2024-07-21",25.1527
"2024-07-22",25.2317
"2024-07-23",25.4094
"2024-07-24",25.3885
"2024-07-25",25.2707
"2024-07-26",25.3683
"2024-07-27",25.4985
"2024-07-28",25.3616
"2024-07-29",25.3867
"2024-07-30",25.1744
"2024-07-31",24.9382
"2024-08-01",25.2286
"2024-08-02",25.2454
"2024-08-03",24.9148
"2024-08-04",25.1549
"2024-08-05",24.8494
"2024-08-06",24.7699
"2024-08-07",24.7463
"2024-08-08",24.7196
"2024-08-09",24.6585
"2024-08-10",24.8601
"2024-08-11",24.8484
"2024-08-12",24.8305
"2024-08-13",24.8618
"2024-08-14",25.0226
"2024-08-15",24.9488
"2024-08-16",25.4022
"2024-08-17",25.4944
"2024-08-18",25.1606
"2024-08-19",25.1096
"2024-08-20",24.9449
"2024-08-21",24.5558
"2024-08-22",24.4568
"2024-08-23",24.752
"2024-08-24",24.7999
"2024-08-25",24.8549
"2024-08-26",24.7427
"2024-08-27",24.7857
"2024-08-28",25.167
"2024-08-29",25.0135
"2024-08-30",24.9071
"2024-08-31",25.1296
"2024-09-01",25.3132
"2024-09-02",25.3151
"2024-09-03",25.1302
"2024-09-04",25.1728
"2024-09-05",25.3728
"2024-09-06",25.677
"2024-09-07",25.5361
"2024-09-08",25.2351
"2024-09-09",25.1739
"2024-09-10",25.2288
"2024-09-11",25.2691
"2024-09-12",25.3834
"2024-09-13",25.5567
"2024-09-14",25.5147
"2024-09-15",25.3157
"2024-09-16",25.4348
"2024-09-17",24.8935
"2024-09-18",24.8624
"2024-09-19",24.8777
"2024-09-20",24.6683
"2024-09-21",24.3884
"2024-09-22",24.7169
"2024-09-23",25.144
"2024-09-24",25.1703
"2024-09-25",25.167
"2024-09-26",25.4209
"2024-09-27",25.188
"2024-09-28",24.886
"2024-09-29",24.9845
"2024-09-30",24.426
"2024-10-01",24.3712
"2024-10-02",25.1623
"2024-10-03",25.224
