,"(deg C) Mean Dew Point Temperature (ERA5) at Badulla, 2007-01-01 to 2025-12-31"
"2021-10-14",20.1706
"2021-10-15",19.9777
"2021-10-16",20.0592
"2021-10-17",19.4025
"2021-10-18",19.5176
"2021-10-19",20.2184
"2021-10-20",21.0594
"2021-10-21",21.3921
"2021-10-22",21.2745
"2021-10-23",20.7464
"2021-10-24",20.4826
"2021-10-25",20.4375
"2021-10-26",20.5617
"2021-10-27",20.0233
"2021-10-28",20.653
"2021-10-29",21.343
"2021-10-30",20.7646
"2021-10-31",21.4914
"2021-11-01",21.6797
"2021-11-02",21.4428
"2021-11-03",21.2919
"2021-11-04",21.3341
"2021-11-05",20.7609
"2021-11-06",21.1435
"2021-11-07",20.6847
"2021-11-08",20.0843
"2021-11-09",20.7142
"2021-11-10",20.4199
"2021-11-11",20.6209
"2021-11-12",20.543
"2021-11-13",20.0793
"2021-11-14",20.3403
"2021-11-15",21.0621
"2021-11-16",21.353
"2021-11-17",21.0172
"2021-11-18",20.7462
"2021-11-19",20.6587
"2021-11-20",19.0021
"2021-11-21",16.9787
"2021-11-22",19.4351
"2021-11-23",20.8117
"2021-11-24",21.146
"2021-11-25",20.99
"2021-11-26",21.3792
"2021-11-27",21.4691
"2021-11-28",21.4866
"2021-11-29",21.1724
"2021-11-30",20.8832
"2021-12-01",20.103
"2021-12-02",20.4846
"2021-12-03",21.5795
"2021-12-04",21.2669
"2021-12-05",20.9727
"2021-12-06",20.9679
"2021-12-07",19.4219
"2021-12-08",20.814
"2021-12-09",19.2908
"2021-12-10",20.3223
"2021-12-11",20.4765
"2021-12-12",20.2342
"2021-12-13",20.266
"2021-12-14",20.2927
"2021-12-15",20.258
"2021-12-16",20.4491
"2021-12-17",19.945
"2021-12-18",20.6434
"2021-12-19",19.9943
"2021-12-20",20.1656
"2021-12-21",20.6002
"2021-12-22",20.1661
"2021-12-23",19.6779
"2021-12-24",17.4899
"2021-12-25",16.4634
"2021-12-26",17.7141
"2021-12-27",17.8892
"2021-12-28",18.5
"2021-12-29",19.6025
"2021-12-30",19.8783
"2021-12-31",20.3753
"2022-01-01",20.7774
"2022-01-02",20.5966
"2022-01-03",20.3027
"2022-01-04",20.5255
"2022-01-05",20.6339
"2022-01-06",20.9033
"2022-01-07",20.4721
"2022-01-08",20.4776
"2022-01-09",19.7432
"2022-01-10",20.1045
"2022-01-11",20.4206
"2022-01-12",20.8539
"2022-01-13",20.9196
"2022-01-14",20.8466
"2022-01-15",20.3814
"2022-01-16",20.4268
"2022-01-17",19.9282
"2022-01-18",19.9962
"2022-01-19",19.1488
"2022-01-20",17.273
"2022-01-21",14.1966
"2022-01-22",12.3375
"2022-01-23",13.0398
"2022-01-24",14.8874
"2022-01-25",16.0628
"2022-01-26",17.3249
"2022-01-27",16.7785
"2022-01-28",19.2049
"2022-01-29",20.7306
"2022-01-30",20.5787
"2022-01-31",20.4397
"2022-02-01",17.8005
"2022-02-02",17.8383
"2022-02-03",18.6799
"2022-02-04",17.7717
"2022-02-05",17.3802
"2022-02-06",16.4997
"2022-02-07",18.9997
"2022-02-08",16.6774
"2022-02-09",17.9575
"2022-02-10",20.4213
"2022-02-11",20.7576
"2022-02-12",20.619
"2022-02-13",20.2476
"2022-02-14",19.6344
"2022-02-15",18.1882
"2022-02-16",17.8832
"2022-02-17",17.3059
"2022-02-18",19.3559
"2022-02-19",20.4554
"2022-02-20",20.9578
"2022-02-21",20.2459
"2022-02-22",18.3948
"2022-02-23",19.5504
"2022-02-24",20.0172
"2022-02-25",19.8719
"2022-02-26",20.3242
"2022-02-27",19.286
"2022-02-28",19.2077
"2022-03-01",19.0803
"2022-03-02",19.7701
"2022-03-03",20.1429
"2022-03-04",20.5613
"2022-03-05",20.7672
"2022-03-06",19.7309
"2022-03-07",21.0506
"2022-03-08",20.8935
"2022-03-09",19.3269
"2022-03-10",19.4214
"2022-03-11",20.0257
"2022-03-12",20.2997
"2022-03-13",20.7612
"2022-03-14",20.2428
"2022-03-15",20.0341
"2022-03-16",20.6823
"2022-03-17",20.3843
"2022-03-18",21.2624
"2022-03-19",20.9474
"2022-03-20",20.6226
"2022-03-21",20.6394
"2022-03-22",20.8407
"2022-03-23",21.7229
"2022-03-24",21.5501
"2022-03-25",21.0612
"2022-03-26",21.0346
"2022-03-27",21.1969
"2022-03-28",21.2927
"2022-03-29",20.9121
"2022-03-30",20.5854
"2022-03-31",20.3475
"2022-04-02",20.8242
"2022-04-03",20.8924
"2022-04-04",20.6154
"2022-04-05",20.3679
"2022-04-06",20.1854
"2022-04-07",20.4564
"2022-04-08",20.031
"2022-04-09",20.7399
"2022-04-10",21.0935
"2022-04-11",21.9525
"2022-04-12",21.5113
"2022-04-13",21.576
"2022-04-14",21.4921
"2022-04-15",21.8325
"2022-04-16",22.1815
"2022-04-17",21.4009
"2022-04-18",21.5825
"2022-04-19",22.3745
"2022-04-20",22.4227
"2022-04-21",21.873
"2022-04-22",21.4246
"2022-04-23",21.1333
"2022-04-24",21.9734
"2022-04-25",21.7461
"2022-04-26",21.8046
"2022-04-27",22.1504
"2022-04-28",21.4222
"2022-04-29",21.5807
"2022-04-30",21.8301
"2022-05-01",21.7359
"2022-05-02",21.9999
"2022-05-03",22.3478
"2022-05-04",22.1207
"2022-05-05",22.0531
"2022-05-06",21.6984
"2022-05-07",21.7516
"2022-05-08",22.3129
"2022-05-09",21.5637
"2022-05-10",22.0347
"2022-05-11",20.8355
"2022-05-12",20.9507
"2022-05-13",21.3288
"2022-05-14",21.628
"2022-05-15",20.9517
"2022-05-16",21.0559
"2022-05-17",21.4988
"2022-05-18",21.1127
"2022-05-19",20.9253
"2022-05-20",21.083
"2022-05-21",20.6216
"2022-05-22",20.5087
"2022-05-23",20.6818
"2022-05-24",20.8791
"2022-05-25",21.4156
"2022-05-26",20.7425
"2022-05-27",20.2509
"2022-05-28",20.1544
"2022-05-29",20.088
"2022-05-30",20.8013
"2022-05-31",20.2989
"2022-06-01",20.5111
"2022-06-02",20.6393
"2022-06-03",20.7883
"2022-06-04",21.1861
"2022-06-05",20.5339
"2022-06-06",20.8448
"2022-06-07",20.2466
"2022-06-08",19.9996
"2022-06-09",20.9596
"2022-06-10",19.9782
"2022-06-11",19.9866
"2022-06-12",20.2273
"2022-06-13",20.0923
"2022-06-14",20.7903
"2022-06-15",20.7469
"2022-06-16",21.0431
"2022-06-17",21.03
"2022-06-18",21.3622
"2022-06-19",21.0677
"2022-06-20",20.6515
"2022-06-21",19.9556
"2022-06-22",19.3235
"2022-06-23",19.6833
"2022-06-24",20.1844
"2022-06-25",20.1607
"2022-06-26",19.6757
"2022-06-27",19.6064
"2022-06-28",19.6426
"2022-06-29",20.3982
"2022-06-30",19.5763
"2022-07-01",19.9208
"2022-07-02",20.9758
"2022-07-03",20.3719
"2022-07-04",18.8538
"2022-07-05",18.9777
"2022-07-06",18.8723
"2022-07-07",18.3956
"2022-07-08",18.0557
"2022-07-09",19.0187
"2022-07-10",18.9346
"2022-07-11",18.796
"2022-07-12",18.3419
"2022-07-13",18.7666
"2022-07-14",19.1425
"2022-07-15",19.199
"2022-07-16",19.5596
"2022-07-17",20.4072
"2022-07-18",21.012
"2022-07-19",20.6627
"2022-07-20",20.9142
"2022-07-21",21.22
"2022-07-22",21.2865
"2022-07-23",20.0919
"2022-07-24",19.8245
"2022-07-25",20.2648
"2022-07-26",20.8754
"2022-07-27",20.6742
"2022-07-28",20.9975
"2022-07-29",21.4739
"2022-07-30",21.335
"2022-07-31",21.5628
"2022-08-01",20.0793
"2022-08-02",19.7554
"2022-08-03",19.816
"2022-08-04",19.5722
"2022-08-05",20.0406
"2022-08-06",19.294
"2022-08-07",18.8629
"2022-08-08",18.4232
"2022-08-09",17.7308
"2022-08-10",17.4664
"2022-08-11",18.7346
"2022-08-12",19.7926
"2022-08-13",20.2598
"2022-08-14",20.169
"2022-08-15",21.0498
"2022-08-16",20.8984
"2022-08-17",20.2901
"2022-08-18",19.8172
"2022-08-19",19.8959
"2022-08-20",19.9999
"2022-08-21",19.4361
"2022-08-22",19.4784
"2022-08-23",19.3835
"2022-08-24",19.584
"2022-08-25",19.6621
"2022-08-26",20.286
"2022-08-27",19.2154
"2022-08-28",18.952
"2022-08-29",20.5678
"2022-08-30",20.8546
"2022-08-31",20.9669
"2022-09-01",20.2021
"2022-09-02",19.4775
"2022-09-03",20.356
"2022-09-04",21.2495
"2022-09-05",21.0224
"2022-09-06",19.319
"2022-09-07",19.5629
"2022-09-08",18.8137
"2022-09-09",18.8668
"2022-09-10",19.0348
"2022-09-11",19.0128
"2022-09-12",19.2219
"2022-09-13",19.4225
"2022-09-14",19.5593
"2022-09-15",19.6857
"2022-09-16",19.4271
"2022-09-17",19.466
"2022-09-18",19.5438
"2022-09-19",19.8491
"2022-09-20",19.6318
"2022-09-21",19.2372
"2022-09-22",18.7339
"2022-09-23",18.2736
"2022-09-24",17.742
"2022-09-25",19.0206
"2022-09-26",19.1447
"2022-09-27",19.2192
"2022-09-28",18.8357
"2022-09-29",19.2513
"2022-09-30",19.0839
"2022-10-01",19.7114
"2022-10-02",19.8466
"2022-10-03",19.6681
"2022-10-04",19.6374
"2022-10-05",18.7526
"2022-10-06",18.8819
"2022-10-07",18.4807
"2022-10-08",19.5203
"2022-10-09",20.5221
"2022-10-10",21.2768
"2022-10-11",20.8827
"2022-10-12",20.9479
"2022-10-13",20.9958
"2022-10-14",21.2192
"2022-10-15",21.1178
"2022-10-16",21.2608
"2022-10-17",21.1166
"2022-10-18",20.5974
"2022-10-19",21.0745
"2022-10-20",21.1149
"2022-10-21",20.8838
"2022-10-22",20.5921
"2022-10-23",20.7316
"2022-10-24",21.2039
"2022-10-25",21.4044
"2022-10-26",20.7682
"2022-10-27",19.9556
"2022-10-28",19.192
"2022-10-29",19.2688
"2022-10-30",20.6709
"2022-10-31",21.2412
"2022-11-01",20.9424
"2022-11-02",20.7768
"2022-11-03",21.1681
"2022-11-04",21.3735
"2022-11-05",20.8443
"2022-11-06",20.2579
"2022-11-07",19.9675
"2022-11-08",20.7321
"2022-11-09",20.4846
"2022-11-10",20.1481
"2022-11-11",20.8117
"2022-11-12",21.0947
"2022-11-13",20.8452
"2022-11-14",20.4206
"2022-11-15",20.4807
"2022-11-16",20.0582
"2022-11-17",17.9633
"2022-11-18",18.2179
"2022-11-19",20.0059
"2022-11-20",19.2672
"2022-11-21",18.433
"2022-11-22",19.5506
"2022-11-23",17.8199
"2022-11-24",18.995
"2022-11-25",19.7481
"2022-11-26",20.1415
"2022-11-27",20.2054
"2022-11-28",19.6302
"2022-11-29",19.3363
"2022-11-30",19.0403
"2022-12-01",20.6033
"2022-12-02",20.8463
"2022-12-03",20.5049
"2022-12-04",20.4456
"2022-12-05",20.3761
"2022-12-06",20.1967
"2022-12-07",17.8214
"2022-12-08",14.1867
"2022-12-09",16.808
"2022-12-10",18.8066
"2022-12-11",18.2218
"2022-12-12",18.926
"2022-12-13",18.8769
"2022-12-14",19.3147
"2022-12-15",19.1912
"2022-12-16",18.71
"2022-12-17",19.5305
"2022-12-18",19.9596
"2022-12-19",20.4689
"2022-12-20",20.5348
"2022-12-21",20.2819
"2022-12-22",20.0068
"2022-12-23",20.4132
"2022-12-24",20.7327
"2022-12-25",20.5035
"2022-12-26",20.7698
"2022-12-27",20.2773
"2022-12-28",20.7372
"2022-12-29",18.7579
"2022-12-30",17.1675
"2022-12-31",16.9037
"2023-01-01",16.8866
"2023-01-02",17.4771
"2023-01-03",18.1886
"2023-01-04",18.4861
"2023-01-05",19.9511
"2023-01-06",20.3466
"2023-01-07",20.0399
"2023-01-08",19.8614
"2023-01-09",18.676
"2023-01-10",17.8967
"2023-01-11",16.858
"2023-01-12",16.3735
"2023-01-13",17.8863
"2023-01-14",19.4953
"2023-01-15",20.0524
"2023-01-16",20.24
"2023-01-17",20.3454
"2023-01-18",18.9299
"2023-01-19",16.1254
"2023-01-20",17.636
"2023-01-21",19.4
"2023-01-22",19.4481
"2023-01-23",20.1493
"2023-01-24",19.8527
"2023-01-25",19.0411
"2023-01-26",19.3672
"2023-01-27",19.7082
"2023-01-28",18.7472
"2023-01-29",18.0805
"2023-01-30",19.7211
"2023-01-31",20.1069
"2023-02-01",20.0983
"2023-02-02",20.7638
"2023-02-03",21.0288
"2023-02-04",20.3501
"2023-02-05",20.556
"2023-02-06",20.5705
"2023-02-07",20.5995
"2023-02-08",19.4441
"2023-02-09",19.1463
"2023-02-10",19.399
"2023-02-11",19.7113
"2023-02-12",19.6051
"2023-02-13",18.0042
"2023-02-14",18.387
"2023-02-15",15.9253
"2023-02-16",16.2153
"2023-02-17",19.0468
"2023-02-18",20.4168
"2023-02-19",20.1625
"2023-02-20",20.4676
"2023-02-21",20.3794
"2023-02-22",18.8728
"2023-02-23",19.4247
"2023-02-24",19.8698
"2023-02-25",20.1039
"2023-02-26",16.7325
"2023-02-27",18.9731
"2023-02-28",20.3996
"2023-03-01",20.139
"2023-03-02",19.1489
"2023-03-03",19.6823
"2023-03-04",20.6337
"2023-03-05",20.3392
"2023-03-06",20.402
"2023-03-07",20.0707
"2023-03-08",20.266
"2023-03-09",20.4773
"2023-03-10",20.7668
"2023-03-11",20.7066
"2023-03-12",20.4375
"2023-03-13",20.5878
"2023-03-14",19.9589
"2023-03-15",20.8886
"2023-03-16",20.8159
"2023-03-17",19.8775
"2023-03-18",20.5936
"2023-03-19",21.2817
"2023-03-20",21.0221
"2023-03-21",21.2203
"2023-03-22",21.2048
"2023-03-23",20.627
"2023-03-24",20.5796
"2023-03-25",21.1967
"2023-03-26",20.9338
"2023-03-27",21.1515
"2023-03-28",20.644
"2023-03-29",20.9359
"2023-03-30",20.0214
"2023-03-31",20.3628
"2023-04-01",20.5498
"2023-04-02",20.8284
"2023-04-03",21.0743
"2023-04-04",20.329
"2023-04-05",20.8643
"2023-04-06",20.9737
"2023-04-07",20.1421
"2023-04-08",20.3116
"2023-04-09",19.972
"2023-04-10",20.3226
"2023-04-11",19.6407
"2023-04-12",20.5997
"2023-04-13",21.3697
"2023-04-14",20.6418
"2023-04-15",20.0028
"2023-04-16",19.3284
"2023-04-17",19.559
"2023-04-18",21.0568
"2023-04-19",20.8403
"2023-04-20",21.2972
"2023-04-21",21.5014
"2023-04-22",21.6163
"2023-04-23",21.8913
"2023-04-24",21.8255
"2023-04-25",21.4627
"2023-04-26",21.261
"2023-04-27",21.6131
"2023-04-28",21.6901
"2023-04-29",21.2677
"2023-04-30",21.5471
"2023-05-01",22.1387
"2023-05-02",21.9491
"2023-05-03",22.0144
"2023-05-04",21.6025
"2023-05-05",20.5478
"2023-05-06",21.4466
"2023-05-07",21.5388
"2023-05-08",21.8665
"2023-05-09",21.6296
"2023-05-10",21.8444
"2023-05-11",22.0406
"2023-05-12",22.0061
"2023-05-13",21.6983
"2023-05-14",22.3414
"2023-05-15",22.2725
"2023-05-16",22.1751
"2023-05-17",22.2396
"2023-05-18",22.3987
"2023-05-19",22.5732
"2023-05-20",22.2296
"2023-05-21",22.2089
"2023-05-22",22.0118
"2023-05-23",21.8302
"2023-05-24",21.4072
"2023-05-25",21.0787
"2023-05-26",21.0641
"2023-05-27",21.6201
"2023-05-28",22.0276
"2023-05-29",21.6664
"2023-05-30",21.6796
"2023-05-31",21.4151
"2023-06-01",20.9918
"2023-06-02",21.5059
"2023-06-03",22.0232
"2023-06-04",21.2978
"2023-06-05",21.0884
"2023-06-06",21.4257
"2023-06-07",21.4512
"2023-06-08",20.9513
"2023-06-09",20.552
"2023-06-10",20.2067
"2023-06-11",20.5369
"2023-06-12",20.9505
"2023-06-13",20.6021
"2023-06-14",20.0882
"2023-06-15",20.5817
"2023-06-16",20.1916
"2023-06-17",19.998
"2023-06-18",20.4269
"2023-06-19",20.0914
"2023-06-20",20.9091
"2023-06-21",21.4582
"2023-06-22",21.1397
"2023-06-23",20.6115
"2023-06-24",19.6905
"2023-06-25",20.2985
"2023-06-26",19.9079
"2023-06-27",20.3817
"2023-06-28",20.2196
"2023-06-29",20.2743
"2023-06-30",20.0966
"2023-07-01",20.439
"2023-07-02",21.4665
"2023-07-03",19.8808
"2023-07-04",20.0491
"2023-07-05",20.3159
"2023-07-06",20.2683
"2023-07-07",19.6247
"2023-07-08",19.686
"2023-07-09",20.5981
"2023-07-10",20.6571
"2023-07-11",20.6867
"2023-07-12",19.842
"2023-07-13",20.3655
"2023-07-14",20.083
"2023-07-15",20.6213
"2023-07-16",20.6963
"2023-07-17",19.7479
"2023-07-18",19.081
"2023-07-19",19.1332
"2023-07-20",19.197
"2023-07-21",18.9688
"2023-07-22",19.1209
"2023-07-23",19.803
"2023-07-24",19.8993
"2023-07-25",19.7941
"2023-07-26",19.8812
"2023-07-27",19.2436
"2023-07-28",19.5964
"2023-07-29",19.4418
"2023-07-30",19.7481
"2023-07-31",19.3924
"2023-08-01",18.9022
"2023-08-02",18.3554
"2023-08-03",19.1092
"2023-08-04",19.5691
"2023-08-05",19.8053
"2023-08-06",19.993
"2023-08-07",19.3523
"2023-08-08",19.4248
"2023-08-09",19.7449
"2023-08-10",19.7913
"2023-08-11",20.4625
"2023-08-12",19.8723
"2023-08-13",19.6001
"2023-08-14",19.387
"2023-08-15",18.6022
"2023-08-16",19.0165
"2023-08-17",19.0161
"2023-08-18",18.6516
"2023-08-19",18.3819
"2023-08-20",18.5024
"2023-08-21",19.1045
"2023-08-22",20.541
"2023-08-23",19.9525
"2023-08-24",18.278
"2023-08-25",18.3306
"2023-08-26",19.4475
"2023-08-27",19.9873
"2023-08-28",19.634
"2023-08-29",19.7627
"2023-08-30",20.6522
"2023-08-31",21.5792
"2023-09-01",21.3743
"2023-09-02",21.8513
"2023-09-03",21.4307
"2023-09-04",20.8219
"2023-09-05",21.2791
"2023-09-06",21.248
"2023-09-07",20.8569
"2023-09-08",20.3303
"2023-09-09",20.1825
"2023-09-10",20.5455
"2023-09-12",20.2556
"2023-09-13",20.7109
"2023-09-14",20.7272
"2023-09-15",19.9607
"2023-09-16",19.4578
"2023-09-17",20.7263
"2023-09-18",21.0675
"2023-09-19",21.1022
"2023-09-20",21.6564
"2023-09-21",21.194
"2023-09-22",21.268
"2023-09-23",21.5028
"2023-09-24",21.1523
"2023-09-25",21.2401
"2023-09-26",20.682
"2023-09-27",21.1262
"2023-09-28",20.5271
"2023-09-29",20.2083
"2023-09-30",20.6482
"2023-10-01",20.8407
"2023-10-02",21.3905
"2023-10-03",21.6235
"2023-10-04",21.7324
"2023-10-05",21.8924
"2023-10-06",22.1627
"2023-10-07",22.0426
"2023-10-08",22.0199
"2023-10-09",21.8303
"2023-10-10",21.7981
"2023-10-11",21.525
"2023-10-12",21.843
"2023-10-13",21.4874
"2023-10-14",21.7391
"2023-10-15",21.0527
"2023-10-16",21.0471
"2023-10-17",21.2293
"2023-10-18",21.399
"2023-10-19",21.1069
"2023-10-20",21.1365
"2023-10-21",21.4592
"2023-10-22",21.4455
"2023-10-23",21.0608
"2023-10-24",20.5595
"2023-10-25",20.4332
"2023-10-26",20.287
"2023-10-27",20.7735
"2023-10-28",20.8898
"2023-10-29",21.108
"2023-10-30",21.008
"2023-10-31",21.0546
"2023-11-01",21.4535
"2023-11-02",22.2161
"2023-11-03",21.7927
"2023-11-04",21.3336
"2023-11-05",21.4875
"2023-11-06",21.1712
"2023-11-07",21.1515
"2023-11-08",21.3977
"2023-11-09",21.1105
"2023-11-10",21.5014
"2023-11-11",21.8784
"2023-11-12",21.6522
"2023-11-13",21.4666
"2023-11-14",22.1163
"2023-11-15",22.1366
"2023-11-16",22.1212
"2023-11-17",22.0954
"2023-11-18",22.0802
"2023-11-19",21.6172
"2023-11-20",21.8505
"2023-11-21",21.8578
"2023-11-22",21.842
"2023-11-23",21.4113
"2023-11-24",20.768
"2023-11-25",20.8186
"2023-11-26",21.1557
"2023-11-27",21.717
"2023-11-28",21.4808
"2023-11-29",21.289
"2023-11-30",21.3547
"2023-12-01",21.2519
"2023-12-02",21.6585
"2023-12-03",21.7117
"2023-12-04",21.7297
"2023-12-05",21.8071
"2023-12-06",21.8056
"2023-12-07",22.2072
"2023-12-08",22.0191
"2023-12-09",21.5716
"2023-12-10",21.3925
"2023-12-11",21.382
"2023-12-12",20.7693
"2023-12-13",20.6008
"2023-12-14",21.3709
"2023-12-15",21.3463
"2023-12-16",21.8149
"2023-12-17",21.7187
"2023-12-18",21.5441
"2023-12-19",21.4089
"2023-12-20",21.3433
"2023-12-21",21.1495
"2023-12-22",19.663
"2023-12-23",19.7277
"2023-12-24",20.592
"2023-12-25",20.2421
"2023-12-26",21.1563
"2023-12-27",21.99
"2023-12-28",21.2773
"2023-12-29",21.1158
"2023-12-30",21.2166
"2023-12-31",21.0893
"2024-01-01",21.0675
"2024-01-02",20.8616
"2024-01-03",21.0469
"2024-01-04",21.2772
"2024-01-05",21.159
"2024-01-06",21.3357
"2024-01-07",21.4782
"2024-01-08",21.1553
"2024-01-09",20.9209
"2024-01-10",20.754
"2024-01-11",21.0013
"2024-01-12",19.752
"2024-01-13",19.6641
"2024-01-14",18.734
"2024-01-15",16.5525
"2024-01-16",18.0778
"2024-01-17",19.7777
"2024-01-18",20.9894
"2024-01-19",20.9071
"2024-01-20",21.1694
"2024-01-21",20.9658
"2024-01-22",20.1006
"2024-01-23",18.5967
"2024-01-24",16.7543
"2024-01-25",16.519
"2024-01-26",18.7769
"2024-01-27",19.7711
"2024-01-28",20.5087
"2024-01-29",20.5921
"2024-01-30",21.393
"2024-01-31",21.3739
"2024-02-01",20.8734
"2024-02-02",20.8356
"2024-02-03",19.049
"2024-02-04",21.0081
"2024-02-05",21.1681
"2024-02-06",19.4214
"2024-02-07",18.1824
"2024-02-08",17.2952
"2024-02-09",18.237
"2024-02-10",18.9236
"2024-02-11",19.2588
"2024-02-12",20.5066
"2024-02-13",21.074
"2024-02-14",21.1976
"2024-02-15",21.3907
"2024-02-16",20.9925
"2024-02-17",20.6983
"2024-02-18",19.0439
"2024-02-19",20.0427
"2024-02-20",20.7604
"2024-02-21",19.9373
"2024-02-22",20.0751
"2024-02-23",21.3555
"2024-02-24",19.6439
"2024-02-25",19.7056
"2024-02-26",21.3278
"2024-02-27",21.0706
"2024-02-28",20.2487
"2024-02-29",19.9807
"2024-03-01",19.5406
"2024-03-02",19.1406
"2024-03-03",19.0036
"2024-03-04",17.4943
"2024-03-05",19.0465
"2024-03-06",19.8763
"2024-03-07",19.3479
"2024-03-08",18.7362
"2024-03-09",16.1835
"2024-03-10",15.7744
"2024-03-11",17.8938
"2024-03-12",19.0641
"2024-03-13",17.777
"2024-03-14",19.2447
"2024-03-15",19.9073
"2024-03-16",19.3869
"2024-03-17",17.1738
"2024-03-18",17.1473
"2024-03-19",18.4719
"2024-03-20",18.7992
"2024-03-21",21.7
"2024-03-22",21.2962
"2024-03-23",21.4464
"2024-03-24",21.4332
"2024-03-25",21.4208
"2024-03-26",20.8188
"2024-03-27",21.9095
"2024-03-28",21.5191
"2024-03-29",19.3741
"2024-03-30",19.3958
"2024-03-31",20.7203
"2024-04-01",20.653
"2024-04-02",21.4983
"2024-04-03",21.6865
"2024-04-04",21.4065
"2024-04-05",21.3226
"2024-04-06",20.628
"2024-04-07",20.2155
"2024-04-08",20.1084
"2024-04-09",18.1754
"2024-04-10",20.2225
"2024-04-11",21.7476
"2024-04-12",21.2743
"2024-04-13",19.8473
"2024-04-14",21.7295
"2024-04-15",21.9115
"2024-04-16",21.8971
"2024-04-17",21.8812
"2024-04-18",21.399
"2024-04-19",21.7371
"2024-04-20",21.5839
"2024-04-21",21.2052
"2024-04-22",19.6036
"2024-04-23",19.8507
"2024-04-24",20.0012
"2024-04-25",20.0565
"2024-04-26",20.6435
"2024-04-27",21.6454
"2024-04-28",22.1092
"2024-04-29",22.3619
"2024-04-30",22.38
"2024-05-01",22.1767
"2024-05-02",21.1263
"2024-05-03",21.8713
"2024-05-04",21.663
"2024-05-05",21.5308
"2024-05-06",20.8492
"2024-05-07",21.134
"2024-05-08",20.8435
"2024-05-09",21.8333
"2024-05-10",22.3227
"2024-05-11",21.9912
"2024-05-12",22.1571
"2024-05-13",21.9425
"2024-05-14",22.2478
"2024-05-15",22.6727
"2024-05-16",22.4849
"2024-05-17",22.6868
"2024-05-18",22.5466
"2024-05-19",22.4736
"2024-05-20",20.5784
"2024-05-21",21.8848
"2024-05-22",21.9391
"2024-05-23",21.9828
"2024-05-24",22.0676
"2024-05-25",22.0792
"2024-05-26",22.0335
"2024-05-27",21.9564
"2024-05-28",21.7128
"2024-05-29",22.0197
"2024-05-30",22.6097
"2024-05-31",23.2301
"2024-06-01",23.7201
"2024-06-02",22.546
"2024-06-03",22.3958
"2024-06-04",22.7703
"2024-06-05",22.4275
"2024-06-06",22.4998
"2024-06-07",22.7432
"2024-06-08",22.2826
"2024-06-09",21.758
"2024-06-10",21.2965
"2024-06-11",21.7129
"2024-06-12",21.4359
"2024-06-13",21.5217
"2024-06-14",21.2167
"2024-06-15",20.968
"2024-06-16",20.9164
"2024-06-17",21.3529
"2024-06-18",21.468
"2024-06-19",20.9155
"2024-06-20",21.2046
"2024-06-21",21.0656
"2024-06-22",21.4257
"2024-06-23",21.4156
"2024-06-24",21.0396
"2024-06-25",21.0107
"2024-06-26",20.4949
"2024-06-27",20.5939
"2024-06-28",19.7794
"2024-06-29",20.742
"2024-06-30",21.2404
"2024-07-01",21.6214
"2024-07-02",21.6213
"2024-07-03",21.7737
"2024-07-04",21.4347
"2024-07-05",21.3979
"2024-07-06",20.7236
"2024-07-07",20.9029
"2024-07-08",20.2102
"2024-07-09",19.8526
"2024-07-10",20.5476
"2024-07-11",20.9643
"2024-07-12",21.1393
"2024-07-13",20.6856
"2024-07-14",20.4009
"2024-07-15",20.6678
"2024-07-16",20.2872
"2024-07-17",20.2605
"2024-07-18",20.0384
"2024-07-19",18.8228
"2024-07-20",18.5229
"2024-07-21",17.4898
"2024-07-22",19.1129
"2024-07-23",20.1704
"2024-07-24",20.131
"2024-07-25",20.1404
"2024-07-26",20.3309
"2024-07-27",20.593
"2024-07-28",20.1654
"2024-07-29",19.8938
"2024-07-30",20.1658
"2024-07-31",20.43
"2024-08-01",20.5108
"2024-08-02",20.3529
"2024-08-03",19.7589
"2024-08-04",20.7814
"2024-08-05",20.6144
"2024-08-06",20.3114
"2024-08-07",19.8917
"2024-08-08",19.8102
"2024-08-09",19.5483
"2024-08-10",20.2595
"2024-08-11",21.4113
"2024-08-12",21.2359
"2024-08-13",21.8626
"2024-08-14",22.2013
"2024-08-15",21.8331
"2024-08-16",22.28
"2024-08-17",21.526
"2024-08-18",21.8936
"2024-08-19",22.1978
"2024-08-20",22.0667
"2024-08-21",20.3067
"2024-08-22",21.8854
"2024-08-23",22.0972
"2024-08-24",21.2033
"2024-08-25",20.3376
"2024-08-26",19.5581
"2024-08-27",19.5721
"2024-08-28",20.7483
"2024-08-29",20.6566
"2024-08-30",20.4586
"2024-08-31",21.0787
"2024-09-01",21.4713
"2024-09-02",21.2432
"2024-09-03",20.4641
"2024-09-04",20.648
"2024-09-05",20.7718
"2024-09-06",20.2972
"2024-09-07",20.6907
"2024-09-08",20.4949
"2024-09-09",20.236
"2024-09-10",20.1482
"2024-09-11",20.1398
"2024-09-12",20.1812
"2024-09-13",20.4075
"2024-09-14",20.0581
"2024-09-15",20.0925
"2024-09-16",20.3838
"2024-09-17",19.9445
"2024-09-18",18.862
"2024-09-19",18.7797
"2024-09-20",18.6569
"2024-09-21",19.3571
"2024-09-22",18.4654
"2024-09-23",18.8035
"2024-09-24",19.3877
"2024-09-25",19.8191
"2024-09-26",19.6795
"2024-09-27",20.2394
"2024-09-28",20.7896
"2024-09-29",21.3323
"2024-09-30",21.5255
"2024-10-01",20.8038
