,"(deg C) Mean Dew Point Temperature (ERA5) at Colombo, 2007-01-01 to 2025-12-31"
"2021-10-13",24.8086
"2021-10-14",24.9138
"2021-10-15",25.0617
"2021-10-16",24.9102
"2021-10-17",24.6753
"2021-10-18",24.4316
"2021-10-19",24.482
"2021-10-20",24.2444
"2021-10-21",24.3853
"2021-10-22",24.4075
"2021-10-23",23.7979
"2021-10-24",24.2749
"2021-10-25",24.4496
"2021-10-26",23.8695
"2021-10-27",23.8059
"2021-10-28",24.2888
"2021-10-29",24.4101
"2021-10-30",24.0828
"2021-10-31",24.5097
"2021-11-01",24.3971
"2021-11-02",24.3191
"2021-11-03",24.1894
"2021-11-04",24.0167
"2021-11-05",24.0029
"2021-11-06",24.4347
"2021-11-07",24.0357
"2021-11-08",23.7017
"2021-11-09",23.6688
"2021-11-10",23.5017
"2021-11-11",24.5602
"2021-11-12",24.2302
"2021-11-13",23.8696
"2021-11-14",24.1515
"2021-11-15",24.5075
"2021-11-16",24.3982
"2021-11-17",24.6065
"2021-11-18",24.5248
"2021-11-19",24.4106
"2021-11-20",23.2648
"2021-11-21",22.1672
"2021-11-22",23.8409
"2021-11-23",24.2689
"2021-11-24",24.3662
"2021-11-25",24.0566
"2021-11-26",24.2498
"2021-11-27",24.3446
"2021-11-28",24.0826
"2021-11-29",24.0201
"2021-11-30",24.1244
"2021-12-01",23.9844
"2021-12-02",24.209
"2021-12-03",24.2965
"2021-12-04",24.256
"2021-12-05",24.4008
"2021-12-06",24.5234
"2021-12-07",23.4465
"2021-12-08",23.8925
"2021-12-09",23.9337
"2021-12-10",23.5672
"2021-12-11",23.5478
"2021-12-12",23.6457
"2021-12-13",23.6909
"2021-12-14",24.0465
"2021-12-15",24.0448
"2021-12-16",23.7422
"2021-12-17",23.5624
"2021-12-18",24.0226
"2021-12-19",22.5567
"2021-12-20",23.0614
"2021-12-21",23.378
"2021-12-22",23.1475
"2021-12-23",22.0569
"2021-12-24",20.2544
"2021-12-25",19.6111
"2021-12-26",20.8882
"2021-12-27",21.0312
"2021-12-28",21.016
"2021-12-29",21.8568
"2021-12-30",23.0094
"2021-12-31",23.4596
"2022-01-01",23.3586
"2022-01-02",23.2794
"2022-01-03",22.9425
"2022-01-04",22.571
"2022-01-05",22.8838
"2022-01-06",23.3104
"2022-01-07",23.2606
"2022-01-08",22.7301
"2022-01-09",22.2894
"2022-01-10",22.8924
"2022-01-11",22.7883
"2022-01-12",23.2916
"2022-01-13",23.7963
"2022-01-14",23.9525
"2022-01-15",23.4023
"2022-01-16",22.4705
"2022-01-17",21.9087
"2022-01-18",21.8051
"2022-01-19",20.4768
"2022-01-20",17.6154
"2022-01-21",17.3012
"2022-01-22",21.3117
"2022-01-23",22.2098
"2022-01-24",22.2116
"2022-01-25",21.8166
"2022-01-26",22.244
"2022-01-27",19.8989
"2022-01-28",21.2529
"2022-01-29",23.2432
"2022-01-30",23.3602
"2022-01-31",23.428
"2022-02-01",20.6357
"2022-02-02",20.0052
"2022-02-03",21.0661
"2022-02-04",20.7982
"2022-02-05",22.0588
"2022-02-06",19.1977
"2022-02-07",20.5106
"2022-02-08",18.7164
"2022-02-09",19.4016
"2022-02-10",22.0005
"2022-02-11",23.5022
"2022-02-12",24.0354
"2022-02-13",23.2539
"2022-02-14",21.914
"2022-02-15",20.492
"2022-02-16",20.1684
"2022-02-17",20.1262
"2022-02-18",22.5457
"2022-02-19",23.2649
"2022-02-20",23.8255
"2022-02-21",23.9376
"2022-02-22",23.252
"2022-02-23",22.4426
"2022-02-24",22.3384
"2022-02-25",21.6134
"2022-02-26",22.8552
"2022-02-27",21.452
"2022-02-28",20.8961
"2022-03-01",20.9483
"2022-03-02",21.8629
"2022-03-03",21.5753
"2022-03-04",22.9406
"2022-03-05",22.5409
"2022-03-06",22.5075
"2022-03-07",23.362
"2022-03-08",23.0146
"2022-03-09",22.4607
"2022-03-10",22.8403
"2022-03-11",23.1687
"2022-03-12",23.496
"2022-03-13",23.8019
"2022-03-14",23.0737
"2022-03-15",23.2045
"2022-03-16",23.6228
"2022-03-17",24.6498
"2022-03-18",24.8343
"2022-03-19",25.4436
"2022-03-20",25.0533
"2022-03-21",24.8949
"2022-03-22",25.2374
"2022-03-23",24.6926
"2022-03-24",24.1551
"2022-03-25",24.094
"2022-03-26",23.8786
"2022-03-27",24.2011
"2022-03-28",24.3494
"2022-03-29",24.1602
"2022-03-30",23.8936
"2022-03-31",23.8772
"2022-04-02",23.9563
"2022-04-03",23.9049
"2022-04-04",23.7613
"2022-04-05",23.9203
"2022-04-06",24.0354
"2022-04-07",23.8343
"2022-04-08",23.5252
"2022-04-09",24.1011
"2022-04-10",24.1134
"2022-04-11",24.9817
"2022-04-12",24.7224
"2022-04-13",24.6659
"2022-04-14",24.9687
"2022-04-15",25.0257
"2022-04-16",24.9578
"2022-04-17",24.4663
"2022-04-18",25.0217
"2022-04-19",25.275
"2022-04-20",25.8263
"2022-04-21",25.6759
"2022-04-22",24.7969
"2022-04-23",24.707
"2022-04-24",25.0182
"2022-04-25",25.1818
"2022-04-26",25.5612
"2022-04-27",25.2418
"2022-04-28",24.7537
"2022-04-29",25.1317
"2022-04-30",26.2459
"2022-05-01",25.6683
"2022-05-02",26.3686
"2022-05-03",26.5447
"2022-05-04",26.0801
"2022-05-05",25.6731
"2022-05-06",25.5388
"2022-05-07",25.7552
"2022-05-08",26.5257
"2022-05-09",25.7413
"2022-05-10",25.7818
"2022-05-11",25.515
"2022-05-12",25.3182
"2022-05-13",24.9245
"2022-05-14",24.7624
"2022-05-15",24.8738
"2022-05-16",25.2806
"2022-05-17",25.0515
"2022-05-18",25.0879
"2022-05-19",24.8525
"2022-05-20",25.5323
"2022-05-21",25.5516
"2022-05-22",25.3489
"2022-05-23",25.4167
"2022-05-24",24.6486
"2022-05-25",25.0022
"2022-05-26",24.8116
"2022-05-27",24.9671
"2022-05-28",24.9205
"2022-05-29",24.6124
"2022-05-30",24.6865
"2022-05-31",24.1475
"2022-06-01",24.6383
"2022-06-02",25.0489
"2022-06-03",25.0257
"2022-06-04",25.1795
"2022-06-05",25.1126
"2022-06-06",25.3277
"2022-06-07",25.0713
"2022-06-08",24.8905
"2022-06-09",24.9508
"2022-06-10",24.4475
"2022-06-11",24.9713
"2022-06-12",24.674
"2022-06-13",24.812
"2022-06-14",24.9838
"2022-06-15",24.9676
"2022-06-16",24.7431
"2022-06-17",24.8771
"2022-06-18",24.5483
"2022-06-19",24.7395
"2022-06-20",24.8993
"2022-06-21",24.8542
"2022-06-22",24.5907
"2022-06-23",24.8159
"2022-06-24",24.9604
"2022-06-25",24.8174
"2022-06-26",25.2076
"2022-06-27",24.7364
"2022-06-28",24.6399
"2022-06-29",24.9339
"2022-06-30",24.2011
"2022-07-01",24.7204
"2022-07-02",25.0224
"2022-07-03",24.3642
"2022-07-04",23.9201
"2022-07-05",24.1568
"2022-07-06",24.4586
"2022-07-07",24.0363
"2022-07-08",23.8806
"2022-07-09",24.1873
"2022-07-10",24.374
"2022-07-11",23.8848
"2022-07-12",24.4247
"2022-07-13",24.703
"2022-07-14",24.8021
"2022-07-15",24.913
"2022-07-16",25.2046
"2022-07-17",25.1205
"2022-07-18",24.899
"2022-07-19",24.7366
"2022-07-20",24.7729
"2022-07-21",24.3565
"2022-07-22",24.6193
"2022-07-23",24.7933
"2022-07-24",24.4141
"2022-07-25",24.498
"2022-07-26",24.6561
"2022-07-27",24.0492
"2022-07-28",24.0421
"2022-07-29",24.4346
"2022-07-30",24.647
"2022-07-31",24.5694
"2022-08-01",23.6857
"2022-08-02",23.5767
"2022-08-03",23.7884
"2022-08-04",23.5548
"2022-08-05",24.1199
"2022-08-06",24.2255
"2022-08-07",24.141
"2022-08-08",24.0744
"2022-08-09",24.0261
"2022-08-10",23.5456
"2022-08-11",24.1799
"2022-08-12",25.1266
"2022-08-13",24.9222
"2022-08-14",24.786
"2022-08-15",24.5604
"2022-08-16",24.1948
"2022-08-17",24.2409
"2022-08-18",24.3966
"2022-08-19",24.6853
"2022-08-20",24.5185
"2022-08-21",24.559
"2022-08-22",24.2784
"2022-08-23",24.0944
"2022-08-24",24.0704
"2022-08-25",24.1002
"2022-08-26",24.0985
"2022-08-27",23.8326
"2022-08-28",24.098
"2022-08-29",24.3136
"2022-08-30",24.3326
"2022-08-31",23.602
"2022-09-01",23.6216
"2022-09-02",23.7844
"2022-09-03",24.0209
"2022-09-04",24.251
"2022-09-05",23.8401
"2022-09-06",23.7697
"2022-09-07",23.968
"2022-09-08",23.8366
"2022-09-09",24.2317
"2022-09-10",24.4473
"2022-09-11",24.4444
"2022-09-12",24.1339
"2022-09-13",24.4901
"2022-09-14",24.4
"2022-09-15",24.5622
"2022-09-16",24.0046
"2022-09-17",24.24
"2022-09-18",24.774
"2022-09-19",24.8631
"2022-09-20",24.6614
"2022-09-21",24.6261
"2022-09-22",24.4263
"2022-09-23",24.6189
"2022-09-24",23.7924
"2022-09-25",24.337
"2022-09-26",24.1058
"2022-09-27",23.8987
"2022-09-28",23.7181
"2022-09-29",24.2564
"2022-09-30",24.4896
"2022-10-01",24.5558
"2022-10-02",24.5767
"2022-10-03",24.2039
"2022-10-04",24.4394
"2022-10-05",24.4481
"2022-10-06",24.3325
"2022-10-07",24.3133
"2022-10-08",24.1258
"2022-10-09",24.6535
"2022-10-10",24.2143
"2022-10-11",24.4033
"2022-10-12",23.8837
"2022-10-13",23.8226
"2022-10-14",24.1229
"2022-10-15",24.0491
"2022-10-16",24.2819
"2022-10-17",24.2406
"2022-10-18",23.9631
"2022-10-19",24.4891
"2022-10-20",24.4048
"2022-10-21",23.8404
"2022-10-22",24.1731
"2022-10-23",24.369
"2022-10-24",24.4274
"2022-10-25",24.693
"2022-10-26",24.294
"2022-10-27",23.4855
"2022-10-28",22.8094
"2022-10-29",23.4043
"2022-10-30",23.7573
"2022-10-31",24.1548
"2022-11-01",24.0613
"2022-11-02",24.1834
"2022-11-03",24.4652
"2022-11-04",24.2152
"2022-11-05",23.7804
"2022-11-06",23.7824
"2022-11-07",23.687
"2022-11-08",24.1798
"2022-11-09",23.7966
"2022-11-10",23.8375
"2022-11-11",24.0803
"2022-11-12",24.3589
"2022-11-13",24.2204
"2022-11-14",23.7229
"2022-11-15",23.9089
"2022-11-16",23.5261
"2022-11-17",21.6819
"2022-11-18",21.6589
"2022-11-19",23.0637
"2022-11-20",22.2535
"2022-11-21",22.5907
"2022-11-22",23.0905
"2022-11-23",22.5363
"2022-11-24",23.4605
"2022-11-25",23.8242
"2022-11-26",23.686
"2022-11-27",23.5832
"2022-11-28",23.4312
"2022-11-29",22.9265
"2022-11-30",22.4622
"2022-12-01",23.537
"2022-12-02",23.8914
"2022-12-03",23.8299
"2022-12-04",23.7404
"2022-12-05",23.8509
"2022-12-06",23.4132
"2022-12-07",22.6497
"2022-12-08",20.5364
"2022-12-09",21.9001
"2022-12-10",23.3989
"2022-12-11",23.5132
"2022-12-12",23.0253
"2022-12-13",22.9498
"2022-12-14",22.8697
"2022-12-15",22.8716
"2022-12-16",22.2191
"2022-12-17",22.3978
"2022-12-18",22.5744
"2022-12-19",23.3285
"2022-12-20",23.5972
"2022-12-21",23.5487
"2022-12-22",22.9748
"2022-12-23",23.2067
"2022-12-24",23.5917
"2022-12-25",23.6179
"2022-12-26",23.102
"2022-12-27",23.5221
"2022-12-28",23.8411
"2022-12-29",22.8894
"2022-12-30",20.9307
"2022-12-31",20.7968
"2023-01-01",20.596
"2023-01-02",20.5017
"2023-01-03",20.851
"2023-01-04",21.0418
"2023-01-05",22.3816
"2023-01-06",23.1994
"2023-01-07",23.2001
"2023-01-08",22.288
"2023-01-09",20.6966
"2023-01-10",20.1257
"2023-01-11",19.4472
"2023-01-12",18.801
"2023-01-13",20.3668
"2023-01-14",21.646
"2023-01-15",22.7861
"2023-01-16",23.3898
"2023-01-17",23.2946
"2023-01-18",21.7434
"2023-01-19",18.9497
"2023-01-20",19.8108
"2023-01-21",21.8472
"2023-01-22",22.3928
"2023-01-23",23.3521
"2023-01-24",23.1728
"2023-01-25",22.0284
"2023-01-26",22.5465
"2023-01-27",22.5037
"2023-01-28",20.8723
"2023-01-29",21.4337
"2023-01-30",22.883
"2023-01-31",22.9118
"2023-02-01",23.0054
"2023-02-02",23.8344
"2023-02-03",24.2924
"2023-02-04",23.8492
"2023-02-05",23.3211
"2023-02-06",23.5693
"2023-02-07",23.886
"2023-02-08",23.1201
"2023-02-09",22.9718
"2023-02-10",22.3802
"2023-02-11",22.5629
"2023-02-12",22.3228
"2023-02-13",22.1512
"2023-02-14",22.0799
"2023-02-15",19.0621
"2023-02-16",19.3442
"2023-02-17",20.892
"2023-02-18",21.7883
"2023-02-19",23.2503
"2023-02-20",23.565
"2023-02-21",22.7586
"2023-02-22",20.4871
"2023-02-23",22.0131
"2023-02-24",22.7273
"2023-02-25",22.5415
"2023-02-26",19.0347
"2023-02-27",20.5633
"2023-02-28",22.8976
"2023-03-01",22.8119
"2023-03-02",21.9037
"2023-03-03",22.1732
"2023-03-04",23.209
"2023-03-05",23.5907
"2023-03-06",23.1534
"2023-03-07",23.0333
"2023-03-08",22.5767
"2023-03-09",22.5223
"2023-03-10",23.5632
"2023-03-11",23.4058
"2023-03-12",23.1101
"2023-03-13",23.8225
"2023-03-14",23.9896
"2023-03-15",24.244
"2023-03-16",24.0445
"2023-03-17",23.9583
"2023-03-18",24.0903
"2023-03-19",24.319
"2023-03-20",23.8749
"2023-03-21",24.2096
"2023-03-22",24.5764
"2023-03-23",24.0259
"2023-03-24",23.9691
"2023-03-25",24.1814
"2023-03-26",24.2087
"2023-03-27",24.6506
"2023-03-28",24.5362
"2023-03-29",24.3324
"2023-03-30",23.8382
"2023-03-31",24.2335
"2023-04-01",23.9184
"2023-04-02",24.0601
"2023-04-03",24.1052
"2023-04-04",23.9849
"2023-04-05",23.5597
"2023-04-06",23.7631
"2023-04-07",23.7906
"2023-04-08",23.802
"2023-04-09",23.8415
"2023-04-10",23.9504
"2023-04-11",23.6719
"2023-04-12",24.0819
"2023-04-13",24.7789
"2023-04-14",24.7241
"2023-04-15",24.7038
"2023-04-16",24.4909
"2023-04-17",24.5862
"2023-04-18",25.0688
"2023-04-19",24.8908
"2023-04-20",24.5901
"2023-04-21",24.9767
"2023-04-22",24.8847
"2023-04-23",24.9824
"2023-04-24",24.8383
"2023-04-25",24.5051
"2023-04-26",24.307
"2023-04-27",24.982
"2023-04-28",24.8528
"2023-04-29",24.2617
"2023-04-30",24.8347
"2023-05-01",25.0381
"2023-05-02",24.8913
"2023-05-03",24.9296
"2023-05-04",24.9362
"2023-05-05",24.3478
"2023-05-06",25.3596
"2023-05-07",25.4633
"2023-05-08",25.7104
"2023-05-09",25.1685
"2023-05-10",25.6092
"2023-05-11",25.5328
"2023-05-12",25.9568
"2023-05-13",25.7003
"2023-05-14",26.0742
"2023-05-15",26.6477
"2023-05-16",26.8927
"2023-05-17",26.5872
"2023-05-18",25.9464
"2023-05-19",25.6365
"2023-05-20",25.6495
"2023-05-21",24.7931
"2023-05-22",25.135
"2023-05-23",25.4662
"2023-05-24",24.9396
"2023-05-25",25.4483
"2023-05-26",25.7187
"2023-05-27",25.9826
"2023-05-28",26.2469
"2023-05-29",26.0282
"2023-05-30",26.0086
"2023-05-31",25.8731
"2023-06-01",25.9473
"2023-06-02",26.0782
"2023-06-03",26.1408
"2023-06-04",25.562
"2023-06-05",25.73
"2023-06-06",26.0896
"2023-06-07",25.68
"2023-06-08",25.5452
"2023-06-09",25.3227
"2023-06-10",25.2809
"2023-06-11",25.5848
"2023-06-12",25.4437
"2023-06-13",25.2426
"2023-06-14",25.5288
"2023-06-15",26.2917
"2023-06-16",25.7975
"2023-06-17",25.7216
"2023-06-18",25.5428
"2023-06-19",25.5877
"2023-06-20",25.7312
"2023-06-21",25.5669
"2023-06-22",25.8127
"2023-06-23",25.6339
"2023-06-24",25.5113
"2023-06-25",24.9498
"2023-06-26",24.929
"2023-06-27",24.7866
"2023-06-28",25.16
"2023-06-29",24.9884
"2023-06-30",25.4292
"2023-07-01",25.4458
"2023-07-02",25.4191
"2023-07-03",24.6968
"2023-07-04",24.4248
"2023-07-05",24.3545
"2023-07-06",24.3687
"2023-07-07",24.4029
"2023-07-08",24.7739
"2023-07-09",25.1359
"2023-07-10",25.3315
"2023-07-11",25.5456
"2023-07-12",25.3588
"2023-07-13",25.0702
"2023-07-14",24.9922
"2023-07-15",25.1904
"2023-07-16",25.3483
"2023-07-17",25.4062
"2023-07-18",25.0656
"2023-07-19",25.2296
"2023-07-20",25.25
"2023-07-21",25.2312
"2023-07-22",25.134
"2023-07-23",25.2942
"2023-07-24",25.2454
"2023-07-25",24.8799
"2023-07-26",24.8747
"2023-07-27",25.1786
"2023-07-28",24.794
"2023-07-29",24.7399
"2023-07-30",24.6974
"2023-07-31",24.8309
"2023-08-01",25.1289
"2023-08-02",24.9895
"2023-08-03",25.3327
"2023-08-04",25.4304
"2023-08-05",24.8786
"2023-08-06",24.9527
"2023-08-07",24.7331
"2023-08-08",25.0568
"2023-08-09",24.7987
"2023-08-10",25.0752
"2023-08-11",24.9727
"2023-08-12",24.9771
"2023-08-13",24.5339
"2023-08-14",24.3121
"2023-08-15",24.1733
"2023-08-16",24.3731
"2023-08-17",24.3404
"2023-08-18",24.927
"2023-08-19",24.5237
"2023-08-20",24.877
"2023-08-21",24.9912
"2023-08-22",25.0243
"2023-08-23",25.1047
"2023-08-24",24.4679
"2023-08-25",24.8155
"2023-08-26",24.9707
"2023-08-27",25.3402
"2023-08-28",25.3992
"2023-08-29",24.676
"2023-08-30",24.9191
"2023-08-31",24.8933
"2023-09-01",24.7682
"2023-09-02",24.7867
"2023-09-03",24.6591
"2023-09-04",24.6926
"2023-09-05",24.8111
"2023-09-06",24.6473
"2023-09-07",24.5435
"2023-09-08",24.5871
"2023-09-09",24.7581
"2023-09-10",24.8413
"2023-09-12",24.9558
"2023-09-13",24.8969
"2023-09-14",24.5321
"2023-09-15",24.0044
"2023-09-16",24.861
"2023-09-17",24.6224
"2023-09-18",24.2132
"2023-09-19",24.2224
"2023-09-20",24.206
"2023-09-21",24.7743
"2023-09-22",24.7042
"2023-09-23",24.5616
"2023-09-24",25.0457
"2023-09-25",24.9426
"2023-09-26",25.0485
"2023-09-27",24.8607
"2023-09-28",24.6381
"2023-09-29",24.104
"2023-09-30",24.1601
"2023-10-01",24.5094
"2023-10-02",24.6576
"2023-10-03",24.4
"2023-10-04",24.5107
"2023-10-05",24.7786
"2023-10-06",24.7702
"2023-10-07",25.1506
"2023-10-08",24.9852
"2023-10-09",25.1391
"2023-10-10",24.9439
"2023-10-11",24.3184
"2023-10-12",24.4082
"2023-10-13",24.7039
"2023-10-14",24.6072
"2023-10-15",23.6385
"2023-10-16",24.3357
"2023-10-17",24.4701
"2023-10-18",24.1333
"2023-10-19",24.1272
"2023-10-20",24.1157
"2023-10-21",24.4988
"2023-10-22",24.5565
"2023-10-23",24.1144
"2023-10-24",24.2446
"2023-10-25",24.37
"2023-10-26",24.3475
"2023-10-27",24.3623
"2023-10-28",24.3185
"2023-10-29",24.4015
"2023-10-30",24.5149
"2023-10-31",24.365
"2023-11-01",24.3739
"2023-11-02",24.573
"2023-11-03",24.5312
"2023-11-04",24.5262
"2023-11-05",24.236
"2023-11-06",24.3577
"2023-11-07",24.2575
"2023-11-08",24.5651
"2023-11-09",24.2792
"2023-11-10",24.5026
"2023-11-11",24.8863
"2023-11-12",24.6445
"2023-11-13",24.7446
"2023-11-14",24.7863
"2023-11-15",24.9255
"2023-11-16",25.0745
"2023-11-17",25.111
"2023-11-18",24.8149
"2023-11-19",24.3246
"2023-11-20",24.9431
"2023-11-21",25.0497
"2023-11-22",24.6979
"2023-11-23",24.9177
"2023-11-24",24.4696
"2023-11-25",24.182
"2023-11-26",24.2794
"2023-11-27",24.829
"2023-11-28",24.5301
"2023-11-29",24.3974
"2023-11-30",24.5068
"2023-12-01",24.3946
"2023-12-02",24.7085
"2023-12-03",25.0733
"2023-12-04",24.7788
"2023-12-05",25.0365
"2023-12-06",25.2122
"2023-12-07",25.1571
"2023-12-08",24.739
"2023-12-09",24.8717
"2023-12-10",24.7227
"2023-12-11",24.5534
"2023-12-12",24.2906
"2023-12-13",23.2494
"2023-12-14",24.1401
"2023-12-15",24.5655
"2023-12-16",24.6692
"2023-12-17",24.8698
"2023-12-18",24.6638
"2023-12-19",24.704
"2023-12-20",24.8161
"2023-12-21",24.6503
"2023-12-22",23.6465
"2023-12-23",23.3272
"2023-12-24",24.1692
"2023-12-25",23.6479
"2023-12-26",23.679
"2023-12-27",24.4519
"2023-12-28",24.5843
"2023-12-29",24.5576
"2023-12-30",24.4813
"2023-12-31",24.3688
"2024-01-01",24.1141
"2024-01-02",24.1056
"2024-01-03",24.2131
"2024-01-04",24.4951
"2024-01-05",24.5196
"2024-01-06",24.8057
"2024-01-07",24.855
"2024-01-08",24.6482
"2024-01-09",24.0161
"2024-01-10",24.1682
"2024-01-11",23.9267
"2024-01-12",22.9219
"2024-01-13",22.4002
"2024-01-14",21.8411
"2024-01-15",19.5886
"2024-01-16",21.2575
"2024-01-17",22.8737
"2024-01-18",23.9735
"2024-01-19",24.2575
"2024-01-20",24.4501
"2024-01-21",24.3968
"2024-01-22",23.8643
"2024-01-23",21.9323
"2024-01-24",20.6482
"2024-01-25",20.1006
"2024-01-26",21.0123
"2024-01-27",21.8162
"2024-01-28",22.6148
"2024-01-29",22.4209
"2024-01-30",23.6398
"2024-01-31",24.3992
"2024-02-01",24.3485
"2024-02-02",24.3266
"2024-02-03",23.4374
"2024-02-04",23.6497
"2024-02-05",23.6931
"2024-02-06",21.7899
"2024-02-07",21.1893
"2024-02-08",21.3929
"2024-02-09",20.9594
"2024-02-10",20.454
"2024-02-11",20.8896
"2024-02-12",22.219
"2024-02-13",22.6644
"2024-02-14",22.9644
"2024-02-15",23.8254
"2024-02-16",23.2154
"2024-02-17",23.1465
"2024-02-18",21.9857
"2024-02-19",22.4281
"2024-02-20",23.0454
"2024-02-21",23.6071
"2024-02-22",24.3913
"2024-02-23",24.4659
"2024-02-24",24.6155
"2024-02-25",23.0593
"2024-02-26",23.41
"2024-02-27",22.7993
"2024-02-28",21.8977
"2024-02-29",22.2426
"2024-03-01",21.9651
"2024-03-02",22.5333
"2024-03-03",23.3725
"2024-03-04",22.4677
"2024-03-05",22.8013
"2024-03-06",23.2321
"2024-03-07",23.0281
"2024-03-08",23.7427
"2024-03-09",23.2956
"2024-03-10",22.4527
"2024-03-11",22.3561
"2024-03-12",23.013
"2024-03-13",23.7968
"2024-03-14",23.5849
"2024-03-15",23.6065
"2024-03-16",23.4825
"2024-03-17",23.6349
"2024-03-18",22.5958
"2024-03-19",22.7036
"2024-03-20",23.4018
"2024-03-21",23.9814
"2024-03-22",24.3069
"2024-03-23",24.7205
"2024-03-24",24.8061
"2024-03-25",24.7982
"2024-03-26",25.1529
"2024-03-27",24.7479
"2024-03-28",24.8911
"2024-03-29",24.421
"2024-03-30",24.2848
"2024-03-31",24.4336
"2024-04-01",24.9443
"2024-04-02",24.9234
"2024-04-03",25.3651
"2024-04-04",25.0539
"2024-04-05",25.5734
"2024-04-06",25.5433
"2024-04-07",25.6943
"2024-04-08",25.0368
"2024-04-09",23.9595
"2024-04-10",24.184
"2024-04-11",24.8848
"2024-04-12",24.8041
"2024-04-13",24.5556
"2024-04-14",25.3064
"2024-04-15",25.4029
"2024-04-16",25.4638
"2024-04-17",25.3672
"2024-04-18",25.6809
"2024-04-19",26.3287
"2024-04-20",26.7681
"2024-04-21",26.5453
"2024-04-22",26.0955
"2024-04-23",26.1354
"2024-04-24",25.8168
"2024-04-25",25.9526
"2024-04-26",25.8026
"2024-04-27",25.6006
"2024-04-28",26.0046
"2024-04-29",25.8411
"2024-04-30",25.5191
"2024-05-01",26.0525
"2024-05-02",26.6476
"2024-05-03",26.8986
"2024-05-04",26.9231
"2024-05-05",26.7583
"2024-05-06",26.4414
"2024-05-07",26.498
"2024-05-08",25.4419
"2024-05-09",25.6661
"2024-05-10",25.5272
"2024-05-11",25.5903
"2024-05-12",25.279
"2024-05-13",25.2035
"2024-05-14",25.1932
"2024-05-15",25.5897
"2024-05-16",25.0652
"2024-05-17",25.2858
"2024-05-18",25.1943
"2024-05-19",25.0479
"2024-05-20",24.6585
"2024-05-21",25.6402
"2024-05-22",25.6931
"2024-05-23",25.563
"2024-05-24",25.5938
"2024-05-25",25.6262
"2024-05-26",25.5489
"2024-05-27",25.4713
"2024-05-28",25.141
"2024-05-29",25.5485
"2024-05-30",25.7961
"2024-05-31",26.2528
"2024-06-01",26.2255
"2024-06-02",25.0161
"2024-06-03",25.3004
"2024-06-04",25.5393
"2024-06-05",25.2605
"2024-06-06",25.138
"2024-06-07",25.1606
"2024-06-08",25.225
"2024-06-09",25.4455
"2024-06-10",25.5747
"2024-06-11",25.6883
"2024-06-12",25.4916
"2024-06-13",25.7237
"2024-06-14",25.4969
"2024-06-15",25.7371
"2024-06-16",25.1956
"2024-06-17",25.4513
"2024-06-18",25.3683
"2024-06-19",25.095
"2024-06-20",25.1868
"2024-06-21",25.2691
"2024-06-22",25.1602
"2024-06-23",25.1185
"2024-06-24",25.1284
"2024-06-25",24.8724
"2024-06-26",24.784
"2024-06-27",25.1508
"2024-06-28",24.9531
"2024-06-29",24.9843
"2024-06-30",25.4212
"2024-07-01",25.3312
"2024-07-02",25.4456
"2024-07-03",25.5511
"2024-07-04",25.0682
"2024-07-05",25.0117
"2024-07-06",25.0718
"2024-07-07",25.1083
"2024-07-08",24.8784
"2024-07-09",24.8191
"2024-07-10",25.21
"2024-07-11",25.4045
"2024-07-12",25.2587
"2024-07-13",24.7449
"2024-07-14",25.2954
"2024-07-15",24.9423
"2024-07-16",24.7335
"2024-07-17",24.9791
"2024-07-18",25.091
"2024-07-19",25.1537
"2024-07-20",25.1187
"2024-07-21",24.7005
"2024-07-22",24.7586
"2024-07-23",25.7575
"2024-07-24",25.3432
"2024-07-25",25.081
"2024-07-26",25.2827
"2024-07-27",25.6946
"2024-07-28",25.7269
"2024-07-29",24.8211
"2024-07-30",24.8739
"2024-07-31",25.2228
"2024-08-01",25.3703
"2024-08-02",24.9961
"2024-08-03",24.9115
"2024-08-04",25.1313
"2024-08-05",24.7808
"2024-08-06",24.6692
"2024-08-07",24.5965
"2024-08-08",25.0483
"2024-08-09",24.6857
"2024-08-10",25.0057
"2024-08-11",25.0577
"2024-08-12",25.1423
"2024-08-13",24.8338
"2024-08-14",25.0836
"2024-08-15",24.8557
"2024-08-16",25.336
"2024-08-17",24.9646
"2024-08-18",25.1206
"2024-08-19",24.8338
"2024-08-20",24.4595
"2024-08-21",23.6141
"2024-08-22",24.5728
"2024-08-23",25.012
"2024-08-24",24.699
"2024-08-25",24.5139
"2024-08-26",23.9925
"2024-08-27",23.7788
"2024-08-28",24.4873
"2024-08-29",25.1209
"2024-08-30",24.792
"2024-08-31",25.0875
"2024-09-01",25.0742
"2024-09-02",25.1829
"2024-09-03",24.8172
"2024-09-04",25.0444
"2024-09-05",25.3179
"2024-09-06",25.1162
"2024-09-07",25.3756
"2024-09-08",25.3529
"2024-09-09",25.0434
"2024-09-10",24.9841
"2024-09-11",24.8981
"2024-09-12",25.0172
"2024-09-13",25.4109
"2024-09-14",25.3018
"2024-09-15",25.3441
"2024-09-16",25.4654
"2024-09-17",25.3095
"2024-09-18",24.8056
"2024-09-19",24.7689
"2024-09-20",24.885
"2024-09-21",24.7633
"2024-09-22",24.8914
"2024-09-23",24.3453
"2024-09-24",25.2588
"2024-09-25",25.3629
"2024-09-26",25.2552
"2024-09-27",25.2243
"2024-09-28",24.9524
"2024-09-29",24.8036
