,"(deg C) Mean Dew Point Temperature (ERA5) at Kurunegala, 2007-01-01 to 2025-12-31"
"2021-10-16",24.1356
"2021-10-17",23.4594
"2021-10-18",23.8054
"2021-10-19",23.968
"2021-10-20",24.0789
"2021-10-21",24.3065
"2021-10-22",24.1606
"2021-10-23",23.8528
"2021-10-24",23.9111
"2021-10-25",24.1189
"2021-10-26",23.6061
"2021-10-27",23.2971
"2021-10-28",24.0207
"2021-10-29",24.1799
"2021-10-30",23.8234
"2021-10-31",24.3463
"2021-11-01",24.3382
"2021-11-02",24.2938
"2021-11-03",23.9975
"2021-11-04",23.9427
"2021-11-05",23.6735
"2021-11-06",24.147
"2021-11-07",23.8141
"2021-11-08",23.3201
"2021-11-09",23.5971
"2021-11-10",23.3141
"2021-11-11",23.9758
"2021-11-12",24.0615
"2021-11-13",23.4418
"2021-11-14",23.6157
"2021-11-15",24.2324
"2021-11-16",24.1215
"2021-11-17",23.9374
"2021-11-18",23.8379
"2021-11-19",24.0789
"2021-11-20",23.0095
"2021-11-21",21.6796
"2021-11-22",23.4424
"2021-11-23",23.9956
"2021-11-24",24.2213
"2021-11-25",23.9485
"2021-11-26",24.0375
"2021-11-27",23.9563
"2021-11-28",23.9845
"2021-11-29",23.8504
"2021-11-30",23.9192
"2021-12-01",23.5017
"2021-12-02",23.6025
"2021-12-03",23.9425
"2021-12-04",23.9044
"2021-12-05",24.1901
"2021-12-06",23.8624
"2021-12-07",22.5495
"2021-12-08",23.6858
"2021-12-09",21.9583
"2021-12-10",23.236
"2021-12-11",23.2752
"2021-12-12",23.3171
"2021-12-13",23.0672
"2021-12-14",23.2674
"2021-12-15",23.4207
"2021-12-16",23.5531
"2021-12-17",23.6822
"2021-12-18",23.6899
"2021-12-19",22.0881
"2021-12-20",22.9313
"2021-12-21",23.1367
"2021-12-22",22.3607
"2021-12-23",21.1514
"2021-12-24",20.1389
"2021-12-25",19.585
"2021-12-26",20.6595
"2021-12-27",21.116
"2021-12-28",21.0411
"2021-12-29",22.1502
"2021-12-30",22.9686
"2021-12-31",23.0702
"2022-01-01",23.0935
"2022-01-02",23.4117
"2022-01-03",22.9253
"2022-01-04",22.4317
"2022-01-05",23.024
"2022-01-06",23.4957
"2022-01-07",23.4177
"2022-01-08",23.0127
"2022-01-09",22.2576
"2022-01-10",23.3601
"2022-01-11",23.3497
"2022-01-12",23.5388
"2022-01-13",23.641
"2022-01-14",23.5443
"2022-01-15",23.132
"2022-01-16",23.1165
"2022-01-17",22.4044
"2022-01-18",22.3135
"2022-01-19",20.8792
"2022-01-20",18.7709
"2022-01-21",18.262
"2022-01-22",19.7282
"2022-01-23",21.2777
"2022-01-24",21.3803
"2022-01-25",20.9889
"2022-01-26",21.0363
"2022-01-27",20.034
"2022-01-28",22.0144
"2022-01-29",23.5149
"2022-01-30",23.1085
"2022-01-31",22.8317
"2022-02-01",20.2337
"2022-02-02",19.577
"2022-02-03",20.0412
"2022-02-04",20.2689
"2022-02-05",21.0338
"2022-02-06",19.4835
"2022-02-07",20.268
"2022-02-08",19.4866
"2022-02-09",19.9495
"2022-02-10",22.3788
"2022-02-11",23.4494
"2022-02-12",23.398
"2022-02-13",22.8781
"2022-02-14",21.4798
"2022-02-15",20.1393
"2022-02-16",19.9317
"2022-02-17",19.901
"2022-02-18",21.9958
"2022-02-19",23.0865
"2022-02-20",23.6674
"2022-02-21",22.9719
"2022-02-22",21.6137
"2022-02-23",22.6279
"2022-02-24",22.1263
"2022-02-25",21.2075
"2022-02-26",23.0409
"2022-02-27",21.3874
"2022-02-28",21.6667
"2022-03-01",21.7011
"2022-03-02",22.4456
"2022-03-03",22.206
"2022-03-04",23.1623
"2022-03-05",22.4264
"2022-03-06",22.479
"2022-03-07",23.0955
"2022-03-08",23.0822
"2022-03-09",21.8398
"2022-03-10",22.0227
"2022-03-11",22.5495
"2022-03-12",23.4119
"2022-03-13",22.9128
"2022-03-14",22.2307
"2022-03-15",22.3529
"2022-03-16",22.9152
"2022-03-17",23.9675
"2022-03-18",23.9798
"2022-03-19",24.8151
"2022-03-20",24.5346
"2022-03-21",24.2955
"2022-03-22",24.2789
"2022-03-23",24.4191
"2022-03-24",24.0728
"2022-03-25",24.2235
"2022-03-26",23.9309
"2022-03-27",24.1615
"2022-03-28",24.2959
"2022-03-29",24.1041
"2022-03-30",23.6199
"2022-03-31",23.7779
"2022-04-02",23.8175
"2022-04-03",23.7797
"2022-04-04",23.5125
"2022-04-05",23.5552
"2022-04-06",23.5661
"2022-04-07",23.5626
"2022-04-08",23.3249
"2022-04-09",23.6096
"2022-04-10",23.7363
"2022-04-11",24.6321
"2022-04-12",24.2527
"2022-04-13",24.4134
"2022-04-14",24.6763
"2022-04-15",24.7234
"2022-04-16",24.6673
"2022-04-17",24.1273
"2022-04-18",24.7647
"2022-04-19",25.1685
"2022-04-20",25.3517
"2022-04-21",25.102
"2022-04-22",24.5331
"2022-04-23",24.5484
"2022-04-24",24.9898
"2022-04-25",24.9036
"2022-04-26",25.3277
"2022-04-27",24.8149
"2022-04-28",24.4279
"2022-04-29",24.9715
"2022-04-30",25.7407
"2022-05-01",25.0406
"2022-05-02",25.7982
"2022-05-03",25.8934
"2022-05-04",25.7115
"2022-05-05",25.4161
"2022-05-06",25.365
"2022-05-07",25.2667
"2022-05-08",26.1553
"2022-05-09",25.1644
"2022-05-10",25.2895
"2022-05-11",24.9091
"2022-05-12",24.8914
"2022-05-13",24.8149
"2022-05-14",24.7196
"2022-05-15",24.7664
"2022-05-16",24.8176
"2022-05-17",24.7234
"2022-05-18",24.5199
"2022-05-19",24.3371
"2022-05-20",24.9474
"2022-05-21",25.1749
"2022-05-22",24.9502
"2022-05-23",24.6989
"2022-05-24",24.3929
"2022-05-25",24.6716
"2022-05-26",24.329
"2022-05-27",24.4874
"2022-05-28",24.3742
"2022-05-29",24.2671
"2022-05-30",24.4253
"2022-05-31",24.0053
"2022-06-01",24.4391
"2022-06-02",24.6417
"2022-06-03",24.6896
"2022-06-04",24.8119
"2022-06-05",24.4918
"2022-06-06",24.6045
"2022-06-07",24.4152
"2022-06-08",24.1865
"2022-06-09",24.5923
"2022-06-10",24.2046
"2022-06-11",24.3874
"2022-06-12",24.4165
"2022-06-13",24.1512
"2022-06-14",24.3827
"2022-06-15",24.6238
"2022-06-16",24.3389
"2022-06-17",24.3789
"2022-06-18",24.1627
"2022-06-19",23.9745
"2022-06-20",24.192
"2022-06-21",24.4093
"2022-06-22",23.9924
"2022-06-23",24.0164
"2022-06-24",24.5237
"2022-06-25",24.334
"2022-06-26",24.4685
"2022-06-27",24.1693
"2022-06-28",23.9629
"2022-06-29",24.3418
"2022-06-30",23.6505
"2022-07-01",24.2165
"2022-07-02",24.6414
"2022-07-03",24.2018
"2022-07-04",23.3711
"2022-07-05",23.5657
"2022-07-06",23.6649
"2022-07-07",23.3435
"2022-07-08",23.0797
"2022-07-09",23.405
"2022-07-10",23.6943
"2022-07-11",23.5138
"2022-07-12",23.4188
"2022-07-13",23.9403
"2022-07-14",24.0696
"2022-07-15",24.2888
"2022-07-16",24.3011
"2022-07-17",24.4852
"2022-07-18",24.5212
"2022-07-19",24.1939
"2022-07-20",24.4267
"2022-07-21",24.1028
"2022-07-22",24.4053
"2022-07-23",24.2213
"2022-07-24",24.068
"2022-07-25",24.0449
"2022-07-26",24.072
"2022-07-27",23.6894
"2022-07-28",23.8887
"2022-07-29",24.2202
"2022-07-30",24.1317
"2022-07-31",24.172
"2022-08-01",23.6506
"2022-08-02",23.437
"2022-08-03",23.6302
"2022-08-04",23.3109
"2022-08-05",23.4453
"2022-08-06",23.6816
"2022-08-07",23.3822
"2022-08-08",23.1479
"2022-08-09",22.9128
"2022-08-10",22.7014
"2022-08-11",23.4363
"2022-08-12",24.1167
"2022-08-13",23.9692
"2022-08-14",24.1155
"2022-08-15",24.3421
"2022-08-16",23.8997
"2022-08-17",23.5573
"2022-08-18",23.9358
"2022-08-19",24.2317
"2022-08-20",24.1126
"2022-08-21",23.667
"2022-08-22",23.8354
"2022-08-23",23.68
"2022-08-24",23.8338
"2022-08-25",23.7636
"2022-08-26",23.967
"2022-08-27",23.4552
"2022-08-28",23.5995
"2022-08-29",24.0893
"2022-08-30",23.9327
"2022-08-31",23.4622
"2022-09-01",23.3849
"2022-09-02",23.1241
"2022-09-03",23.7557
"2022-09-04",23.961
"2022-09-05",23.6545
"2022-09-06",23.2956
"2022-09-07",23.3907
"2022-09-08",23.1689
"2022-09-09",23.4176
"2022-09-10",23.6766
"2022-09-11",23.6321
"2022-09-12",23.4975
"2022-09-13",23.6712
"2022-09-14",23.6889
"2022-09-15",23.9431
"2022-09-16",23.5649
"2022-09-17",23.945
"2022-09-18",23.9731
"2022-09-19",24.3375
"2022-09-20",24.1897
"2022-09-21",23.7164
"2022-09-22",23.4695
"2022-09-23",23.7221
"2022-09-24",22.8641
"2022-09-25",24.0004
"2022-09-26",23.5894
"2022-09-27",23.533
"2022-09-28",23.2929
"2022-09-29",23.6657
"2022-09-30",23.9662
"2022-10-01",24.0077
"2022-10-02",24.0037
"2022-10-03",23.9044
"2022-10-04",24.1531
"2022-10-05",23.8792
"2022-10-06",23.6687
"2022-10-07",23.4068
"2022-10-08",23.6671
"2022-10-09",24.0516
"2022-10-10",23.8968
"2022-10-11",24.0483
"2022-10-12",23.6008
"2022-10-13",23.6656
"2022-10-14",24.0384
"2022-10-15",24.0246
"2022-10-16",23.94
"2022-10-17",23.8775
"2022-10-18",23.801
"2022-10-19",24.322
"2022-10-20",24.2317
"2022-10-21",23.7792
"2022-10-22",23.7532
"2022-10-23",24.0987
"2022-10-24",24.3003
"2022-10-25",24.4834
"2022-10-26",23.9183
"2022-10-27",22.0927
"2022-10-28",22.0265
"2022-10-29",22.9676
"2022-10-30",23.7103
"2022-10-31",23.9814
"2022-11-01",23.7929
"2022-11-02",23.9122
"2022-11-03",24.1547
"2022-11-04",24.0023
"2022-11-05",23.5895
"2022-11-06",23.2072
"2022-11-07",23.2921
"2022-11-08",23.6533
"2022-11-09",23.5228
"2022-11-10",23.568
"2022-11-11",23.7899
"2022-11-12",23.9311
"2022-11-13",23.8763
"2022-11-14",23.5059
"2022-11-15",23.5297
"2022-11-16",22.5903
"2022-11-17",21.0289
"2022-11-18",21.7036
"2022-11-19",22.8104
"2022-11-20",22.1886
"2022-11-21",22.2182
"2022-11-22",22.8751
"2022-11-23",21.9787
"2022-11-24",22.6316
"2022-11-25",22.9234
"2022-11-26",22.9322
"2022-11-27",22.9957
"2022-11-28",22.2398
"2022-11-29",21.8874
"2022-11-30",22.3021
"2022-12-01",23.5317
"2022-12-02",23.6927
"2022-12-03",23.4745
"2022-12-04",23.5823
"2022-12-05",23.6591
"2022-12-06",23.1971
"2022-12-07",22.2468
"2022-12-08",19.4442
"2022-12-09",20.0156
"2022-12-10",22.3921
"2022-12-11",22.5571
"2022-12-12",22.9583
"2022-12-13",22.0449
"2022-12-14",22.657
"2022-12-15",21.9946
"2022-12-16",22.2453
"2022-12-17",22.3549
"2022-12-18",22.5953
"2022-12-19",23.3161
"2022-12-20",23.5089
"2022-12-21",23.3425
"2022-12-22",22.5691
"2022-12-23",23.1304
"2022-12-24",23.3156
"2022-12-25",23.4125
"2022-12-26",23.8402
"2022-12-27",23.4149
"2022-12-28",23.4983
"2022-12-29",21.8053
"2022-12-30",20.6285
"2022-12-31",21.1022
"2023-01-01",21.0528
"2023-01-02",20.281
"2023-01-03",20.6658
"2023-01-04",21.0492
"2023-01-05",22.5406
"2023-01-06",23.0601
"2023-01-07",22.8217
"2023-01-08",21.9069
"2023-01-09",20.2449
"2023-01-10",19.6505
"2023-01-11",19.6056
"2023-01-12",19.07
"2023-01-13",20.0928
"2023-01-14",21.4182
"2023-01-15",21.9809
"2023-01-16",22.7328
"2023-01-17",22.8795
"2023-01-18",21.2741
"2023-01-19",19.1171
"2023-01-20",19.883
"2023-01-21",21.771
"2023-01-22",22.184
"2023-01-23",22.8509
"2023-01-24",22.3382
"2023-01-25",21.235
"2023-01-26",21.4783
"2023-01-27",22.2435
"2023-01-28",20.362
"2023-01-29",21.422
"2023-01-30",22.7664
"2023-01-31",22.912
"2023-02-01",22.7005
"2023-02-02",23.4782
"2023-02-03",23.794
"2023-02-04",23.2947
"2023-02-05",22.6163
"2023-02-06",23.0696
"2023-02-07",23.55
"2023-02-08",22.6792
"2023-02-09",22.409
"2023-02-10",22.1272
"2023-02-11",21.6954
"2023-02-12",21.125
"2023-02-13",20.6428
"2023-02-14",20.6304
"2023-02-15",18.7774
"2023-02-16",19.0912
"2023-02-17",20.7526
"2023-02-18",22.7281
"2023-02-19",22.9748
"2023-02-20",23.0069
"2023-02-21",22.3838
"2023-02-22",19.3284
"2023-02-23",21.3336
"2023-02-24",21.8999
"2023-02-25",21.8209
"2023-02-26",19.4385
"2023-02-27",21.4776
"2023-02-28",22.8639
"2023-03-01",22.5962
"2023-03-02",21.3112
"2023-03-03",21.905
"2023-03-04",22.8441
"2023-03-05",22.8313
"2023-03-06",22.7993
"2023-03-07",22.4302
"2023-03-08",22.4392
"2023-03-09",22.6575
"2023-03-10",22.9342
"2023-03-11",22.8955
"2023-03-12",22.7738
"2023-03-13",22.6173
"2023-03-14",22.494
"2023-03-15",23.5951
"2023-03-16",23.3882
"2023-03-17",22.4369
"2023-03-18",23.1784
"2023-03-19",23.9798
"2023-03-20",23.3528
"2023-03-21",23.8868
"2023-03-22",24.1027
"2023-03-23",23.7831
"2023-03-24",23.8317
"2023-03-25",23.8757
"2023-03-26",23.9229
"2023-03-27",24.4359
"2023-03-28",24.0802
"2023-03-29",23.9906
"2023-03-30",23.5713
"2023-03-31",23.7146
"2023-04-01",23.8326
"2023-04-02",23.8481
"2023-04-03",23.9197
"2023-04-04",23.4776
"2023-04-05",23.4155
"2023-04-06",23.7617
"2023-04-07",23.1236
"2023-04-08",22.9207
"2023-04-09",22.5554
"2023-04-10",23.326
"2023-04-11",22.7068
"2023-04-12",23.433
"2023-04-13",24.3883
"2023-04-14",24.6852
"2023-04-15",24.6065
"2023-04-16",24.2174
"2023-04-17",24.3147
"2023-04-18",24.7595
"2023-04-19",24.9052
"2023-04-20",24.5008
"2023-04-21",24.6329
"2023-04-22",24.606
"2023-04-23",24.6529
"2023-04-24",24.4212
"2023-04-25",24.116
"2023-04-26",24.2328
"2023-04-27",24.7259
"2023-04-28",24.6052
"2023-04-29",24.1644
"2023-04-30",24.3865
"2023-05-01",24.8353
"2023-05-02",24.6367
"2023-05-03",24.4693
"2023-05-04",24.4851
"2023-05-05",23.9242
"2023-05-06",24.8295
"2023-05-07",24.9144
"2023-05-08",25.0612
"2023-05-09",24.8676
"2023-05-10",25.2718
"2023-05-11",25.1187
"2023-05-12",25.6361
"2023-05-13",25.2918
"2023-05-14",25.9036
"2023-05-15",26.0476
"2023-05-16",26.2298
"2023-05-17",26.0499
"2023-05-18",25.7301
"2023-05-19",25.1752
"2023-05-20",25.1033
"2023-05-21",24.6606
"2023-05-22",24.7945
"2023-05-23",25.1345
"2023-05-24",24.6959
"2023-05-25",25.0358
"2023-05-26",24.9922
"2023-05-27",25.3506
"2023-05-28",25.8654
"2023-05-29",25.4927
"2023-05-30",25.5539
"2023-05-31",25.2086
"2023-06-01",25.4106
"2023-06-02",25.5875
"2023-06-03",25.8204
"2023-06-04",25.2683
"2023-06-05",25.2312
"2023-06-06",25.4866
"2023-06-07",25.4356
"2023-06-08",25.1398
"2023-06-09",24.8817
"2023-06-10",24.6768
"2023-06-11",25.3224
"2023-06-12",25.2403
"2023-06-13",24.8041
"2023-06-14",24.7842
"2023-06-15",25.5265
"2023-06-16",25.0826
"2023-06-17",24.766
"2023-06-18",24.8146
"2023-06-19",24.9671
"2023-06-20",25.0797
"2023-06-21",25.0233
"2023-06-22",24.9956
"2023-06-23",24.8401
"2023-06-24",24.3345
"2023-06-25",24.4345
"2023-06-26",24.3863
"2023-06-27",24.3359
"2023-06-28",24.3046
"2023-06-29",24.6518
"2023-06-30",24.7658
"2023-07-01",24.9076
"2023-07-02",25.3032
"2023-07-03",24.4519
"2023-07-04",24.0701
"2023-07-05",23.9943
"2023-07-06",23.9853
"2023-07-07",23.7392
"2023-07-08",23.8504
"2023-07-09",24.5604
"2023-07-10",24.3811
"2023-07-11",24.6552
"2023-07-12",24.2324
"2023-07-13",24.5413
"2023-07-14",24.2788
"2023-07-15",24.4093
"2023-07-16",24.7015
"2023-07-17",24.5542
"2023-07-18",24.158
"2023-07-19",24.4239
"2023-07-20",24.5615
"2023-07-21",24.0458
"2023-07-22",24.2326
"2023-07-23",24.4553
"2023-07-24",24.7435
"2023-07-25",24.5378
"2023-07-26",24.4935
"2023-07-27",24.3367
"2023-07-28",23.9101
"2023-07-29",23.8724
"2023-07-30",23.9119
"2023-07-31",24.016
"2023-08-01",23.9063
"2023-08-02",23.967
"2023-08-03",24.1401
"2023-08-04",24.219
"2023-08-05",23.9241
"2023-08-06",24.0536
"2023-08-07",23.7961
"2023-08-08",23.7473
"2023-08-09",23.6828
"2023-08-10",23.7906
"2023-08-11",24.1349
"2023-08-12",24.1608
"2023-08-13",23.7804
"2023-08-14",23.242
"2023-08-15",23.3095
"2023-08-16",23.1057
"2023-08-17",23.441
"2023-08-18",23.8372
"2023-08-19",23.6501
"2023-08-20",23.3501
"2023-08-21",24.1716
"2023-08-22",24.1106
"2023-08-23",24.035
"2023-08-24",23.4107
"2023-08-25",23.8882
"2023-08-26",23.9153
"2023-08-27",24.0901
"2023-08-28",24.2772
"2023-08-29",24.0994
"2023-08-30",24.2503
"2023-08-31",24.3138
"2023-09-01",24.0702
"2023-09-02",24.3947
"2023-09-03",24.2924
"2023-09-04",24.0925
"2023-09-05",24.3636
"2023-09-06",24.2485
"2023-09-07",24.0022
"2023-09-08",24.0955
"2023-09-09",24.0183
"2023-09-10",24.4617
"2023-09-12",24.3088
"2023-09-13",24.6805
"2023-09-14",24.172
"2023-09-15",23.0495
"2023-09-16",23.9572
"2023-09-17",24.0182
"2023-09-18",23.6684
"2023-09-19",23.7134
"2023-09-20",24.0449
"2023-09-21",24.3331
"2023-09-22",24.1098
"2023-09-23",23.8973
"2023-09-24",24.4413
"2023-09-25",24.608
"2023-09-26",24.6278
"2023-09-27",24.4673
"2023-09-28",24.3717
"2023-09-29",23.8923
"2023-09-30",23.7234
"2023-10-01",24.1572
"2023-10-02",24.3653
"2023-10-03",24.1464
"2023-10-04",24.3432
"2023-10-05",24.453
"2023-10-06",24.6613
"2023-10-07",24.8511
"2023-10-08",24.7098
"2023-10-09",24.7161
"2023-10-10",24.6082
"2023-10-11",24.2926
"2023-10-12",24.2537
"2023-10-13",24.3668
"2023-10-14",24.4064
"2023-10-15",23.5678
"2023-10-16",23.4297
"2023-10-17",24.1342
"2023-10-18",23.8364
"2023-10-19",24.0265
"2023-10-20",24.0081
"2023-10-21",24.2161
"2023-10-22",24.3541
"2023-10-23",24.1602
"2023-10-24",24.1286
"2023-10-25",23.9047
"2023-10-26",23.551
"2023-10-27",23.8618
"2023-10-28",24.0472
"2023-10-29",24.1475
"2023-10-30",24.1809
"2023-10-31",24.2568
"2023-11-01",24.4516
"2023-11-02",24.7131
"2023-11-03",24.3687
"2023-11-04",24.1957
"2023-11-05",24.1108
"2023-11-06",24.3471
"2023-11-07",24.1038
"2023-11-08",24.3887
"2023-11-09",24.1035
"2023-11-10",24.3644
"2023-11-11",24.7356
"2023-11-12",24.4616
"2023-11-13",24.416
"2023-11-14",24.784
"2023-11-15",24.7938
"2023-11-16",24.7932
"2023-11-17",25.0236
"2023-11-18",24.811
"2023-11-19",24.2164
"2023-11-20",24.7809
"2023-11-21",24.8086
"2023-11-22",24.432
"2023-11-23",24.5489
"2023-11-24",24.1351
"2023-11-25",24.1242
"2023-11-26",23.9938
"2023-11-27",24.3429
"2023-11-28",24.137
"2023-11-29",23.9913
"2023-11-30",24.2165
"2023-12-01",24.1236
"2023-12-02",24.5116
"2023-12-03",24.9176
"2023-12-04",24.6208
"2023-12-05",24.6326
"2023-12-06",25.0091
"2023-12-07",24.8969
"2023-12-08",24.7693
"2023-12-09",24.4946
"2023-12-10",24.5261
"2023-12-11",24.0962
"2023-12-12",23.5108
"2023-12-13",22.6601
"2023-12-14",23.8561
"2023-12-15",24.3329
"2023-12-16",24.4521
"2023-12-17",24.509
"2023-12-18",24.1067
"2023-12-19",24.3905
"2023-12-20",24.4864
"2023-12-21",24.2175
"2023-12-22",23.3748
"2023-12-23",23.2931
"2023-12-24",23.7462
"2023-12-25",23.3821
"2023-12-26",23.6736
"2023-12-27",24.3788
"2023-12-28",23.7513
"2023-12-29",24.0497
"2023-12-30",23.9518
"2023-12-31",23.5976
"2024-01-01",23.6685
"2024-01-02",23.4282
"2024-01-03",23.2135
"2024-01-04",23.5452
"2024-01-05",23.7172
"2024-01-06",24.1764
"2024-01-07",24.4061
"2024-01-08",24.2411
"2024-01-09",23.693
"2024-01-10",23.6126
"2024-01-11",23.4247
"2024-01-12",22.1512
"2024-01-13",22.1289
"2024-01-14",21.6031
"2024-01-15",19.1049
"2024-01-16",20.9494
"2024-01-17",22.4722
"2024-01-18",23.9073
"2024-01-19",23.7573
"2024-01-20",23.7883
"2024-01-21",23.2611
"2024-01-22",22.7798
"2024-01-23",21.2707
"2024-01-24",19.9531
"2024-01-25",19.7055
"2024-01-26",20.7793
"2024-01-27",22.0735
"2024-01-28",22.7011
"2024-01-29",22.3155
"2024-01-30",23.5284
"2024-01-31",24.0715
"2024-02-01",23.8651
"2024-02-02",23.4423
"2024-02-03",22.2052
"2024-02-04",23.5153
"2024-02-05",23.5924
"2024-02-06",21.4279
"2024-02-07",21.0179
"2024-02-08",20.9676
"2024-02-09",21.1167
"2024-02-10",21.4714
"2024-02-11",21.3383
"2024-02-12",22.4937
"2024-02-13",23.6178
"2024-02-14",23.1507
"2024-02-15",23.5156
"2024-02-16",23.4073
"2024-02-17",23.0645
"2024-02-18",21.6755
"2024-02-19",22.4109
"2024-02-20",22.5648
"2024-02-21",22.0473
"2024-02-22",23.8932
"2024-02-23",23.8305
"2024-02-24",22.9351
"2024-02-25",21.8917
"2024-02-26",23.2091
"2024-02-27",22.6513
"2024-02-28",21.9268
"2024-02-29",22.2536
"2024-03-01",21.925
"2024-03-02",21.624
"2024-03-03",21.3575
"2024-03-04",20.3975
"2024-03-05",21.5163
"2024-03-06",22.4322
"2024-03-07",22.1393
"2024-03-08",22.7334
"2024-03-09",21.3439
"2024-03-10",20.2103
"2024-03-11",20.8064
"2024-03-12",21.4099
"2024-03-13",22.3545
"2024-03-14",23.3874
"2024-03-15",22.8981
"2024-03-16",22.5671
"2024-03-17",20.5756
"2024-03-18",19.8094
"2024-03-19",21.0787
"2024-03-20",21.9214
"2024-03-21",24.0846
"2024-03-22",23.924
"2024-03-23",23.502
"2024-03-24",24.093
"2024-03-25",23.5473
"2024-03-26",23.1126
"2024-03-27",24.1833
"2024-03-28",23.7566
"2024-03-29",22.8337
"2024-03-30",23.2369
"2024-03-31",24.1027
"2024-04-01",24.3209
"2024-04-02",24.6118
"2024-04-03",25.0615
"2024-04-04",24.7636
"2024-04-05",25.2841
"2024-04-06",25.0717
"2024-04-07",25.0038
"2024-04-08",24.3849
"2024-04-09",22.1159
"2024-04-10",22.6658
"2024-04-11",24.3401
"2024-04-12",24.2776
"2024-04-13",24.0181
"2024-04-14",24.3945
"2024-04-15",24.882
"2024-04-16",24.5384
"2024-04-17",24.7951
"2024-04-18",25.0983
"2024-04-19",25.6696
"2024-04-20",26.1386
"2024-04-21",25.6525
"2024-04-22",25.1718
"2024-04-23",24.9814
"2024-04-24",24.8502
"2024-04-25",24.8933
"2024-04-26",24.946
"2024-04-27",24.8128
"2024-04-28",25.1742
"2024-04-29",25.3813
"2024-04-30",25.2379
"2024-05-01",25.7891
"2024-05-02",26.0471
"2024-05-03",26.3396
"2024-05-04",26.2229
"2024-05-05",26.0665
"2024-05-06",25.773
"2024-05-07",25.8551
"2024-05-08",24.8072
"2024-05-09",25.18
"2024-05-10",24.9645
"2024-05-11",25.0418
"2024-05-12",25.0436
"2024-05-13",24.9158
"2024-05-14",24.8357
"2024-05-15",25.1586
"2024-05-16",24.8588
"2024-05-17",25.0424
"2024-05-18",25.0659
"2024-05-19",24.6906
"2024-05-20",24.4792
"2024-05-21",25.387
"2024-05-22",25.1464
"2024-05-23",25.1019
"2024-05-24",25.153
"2024-05-25",25.3471
"2024-05-26",25.4466
"2024-05-27",25.1481
"2024-05-28",25.0166
"2024-05-29",25.3197
"2024-05-30",25.7819
"2024-05-31",26.1799
"2024-06-01",26.3156
"2024-06-02",24.9302
"2024-06-03",24.9371
"2024-06-04",25.2718
"2024-06-05",24.7571
"2024-06-06",24.8956
"2024-06-07",24.8481
"2024-06-08",24.7363
"2024-06-09",25.0535
"2024-06-10",25.1049
"2024-06-11",25.2294
"2024-06-12",25.1851
"2024-06-13",25.2927
"2024-06-14",25.2031
"2024-06-15",25.0492
"2024-06-16",24.6146
"2024-06-17",24.6764
"2024-06-18",24.8992
"2024-06-19",24.768
"2024-06-20",24.8236
"2024-06-21",25.0209
"2024-06-22",24.9929
"2024-06-23",24.876
"2024-06-24",24.8242
"2024-06-25",24.7012
"2024-06-26",24.3869
"2024-06-27",24.6808
"2024-06-28",24.4633
"2024-06-29",24.7442
"2024-06-30",25.1143
"2024-07-01",24.8673
"2024-07-02",25.0978
"2024-07-03",25.3012
"2024-07-04",24.7685
"2024-07-05",24.9298
"2024-07-06",24.6337
"2024-07-07",24.8296
"2024-07-08",24.4966
"2024-07-09",24.3356
"2024-07-10",24.5396
"2024-07-11",24.8042
"2024-07-12",24.943
"2024-07-13",24.8937
"2024-07-14",24.7543
"2024-07-15",24.8509
"2024-07-16",24.2503
"2024-07-17",24.6823
"2024-07-18",24.6643
"2024-07-19",24.1535
"2024-07-20",24.2077
"2024-07-21",23.7332
"2024-07-22",24.2736
"2024-07-23",25.1843
"2024-07-24",24.9195
"2024-07-25",24.5386
"2024-07-26",24.7995
"2024-07-27",25.163
"2024-07-28",25.1116
"2024-07-29",24.586
"2024-07-30",24.3966
"2024-07-31",24.7502
"2024-08-01",24.9127
"2024-08-02",24.5314
"2024-08-03",24.4406
"2024-08-04",24.7726
"2024-08-05",24.3799
"2024-08-06",24.1746
"2024-08-07",24.2378
"2024-08-08",24.3958
"2024-08-09",24.0188
"2024-08-10",24.4823
"2024-08-11",24.842
"2024-08-12",24.7674
"2024-08-13",24.5494
"2024-08-14",24.7823
"2024-08-15",24.4407
"2024-08-16",24.9874
"2024-08-17",24.7606
"2024-08-18",24.6359
"2024-08-19",24.4573
"2024-08-20",24.2365
"2024-08-21",23.1869
"2024-08-22",24.3782
"2024-08-23",24.7852
"2024-08-24",24.2168
"2024-08-25",24.1854
"2024-08-26",23.6491
"2024-08-27",23.6191
"2024-08-28",24.4838
"2024-08-29",24.9306
"2024-08-30",24.4762
"2024-08-31",24.9189
"2024-09-01",25.0813
"2024-09-02",25.0104
"2024-09-03",24.6691
"2024-09-04",24.8179
"2024-09-05",24.8224
"2024-09-06",24.621
"2024-09-07",24.8393
"2024-09-08",25.0942
"2024-09-09",24.7344
"2024-09-10",24.5702
"2024-09-11",24.4444
"2024-09-12",24.6319
"2024-09-13",24.7751
"2024-09-14",24.9482
"2024-09-15",24.7535
"2024-09-16",24.9417
"2024-09-17",24.892
"2024-09-18",24.1696
"2024-09-19",24.3018
"2024-09-20",24.1241
"2024-09-21",24.0144
"2024-09-22",24.0879
"2024-09-23",24.0748
"2024-09-24",24.5816
"2024-09-25",24.8416
"2024-09-26",24.6837
"2024-09-27",24.7588
"2024-09-28",24.3722
"2024-09-29",24.6084
"2024-09-30",24.5391
"2024-10-01",24.4553
