,"(deg C) Mean Dew Point Temperature (ERA5) at Polonnaruwa, 2007-01-01 to 2025-12-31"
"2021-10-15",22.581
"2021-10-16",22.8041
"2021-10-17",21.398
"2021-10-18",21.9857
"2021-10-19",23.1436
"2021-10-20",23.6269
"2021-10-21",23.8774
"2021-10-22",23.8917
"2021-10-23",23.6949
"2021-10-24",23.3659
"2021-10-25",23.7144
"2021-10-26",23.3305
"2021-10-27",23.2443
"2021-10-28",23.5818
"2021-10-29",24.3245
"2021-10-30",23.8227
"2021-10-31",24.3188
"2021-11-01",24.3867
"2021-11-02",24.3682
"2021-11-03",23.9069
"2021-11-04",23.818
"2021-11-05",23.4868
"2021-11-06",23.7383
"2021-11-07",23.589
"2021-11-08",23.1084
"2021-11-09",23.2919
"2021-11-10",22.9405
"2021-11-11",22.9666
"2021-11-12",23.2988
"2021-11-13",22.7407
"2021-11-14",23.0919
"2021-11-15",23.5185
"2021-11-16",23.6082
"2021-11-17",23.5879
"2021-11-18",23.2848
"2021-11-19",23.0939
"2021-11-20",22.2403
"2021-11-21",20.9238
"2021-11-22",23.175
"2021-11-23",23.9822
"2021-11-24",23.9671
"2021-11-25",23.8649
"2021-11-26",24.2019
"2021-11-27",24.0003
"2021-11-28",24.2378
"2021-11-29",24.0054
"2021-11-30",23.8826
"2021-12-01",23.3236
"2021-12-02",23.5722
"2021-12-03",23.6235
"2021-12-04",23.4676
"2021-12-05",23.9879
"2021-12-06",23.8202
"2021-12-07",22.6088
"2021-12-08",23.7882
"2021-12-09",21.9844
"2021-12-10",23.5564
"2021-12-11",23.5127
"2021-12-12",23.8968
"2021-12-13",23.3302
"2021-12-14",23.5925
"2021-12-15",23.9059
"2021-12-16",23.8927
"2021-12-17",23.776
"2021-12-18",23.4721
"2021-12-19",21.8426
"2021-12-20",22.8261
"2021-12-21",23.2542
"2021-12-22",22.4499
"2021-12-23",20.9501
"2021-12-24",20.1055
"2021-12-25",19.7827
"2021-12-26",20.8323
"2021-12-27",21.4043
"2021-12-28",21.2745
"2021-12-29",22.4635
"2021-12-30",22.942
"2021-12-31",23.3998
"2022-01-01",23.2628
"2022-01-02",23.4543
"2022-01-03",23.0868
"2022-01-04",22.5467
"2022-01-05",23.2177
"2022-01-06",23.6216
"2022-01-07",23.9127
"2022-01-08",23.2969
"2022-01-09",22.8018
"2022-01-10",23.6649
"2022-01-11",23.6699
"2022-01-12",23.6886
"2022-01-13",24.0457
"2022-01-14",23.755
"2022-01-15",23.4725
"2022-01-16",23.8334
"2022-01-17",22.7927
"2022-01-18",22.8725
"2022-01-19",21.3337
"2022-01-20",19.8773
"2022-01-21",19.4281
"2022-01-22",19.2266
"2022-01-23",18.9151
"2022-01-24",19.825
"2022-01-25",20.4495
"2022-01-26",20.9047
"2022-01-27",20.6724
"2022-01-28",22.6227
"2022-01-29",23.8804
"2022-01-30",23.5757
"2022-01-31",23.0024
"2022-02-01",21.0244
"2022-02-02",20.5865
"2022-02-03",20.9878
"2022-02-04",21.0846
"2022-02-05",21.7424
"2022-02-06",20.8336
"2022-02-07",21.2247
"2022-02-08",20.6777
"2022-02-09",21.092
"2022-02-10",23.0028
"2022-02-11",23.5305
"2022-02-12",23.3242
"2022-02-13",22.7045
"2022-02-14",21.3908
"2022-02-15",20.2981
"2022-02-16",20.2366
"2022-02-17",20.4095
"2022-02-18",22.7545
"2022-02-19",23.4368
"2022-02-20",23.9518
"2022-02-21",23.1396
"2022-02-22",22.2668
"2022-02-23",23.61
"2022-02-24",22.4342
"2022-02-25",21.7922
"2022-02-26",23.4563
"2022-02-27",22.3658
"2022-02-28",22.5699
"2022-03-01",22.4427
"2022-03-02",22.7678
"2022-03-03",22.8262
"2022-03-04",23.0234
"2022-03-05",22.6125
"2022-03-06",22.6215
"2022-03-07",23.8317
"2022-03-08",23.7018
"2022-03-09",22.5467
"2022-03-10",22.7247
"2022-03-11",23.1741
"2022-03-12",23.8508
"2022-03-13",23.2133
"2022-03-14",22.6368
"2022-03-15",23.0289
"2022-03-16",23.3549
"2022-03-17",23.5451
"2022-03-18",24.0187
"2022-03-19",23.9307
"2022-03-20",23.4588
"2022-03-21",23.4376
"2022-03-22",23.5364
"2022-03-23",24.4293
"2022-03-24",24.1903
"2022-03-25",24.2022
"2022-03-26",23.8708
"2022-03-27",24.3581
"2022-03-28",24.4633
"2022-03-29",23.8466
"2022-03-30",23.5617
"2022-03-31",23.2518
"2022-04-02",23.9823
"2022-04-03",23.7061
"2022-04-04",23.6363
"2022-04-05",23.4249
"2022-04-06",23.1184
"2022-04-07",23.5822
"2022-04-08",23.2061
"2022-04-09",23.4911
"2022-04-10",23.6027
"2022-04-11",24.4398
"2022-04-12",24.0937
"2022-04-13",24.1301
"2022-04-14",24.3896
"2022-04-15",24.8394
"2022-04-16",24.6146
"2022-04-17",23.7266
"2022-04-18",24.4344
"2022-04-19",24.9642
"2022-04-20",25.01
"2022-04-21",24.7513
"2022-04-22",24.2602
"2022-04-23",24.1261
"2022-04-24",24.7923
"2022-04-25",24.8742
"2022-04-26",24.7068
"2022-04-27",24.6607
"2022-04-28",24.3655
"2022-04-29",24.6402
"2022-04-30",24.8869
"2022-05-01",24.0912
"2022-05-02",24.7976
"2022-05-03",24.8874
"2022-05-04",24.5823
"2022-05-05",24.8072
"2022-05-06",24.4595
"2022-05-07",24.4946
"2022-05-08",25.1788
"2022-05-09",24.2712
"2022-05-10",24.4986
"2022-05-11",23.6849
"2022-05-12",23.5106
"2022-05-13",23.897
"2022-05-14",23.7531
"2022-05-15",23.7924
"2022-05-16",23.6213
"2022-05-17",23.6153
"2022-05-18",23.251
"2022-05-19",23.0895
"2022-05-20",23.6534
"2022-05-21",23.5801
"2022-05-22",23.6094
"2022-05-23",23.3565
"2022-05-24",23.3076
"2022-05-25",23.4118
"2022-05-26",23.2271
"2022-05-27",22.9987
"2022-05-28",23.0182
"2022-05-29",22.888
"2022-05-30",23.2534
"2022-05-31",23.1085
"2022-06-01",23.1937
"2022-06-02",23.3774
"2022-06-03",23.4195
"2022-06-04",23.5458
"2022-06-05",23.0617
"2022-06-06",22.938
"2022-06-07",22.9808
"2022-06-08",22.7336
"2022-06-09",23.313
"2022-06-10",22.7889
"2022-06-11",22.8788
"2022-06-12",23.1342
"2022-06-13",22.783
"2022-06-14",23.4833
"2022-06-15",23.5884
"2022-06-16",23.2964
"2022-06-17",23.4935
"2022-06-18",23.1257
"2022-06-19",22.7763
"2022-06-20",22.911
"2022-06-21",22.811
"2022-06-22",21.9823
"2022-06-23",22.2454
"2022-06-24",23.109
"2022-06-25",22.9247
"2022-06-26",22.649
"2022-06-27",22.4338
"2022-06-28",22.4655
"2022-06-29",23.0046
"2022-06-30",22.3983
"2022-07-01",22.4543
"2022-07-02",23.5385
"2022-07-03",23.2466
"2022-07-04",21.7461
"2022-07-05",22.1504
"2022-07-06",21.8547
"2022-07-07",21.7286
"2022-07-08",20.9227
"2022-07-09",21.7396
"2022-07-10",22.1116
"2022-07-11",21.9695
"2022-07-12",21.6739
"2022-07-13",22.0816
"2022-07-14",22.1877
"2022-07-15",22.4177
"2022-07-16",22.5897
"2022-07-17",23.1512
"2022-07-18",23.4304
"2022-07-19",23.4462
"2022-07-20",23.5656
"2022-07-21",23.5968
"2022-07-22",23.5868
"2022-07-23",23.1102
"2022-07-24",23.0969
"2022-07-25",23.3188
"2022-07-26",23.7672
"2022-07-27",23.4329
"2022-07-28",23.5915
"2022-07-29",24.3903
"2022-07-30",23.9382
"2022-07-31",23.6587
"2022-08-01",22.976
"2022-08-02",22.7443
"2022-08-03",22.8484
"2022-08-04",22.4534
"2022-08-05",22.385
"2022-08-06",22.43
"2022-08-07",21.9453
"2022-08-08",21.6238
"2022-08-09",21.2617
"2022-08-10",21.2725
"2022-08-11",21.8335
"2022-08-12",22.9473
"2022-08-13",22.8729
"2022-08-14",23.2265
"2022-08-15",24.127
"2022-08-16",23.4326
"2022-08-17",22.5321
"2022-08-18",22.8321
"2022-08-19",23.0243
"2022-08-20",23.0595
"2022-08-21",22.4439
"2022-08-22",22.5841
"2022-08-23",22.4472
"2022-08-24",23.0723
"2022-08-25",22.9446
"2022-08-26",23.1797
"2022-08-27",22.3186
"2022-08-28",22.32
"2022-08-29",23.2507
"2022-08-30",23.5006
"2022-08-31",23.1818
"2022-09-01",22.7465
"2022-09-02",21.9385
"2022-09-03",22.905
"2022-09-04",23.292
"2022-09-05",23.1397
"2022-09-06",22.3322
"2022-09-07",22.3106
"2022-09-08",22.0344
"2022-09-09",21.9878
"2022-09-10",22.0552
"2022-09-11",22.1874
"2022-09-12",22.0451
"2022-09-13",22.2285
"2022-09-14",22.341
"2022-09-15",22.4983
"2022-09-16",22.2421
"2022-09-17",22.4079
"2022-09-18",22.3708
"2022-09-19",22.8478
"2022-09-20",22.5901
"2022-09-21",22.1564
"2022-09-22",21.6338
"2022-09-23",21.605
"2022-09-24",20.7863
"2022-09-25",22.2252
"2022-09-26",22.3623
"2022-09-27",22.7349
"2022-09-28",22.1345
"2022-09-29",22.3103
"2022-09-30",22.4149
"2022-10-01",22.631
"2022-10-02",22.6419
"2022-10-03",22.6763
"2022-10-04",22.8571
"2022-10-05",22.5353
"2022-10-06",22.0498
"2022-10-07",22.0274
"2022-10-08",22.7562
"2022-10-09",23.6128
"2022-10-10",24.0277
"2022-10-11",23.6058
"2022-10-12",23.6742
"2022-10-13",23.6441
"2022-10-14",23.6727
"2022-10-15",23.7441
"2022-10-16",23.77
"2022-10-17",23.4837
"2022-10-18",23.3062
"2022-10-19",23.6404
"2022-10-20",23.822
"2022-10-21",23.8112
"2022-10-22",23.4835
"2022-10-23",23.6271
"2022-10-24",23.7211
"2022-10-25",24.0921
"2022-10-26",23.1588
"2022-10-27",21.5247
"2022-10-28",21.3654
"2022-10-29",23.556
"2022-10-30",23.6588
"2022-10-31",24.0199
"2022-11-01",23.7076
"2022-11-02",23.5614
"2022-11-03",23.8165
"2022-11-04",23.9865
"2022-11-05",23.6516
"2022-11-06",22.9896
"2022-11-07",23.3947
"2022-11-08",23.5717
"2022-11-09",23.4915
"2022-11-10",23.4628
"2022-11-11",23.65
"2022-11-12",23.7001
"2022-11-13",23.5591
"2022-11-14",23.5227
"2022-11-15",23.4891
"2022-11-16",22.2625
"2022-11-17",20.6031
"2022-11-18",21.5697
"2022-11-19",22.5864
"2022-11-20",21.9714
"2022-11-21",21.537
"2022-11-22",22.3114
"2022-11-23",21.0431
"2022-11-24",21.9217
"2022-11-25",22.4034
"2022-11-26",22.7616
"2022-11-27",23.1551
"2022-11-28",22.3848
"2022-11-29",21.784
"2022-11-30",22.9253
"2022-12-01",23.6355
"2022-12-02",23.6012
"2022-12-03",23.9488
"2022-12-04",23.799
"2022-12-05",23.7562
"2022-12-06",23.2131
"2022-12-07",21.8054
"2022-12-08",17.5863
"2022-12-09",18.7667
"2022-12-10",21.5048
"2022-12-11",21.7388
"2022-12-12",22.1266
"2022-12-13",22.2735
"2022-12-14",22.7082
"2022-12-15",21.9105
"2022-12-16",22.3104
"2022-12-17",22.3441
"2022-12-18",22.8542
"2022-12-19",23.2964
"2022-12-20",23.638
"2022-12-21",23.1767
"2022-12-22",22.3717
"2022-12-23",23.0569
"2022-12-24",23.2611
"2022-12-25",23.2239
"2022-12-26",23.4404
"2022-12-27",23.3528
"2022-12-28",23.4396
"2022-12-29",22.0662
"2022-12-30",21.1744
"2022-12-31",21.2933
"2023-01-01",21.1655
"2023-01-02",20.3341
"2023-01-03",20.6563
"2023-01-04",21.1862
"2023-01-05",22.7996
"2023-01-06",23.1094
"2023-01-07",22.7312
"2023-01-08",22.0129
"2023-01-09",20.0797
"2023-01-10",19.5322
"2023-01-11",19.4545
"2023-01-12",19.0987
"2023-01-13",20.0926
"2023-01-14",21.2806
"2023-01-15",21.7858
"2023-01-16",22.8902
"2023-01-17",22.7581
"2023-01-18",21.0543
"2023-01-19",19.1659
"2023-01-20",20.0582
"2023-01-21",22.0883
"2023-01-22",22.3258
"2023-01-23",23.1254
"2023-01-24",22.1266
"2023-01-25",21.4342
"2023-01-26",21.5621
"2023-01-27",22.4772
"2023-01-28",20.2744
"2023-01-29",21.6281
"2023-01-30",22.768
"2023-01-31",22.8989
"2023-02-01",22.618
"2023-02-02",23.2172
"2023-02-03",23.5816
"2023-02-04",23.6472
"2023-02-05",22.5313
"2023-02-06",23.0956
"2023-02-07",23.5876
"2023-02-08",23.1323
"2023-02-09",22.608
"2023-02-10",22.4894
"2023-02-11",21.6646
"2023-02-12",21.1575
"2023-02-13",20.7134
"2023-02-14",20.626
"2023-02-15",19.4378
"2023-02-16",19.4662
"2023-02-17",21.4157
"2023-02-18",23.4368
"2023-02-19",23.0752
"2023-02-20",23.2294
"2023-02-21",22.931
"2023-02-22",19.732
"2023-02-23",21.3805
"2023-02-24",22.3141
"2023-02-25",22.0635
"2023-02-26",20.0051
"2023-02-27",22.1585
"2023-02-28",23.3153
"2023-03-01",22.9909
"2023-03-02",21.9485
"2023-03-03",22.3491
"2023-03-04",23.6109
"2023-03-05",23.607
"2023-03-06",23.3657
"2023-03-07",23.1026
"2023-03-08",23.2693
"2023-03-09",23.357
"2023-03-10",23.5032
"2023-03-11",23.3814
"2023-03-12",23.5743
"2023-03-13",23.498
"2023-03-14",23.3389
"2023-03-15",23.6365
"2023-03-16",23.7054
"2023-03-17",23.4156
"2023-03-18",23.6496
"2023-03-19",24.0663
"2023-03-20",23.6663
"2023-03-21",23.9494
"2023-03-22",24.1193
"2023-03-23",24.0948
"2023-03-24",23.6789
"2023-03-25",24.1974
"2023-03-26",23.9042
"2023-03-27",23.9886
"2023-03-28",23.5972
"2023-03-29",23.1787
"2023-03-30",22.604
"2023-03-31",23.4133
"2023-04-01",23.346
"2023-04-02",23.8411
"2023-04-03",23.8207
"2023-04-04",23.0254
"2023-04-05",23.5647
"2023-04-06",23.7329
"2023-04-07",22.9569
"2023-04-08",22.7144
"2023-04-09",22.9847
"2023-04-10",23.7308
"2023-04-11",23.3637
"2023-04-12",23.9806
"2023-04-13",24.4249
"2023-04-14",23.8863
"2023-04-15",24.1049
"2023-04-16",23.5847
"2023-04-17",23.2413
"2023-04-18",24.1655
"2023-04-19",24.2534
"2023-04-20",24.4466
"2023-04-21",24.3158
"2023-04-22",24.4081
"2023-04-23",24.5007
"2023-04-24",24.614
"2023-04-25",24.7656
"2023-04-26",24.2493
"2023-04-27",24.5073
"2023-04-28",24.836
"2023-04-29",24.2014
"2023-04-30",24.3759
"2023-05-01",24.917
"2023-05-02",24.6482
"2023-05-03",24.3165
"2023-05-04",24.1643
"2023-05-05",23.578
"2023-05-06",24.2535
"2023-05-07",24.3188
"2023-05-08",24.506
"2023-05-09",24.5685
"2023-05-10",24.5638
"2023-05-11",24.3646
"2023-05-12",24.7333
"2023-05-13",24.4278
"2023-05-14",25.1619
"2023-05-15",25.1407
"2023-05-16",25.2177
"2023-05-17",25.3303
"2023-05-18",25.241
"2023-05-19",24.6508
"2023-05-20",24.2889
"2023-05-21",24.1391
"2023-05-22",24.1147
"2023-05-23",24.1656
"2023-05-24",23.5632
"2023-05-25",23.92
"2023-05-26",23.7922
"2023-05-27",24.1773
"2023-05-28",24.6554
"2023-05-29",24.1805
"2023-05-30",24.3578
"2023-05-31",23.6919
"2023-06-01",23.9546
"2023-06-02",24.1909
"2023-06-03",24.6529
"2023-06-04",24.0285
"2023-06-05",24.0189
"2023-06-06",24.1044
"2023-06-07",24.2714
"2023-06-08",23.7803
"2023-06-09",23.5082
"2023-06-10",22.9252
"2023-06-11",23.851
"2023-06-12",23.963
"2023-06-13",23.4094
"2023-06-14",23.0806
"2023-06-15",23.6041
"2023-06-16",23.4733
"2023-06-17",23.2454
"2023-06-18",23.501
"2023-06-19",23.378
"2023-06-20",23.4074
"2023-06-21",23.4192
"2023-06-22",23.2507
"2023-06-23",22.9878
"2023-06-24",22.3872
"2023-06-25",22.9957
"2023-06-26",22.8557
"2023-06-27",22.9877
"2023-06-28",22.6251
"2023-06-29",23.2989
"2023-06-30",23.0467
"2023-07-01",23.4223
"2023-07-02",24.3515
"2023-07-03",23.0715
"2023-07-04",22.9728
"2023-07-05",22.9208
"2023-07-06",22.7503
"2023-07-07",22.0888
"2023-07-08",22.3072
"2023-07-09",22.7942
"2023-07-10",23.0087
"2023-07-11",23.0213
"2023-07-12",22.1174
"2023-07-13",22.8233
"2023-07-14",22.7049
"2023-07-15",22.9874
"2023-07-16",23.1866
"2023-07-17",22.8039
"2023-07-18",22.2554
"2023-07-19",22.4853
"2023-07-20",22.574
"2023-07-21",22.0645
"2023-07-22",22.3514
"2023-07-23",22.9169
"2023-07-24",23.177
"2023-07-25",23.0371
"2023-07-26",22.8068
"2023-07-27",22.1587
"2023-07-28",22.3177
"2023-07-29",22.2046
"2023-07-30",22.2689
"2023-07-31",22.4357
"2023-08-01",22.2418
"2023-08-02",21.9741
"2023-08-03",22.2119
"2023-08-04",22.5058
"2023-08-05",22.2704
"2023-08-06",22.3125
"2023-08-07",21.9497
"2023-08-08",22.0411
"2023-08-09",22.4096
"2023-08-10",22.1195
"2023-08-11",22.4108
"2023-08-12",22.5341
"2023-08-13",22.228
"2023-08-14",21.5599
"2023-08-15",21.4318
"2023-08-16",21.0813
"2023-08-17",21.2658
"2023-08-18",21.9852
"2023-08-19",21.7006
"2023-08-20",21.003
"2023-08-21",22.3416
"2023-08-22",22.7388
"2023-08-23",22.2628
"2023-08-24",21.3281
"2023-08-25",21.792
"2023-08-26",21.8551
"2023-08-27",22.2181
"2023-08-28",22.4648
"2023-08-29",22.8674
"2023-08-30",22.9979
"2023-08-31",23.4554
"2023-09-01",22.6527
"2023-09-02",23.0069
"2023-09-03",23.1514
"2023-09-04",22.9116
"2023-09-05",23.2298
"2023-09-06",23.3569
"2023-09-07",22.8841
"2023-09-08",22.7031
"2023-09-09",22.5876
"2023-09-10",23.1186
"2023-09-12",22.6274
"2023-09-13",23.2045
"2023-09-14",22.6691
"2023-09-15",21.1294
"2023-09-16",21.4795
"2023-09-17",22.8602
"2023-09-18",22.7708
"2023-09-19",22.974
"2023-09-20",22.9729
"2023-09-21",22.9227
"2023-09-22",22.888
"2023-09-23",22.8497
"2023-09-24",22.9607
"2023-09-25",23.0314
"2023-09-26",23.1108
"2023-09-27",23.156
"2023-09-28",22.9412
"2023-09-29",22.7257
"2023-09-30",22.7573
"2023-10-01",23.0924
"2023-10-02",23.0293
"2023-10-03",23.2775
"2023-10-04",23.1099
"2023-10-05",23.3653
"2023-10-06",23.8344
"2023-10-07",23.8522
"2023-10-08",23.8467
"2023-10-09",24.0831
"2023-10-10",24.1538
"2023-10-11",23.9403
"2023-10-12",23.633
"2023-10-13",24.0468
"2023-10-14",24.2052
"2023-10-15",23.2701
"2023-10-16",22.9853
"2023-10-17",23.9064
"2023-10-18",23.8453
"2023-10-19",23.9187
"2023-10-20",23.852
"2023-10-21",23.9745
"2023-10-22",23.8976
"2023-10-23",23.8007
"2023-10-24",23.6322
"2023-10-25",23.7967
"2023-10-26",23.4695
"2023-10-27",23.549
"2023-10-28",23.8973
"2023-10-29",24.2411
"2023-10-30",24.1354
"2023-10-31",24.3668
"2023-11-01",24.2942
"2023-11-02",24.8259
"2023-11-03",24.4223
"2023-11-04",23.9836
"2023-11-05",24.2204
"2023-11-06",24.5208
"2023-11-07",24.3737
"2023-11-08",24.1778
"2023-11-09",24.2444
"2023-11-10",24.4741
"2023-11-11",24.7615
"2023-11-12",24.55
"2023-11-13",24.2939
"2023-11-14",24.7718
"2023-11-15",24.7334
"2023-11-16",24.5439
"2023-11-17",24.7001
"2023-11-18",24.6757
"2023-11-19",24.1786
"2023-11-20",24.6648
"2023-11-21",24.6481
"2023-11-22",24.4981
"2023-11-23",24.2139
"2023-11-24",24.1284
"2023-11-25",24.5959
"2023-11-26",24.2316
"2023-11-27",24.4119
"2023-11-28",24.4294
"2023-11-29",23.9488
"2023-11-30",24.0588
"2023-12-01",23.9499
"2023-12-02",24.2695
"2023-12-03",24.1826
"2023-12-04",24.021
"2023-12-05",24.318
"2023-12-06",24.622
"2023-12-07",24.9854
"2023-12-08",24.7624
"2023-12-09",24.5682
"2023-12-10",24.6052
"2023-12-11",24.1145
"2023-12-12",23.5452
"2023-12-13",22.5789
"2023-12-14",23.9764
"2023-12-15",24.4181
"2023-12-16",24.4333
"2023-12-17",24.6154
"2023-12-18",24.1558
"2023-12-19",24.3926
"2023-12-20",24.8327
"2023-12-21",24.4378
"2023-12-22",23.6814
"2023-12-23",23.6039
"2023-12-24",24.1387
"2023-12-25",23.6444
"2023-12-26",24.0037
"2023-12-27",24.578
"2023-12-28",24.1581
"2023-12-29",24.1833
"2023-12-30",24.1263
"2023-12-31",23.7707
"2024-01-01",23.5965
"2024-01-02",23.668
"2024-01-03",23.0083
"2024-01-04",23.3289
"2024-01-05",23.749
"2024-01-06",24.3166
"2024-01-07",24.4565
"2024-01-08",24.1439
"2024-01-09",23.8216
"2024-01-10",23.5994
"2024-01-11",23.2156
"2024-01-12",22.1058
"2024-01-13",22.1221
"2024-01-14",21.4163
"2024-01-15",19.2589
"2024-01-16",20.9493
"2024-01-17",22.75
"2024-01-18",24.1226
"2024-01-19",23.8361
"2024-01-20",23.8513
"2024-01-21",23.5026
"2024-01-22",23.1291
"2024-01-23",21.3721
"2024-01-24",20.2678
"2024-01-25",20.2245
"2024-01-26",21.2032
"2024-01-27",22.5355
"2024-01-28",22.8181
"2024-01-29",22.4955
"2024-01-30",23.9504
"2024-01-31",24.1811
"2024-02-01",24.1296
"2024-02-02",23.8414
"2024-02-03",22.8975
"2024-02-04",23.88
"2024-02-05",23.9097
"2024-02-06",21.786
"2024-02-07",21.4856
"2024-02-08",21.6282
"2024-02-09",21.8637
"2024-02-10",22.2146
"2024-02-11",21.8923
"2024-02-12",23.0548
"2024-02-13",24.3463
"2024-02-14",23.8717
"2024-02-15",23.8366
"2024-02-16",23.7425
"2024-02-17",23.557
"2024-02-18",22.6107
"2024-02-19",23.2938
"2024-02-20",23.187
"2024-02-21",22.669
"2024-02-22",23.1731
"2024-02-23",24.0341
"2024-02-24",22.5547
"2024-02-25",22.8379
"2024-02-26",23.7944
"2024-02-27",23.0898
"2024-02-28",22.6235
"2024-02-29",23.0142
"2024-03-01",23.1496
"2024-03-02",22.6162
"2024-03-03",22.355
"2024-03-04",21.6654
"2024-03-05",22.2352
"2024-03-06",22.5612
"2024-03-07",22.4896
"2024-03-08",22.039
"2024-03-09",21.0454
"2024-03-10",21.3835
"2024-03-11",21.8746
"2024-03-12",21.7795
"2024-03-13",20.875
"2024-03-14",21.9371
"2024-03-15",23.3809
"2024-03-16",23.0225
"2024-03-17",21.1824
"2024-03-18",21.3173
"2024-03-19",21.8468
"2024-03-20",22.7053
"2024-03-21",24.4128
"2024-03-22",23.9524
"2024-03-23",24.0533
"2024-03-24",24.733
"2024-03-25",24.1443
"2024-03-26",24.106
"2024-03-27",24.2215
"2024-03-28",24.1085
"2024-03-29",22.1096
"2024-03-30",23.0468
"2024-03-31",23.7482
"2024-04-01",23.4217
"2024-04-02",24.6495
"2024-04-03",24.6133
"2024-04-04",24.6611
"2024-04-05",24.2302
"2024-04-06",24.0586
"2024-04-07",23.7939
"2024-04-08",23.8842
"2024-04-09",22.7549
"2024-04-10",23.2653
"2024-04-11",24.673
"2024-04-12",24.4315
"2024-04-13",24.0882
"2024-04-14",25.0134
"2024-04-15",24.9905
"2024-04-16",24.4559
"2024-04-17",24.298
"2024-04-18",24.4755
"2024-04-19",24.9412
"2024-04-20",24.958
"2024-04-21",24.8492
"2024-04-22",23.9
"2024-04-23",24.22
"2024-04-24",23.6089
"2024-04-25",24.0861
"2024-04-26",23.7273
"2024-04-27",24.5443
"2024-04-28",25.0274
"2024-04-29",25.4923
"2024-04-30",25.1377
"2024-05-01",24.9366
"2024-05-02",24.8623
"2024-05-03",25.3542
"2024-05-04",25.0488
"2024-05-05",24.84
"2024-05-06",24.3729
"2024-05-07",24.2622
"2024-05-08",24.4333
"2024-05-09",24.7418
"2024-05-10",24.9762
"2024-05-11",25.3357
"2024-05-12",25.0123
"2024-05-13",24.8918
"2024-05-14",24.8303
"2024-05-15",25.1821
"2024-05-16",25.0087
"2024-05-17",25.451
"2024-05-18",25.0607
"2024-05-19",24.451
"2024-05-20",24.1879
"2024-05-21",24.8558
"2024-05-22",24.4445
"2024-05-23",24.3661
"2024-05-24",24.4163
"2024-05-25",24.8125
"2024-05-26",24.7633
"2024-05-27",24.4563
"2024-05-28",24.381
"2024-05-29",24.6809
"2024-05-30",25.2291
"2024-05-31",25.787
"2024-06-01",25.8703
"2024-06-02",24.5724
"2024-06-03",24.296
"2024-06-04",24.6641
"2024-06-05",24.2841
"2024-06-06",24.5948
"2024-06-07",24.5948
"2024-06-08",24.0534
"2024-06-09",24.0665
"2024-06-10",23.9683
"2024-06-11",24.1456
"2024-06-12",24.0747
"2024-06-13",24.0484
"2024-06-14",24.0234
"2024-06-15",23.7215
"2024-06-16",23.2523
"2024-06-17",23.4227
"2024-06-18",23.7515
"2024-06-19",23.651
"2024-06-20",23.7913
"2024-06-21",23.8397
"2024-06-22",23.8665
"2024-06-23",23.8121
"2024-06-24",23.6939
"2024-06-25",23.5993
"2024-06-26",23.3134
"2024-06-27",23.385
"2024-06-28",22.5439
"2024-06-29",23.1552
"2024-06-30",23.7736
"2024-07-01",23.7533
"2024-07-02",23.593
"2024-07-03",24.1364
"2024-07-04",23.6003
"2024-07-05",23.6776
"2024-07-06",23.2994
"2024-07-07",23.4594
"2024-07-08",22.947
"2024-07-09",22.7742
"2024-07-10",23.1756
"2024-07-11",23.2615
"2024-07-12",23.7701
"2024-07-13",23.9204
"2024-07-14",23.6022
"2024-07-15",23.7651
"2024-07-16",23.137
"2024-07-17",23.3766
"2024-07-18",23.0966
"2024-07-19",22.2857
"2024-07-20",22.2628
"2024-07-21",21.7633
"2024-07-22",22.5754
"2024-07-23",23.4356
"2024-07-24",23.2561
"2024-07-25",22.988
"2024-07-26",23.3932
"2024-07-27",23.5928
"2024-07-28",23.4085
"2024-07-29",23.1648
"2024-07-30",22.5827
"2024-07-31",23.1595
"2024-08-01",23.1381
"2024-08-02",22.9658
"2024-08-03",22.6603
"2024-08-04",23.6109
"2024-08-05",23.2584
"2024-08-06",23.0638
"2024-08-07",22.9932
"2024-08-08",23.3364
"2024-08-09",22.4719
"2024-08-10",22.9964
"2024-08-11",24.4555
"2024-08-12",24.516
"2024-08-13",24.6836
"2024-08-14",24.4434
"2024-08-15",23.5438
"2024-08-16",24.4857
"2024-08-17",23.7843
"2024-08-18",23.7623
"2024-08-19",23.9539
"2024-08-20",23.7992
"2024-08-21",21.9603
"2024-08-22",23.2716
"2024-08-23",23.8483
"2024-08-24",23.1599
"2024-08-25",22.8029
"2024-08-26",22.183
"2024-08-27",22.2107
"2024-08-28",23.4169
"2024-08-29",23.3426
"2024-08-30",23.2747
"2024-08-31",23.7005
"2024-09-01",23.9595
"2024-09-02",23.7751
"2024-09-03",23.4026
"2024-09-04",23.5638
"2024-09-05",23.3289
"2024-09-06",23.1729
"2024-09-07",23.4531
"2024-09-08",23.6357
"2024-09-09",23.2664
"2024-09-10",23.0306
"2024-09-11",23.2136
"2024-09-12",22.9049
"2024-09-13",23.2508
"2024-09-14",23.2156
"2024-09-15",23.2361
"2024-09-16",23.4352
"2024-09-17",23.0607
"2024-09-18",22.4168
"2024-09-19",22.4034
"2024-09-20",22.192
"2024-09-21",22.0095
"2024-09-22",22.0549
"2024-09-23",22.5074
"2024-09-24",22.8889
"2024-09-25",22.9967
"2024-09-26",22.9267
"2024-09-27",23.3863
"2024-09-28",24.074
"2024-09-29",24.1477
"2024-09-30",24.0547
"2024-10-01",23.61
