,"(deg C) Mean Dew Point Temperature (ERA5) at Puttalam, 2007-01-01 to 2025-12-31"
"2021-10-13",24.8336
"2021-10-14",24.9976
"2021-10-15",24.9906
"2021-10-16",24.3147
"2021-10-17",24.1279
"2021-10-18",24.342
"2021-10-19",24.6027
"2021-10-20",24.5444
"2021-10-21",24.2916
"2021-10-22",24.2139
"2021-10-23",24.0497
"2021-10-24",24.2749
"2021-10-25",24.3531
"2021-10-26",23.9097
"2021-10-27",23.765
"2021-10-28",24.0973
"2021-10-29",24.3336
"2021-10-30",24.1518
"2021-10-31",24.2727
"2021-11-01",24.5112
"2021-11-02",24.2349
"2021-11-03",24.0308
"2021-11-04",24.0917
"2021-11-05",23.9794
"2021-11-06",24.4176
"2021-11-07",24.098
"2021-11-08",23.7323
"2021-11-09",23.552
"2021-11-10",23.2712
"2021-11-11",24.2963
"2021-11-12",24.4793
"2021-11-13",23.8602
"2021-11-14",24.3837
"2021-11-15",24.4524
"2021-11-16",24.4214
"2021-11-17",24.3231
"2021-11-18",24.252
"2021-11-19",24.5967
"2021-11-20",23.5863
"2021-11-21",22.5241
"2021-11-22",24.042
"2021-11-23",24.252
"2021-11-24",24.3431
"2021-11-25",24.1245
"2021-11-26",24.233
"2021-11-27",23.9866
"2021-11-28",24.0254
"2021-11-29",23.8266
"2021-11-30",24.1126
"2021-12-01",23.9342
"2021-12-02",24.0921
"2021-12-03",23.6074
"2021-12-04",23.3239
"2021-12-05",24.1999
"2021-12-06",24.1224
"2021-12-07",23.1248
"2021-12-08",23.7222
"2021-12-09",22.8949
"2021-12-10",23.5162
"2021-12-11",23.7317
"2021-12-12",23.7668
"2021-12-13",23.6947
"2021-12-14",23.6712
"2021-12-15",23.8268
"2021-12-16",23.7096
"2021-12-17",23.8614
"2021-12-18",23.7397
"2021-12-19",22.208
"2021-12-20",22.6661
"2021-12-21",22.6999
"2021-12-22",22.2652
"2021-12-23",21.0806
"2021-12-24",20.5768
"2021-12-25",20.0774
"2021-12-26",21.0985
"2021-12-27",21.7734
"2021-12-28",21.3944
"2021-12-29",22.3846
"2021-12-30",23.4319
"2021-12-31",23.3832
"2022-01-01",23.3526
"2022-01-02",23.5951
"2022-01-03",23.0272
"2022-01-04",22.2567
"2022-01-05",22.8458
"2022-01-06",23.7153
"2022-01-07",23.6478
"2022-01-08",23.0545
"2022-01-09",22.6866
"2022-01-10",23.4553
"2022-01-11",23.6121
"2022-01-12",23.7382
"2022-01-13",23.7581
"2022-01-14",23.8967
"2022-01-15",23.6164
"2022-01-16",23.3296
"2022-01-17",22.9631
"2022-01-18",22.4346
"2022-01-19",21.5977
"2022-01-20",19.8406
"2022-01-21",19.7859
"2022-01-22",22.2068
"2022-01-23",23.0442
"2022-01-24",22.9994
"2022-01-25",22.2621
"2022-01-26",21.9129
"2022-01-27",20.8591
"2022-01-28",22.2853
"2022-01-29",23.7313
"2022-01-30",23.6384
"2022-01-31",23.1736
"2022-02-01",21.2206
"2022-02-02",19.9591
"2022-02-03",20.2836
"2022-02-04",20.992
"2022-02-05",22.3581
"2022-02-06",20.4391
"2022-02-07",20.7692
"2022-02-08",20.1032
"2022-02-09",20.1316
"2022-02-10",22.6779
"2022-02-11",23.7062
"2022-02-12",23.5981
"2022-02-13",23.1239
"2022-02-14",21.8788
"2022-02-15",20.6907
"2022-02-16",20.6513
"2022-02-17",20.8107
"2022-02-18",22.723
"2022-02-19",23.446
"2022-02-20",23.8731
"2022-02-21",23.8621
"2022-02-22",23.1367
"2022-02-23",23.0882
"2022-02-24",22.4239
"2022-02-25",21.5479
"2022-02-26",23.3191
"2022-02-27",22.1229
"2022-02-28",22.2712
"2022-03-01",22.2255
"2022-03-02",22.4734
"2022-03-03",22.6012
"2022-03-04",23.6485
"2022-03-05",22.978
"2022-03-06",23.4111
"2022-03-07",23.6532
"2022-03-08",23.441
"2022-03-09",22.6523
"2022-03-10",22.8675
"2022-03-11",23.1116
"2022-03-12",23.865
"2022-03-13",23.2538
"2022-03-14",22.6901
"2022-03-15",22.7076
"2022-03-16",23.4744
"2022-03-17",25.1337
"2022-03-18",25.2597
"2022-03-19",25.534
"2022-03-20",25.3604
"2022-03-21",25.3772
"2022-03-22",25.0863
"2022-03-23",25.103
"2022-03-24",24.1586
"2022-03-25",24.1112
"2022-03-26",24.1293
"2022-03-27",24.5762
"2022-03-28",24.8917
"2022-03-29",25.0235
"2022-03-30",24.5919
"2022-03-31",24.8694
"2022-04-02",24.6061
"2022-04-03",24.4409
"2022-04-04",24.0637
"2022-04-05",24.1393
"2022-04-06",24.0828
"2022-04-07",24.1212
"2022-04-08",24.1079
"2022-04-09",24.0617
"2022-04-10",24.1938
"2022-04-11",24.6695
"2022-04-12",24.5296
"2022-04-13",24.6267
"2022-04-14",24.9766
"2022-04-15",25.3277
"2022-04-16",25.2114
"2022-04-17",24.8339
"2022-04-18",25.148
"2022-04-19",25.5648
"2022-04-20",25.8357
"2022-04-21",25.3668
"2022-04-22",24.7658
"2022-04-23",24.7726
"2022-04-24",25.0834
"2022-04-25",25.3031
"2022-04-26",25.7606
"2022-04-27",25.414
"2022-04-28",25.3505
"2022-04-29",25.7495
"2022-04-30",26.4264
"2022-05-01",25.9959
"2022-05-02",26.6181
"2022-05-03",26.5847
"2022-05-04",26.543
"2022-05-05",26.2883
"2022-05-06",25.897
"2022-05-07",25.9819
"2022-05-08",26.7159
"2022-05-09",26.0402
"2022-05-10",26.2242
"2022-05-11",25.5081
"2022-05-12",25.3542
"2022-05-13",25.4327
"2022-05-14",25.2009
"2022-05-15",25.0178
"2022-05-16",25.1439
"2022-05-17",25.3408
"2022-05-18",25.1233
"2022-05-19",24.9731
"2022-05-20",25.4486
"2022-05-21",25.6617
"2022-05-22",25.4055
"2022-05-23",25.2677
"2022-05-24",24.8511
"2022-05-25",24.982
"2022-05-26",24.7529
"2022-05-27",24.9704
"2022-05-28",24.9529
"2022-05-29",24.806
"2022-05-30",24.965
"2022-05-31",24.6404
"2022-06-01",24.8357
"2022-06-02",24.9993
"2022-06-03",25.0718
"2022-06-04",25.2324
"2022-06-05",25.0248
"2022-06-06",25.0818
"2022-06-07",24.8201
"2022-06-08",24.9261
"2022-06-09",24.973
"2022-06-10",24.7413
"2022-06-11",24.7761
"2022-06-12",24.8547
"2022-06-13",24.7668
"2022-06-14",25.098
"2022-06-15",25.0818
"2022-06-16",24.8387
"2022-06-17",24.8292
"2022-06-18",24.5267
"2022-06-19",24.5982
"2022-06-20",24.8461
"2022-06-21",25.1019
"2022-06-22",24.7859
"2022-06-23",24.8199
"2022-06-24",25.0542
"2022-06-25",25.0014
"2022-06-26",25.1479
"2022-06-27",25.0756
"2022-06-28",24.7991
"2022-06-29",25.0063
"2022-06-30",24.4785
"2022-07-01",24.7896
"2022-07-02",24.8206
"2022-07-03",24.7634
"2022-07-04",23.9635
"2022-07-05",24.3908
"2022-07-06",24.5149
"2022-07-07",24.1652
"2022-07-08",24.1103
"2022-07-09",24.2372
"2022-07-10",24.4137
"2022-07-11",24.3304
"2022-07-12",24.3858
"2022-07-13",24.5113
"2022-07-14",24.6212
"2022-07-15",24.8673
"2022-07-16",24.8571
"2022-07-17",24.9174
"2022-07-18",24.8065
"2022-07-19",24.5054
"2022-07-20",24.9918
"2022-07-21",24.7152
"2022-07-22",24.9552
"2022-07-23",24.6995
"2022-07-24",24.4976
"2022-07-25",24.7706
"2022-07-26",24.4134
"2022-07-27",23.9683
"2022-07-28",24.0438
"2022-07-29",23.9853
"2022-07-30",24.597
"2022-07-31",24.6143
"2022-08-01",23.841
"2022-08-02",24.0865
"2022-08-03",24.0512
"2022-08-04",24.0338
"2022-08-05",24.0179
"2022-08-06",24.2862
"2022-08-07",24.1425
"2022-08-08",24.0961
"2022-08-09",24.0724
"2022-08-10",23.892
"2022-08-11",24.438
"2022-08-12",24.7332
"2022-08-13",24.552
"2022-08-14",24.438
"2022-08-15",24.7574
"2022-08-16",24.3798
"2022-08-17",24.2075
"2022-08-18",24.458
"2022-08-19",24.7718
"2022-08-20",24.65
"2022-08-21",24.4374
"2022-08-22",24.2972
"2022-08-23",24.2501
"2022-08-24",24.1863
"2022-08-25",24.0102
"2022-08-26",24.3355
"2022-08-27",23.9676
"2022-08-28",24.2198
"2022-08-29",24.5111
"2022-08-30",24.2481
"2022-08-31",23.8033
"2022-09-01",23.7566
"2022-09-02",23.9386
"2022-09-03",24.2261
"2022-09-04",24.3462
"2022-09-05",24.0536
"2022-09-06",23.9888
"2022-09-07",23.968
"2022-09-08",24.0032
"2022-09-09",24.1539
"2022-09-10",24.273
"2022-09-11",24.3908
"2022-09-12",24.3419
"2022-09-13",24.3147
"2022-09-14",24.2595
"2022-09-15",24.4078
"2022-09-16",24.1728
"2022-09-17",24.4556
"2022-09-18",24.365
"2022-09-19",24.6808
"2022-09-20",24.6492
"2022-09-21",24.3938
"2022-09-22",24.2299
"2022-09-23",24.2754
"2022-09-24",23.9633
"2022-09-25",24.4898
"2022-09-26",24.5264
"2022-09-27",24.4202
"2022-09-28",24.3113
"2022-09-29",24.396
"2022-09-30",24.2938
"2022-10-01",24.3855
"2022-10-02",24.4463
"2022-10-03",24.4819
"2022-10-04",24.7297
"2022-10-05",24.6107
"2022-10-06",24.4609
"2022-10-07",24.259
"2022-10-08",24.3154
"2022-10-09",24.0413
"2022-10-10",24.0734
"2022-10-11",24.1881
"2022-10-12",23.9723
"2022-10-13",23.9376
"2022-10-14",24.301
"2022-10-15",24.1972
"2022-10-16",24.3082
"2022-10-17",24.1593
"2022-10-18",24.1659
"2022-10-19",24.4769
"2022-10-20",24.3339
"2022-10-21",24.0527
"2022-10-22",24.1791
"2022-10-23",24.4615
"2022-10-24",24.6091
"2022-10-25",24.6914
"2022-10-26",24.1566
"2022-10-27",22.1382
"2022-10-28",22.8448
"2022-10-29",23.522
"2022-10-30",23.9936
"2022-10-31",24.0621
"2022-11-01",23.6001
"2022-11-02",24.1034
"2022-11-03",24.0719
"2022-11-04",23.8033
"2022-11-05",23.7777
"2022-11-06",23.8056
"2022-11-07",23.6817
"2022-11-08",23.8425
"2022-11-09",23.9284
"2022-11-10",24.047
"2022-11-11",23.5816
"2022-11-12",24.1139
"2022-11-13",24.0329
"2022-11-14",23.7651
"2022-11-15",23.8764
"2022-11-16",22.926
"2022-11-17",21.6591
"2022-11-18",22.2139
"2022-11-19",23.0264
"2022-11-20",22.0099
"2022-11-21",22.6738
"2022-11-22",23.3007
"2022-11-23",22.9394
"2022-11-24",23.3598
"2022-11-25",23.547
"2022-11-26",23.3242
"2022-11-27",23.4444
"2022-11-28",22.9053
"2022-11-29",22.5608
"2022-11-30",22.7696
"2022-12-01",23.82
"2022-12-02",23.8291
"2022-12-03",23.7983
"2022-12-04",23.8139
"2022-12-05",23.8482
"2022-12-06",23.3016
"2022-12-07",22.1674
"2022-12-08",19.9147
"2022-12-09",20.8226
"2022-12-10",23.0735
"2022-12-11",23.6909
"2022-12-12",23.7114
"2022-12-13",23.1643
"2022-12-14",23.1881
"2022-12-15",22.5033
"2022-12-16",22.5691
"2022-12-17",22.5538
"2022-12-18",22.4113
"2022-12-19",23.494
"2022-12-20",23.9469
"2022-12-21",23.6235
"2022-12-22",22.7882
"2022-12-23",23.3359
"2022-12-24",23.2236
"2022-12-25",23.8082
"2022-12-26",23.6297
"2022-12-27",23.6251
"2022-12-28",23.8206
"2022-12-29",22.7158
"2022-12-30",21.6102
"2022-12-31",22.2209
"2023-01-01",22.0584
"2023-01-02",20.6906
"2023-01-03",21.2855
"2023-01-04",21.4777
"2023-01-05",22.7183
"2023-01-06",23.1953
"2023-01-07",23.0837
"2023-01-08",22.0029
"2023-01-09",20.5453
"2023-01-10",19.7944
"2023-01-11",19.9851
"2023-01-12",19.4862
"2023-01-13",20.1103
"2023-01-14",21.372
"2023-01-15",21.8595
"2023-01-16",22.6009
"2023-01-17",22.5725
"2023-01-18",21.2176
"2023-01-19",19.4637
"2023-01-20",20.4268
"2023-01-21",21.8907
"2023-01-22",22.2813
"2023-01-23",23.1327
"2023-01-24",22.4384
"2023-01-25",21.3932
"2023-01-26",21.4448
"2023-01-27",22.3769
"2023-01-28",20.6344
"2023-01-29",22.0926
"2023-01-30",23.2932
"2023-01-31",23.2541
"2023-02-01",23.3267
"2023-02-02",23.747
"2023-02-03",23.817
"2023-02-04",23.5763
"2023-02-05",22.6004
"2023-02-06",22.9693
"2023-02-07",23.6408
"2023-02-08",23.3646
"2023-02-09",23.2089
"2023-02-10",22.5638
"2023-02-11",21.6167
"2023-02-12",21.2423
"2023-02-13",21.2873
"2023-02-14",21.131
"2023-02-15",19.4973
"2023-02-16",19.7626
"2023-02-17",21.2413
"2023-02-18",22.9419
"2023-02-19",23.2973
"2023-02-20",23.2537
"2023-02-21",22.5331
"2023-02-22",19.2944
"2023-02-23",21.4722
"2023-02-24",22.3813
"2023-02-25",22.1987
"2023-02-26",19.9992
"2023-02-27",21.7999
"2023-02-28",23.2538
"2023-03-01",23.0418
"2023-03-02",22.1723
"2023-03-03",21.9224
"2023-03-04",23.1662
"2023-03-05",23.5631
"2023-03-06",23.0955
"2023-03-07",23.2099
"2023-03-08",23.0268
"2023-03-09",22.9965
"2023-03-10",23.2302
"2023-03-11",23.4134
"2023-03-12",23.464
"2023-03-13",23.3377
"2023-03-14",23.3305
"2023-03-15",23.8628
"2023-03-16",23.7896
"2023-03-17",23.5662
"2023-03-18",23.9188
"2023-03-19",24.3714
"2023-03-20",24.1186
"2023-03-21",24.6264
"2023-03-22",24.8061
"2023-03-23",24.6515
"2023-03-24",24.3583
"2023-03-25",24.3315
"2023-03-26",24.6001
"2023-03-27",24.9597
"2023-03-28",25.2429
"2023-03-29",25.0222
"2023-03-30",24.8531
"2023-03-31",24.75
"2023-04-01",24.6067
"2023-04-02",24.5439
"2023-04-03",24.4522
"2023-04-04",24.2361
"2023-04-05",24.0837
"2023-04-06",24.5137
"2023-04-07",24.3927
"2023-04-08",23.4219
"2023-04-09",23.6027
"2023-04-10",24.037
"2023-04-11",23.9707
"2023-04-12",24.626
"2023-04-13",25.2816
"2023-04-14",25.7714
"2023-04-15",25.627
"2023-04-16",25.3711
"2023-04-17",25.4581
"2023-04-18",25.6809
"2023-04-19",25.7609
"2023-04-20",25.5788
"2023-04-21",25.4463
"2023-04-22",25.4825
"2023-04-23",25.3322
"2023-04-24",24.9967
"2023-04-25",24.4427
"2023-04-26",24.771
"2023-04-27",25.0872
"2023-04-28",24.7273
"2023-04-29",24.5897
"2023-04-30",24.6811
"2023-05-01",25.0308
"2023-05-02",25.1285
"2023-05-03",25.1139
"2023-05-04",24.9657
"2023-05-05",24.8735
"2023-05-06",25.5381
"2023-05-07",25.1778
"2023-05-08",25.4866
"2023-05-09",25.6872
"2023-05-10",25.9345
"2023-05-11",25.778
"2023-05-12",26.1011
"2023-05-13",25.7773
"2023-05-14",26.2546
"2023-05-15",26.3734
"2023-05-16",26.7921
"2023-05-17",26.5778
"2023-05-18",26.1542
"2023-05-19",25.6877
"2023-05-20",25.7938
"2023-05-21",25.3066
"2023-05-22",25.2724
"2023-05-23",25.6576
"2023-05-24",25.4273
"2023-05-25",25.6737
"2023-05-26",25.796
"2023-05-27",26.1272
"2023-05-28",26.444
"2023-05-29",26.3475
"2023-05-30",26.0796
"2023-05-31",25.8842
"2023-06-01",26.1193
"2023-06-02",26.1131
"2023-06-03",26.1505
"2023-06-04",25.8194
"2023-06-05",25.8288
"2023-06-06",26.0611
"2023-06-07",26.0813
"2023-06-08",25.8636
"2023-06-09",25.6212
"2023-06-10",25.5241
"2023-06-11",26.0648
"2023-06-12",25.8864
"2023-06-13",25.6338
"2023-06-14",25.8097
"2023-06-15",26.2061
"2023-06-16",26.1359
"2023-06-17",25.6561
"2023-06-18",25.507
"2023-06-19",25.4498
"2023-06-20",25.6045
"2023-06-21",25.5364
"2023-06-22",25.5215
"2023-06-23",25.6113
"2023-06-24",25.3606
"2023-06-25",25.1399
"2023-06-26",24.8502
"2023-06-27",24.6882
"2023-06-28",24.8578
"2023-06-29",25.1156
"2023-06-30",25.2988
"2023-07-01",25.3721
"2023-07-02",25.6159
"2023-07-03",24.9715
"2023-07-04",24.6086
"2023-07-05",24.4588
"2023-07-06",24.6527
"2023-07-07",24.5637
"2023-07-08",24.8284
"2023-07-09",25.2103
"2023-07-10",25.0536
"2023-07-11",25.2312
"2023-07-12",24.9936
"2023-07-13",25.0492
"2023-07-14",24.8566
"2023-07-15",25.07
"2023-07-16",25.3947
"2023-07-17",25.3462
"2023-07-18",24.9483
"2023-07-19",25.0389
"2023-07-20",25.0443
"2023-07-21",24.9348
"2023-07-22",25.0918
"2023-07-23",25.1055
"2023-07-24",25.0793
"2023-07-25",25.0269
"2023-07-26",25.0278
"2023-07-27",24.918
"2023-07-28",24.6771
"2023-07-29",24.684
"2023-07-30",24.6696
"2023-07-31",24.7737
"2023-08-01",24.6944
"2023-08-02",24.8269
"2023-08-03",24.8812
"2023-08-04",24.9939
"2023-08-05",24.5278
"2023-08-06",24.8191
"2023-08-07",24.7286
"2023-08-08",24.7871
"2023-08-09",24.7625
"2023-08-10",24.8349
"2023-08-11",25.1517
"2023-08-12",25.0389
"2023-08-13",24.8435
"2023-08-14",24.2667
"2023-08-15",24.1839
"2023-08-16",23.9249
"2023-08-17",24.5314
"2023-08-18",24.715
"2023-08-19",24.6138
"2023-08-20",24.4197
"2023-08-21",24.9693
"2023-08-22",25.0246
"2023-08-23",24.9631
"2023-08-24",24.6559
"2023-08-25",24.8683
"2023-08-26",24.8201
"2023-08-27",24.9594
"2023-08-28",25.1479
"2023-08-29",24.6876
"2023-08-30",24.892
"2023-08-31",24.8819
"2023-09-01",24.8542
"2023-09-02",24.8658
"2023-09-03",24.7494
"2023-09-04",24.7473
"2023-09-05",24.91
"2023-09-06",24.6831
"2023-09-07",24.5418
"2023-09-08",24.7751
"2023-09-09",24.6702
"2023-09-10",24.9151
"2023-09-12",24.9823
"2023-09-13",24.9872
"2023-09-14",24.8417
"2023-09-15",24.1518
"2023-09-16",24.9289
"2023-09-17",24.4735
"2023-09-18",24.2231
"2023-09-19",24.2365
"2023-09-20",24.2877
"2023-09-21",24.7198
"2023-09-22",24.5793
"2023-09-23",24.4556
"2023-09-24",25.176
"2023-09-25",25.3009
"2023-09-26",25.2696
"2023-09-27",25.0848
"2023-09-28",24.9382
"2023-09-29",24.5286
"2023-09-30",24.5291
"2023-10-01",24.7492
"2023-10-02",24.8166
"2023-10-03",24.6252
"2023-10-04",24.8085
"2023-10-05",24.7881
"2023-10-06",25.1139
"2023-10-07",25.2672
"2023-10-08",24.979
"2023-10-09",24.9721
"2023-10-10",24.9338
"2023-10-11",24.5692
"2023-10-12",24.5317
"2023-10-13",24.6776
"2023-10-14",24.4111
"2023-10-15",23.9821
"2023-10-16",23.7668
"2023-10-17",24.275
"2023-10-18",24.0006
"2023-10-19",24.3013
"2023-10-20",24.2328
"2023-10-21",24.3984
"2023-10-22",24.6039
"2023-10-23",24.591
"2023-10-24",24.5125
"2023-10-25",24.2781
"2023-10-26",24.1043
"2023-10-27",24.0193
"2023-10-28",24.149
"2023-10-29",24.0979
"2023-10-30",24.1913
"2023-10-31",24.3935
"2023-11-01",24.3199
"2023-11-02",24.4351
"2023-11-03",24.3173
"2023-11-04",24.3887
"2023-11-05",24.037
"2023-11-06",24.5431
"2023-11-07",24.3297
"2023-11-08",24.2639
"2023-11-09",24.1123
"2023-11-10",24.4611
"2023-11-11",24.773
"2023-11-12",24.6075
"2023-11-13",24.4528
"2023-11-14",24.5435
"2023-11-15",24.4649
"2023-11-16",24.7542
"2023-11-17",24.8622
"2023-11-18",24.5489
"2023-11-19",24.3281
"2023-11-20",24.5077
"2023-11-21",24.7819
"2023-11-22",24.2544
"2023-11-23",24.5387
"2023-11-24",24.6193
"2023-11-25",24.5178
"2023-11-26",24.1014
"2023-11-27",24.405
"2023-11-28",24.1519
"2023-11-29",24.1611
"2023-11-30",24.3736
"2023-12-01",24.3762
"2023-12-02",24.3907
"2023-12-03",25.1555
"2023-12-04",25.0946
"2023-12-05",25.1547
"2023-12-06",25.1457
"2023-12-07",24.9251
"2023-12-08",24.4725
"2023-12-09",24.5472
"2023-12-10",24.6262
"2023-12-11",24.3146
"2023-12-12",23.6833
"2023-12-13",22.9104
"2023-12-14",23.9146
"2023-12-15",24.5191
"2023-12-16",24.5573
"2023-12-17",24.5569
"2023-12-18",24.1945
"2023-12-19",24.5006
"2023-12-20",24.7076
"2023-12-21",24.561
"2023-12-22",23.8885
"2023-12-23",23.7925
"2023-12-24",24.1553
"2023-12-25",23.9856
"2023-12-26",23.7053
"2023-12-27",24.3645
"2023-12-28",24.1862
"2023-12-29",24.3613
"2023-12-30",24.2476
"2023-12-31",23.7852
"2024-01-01",23.7155
"2024-01-02",23.599
"2024-01-03",23.4365
"2024-01-04",23.5656
"2024-01-05",24.0135
"2024-01-06",24.3343
"2024-01-07",24.4161
"2024-01-08",24.3901
"2024-01-09",24.1222
"2024-01-10",24.0379
"2024-01-11",23.5731
"2024-01-12",22.5241
"2024-01-13",22.4486
"2024-01-14",22.244
"2024-01-15",19.5028
"2024-01-16",21.0261
"2024-01-17",22.8293
"2024-01-18",24.0499
"2024-01-19",24.0087
"2024-01-20",24.0744
"2024-01-21",23.8751
"2024-01-22",23.5555
"2024-01-23",21.7981
"2024-01-24",20.7238
"2024-01-25",20.728
"2024-01-26",21.2772
"2024-01-27",22.2692
"2024-01-28",22.7369
"2024-01-29",22.6157
"2024-01-30",23.5222
"2024-01-31",24.3441
"2024-02-01",24.5763
"2024-02-02",24.3495
"2024-02-03",23.266
"2024-02-04",23.6021
"2024-02-05",23.9219
"2024-02-06",22.1472
"2024-02-07",21.944
"2024-02-08",22.1014
"2024-02-09",22.1551
"2024-02-10",22.3708
"2024-02-11",21.9645
"2024-02-12",22.8343
"2024-02-13",24.0655
"2024-02-14",23.6803
"2024-02-15",23.7746
"2024-02-16",23.6529
"2024-02-17",23.7261
"2024-02-18",22.9263
"2024-02-19",23.3212
"2024-02-20",23.4276
"2024-02-21",23.6138
"2024-02-22",24.7606
"2024-02-23",25.049
"2024-02-24",24.4326
"2024-02-25",22.8559
"2024-02-26",23.664
"2024-02-27",23.1363
"2024-02-28",22.7657
"2024-02-29",23.041
"2024-03-01",22.8334
"2024-03-02",23.3985
"2024-03-03",22.8994
"2024-03-04",22.182
"2024-03-05",22.7129
"2024-03-06",23.2121
"2024-03-07",23.3484
"2024-03-08",24.123
"2024-03-09",24.023
"2024-03-10",22.839
"2024-03-11",22.5039
"2024-03-12",23.1456
"2024-03-13",23.9958
"2024-03-14",24.4294
"2024-03-15",24.6019
"2024-03-16",24.4363
"2024-03-17",23.1137
"2024-03-18",22.0244
"2024-03-19",22.9446
"2024-03-20",23.643
"2024-03-21",24.4607
"2024-03-22",24.5082
"2024-03-23",24.5232
"2024-03-24",24.6607
"2024-03-25",24.4729
"2024-03-26",24.1931
"2024-03-27",24.7474
"2024-03-28",24.8563
"2024-03-29",24.8406
"2024-03-30",24.8444
"2024-03-31",25.037
"2024-04-01",25.3825
"2024-04-02",25.428
"2024-04-03",25.5648
"2024-04-04",25.6949
"2024-04-05",26.1841
"2024-04-06",26.4081
"2024-04-07",26.3422
"2024-04-08",25.9644
"2024-04-09",23.8014
"2024-04-10",23.8437
"2024-04-11",24.8233
"2024-04-12",25.0131
"2024-04-13",24.6721
"2024-04-14",25.2615
"2024-04-15",25.4387
"2024-04-16",25.2075
"2024-04-17",25.7039
"2024-04-18",26.1024
"2024-04-19",26.5734
"2024-04-20",26.9062
"2024-04-21",26.7402
"2024-04-22",26.5561
"2024-04-23",26.3872
"2024-04-24",26.2823
"2024-04-25",26.3821
"2024-04-26",26.1225
"2024-04-27",25.833
"2024-04-28",26.2278
"2024-04-29",26.1511
"2024-04-30",26.0468
"2024-05-01",26.5538
"2024-05-02",27.1389
"2024-05-03",26.9454
"2024-05-04",27.1458
"2024-05-05",26.9976
"2024-05-06",26.7768
"2024-05-07",26.6989
"2024-05-08",25.8518
"2024-05-09",25.8372
"2024-05-10",25.7703
"2024-05-11",25.7886
"2024-05-12",25.5502
"2024-05-13",25.2882
"2024-05-14",25.3052
"2024-05-15",25.3019
"2024-05-16",25.2602
"2024-05-17",25.5597
"2024-05-18",25.5617
"2024-05-19",25.6494
"2024-05-20",25.5499
"2024-05-21",25.9773
"2024-05-22",25.7897
"2024-05-23",25.7537
"2024-05-24",25.7601
"2024-05-25",25.7085
"2024-05-26",26.0359
"2024-05-27",25.7754
"2024-05-28",25.6271
"2024-05-29",25.9663
"2024-05-30",26.4076
"2024-05-31",26.7311
"2024-06-01",27.0485
"2024-06-02",25.7965
"2024-06-03",25.6978
"2024-06-04",25.825
"2024-06-05",25.5437
"2024-06-06",25.4331
"2024-06-07",25.3553
"2024-06-08",25.3715
"2024-06-09",25.6113
"2024-06-10",25.7653
"2024-06-11",25.6416
"2024-06-12",25.6755
"2024-06-13",25.698
"2024-06-14",25.6983
"2024-06-15",25.6314
"2024-06-16",25.5051
"2024-06-17",25.5464
"2024-06-18",25.3051
"2024-06-19",25.1698
"2024-06-20",25.2981
"2024-06-21",25.4666
"2024-06-22",25.2208
"2024-06-23",25.2095
"2024-06-24",25.2995
"2024-06-25",25.251
"2024-06-26",25.0204
"2024-06-27",25.2864
"2024-06-28",25.3391
"2024-06-29",25.5222
"2024-06-30",25.5392
"2024-07-01",25.3422
"2024-07-02",25.5546
"2024-07-03",25.6998
"2024-07-04",25.4279
"2024-07-05",25.507
"2024-07-06",25.1503
"2024-07-07",25.3945
"2024-07-08",25.1615
"2024-07-09",24.9071
"2024-07-10",25.2445
"2024-07-11",25.3086
"2024-07-12",25.4104
"2024-07-13",25.2761
"2024-07-14",25.55
"2024-07-15",25.3185
"2024-07-16",25.0403
"2024-07-17",25.3658
"2024-07-18",25.2766
"2024-07-19",25.2266
"2024-07-20",25.2261
"2024-07-21",25.0559
"2024-07-22",25.1763
"2024-07-23",25.5876
"2024-07-24",25.5406
"2024-07-25",25.157
"2024-07-26",25.4741
"2024-07-27",25.7744
"2024-07-28",25.5842
"2024-07-29",25.2844
"2024-07-30",25.1732
"2024-07-31",25.294
"2024-08-01",25.3616
"2024-08-02",25.0637
"2024-08-03",25.0911
"2024-08-04",25.227
"2024-08-05",24.9522
"2024-08-06",24.781
"2024-08-07",25.0279
"2024-08-08",25.0814
"2024-08-09",24.7402
"2024-08-10",25.0467
"2024-08-11",25.2973
"2024-08-12",25.0107
"2024-08-13",24.7113
"2024-08-14",25.1323
"2024-08-15",24.9446
"2024-08-16",25.2903
"2024-08-17",25.0715
"2024-08-18",24.8252
"2024-08-19",24.8761
"2024-08-20",24.7794
"2024-08-21",24.1748
"2024-08-22",24.7524
"2024-08-23",24.8602
"2024-08-24",24.5823
"2024-08-25",24.7314
"2024-08-26",24.1822
"2024-08-27",24.2168
"2024-08-28",24.921
"2024-08-29",25.1979
"2024-08-30",24.9268
"2024-08-31",25.1245
"2024-09-01",25.4268
"2024-09-02",25.401
"2024-09-03",25.0157
"2024-09-04",25.2972
"2024-09-05",25.3923
"2024-09-06",25.3293
"2024-09-07",25.3645
"2024-09-08",25.3565
"2024-09-09",25.1256
"2024-09-10",24.9523
"2024-09-11",24.9286
"2024-09-12",25.1539
"2024-09-13",25.2397
"2024-09-14",25.4712
"2024-09-15",25.3995
"2024-09-16",25.4128
"2024-09-17",25.3794
"2024-09-18",24.9296
"2024-09-19",25.0034
"2024-09-20",24.7411
"2024-09-21",24.7259
"2024-09-22",24.7932
"2024-09-23",24.861
"2024-09-24",25.1147
"2024-09-25",25.3486
"2024-09-26",25.3128
"2024-09-27",25.2203
"2024-09-28",24.8609
"2024-09-29",24.8599
