,"(deg C) Mean Dew Point Temperature (ERA5) at Kegalle, 2007-01-01 to 2025-12-31"
"2021-10-17",23.329
"2021-10-18",22.8492
"2021-10-19",23.0811
"2021-10-20",23.1707
"2021-10-21",23.5415
"2021-10-22",23.3752
"2021-10-23",22.7386
"2021-10-24",22.8768
"2021-10-25",23.2805
"2021-10-26",22.8289
"2021-10-27",22.6007
"2021-10-28",23.1656
"2021-10-29",23.5726
"2021-10-30",23.0909
"2021-10-31",23.7311
"2021-11-01",23.4516
"2021-11-02",23.5508
"2021-11-03",23.2776
"2021-11-04",23.1596
"2021-11-05",22.6573
"2021-11-06",23.1639
"2021-11-07",22.7385
"2021-11-08",22.3165
"2021-11-09",22.775
"2021-11-10",22.5596
"2021-11-11",22.9724
"2021-11-12",22.9546
"2021-11-13",22.2232
"2021-11-14",22.4772
"2021-11-15",23.1641
"2021-11-16",23.2347
"2021-11-17",23.1656
"2021-11-18",23.0151
"2021-11-19",22.8717
"2021-11-20",21.4877
"2021-11-21",20.1709
"2021-11-22",22.1046
"2021-11-23",23.2488
"2021-11-24",23.4547
"2021-11-25",23.19
"2021-11-26",23.3585
"2021-11-27",23.5078
"2021-11-28",23.2966
"2021-11-29",23.2454
"2021-11-30",23.206
"2021-12-01",22.7126
"2021-12-02",22.9059
"2021-12-03",23.5858
"2021-12-04",23.4833
"2021-12-05",23.4663
"2021-12-06",23.438
"2021-12-07",21.8262
"2021-12-08",22.9443
"2021-12-09",22.0774
"2021-12-10",22.4204
"2021-12-11",22.2386
"2021-12-12",22.3221
"2021-12-13",22.1157
"2021-12-14",22.6724
"2021-12-15",22.8502
"2021-12-16",22.7611
"2021-12-17",22.4493
"2021-12-18",22.9713
"2021-12-19",21.4567
"2021-12-20",22.1486
"2021-12-21",22.5643
"2021-12-22",21.8973
"2021-12-23",20.9948
"2021-12-24",18.8619
"2021-12-25",18.1523
"2021-12-26",19.3732
"2021-12-27",19.4483
"2021-12-28",19.8754
"2021-12-29",20.9949
"2021-12-30",21.8263
"2021-12-31",22.233
"2022-01-01",22.0903
"2022-01-02",21.9144
"2022-01-03",21.8747
"2022-01-04",21.8744
"2022-01-05",22.1988
"2022-01-06",22.334
"2022-01-07",21.8312
"2022-01-08",21.8684
"2022-01-09",21.0809
"2022-01-10",21.9231
"2022-01-11",21.8611
"2022-01-12",22.3323
"2022-01-13",22.6243
"2022-01-14",22.8697
"2022-01-15",21.4895
"2022-01-16",21.1588
"2022-01-17",20.5771
"2022-01-18",20.9309
"2022-01-19",19.7877
"2022-01-20",16.4499
"2022-01-21",15.0564
"2022-01-22",16.1829
"2022-01-23",18.623
"2022-01-24",19.615
"2022-01-25",19.7313
"2022-01-26",19.9564
"2022-01-27",18.0285
"2022-01-28",20.1574
"2022-01-29",22.197
"2022-01-30",21.8441
"2022-01-31",21.8997
"2022-02-01",17.9081
"2022-02-02",17.6833
"2022-02-03",19.375
"2022-02-04",18.6482
"2022-02-05",19.4568
"2022-02-06",16.9784
"2022-02-07",19.8542
"2022-02-08",17.4513
"2022-02-09",18.8789
"2022-02-10",21.6409
"2022-02-11",22.7696
"2022-02-12",22.9368
"2022-02-13",22.2627
"2022-02-14",20.9903
"2022-02-15",19.3273
"2022-02-16",18.8948
"2022-02-17",18.7688
"2022-02-18",21.1821
"2022-02-19",22.3412
"2022-02-20",22.4554
"2022-02-21",22.1784
"2022-02-22",20.7366
"2022-02-23",20.3748
"2022-02-24",21.187
"2022-02-25",20.8482
"2022-02-26",21.7858
"2022-02-27",20.2556
"2022-02-28",20.4435
"2022-03-01",20.3209
"2022-03-02",21.204
"2022-03-03",21.0576
"2022-03-04",22.1804
"2022-03-05",21.6597
"2022-03-06",21.0547
"2022-03-07",22.0799
"2022-03-08",21.9138
"2022-03-09",20.634
"2022-03-10",21.0977
"2022-03-11",21.4316
"2022-03-12",22.3505
"2022-03-13",22.5783
"2022-03-14",21.7348
"2022-03-15",22.2249
"2022-03-16",22.2329
"2022-03-17",22.819
"2022-03-18",22.7815
"2022-03-19",23.671
"2022-03-20",23.229
"2022-03-21",23.1678
"2022-03-22",23.7154
"2022-03-23",23.6949
"2022-03-24",23.5517
"2022-03-25",23.5702
"2022-03-26",23.0561
"2022-03-27",23.3667
"2022-03-28",23.4861
"2022-03-29",22.9974
"2022-03-30",22.6002
"2022-03-31",22.4178
"2022-04-02",22.8697
"2022-04-03",22.9313
"2022-04-04",22.8354
"2022-04-05",22.8709
"2022-04-06",22.7891
"2022-04-07",22.6941
"2022-04-08",22.1519
"2022-04-09",22.7307
"2022-04-10",22.7619
"2022-04-11",23.9002
"2022-04-12",23.4479
"2022-04-13",23.7234
"2022-04-14",23.862
"2022-04-15",23.6858
"2022-04-16",23.8563
"2022-04-17",23.0834
"2022-04-18",23.8566
"2022-04-19",24.2186
"2022-04-20",24.5687
"2022-04-21",24.4116
"2022-04-22",23.6668
"2022-04-23",23.5938
"2022-04-24",24.1981
"2022-04-25",24.0128
"2022-04-26",24.2999
"2022-04-27",24.1226
"2022-04-28",23.2625
"2022-04-29",23.6096
"2022-04-30",24.4193
"2022-05-01",24.1641
"2022-05-02",24.6926
"2022-05-03",24.9672
"2022-05-04",24.6674
"2022-05-05",24.4665
"2022-05-06",24.1519
"2022-05-07",24.5568
"2022-05-08",25.0796
"2022-05-09",24.4046
"2022-05-10",24.5351
"2022-05-11",24.0251
"2022-05-12",23.871
"2022-05-13",23.7133
"2022-05-14",23.8088
"2022-05-15",23.8211
"2022-05-16",24.0298
"2022-05-17",23.8893
"2022-05-18",23.7708
"2022-05-19",23.6125
"2022-05-20",24.186
"2022-05-21",23.9802
"2022-05-22",24.0281
"2022-05-23",24.0226
"2022-05-24",23.623
"2022-05-25",23.9725
"2022-05-26",23.4988
"2022-05-27",23.5177
"2022-05-28",23.0259
"2022-05-29",23.1094
"2022-05-30",23.4099
"2022-05-31",22.9826
"2022-06-01",23.6266
"2022-06-02",23.8545
"2022-06-03",23.9865
"2022-06-04",24.0154
"2022-06-05",23.8065
"2022-06-06",23.7497
"2022-06-07",23.6379
"2022-06-08",23.1249
"2022-06-09",23.8943
"2022-06-10",23.1952
"2022-06-11",23.4944
"2022-06-12",23.4394
"2022-06-13",23.224
"2022-06-14",23.5218
"2022-06-15",23.7368
"2022-06-16",23.3097
"2022-06-17",23.4664
"2022-06-18",23.4913
"2022-06-19",23.158
"2022-06-20",23.4511
"2022-06-21",23.1688
"2022-06-22",22.8735
"2022-06-23",22.9867
"2022-06-24",23.6193
"2022-06-25",23.7958
"2022-06-26",23.6079
"2022-06-27",23.1604
"2022-06-28",22.9016
"2022-06-29",23.6038
"2022-06-30",22.8609
"2022-07-01",23.5153
"2022-07-02",24.1174
"2022-07-03",23.375
"2022-07-04",22.5776
"2022-07-05",22.624
"2022-07-06",22.7582
"2022-07-07",22.2267
"2022-07-08",22.1782
"2022-07-09",22.9013
"2022-07-10",22.9795
"2022-07-11",22.4322
"2022-07-12",22.5703
"2022-07-13",23.2353
"2022-07-14",23.2614
"2022-07-15",23.3313
"2022-07-16",23.2952
"2022-07-17",23.7558
"2022-07-18",23.9246
"2022-07-19",23.7926
"2022-07-20",23.5741
"2022-07-21",23.3929
"2022-07-22",23.5456
"2022-07-23",23.4701
"2022-07-24",23.1907
"2022-07-25",23.1881
"2022-07-26",23.1871
"2022-07-27",22.9402
"2022-07-28",23.2427
"2022-07-29",23.6952
"2022-07-30",23.5004
"2022-07-31",23.5146
"2022-08-01",22.7703
"2022-08-02",22.6139
"2022-08-03",22.7679
"2022-08-04",22.3735
"2022-08-05",22.852
"2022-08-06",22.6943
"2022-08-07",22.424
"2022-08-08",22.1575
"2022-08-09",21.8644
"2022-08-10",21.0529
"2022-08-11",22.1649
"2022-08-12",23.305
"2022-08-13",23.1716
"2022-08-14",23.5496
"2022-08-15",23.6558
"2022-08-16",23.2876
"2022-08-17",22.8456
"2022-08-18",23.1994
"2022-08-19",23.3353
"2022-08-20",23.3143
"2022-08-21",23.1444
"2022-08-22",23.0298
"2022-08-23",22.9951
"2022-08-24",22.7887
"2022-08-25",22.933
"2022-08-26",23.1263
"2022-08-27",22.4868
"2022-08-28",22.4862
"2022-08-29",23.287
"2022-08-30",23.2331
"2022-08-31",22.5271
"2022-09-01",22.3335
"2022-09-02",22.3133
"2022-09-03",22.8287
"2022-09-04",23.256
"2022-09-05",22.9444
"2022-09-06",22.6428
"2022-09-07",22.5689
"2022-09-08",22.115
"2022-09-09",22.3254
"2022-09-10",22.8145
"2022-09-11",22.699
"2022-09-12",22.4149
"2022-09-13",23.082
"2022-09-14",23.1784
"2022-09-15",23.0395
"2022-09-16",22.5944
"2022-09-17",22.8149
"2022-09-18",23.3816
"2022-09-19",23.3354
"2022-09-20",23.1757
"2022-09-21",23.1232
"2022-09-22",22.6534
"2022-09-23",22.6479
"2022-09-24",21.7909
"2022-09-25",23.0802
"2022-09-26",22.305
"2022-09-27",22.4611
"2022-09-28",22.1944
"2022-09-29",22.9161
"2022-09-30",23.1306
"2022-10-01",23.3708
"2022-10-02",23.3832
"2022-10-03",23.1991
"2022-10-04",23.1251
"2022-10-05",22.7884
"2022-10-06",22.5314
"2022-10-07",22.2897
"2022-10-08",22.5145
"2022-10-09",23.2627
"2022-10-10",23.1818
"2022-10-11",23.4862
"2022-10-12",22.9028
"2022-10-13",22.7842
"2022-10-14",23.1095
"2022-10-15",22.8327
"2022-10-16",23.0465
"2022-10-17",22.9489
"2022-10-18",22.6198
"2022-10-19",23.6544
"2022-10-20",23.3666
"2022-10-21",22.6951
"2022-10-22",22.9658
"2022-10-23",23.1398
"2022-10-24",23.2726
"2022-10-25",23.6585
"2022-10-26",23.1321
"2022-10-27",22.1232
"2022-10-28",21.2627
"2022-10-29",21.9618
"2022-10-30",22.6225
"2022-10-31",23.3359
"2022-11-01",22.9793
"2022-11-02",22.7436
"2022-11-03",23.2681
"2022-11-04",23.3505
"2022-11-05",22.9104
"2022-11-06",22.6215
"2022-11-07",22.5159
"2022-11-08",23.3288
"2022-11-09",22.6928
"2022-11-10",22.7525
"2022-11-11",22.9232
"2022-11-12",23.0416
"2022-11-13",23.0396
"2022-11-14",22.8085
"2022-11-15",22.7628
"2022-11-16",22.2707
"2022-11-17",20.1193
"2022-11-18",20.3161
"2022-11-19",21.9888
"2022-11-20",21.1824
"2022-11-21",20.6269
"2022-11-22",21.7912
"2022-11-23",20.268
"2022-11-24",21.3486
"2022-11-25",22.2374
"2022-11-26",22.3705
"2022-11-27",22.2721
"2022-11-28",22.0293
"2022-11-29",21.3504
"2022-11-30",21.3558
"2022-12-01",22.5723
"2022-12-02",23.1805
"2022-12-03",22.8643
"2022-12-04",22.8257
"2022-12-05",22.9169
"2022-12-06",22.4102
"2022-12-07",21.1359
"2022-12-08",17.7855
"2022-12-09",19.4062
"2022-12-10",21.4555
"2022-12-11",21.2328
"2022-12-12",21.369
"2022-12-13",20.7456
"2022-12-14",21.4121
"2022-12-15",21.2824
"2022-12-16",20.9871
"2022-12-17",21.4486
"2022-12-18",21.8386
"2022-12-19",22.4764
"2022-12-20",22.4899
"2022-12-21",22.5161
"2022-12-22",22.1501
"2022-12-23",22.2784
"2022-12-24",22.8208
"2022-12-25",22.5858
"2022-12-26",22.7715
"2022-12-27",22.6996
"2022-12-28",22.8171
"2022-12-29",20.8965
"2022-12-30",19.1674
"2022-12-31",19.1677
"2023-01-01",19.0172
"2023-01-02",19.1758
"2023-01-03",19.8178
"2023-01-04",20.0341
"2023-01-05",21.6287
"2023-01-06",22.2939
"2023-01-07",22.0464
"2023-01-08",21.2135
"2023-01-09",19.8213
"2023-01-10",19.1664
"2023-01-11",18.5463
"2023-01-12",17.9205
"2023-01-13",19.2313
"2023-01-14",20.7713
"2023-01-15",21.9693
"2023-01-16",22.4224
"2023-01-17",22.4484
"2023-01-18",20.7261
"2023-01-19",17.8607
"2023-01-20",18.9836
"2023-01-21",21.1032
"2023-01-22",21.6449
"2023-01-23",22.3576
"2023-01-24",22.2047
"2023-01-25",20.8652
"2023-01-26",21.3449
"2023-01-27",21.5339
"2023-01-28",19.8305
"2023-01-29",20.14
"2023-01-30",21.8362
"2023-01-31",22.0265
"2023-02-01",21.8679
"2023-02-02",22.6525
"2023-02-03",23.3193
"2023-02-04",22.4467
"2023-02-05",22.3188
"2023-02-06",22.6548
"2023-02-07",22.7025
"2023-02-08",21.5054
"2023-02-09",20.8758
"2023-02-10",20.8393
"2023-02-11",21.412
"2023-02-12",21.034
"2023-02-13",20.1157
"2023-02-14",20.0411
"2023-02-15",17.5625
"2023-02-16",17.6505
"2023-02-17",19.8021
"2023-02-18",21.3972
"2023-02-19",22.2884
"2023-02-20",22.4611
"2023-02-21",21.3932
"2023-02-22",19.1654
"2023-02-23",21.0011
"2023-02-24",21.2085
"2023-02-25",20.8296
"2023-02-26",17.6423
"2023-02-27",19.9762
"2023-02-28",21.5737
"2023-03-01",21.1109
"2023-03-02",20.0213
"2023-03-03",20.5624
"2023-03-04",21.991
"2023-03-05",21.8725
"2023-03-06",21.1752
"2023-03-07",20.9373
"2023-03-08",20.7789
"2023-03-09",20.8927
"2023-03-10",22.0804
"2023-03-11",21.598
"2023-03-12",21.3379
"2023-03-13",22.4293
"2023-03-14",22.2671
"2023-03-15",22.7599
"2023-03-16",22.4429
"2023-03-17",21.9501
"2023-03-18",22.1327
"2023-03-19",22.8573
"2023-03-20",22.5631
"2023-03-21",22.7199
"2023-03-22",22.974
"2023-03-23",22.4145
"2023-03-24",22.4168
"2023-03-25",22.7452
"2023-03-26",22.3694
"2023-03-27",23.0729
"2023-03-28",22.3044
"2023-03-29",22.465
"2023-03-30",21.9691
"2023-03-31",22.2166
"2023-04-01",22.2851
"2023-04-02",22.3987
"2023-04-03",22.8595
"2023-04-04",22.8088
"2023-04-05",22.5653
"2023-04-06",22.358
"2023-04-07",21.8017
"2023-04-08",22.6339
"2023-04-09",22.0627
"2023-04-10",22.1944
"2023-04-11",21.6588
"2023-04-12",22.3687
"2023-04-13",23.2562
"2023-04-14",22.8127
"2023-04-15",22.6839
"2023-04-16",22.5794
"2023-04-17",22.4852
"2023-04-18",23.6578
"2023-04-19",23.5254
"2023-04-20",23.2079
"2023-04-21",23.8488
"2023-04-22",23.6833
"2023-04-23",23.9797
"2023-04-24",23.8885
"2023-04-25",23.5818
"2023-04-26",23.411
"2023-04-27",23.9652
"2023-04-28",23.8643
"2023-04-29",23.3299
"2023-04-30",23.816
"2023-05-01",23.9875
"2023-05-02",23.6858
"2023-05-03",23.6048
"2023-05-04",23.525
"2023-05-05",22.4006
"2023-05-06",23.5838
"2023-05-07",23.9119
"2023-05-08",24.1297
"2023-05-09",23.5506
"2023-05-10",24.1334
"2023-05-11",24.1408
"2023-05-12",24.6069
"2023-05-13",24.4447
"2023-05-14",24.9933
"2023-05-15",25.4234
"2023-05-16",25.4791
"2023-05-17",25.3665
"2023-05-18",24.6537
"2023-05-19",24.3392
"2023-05-20",24.2253
"2023-05-21",23.7542
"2023-05-22",23.9798
"2023-05-23",24.1274
"2023-05-24",23.5077
"2023-05-25",23.8545
"2023-05-26",24.2817
"2023-05-27",24.4489
"2023-05-28",24.89
"2023-05-29",24.4507
"2023-05-30",24.7302
"2023-05-31",24.5896
"2023-06-01",24.4281
"2023-06-02",24.7204
"2023-06-03",25.126
"2023-06-04",24.3298
"2023-06-05",24.2097
"2023-06-06",24.7295
"2023-06-07",24.4231
"2023-06-08",24.1297
"2023-06-09",23.9332
"2023-06-10",23.791
"2023-06-11",24.1279
"2023-06-12",24.1777
"2023-06-13",23.8466
"2023-06-14",23.7195
"2023-06-15",24.451
"2023-06-16",24.0666
"2023-06-17",23.9651
"2023-06-18",23.9682
"2023-06-19",24.0832
"2023-06-20",24.3053
"2023-06-21",24.2658
"2023-06-22",24.2278
"2023-06-23",24.122
"2023-06-24",23.5329
"2023-06-25",23.5644
"2023-06-26",23.6582
"2023-06-27",23.44
"2023-06-28",23.6901
"2023-06-29",23.65
"2023-06-30",23.8208
"2023-07-01",24.1645
"2023-07-02",24.4794
"2023-07-03",23.7549
"2023-07-04",23.1792
"2023-07-05",23.1496
"2023-07-06",22.9133
"2023-07-07",22.7154
"2023-07-08",22.5307
"2023-07-09",23.4665
"2023-07-10",23.5677
"2023-07-11",23.8296
"2023-07-12",23.515
"2023-07-13",23.8487
"2023-07-14",23.6043
"2023-07-15",23.5984
"2023-07-16",23.854
"2023-07-17",23.7556
"2023-07-18",23.5058
"2023-07-19",23.4753
"2023-07-20",23.7299
"2023-07-21",23.5102
"2023-07-22",23.4877
"2023-07-23",23.8583
"2023-07-24",23.9446
"2023-07-25",23.4331
"2023-07-26",23.3151
"2023-07-27",23.384
"2023-07-28",23.0802
"2023-07-29",23.075
"2023-07-30",23.0911
"2023-07-31",23.1667
"2023-08-01",23.3546
"2023-08-02",22.9979
"2023-08-03",23.5854
"2023-08-04",23.5373
"2023-08-05",23.5589
"2023-08-06",23.4598
"2023-08-07",23.0641
"2023-08-08",23.2303
"2023-08-09",22.9964
"2023-08-10",23.3348
"2023-08-11",23.5321
"2023-08-12",23.3014
"2023-08-13",22.7821
"2023-08-14",22.391
"2023-08-15",22.3429
"2023-08-16",22.5661
"2023-08-17",22.5631
"2023-08-18",23.3364
"2023-08-19",22.542
"2023-08-20",22.5353
"2023-08-21",23.4256
"2023-08-22",23.4825
"2023-08-23",23.2931
"2023-08-24",22.1682
"2023-08-25",22.741
"2023-08-26",22.9458
"2023-08-27",23.4493
"2023-08-28",23.4825
"2023-08-29",23.2226
"2023-08-30",23.5571
"2023-08-31",23.5374
"2023-09-01",23.2801
"2023-09-02",23.6829
"2023-09-03",23.416
"2023-09-04",23.5089
"2023-09-05",23.4948
"2023-09-06",23.4058
"2023-09-07",23.2069
"2023-09-08",23.0033
"2023-09-09",23.2701
"2023-09-10",23.548
"2023-09-12",23.4897
"2023-09-13",23.7614
"2023-09-14",23.1227
"2023-09-15",22.1049
"2023-09-16",22.7549
"2023-09-17",23.1652
"2023-09-18",22.918
"2023-09-19",22.8732
"2023-09-20",23.2168
"2023-09-21",23.5394
"2023-09-22",23.3453
"2023-09-23",23.3383
"2023-09-24",23.613
"2023-09-25",23.6341
"2023-09-26",23.5173
"2023-09-27",23.5596
"2023-09-28",23.3458
"2023-09-29",22.8267
"2023-09-30",22.7526
"2023-10-01",23.1082
"2023-10-02",23.3159
"2023-10-03",23.1828
"2023-10-04",23.4981
"2023-10-05",23.8065
"2023-10-06",23.797
"2023-10-07",24.0539
"2023-10-08",24.1205
"2023-10-09",24.1736
"2023-10-10",23.9701
"2023-10-11",23.3826
"2023-10-12",23.321
"2023-10-13",23.6003
"2023-10-14",23.8587
"2023-10-15",22.6618
"2023-10-16",22.9322
"2023-10-17",23.406
"2023-10-18",23.0952
"2023-10-19",23.1559
"2023-10-20",23.1642
"2023-10-21",23.3883
"2023-10-22",23.572
"2023-10-23",23.3616
"2023-10-24",23.1338
"2023-10-25",23.0622
"2023-10-26",22.9835
"2023-10-27",23.1117
"2023-10-28",23.3144
"2023-10-29",23.7337
"2023-10-30",23.6471
"2023-10-31",23.5637
"2023-11-01",23.7439
"2023-11-02",24.1572
"2023-11-03",23.8719
"2023-11-04",23.4705
"2023-11-05",23.4156
"2023-11-06",23.5301
"2023-11-07",23.345
"2023-11-08",23.7219
"2023-11-09",23.4457
"2023-11-10",23.5154
"2023-11-11",24.1177
"2023-11-12",23.85
"2023-11-13",23.9469
"2023-11-14",24.0246
"2023-11-15",24.1697
"2023-11-16",24.2828
"2023-11-17",24.2994
"2023-11-18",24.1652
"2023-11-19",23.6341
"2023-11-20",24.0997
"2023-11-21",24.1154
"2023-11-22",23.8137
"2023-11-23",23.869
"2023-11-24",23.1863
"2023-11-25",22.9509
"2023-11-26",23.2197
"2023-11-27",24.0094
"2023-11-28",23.8065
"2023-11-29",23.4782
"2023-11-30",23.6626
"2023-12-01",23.3762
"2023-12-02",23.6758
"2023-12-03",23.745
"2023-12-04",23.5618
"2023-12-05",23.685
"2023-12-06",24.113
"2023-12-07",24.347
"2023-12-08",24.1308
"2023-12-09",24.0307
"2023-12-10",23.9
"2023-12-11",23.6108
"2023-12-12",23.2668
"2023-12-13",22.2956
"2023-12-14",23.2855
"2023-12-15",23.5952
"2023-12-16",23.8579
"2023-12-17",24.0702
"2023-12-18",23.6866
"2023-12-19",23.7789
"2023-12-20",23.6066
"2023-12-21",23.1971
"2023-12-22",22.0349
"2023-12-23",21.8953
"2023-12-24",22.7769
"2023-12-25",22.0125
"2023-12-26",22.7898
"2023-12-27",23.6836
"2023-12-28",23.3971
"2023-12-29",23.4145
"2023-12-30",23.1789
"2023-12-31",23.1996
"2024-01-01",23.1823
"2024-01-02",23.1595
"2024-01-03",23.193
"2024-01-04",23.5426
"2024-01-05",23.3875
"2024-01-06",23.8239
"2024-01-07",23.9648
"2024-01-08",23.6267
"2024-01-09",22.9301
"2024-01-10",23.156
"2024-01-11",22.8695
"2024-01-12",21.7039
"2024-01-13",21.4601
"2024-01-14",20.6651
"2024-01-15",18.6988
"2024-01-16",20.3701
"2024-01-17",21.8813
"2024-01-18",22.8873
"2024-01-19",23.2729
"2024-01-20",23.51
"2024-01-21",23.136
"2024-01-22",22.083
"2024-01-23",20.457
"2024-01-24",18.8998
"2024-01-25",18.3272
"2024-01-26",19.9868
"2024-01-27",21.1267
"2024-01-28",21.9434
"2024-01-29",21.7884
"2024-01-30",23.0956
"2024-01-31",23.5797
"2024-02-01",23.276
"2024-02-02",23.021
"2024-02-03",21.1042
"2024-02-04",22.7734
"2024-02-05",22.779
"2024-02-06",20.8277
"2024-02-07",19.8425
"2024-02-08",19.0526
"2024-02-09",19.2872
"2024-02-10",19.8477
"2024-02-11",20.2257
"2024-02-12",21.4995
"2024-02-13",22.0428
"2024-02-14",22.0586
"2024-02-15",22.7216
"2024-02-16",22.2646
"2024-02-17",21.7516
"2024-02-18",20.0094
"2024-02-19",20.5041
"2024-02-20",21.6259
"2024-02-21",21.2495
"2024-02-22",22.4884
"2024-02-23",22.7306
"2024-02-24",22.1437
"2024-02-25",20.4685
"2024-02-26",22.2122
"2024-02-27",21.6773
"2024-02-28",20.7589
"2024-02-29",20.8369
"2024-03-01",20.4482
"2024-03-02",20.1977
"2024-03-03",21.1685
"2024-03-04",19.8093
"2024-03-05",21.0126
"2024-03-06",21.8773
"2024-03-07",21.6618
"2024-03-08",21.7349
"2024-03-09",20.1392
"2024-03-10",18.412
"2024-03-11",19.5095
"2024-03-12",20.7454
"2024-03-13",21.6695
"2024-03-14",22.1214
"2024-03-15",21.7121
"2024-03-16",21.1771
"2024-03-17",20.6294
"2024-03-18",19.5721
"2024-03-19",20.2852
"2024-03-20",21.1662
"2024-03-21",22.7393
"2024-03-22",23.3327
"2024-03-23",23.5528
"2024-03-24",23.4568
"2024-03-25",23.0155
"2024-03-26",23.3574
"2024-03-27",23.7013
"2024-03-28",23.2362
"2024-03-29",22.3545
"2024-03-30",22.4009
"2024-03-31",22.7909
"2024-04-01",23.3249
"2024-04-02",23.7559
"2024-04-03",24.236
"2024-04-04",23.6996
"2024-04-05",24.0884
"2024-04-06",23.6978
"2024-04-07",23.5691
"2024-04-08",22.6457
"2024-04-09",21.0563
"2024-04-10",21.8026
"2024-04-11",23.6042
"2024-04-12",23.8506
"2024-04-13",23.2472
"2024-04-14",23.7935
"2024-04-15",24.3538
"2024-04-16",24.4677
"2024-04-17",24.2692
"2024-04-18",24.2733
"2024-04-19",24.9869
"2024-04-20",25.302
"2024-04-21",24.7957
"2024-04-22",24.0533
"2024-04-23",23.9911
"2024-04-24",24.065
"2024-04-25",23.8556
"2024-04-26",24.2011
"2024-04-27",24.4612
"2024-04-28",24.6185
"2024-04-29",24.8338
"2024-04-30",24.6795
"2024-05-01",24.9116
"2024-05-02",25.1268
"2024-05-03",25.4666
"2024-05-04",25.2556
"2024-05-05",25.212
"2024-05-06",24.7472
"2024-05-07",25.2005
"2024-05-08",23.9146
"2024-05-09",24.1691
"2024-05-10",24.2031
"2024-05-11",24.2943
"2024-05-12",24.2722
"2024-05-13",24.3153
"2024-05-14",24.0784
"2024-05-15",24.5752
"2024-05-16",24.0998
"2024-05-17",24.1205
"2024-05-18",24.1813
"2024-05-19",23.583
"2024-05-20",22.7901
"2024-05-21",24.2255
"2024-05-22",24.3259
"2024-05-23",24.3237
"2024-05-24",24.409
"2024-05-25",24.5651
"2024-05-26",24.4498
"2024-05-27",24.3033
"2024-05-28",24.1898
"2024-05-29",24.4112
"2024-05-30",24.8019
"2024-05-31",25.3009
"2024-06-01",25.339
"2024-06-02",23.9658
"2024-06-03",24.1028
"2024-06-04",24.438
"2024-06-05",23.871
"2024-06-06",24.1595
"2024-06-07",24.1059
"2024-06-08",23.9178
"2024-06-09",24.008
"2024-06-10",24.1274
"2024-06-11",24.435
"2024-06-12",24.1888
"2024-06-13",24.3652
"2024-06-14",24.1814
"2024-06-15",24.0332
"2024-06-16",23.5156
"2024-06-17",23.8189
"2024-06-18",24.0082
"2024-06-19",23.7671
"2024-06-20",23.9156
"2024-06-21",23.9509
"2024-06-22",24.2162
"2024-06-23",24.1515
"2024-06-24",23.9326
"2024-06-25",23.6634
"2024-06-26",23.3112
"2024-06-27",23.4754
"2024-06-28",23.015
"2024-06-29",23.3657
"2024-06-30",24.2318
"2024-07-01",24.0135
"2024-07-02",24.2448
"2024-07-03",24.5068
"2024-07-04",23.7702
"2024-07-05",23.775
"2024-07-06",23.6837
"2024-07-07",23.6344
"2024-07-08",23.3837
"2024-07-09",23.2315
"2024-07-10",23.4812
"2024-07-11",23.9536
"2024-07-12",24.0734
"2024-07-13",23.5393
"2024-07-14",23.6759
"2024-07-15",23.956
"2024-07-16",23.3965
"2024-07-17",23.4132
"2024-07-18",23.5804
"2024-07-19",23.2161
"2024-07-20",22.9723
"2024-07-21",22.0721
"2024-07-22",22.8761
"2024-07-23",24.2206
"2024-07-24",23.9179
"2024-07-25",23.767
"2024-07-26",23.988
"2024-07-27",24.2894
"2024-07-28",24.3933
"2024-07-29",23.33
"2024-07-30",23.2898
"2024-07-31",23.8141
"2024-08-01",23.9495
"2024-08-02",23.486
"2024-08-03",23.381
"2024-08-04",23.9717
"2024-08-05",23.4244
"2024-08-06",23.1084
"2024-08-07",23.1789
"2024-08-08",23.2302
"2024-08-09",23.0332
"2024-08-10",23.536
"2024-08-11",23.9966
"2024-08-12",24.0408
"2024-08-13",24.0423
"2024-08-14",24.0566
"2024-08-15",23.6912
"2024-08-16",24.3624
"2024-08-17",23.8851
"2024-08-18",24.1258
"2024-08-19",23.7866
"2024-08-20",23.4662
"2024-08-21",21.659
"2024-08-22",23.5146
"2024-08-23",24.1131
"2024-08-24",23.366
"2024-08-25",22.9833
"2024-08-26",22.5445
"2024-08-27",22.3879
"2024-08-28",23.3775
"2024-08-29",23.7725
"2024-08-30",23.4238
"2024-08-31",23.8798
"2024-09-01",24.1097
"2024-09-02",24.1849
"2024-09-03",23.5083
"2024-09-04",23.7133
"2024-09-05",23.8969
"2024-09-06",23.7428
"2024-09-07",24.1058
"2024-09-08",24.1161
"2024-09-09",23.7075
"2024-09-10",23.8058
"2024-09-11",23.5341
"2024-09-12",23.6449
"2024-09-13",24.0255
"2024-09-14",23.771
"2024-09-15",23.891
"2024-09-16",24.1168
"2024-09-17",23.7958
"2024-09-18",23.219
"2024-09-19",23.0586
"2024-09-20",23.1313
"2024-09-21",23.2787
"2024-09-22",23.2693
"2024-09-23",22.9965
"2024-09-24",23.6756
"2024-09-25",23.7964
"2024-09-26",23.6709
"2024-09-27",23.8692
"2024-09-28",23.6605
"2024-09-29",24.0846
"2024-09-30",23.7015
"2024-10-01",23.7403
"2024-10-02",23.5798
"2024-10-03",23.3943
