,"(deg C) Mean Dew Point Temperature (ERA5) at Hambantota, 2007-01-01 to 2025-12-31"
"2021-10-14",22.5964
"2021-10-15",22.9027
"2021-10-16",23.0111
"2021-10-17",22.5716
"2021-10-18",22.1497
"2021-10-19",22.3411
"2021-10-20",23.0142
"2021-10-21",23.5192
"2021-10-22",23.1685
"2021-10-23",21.8377
"2021-10-24",22.5362
"2021-10-25",23.0437
"2021-10-26",23.06
"2021-10-27",22.8031
"2021-10-28",23.1121
"2021-10-29",23.6597
"2021-10-30",23.2245
"2021-10-31",23.8307
"2021-11-01",23.755
"2021-11-02",23.8031
"2021-11-03",23.623
"2021-11-04",23.3968
"2021-11-05",23.1437
"2021-11-06",23.3584
"2021-11-07",22.8802
"2021-11-08",22.6171
"2021-11-09",22.9726
"2021-11-10",22.6569
"2021-11-11",22.936
"2021-11-12",22.9328
"2021-11-13",22.1818
"2021-11-14",22.7611
"2021-11-15",23.1719
"2021-11-16",23.6896
"2021-11-17",23.5343
"2021-11-18",23.1677
"2021-11-19",23.0361
"2021-11-20",21.7201
"2021-11-21",20.4289
"2021-11-22",22.0907
"2021-11-23",23.1345
"2021-11-24",23.528
"2021-11-25",23.176
"2021-11-26",23.7771
"2021-11-27",23.7409
"2021-11-28",23.6107
"2021-11-29",23.4643
"2021-11-30",23.1153
"2021-12-01",22.6477
"2021-12-02",23.0603
"2021-12-03",23.7131
"2021-12-04",23.8162
"2021-12-05",23.4362
"2021-12-06",23.5313
"2021-12-07",22.8336
"2021-12-08",23.1452
"2021-12-09",21.9621
"2021-12-10",22.5762
"2021-12-11",22.7073
"2021-12-12",22.6145
"2021-12-13",22.7936
"2021-12-14",22.9534
"2021-12-15",22.956
"2021-12-16",23.0485
"2021-12-17",22.8368
"2021-12-18",23.014
"2021-12-19",22.7385
"2021-12-20",22.6137
"2021-12-21",22.9447
"2021-12-22",22.7263
"2021-12-23",22.3197
"2021-12-24",21.0816
"2021-12-25",19.8835
"2021-12-26",19.9749
"2021-12-27",19.9646
"2021-12-28",20.3029
"2021-12-29",21.5265
"2021-12-30",21.8615
"2021-12-31",22.3465
"2022-01-01",22.5151
"2022-01-02",22.2615
"2022-01-03",22.2736
"2022-01-04",22.5867
"2022-01-05",22.6322
"2022-01-06",22.8216
"2022-01-07",22.4127
"2022-01-08",22.3048
"2022-01-09",22.0778
"2022-01-10",22.8532
"2022-01-11",22.8409
"2022-01-12",23.2744
"2022-01-13",23.299
"2022-01-14",23.255
"2022-01-15",22.9618
"2022-01-16",22.5229
"2022-01-17",22.1914
"2022-01-18",21.9607
"2022-01-19",21.5709
"2022-01-20",20.9319
"2022-01-21",19.0816
"2022-01-22",20.0631
"2022-01-23",20.4416
"2022-01-24",20.7117
"2022-01-25",20.2904
"2022-01-26",20.2066
"2022-01-27",19.6722
"2022-01-28",21.1935
"2022-01-29",22.6211
"2022-01-30",22.6977
"2022-01-31",22.5017
"2022-02-01",20.7443
"2022-02-02",20.386
"2022-02-03",21.1659
"2022-02-04",21.5348
"2022-02-05",21.1629
"2022-02-06",19.5298
"2022-02-07",21.3749
"2022-02-08",20.6114
"2022-02-09",20.323
"2022-02-10",22.7805
"2022-02-11",22.8408
"2022-02-12",22.6561
"2022-02-13",22.4836
"2022-02-14",21.9569
"2022-02-15",21.1637
"2022-02-16",20.9609
"2022-02-17",20.771
"2022-02-18",21.5448
"2022-02-19",22.5274
"2022-02-20",22.7971
"2022-02-21",22.6968
"2022-02-22",22.3836
"2022-02-23",21.8671
"2022-02-24",21.8933
"2022-02-25",21.8894
"2022-02-26",22.2045
"2022-02-27",21.3092
"2022-02-28",21.1474
"2022-03-01",21.2627
"2022-03-02",21.8432
"2022-03-03",22.8013
"2022-03-04",22.986
"2022-03-05",23.31
"2022-03-06",23.0183
"2022-03-07",23.4048
"2022-03-08",22.7386
"2022-03-09",22.3273
"2022-03-10",22.1813
"2022-03-11",22.6857
"2022-03-12",22.7323
"2022-03-13",23.4121
"2022-03-14",23.1399
"2022-03-15",23.7864
"2022-03-16",23.543
"2022-03-17",23.2472
"2022-03-18",23.9022
"2022-03-19",23.6623
"2022-03-20",23.716
"2022-03-21",23.4989
"2022-03-22",23.7628
"2022-03-23",23.7387
"2022-03-24",23.5983
"2022-03-25",23.2632
"2022-03-26",23.2556
"2022-03-27",23.7059
"2022-03-28",23.7574
"2022-03-29",23.7711
"2022-03-30",23.254
"2022-03-31",23.1613
"2022-04-02",23.372
"2022-04-03",23.31
"2022-04-04",23.3458
"2022-04-05",22.9968
"2022-04-06",22.9997
"2022-04-07",22.7501
"2022-04-08",22.5526
"2022-04-09",23.0301
"2022-04-10",23.1742
"2022-04-11",24.0357
"2022-04-12",23.5956
"2022-04-13",23.6715
"2022-04-14",23.9819
"2022-04-15",24.2088
"2022-04-16",24.3888
"2022-04-17",23.7557
"2022-04-18",24.0812
"2022-04-19",24.401
"2022-04-20",24.6812
"2022-04-21",24.6998
"2022-04-22",24.0109
"2022-04-23",23.7153
"2022-04-24",24.1377
"2022-04-25",24.4523
"2022-04-26",24.4479
"2022-04-27",24.3669
"2022-04-28",23.6049
"2022-04-29",23.6765
"2022-04-30",24.4035
"2022-05-01",24.3623
"2022-05-02",24.9403
"2022-05-03",25.0444
"2022-05-04",24.9006
"2022-05-05",24.0025
"2022-05-06",24.2035
"2022-05-07",24.3168
"2022-05-08",24.9948
"2022-05-09",24.1338
"2022-05-10",24.2944
"2022-05-11",23.866
"2022-05-12",23.5966
"2022-05-13",23.5755
"2022-05-14",23.8338
"2022-05-15",23.6445
"2022-05-16",23.8404
"2022-05-17",23.8913
"2022-05-18",24.0034
"2022-05-19",23.8607
"2022-05-20",23.9819
"2022-05-21",24.07
"2022-05-22",23.7917
"2022-05-23",23.7404
"2022-05-24",23.6836
"2022-05-25",23.9401
"2022-05-26",23.443
"2022-05-27",23.2608
"2022-05-28",23.0776
"2022-05-29",23.0518
"2022-05-30",23.4026
"2022-05-31",22.9118
"2022-06-01",23.17
"2022-06-02",23.6226
"2022-06-03",23.5559
"2022-06-04",23.7216
"2022-06-05",23.8246
"2022-06-06",23.831
"2022-06-07",23.5305
"2022-06-08",23.0161
"2022-06-09",23.676
"2022-06-10",22.7213
"2022-06-11",22.8964
"2022-06-12",22.9114
"2022-06-13",22.7266
"2022-06-14",23.3781
"2022-06-15",23.7214
"2022-06-16",23.4033
"2022-06-17",23.4402
"2022-06-18",23.3704
"2022-06-19",23.2253
"2022-06-20",23.3766
"2022-06-21",23.2246
"2022-06-22",22.7205
"2022-06-23",23.0899
"2022-06-24",23.1787
"2022-06-25",22.9504
"2022-06-26",23.1226
"2022-06-27",22.4592
"2022-06-28",21.9865
"2022-06-29",22.6504
"2022-06-30",22.0459
"2022-07-01",22.2669
"2022-07-02",23.1425
"2022-07-03",22.2292
"2022-07-04",21.521
"2022-07-05",21.7203
"2022-07-06",21.7504
"2022-07-07",21.0954
"2022-07-08",21.0587
"2022-07-09",21.1418
"2022-07-10",21.6643
"2022-07-11",21.6555
"2022-07-12",21.5896
"2022-07-13",22.3669
"2022-07-14",22.8333
"2022-07-15",22.8006
"2022-07-16",22.9257
"2022-07-17",23.2545
"2022-07-18",22.7624
"2022-07-19",23.1031
"2022-07-20",23.2821
"2022-07-21",23.3137
"2022-07-22",22.8811
"2022-07-23",22.6112
"2022-07-24",22.0243
"2022-07-25",22.7305
"2022-07-26",23.2815
"2022-07-27",22.9593
"2022-07-28",23.3426
"2022-07-29",23.9463
"2022-07-30",23.5099
"2022-07-31",23.6566
"2022-08-01",22.5139
"2022-08-02",22.3595
"2022-08-03",22.085
"2022-08-04",21.8802
"2022-08-05",22.5258
"2022-08-06",22.6739
"2022-08-07",22.229
"2022-08-08",21.9681
"2022-08-09",21.7156
"2022-08-10",21.2524
"2022-08-11",21.9203
"2022-08-12",22.8069
"2022-08-13",22.4517
"2022-08-14",22.9254
"2022-08-15",23.1409
"2022-08-16",22.8525
"2022-08-17",22.4946
"2022-08-18",22.4396
"2022-08-19",22.5949
"2022-08-20",22.4122
"2022-08-21",22.3592
"2022-08-22",22.0779
"2022-08-23",21.6722
"2022-08-24",21.7402
"2022-08-25",22.1265
"2022-08-26",22.5021
"2022-08-27",21.5374
"2022-08-28",21.4763
"2022-08-29",22.4475
"2022-08-30",23.0039
"2022-08-31",22.8088
"2022-09-01",22.4579
"2022-09-02",22.3253
"2022-09-03",22.826
"2022-09-04",23.2376
"2022-09-05",23.1551
"2022-09-06",22.389
"2022-09-07",22.4719
"2022-09-08",22.2359
"2022-09-09",22.3993
"2022-09-10",22.4075
"2022-09-11",22.161
"2022-09-12",22.2006
"2022-09-13",22.8706
"2022-09-14",22.8037
"2022-09-15",22.4898
"2022-09-16",22.0355
"2022-09-17",22.2149
"2022-09-18",22.9759
"2022-09-19",22.9664
"2022-09-20",23.0237
"2022-09-21",22.6607
"2022-09-22",22.0333
"2022-09-23",21.4337
"2022-09-24",20.7367
"2022-09-25",22.0311
"2022-09-26",21.9761
"2022-09-27",21.7014
"2022-09-28",21.5334
"2022-09-29",22.0219
"2022-09-30",22.5921
"2022-10-01",22.2685
"2022-10-02",22.3298
"2022-10-03",21.8427
"2022-10-04",22.1935
"2022-10-05",21.6703
"2022-10-06",21.8709
"2022-10-07",21.4092
"2022-10-08",21.8402
"2022-10-09",22.5123
"2022-10-10",22.5926
"2022-10-11",22.893
"2022-10-12",22.6755
"2022-10-13",22.6935
"2022-10-14",22.958
"2022-10-15",23.0456
"2022-10-16",22.9958
"2022-10-17",23.3084
"2022-10-18",22.593
"2022-10-19",22.9487
"2022-10-20",22.9133
"2022-10-21",23.0196
"2022-10-22",23.298
"2022-10-23",23.0126
"2022-10-24",23.0964
"2022-10-25",23.3616
"2022-10-26",23.0249
"2022-10-27",22.8949
"2022-10-28",22.1841
"2022-10-29",22.449
"2022-10-30",22.9148
"2022-10-31",23.2298
"2022-11-01",23.0447
"2022-11-02",22.535
"2022-11-03",23.1528
"2022-11-04",23.5931
"2022-11-05",23.0547
"2022-11-06",22.895
"2022-11-07",22.609
"2022-11-08",23.2109
"2022-11-09",23.063
"2022-11-10",23.2638
"2022-11-11",22.992
"2022-11-12",23.1891
"2022-11-13",23.1818
"2022-11-14",22.7933
"2022-11-15",22.9962
"2022-11-16",22.8691
"2022-11-17",22.1811
"2022-11-18",22.226
"2022-11-19",22.8
"2022-11-20",22.4997
"2022-11-21",21.1961
"2022-11-22",21.9856
"2022-11-23",21.1021
"2022-11-24",22.0111
"2022-11-25",22.5216
"2022-11-26",23.0088
"2022-11-27",23.2144
"2022-11-28",22.8154
"2022-11-29",22.5753
"2022-11-30",22.1898
"2022-12-01",22.9431
"2022-12-02",23.0412
"2022-12-03",22.9405
"2022-12-04",22.9041
"2022-12-05",22.9269
"2022-12-06",22.9565
"2022-12-07",21.0629
"2022-12-08",17.5759
"2022-12-09",20.7508
"2022-12-10",21.8854
"2022-12-11",21.8614
"2022-12-12",21.2644
"2022-12-13",21.7195
"2022-12-14",21.9794
"2022-12-15",21.6893
"2022-12-16",21.5139
"2022-12-17",22.0293
"2022-12-18",22.7338
"2022-12-19",22.6249
"2022-12-20",22.8819
"2022-12-21",23.0441
"2022-12-22",23.0766
"2022-12-23",23.1
"2022-12-24",23.2829
"2022-12-25",22.467
"2022-12-26",21.9944
"2022-12-27",22.5126
"2022-12-28",23.0348
"2022-12-29",21.5229
"2022-12-30",20.0096
"2022-12-31",19.6926
"2023-01-01",20.19
"2023-01-02",20.2998
"2023-01-03",20.6253
"2023-01-04",20.6414
"2023-01-05",21.9164
"2023-01-06",22.455
"2023-01-07",22.3142
"2023-01-08",21.9584
"2023-01-09",21.3439
"2023-01-10",20.9148
"2023-01-11",19.6775
"2023-01-12",19.5533
"2023-01-13",20.5058
"2023-01-14",21.697
"2023-01-15",22.2119
"2023-01-16",22.4892
"2023-01-17",22.587
"2023-01-18",21.3112
"2023-01-19",18.3774
"2023-01-20",19.5343
"2023-01-21",21.5377
"2023-01-22",21.747
"2023-01-23",22.3552
"2023-01-24",22.2354
"2023-01-25",21.5172
"2023-01-26",21.6033
"2023-01-27",22.0059
"2023-01-28",21.688
"2023-01-29",20.4939
"2023-01-30",21.9767
"2023-01-31",22.4828
"2023-02-01",22.5815
"2023-02-02",22.9898
"2023-02-03",23.3955
"2023-02-04",22.8297
"2023-02-05",23.0611
"2023-02-06",23.0169
"2023-02-07",23.0667
"2023-02-08",22.1028
"2023-02-09",21.7986
"2023-02-10",21.8321
"2023-02-11",22.161
"2023-02-12",21.9921
"2023-02-13",20.7424
"2023-02-14",20.9827
"2023-02-15",19.6408
"2023-02-16",19.0437
"2023-02-17",21.1237
"2023-02-18",22.3704
"2023-02-19",22.4544
"2023-02-20",22.7608
"2023-02-21",22.6886
"2023-02-22",21.3823
"2023-02-23",21.508
"2023-02-24",21.9488
"2023-02-25",22.3918
"2023-02-26",19.3951
"2023-02-27",20.7528
"2023-02-28",22.3897
"2023-03-01",22.3552
"2023-03-02",20.9762
"2023-03-03",21.9435
"2023-03-04",22.5513
"2023-03-05",22.7061
"2023-03-06",22.5968
"2023-03-07",22.3336
"2023-03-08",22.0864
"2023-03-09",22.2034
"2023-03-10",22.7808
"2023-03-11",22.8453
"2023-03-12",22.3806
"2023-03-13",23.0478
"2023-03-14",22.4777
"2023-03-15",23.0722
"2023-03-16",23.0468
"2023-03-17",22.575
"2023-03-18",23.1831
"2023-03-19",23.6174
"2023-03-20",23.3204
"2023-03-21",23.375
"2023-03-22",23.4072
"2023-03-23",22.9635
"2023-03-24",22.9929
"2023-03-25",23.3229
"2023-03-26",23.2513
"2023-03-27",23.5021
"2023-03-28",23.6931
"2023-03-29",23.6391
"2023-03-30",22.8882
"2023-03-31",23.3227
"2023-04-01",23.1873
"2023-04-02",23.0771
"2023-04-03",23.1423
"2023-04-04",23.0077
"2023-04-05",22.8089
"2023-04-06",23.1851
"2023-04-07",22.8725
"2023-04-08",22.8017
"2023-04-09",22.2526
"2023-04-10",22.3782
"2023-04-11",22.0737
"2023-04-12",23.1118
"2023-04-13",23.9404
"2023-04-14",23.9941
"2023-04-15",23.2658
"2023-04-16",23.2618
"2023-04-17",23.0872
"2023-04-18",23.8789
"2023-04-19",24.2104
"2023-04-20",23.8607
"2023-04-21",24.0888
"2023-04-22",24.2192
"2023-04-23",24.3172
"2023-04-24",24.0913
"2023-04-25",24.0062
"2023-04-26",23.8182
"2023-04-27",24.1212
"2023-04-28",23.9582
"2023-04-29",23.5982
"2023-04-30",23.9718
"2023-05-01",24.1952
"2023-05-02",24.2564
"2023-05-03",24.2948
"2023-05-04",23.8591
"2023-05-05",22.9889
"2023-05-06",23.9417
"2023-05-07",24.0992
"2023-05-08",24.4218
"2023-05-09",24.1235
"2023-05-10",24.412
"2023-05-11",24.3203
"2023-05-12",24.5905
"2023-05-13",24.332
"2023-05-14",24.8206
"2023-05-15",25.0124
"2023-05-16",24.9281
"2023-05-17",25.2203
"2023-05-18",24.689
"2023-05-19",24.5797
"2023-05-20",24.6516
"2023-05-21",24.05
"2023-05-22",24.1263
"2023-05-23",24.3067
"2023-05-24",23.4129
"2023-05-25",23.8441
"2023-05-26",23.7586
"2023-05-27",24.0806
"2023-05-28",24.52
"2023-05-29",24.464
"2023-05-30",24.463
"2023-05-31",24.5251
"2023-06-01",24.2011
"2023-06-02",24.258
"2023-06-03",24.7164
"2023-06-04",23.9132
"2023-06-05",23.8958
"2023-06-06",24.1947
"2023-06-07",24.0569
"2023-06-08",23.6467
"2023-06-09",23.5466
"2023-06-10",23.1785
"2023-06-11",23.6057
"2023-06-12",23.6539
"2023-06-13",23.3111
"2023-06-14",22.8602
"2023-06-15",23.8342
"2023-06-16",23.3321
"2023-06-17",23.2638
"2023-06-18",23.5153
"2023-06-19",23.4713
"2023-06-20",24.1322
"2023-06-21",24.0391
"2023-06-22",24.0861
"2023-06-23",23.559
"2023-06-24",22.8897
"2023-06-25",23.2491
"2023-06-26",22.5966
"2023-06-27",22.9381
"2023-06-28",23.0743
"2023-06-29",23.051
"2023-06-30",23.4641
"2023-07-01",23.7754
"2023-07-02",24.1451
"2023-07-03",22.7304
"2023-07-04",22.9189
"2023-07-05",23.0139
"2023-07-06",22.8658
"2023-07-07",22.3305
"2023-07-08",22.3
"2023-07-09",22.9209
"2023-07-10",23.2029
"2023-07-11",23.5569
"2023-07-12",23.5067
"2023-07-13",23.478
"2023-07-14",23.0443
"2023-07-15",23.3738
"2023-07-16",23.4539
"2023-07-17",23.2787
"2023-07-18",22.769
"2023-07-19",22.6753
"2023-07-20",22.7708
"2023-07-21",22.5354
"2023-07-22",22.2799
"2023-07-23",22.5395
"2023-07-24",22.7946
"2023-07-25",22.9182
"2023-07-26",23.2989
"2023-07-27",23.0801
"2023-07-28",22.3824
"2023-07-29",22.301
"2023-07-30",22.3051
"2023-07-31",22.3555
"2023-08-01",22.3134
"2023-08-02",22.0233
"2023-08-03",23.0008
"2023-08-04",22.524
"2023-08-05",22.7276
"2023-08-06",22.7928
"2023-08-07",22.3511
"2023-08-08",22.7636
"2023-08-09",22.6674
"2023-08-10",22.857
"2023-08-11",23.3827
"2023-08-12",22.7051
"2023-08-13",22.0615
"2023-08-14",22.0071
"2023-08-15",21.7488
"2023-08-16",22.6855
"2023-08-17",22.4054
"2023-08-18",22.5949
"2023-08-19",22.0602
"2023-08-20",21.7954
"2023-08-21",22.8945
"2023-08-22",23.1002
"2023-08-23",23.1963
"2023-08-24",22.1427
"2023-08-25",22.5794
"2023-08-26",22.8629
"2023-08-27",23.2153
"2023-08-28",23.0771
"2023-08-29",22.9419
"2023-08-30",23.5354
"2023-08-31",23.4104
"2023-09-01",23.4588
"2023-09-02",23.8206
"2023-09-03",23.4852
"2023-09-04",23.2002
"2023-09-05",23.4998
"2023-09-06",23.4647
"2023-09-07",23.1399
"2023-09-08",23.0395
"2023-09-09",23.1669
"2023-09-10",23.3548
"2023-09-12",23.2931
"2023-09-13",23.6526
"2023-09-14",23.3957
"2023-09-15",22.7013
"2023-09-16",23.7647
"2023-09-17",23.4331
"2023-09-18",23.0956
"2023-09-19",23.1485
"2023-09-20",23.1629
"2023-09-21",23.6635
"2023-09-22",23.5915
"2023-09-23",23.5038
"2023-09-24",23.7344
"2023-09-25",23.6876
"2023-09-26",23.35
"2023-09-27",23.5981
"2023-09-28",23.314
"2023-09-29",22.8374
"2023-09-30",23.0869
"2023-10-01",23.3437
"2023-10-02",23.5351
"2023-10-03",23.6049
"2023-10-04",23.7915
"2023-10-05",23.9627
"2023-10-06",23.8081
"2023-10-07",24.1573
"2023-10-08",24.1199
"2023-10-09",24.2911
"2023-10-10",24.2313
"2023-10-11",23.4929
"2023-10-12",23.7788
"2023-10-13",23.8802
"2023-10-14",23.7045
"2023-10-15",23.3742
"2023-10-16",23.9005
"2023-10-17",23.6951
"2023-10-18",23.3258
"2023-10-19",23.2738
"2023-10-20",23.447
"2023-10-21",23.6451
"2023-10-22",23.6487
"2023-10-23",23.5795
"2023-10-24",23.1929
"2023-10-25",23.1494
"2023-10-26",23.0308
"2023-10-27",23.3075
"2023-10-28",23.6609
"2023-10-29",23.7536
"2023-10-30",23.6338
"2023-10-31",23.5245
"2023-11-01",23.8249
"2023-11-02",24.0794
"2023-11-03",23.7297
"2023-11-04",23.6565
"2023-11-05",23.6272
"2023-11-06",23.6277
"2023-11-07",23.5515
"2023-11-08",23.7184
"2023-11-09",23.5336
"2023-11-10",23.6118
"2023-11-11",24.2296
"2023-11-12",23.9389
"2023-11-13",23.8552
"2023-11-14",24.1683
"2023-11-15",24.1649
"2023-11-16",24.4709
"2023-11-17",24.6969
"2023-11-18",24.2657
"2023-11-19",23.9621
"2023-11-20",24.1611
"2023-11-21",24.2898
"2023-11-22",24.1299
"2023-11-23",23.9618
"2023-11-24",23.3798
"2023-11-25",23.1004
"2023-11-26",23.5222
"2023-11-27",23.9784
"2023-11-28",23.844
"2023-11-29",23.2688
"2023-11-30",23.5318
"2023-12-01",23.7622
"2023-12-02",24.1366
"2023-12-03",24.0442
"2023-12-04",23.8087
"2023-12-05",24.0847
"2023-12-06",24.2901
"2023-12-07",24.4437
"2023-12-08",24.1573
"2023-12-09",23.9717
"2023-12-10",23.7935
"2023-12-11",23.7376
"2023-12-12",23.3032
"2023-12-13",23.0818
"2023-12-14",23.7043
"2023-12-15",23.9216
"2023-12-16",23.7838
"2023-12-17",23.9878
"2023-12-18",23.7953
"2023-12-19",23.6896
"2023-12-20",23.6836
"2023-12-21",23.1814
"2023-12-22",22.7539
"2023-12-23",22.5028
"2023-12-24",22.9869
"2023-12-25",22.5655
"2023-12-26",23.1518
"2023-12-27",23.9246
"2023-12-28",23.5119
"2023-12-29",23.1953
"2023-12-30",23.3863
"2023-12-31",23.18
"2024-01-01",23.158
"2024-01-02",23.2602
"2024-01-03",23.5876
"2024-01-04",23.7761
"2024-01-05",23.6661
"2024-01-06",23.7725
"2024-01-07",23.8541
"2024-01-08",23.548
"2024-01-09",23.2912
"2024-01-10",22.8962
"2024-01-11",23.2758
"2024-01-12",21.9163
"2024-01-13",21.8957
"2024-01-14",21.4807
"2024-01-15",20.0561
"2024-01-16",19.9187
"2024-01-17",21.7804
"2024-01-18",23.0807
"2024-01-19",23.32
"2024-01-20",23.3878
"2024-01-21",23.302
"2024-01-22",22.7406
"2024-01-23",21.7656
"2024-01-24",20.4271
"2024-01-25",19.7853
"2024-01-26",21.074
"2024-01-27",21.6977
"2024-01-28",22.5431
"2024-01-29",22.8228
"2024-01-30",23.3364
"2024-01-31",23.3926
"2024-02-01",23.1968
"2024-02-02",23.4317
"2024-02-03",22.3409
"2024-02-04",23.3505
"2024-02-05",23.0957
"2024-02-06",21.6245
"2024-02-07",21.115
"2024-02-08",20.4101
"2024-02-09",20.4851
"2024-02-10",20.4593
"2024-02-11",20.8271
"2024-02-12",21.9805
"2024-02-13",22.5166
"2024-02-14",23.0965
"2024-02-15",23.1753
"2024-02-16",22.8213
"2024-02-17",22.5569
"2024-02-18",21.2759
"2024-02-19",22.1107
"2024-02-20",22.7577
"2024-02-21",22.7734
"2024-02-22",23.4074
"2024-02-23",24.0583
"2024-02-24",22.5785
"2024-02-25",22.2222
"2024-02-26",22.9334
"2024-02-27",22.5615
"2024-02-28",22.0228
"2024-02-29",21.9231
"2024-03-01",21.5157
"2024-03-02",21.4459
"2024-03-03",21.6706
"2024-03-04",21.7315
"2024-03-05",22.1413
"2024-03-06",22.7901
"2024-03-07",23.064
"2024-03-08",22.365
"2024-03-09",21.2979
"2024-03-10",20.6242
"2024-03-11",21.3445
"2024-03-12",21.5116
"2024-03-13",21.3778
"2024-03-14",22.4284
"2024-03-15",23.5527
"2024-03-16",22.8732
"2024-03-17",20.7563
"2024-03-18",20.9963
"2024-03-19",21.3266
"2024-03-20",21.6915
"2024-03-21",23.8976
"2024-03-22",23.357
"2024-03-23",23.7121
"2024-03-24",24.0488
"2024-03-25",23.8873
"2024-03-26",23.6744
"2024-03-27",24.1489
"2024-03-28",23.6165
"2024-03-29",22.9012
"2024-03-30",22.8357
"2024-03-31",23.7096
"2024-04-01",23.542
"2024-04-02",23.9934
"2024-04-03",24.2971
"2024-04-04",24.0247
"2024-04-05",24.4506
"2024-04-06",24.3819
"2024-04-07",24.2426
"2024-04-08",23.5799
"2024-04-09",21.808
"2024-04-10",22.6061
"2024-04-11",24.0846
"2024-04-12",23.8092
"2024-04-13",23.0168
"2024-04-14",24.1265
"2024-04-15",24.2758
"2024-04-16",24.2725
"2024-04-17",24.4902
"2024-04-18",24.2989
"2024-04-19",24.9526
"2024-04-20",24.998
"2024-04-21",24.8727
"2024-04-22",24.3854
"2024-04-23",24.6669
"2024-04-24",24.2464
"2024-04-25",24.4124
"2024-04-26",24.5785
"2024-04-27",24.6549
"2024-04-28",24.944
"2024-04-29",24.9821
"2024-04-30",24.6449
"2024-05-01",24.8995
"2024-05-02",25.2411
"2024-05-03",25.6794
"2024-05-04",25.3364
"2024-05-05",25.0932
"2024-05-06",24.7676
"2024-05-07",25.0546
"2024-05-08",24.0424
"2024-05-09",24.4148
"2024-05-10",24.5162
"2024-05-11",24.8609
"2024-05-12",24.4769
"2024-05-13",24.2745
"2024-05-14",24.3474
"2024-05-15",24.9519
"2024-05-16",24.7479
"2024-05-17",24.7425
"2024-05-18",24.4593
"2024-05-19",24.3453
"2024-05-20",23.4315
"2024-05-21",24.1865
"2024-05-22",24.2437
"2024-05-23",24.2628
"2024-05-24",24.2817
"2024-05-25",24.4781
"2024-05-26",24.3198
"2024-05-27",24.3724
"2024-05-28",24.0539
"2024-05-29",24.1056
"2024-05-30",24.5088
"2024-05-31",25.0354
"2024-06-01",25.2549
"2024-06-02",24.2228
"2024-06-03",24.2941
"2024-06-04",24.5143
"2024-06-05",24.2526
"2024-06-06",24.181
"2024-06-07",24.166
"2024-06-08",24.1869
"2024-06-09",24.0872
"2024-06-10",24.1831
"2024-06-11",24.2548
"2024-06-12",24.1533
"2024-06-13",24.1543
"2024-06-14",23.7476
"2024-06-15",23.4945
"2024-06-16",23.6112
"2024-06-17",24.1218
"2024-06-18",23.8447
"2024-06-19",23.6775
"2024-06-20",23.6842
"2024-06-21",23.4856
"2024-06-22",23.4803
"2024-06-23",23.4863
"2024-06-24",23.4181
"2024-06-25",23.1337
"2024-06-26",22.9617
"2024-06-27",23.0865
"2024-06-28",22.5686
"2024-06-29",23.3992
"2024-06-30",24.1713
"2024-07-01",23.6807
"2024-07-02",23.9557
"2024-07-03",24.2799
"2024-07-04",23.6092
"2024-07-05",23.6844
"2024-07-06",23.4734
"2024-07-07",23.4071
"2024-07-08",22.7062
"2024-07-09",22.3061
"2024-07-10",22.8923
"2024-07-11",23.4198
"2024-07-12",23.8453
"2024-07-13",22.8552
"2024-07-14",22.9779
"2024-07-15",22.9993
"2024-07-16",22.7379
"2024-07-17",23.1646
"2024-07-18",23.18
"2024-07-19",22.4672
"2024-07-20",22.4203
"2024-07-21",21.9588
"2024-07-22",22.8993
"2024-07-23",24.0173
"2024-07-24",23.7771
"2024-07-25",23.264
"2024-07-26",23.1513
"2024-07-27",23.5172
"2024-07-28",23.372
"2024-07-29",23.1084
"2024-07-30",23.2858
"2024-07-31",23.4633
"2024-08-01",23.6059
"2024-08-02",23.195
"2024-08-03",23.0452
"2024-08-04",23.5872
"2024-08-05",23.2016
"2024-08-06",22.8822
"2024-08-07",22.8121
"2024-08-08",22.702
"2024-08-09",22.5576
"2024-08-10",23.2512
"2024-08-11",23.9388
"2024-08-12",23.8807
"2024-08-13",24.249
"2024-08-14",24.0267
"2024-08-15",23.9766
"2024-08-16",24.3513
"2024-08-17",23.9412
"2024-08-18",24.2111
"2024-08-19",23.9889
"2024-08-20",23.534
"2024-08-21",22.3513
"2024-08-22",23.8839
"2024-08-23",24.2823
"2024-08-24",23.3905
"2024-08-25",22.8711
"2024-08-26",22.5835
"2024-08-27",22.1901
"2024-08-28",22.7589
"2024-08-29",23.3151
"2024-08-30",23.2299
"2024-08-31",23.3763
"2024-09-01",23.7958
"2024-09-02",23.834
"2024-09-03",23.2207
"2024-09-04",23.3725
"2024-09-05",23.6224
"2024-09-06",23.3047
"2024-09-07",23.7394
"2024-09-08",23.5587
"2024-09-09",23.4942
"2024-09-10",23.3722
"2024-09-11",23.2272
"2024-09-12",23.3179
"2024-09-13",23.4973
"2024-09-14",23.5582
"2024-09-15",23.1228
"2024-09-16",23.5667
"2024-09-17",23.4232
"2024-09-18",23.3852
"2024-09-19",22.654
"2024-09-20",22.4824
"2024-09-21",22.9438
"2024-09-22",22.697
"2024-09-23",22.3846
"2024-09-24",23.131
"2024-09-25",23.4322
"2024-09-26",23.1079
"2024-09-27",23.5309
"2024-09-28",23.5567
"2024-09-29",23.9186
"2024-09-30",23.8302
