,"(deg C) Mean Dew Point Temperature (ERA5) at Matale, 2007-01-01 to 2025-12-31"
"2021-10-18",22.4322
"2021-10-19",22.8446
"2021-10-20",23.1504
"2021-10-21",23.688
"2021-10-22",23.4453
"2021-10-23",23.0499
"2021-10-24",22.7742
"2021-10-25",23.1119
"2021-10-26",22.8385
"2021-10-27",22.5824
"2021-10-28",23.1592
"2021-10-29",23.622
"2021-10-30",23.1489
"2021-10-31",23.7598
"2021-11-01",23.5781
"2021-11-02",23.7275
"2021-11-03",23.3813
"2021-11-04",23.1827
"2021-11-05",22.6667
"2021-11-06",23.1823
"2021-11-07",22.8138
"2021-11-08",22.362
"2021-11-09",22.9419
"2021-11-10",22.5412
"2021-11-11",22.6212
"2021-11-12",22.8766
"2021-11-13",22.1939
"2021-11-14",22.5349
"2021-11-15",23.1326
"2021-11-16",23.0348
"2021-11-17",23.0094
"2021-11-18",22.7685
"2021-11-19",22.7009
"2021-11-20",21.5407
"2021-11-21",20.0867
"2021-11-22",22.3651
"2021-11-23",23.3426
"2021-11-24",23.4308
"2021-11-25",23.1838
"2021-11-26",23.4661
"2021-11-27",23.4469
"2021-11-28",23.4816
"2021-11-29",23.2762
"2021-11-30",23.2061
"2021-12-01",22.5335
"2021-12-02",22.7984
"2021-12-03",23.3687
"2021-12-04",23.2095
"2021-12-05",23.3654
"2021-12-06",23.0065
"2021-12-07",21.8582
"2021-12-08",23.1476
"2021-12-09",21.1112
"2021-12-10",22.76
"2021-12-11",22.7453
"2021-12-12",22.859
"2021-12-13",22.4034
"2021-12-14",22.6103
"2021-12-15",22.7511
"2021-12-16",23.2219
"2021-12-17",23.0448
"2021-12-18",23.0081
"2021-12-19",21.4083
"2021-12-20",22.4867
"2021-12-21",22.8769
"2021-12-22",21.9951
"2021-12-23",20.6428
"2021-12-24",19.4922
"2021-12-25",18.9364
"2021-12-26",20.076
"2021-12-27",20.5232
"2021-12-28",20.6615
"2021-12-29",21.825
"2021-12-30",22.3627
"2021-12-31",22.6348
"2022-01-01",22.6547
"2022-01-02",22.8468
"2022-01-03",22.4545
"2022-01-04",22.19
"2022-01-05",22.8143
"2022-01-06",23.1406
"2022-01-07",23.0183
"2022-01-08",22.6731
"2022-01-09",21.8198
"2022-01-10",22.7644
"2022-01-11",22.8801
"2022-01-12",23.062
"2022-01-13",23.1467
"2022-01-14",22.9578
"2022-01-15",22.7717
"2022-01-16",22.8471
"2022-01-17",22.177
"2022-01-18",22.1631
"2022-01-19",20.6801
"2022-01-20",18.6519
"2022-01-21",17.6009
"2022-01-22",16.8764
"2022-01-23",18.1072
"2022-01-24",18.996
"2022-01-25",19.1857
"2022-01-26",19.7327
"2022-01-27",19.6102
"2022-01-28",21.6503
"2022-01-29",23.1118
"2022-01-30",22.7732
"2022-01-31",22.4394
"2022-02-01",20.1716
"2022-02-02",19.5776
"2022-02-03",19.8046
"2022-02-04",19.7789
"2022-02-05",20.4432
"2022-02-06",19.5243
"2022-02-07",20.471
"2022-02-08",19.5803
"2022-02-09",20.028
"2022-02-10",22.0935
"2022-02-11",22.8576
"2022-02-12",22.7812
"2022-02-13",22.1316
"2022-02-14",21.0745
"2022-02-15",19.7297
"2022-02-16",19.4765
"2022-02-17",19.4668
"2022-02-18",21.7736
"2022-02-19",22.7292
"2022-02-20",23.3121
"2022-02-21",22.273
"2022-02-22",21.2254
"2022-02-23",22.5004
"2022-02-24",21.9444
"2022-02-25",21.2376
"2022-02-26",22.7439
"2022-02-27",21.4289
"2022-02-28",21.7224
"2022-03-01",21.76
"2022-03-02",22.2585
"2022-03-03",22.0867
"2022-03-04",22.6211
"2022-03-05",22.121
"2022-03-06",21.7118
"2022-03-07",22.9594
"2022-03-08",23.0776
"2022-03-09",21.7618
"2022-03-10",21.8156
"2022-03-11",22.3959
"2022-03-12",22.9131
"2022-03-13",22.6389
"2022-03-14",22.0599
"2022-03-15",21.8286
"2022-03-16",22.1127
"2022-03-17",22.6733
"2022-03-18",22.8426
"2022-03-19",23.3182
"2022-03-20",22.9496
"2022-03-21",22.8766
"2022-03-22",23.0994
"2022-03-23",23.3532
"2022-03-24",23.5005
"2022-03-25",23.5709
"2022-03-26",23.3076
"2022-03-27",23.5527
"2022-03-28",23.4485
"2022-03-29",23.1991
"2022-03-30",22.7829
"2022-03-31",22.5891
"2022-04-02",23.2241
"2022-04-03",23.0244
"2022-04-04",22.7819
"2022-04-05",22.7597
"2022-04-06",22.6796
"2022-04-07",22.7837
"2022-04-08",22.3705
"2022-04-09",22.6652
"2022-04-10",22.7989
"2022-04-11",23.8076
"2022-04-12",23.387
"2022-04-13",23.5948
"2022-04-14",23.7716
"2022-04-15",23.8108
"2022-04-16",23.8322
"2022-04-17",23.0575
"2022-04-18",23.8083
"2022-04-19",24.2944
"2022-04-20",24.5146
"2022-04-21",24.1828
"2022-04-22",23.7607
"2022-04-23",23.623
"2022-04-24",24.1261
"2022-04-25",24.0012
"2022-04-26",24.2131
"2022-04-27",23.9791
"2022-04-28",23.4777
"2022-04-29",23.8306
"2022-04-30",24.2956
"2022-05-01",23.7592
"2022-05-02",24.4566
"2022-05-03",24.5897
"2022-05-04",24.2768
"2022-05-05",24.3118
"2022-05-06",24.0733
"2022-05-07",24.0405
"2022-05-08",24.9095
"2022-05-09",24.0383
"2022-05-10",24.2209
"2022-05-11",23.6805
"2022-05-12",23.4695
"2022-05-13",23.7296
"2022-05-14",23.7982
"2022-05-15",23.6769
"2022-05-16",23.6479
"2022-05-17",23.5958
"2022-05-18",23.2635
"2022-05-19",23.0792
"2022-05-20",23.625
"2022-05-21",23.6636
"2022-05-22",23.8939
"2022-05-23",23.4474
"2022-05-24",23.2526
"2022-05-25",23.4186
"2022-05-26",23.0897
"2022-05-27",22.9845
"2022-05-28",22.8678
"2022-05-29",22.7487
"2022-05-30",23.1235
"2022-05-31",22.9828
"2022-06-01",23.4628
"2022-06-02",23.4943
"2022-06-03",23.5055
"2022-06-04",23.633
"2022-06-05",23.133
"2022-06-06",23.0564
"2022-06-07",22.9719
"2022-06-08",22.683
"2022-06-09",23.3666
"2022-06-10",22.7604
"2022-06-11",22.8148
"2022-06-12",23.1005
"2022-06-13",22.8183
"2022-06-14",23.1367
"2022-06-15",23.4067
"2022-06-16",22.8489
"2022-06-17",22.9016
"2022-06-18",22.931
"2022-06-19",22.6187
"2022-06-20",22.8288
"2022-06-21",22.7472
"2022-06-22",22.0814
"2022-06-23",22.2863
"2022-06-24",23.1938
"2022-06-25",23.1247
"2022-06-26",22.9116
"2022-06-27",22.6909
"2022-06-28",22.5856
"2022-06-29",23.1266
"2022-06-30",22.2626
"2022-07-01",22.7694
"2022-07-02",23.5695
"2022-07-03",23.2185
"2022-07-04",22.0424
"2022-07-05",22.2103
"2022-07-06",22.044
"2022-07-07",21.5946
"2022-07-08",21.1899
"2022-07-09",22.0589
"2022-07-10",22.3578
"2022-07-11",22.1746
"2022-07-12",21.9018
"2022-07-13",22.4661
"2022-07-14",22.6735
"2022-07-15",22.6941
"2022-07-16",22.6012
"2022-07-17",23.1243
"2022-07-18",23.4053
"2022-07-19",23.1865
"2022-07-20",23.393
"2022-07-21",23.227
"2022-07-22",23.324
"2022-07-23",22.9018
"2022-07-24",22.67
"2022-07-25",22.8887
"2022-07-26",23.163
"2022-07-27",22.8635
"2022-07-28",23.0555
"2022-07-29",23.7097
"2022-07-30",23.1417
"2022-07-31",23.1627
"2022-08-01",22.7384
"2022-08-02",22.5243
"2022-08-03",22.7929
"2022-08-04",22.3211
"2022-08-05",22.5503
"2022-08-06",22.527
"2022-08-07",21.9271
"2022-08-08",21.6017
"2022-08-09",21.306
"2022-08-10",20.9676
"2022-08-11",21.8317
"2022-08-12",22.7541
"2022-08-13",22.6634
"2022-08-14",23.0893
"2022-08-15",23.6053
"2022-08-16",23.1603
"2022-08-17",22.408
"2022-08-18",22.7879
"2022-08-19",22.9092
"2022-08-20",22.907
"2022-08-21",22.4575
"2022-08-22",22.6245
"2022-08-23",22.57
"2022-08-24",22.659
"2022-08-25",22.6719
"2022-08-26",22.8481
"2022-08-27",22.2393
"2022-08-28",22.1302
"2022-08-29",23.0135
"2022-08-30",23.0757
"2022-08-31",22.64
"2022-09-01",22.26
"2022-09-02",21.7302
"2022-09-03",22.5868
"2022-09-04",22.9645
"2022-09-05",22.6788
"2022-09-06",22.1793
"2022-09-07",22.2889
"2022-09-08",21.8038
"2022-09-09",21.9074
"2022-09-10",22.0793
"2022-09-11",22.1305
"2022-09-12",21.9723
"2022-09-13",22.2954
"2022-09-14",22.406
"2022-09-15",22.508
"2022-09-16",22.1017
"2022-09-17",22.4304
"2022-09-18",22.5634
"2022-09-19",22.8475
"2022-09-20",22.6827
"2022-09-21",22.2105
"2022-09-22",21.9116
"2022-09-23",21.8953
"2022-09-24",21.0482
"2022-09-25",22.7004
"2022-09-26",22.0214
"2022-09-27",22.0908
"2022-09-28",21.9089
"2022-09-29",22.2898
"2022-09-30",22.4465
"2022-10-01",22.9325
"2022-10-02",22.9564
"2022-10-03",22.8441
"2022-10-04",22.8494
"2022-10-05",22.382
"2022-10-06",21.9905
"2022-10-07",21.8008
"2022-10-08",22.4512
"2022-10-09",23.1106
"2022-10-10",23.107
"2022-10-11",23.012
"2022-10-12",22.8853
"2022-10-13",22.9648
"2022-10-14",23.0395
"2022-10-15",22.9803
"2022-10-16",22.9245
"2022-10-17",22.8126
"2022-10-18",22.7745
"2022-10-19",23.3047
"2022-10-20",23.293
"2022-10-21",22.9331
"2022-10-22",22.8332
"2022-10-23",23.0305
"2022-10-24",23.1861
"2022-10-25",23.5686
"2022-10-26",22.9307
"2022-10-27",21.3222
"2022-10-28",20.8397
"2022-10-29",22.4213
"2022-10-30",23.0174
"2022-10-31",23.4421
"2022-11-01",23.0113
"2022-11-02",22.8219
"2022-11-03",23.2394
"2022-11-04",23.2988
"2022-11-05",23.0663
"2022-11-06",22.3214
"2022-11-07",22.6295
"2022-11-08",23.0122
"2022-11-09",22.9144
"2022-11-10",22.719
"2022-11-11",23.0172
"2022-11-12",22.9886
"2022-11-13",22.9587
"2022-11-14",22.7586
"2022-11-15",22.724
"2022-11-16",21.9553
"2022-11-17",20.0334
"2022-11-18",20.7732
"2022-11-19",22.0237
"2022-11-20",21.3558
"2022-11-21",20.7962
"2022-11-22",21.8241
"2022-11-23",20.1867
"2022-11-24",21.2521
"2022-11-25",21.729
"2022-11-26",21.8492
"2022-11-27",22.1587
"2022-11-28",21.2795
"2022-11-29",21.1859
"2022-11-30",21.7569
"2022-12-01",22.8925
"2022-12-02",23.1125
"2022-12-03",22.8701
"2022-12-04",22.9748
"2022-12-05",22.9504
"2022-12-06",22.4921
"2022-12-07",21.3696
"2022-12-08",17.7219
"2022-12-09",18.7679
"2022-12-10",21.2227
"2022-12-11",20.9977
"2022-12-12",21.6363
"2022-12-13",20.779
"2022-12-14",21.9641
"2022-12-15",21.314
"2022-12-16",21.6523
"2022-12-17",21.8721
"2022-12-18",22.2733
"2022-12-19",22.6885
"2022-12-20",22.9412
"2022-12-21",22.7262
"2022-12-22",21.9541
"2022-12-23",22.4777
"2022-12-24",22.8184
"2022-12-25",22.6399
"2022-12-26",23.3068
"2022-12-27",22.64
"2022-12-28",22.818
"2022-12-29",21.2403
"2022-12-30",19.9403
"2022-12-31",20.1218
"2023-01-01",20.1679
"2023-01-02",19.6724
"2023-01-03",20.11
"2023-01-04",20.5873
"2023-01-05",22.1186
"2023-01-06",22.5221
"2023-01-07",22.2242
"2023-01-08",21.5776
"2023-01-09",19.6954
"2023-01-10",19.0569
"2023-01-11",18.8859
"2023-01-12",18.4881
"2023-01-13",19.6424
"2023-01-14",21.0133
"2023-01-15",21.5277
"2023-01-16",22.341
"2023-01-17",22.3952
"2023-01-18",20.8858
"2023-01-19",18.5933
"2023-01-20",19.4042
"2023-01-21",21.4841
"2023-01-22",21.7177
"2023-01-23",22.3095
"2023-01-24",21.7758
"2023-01-25",20.8654
"2023-01-26",21.0896
"2023-01-27",21.8372
"2023-01-28",19.8192
"2023-01-29",20.7944
"2023-01-30",22.046
"2023-01-31",22.4408
"2023-02-01",22.1958
"2023-02-02",22.6956
"2023-02-03",23.1916
"2023-02-04",22.7534
"2023-02-05",22.2393
"2023-02-06",22.5651
"2023-02-07",23.0129
"2023-02-08",22.1727
"2023-02-09",21.7569
"2023-02-10",21.6374
"2023-02-11",21.2311
"2023-02-12",20.7705
"2023-02-13",20.132
"2023-02-14",20.1031
"2023-02-15",18.6222
"2023-02-16",18.7435
"2023-02-17",20.7088
"2023-02-18",22.5759
"2023-02-19",22.4329
"2023-02-20",22.5032
"2023-02-21",22.2972
"2023-02-22",19.3903
"2023-02-23",21.0058
"2023-02-24",21.6093
"2023-02-25",21.7222
"2023-02-26",19.0421
"2023-02-27",21.2705
"2023-02-28",22.4667
"2023-03-01",22.3465
"2023-03-02",21.1937
"2023-03-03",21.7135
"2023-03-04",22.5613
"2023-03-05",22.4558
"2023-03-06",22.5484
"2023-03-07",22.1956
"2023-03-08",22.3224
"2023-03-09",22.5372
"2023-03-10",22.6495
"2023-03-11",22.6709
"2023-03-12",22.5494
"2023-03-13",22.406
"2023-03-14",22.2981
"2023-03-15",22.6215
"2023-03-16",22.7544
"2023-03-17",22.1359
"2023-03-18",22.4042
"2023-03-19",23.2799
"2023-03-20",22.5487
"2023-03-21",22.872
"2023-03-22",23.3135
"2023-03-23",23.0716
"2023-03-24",22.8523
"2023-03-25",23.145
"2023-03-26",22.9047
"2023-03-27",23.368
"2023-03-28",22.6402
"2023-03-29",22.7038
"2023-03-30",22.1509
"2023-03-31",22.3668
"2023-04-01",22.7613
"2023-04-02",23.0473
"2023-04-03",23.2033
"2023-04-04",22.6269
"2023-04-05",22.8477
"2023-04-06",22.7935
"2023-04-07",22.001
"2023-04-08",22.2909
"2023-04-09",21.9324
"2023-04-10",22.7046
"2023-04-11",22.2821
"2023-04-12",22.792
"2023-04-13",23.4018
"2023-04-14",23.2416
"2023-04-15",23.1739
"2023-04-16",22.9052
"2023-04-17",22.4487
"2023-04-18",23.4297
"2023-04-19",23.7938
"2023-04-20",23.5129
"2023-04-21",23.5472
"2023-04-22",23.7025
"2023-04-23",23.8372
"2023-04-24",23.7814
"2023-04-25",23.5719
"2023-04-26",23.58
"2023-04-27",23.9656
"2023-04-28",24.0096
"2023-04-29",23.5906
"2023-04-30",23.8285
"2023-05-01",24.1788
"2023-05-02",23.8329
"2023-05-03",23.4799
"2023-05-04",23.6296
"2023-05-05",22.7195
"2023-05-06",23.5561
"2023-05-07",23.679
"2023-05-08",23.9177
"2023-05-09",23.7446
"2023-05-10",23.9416
"2023-05-11",24.0171
"2023-05-12",24.3495
"2023-05-13",24.1131
"2023-05-14",24.9285
"2023-05-15",24.9282
"2023-05-16",25.0166
"2023-05-17",24.976
"2023-05-18",24.5715
"2023-05-19",24.0688
"2023-05-20",23.8243
"2023-05-21",23.657
"2023-05-22",23.7009
"2023-05-23",23.8295
"2023-05-24",23.2933
"2023-05-25",23.6149
"2023-05-26",23.616
"2023-05-27",23.985
"2023-05-28",24.4604
"2023-05-29",24.0349
"2023-05-30",24.1701
"2023-05-31",23.7935
"2023-06-01",23.853
"2023-06-02",24.1161
"2023-06-03",24.6197
"2023-06-04",23.9368
"2023-06-05",23.9059
"2023-06-06",24.1365
"2023-06-07",24.215
"2023-06-08",23.7899
"2023-06-09",23.4501
"2023-06-10",23.0826
"2023-06-11",23.7816
"2023-06-12",23.9021
"2023-06-13",23.3874
"2023-06-14",23.0264
"2023-06-15",23.7615
"2023-06-16",23.4226
"2023-06-17",23.2584
"2023-06-18",23.279
"2023-06-19",23.3472
"2023-06-20",23.5636
"2023-06-21",23.4218
"2023-06-22",23.3646
"2023-06-23",23.1742
"2023-06-24",22.5361
"2023-06-25",23.0309
"2023-06-26",23.0503
"2023-06-27",23.0572
"2023-06-28",22.9387
"2023-06-29",23.232
"2023-06-30",23.1218
"2023-07-01",23.4343
"2023-07-02",24.2145
"2023-07-03",23.3863
"2023-07-04",23.1188
"2023-07-05",23.0858
"2023-07-06",22.7832
"2023-07-07",22.331
"2023-07-08",22.2689
"2023-07-09",23.0221
"2023-07-10",23.0708
"2023-07-11",23.2187
"2023-07-12",22.4327
"2023-07-13",23.1022
"2023-07-14",22.8681
"2023-07-15",23.0913
"2023-07-16",23.294
"2023-07-17",22.956
"2023-07-18",22.6171
"2023-07-19",22.899
"2023-07-20",23.2147
"2023-07-21",22.59
"2023-07-22",22.7612
"2023-07-23",23.1436
"2023-07-24",23.5531
"2023-07-25",23.0766
"2023-07-26",22.8823
"2023-07-27",22.3821
"2023-07-28",22.4341
"2023-07-29",22.3734
"2023-07-30",22.3665
"2023-07-31",22.4301
"2023-08-01",22.4395
"2023-08-02",22.18
"2023-08-03",22.5537
"2023-08-04",22.5869
"2023-08-05",22.5114
"2023-08-06",22.4259
"2023-08-07",22.1615
"2023-08-08",22.1423
"2023-08-09",22.124
"2023-08-10",22.1765
"2023-08-11",22.4449
"2023-08-12",22.4936
"2023-08-13",22.1058
"2023-08-14",21.5812
"2023-08-15",21.3965
"2023-08-16",21.3905
"2023-08-17",21.4987
"2023-08-18",22.1966
"2023-08-19",21.8697
"2023-08-20",21.2985
"2023-08-21",22.68
"2023-08-22",22.6952
"2023-08-23",22.4254
"2023-08-24",21.2571
"2023-08-25",21.8394
"2023-08-26",22.0217
"2023-08-27",22.3619
"2023-08-28",22.4301
"2023-08-29",22.6302
"2023-08-30",22.6859
"2023-08-31",22.949
"2023-09-01",22.5192
"2023-09-02",23.1922
"2023-09-03",23.0969
"2023-09-04",23.1092
"2023-09-05",23.2424
"2023-09-06",23.1071
"2023-09-07",22.7598
"2023-09-08",22.6041
"2023-09-09",22.5855
"2023-09-10",23.121
"2023-09-12",22.7754
"2023-09-13",23.2749
"2023-09-14",22.673
"2023-09-15",21.2711
"2023-09-16",21.6861
"2023-09-17",22.6573
"2023-09-18",22.5406
"2023-09-19",22.4689
"2023-09-20",22.9887
"2023-09-21",22.9314
"2023-09-22",22.7693
"2023-09-23",22.6772
"2023-09-24",22.9313
"2023-09-25",23.1476
"2023-09-26",23.0018
"2023-09-27",23.0941
"2023-09-28",22.9608
"2023-09-29",22.649
"2023-09-30",22.5477
"2023-10-01",22.8381
"2023-10-02",22.9716
"2023-10-03",22.9842
"2023-10-04",23.0839
"2023-10-05",23.3324
"2023-10-06",23.564
"2023-10-07",23.708
"2023-10-08",23.8412
"2023-10-09",23.8189
"2023-10-10",23.7534
"2023-10-11",23.4674
"2023-10-12",23.2237
"2023-10-13",23.4418
"2023-10-14",23.7313
"2023-10-15",22.6214
"2023-10-16",22.41
"2023-10-17",23.2188
"2023-10-18",23.1705
"2023-10-19",23.2767
"2023-10-20",23.3047
"2023-10-21",23.4349
"2023-10-22",23.3698
"2023-10-23",23.4014
"2023-10-24",23.2407
"2023-10-25",22.9785
"2023-10-26",22.4727
"2023-10-27",22.9381
"2023-10-28",23.2404
"2023-10-29",23.5292
"2023-10-30",23.5498
"2023-10-31",23.4958
"2023-11-01",23.8131
"2023-11-02",24.2891
"2023-11-03",23.8135
"2023-11-04",23.2764
"2023-11-05",23.6357
"2023-11-06",23.712
"2023-11-07",23.5013
"2023-11-08",23.7151
"2023-11-09",23.4724
"2023-11-10",23.8481
"2023-11-11",24.1415
"2023-11-12",23.9513
"2023-11-13",23.8481
"2023-11-14",24.1309
"2023-11-15",24.1693
"2023-11-16",24.0554
"2023-11-17",24.2501
"2023-11-18",24.2607
"2023-11-19",23.6432
"2023-11-20",24.1502
"2023-11-21",24.1623
"2023-11-22",23.7818
"2023-11-23",23.6948
"2023-11-24",23.3338
"2023-11-25",23.5148
"2023-11-26",23.575
"2023-11-27",23.7448
"2023-11-28",23.6428
"2023-11-29",23.4302
"2023-11-30",23.6055
"2023-12-01",23.4609
"2023-12-02",23.7395
"2023-12-03",23.818
"2023-12-04",23.4887
"2023-12-05",23.5941
"2023-12-06",24.0434
"2023-12-07",24.3398
"2023-12-08",24.2003
"2023-12-09",23.8652
"2023-12-10",23.9508
"2023-12-11",23.544
"2023-12-12",22.875
"2023-12-13",22.1476
"2023-12-14",23.3873
"2023-12-15",23.6701
"2023-12-16",23.857
"2023-12-17",23.9506
"2023-12-18",23.5465
"2023-12-19",23.7431
"2023-12-20",23.9145
"2023-12-21",23.6258
"2023-12-22",22.6861
"2023-12-23",22.6223
"2023-12-24",23.2396
"2023-12-25",22.8863
"2023-12-26",23.339
"2023-12-27",23.9154
"2023-12-28",23.217
"2023-12-29",23.4861
"2023-12-30",23.3825
"2023-12-31",23.1673
"2024-01-01",23.0142
"2024-01-02",22.995
"2024-01-03",22.68
"2024-01-04",22.9553
"2024-01-05",23.0859
"2024-01-06",23.5506
"2024-01-07",23.8052
"2024-01-08",23.4749
"2024-01-09",23.028
"2024-01-10",22.9583
"2024-01-11",22.8715
"2024-01-12",21.7082
"2024-01-13",21.6598
"2024-01-14",20.9787
"2024-01-15",18.4301
"2024-01-16",20.2581
"2024-01-17",21.9793
"2024-01-18",23.3923
"2024-01-19",23.2669
"2024-01-20",23.2849
"2024-01-21",22.8168
"2024-01-22",22.3357
"2024-01-23",20.7778
"2024-01-24",19.354
"2024-01-25",19.1858
"2024-01-26",20.6522
"2024-01-27",21.9632
"2024-01-28",22.3613
"2024-01-29",22.1078
"2024-01-30",23.3684
"2024-01-31",23.4802
"2024-02-01",23.2161
"2024-02-02",22.9553
"2024-02-03",21.8156
"2024-02-04",23.2781
"2024-02-05",23.2633
"2024-02-06",21.1233
"2024-02-07",20.6795
"2024-02-08",20.6687
"2024-02-09",20.8439
"2024-02-10",21.2734
"2024-02-11",21.1213
"2024-02-12",22.4082
"2024-02-13",23.4237
"2024-02-14",22.9813
"2024-02-15",23.169
"2024-02-16",23.1881
"2024-02-17",22.8228
"2024-02-18",21.493
"2024-02-19",22.318
"2024-02-20",22.5949
"2024-02-21",21.4948
"2024-02-22",22.5664
"2024-02-23",23.0007
"2024-02-24",21.7037
"2024-02-25",21.8626
"2024-02-26",23.1373
"2024-02-27",22.6453
"2024-02-28",21.8498
"2024-02-29",22.216
"2024-03-01",21.9574
"2024-03-02",21.3642
"2024-03-03",21.149
"2024-03-04",20.1912
"2024-03-05",21.1783
"2024-03-06",21.6562
"2024-03-07",21.4387
"2024-03-08",21.0845
"2024-03-09",19.1542
"2024-03-10",19.5614
"2024-03-11",20.6073
"2024-03-12",20.874
"2024-03-13",20.2939
"2024-03-14",21.7111
"2024-03-15",21.8879
"2024-03-16",21.4615
"2024-03-17",19.464
"2024-03-18",19.6107
"2024-03-19",20.5058
"2024-03-20",21.0592
"2024-03-21",23.7471
"2024-03-22",23.1811
"2024-03-23",22.9186
"2024-03-24",23.7255
"2024-03-25",23.3533
"2024-03-26",22.684
"2024-03-27",23.6225
"2024-03-28",23.3055
"2024-03-29",21.1977
"2024-03-30",21.6001
"2024-03-31",22.5756
"2024-04-01",22.7614
"2024-04-02",23.9309
"2024-04-03",24.1326
"2024-04-04",23.8873
"2024-04-05",23.8547
"2024-04-06",23.4795
"2024-04-07",23.2952
"2024-04-08",22.6033
"2024-04-09",21.2432
"2024-04-10",22.2449
"2024-04-11",23.9784
"2024-04-12",23.5725
"2024-04-13",23.0222
"2024-04-14",23.9021
"2024-04-15",24.1957
"2024-04-16",23.9589
"2024-04-17",23.8234
"2024-04-18",23.9176
"2024-04-19",24.5444
"2024-04-20",24.9265
"2024-04-21",24.0293
"2024-04-22",23.3861
"2024-04-23",23.4297
"2024-04-24",23.2472
"2024-04-25",23.2098
"2024-04-26",23.219
"2024-04-27",24.4694
"2024-04-28",24.4158
"2024-04-29",24.939
"2024-04-30",24.6969
"2024-05-01",24.8233
"2024-05-02",24.7729
"2024-05-03",25.2464
"2024-05-04",24.9321
"2024-05-05",24.9575
"2024-05-06",24.5346
"2024-05-07",24.6184
"2024-05-08",23.9274
"2024-05-09",24.3288
"2024-05-10",24.3065
"2024-05-11",24.3914
"2024-05-12",24.3393
"2024-05-13",24.2477
"2024-05-14",24.0438
"2024-05-15",24.4861
"2024-05-16",24.2909
"2024-05-17",24.4846
"2024-05-18",24.3565
"2024-05-19",23.7072
"2024-05-20",23.2825
"2024-05-21",24.3504
"2024-05-22",24.2058
"2024-05-23",24.0773
"2024-05-24",24.1714
"2024-05-25",24.4528
"2024-05-26",24.5512
"2024-05-27",24.1657
"2024-05-28",24.1918
"2024-05-29",24.3363
"2024-05-30",24.7907
"2024-05-31",25.2899
"2024-06-01",25.4602
"2024-06-02",24.0181
"2024-06-03",23.8487
"2024-06-04",24.2576
"2024-06-05",23.6689
"2024-06-06",24.1192
"2024-06-07",24.0308
"2024-06-08",23.6798
"2024-06-09",23.7514
"2024-06-10",23.7626
"2024-06-11",23.9816
"2024-06-12",23.881
"2024-06-13",23.8806
"2024-06-14",23.7694
"2024-06-15",23.5285
"2024-06-16",23.0934
"2024-06-17",23.2845
"2024-06-18",23.5677
"2024-06-19",23.4329
"2024-06-20",23.5958
"2024-06-21",23.7521
"2024-06-22",24.0167
"2024-06-23",23.9459
"2024-06-24",23.7263
"2024-06-25",23.6738
"2024-06-26",23.2965
"2024-06-27",23.3278
"2024-06-28",22.4893
"2024-06-29",23.0584
"2024-06-30",23.7929
"2024-07-01",23.6135
"2024-07-02",23.7941
"2024-07-03",24.1087
"2024-07-04",23.4608
"2024-07-05",23.5973
"2024-07-06",23.2552
"2024-07-07",23.2888
"2024-07-08",22.9916
"2024-07-09",22.8245
"2024-07-10",23.1326
"2024-07-11",23.3005
"2024-07-12",23.7541
"2024-07-13",23.7922
"2024-07-14",23.4792
"2024-07-15",23.8528
"2024-07-16",23.2472
"2024-07-17",23.3884
"2024-07-18",23.348
"2024-07-19",22.667
"2024-07-20",22.5205
"2024-07-21",21.8249
"2024-07-22",22.6009
"2024-07-23",23.5907
"2024-07-24",23.4138
"2024-07-25",23.3022
"2024-07-26",23.5712
"2024-07-27",23.875
"2024-07-28",23.7874
"2024-07-29",23.2048
"2024-07-30",22.9515
"2024-07-31",23.3865
"2024-08-01",23.4291
"2024-08-02",23.0261
"2024-08-03",22.7799
"2024-08-04",23.5001
"2024-08-05",23.1668
"2024-08-06",22.8114
"2024-08-07",22.7017
"2024-08-08",22.9282
"2024-08-09",22.4207
"2024-08-10",22.9158
"2024-08-11",23.8391
"2024-08-12",23.94
"2024-08-13",23.9268
"2024-08-14",23.8894
"2024-08-15",23.3582
"2024-08-16",24.1154
"2024-08-17",23.7309
"2024-08-18",23.7143
"2024-08-19",23.458
"2024-08-20",23.2522
"2024-08-21",21.4795
"2024-08-22",23.1745
"2024-08-23",23.7824
"2024-08-24",23.0478
"2024-08-25",22.7332
"2024-08-26",22.2423
"2024-08-27",22.0096
"2024-08-28",23.1986
"2024-08-29",23.4841
"2024-08-30",23.167
"2024-08-31",23.7079
"2024-09-01",23.9579
"2024-09-02",23.8465
"2024-09-03",23.3746
"2024-09-04",23.4951
"2024-09-05",23.4373
"2024-09-06",23.326
"2024-09-07",23.6069
"2024-09-08",23.7558
"2024-09-09",23.2977
"2024-09-10",23.157
"2024-09-11",23.2034
"2024-09-12",23.0683
"2024-09-13",23.4185
"2024-09-14",23.3835
"2024-09-15",23.366
"2024-09-16",23.5656
"2024-09-17",23.3642
"2024-09-18",22.6023
"2024-09-19",22.5467
"2024-09-20",22.4059
"2024-09-21",22.5231
"2024-09-22",22.4162
"2024-09-23",22.6198
"2024-09-24",23.0632
"2024-09-25",23.2942
"2024-09-26",23.064
"2024-09-27",23.1571
"2024-09-28",23.3699
"2024-09-29",23.725
"2024-09-30",23.6891
"2024-10-01",23.7096
"2024-10-02",23.5559
"2024-10-03",22.9677
"2024-10-04",22.0538
"2024-10-05",22.9583
