,"(deg C) Mean Dew Point Temperature (ERA5) at Kalutara, 2007-01-01 to 2025-12-31"
"2021-10-14",24.5543
"2021-10-15",24.929
"2021-10-16",24.7087
"2021-10-17",24.5804
"2021-10-18",24.117
"2021-10-19",24.1699
"2021-10-20",23.9301
"2021-10-21",24.1542
"2021-10-22",24.1146
"2021-10-23",23.2953
"2021-10-24",23.9087
"2021-10-25",24.2178
"2021-10-26",23.6465
"2021-10-27",23.5815
"2021-10-28",24.0236
"2021-10-29",24.2154
"2021-10-30",23.7879
"2021-10-31",24.2373
"2021-11-01",24.1448
"2021-11-02",24.1618
"2021-11-03",23.9965
"2021-11-04",23.8724
"2021-11-05",23.7164
"2021-11-06",24.1223
"2021-11-07",23.5977
"2021-11-08",23.2572
"2021-11-09",23.2515
"2021-11-10",23.2165
"2021-11-11",24.2898
"2021-11-12",23.9678
"2021-11-13",23.4123
"2021-11-14",23.8054
"2021-11-15",24.1508
"2021-11-16",24.2502
"2021-11-17",24.3047
"2021-11-18",24.3012
"2021-11-19",24.0576
"2021-11-20",22.7755
"2021-11-21",21.7168
"2021-11-22",23.3488
"2021-11-23",24.0965
"2021-11-24",24.1024
"2021-11-25",23.7776
"2021-11-26",23.9677
"2021-11-27",24.1748
"2021-11-28",23.9539
"2021-11-29",23.8679
"2021-11-30",23.8343
"2021-12-01",23.641
"2021-12-02",23.9383
"2021-12-03",24.2275
"2021-12-04",24.191
"2021-12-05",24.2662
"2021-12-06",24.3603
"2021-12-07",23.6696
"2021-12-08",23.9617
"2021-12-09",23.7654
"2021-12-10",23.3121
"2021-12-11",23.495
"2021-12-12",23.6449
"2021-12-13",23.7737
"2021-12-14",24.0313
"2021-12-15",23.724
"2021-12-16",23.5776
"2021-12-17",23.4745
"2021-12-18",23.8429
"2021-12-19",23.0681
"2021-12-20",23.2089
"2021-12-21",23.6739
"2021-12-22",23.5006
"2021-12-23",22.6895
"2021-12-24",20.6351
"2021-12-25",20.782
"2021-12-26",21.8695
"2021-12-27",21.6693
"2021-12-28",21.7685
"2021-12-29",22.1293
"2021-12-30",22.8716
"2021-12-31",23.4035
"2022-01-01",23.507
"2022-01-02",23.4397
"2022-01-03",23.2694
"2022-01-04",23.0679
"2022-01-05",23.0605
"2022-01-06",23.4429
"2022-01-07",23.341
"2022-01-08",22.8483
"2022-01-09",22.8755
"2022-01-10",23.27
"2022-01-11",23.0888
"2022-01-12",23.504
"2022-01-13",23.8711
"2022-01-14",23.8435
"2022-01-15",23.85
"2022-01-16",23.0627
"2022-01-17",22.6449
"2022-01-18",22.4041
"2022-01-19",21.3469
"2022-01-20",18.1181
"2022-01-21",17.8407
"2022-01-22",21.1699
"2022-01-23",21.8439
"2022-01-24",22.0995
"2022-01-25",21.6939
"2022-01-26",21.7886
"2022-01-27",20.7109
"2022-01-28",21.6368
"2022-01-29",23.1054
"2022-01-30",23.4947
"2022-01-31",23.5
"2022-02-01",22.059
"2022-02-02",21.9642
"2022-02-03",21.9991
"2022-02-04",21.4677
"2022-02-05",22.4858
"2022-02-06",21.0653
"2022-02-07",21.0494
"2022-02-08",19.7302
"2022-02-09",20.2056
"2022-02-10",22.2659
"2022-02-11",23.3787
"2022-02-12",23.9883
"2022-02-13",23.3876
"2022-02-14",22.4744
"2022-02-15",21.0572
"2022-02-16",20.6146
"2022-02-17",20.8935
"2022-02-18",22.9515
"2022-02-19",23.0793
"2022-02-20",23.8271
"2022-02-21",23.7666
"2022-02-22",23.1864
"2022-02-23",22.8184
"2022-02-24",22.8515
"2022-02-25",22.2973
"2022-02-26",23.0447
"2022-02-27",22.2887
"2022-02-28",21.3473
"2022-03-01",21.3209
"2022-03-02",21.7268
"2022-03-03",21.5981
"2022-03-04",22.6245
"2022-03-05",22.5283
"2022-03-06",22.663
"2022-03-07",23.4387
"2022-03-08",23.3048
"2022-03-09",23.3683
"2022-03-10",23.4672
"2022-03-11",23.4597
"2022-03-12",23.4501
"2022-03-13",23.8511
"2022-03-14",23.6202
"2022-03-15",23.9727
"2022-03-16",23.6406
"2022-03-17",24.4082
"2022-03-18",24.7368
"2022-03-19",25.2316
"2022-03-20",24.8699
"2022-03-21",24.6937
"2022-03-22",25.0111
"2022-03-23",24.6557
"2022-03-24",24.0893
"2022-03-25",24.0433
"2022-03-26",23.797
"2022-03-27",24.0856
"2022-03-28",24.1963
"2022-03-29",23.8856
"2022-03-30",23.5695
"2022-03-31",23.5839
"2022-04-02",23.7848
"2022-04-03",23.7324
"2022-04-04",23.4956
"2022-04-05",23.6043
"2022-04-06",23.8108
"2022-04-07",23.4517
"2022-04-08",23.1975
"2022-04-09",23.7828
"2022-04-10",23.7869
"2022-04-11",24.8826
"2022-04-12",24.4453
"2022-04-13",24.3982
"2022-04-14",24.7076
"2022-04-15",24.7312
"2022-04-16",24.6892
"2022-04-17",23.9387
"2022-04-18",24.834
"2022-04-19",25.0534
"2022-04-20",25.5879
"2022-04-21",25.49
"2022-04-22",24.5489
"2022-04-23",24.477
"2022-04-24",24.7205
"2022-04-25",24.89
"2022-04-26",25.1871
"2022-04-27",25.1146
"2022-04-28",24.3655
"2022-04-29",24.7271
"2022-04-30",25.8662
"2022-05-01",25.4468
"2022-05-02",26.0861
"2022-05-03",26.3459
"2022-05-04",25.7899
"2022-05-05",25.2603
"2022-05-06",25.2336
"2022-05-07",25.4911
"2022-05-08",26.3
"2022-05-09",25.4805
"2022-05-10",25.4264
"2022-05-11",25.1808
"2022-05-12",25.0666
"2022-05-13",24.6367
"2022-05-14",24.4272
"2022-05-15",24.6139
"2022-05-16",25.051
"2022-05-17",24.7852
"2022-05-18",24.8483
"2022-05-19",24.7189
"2022-05-20",25.3476
"2022-05-21",25.3928
"2022-05-22",25.085
"2022-05-23",25.1457
"2022-05-24",24.448
"2022-05-25",24.8523
"2022-05-26",24.6334
"2022-05-27",24.6886
"2022-05-28",24.6055
"2022-05-29",24.3626
"2022-05-30",24.3585
"2022-05-31",23.8007
"2022-06-01",24.3108
"2022-06-02",24.7739
"2022-06-03",24.7197
"2022-06-04",24.9124
"2022-06-05",24.9317
"2022-06-06",25.078
"2022-06-07",24.8309
"2022-06-08",24.4949
"2022-06-09",24.7793
"2022-06-10",24.095
"2022-06-11",24.8109
"2022-06-12",24.4766
"2022-06-13",24.4622
"2022-06-14",24.807
"2022-06-15",24.7794
"2022-06-16",24.4287
"2022-06-17",24.638
"2022-06-18",24.3361
"2022-06-19",24.2841
"2022-06-20",24.746
"2022-06-21",24.4883
"2022-06-22",24.3139
"2022-06-23",24.5248
"2022-06-24",24.603
"2022-06-25",24.5815
"2022-06-26",24.8335
"2022-06-27",24.3641
"2022-06-28",24.4083
"2022-06-29",24.6385
"2022-06-30",23.8677
"2022-07-01",24.5171
"2022-07-02",24.8505
"2022-07-03",23.956
"2022-07-04",23.6135
"2022-07-05",23.9009
"2022-07-06",24.1811
"2022-07-07",23.7351
"2022-07-08",23.6638
"2022-07-09",23.8153
"2022-07-10",24.0595
"2022-07-11",23.4332
"2022-07-12",24.1363
"2022-07-13",24.566
"2022-07-14",24.6314
"2022-07-15",24.6822
"2022-07-16",24.9849
"2022-07-17",24.8452
"2022-07-18",24.5417
"2022-07-19",24.5379
"2022-07-20",24.3908
"2022-07-21",24.1148
"2022-07-22",24.2577
"2022-07-23",24.4562
"2022-07-24",24.1672
"2022-07-25",24.134
"2022-07-26",24.4072
"2022-07-27",23.7932
"2022-07-28",23.8007
"2022-07-29",24.2887
"2022-07-30",24.309
"2022-07-31",24.395
"2022-08-01",23.4044
"2022-08-02",23.488
"2022-08-03",23.4715
"2022-08-04",23.3516
"2022-08-05",23.8834
"2022-08-06",24.0657
"2022-08-07",23.8178
"2022-08-08",23.8333
"2022-08-09",23.7682
"2022-08-10",23.1216
"2022-08-11",23.8134
"2022-08-12",24.86
"2022-08-13",24.5662
"2022-08-14",24.5613
"2022-08-15",24.2842
"2022-08-16",23.9357
"2022-08-17",24.1845
"2022-08-18",24.1759
"2022-08-19",24.3054
"2022-08-20",24.2902
"2022-08-21",24.4073
"2022-08-22",24.0119
"2022-08-23",23.813
"2022-08-24",23.6663
"2022-08-25",23.7818
"2022-08-26",23.8227
"2022-08-27",23.5711
"2022-08-28",23.6917
"2022-08-29",23.9752
"2022-08-30",24.0182
"2022-08-31",23.246
"2022-09-01",23.322
"2022-09-02",23.6418
"2022-09-03",23.8627
"2022-09-04",23.9858
"2022-09-05",23.7049
"2022-09-06",23.6583
"2022-09-07",23.6848
"2022-09-08",23.5641
"2022-09-09",23.8896
"2022-09-10",24.2257
"2022-09-11",24.1826
"2022-09-12",23.7277
"2022-09-13",24.1854
"2022-09-14",24.0988
"2022-09-15",24.2158
"2022-09-16",23.5616
"2022-09-17",23.8762
"2022-09-18",24.5907
"2022-09-19",24.6598
"2022-09-20",24.485
"2022-09-21",24.4351
"2022-09-22",24.1133
"2022-09-23",24.1617
"2022-09-24",23.3708
"2022-09-25",23.9702
"2022-09-26",23.7874
"2022-09-27",23.4978
"2022-09-28",23.3981
"2022-09-29",23.8497
"2022-09-30",24.275
"2022-10-01",24.2041
"2022-10-02",24.2089
"2022-10-03",23.8418
"2022-10-04",24.037
"2022-10-05",24.0071
"2022-10-06",24.1366
"2022-10-07",23.9318
"2022-10-08",23.8406
"2022-10-09",24.3038
"2022-10-10",24.0518
"2022-10-11",24.1146
"2022-10-12",23.6406
"2022-10-13",23.5734
"2022-10-14",23.7994
"2022-10-15",23.8003
"2022-10-16",24.0578
"2022-10-17",24.0782
"2022-10-18",23.6837
"2022-10-19",24.1315
"2022-10-20",24.08
"2022-10-21",23.6013
"2022-10-22",23.953
"2022-10-23",24.0428
"2022-10-24",24.1243
"2022-10-25",24.4703
"2022-10-26",24.0338
"2022-10-27",23.7529
"2022-10-28",22.5778
"2022-10-29",23.4912
"2022-10-30",23.5869
"2022-10-31",23.9112
"2022-11-01",23.824
"2022-11-02",23.6989
"2022-11-03",24.0989
"2022-11-04",24.0592
"2022-11-05",23.5476
"2022-11-06",23.4166
"2022-11-07",23.3024
"2022-11-08",23.8177
"2022-11-09",23.5698
"2022-11-10",23.5629
"2022-11-11",23.8523
"2022-11-12",23.9962
"2022-11-13",23.8847
"2022-11-14",23.4527
"2022-11-15",23.6231
"2022-11-16",23.3447
"2022-11-17",21.4011
"2022-11-18",21.1529
"2022-11-19",22.683
"2022-11-20",22.1159
"2022-11-21",22.1357
"2022-11-22",22.7095
"2022-11-23",21.9621
"2022-11-24",22.9157
"2022-11-25",23.5247
"2022-11-26",23.5105
"2022-11-27",23.5308
"2022-11-28",23.261
"2022-11-29",23.0464
"2022-11-30",22.4935
"2022-12-01",23.3272
"2022-12-02",23.6161
"2022-12-03",23.3871
"2022-12-04",23.5393
"2022-12-05",23.5628
"2022-12-06",23.1854
"2022-12-07",22.1927
"2022-12-08",19.4863
"2022-12-09",21.6383
"2022-12-10",23.202
"2022-12-11",23.0453
"2022-12-12",22.2281
"2022-12-13",22.6347
"2022-12-14",22.5376
"2022-12-15",22.9692
"2022-12-16",22.4036
"2022-12-17",22.3425
"2022-12-18",22.5999
"2022-12-19",22.9745
"2022-12-20",23.5402
"2022-12-21",23.2926
"2022-12-22",22.9356
"2022-12-23",22.8904
"2022-12-24",23.4276
"2022-12-25",23.2541
"2022-12-26",22.5978
"2022-12-27",23.0671
"2022-12-28",23.613
"2022-12-29",23.0217
"2022-12-30",21.6526
"2022-12-31",20.7913
"2023-01-01",20.7172
"2023-01-02",21.1582
"2023-01-03",21.0449
"2023-01-04",21.289
"2023-01-05",22.4462
"2023-01-06",23.2629
"2023-01-07",23.2572
"2023-01-08",22.7566
"2023-01-09",21.6014
"2023-01-10",20.8884
"2023-01-11",19.9989
"2023-01-12",19.5147
"2023-01-13",21.3901
"2023-01-14",22.3852
"2023-01-15",23.2049
"2023-01-16",23.2944
"2023-01-17",23.167
"2023-01-18",22.4332
"2023-01-19",19.4862
"2023-01-20",20.3911
"2023-01-21",21.9136
"2023-01-22",22.4221
"2023-01-23",23.2373
"2023-01-24",23.1116
"2023-01-25",22.6996
"2023-01-26",22.8723
"2023-01-27",22.7631
"2023-01-28",21.3436
"2023-01-29",20.9954
"2023-01-30",22.554
"2023-01-31",22.578
"2023-02-01",22.747
"2023-02-02",23.4509
"2023-02-03",24.0542
"2023-02-04",23.9472
"2023-02-05",23.6615
"2023-02-06",23.8389
"2023-02-07",23.8305
"2023-02-08",23.4645
"2023-02-09",23.2769
"2023-02-10",22.7298
"2023-02-11",23.1894
"2023-02-12",23.119
"2023-02-13",23.078
"2023-02-14",22.9996
"2023-02-15",20.6597
"2023-02-16",21.0139
"2023-02-17",21.8586
"2023-02-18",22.2893
"2023-02-19",23.4033
"2023-02-20",23.5731
"2023-02-21",23.1926
"2023-02-22",21.7727
"2023-02-23",22.4536
"2023-02-24",23.3116
"2023-02-25",23.2148
"2023-02-26",20.7673
"2023-02-27",21.0545
"2023-02-28",23.1703
"2023-03-01",23.3398
"2023-03-02",22.5405
"2023-03-03",23.0058
"2023-03-04",23.5195
"2023-03-05",23.6804
"2023-03-06",23.559
"2023-03-07",23.426
"2023-03-08",23.1778
"2023-03-09",23.2786
"2023-03-10",24.0524
"2023-03-11",23.7706
"2023-03-12",23.5295
"2023-03-13",23.9212
"2023-03-14",23.945
"2023-03-15",24.0219
"2023-03-16",23.8646
"2023-03-17",24.0773
"2023-03-18",23.9519
"2023-03-19",24.326
"2023-03-20",23.587
"2023-03-21",23.868
"2023-03-22",24.3523
"2023-03-23",23.8025
"2023-03-24",23.7766
"2023-03-25",24.1508
"2023-03-26",24.2162
"2023-03-27",24.493
"2023-03-28",24.3655
"2023-03-29",24.3375
"2023-03-30",23.6038
"2023-03-31",24.1375
"2023-04-01",23.8181
"2023-04-02",23.8384
"2023-04-03",24.0382
"2023-04-04",23.8744
"2023-04-05",23.5096
"2023-04-06",23.6933
"2023-04-07",23.8234
"2023-04-08",23.7889
"2023-04-09",23.7827
"2023-04-10",23.812
"2023-04-11",23.8942
"2023-04-12",23.9651
"2023-04-13",24.6612
"2023-04-14",24.6288
"2023-04-15",24.4102
"2023-04-16",24.3708
"2023-04-17",24.4201
"2023-04-18",24.9762
"2023-04-19",24.8315
"2023-04-20",24.6094
"2023-04-21",25.0702
"2023-04-22",25.022
"2023-04-23",24.9479
"2023-04-24",24.7031
"2023-04-25",24.3772
"2023-04-26",24.0916
"2023-04-27",24.9697
"2023-04-28",24.5841
"2023-04-29",24.0523
"2023-04-30",24.5742
"2023-05-01",24.8144
"2023-05-02",24.6201
"2023-05-03",24.6989
"2023-05-04",24.5405
"2023-05-05",23.9387
"2023-05-06",24.9682
"2023-05-07",25.1549
"2023-05-08",25.5607
"2023-05-09",24.8081
"2023-05-10",25.263
"2023-05-11",25.2162
"2023-05-12",25.6878
"2023-05-13",25.4415
"2023-05-14",25.8193
"2023-05-15",26.3423
"2023-05-16",26.5279
"2023-05-17",26.3713
"2023-05-18",25.7607
"2023-05-19",25.4513
"2023-05-20",25.4041
"2023-05-21",24.549
"2023-05-22",24.8923
"2023-05-23",25.2236
"2023-05-24",24.5521
"2023-05-25",25.2174
"2023-05-26",25.618
"2023-05-27",25.7805
"2023-05-28",25.99
"2023-05-29",25.7733
"2023-05-30",25.7895
"2023-05-31",25.6843
"2023-06-01",25.6318
"2023-06-02",25.7141
"2023-06-03",25.9316
"2023-06-04",25.3755
"2023-06-05",25.489
"2023-06-06",25.8936
"2023-06-07",25.4195
"2023-06-08",25.2381
"2023-06-09",25.1088
"2023-06-10",24.9988
"2023-06-11",25.34
"2023-06-12",25.1746
"2023-06-13",24.9194
"2023-06-14",25.1667
"2023-06-15",25.893
"2023-06-16",25.6272
"2023-06-17",25.5373
"2023-06-18",25.3658
"2023-06-19",25.3378
"2023-06-20",25.471
"2023-06-21",25.2927
"2023-06-22",25.5972
"2023-06-23",25.428
"2023-06-24",25.1901
"2023-06-25",24.6908
"2023-06-26",24.6456
"2023-06-27",24.4886
"2023-06-28",24.8648
"2023-06-29",24.6921
"2023-06-30",25.2827
"2023-07-01",25.2519
"2023-07-02",25.2199
"2023-07-03",24.2428
"2023-07-04",24.1516
"2023-07-05",23.9998
"2023-07-06",24.0748
"2023-07-07",23.989
"2023-07-08",24.3561
"2023-07-09",24.8491
"2023-07-10",25.2017
"2023-07-11",25.2205
"2023-07-12",25.0804
"2023-07-13",24.8229
"2023-07-14",24.7888
"2023-07-15",24.9557
"2023-07-16",25.0088
"2023-07-17",25.1764
"2023-07-18",24.8509
"2023-07-19",25.0178
"2023-07-20",24.9564
"2023-07-21",25.0191
"2023-07-22",24.8474
"2023-07-23",25.0551
"2023-07-24",24.8762
"2023-07-25",24.5521
"2023-07-26",24.7246
"2023-07-27",24.9624
"2023-07-28",24.5951
"2023-07-29",24.3562
"2023-07-30",24.4465
"2023-07-31",24.603
"2023-08-01",25.0116
"2023-08-02",24.6493
"2023-08-03",25.0025
"2023-08-04",25.235
"2023-08-05",24.7938
"2023-08-06",24.7226
"2023-08-07",24.4583
"2023-08-08",24.842
"2023-08-09",24.4824
"2023-08-10",24.899
"2023-08-11",24.8012
"2023-08-12",24.7153
"2023-08-13",24.1747
"2023-08-14",24.328
"2023-08-15",23.7744
"2023-08-16",24.2995
"2023-08-17",24.3184
"2023-08-18",24.5996
"2023-08-19",24.3828
"2023-08-20",24.5214
"2023-08-21",24.6978
"2023-08-22",24.9545
"2023-08-23",24.9704
"2023-08-24",24.1114
"2023-08-25",24.4726
"2023-08-26",24.6562
"2023-08-27",25.1446
"2023-08-28",25.2495
"2023-08-29",24.4074
"2023-08-30",24.7971
"2023-08-31",24.62
"2023-09-01",24.4311
"2023-09-02",24.4874
"2023-09-03",24.3481
"2023-09-04",24.5292
"2023-09-05",24.5088
"2023-09-06",24.3717
"2023-09-07",24.2586
"2023-09-08",24.3674
"2023-09-09",24.5483
"2023-09-10",24.5473
"2023-09-12",24.659
"2023-09-13",24.6731
"2023-09-14",24.3357
"2023-09-15",23.7005
"2023-09-16",24.5574
"2023-09-17",24.3564
"2023-09-18",23.8017
"2023-09-19",23.9144
"2023-09-20",23.9802
"2023-09-21",24.4995
"2023-09-22",24.6122
"2023-09-23",24.314
"2023-09-24",24.8508
"2023-09-25",24.6825
"2023-09-26",24.6673
"2023-09-27",24.4898
"2023-09-28",24.2259
"2023-09-29",23.8082
"2023-09-30",24.0001
"2023-10-01",24.1517
"2023-10-02",24.3467
"2023-10-03",24.197
"2023-10-04",24.3515
"2023-10-05",24.6577
"2023-10-06",24.4918
"2023-10-07",24.8035
"2023-10-08",24.6768
"2023-10-09",24.873
"2023-10-10",24.7086
"2023-10-11",23.9483
"2023-10-12",24.2078
"2023-10-13",24.4768
"2023-10-14",24.4654
"2023-10-15",23.5301
"2023-10-16",24.3426
"2023-10-17",24.2223
"2023-10-18",23.8294
"2023-10-19",23.8333
"2023-10-20",23.8984
"2023-10-21",24.3286
"2023-10-22",24.2855
"2023-10-23",23.887
"2023-10-24",23.9732
"2023-10-25",23.8892
"2023-10-26",23.9499
"2023-10-27",24.24
"2023-10-28",24.2415
"2023-10-29",24.3115
"2023-10-30",24.2844
"2023-10-31",24.0909
"2023-11-01",24.1714
"2023-11-02",24.5277
"2023-11-03",24.316
"2023-11-04",24.1593
"2023-11-05",24.064
"2023-11-06",24.0946
"2023-11-07",24.004
"2023-11-08",24.2771
"2023-11-09",24.0098
"2023-11-10",24.1805
"2023-11-11",24.7463
"2023-11-12",24.3356
"2023-11-13",24.3216
"2023-11-14",24.4866
"2023-11-15",24.7037
"2023-11-16",24.9791
"2023-11-17",24.9824
"2023-11-18",24.6145
"2023-11-19",24.1463
"2023-11-20",24.7754
"2023-11-21",24.9163
"2023-11-22",24.6463
"2023-11-23",24.5301
"2023-11-24",24.2155
"2023-11-25",23.7823
"2023-11-26",24.0133
"2023-11-27",24.6362
"2023-11-28",24.2776
"2023-11-29",24.0141
"2023-11-30",24.2974
"2023-12-01",24.148
"2023-12-02",24.5787
"2023-12-03",24.7555
"2023-12-04",24.464
"2023-12-05",24.6703
"2023-12-06",24.9342
"2023-12-07",24.9538
"2023-12-08",24.5658
"2023-12-09",24.5708
"2023-12-10",24.4862
"2023-12-11",24.4049
"2023-12-12",24.1532
"2023-12-13",23.6374
"2023-12-14",24.0424
"2023-12-15",24.36
"2023-12-16",24.3252
"2023-12-17",24.4478
"2023-12-18",24.338
"2023-12-19",24.466
"2023-12-20",24.4477
"2023-12-21",24.3925
"2023-12-22",23.9557
"2023-12-23",23.5912
"2023-12-24",24.1078
"2023-12-25",23.7606
"2023-12-26",23.6688
"2023-12-27",24.604
"2023-12-28",24.5241
"2023-12-29",24.5777
"2023-12-30",24.5459
"2023-12-31",24.3629
"2024-01-01",23.9501
"2024-01-02",23.8621
"2024-01-03",24.2247
"2024-01-04",24.4978
"2024-01-05",24.4568
"2024-01-06",24.5863
"2024-01-07",24.6234
"2024-01-08",24.4426
"2024-01-09",23.979
"2024-01-10",23.9052
"2024-01-11",24.0183
"2024-01-12",23.3001
"2024-01-13",22.7945
"2024-01-14",22.1197
"2024-01-15",20.4448
"2024-01-16",20.7583
"2024-01-17",22.3715
"2024-01-18",23.7391
"2024-01-19",23.9892
"2024-01-20",24.3203
"2024-01-21",24.646
"2024-01-22",24.4625
"2024-01-23",22.7672
"2024-01-24",21.5124
"2024-01-25",21.0145
"2024-01-26",21.7196
"2024-01-27",22.3036
"2024-01-28",23.1056
"2024-01-29",22.9409
"2024-01-30",23.7111
"2024-01-31",24.3008
"2024-02-01",23.9856
"2024-02-02",24.061
"2024-02-03",23.9558
"2024-02-04",23.9296
"2024-02-05",23.8617
"2024-02-06",22.6742
"2024-02-07",22.5202
"2024-02-08",22.3809
"2024-02-09",21.9681
"2024-02-10",21.1103
"2024-02-11",21.6461
"2024-02-12",22.807
"2024-02-13",22.8903
"2024-02-14",23.6073
"2024-02-15",24.2253
"2024-02-16",23.5485
"2024-02-17",23.7465
"2024-02-18",23.2569
"2024-02-19",23.4142
"2024-02-20",23.3524
"2024-02-21",23.6726
"2024-02-22",24.0622
"2024-02-23",24.3736
"2024-02-24",24.2097
"2024-02-25",23.7273
"2024-02-26",23.7361
"2024-02-27",23.3494
"2024-02-28",22.5045
"2024-02-29",22.6653
"2024-03-01",22.8374
"2024-03-02",23.0707
"2024-03-03",23.4157
"2024-03-04",22.8008
"2024-03-05",23.002
"2024-03-06",23.2768
"2024-03-07",23.1338
"2024-03-08",23.5511
"2024-03-09",23.0234
"2024-03-10",22.9016
"2024-03-11",23.1581
"2024-03-12",22.9464
"2024-03-13",23.4496
"2024-03-14",22.9871
"2024-03-15",23.416
"2024-03-16",23.1417
"2024-03-17",22.5209
"2024-03-18",22.7019
"2024-03-19",22.6845
"2024-03-20",23.243
"2024-03-21",24.051
"2024-03-22",23.8872
"2024-03-23",24.5653
"2024-03-24",24.5906
"2024-03-25",24.8322
"2024-03-26",25.0248
"2024-03-27",24.668
"2024-03-28",24.5877
"2024-03-29",24.3764
"2024-03-30",23.8774
"2024-03-31",24.1149
"2024-04-01",24.5684
"2024-04-02",24.7165
"2024-04-03",25.0776
"2024-04-04",24.7095
"2024-04-05",25.2371
"2024-04-06",25.0621
"2024-04-07",25.1294
"2024-04-08",24.3364
"2024-04-09",23.6423
"2024-04-10",23.9783
"2024-04-11",24.5111
"2024-04-12",24.5772
"2024-04-13",24.3421
"2024-04-14",25.0953
"2024-04-15",25.2252
"2024-04-16",25.3119
"2024-04-17",25.1431
"2024-04-18",25.3536
"2024-04-19",26.059
"2024-04-20",26.4014
"2024-04-21",26.1971
"2024-04-22",25.5883
"2024-04-23",25.7706
"2024-04-24",25.4509
"2024-04-25",25.594
"2024-04-26",25.4574
"2024-04-27",25.1895
"2024-04-28",25.6469
"2024-04-29",25.5841
"2024-04-30",25.2132
"2024-05-01",25.7147
"2024-05-02",26.2603
"2024-05-03",26.5816
"2024-05-04",26.5119
"2024-05-05",26.4806
"2024-05-06",26.1141
"2024-05-07",26.2651
"2024-05-08",25.1434
"2024-05-09",25.1668
"2024-05-10",25.2266
"2024-05-11",25.4288
"2024-05-12",24.9503
"2024-05-13",24.9167
"2024-05-14",24.8693
"2024-05-15",25.3289
"2024-05-16",24.9453
"2024-05-17",24.9997
"2024-05-18",24.9058
"2024-05-19",24.6667
"2024-05-20",24.219
"2024-05-21",25.2484
"2024-05-22",25.4128
"2024-05-23",25.3038
"2024-05-24",25.3144
"2024-05-25",25.3814
"2024-05-26",25.1286
"2024-05-27",25.2031
"2024-05-28",24.9675
"2024-05-29",25.2401
"2024-05-30",25.5353
"2024-05-31",25.831
"2024-06-01",25.7556
"2024-06-02",24.7446
"2024-06-03",25.0481
"2024-06-04",25.2373
"2024-06-05",24.9478
"2024-06-06",24.9134
"2024-06-07",24.8754
"2024-06-08",25.0976
"2024-06-09",25.2516
"2024-06-10",25.4105
"2024-06-11",25.4363
"2024-06-12",25.2552
"2024-06-13",25.356
"2024-06-14",25.1266
"2024-06-15",25.3336
"2024-06-16",24.9342
"2024-06-17",25.3985
"2024-06-18",25.2151
"2024-06-19",24.9033
"2024-06-20",24.9739
"2024-06-21",24.9642
"2024-06-22",24.9132
"2024-06-23",24.8387
"2024-06-24",24.8965
"2024-06-25",24.5314
"2024-06-26",24.3645
"2024-06-27",24.7422
"2024-06-28",24.6183
"2024-06-29",24.6179
"2024-06-30",25.2864
"2024-07-01",25.0764
"2024-07-02",25.1431
"2024-07-03",25.4233
"2024-07-04",24.7126
"2024-07-05",24.6061
"2024-07-06",24.7669
"2024-07-07",24.8964
"2024-07-08",24.5901
"2024-07-09",24.4155
"2024-07-10",24.706
"2024-07-11",25.2106
"2024-07-12",25.0833
"2024-07-13",24.3031
"2024-07-14",24.9333
"2024-07-15",24.647
"2024-07-16",24.383
"2024-07-17",24.6715
"2024-07-18",24.8563
"2024-07-19",24.9064
"2024-07-20",24.6957
"2024-07-21",24.2318
"2024-07-22",24.3716
"2024-07-23",25.5471
"2024-07-24",25.1569
"2024-07-25",24.8356
"2024-07-26",25.0623
"2024-07-27",25.4226
"2024-07-28",25.3546
"2024-07-29",24.4009
"2024-07-30",24.5807
"2024-07-31",25.0748
"2024-08-01",25.0826
"2024-08-02",24.8672
"2024-08-03",24.6439
"2024-08-04",24.801
"2024-08-05",24.5561
"2024-08-06",24.3306
"2024-08-07",24.4295
"2024-08-08",24.6742
"2024-08-09",24.4129
"2024-08-10",24.8776
"2024-08-11",24.8689
"2024-08-12",24.8319
"2024-08-13",24.6857
"2024-08-14",24.859
"2024-08-15",24.7038
"2024-08-16",25.1258
"2024-08-17",24.7604
"2024-08-18",24.9663
"2024-08-19",24.6258
"2024-08-20",24.1916
"2024-08-21",23.2678
"2024-08-22",24.305
"2024-08-23",24.8288
"2024-08-24",24.6263
"2024-08-25",24.196
"2024-08-26",23.7219
"2024-08-27",23.6162
"2024-08-28",24.1055
"2024-08-29",24.7494
"2024-08-30",24.6249
"2024-08-31",24.6567
"2024-09-01",24.8303
"2024-09-02",24.804
"2024-09-03",24.5397
"2024-09-04",24.6662
"2024-09-05",25.0768
"2024-09-06",24.8679
"2024-09-07",25.1358
"2024-09-08",25.1417
"2024-09-09",24.7578
"2024-09-10",24.7872
"2024-09-11",24.7177
"2024-09-12",24.7826
"2024-09-13",25.1562
"2024-09-14",24.9974
"2024-09-15",24.9403
"2024-09-16",25.1484
"2024-09-17",25.0866
"2024-09-18",24.6855
"2024-09-19",24.3866
"2024-09-20",24.6315
"2024-09-21",24.6056
"2024-09-22",24.5799
"2024-09-23",24.2539
"2024-09-24",25.0759
"2024-09-25",25.2904
"2024-09-26",24.8734
"2024-09-27",24.9355
"2024-09-28",24.6838
"2024-09-29",24.5194
"2024-09-30",24.2946
"2024-10-01",24.2551
