,"(deg C) Mean Dew Point Temperature (ERA5) at Batticaloa, 2007-01-01 to 2025-12-31"
"2021-10-14",22.8657
"2021-10-15",22.6583
"2021-10-16",22.7616
"2021-10-17",21.0903
"2021-10-18",21.7771
"2021-10-19",23.5373
"2021-10-20",24.441
"2021-10-21",24.3369
"2021-10-22",24.0724
"2021-10-23",24.1125
"2021-10-24",23.747
"2021-10-25",23.8532
"2021-10-26",23.8764
"2021-10-27",23.5721
"2021-10-28",23.5846
"2021-10-29",24.5284
"2021-10-30",24.0093
"2021-10-31",24.4434
"2021-11-01",24.727
"2021-11-02",24.4708
"2021-11-03",24.051
"2021-11-04",24.1495
"2021-11-05",23.7621
"2021-11-06",23.8531
"2021-11-07",23.7395
"2021-11-08",23.15
"2021-11-09",23.5955
"2021-11-10",22.8896
"2021-11-11",23.2199
"2021-11-12",23.5793
"2021-11-13",23.2522
"2021-11-14",23.3874
"2021-11-15",24.0629
"2021-11-16",24.1281
"2021-11-17",23.9467
"2021-11-18",23.8401
"2021-11-19",23.681
"2021-11-20",22.7766
"2021-11-21",21.0744
"2021-11-22",23.0424
"2021-11-23",24.2458
"2021-11-24",24.1439
"2021-11-25",23.9846
"2021-11-26",24.3083
"2021-11-27",24.1073
"2021-11-28",24.3158
"2021-11-29",24.0409
"2021-11-30",24.074
"2021-12-01",23.6256
"2021-12-02",23.8754
"2021-12-03",23.9203
"2021-12-04",23.8687
"2021-12-05",23.9682
"2021-12-06",24.0582
"2021-12-07",23.1011
"2021-12-08",24.1018
"2021-12-09",22.4065
"2021-12-10",24.1123
"2021-12-11",23.8638
"2021-12-12",23.9979
"2021-12-13",23.8217
"2021-12-14",23.8806
"2021-12-15",24.0807
"2021-12-16",23.9286
"2021-12-17",23.7189
"2021-12-18",23.6718
"2021-12-19",22.1132
"2021-12-20",22.9565
"2021-12-21",23.616
"2021-12-22",22.8766
"2021-12-23",21.3708
"2021-12-24",20.1075
"2021-12-25",19.8687
"2021-12-26",20.8621
"2021-12-27",21.4462
"2021-12-28",21.6309
"2021-12-29",22.9
"2021-12-30",23.2441
"2021-12-31",23.7933
"2022-01-01",23.5486
"2022-01-02",23.6037
"2022-01-03",23.4318
"2022-01-04",23.1577
"2022-01-05",23.4665
"2022-01-06",23.8603
"2022-01-07",24.1054
"2022-01-08",23.8603
"2022-01-09",23.0969
"2022-01-10",23.817
"2022-01-11",23.85
"2022-01-12",23.8242
"2022-01-13",24.2218
"2022-01-14",24.1638
"2022-01-15",23.868
"2022-01-16",24.3031
"2022-01-17",23.3981
"2022-01-18",23.1478
"2022-01-19",21.737
"2022-01-20",20.4
"2022-01-21",19.6482
"2022-01-22",19.7689
"2022-01-23",20.1535
"2022-01-24",20.6984
"2022-01-25",21.1707
"2022-01-26",21.2712
"2022-01-27",20.8891
"2022-01-28",22.9902
"2022-01-29",23.9519
"2022-01-30",23.7658
"2022-01-31",23.5742
"2022-02-01",21.4653
"2022-02-02",20.8674
"2022-02-03",21.3686
"2022-02-04",21.4219
"2022-02-05",22.1336
"2022-02-06",21.3068
"2022-02-07",22.2209
"2022-02-08",21.2406
"2022-02-09",21.7424
"2022-02-10",23.5266
"2022-02-11",23.607
"2022-02-12",23.5466
"2022-02-13",22.9554
"2022-02-14",21.5975
"2022-02-15",20.3595
"2022-02-16",20.3235
"2022-02-17",20.6889
"2022-02-18",23.1186
"2022-02-19",23.6531
"2022-02-20",24.1402
"2022-02-21",23.6138
"2022-02-22",22.7858
"2022-02-23",23.8872
"2022-02-24",22.7005
"2022-02-25",22.3902
"2022-02-26",23.7729
"2022-02-27",22.9864
"2022-02-28",23.0086
"2022-03-01",22.7794
"2022-03-02",23.153
"2022-03-03",22.8917
"2022-03-04",23.1005
"2022-03-05",23.141
"2022-03-06",22.9962
"2022-03-07",24.1924
"2022-03-08",23.6636
"2022-03-09",22.7623
"2022-03-10",22.9242
"2022-03-11",23.5765
"2022-03-12",24.1246
"2022-03-13",23.627
"2022-03-14",23.1424
"2022-03-15",23.3688
"2022-03-16",23.9703
"2022-03-17",24.1959
"2022-03-18",24.1699
"2022-03-19",24.5396
"2022-03-20",23.8053
"2022-03-21",24.1641
"2022-03-22",24.3603
"2022-03-23",25.2429
"2022-03-24",24.6287
"2022-03-25",24.5384
"2022-03-26",24.3142
"2022-03-27",24.6292
"2022-03-28",24.9013
"2022-03-29",24.468
"2022-03-30",24.1666
"2022-03-31",23.9593
"2022-04-02",24.2895
"2022-04-03",23.8473
"2022-04-04",24.0597
"2022-04-05",23.7082
"2022-04-06",23.4523
"2022-04-07",23.7235
"2022-04-08",23.5669
"2022-04-09",23.6712
"2022-04-10",24.0901
"2022-04-11",24.7373
"2022-04-12",24.4224
"2022-04-13",24.4771
"2022-04-14",24.6737
"2022-04-15",25.1677
"2022-04-16",25.1168
"2022-04-17",24.326
"2022-04-18",24.7181
"2022-04-19",25.5055
"2022-04-20",25.4557
"2022-04-21",25.1834
"2022-04-22",24.4776
"2022-04-23",24.142
"2022-04-24",25.0783
"2022-04-25",25.2494
"2022-04-26",24.8083
"2022-04-27",25.0545
"2022-04-28",24.6519
"2022-04-29",24.9468
"2022-04-30",25.0083
"2022-05-01",24.5321
"2022-05-02",24.5166
"2022-05-03",25.4102
"2022-05-04",24.7823
"2022-05-05",24.7347
"2022-05-06",24.4748
"2022-05-07",24.2992
"2022-05-08",24.7263
"2022-05-09",23.8166
"2022-05-10",24.1927
"2022-05-11",22.9097
"2022-05-12",22.9272
"2022-05-13",23.8701
"2022-05-14",23.6825
"2022-05-15",23.5961
"2022-05-16",23.2228
"2022-05-17",23.4705
"2022-05-18",23.2317
"2022-05-19",22.9018
"2022-05-20",23.1297
"2022-05-21",22.7398
"2022-05-22",22.5717
"2022-05-23",22.6928
"2022-05-24",23.2093
"2022-05-25",23.9225
"2022-05-26",23.3916
"2022-05-27",22.7543
"2022-05-28",22.6296
"2022-05-29",22.6688
"2022-05-30",23.2041
"2022-05-31",22.7841
"2022-06-01",22.5998
"2022-06-02",22.6616
"2022-06-03",22.8105
"2022-06-04",23.2891
"2022-06-05",22.8894
"2022-06-06",22.8303
"2022-06-07",22.5657
"2022-06-08",22.179
"2022-06-09",22.9241
"2022-06-10",22.3189
"2022-06-11",22.3769
"2022-06-12",22.562
"2022-06-13",22.4246
"2022-06-14",23.7085
"2022-06-15",24.0131
"2022-06-16",24.1309
"2022-06-17",23.954
"2022-06-18",23.9305
"2022-06-19",23.7957
"2022-06-20",23.4512
"2022-06-21",22.7263
"2022-06-22",21.8211
"2022-06-23",22.1509
"2022-06-24",22.8075
"2022-06-25",22.4254
"2022-06-26",21.9384
"2022-06-27",21.6936
"2022-06-28",21.7718
"2022-06-29",22.5353
"2022-06-30",22.0151
"2022-07-01",21.8698
"2022-07-02",23.5838
"2022-07-03",22.7564
"2022-07-04",21.0127
"2022-07-05",21.3906
"2022-07-06",21.0293
"2022-07-07",21.076
"2022-07-08",20.3949
"2022-07-09",20.9616
"2022-07-10",21.121
"2022-07-11",20.886
"2022-07-12",20.5013
"2022-07-13",20.8975
"2022-07-14",21.0906
"2022-07-15",21.449
"2022-07-16",21.9002
"2022-07-17",23.0655
"2022-07-18",23.4177
"2022-07-19",23.4033
"2022-07-20",23.5143
"2022-07-21",23.7967
"2022-07-22",23.8864
"2022-07-23",22.5447
"2022-07-24",22.752
"2022-07-25",23.3365
"2022-07-26",23.919
"2022-07-27",23.8124
"2022-07-28",23.8373
"2022-07-29",24.8155
"2022-07-30",24.2377
"2022-07-31",24.3547
"2022-08-01",22.7521
"2022-08-02",22.3629
"2022-08-03",22.3257
"2022-08-04",21.8237
"2022-08-05",22.0569
"2022-08-06",21.7752
"2022-08-07",21.2174
"2022-08-08",20.8847
"2022-08-09",20.4546
"2022-08-10",20.5886
"2022-08-11",21.1396
"2022-08-12",22.5644
"2022-08-13",22.7955
"2022-08-14",23.4707
"2022-08-15",24.456
"2022-08-16",23.6485
"2022-08-17",23.219
"2022-08-18",22.9475
"2022-08-19",22.9406
"2022-08-20",23.2623
"2022-08-21",21.9725
"2022-08-22",21.9892
"2022-08-23",21.6869
"2022-08-24",22.3477
"2022-08-25",22.5929
"2022-08-26",23.4325
"2022-08-27",22.0026
"2022-08-28",21.9524
"2022-08-29",23.3488
"2022-08-30",23.9401
"2022-08-31",23.7252
"2022-09-01",22.9448
"2022-09-02",22.1745
"2022-09-03",23.1934
"2022-09-04",23.9729
"2022-09-05",24.0861
"2022-09-06",22.1216
"2022-09-07",21.9606
"2022-09-08",21.6577
"2022-09-09",21.5138
"2022-09-10",21.5517
"2022-09-11",21.6898
"2022-09-12",21.9111
"2022-09-13",22.1449
"2022-09-14",22.4791
"2022-09-15",22.4498
"2022-09-16",22.2106
"2022-09-17",22.1499
"2022-09-18",22.1142
"2022-09-19",22.4145
"2022-09-20",22.0971
"2022-09-21",21.6903
"2022-09-22",21.2536
"2022-09-23",20.7606
"2022-09-24",20.1668
"2022-09-25",22.1647
"2022-09-26",22.2768
"2022-09-27",22.7723
"2022-09-28",22.0366
"2022-09-29",21.8173
"2022-09-30",21.7165
"2022-10-01",21.9431
"2022-10-02",21.9707
"2022-10-03",21.9128
"2022-10-04",22.1337
"2022-10-05",21.8029
"2022-10-06",21.5711
"2022-10-07",21.8058
"2022-10-08",22.5147
"2022-10-09",23.8029
"2022-10-10",24.1875
"2022-10-11",24.2021
"2022-10-12",23.9447
"2022-10-13",23.9184
"2022-10-14",24.0599
"2022-10-15",24.1578
"2022-10-16",24.2883
"2022-10-17",24.0962
"2022-10-18",23.1303
"2022-10-19",23.5039
"2022-10-20",23.8274
"2022-10-21",23.8496
"2022-10-22",23.6171
"2022-10-23",23.5136
"2022-10-24",23.8889
"2022-10-25",24.1468
"2022-10-26",23.1068
"2022-10-27",21.8994
"2022-10-28",21.4503
"2022-10-29",23.7879
"2022-10-30",23.8815
"2022-10-31",24.1603
"2022-11-01",23.922
"2022-11-02",23.486
"2022-11-03",24.0223
"2022-11-04",24.1692
"2022-11-05",23.8099
"2022-11-06",23.3647
"2022-11-07",23.6905
"2022-11-08",23.8108
"2022-11-09",23.7124
"2022-11-10",23.6331
"2022-11-11",23.73
"2022-11-12",23.7706
"2022-11-13",23.8088
"2022-11-14",23.7928
"2022-11-15",23.7195
"2022-11-16",22.7033
"2022-11-17",20.7711
"2022-11-18",21.7654
"2022-11-19",23.1309
"2022-11-20",22.3573
"2022-11-21",21.5188
"2022-11-22",22.5648
"2022-11-23",21.6219
"2022-11-24",22.6587
"2022-11-25",23.0926
"2022-11-26",23.3207
"2022-11-27",23.3606
"2022-11-28",22.7071
"2022-11-29",22.1225
"2022-11-30",23.2618
"2022-12-01",23.8354
"2022-12-02",23.866
"2022-12-03",24.0572
"2022-12-04",23.9693
"2022-12-05",24.0073
"2022-12-06",23.6121
"2022-12-07",21.8608
"2022-12-08",17.5249
"2022-12-09",19.5357
"2022-12-10",22.065
"2022-12-11",22.628
"2022-12-12",22.4437
"2022-12-13",23.1056
"2022-12-14",23.1429
"2022-12-15",22.2977
"2022-12-16",22.4391
"2022-12-17",22.8422
"2022-12-18",23.2673
"2022-12-19",23.5056
"2022-12-20",23.8117
"2022-12-21",23.3276
"2022-12-22",22.7042
"2022-12-23",23.2832
"2022-12-24",23.386
"2022-12-25",23.3249
"2022-12-26",23.2466
"2022-12-27",23.5161
"2022-12-28",23.7802
"2022-12-29",22.4342
"2022-12-30",21.355
"2022-12-31",21.4234
"2023-01-01",21.3571
"2023-01-02",20.6982
"2023-01-03",21.2114
"2023-01-04",21.7641
"2023-01-05",23.1074
"2023-01-06",23.2978
"2023-01-07",23.0838
"2023-01-08",22.436
"2023-01-09",20.7776
"2023-01-10",20.055
"2023-01-11",19.6274
"2023-01-12",19.2931
"2023-01-13",20.5527
"2023-01-14",21.5861
"2023-01-15",22.2635
"2023-01-16",23.2122
"2023-01-17",22.9781
"2023-01-18",21.2813
"2023-01-19",19.1262
"2023-01-20",20.1891
"2023-01-21",22.8246
"2023-01-22",22.7824
"2023-01-23",23.3438
"2023-01-24",22.3955
"2023-01-25",21.8883
"2023-01-26",21.8558
"2023-01-27",22.7313
"2023-01-28",20.3755
"2023-01-29",21.7727
"2023-01-30",22.9501
"2023-01-31",23.097
"2023-02-01",22.5841
"2023-02-02",23.5235
"2023-02-03",23.9304
"2023-02-04",23.8063
"2023-02-05",23.0471
"2023-02-06",23.6097
"2023-02-07",23.5572
"2023-02-08",23.3153
"2023-02-09",23.1302
"2023-02-10",22.9156
"2023-02-11",21.7608
"2023-02-12",21.3343
"2023-02-13",20.8841
"2023-02-14",21.0156
"2023-02-15",19.8091
"2023-02-16",19.7491
"2023-02-17",21.9941
"2023-02-18",23.6382
"2023-02-19",23.2468
"2023-02-20",23.4725
"2023-02-21",23.297
"2023-02-22",20.5161
"2023-02-23",21.6555
"2023-02-24",22.652
"2023-02-25",22.2688
"2023-02-26",20.2588
"2023-02-27",22.6628
"2023-02-28",23.6353
"2023-03-01",23.5449
"2023-03-02",22.5061
"2023-03-03",22.7831
"2023-03-04",23.8368
"2023-03-05",23.7853
"2023-03-06",23.9202
"2023-03-07",23.714
"2023-03-08",23.8202
"2023-03-09",24.0052
"2023-03-10",23.8783
"2023-03-11",23.8862
"2023-03-12",23.788
"2023-03-13",24.1226
"2023-03-14",23.9087
"2023-03-15",23.9253
"2023-03-16",24.1291
"2023-03-17",23.9669
"2023-03-18",24.0642
"2023-03-19",23.8897
"2023-03-20",23.9784
"2023-03-21",24.3457
"2023-03-22",23.9776
"2023-03-23",23.862
"2023-03-24",23.9855
"2023-03-25",24.5363
"2023-03-26",24.2884
"2023-03-27",24.0488
"2023-03-28",23.861
"2023-03-29",23.169
"2023-03-30",22.8655
"2023-03-31",23.7814
"2023-04-01",24.0504
"2023-04-02",24.1718
"2023-04-03",24.2295
"2023-04-04",23.7954
"2023-04-05",23.8348
"2023-04-06",24.0505
"2023-04-07",23.6219
"2023-04-08",23.1231
"2023-04-09",23.4735
"2023-04-10",24.1305
"2023-04-11",23.9863
"2023-04-12",24.6593
"2023-04-13",25.0056
"2023-04-14",24.8694
"2023-04-15",24.7496
"2023-04-16",24.0081
"2023-04-17",24.1273
"2023-04-18",24.6553
"2023-04-19",24.884
"2023-04-20",25.0727
"2023-04-21",24.8285
"2023-04-22",24.9492
"2023-04-23",24.9685
"2023-04-24",24.8942
"2023-04-25",24.8852
"2023-04-26",24.6734
"2023-04-27",24.7493
"2023-04-28",25.1143
"2023-04-29",24.5194
"2023-04-30",24.722
"2023-05-01",25.2211
"2023-05-02",24.9806
"2023-05-03",24.8386
"2023-05-04",24.7198
"2023-05-05",23.9448
"2023-05-06",24.2855
"2023-05-07",24.483
"2023-05-08",24.82
"2023-05-09",24.8058
"2023-05-10",24.8649
"2023-05-11",24.5801
"2023-05-12",24.5068
"2023-05-13",24.1862
"2023-05-14",24.8705
"2023-05-15",25.4593
"2023-05-16",25.6285
"2023-05-17",26.1337
"2023-05-18",25.8641
"2023-05-19",25.3792
"2023-05-20",25.4699
"2023-05-21",25.0348
"2023-05-22",25.1578
"2023-05-23",24.9596
"2023-05-24",24.1288
"2023-05-25",23.8039
"2023-05-26",23.7868
"2023-05-27",24.0938
"2023-05-28",24.8097
"2023-05-29",25.0977
"2023-05-30",24.7975
"2023-05-31",24.0672
"2023-06-01",23.3692
"2023-06-02",23.8182
"2023-06-03",24.5153
"2023-06-04",23.6898
"2023-06-05",23.4836
"2023-06-06",23.5519
"2023-06-07",23.6867
"2023-06-08",23.2137
"2023-06-09",22.9416
"2023-06-10",22.3484
"2023-06-11",23.0196
"2023-06-12",23.2416
"2023-06-13",22.8977
"2023-06-14",22.6934
"2023-06-15",22.8269
"2023-06-16",22.5958
"2023-06-17",22.3701
"2023-06-18",22.8087
"2023-06-19",22.7333
"2023-06-20",23.2354
"2023-06-21",23.9293
"2023-06-22",23.3502
"2023-06-23",22.8196
"2023-06-24",21.8998
"2023-06-25",22.4459
"2023-06-26",22.4548
"2023-06-27",22.7029
"2023-06-28",22.7847
"2023-06-29",22.8394
"2023-06-30",22.5822
"2023-07-01",23.2287
"2023-07-02",24.1142
"2023-07-03",22.3878
"2023-07-04",22.2477
"2023-07-05",22.3906
"2023-07-06",22.2147
"2023-07-07",21.4586
"2023-07-08",21.5376
"2023-07-09",22.3202
"2023-07-10",22.534
"2023-07-11",22.6029
"2023-07-12",21.7426
"2023-07-13",22.1552
"2023-07-14",22.1548
"2023-07-15",22.8746
"2023-07-16",23.0011
"2023-07-17",21.8675
"2023-07-18",21.3502
"2023-07-19",21.4015
"2023-07-20",21.4231
"2023-07-21",21.0609
"2023-07-22",21.3097
"2023-07-23",22.0321
"2023-07-24",22.1342
"2023-07-25",22.1603
"2023-07-26",21.8566
"2023-07-27",21.233
"2023-07-28",21.6792
"2023-07-29",22.3277
"2023-07-30",21.9639
"2023-07-31",21.5582
"2023-08-01",21.1273
"2023-08-02",20.6026
"2023-08-03",21.2307
"2023-08-04",22.0033
"2023-08-05",22.9195
"2023-08-06",22.4942
"2023-08-07",21.2356
"2023-08-08",21.5397
"2023-08-09",22.7512
"2023-08-10",22.7183
"2023-08-11",23.132
"2023-08-12",22.8009
"2023-08-13",22.2177
"2023-08-14",21.6765
"2023-08-15",21.155
"2023-08-16",20.8903
"2023-08-17",20.7386
"2023-08-18",21.0265
"2023-08-19",20.6685
"2023-08-20",20.7973
"2023-08-21",22.3795
"2023-08-22",23.5647
"2023-08-23",22.8062
"2023-08-24",21.5958
"2023-08-25",21.5467
"2023-08-26",22.3271
"2023-08-27",22.4069
"2023-08-28",22.3677
"2023-08-29",22.7483
"2023-08-30",23.3799
"2023-08-31",24.2863
"2023-09-01",23.902
"2023-09-02",23.7034
"2023-09-03",23.4354
"2023-09-04",22.9618
"2023-09-05",23.2042
"2023-09-06",23.3317
"2023-09-07",23.3994
"2023-09-08",22.4312
"2023-09-09",22.3408
"2023-09-10",22.8786
"2023-09-12",22.4724
"2023-09-13",23.0547
"2023-09-14",23.1226
"2023-09-15",21.848
"2023-09-16",21.5392
"2023-09-17",23.0033
"2023-09-18",23.6013
"2023-09-19",23.979
"2023-09-20",23.6269
"2023-09-21",23.9976
"2023-09-22",24.0494
"2023-09-23",23.928
"2023-09-24",23.5038
"2023-09-25",23.5034
"2023-09-26",23.3111
"2023-09-27",23.5117
"2023-09-28",23.116
"2023-09-29",22.8794
"2023-09-30",23.2986
"2023-10-01",23.9475
"2023-10-02",24.3226
"2023-10-03",24.4794
"2023-10-04",24.3656
"2023-10-05",24.2829
"2023-10-06",24.6726
"2023-10-07",24.9319
"2023-10-08",24.5318
"2023-10-09",24.5173
"2023-10-10",24.5066
"2023-10-11",24.3846
"2023-10-12",24.3973
"2023-10-13",24.5093
"2023-10-14",24.6233
"2023-10-15",24.0854
"2023-10-16",23.6603
"2023-10-17",24.2572
"2023-10-18",24.1426
"2023-10-19",24.1843
"2023-10-20",24.0921
"2023-10-21",24.4762
"2023-10-22",24.1361
"2023-10-23",24.05
"2023-10-24",23.9979
"2023-10-25",23.8519
"2023-10-26",23.9016
"2023-10-27",23.7999
"2023-10-28",24.2273
"2023-10-29",24.3815
"2023-10-30",24.3839
"2023-10-31",24.5786
"2023-11-01",24.465
"2023-11-02",24.9563
"2023-11-03",24.5348
"2023-11-04",24.3031
"2023-11-05",24.6059
"2023-11-06",24.6614
"2023-11-07",24.579
"2023-11-08",24.4142
"2023-11-09",24.3177
"2023-11-10",24.6332
"2023-11-11",24.8913
"2023-11-12",24.6169
"2023-11-13",24.3729
"2023-11-14",24.8323
"2023-11-15",24.9767
"2023-11-16",24.8788
"2023-11-17",24.9533
"2023-11-18",24.8792
"2023-11-19",24.5293
"2023-11-20",24.8074
"2023-11-21",24.8895
"2023-11-22",24.8071
"2023-11-23",24.4786
"2023-11-24",24.5011
"2023-11-25",24.8179
"2023-11-26",24.5803
"2023-11-27",24.8218
"2023-11-28",24.5887
"2023-11-29",24.1876
"2023-11-30",24.158
"2023-12-01",24.0542
"2023-12-02",24.315
"2023-12-03",24.3248
"2023-12-04",24.825
"2023-12-05",25.0844
"2023-12-06",24.9795
"2023-12-07",25.0162
"2023-12-08",25.0271
"2023-12-09",24.5245
"2023-12-10",24.6581
"2023-12-11",24.3802
"2023-12-12",24.0883
"2023-12-13",23.2113
"2023-12-14",24.2559
"2023-12-15",24.64
"2023-12-16",24.6118
"2023-12-17",24.8854
"2023-12-18",24.4241
"2023-12-19",24.6683
"2023-12-20",25.0193
"2023-12-21",24.7785
"2023-12-22",23.4469
"2023-12-23",23.7342
"2023-12-24",24.4857
"2023-12-25",23.797
"2023-12-26",24.2952
"2023-12-27",24.8804
"2023-12-28",24.4912
"2023-12-29",24.2939
"2023-12-30",24.5285
"2023-12-31",24.1428
"2024-01-01",23.9404
"2024-01-02",23.9185
"2024-01-03",23.3953
"2024-01-04",23.6089
"2024-01-05",24.0776
"2024-01-06",24.6331
"2024-01-07",24.5406
"2024-01-08",24.3008
"2024-01-09",24.1331
"2024-01-10",23.929
"2024-01-11",23.4717
"2024-01-12",22.4499
"2024-01-13",22.215
"2024-01-14",21.4073
"2024-01-15",19.6129
"2024-01-16",21.4616
"2024-01-17",23.1239
"2024-01-18",24.3715
"2024-01-19",23.8905
"2024-01-20",24.224
"2024-01-21",23.91
"2024-01-22",23.4005
"2024-01-23",21.481
"2024-01-24",20.5769
"2024-01-25",20.4202
"2024-01-26",21.7351
"2024-01-27",22.8749
"2024-01-28",22.9417
"2024-01-29",23.2939
"2024-01-30",24.2872
"2024-01-31",24.3735
"2024-02-01",24.2902
"2024-02-02",24.2101
"2024-02-03",23.3563
"2024-02-04",24.2206
"2024-02-05",24.1728
"2024-02-06",22.2732
"2024-02-07",21.7953
"2024-02-08",21.9603
"2024-02-09",22.1486
"2024-02-10",22.356
"2024-02-11",22.0701
"2024-02-12",23.5183
"2024-02-13",24.6901
"2024-02-14",24.3237
"2024-02-15",24.1818
"2024-02-16",24.3156
"2024-02-17",24.1119
"2024-02-18",23.1761
"2024-02-19",23.8358
"2024-02-20",23.6378
"2024-02-21",23.2319
"2024-02-22",23.8747
"2024-02-23",24.4547
"2024-02-24",22.8863
"2024-02-25",23.534
"2024-02-26",24.3997
"2024-02-27",23.7276
"2024-02-28",23.466
"2024-02-29",23.7645
"2024-03-01",24.0302
"2024-03-02",23.4947
"2024-03-03",23.0904
"2024-03-04",22.4131
"2024-03-05",22.7066
"2024-03-06",23.1282
"2024-03-07",23.2273
"2024-03-08",23.096
"2024-03-09",22.1658
"2024-03-10",22.5052
"2024-03-11",22.8703
"2024-03-12",22.6034
"2024-03-13",22.3238
"2024-03-14",22.7122
"2024-03-15",24.1274
"2024-03-16",23.579
"2024-03-17",22.1064
"2024-03-18",22.4819
"2024-03-19",22.7353
"2024-03-20",23.7076
"2024-03-21",24.8275
"2024-03-22",24.4277
"2024-03-23",24.8904
"2024-03-24",25.0416
"2024-03-25",25.0719
"2024-03-26",24.9176
"2024-03-27",24.7383
"2024-03-28",24.8646
"2024-03-29",23.309
"2024-03-30",24.5817
"2024-03-31",24.711
"2024-04-01",24.555
"2024-04-02",25.502
"2024-04-03",25.463
"2024-04-04",25.1904
"2024-04-05",24.9349
"2024-04-06",25.0664
"2024-04-07",24.96
"2024-04-08",24.7188
"2024-04-09",23.6797
"2024-04-10",24.0785
"2024-04-11",25.1121
"2024-04-12",24.9539
"2024-04-13",24.6732
"2024-04-14",25.6446
"2024-04-15",25.4206
"2024-04-16",25.0078
"2024-04-17",25.2215
"2024-04-18",25.3355
"2024-04-19",25.8765
"2024-04-20",25.9322
"2024-04-21",26.0158
"2024-04-22",24.9926
"2024-04-23",25.0519
"2024-04-24",24.7327
"2024-04-25",25.0629
"2024-04-26",24.6031
"2024-04-27",25.1871
"2024-04-28",25.7844
"2024-04-29",25.7072
"2024-04-30",25.4268
"2024-05-01",25.4038
"2024-05-02",25.6421
"2024-05-03",26.065
"2024-05-04",26.1732
"2024-05-05",25.5916
"2024-05-06",25.2178
"2024-05-07",25.3294
"2024-05-08",24.8106
"2024-05-09",24.8748
"2024-05-10",25.0958
"2024-05-11",25.6395
"2024-05-12",25.3499
"2024-05-13",25.2485
"2024-05-14",25.2247
"2024-05-15",25.56
"2024-05-16",25.3807
"2024-05-17",25.8158
"2024-05-18",25.5847
"2024-05-19",25.3571
"2024-05-20",23.821
"2024-05-21",24.5835
"2024-05-22",24.3104
"2024-05-23",24.3488
"2024-05-24",24.3765
"2024-05-25",24.5489
"2024-05-26",24.6051
"2024-05-27",24.3439
"2024-05-28",23.9655
"2024-05-29",24.3395
"2024-05-30",25.0018
"2024-05-31",26.1469
"2024-06-01",26.2188
"2024-06-02",25.4313
"2024-06-03",25.116
"2024-06-04",25.4548
"2024-06-05",25.3774
"2024-06-06",25.1828
"2024-06-07",25.3991
"2024-06-08",24.7027
"2024-06-09",24.2537
"2024-06-10",23.7106
"2024-06-11",24.0219
"2024-06-12",23.9655
"2024-06-13",23.8721
"2024-06-14",23.6917
"2024-06-15",23.2581
"2024-06-16",23.1708
"2024-06-17",23.3397
"2024-06-18",23.8189
"2024-06-19",23.3431
"2024-06-20",23.3924
"2024-06-21",23.0636
"2024-06-22",23.2034
"2024-06-23",23.2261
"2024-06-24",22.878
"2024-06-25",23.0024
"2024-06-26",22.5358
"2024-06-27",22.675
"2024-06-28",21.8506
"2024-06-29",22.6966
"2024-06-30",23.4514
"2024-07-01",23.7147
"2024-07-02",23.6097
"2024-07-03",23.9371
"2024-07-04",24.2254
"2024-07-05",23.9308
"2024-07-06",23.5107
"2024-07-07",23.4427
"2024-07-08",22.4058
"2024-07-09",22.2892
"2024-07-10",22.8666
"2024-07-11",23.2307
"2024-07-12",23.1771
"2024-07-13",23.2705
"2024-07-14",22.5833
"2024-07-15",22.951
"2024-07-16",22.3741
"2024-07-17",22.4195
"2024-07-18",22.2434
"2024-07-19",21.0952
"2024-07-20",20.9465
"2024-07-21",20.24
"2024-07-22",21.29
"2024-07-23",22.6863
"2024-07-24",22.4158
"2024-07-25",22.2129
"2024-07-26",22.4485
"2024-07-27",22.6047
"2024-07-28",22.2927
"2024-07-29",22.1645
"2024-07-30",21.5564
"2024-07-31",22.2513
"2024-08-01",22.3114
"2024-08-02",22.2354
"2024-08-03",21.8869
"2024-08-04",23.6314
"2024-08-05",23.6219
"2024-08-06",23.4547
"2024-08-07",23.7129
"2024-08-08",23.9478
"2024-08-09",22.5279
"2024-08-10",23.04
"2024-08-11",24.3789
"2024-08-12",24.5135
"2024-08-13",24.7366
"2024-08-14",25.1511
"2024-08-15",24.7702
"2024-08-16",25.0671
"2024-08-17",23.8889
"2024-08-18",24.6702
"2024-08-19",25.0224
"2024-08-20",24.8617
"2024-08-21",23.5317
"2024-08-22",24.2721
"2024-08-23",24.6508
"2024-08-24",23.751
"2024-08-25",22.812
"2024-08-26",21.7824
"2024-08-27",22.051
"2024-08-28",23.2273
"2024-08-29",22.923
"2024-08-30",22.7904
"2024-08-31",23.2215
"2024-09-01",23.5154
"2024-09-02",23.6076
"2024-09-03",22.9279
"2024-09-04",22.8721
"2024-09-05",22.8632
"2024-09-06",22.4512
"2024-09-07",22.707
"2024-09-08",22.8101
"2024-09-09",22.5063
"2024-09-10",22.2853
"2024-09-11",22.553
"2024-09-12",22.5854
"2024-09-13",22.6148
"2024-09-14",22.2883
"2024-09-15",22.3944
"2024-09-16",22.6798
"2024-09-17",22.1178
"2024-09-18",21.2867
"2024-09-19",21.1626
"2024-09-20",20.9821
"2024-09-21",21.0087
"2024-09-22",20.7627
"2024-09-23",21.2825
"2024-09-24",21.7078
"2024-09-25",22.2418
"2024-09-26",22.6061
"2024-09-27",23.6117
"2024-09-28",24.7442
"2024-09-29",24.4901
