,"(deg C) Mean Dew Point Temperature (ERA5) at Anuradhapura, 2007-01-01 to 2025-12-31"
"2021-10-17",22.6569
"2021-10-18",22.8376
"2021-10-19",23.7382
"2021-10-20",24.0446
"2021-10-21",24.0604
"2021-10-22",24.1014
"2021-10-23",23.9774
"2021-10-24",23.8849
"2021-10-25",24.1347
"2021-10-26",23.7112
"2021-10-27",23.7024
"2021-10-28",24.2549
"2021-10-29",24.4028
"2021-10-30",24.0422
"2021-10-31",24.4041
"2021-11-01",24.4263
"2021-11-02",24.372
"2021-11-03",23.9607
"2021-11-04",24.2028
"2021-11-05",23.805
"2021-11-06",24.3104
"2021-11-07",24.0456
"2021-11-08",23.4893
"2021-11-09",23.7754
"2021-11-10",23.2371
"2021-11-11",23.5317
"2021-11-12",24.2251
"2021-11-13",23.3407
"2021-11-14",23.7974
"2021-11-15",24.3272
"2021-11-16",24.2253
"2021-11-17",24.0765
"2021-11-18",23.7375
"2021-11-19",24.0147
"2021-11-20",23.302
"2021-11-21",22.0191
"2021-11-22",23.8528
"2021-11-23",24.2666
"2021-11-24",24.2783
"2021-11-25",24.2158
"2021-11-26",24.2241
"2021-11-27",24.1433
"2021-11-28",24.1343
"2021-11-29",24.1088
"2021-11-30",24.0342
"2021-12-01",23.6438
"2021-12-02",23.8237
"2021-12-03",23.3605
"2021-12-04",23.0571
"2021-12-05",24.0583
"2021-12-06",23.8169
"2021-12-07",22.6851
"2021-12-08",23.8055
"2021-12-09",22.4696
"2021-12-10",23.3987
"2021-12-11",23.7435
"2021-12-12",23.9139
"2021-12-13",23.5677
"2021-12-14",23.6959
"2021-12-15",23.9522
"2021-12-16",23.8847
"2021-12-17",23.8805
"2021-12-18",23.6134
"2021-12-19",21.9082
"2021-12-20",22.7182
"2021-12-21",22.6634
"2021-12-22",21.9667
"2021-12-23",20.536
"2021-12-24",20.1125
"2021-12-25",19.7912
"2021-12-26",20.7788
"2021-12-27",21.6783
"2021-12-28",21.2542
"2021-12-29",22.392
"2021-12-30",23.2466
"2021-12-31",23.4065
"2022-01-01",23.2824
"2022-01-02",23.5453
"2022-01-03",22.8827
"2022-01-04",21.9861
"2022-01-05",23.05
"2022-01-06",23.6727
"2022-01-07",23.849
"2022-01-08",22.9357
"2022-01-09",22.8656
"2022-01-10",23.735
"2022-01-11",23.7003
"2022-01-12",23.7501
"2022-01-13",24.0006
"2022-01-14",23.6838
"2022-01-15",23.5452
"2022-01-16",23.4398
"2022-01-17",22.8611
"2022-01-18",22.5543
"2022-01-19",21.3831
"2022-01-20",19.6291
"2022-01-21",19.8785
"2022-01-22",20.5612
"2022-01-23",21.0445
"2022-01-24",21.1827
"2022-01-25",20.7147
"2022-01-26",21.0184
"2022-01-27",20.7303
"2022-01-28",22.5307
"2022-01-29",23.8679
"2022-01-30",23.6587
"2022-01-31",22.861
"2022-02-01",20.792
"2022-02-02",20.2615
"2022-02-03",20.426
"2022-02-04",21.1316
"2022-02-05",21.9846
"2022-02-06",20.6309
"2022-02-07",20.4068
"2022-02-08",20.1919
"2022-02-09",20.3292
"2022-02-10",22.9241
"2022-02-11",23.8998
"2022-02-12",23.4405
"2022-02-13",22.9
"2022-02-14",21.4114
"2022-02-15",20.3265
"2022-02-16",20.3094
"2022-02-17",20.6713
"2022-02-18",22.9629
"2022-02-19",23.4599
"2022-02-20",23.8109
"2022-02-21",23.2527
"2022-02-22",22.5658
"2022-02-23",23.4402
"2022-02-24",22.2092
"2022-02-25",21.6724
"2022-02-26",23.4768
"2022-02-27",22.3468
"2022-02-28",22.4921
"2022-03-01",22.2911
"2022-03-02",22.5241
"2022-03-03",22.8064
"2022-03-04",23.3451
"2022-03-05",22.5848
"2022-03-06",23.0096
"2022-03-07",23.617
"2022-03-08",23.3126
"2022-03-09",22.6331
"2022-03-10",22.6848
"2022-03-11",23.0191
"2022-03-12",24.0913
"2022-03-13",22.862
"2022-03-14",22.3186
"2022-03-15",22.8686
"2022-03-16",23.0913
"2022-03-17",23.9352
"2022-03-18",24.322
"2022-03-19",24.6905
"2022-03-20",24.2899
"2022-03-21",24.4685
"2022-03-22",23.9954
"2022-03-23",24.4141
"2022-03-24",24.1757
"2022-03-25",24.1664
"2022-03-26",24.1352
"2022-03-27",24.5328
"2022-03-28",24.4632
"2022-03-29",24.4528
"2022-03-30",23.764
"2022-03-31",23.9311
"2022-04-02",23.9636
"2022-04-03",23.9295
"2022-04-04",23.8597
"2022-04-05",23.721
"2022-04-06",23.4245
"2022-04-07",23.7729
"2022-04-08",23.5861
"2022-04-09",23.9502
"2022-04-10",23.9666
"2022-04-11",24.6697
"2022-04-12",24.2566
"2022-04-13",24.4046
"2022-04-14",24.8581
"2022-04-15",25.0985
"2022-04-16",24.9007
"2022-04-17",24.0431
"2022-04-18",24.877
"2022-04-19",25.4369
"2022-04-20",25.29
"2022-04-21",24.9145
"2022-04-22",24.4622
"2022-04-23",24.5616
"2022-04-24",25.0013
"2022-04-25",25.0903
"2022-04-26",24.9993
"2022-04-27",24.843
"2022-04-28",24.8743
"2022-04-29",25.391
"2022-04-30",25.7486
"2022-05-01",25.305
"2022-05-02",25.8857
"2022-05-03",25.7196
"2022-05-04",25.617
"2022-05-05",25.4615
"2022-05-06",25.3613
"2022-05-07",25.3834
"2022-05-08",26.0429
"2022-05-09",25.3234
"2022-05-10",25.4316
"2022-05-11",24.622
"2022-05-12",24.252
"2022-05-13",24.969
"2022-05-14",24.6243
"2022-05-15",24.422
"2022-05-16",24.3833
"2022-05-17",24.5925
"2022-05-18",24.3438
"2022-05-19",24.2062
"2022-05-20",24.7131
"2022-05-21",24.6619
"2022-05-22",24.3751
"2022-05-23",24.3104
"2022-05-24",24.289
"2022-05-25",24.5484
"2022-05-26",24.1805
"2022-05-27",24.0286
"2022-05-28",24.1219
"2022-05-29",24.0226
"2022-05-30",24.2721
"2022-05-31",23.9768
"2022-06-01",23.827
"2022-06-02",24.3349
"2022-06-03",24.2773
"2022-06-04",24.4666
"2022-06-05",24.0711
"2022-06-06",24.0366
"2022-06-07",23.9444
"2022-06-08",23.9214
"2022-06-09",24.2645
"2022-06-10",23.8895
"2022-06-11",23.8613
"2022-06-12",24.1379
"2022-06-13",23.8194
"2022-06-14",24.2276
"2022-06-15",24.3371
"2022-06-16",24.1944
"2022-06-17",24.3495
"2022-06-18",24.1117
"2022-06-19",23.6603
"2022-06-20",24.0119
"2022-06-21",24.1087
"2022-06-22",23.5053
"2022-06-23",23.5944
"2022-06-24",24.229
"2022-06-25",23.8717
"2022-06-26",23.7138
"2022-06-27",23.5885
"2022-06-28",23.6451
"2022-06-29",24.0055
"2022-06-30",23.4918
"2022-07-01",23.4301
"2022-07-02",24.1457
"2022-07-03",24.1275
"2022-07-04",22.3955
"2022-07-05",23.2818
"2022-07-06",22.9152
"2022-07-07",23.0072
"2022-07-08",22.38
"2022-07-09",22.744
"2022-07-10",23.1018
"2022-07-11",22.8947
"2022-07-12",22.7908
"2022-07-13",23.0174
"2022-07-14",23.0456
"2022-07-15",23.3698
"2022-07-16",23.5233
"2022-07-17",23.8212
"2022-07-18",23.8444
"2022-07-19",23.6585
"2022-07-20",24.1937
"2022-07-21",24.2146
"2022-07-22",24.3842
"2022-07-23",24.16
"2022-07-24",24.0925
"2022-07-25",23.8861
"2022-07-26",23.8748
"2022-07-27",23.8153
"2022-07-28",23.9271
"2022-07-29",24.1995
"2022-07-30",24.0338
"2022-07-31",23.9669
"2022-08-01",23.7257
"2022-08-02",23.5424
"2022-08-03",23.4503
"2022-08-04",23.3766
"2022-08-05",22.8427
"2022-08-06",23.2105
"2022-08-07",22.9391
"2022-08-08",22.6128
"2022-08-09",22.3263
"2022-08-10",22.4654
"2022-08-11",22.7737
"2022-08-12",23.6464
"2022-08-13",23.6631
"2022-08-14",23.7083
"2022-08-15",24.3
"2022-08-16",23.8072
"2022-08-17",23.3338
"2022-08-18",23.7392
"2022-08-19",24.1648
"2022-08-20",24.0365
"2022-08-21",23.3972
"2022-08-22",23.3036
"2022-08-23",23.4781
"2022-08-24",24.1175
"2022-08-25",23.4031
"2022-08-26",24.1325
"2022-08-27",23.4761
"2022-08-28",23.6917
"2022-08-29",24.023
"2022-08-30",23.9307
"2022-08-31",23.6839
"2022-09-01",23.5959
"2022-09-02",23.0974
"2022-09-03",23.8414
"2022-09-04",23.8903
"2022-09-05",23.838
"2022-09-06",23.2889
"2022-09-07",23.0515
"2022-09-08",23.1815
"2022-09-09",23.1589
"2022-09-10",23.2012
"2022-09-11",23.2816
"2022-09-12",23.1913
"2022-09-13",23.1957
"2022-09-14",23.316
"2022-09-15",23.4544
"2022-09-16",23.3092
"2022-09-17",23.5516
"2022-09-18",23.1766
"2022-09-19",23.7051
"2022-09-20",23.5684
"2022-09-21",23.2209
"2022-09-22",22.5692
"2022-09-23",22.4591
"2022-09-24",22.2096
"2022-09-25",23.2499
"2022-09-26",23.4913
"2022-09-27",23.4631
"2022-09-28",23.2772
"2022-09-29",23.3195
"2022-09-30",23.1286
"2022-10-01",23.193
"2022-10-02",23.4003
"2022-10-03",23.565
"2022-10-04",23.5524
"2022-10-05",23.8095
"2022-10-06",23.3044
"2022-10-07",23.3495
"2022-10-08",23.7187
"2022-10-09",23.7873
"2022-10-10",23.9373
"2022-10-11",23.9189
"2022-10-12",23.9334
"2022-10-13",23.721
"2022-10-14",24.0813
"2022-10-15",24.3297
"2022-10-16",24.2064
"2022-10-17",23.9502
"2022-10-18",23.8916
"2022-10-19",24.3621
"2022-10-20",24.2496
"2022-10-21",24.2031
"2022-10-22",24.0311
"2022-10-23",24.2736
"2022-10-24",24.3527
"2022-10-25",24.5505
"2022-10-26",23.0086
"2022-10-27",21.1822
"2022-10-28",22.0128
"2022-10-29",23.8072
"2022-10-30",24.0181
"2022-10-31",24.2137
"2022-11-01",23.9984
"2022-11-02",24.1409
"2022-11-03",23.9768
"2022-11-04",23.9609
"2022-11-05",23.8615
"2022-11-06",23.3125
"2022-11-07",23.6283
"2022-11-08",23.8213
"2022-11-09",23.7556
"2022-11-10",23.7801
"2022-11-11",23.7263
"2022-11-12",23.908
"2022-11-13",23.7873
"2022-11-14",23.8025
"2022-11-15",23.8459
"2022-11-16",22.0964
"2022-11-17",20.8292
"2022-11-18",21.7932
"2022-11-19",22.5433
"2022-11-20",22.1323
"2022-11-21",22.0994
"2022-11-22",22.9432
"2022-11-23",22.2764
"2022-11-24",22.6423
"2022-11-25",22.5456
"2022-11-26",22.9857
"2022-11-27",23.31
"2022-11-28",22.9973
"2022-11-29",21.828
"2022-11-30",22.8606
"2022-12-01",23.833
"2022-12-02",23.7643
"2022-12-03",23.9745
"2022-12-04",23.8145
"2022-12-05",23.8977
"2022-12-06",23.1349
"2022-12-07",22.0877
"2022-12-08",18.1889
"2022-12-09",19.7055
"2022-12-10",22.2907
"2022-12-11",22.8175
"2022-12-12",23.1218
"2022-12-13",22.2371
"2022-12-14",22.9587
"2022-12-15",22.0609
"2022-12-16",22.4022
"2022-12-17",22.2464
"2022-12-18",22.4475
"2022-12-19",23.5498
"2022-12-20",23.9727
"2022-12-21",23.4356
"2022-12-22",22.4823
"2022-12-23",23.276
"2022-12-24",23.3822
"2022-12-25",23.5613
"2022-12-26",24.0039
"2022-12-27",23.7663
"2022-12-28",23.8337
"2022-12-29",22.3784
"2022-12-30",21.5932
"2022-12-31",21.8518
"2023-01-01",21.7246
"2023-01-02",20.6029
"2023-01-03",20.8863
"2023-01-04",21.1987
"2023-01-05",22.8135
"2023-01-06",23.238
"2023-01-07",22.8809
"2023-01-08",21.5809
"2023-01-09",20.1648
"2023-01-10",19.3149
"2023-01-11",19.5144
"2023-01-12",19.1023
"2023-01-13",19.9798
"2023-01-14",21.0521
"2023-01-15",21.5045
"2023-01-16",22.4634
"2023-01-17",22.305
"2023-01-18",20.8347
"2023-01-19",19.2395
"2023-01-20",20.1742
"2023-01-21",21.7535
"2023-01-22",22.3301
"2023-01-23",23.1709
"2023-01-24",21.8878
"2023-01-25",21.1821
"2023-01-26",21.1958
"2023-01-27",22.2949
"2023-01-28",20.2284
"2023-01-29",21.9407
"2023-01-30",23.2224
"2023-01-31",23.0887
"2023-02-01",23.0036
"2023-02-02",23.4598
"2023-02-03",23.4261
"2023-02-04",23.6813
"2023-02-05",22.2084
"2023-02-06",22.9733
"2023-02-07",23.6208
"2023-02-08",23.3281
"2023-02-09",22.7778
"2023-02-10",22.1769
"2023-02-11",21.2769
"2023-02-12",20.787
"2023-02-13",20.9273
"2023-02-14",20.5358
"2023-02-15",19.1781
"2023-02-16",19.5243
"2023-02-17",21.0131
"2023-02-18",23.2572
"2023-02-19",23.2178
"2023-02-20",23.1307
"2023-02-21",22.0785
"2023-02-22",19.0059
"2023-02-23",21.1552
"2023-02-24",22.2041
"2023-02-25",21.8362
"2023-02-26",20.0791
"2023-02-27",21.9912
"2023-02-28",23.3761
"2023-03-01",23.0194
"2023-03-02",21.8856
"2023-03-03",21.9048
"2023-03-04",23.2973
"2023-03-05",23.6251
"2023-03-06",23.0179
"2023-03-07",23.1251
"2023-03-08",22.9052
"2023-03-09",23.0881
"2023-03-10",23.3861
"2023-03-11",23.2325
"2023-03-12",23.6769
"2023-03-13",23.1927
"2023-03-14",22.9236
"2023-03-15",23.4735
"2023-03-16",23.6963
"2023-03-17",23.3448
"2023-03-18",23.6475
"2023-03-19",24.0323
"2023-03-20",23.6413
"2023-03-21",23.9201
"2023-03-22",24.3964
"2023-03-23",24.2616
"2023-03-24",24.2486
"2023-03-25",24.2662
"2023-03-26",23.9157
"2023-03-27",24.4405
"2023-03-28",23.8952
"2023-03-29",23.44
"2023-03-30",23.0149
"2023-03-31",23.5671
"2023-04-01",23.1908
"2023-04-02",23.7866
"2023-04-03",23.8802
"2023-04-04",23.3769
"2023-04-05",23.5784
"2023-04-06",23.899
"2023-04-07",22.7965
"2023-04-08",22.9121
"2023-04-09",23.117
"2023-04-10",23.6063
"2023-04-11",23.3772
"2023-04-12",23.8525
"2023-04-13",24.0063
"2023-04-14",24.27
"2023-04-15",24.5967
"2023-04-16",24.0008
"2023-04-17",23.7787
"2023-04-18",23.9347
"2023-04-19",25.0037
"2023-04-20",24.7088
"2023-04-21",24.7987
"2023-04-22",24.6979
"2023-04-23",24.5603
"2023-04-24",24.7157
"2023-04-25",24.8166
"2023-04-26",24.4615
"2023-04-27",24.8746
"2023-04-28",24.9316
"2023-04-29",24.4144
"2023-04-30",24.4573
"2023-05-01",24.8539
"2023-05-02",24.8375
"2023-05-03",24.579
"2023-05-04",24.4471
"2023-05-05",24.2272
"2023-05-06",25.0366
"2023-05-07",24.8087
"2023-05-08",25.0425
"2023-05-09",25.4639
"2023-05-10",25.6934
"2023-05-11",25.1967
"2023-05-12",25.6575
"2023-05-13",25.261
"2023-05-14",25.8101
"2023-05-15",25.8617
"2023-05-16",26.0093
"2023-05-17",25.9391
"2023-05-18",25.7812
"2023-05-19",25.2312
"2023-05-20",25.2078
"2023-05-21",24.8263
"2023-05-22",24.7248
"2023-05-23",25.0153
"2023-05-24",24.7562
"2023-05-25",25.0035
"2023-05-26",24.7733
"2023-05-27",25.2559
"2023-05-28",25.7855
"2023-05-29",25.3615
"2023-05-30",25.3162
"2023-05-31",24.8271
"2023-06-01",25.1714
"2023-06-02",25.2485
"2023-06-03",25.5148
"2023-06-04",25.0559
"2023-06-05",24.8861
"2023-06-06",25.0021
"2023-06-07",25.1721
"2023-06-08",24.692
"2023-06-09",24.5011
"2023-06-10",24.1237
"2023-06-11",25.0791
"2023-06-12",25.0542
"2023-06-13",24.5797
"2023-06-14",24.4688
"2023-06-15",24.8831
"2023-06-16",24.9282
"2023-06-17",24.5613
"2023-06-18",24.7746
"2023-06-19",24.6793
"2023-06-20",24.4695
"2023-06-21",24.5752
"2023-06-22",24.4017
"2023-06-23",24.2102
"2023-06-24",23.6773
"2023-06-25",23.9313
"2023-06-26",23.3844
"2023-06-27",23.6424
"2023-06-28",23.286
"2023-06-29",24.1835
"2023-06-30",24.1106
"2023-07-01",24.4584
"2023-07-02",25.1082
"2023-07-03",24.0881
"2023-07-04",23.4774
"2023-07-05",23.3825
"2023-07-06",23.2426
"2023-07-07",23.0202
"2023-07-08",23.3908
"2023-07-09",23.8282
"2023-07-10",23.8325
"2023-07-11",23.9468
"2023-07-12",23.4071
"2023-07-13",23.8938
"2023-07-14",23.6301
"2023-07-15",23.8965
"2023-07-16",24.1656
"2023-07-17",23.9217
"2023-07-18",23.141
"2023-07-19",23.2864
"2023-07-20",23.2466
"2023-07-21",22.8332
"2023-07-22",23.2447
"2023-07-23",23.637
"2023-07-24",23.8214
"2023-07-25",23.8362
"2023-07-26",23.9026
"2023-07-27",23.3591
"2023-07-28",23.1953
"2023-07-29",23.1268
"2023-07-30",23.1959
"2023-07-31",23.4097
"2023-08-01",23.1115
"2023-08-02",22.9689
"2023-08-03",23.1793
"2023-08-04",23.5322
"2023-08-05",23.0438
"2023-08-06",23.0149
"2023-08-07",22.9804
"2023-08-08",23.1652
"2023-08-09",23.5161
"2023-08-10",23.0991
"2023-08-11",23.6369
"2023-08-12",23.7665
"2023-08-13",23.7195
"2023-08-14",22.6149
"2023-08-15",22.6842
"2023-08-16",22.0149
"2023-08-17",22.5964
"2023-08-18",22.8385
"2023-08-19",22.688
"2023-08-20",22.3149
"2023-08-21",23.5429
"2023-08-22",23.6757
"2023-08-23",23.5008
"2023-08-24",22.5885
"2023-08-25",23.0744
"2023-08-26",23.1006
"2023-08-27",23.1151
"2023-08-28",23.5812
"2023-08-29",23.8476
"2023-08-30",24.0422
"2023-08-31",24.0763
"2023-09-01",23.76
"2023-09-02",23.9045
"2023-09-03",23.8211
"2023-09-04",23.5719
"2023-09-05",23.8099
"2023-09-06",23.9839
"2023-09-07",23.6876
"2023-09-08",23.85
"2023-09-09",23.46
"2023-09-10",23.9886
"2023-09-12",23.5137
"2023-09-13",24.1228
"2023-09-14",23.7693
"2023-09-15",22.4318
"2023-09-16",23.4057
"2023-09-17",23.7103
"2023-09-18",23.3352
"2023-09-19",23.7195
"2023-09-20",23.6594
"2023-09-21",23.9977
"2023-09-22",23.6279
"2023-09-23",23.536
"2023-09-24",23.9199
"2023-09-25",23.9867
"2023-09-26",24.1185
"2023-09-27",24.089
"2023-09-28",23.8294
"2023-09-29",23.7669
"2023-09-30",23.716
"2023-10-01",24.1215
"2023-10-02",23.9697
"2023-10-03",23.9145
"2023-10-04",24.04
"2023-10-05",24.1934
"2023-10-06",24.4881
"2023-10-07",24.4207
"2023-10-08",24.3885
"2023-10-09",24.4348
"2023-10-10",24.3901
"2023-10-11",24.1873
"2023-10-12",24.2252
"2023-10-13",24.6033
"2023-10-14",24.1325
"2023-10-15",23.9765
"2023-10-16",23.4884
"2023-10-17",24.2741
"2023-10-18",23.9287
"2023-10-19",23.8542
"2023-10-20",23.9605
"2023-10-21",23.958
"2023-10-22",24.4267
"2023-10-23",24.2083
"2023-10-24",24.1646
"2023-10-25",24.1675
"2023-10-26",23.4596
"2023-10-27",23.5855
"2023-10-28",24.0051
"2023-10-29",24.2679
"2023-10-30",24.2763
"2023-10-31",24.2496
"2023-11-01",24.3576
"2023-11-02",24.7502
"2023-11-03",24.5247
"2023-11-04",24.2489
"2023-11-05",24.1311
"2023-11-06",24.6315
"2023-11-07",24.4622
"2023-11-08",24.3746
"2023-11-09",24.5081
"2023-11-10",24.5766
"2023-11-11",24.8659
"2023-11-12",24.7066
"2023-11-13",24.443
"2023-11-14",24.9478
"2023-11-15",24.8878
"2023-11-16",24.8215
"2023-11-17",24.9795
"2023-11-18",24.643
"2023-11-19",24.3349
"2023-11-20",24.7184
"2023-11-21",24.9162
"2023-11-22",24.6151
"2023-11-23",24.1541
"2023-11-24",24.3007
"2023-11-25",24.5189
"2023-11-26",23.9644
"2023-11-27",24.3341
"2023-11-28",24.3486
"2023-11-29",24.2162
"2023-11-30",24.3047
"2023-12-01",24.143
"2023-12-02",24.5193
"2023-12-03",24.7321
"2023-12-04",24.7075
"2023-12-05",24.7614
"2023-12-06",24.9628
"2023-12-07",25.0324
"2023-12-08",24.8909
"2023-12-09",24.709
"2023-12-10",24.752
"2023-12-11",24.3502
"2023-12-12",23.1421
"2023-12-13",22.4399
"2023-12-14",23.988
"2023-12-15",24.454
"2023-12-16",24.5059
"2023-12-17",24.6504
"2023-12-18",24.2279
"2023-12-19",24.4289
"2023-12-20",24.8733
"2023-12-21",24.4316
"2023-12-22",23.8768
"2023-12-23",23.8722
"2023-12-24",24.2039
"2023-12-25",23.9979
"2023-12-26",23.6895
"2023-12-27",24.5606
"2023-12-28",24.4208
"2023-12-29",24.5625
"2023-12-30",24.3675
"2023-12-31",23.8429
"2024-01-01",23.5347
"2024-01-02",23.4456
"2024-01-03",23.1778
"2024-01-04",23.3672
"2024-01-05",23.8392
"2024-01-06",24.395
"2024-01-07",24.5096
"2024-01-08",24.3762
"2024-01-09",23.9456
"2024-01-10",23.8392
"2024-01-11",23.0546
"2024-01-12",22.1133
"2024-01-13",22.2032
"2024-01-14",21.7737
"2024-01-15",19.339
"2024-01-16",20.8644
"2024-01-17",22.7545
"2024-01-18",24.2692
"2024-01-19",23.8687
"2024-01-20",24.0773
"2024-01-21",23.7276
"2024-01-22",23.2317
"2024-01-23",21.4558
"2024-01-24",20.3202
"2024-01-25",20.4576
"2024-01-26",20.8811
"2024-01-27",22.312
"2024-01-28",22.5891
"2024-01-29",22.266
"2024-01-30",23.5364
"2024-01-31",24.333
"2024-02-01",24.4057
"2024-02-02",23.9078
"2024-02-03",22.9318
"2024-02-04",23.759
"2024-02-05",23.9359
"2024-02-06",21.7925
"2024-02-07",21.5738
"2024-02-08",21.8014
"2024-02-09",22.0433
"2024-02-10",22.3702
"2024-02-11",21.8135
"2024-02-12",22.8188
"2024-02-13",24.2238
"2024-02-14",23.5825
"2024-02-15",23.6306
"2024-02-16",23.4588
"2024-02-17",23.4633
"2024-02-18",22.6662
"2024-02-19",23.1899
"2024-02-20",22.9559
"2024-02-21",22.672
"2024-02-22",23.6439
"2024-02-23",24.0485
"2024-02-24",22.699
"2024-02-25",22.5801
"2024-02-26",23.5298
"2024-02-27",22.7659
"2024-02-28",22.5341
"2024-02-29",22.7736
"2024-03-01",22.6663
"2024-03-02",22.5287
"2024-03-03",22.1811
"2024-03-04",21.4651
"2024-03-05",22.037
"2024-03-06",22.4847
"2024-03-07",22.4345
"2024-03-08",22.266
"2024-03-09",21.6285
"2024-03-10",21.4887
"2024-03-11",21.5995
"2024-03-12",21.6883
"2024-03-13",20.9985
"2024-03-14",21.7955
"2024-03-15",23.3685
"2024-03-16",23.0235
"2024-03-17",21.1146
"2024-03-18",21.3728
"2024-03-19",21.6572
"2024-03-20",22.6466
"2024-03-21",24.5608
"2024-03-22",24.137
"2024-03-23",23.8477
"2024-03-24",24.29
"2024-03-25",23.5793
"2024-03-26",23.4513
"2024-03-27",24.2553
"2024-03-28",23.9865
"2024-03-29",22.1284
"2024-03-30",22.6819
"2024-03-31",23.8081
"2024-04-01",23.5103
"2024-04-02",24.3112
"2024-04-03",24.8396
"2024-04-04",25.0954
"2024-04-05",25.0948
"2024-04-06",24.1823
"2024-04-07",24.3968
"2024-04-08",23.9367
"2024-04-09",22.8029
"2024-04-10",23.1626
"2024-04-11",24.7025
"2024-04-12",24.7573
"2024-04-13",24.5513
"2024-04-14",25.094
"2024-04-15",25.0226
"2024-04-16",24.4128
"2024-04-17",24.6299
"2024-04-18",25.0068
"2024-04-19",25.5553
"2024-04-20",25.6879
"2024-04-21",25.0911
"2024-04-22",24.7358
"2024-04-23",24.3946
"2024-04-24",24.1262
"2024-04-25",24.3275
"2024-04-26",23.862
"2024-04-27",24.5057
"2024-04-28",24.9562
"2024-04-29",25.7449
"2024-04-30",25.3574
"2024-05-01",25.71
"2024-05-02",25.8984
"2024-05-03",26.0175
"2024-05-04",25.9812
"2024-05-05",25.9823
"2024-05-06",25.7361
"2024-05-07",25.4474
"2024-05-08",24.8025
"2024-05-09",24.8467
"2024-05-10",25.1424
"2024-05-11",25.5459
"2024-05-12",25.2422
"2024-05-13",25.0824
"2024-05-14",25.0434
"2024-05-15",25.2197
"2024-05-16",25.1277
"2024-05-17",25.4904
"2024-05-18",25.3274
"2024-05-19",25.0598
"2024-05-20",25.2301
"2024-05-21",25.6871
"2024-05-22",25.0742
"2024-05-23",25.1613
"2024-05-24",25.2984
"2024-05-25",25.4537
"2024-05-26",25.4491
"2024-05-27",25.2225
"2024-05-28",25.1739
"2024-05-29",25.5258
"2024-05-30",26.1421
"2024-05-31",26.4517
"2024-06-01",26.5547
"2024-06-02",25.3882
"2024-06-03",25.0647
"2024-06-04",25.2514
"2024-06-05",24.7659
"2024-06-06",24.8999
"2024-06-07",24.8703
"2024-06-08",24.6739
"2024-06-09",25.0136
"2024-06-10",25.1238
"2024-06-11",24.9855
"2024-06-12",24.8831
"2024-06-13",24.9492
"2024-06-14",24.8869
"2024-06-15",24.607
"2024-06-16",24.3782
"2024-06-17",24.5037
"2024-06-18",24.5935
"2024-06-19",24.5659
"2024-06-20",24.7054
"2024-06-21",24.7211
"2024-06-22",24.4427
"2024-06-23",24.2111
"2024-06-24",24.3673
"2024-06-25",24.2526
"2024-06-26",23.9123
"2024-06-27",24.1019
"2024-06-28",23.8418
"2024-06-29",24.2803
"2024-06-30",24.7698
"2024-07-01",24.5913
"2024-07-02",24.4657
"2024-07-03",24.8903
"2024-07-04",24.6352
"2024-07-05",24.6103
"2024-07-06",24.1405
"2024-07-07",24.4494
"2024-07-08",23.8936
"2024-07-09",23.673
"2024-07-10",23.9929
"2024-07-11",24.2137
"2024-07-12",24.5426
"2024-07-13",24.6705
"2024-07-14",24.4619
"2024-07-15",24.3379
"2024-07-16",23.7762
"2024-07-17",24.1054
"2024-07-18",23.7267
"2024-07-19",23.2517
"2024-07-20",23.3311
"2024-07-21",23.0573
"2024-07-22",23.6595
"2024-07-23",24.2957
"2024-07-24",24.2293
"2024-07-25",23.6381
"2024-07-26",24.1296
"2024-07-27",24.2698
"2024-07-28",24.1479
"2024-07-29",23.9093
"2024-07-30",23.3356
"2024-07-31",23.9754
"2024-08-01",24.0729
"2024-08-02",23.9389
"2024-08-03",23.9217
"2024-08-04",24.3148
"2024-08-05",24.1089
"2024-08-06",24.0556
"2024-08-07",24.3553
"2024-08-08",24.5435
"2024-08-09",23.7513
"2024-08-10",24.0729
"2024-08-11",24.9011
"2024-08-12",24.8601
"2024-08-13",25.0676
"2024-08-14",24.8358
"2024-08-15",24.1513
"2024-08-16",24.9624
"2024-08-17",24.5427
"2024-08-18",24.3523
"2024-08-19",24.3439
"2024-08-20",24.0829
"2024-08-21",23.257
"2024-08-22",24.3408
"2024-08-23",24.424
"2024-08-24",23.9311
"2024-08-25",23.8931
"2024-08-26",23.3184
"2024-08-27",23.5966
"2024-08-28",24.3309
"2024-08-29",24.3846
"2024-08-30",24.2774
"2024-08-31",24.573
"2024-09-01",24.7077
"2024-09-02",24.6316
"2024-09-03",24.2663
"2024-09-04",24.4412
"2024-09-05",24.342
"2024-09-06",24.2279
"2024-09-07",24.2668
"2024-09-08",24.3177
"2024-09-09",24.1467
"2024-09-10",24.0115
"2024-09-11",24.0951
"2024-09-12",23.9312
"2024-09-13",24.1739
"2024-09-14",24.2653
"2024-09-15",24.185
"2024-09-16",24.2979
"2024-09-17",24.1352
"2024-09-18",23.6451
"2024-09-19",23.4619
"2024-09-20",23.2035
"2024-09-21",23.0171
"2024-09-22",23.0652
"2024-09-23",23.5558
"2024-09-24",23.6922
"2024-09-25",23.8205
"2024-09-26",23.9997
"2024-09-27",24.0177
"2024-09-28",23.886
"2024-09-29",24.2672
"2024-09-30",24.1709
"2024-10-01",23.8603
"2024-10-02",24.0709
