,"(deg C) Mean Dew Point Temperature (ERA5) at Mullaitivu, 2007-01-01 to 2025-12-31"
"2021-10-19",24.3665
"2021-10-20",24.4421
"2021-10-21",24.4328
"2021-10-22",24.409
"2021-10-23",24.3837
"2021-10-24",24.3146
"2021-10-25",24.2792
"2021-10-26",24.2865
"2021-10-27",24.2255
"2021-10-28",24.523
"2021-10-29",24.8245
"2021-10-30",24.4676
"2021-10-31",24.6252
"2021-11-01",24.8092
"2021-11-02",24.588
"2021-11-03",24.1561
"2021-11-04",24.4014
"2021-11-05",24.1266
"2021-11-06",24.6094
"2021-11-07",24.0735
"2021-11-08",24.0494
"2021-11-09",24.1993
"2021-11-10",23.5892
"2021-11-11",23.6047
"2021-11-12",24.7035
"2021-11-13",23.7336
"2021-11-14",24.0244
"2021-11-15",24.7522
"2021-11-16",24.5874
"2021-11-17",24.6067
"2021-11-18",23.9251
"2021-11-19",24.5031
"2021-11-20",23.9455
"2021-11-21",22.8709
"2021-11-22",24.3264
"2021-11-23",24.6491
"2021-11-24",24.5112
"2021-11-25",24.6002
"2021-11-26",24.4963
"2021-11-27",24.3794
"2021-11-28",24.1657
"2021-11-29",24.492
"2021-11-30",24.466
"2021-12-01",24.4138
"2021-12-02",24.1066
"2021-12-03",23.329
"2021-12-04",23.7944
"2021-12-05",24.4047
"2021-12-06",24.1355
"2021-12-07",23.0976
"2021-12-08",23.8678
"2021-12-09",23.4523
"2021-12-10",24.0224
"2021-12-11",24.1297
"2021-12-12",24.5395
"2021-12-13",23.8469
"2021-12-14",23.8292
"2021-12-15",24.2654
"2021-12-16",24.1557
"2021-12-17",24.1464
"2021-12-18",23.6614
"2021-12-19",21.8819
"2021-12-20",22.4846
"2021-12-21",22.1482
"2021-12-22",21.5969
"2021-12-23",20.4153
"2021-12-24",20.2574
"2021-12-25",19.9893
"2021-12-26",20.8209
"2021-12-27",21.6522
"2021-12-28",21.4538
"2021-12-29",22.5394
"2021-12-30",23.4496
"2021-12-31",23.8735
"2022-01-01",23.6984
"2022-01-02",23.6934
"2022-01-03",22.6019
"2022-01-04",21.7773
"2022-01-05",23.0589
"2022-01-06",23.8741
"2022-01-07",24.0829
"2022-01-08",23.0124
"2022-01-09",22.9255
"2022-01-10",23.7389
"2022-01-11",23.9734
"2022-01-12",24.1354
"2022-01-13",24.2487
"2022-01-14",24.1237
"2022-01-15",23.9423
"2022-01-16",23.269
"2022-01-17",23.3661
"2022-01-18",22.384
"2022-01-19",21.7729
"2022-01-20",19.9693
"2022-01-21",20.2677
"2022-01-22",21.5213
"2022-01-23",21.7331
"2022-01-24",21.8544
"2022-01-25",21.372
"2022-01-26",21.8328
"2022-01-27",21.1465
"2022-01-28",22.1606
"2022-01-29",24.0521
"2022-01-30",24.0548
"2022-01-31",23.1383
"2022-02-01",21.0254
"2022-02-02",20.327
"2022-02-03",20.0527
"2022-02-04",21.2273
"2022-02-05",22.7232
"2022-02-06",21.2312
"2022-02-07",20.936
"2022-02-08",20.3449
"2022-02-09",20.4259
"2022-02-10",23.3634
"2022-02-11",24.3137
"2022-02-12",23.5944
"2022-02-13",22.6333
"2022-02-14",21.4934
"2022-02-15",20.4995
"2022-02-16",20.6294
"2022-02-17",21.0988
"2022-02-18",23.3093
"2022-02-19",23.5915
"2022-02-20",23.8903
"2022-02-21",23.7338
"2022-02-22",23.2684
"2022-02-23",23.7202
"2022-02-24",22.2314
"2022-02-25",21.767
"2022-02-26",23.7489
"2022-02-27",23.0076
"2022-02-28",23.0241
"2022-03-01",22.6656
"2022-03-02",22.7279
"2022-03-03",23.1081
"2022-03-04",23.7068
"2022-03-05",22.8077
"2022-03-06",23.6057
"2022-03-07",23.9134
"2022-03-08",23.2693
"2022-03-09",22.9048
"2022-03-10",22.8718
"2022-03-11",23.1604
"2022-03-12",24.21
"2022-03-13",22.9923
"2022-03-14",22.6396
"2022-03-15",23.097
"2022-03-16",23.26
"2022-03-17",24.2697
"2022-03-18",24.7496
"2022-03-19",25.0615
"2022-03-20",24.7313
"2022-03-21",25.0423
"2022-03-22",24.606
"2022-03-23",24.8702
"2022-03-24",24.4392
"2022-03-25",24.6029
"2022-03-26",24.8435
"2022-03-27",24.9738
"2022-03-28",25.016
"2022-03-29",25.1334
"2022-03-30",24.386
"2022-03-31",24.671
"2022-04-02",24.3005
"2022-04-03",24.3698
"2022-04-04",24.4141
"2022-04-05",24.4289
"2022-04-06",23.7823
"2022-04-07",24.1009
"2022-04-08",24.0341
"2022-04-09",24.3753
"2022-04-10",24.1879
"2022-04-11",24.6591
"2022-04-12",24.6011
"2022-04-13",24.7143
"2022-04-14",25.1856
"2022-04-15",25.6105
"2022-04-16",25.4335
"2022-04-17",24.5951
"2022-04-18",25.3236
"2022-04-19",25.8574
"2022-04-20",25.6384
"2022-04-21",25.3475
"2022-04-22",24.7667
"2022-04-23",24.8253
"2022-04-24",25.368
"2022-04-25",25.4323
"2022-04-26",25.466
"2022-04-27",25.0812
"2022-04-28",25.4951
"2022-04-29",25.8834
"2022-04-30",26.1587
"2022-05-01",26.0425
"2022-05-02",26.3995
"2022-05-03",26.0838
"2022-05-04",25.8499
"2022-05-05",25.3733
"2022-05-06",25.8361
"2022-05-07",25.8794
"2022-05-08",26.3008
"2022-05-09",26.1155
"2022-05-10",26.0103
"2022-05-11",25.3447
"2022-05-12",24.5098
"2022-05-13",25.0836
"2022-05-14",24.9537
"2022-05-15",24.5167
"2022-05-16",24.7013
"2022-05-17",24.8021
"2022-05-18",24.5535
"2022-05-19",24.4716
"2022-05-20",25.0186
"2022-05-21",24.7647
"2022-05-22",24.6333
"2022-05-23",24.7891
"2022-05-24",24.7012
"2022-05-25",24.7747
"2022-05-26",24.4358
"2022-05-27",24.2529
"2022-05-28",24.3548
"2022-05-29",24.3
"2022-05-30",24.5652
"2022-05-31",24.2324
"2022-06-01",24.1774
"2022-06-02",24.6779
"2022-06-03",24.6093
"2022-06-04",24.7914
"2022-06-05",24.3257
"2022-06-06",24.1331
"2022-06-07",24.1126
"2022-06-08",24.3395
"2022-06-09",24.5467
"2022-06-10",24.2298
"2022-06-11",24.2403
"2022-06-12",24.5299
"2022-06-13",24.5071
"2022-06-14",24.5916
"2022-06-15",24.8002
"2022-06-16",24.5747
"2022-06-17",24.5673
"2022-06-18",24.4511
"2022-06-19",24.0801
"2022-06-20",24.604
"2022-06-21",24.5454
"2022-06-22",24.1819
"2022-06-23",24.1208
"2022-06-24",24.6318
"2022-06-25",24.2605
"2022-06-26",24.1833
"2022-06-27",24.1539
"2022-06-28",24.352
"2022-06-29",24.4432
"2022-06-30",24.3794
"2022-07-01",23.86
"2022-07-02",24.2373
"2022-07-03",24.7151
"2022-07-04",23.2855
"2022-07-05",24.3207
"2022-07-06",23.8708
"2022-07-07",24.192
"2022-07-08",23.5499
"2022-07-09",23.8234
"2022-07-10",24.0304
"2022-07-11",23.6325
"2022-07-12",23.6753
"2022-07-13",23.6096
"2022-07-14",23.3477
"2022-07-15",23.7279
"2022-07-16",23.9721
"2022-07-17",24.267
"2022-07-18",24.4864
"2022-07-19",24.3586
"2022-07-20",24.1837
"2022-07-21",24.5368
"2022-07-22",24.442
"2022-07-23",24.6602
"2022-07-24",24.5308
"2022-07-25",24.1654
"2022-07-26",24.1953
"2022-07-27",24.0142
"2022-07-28",24.6833
"2022-07-29",24.4716
"2022-07-30",24.1661
"2022-07-31",24.3054
"2022-08-01",24.2906
"2022-08-02",24.1105
"2022-08-03",23.9514
"2022-08-04",23.9027
"2022-08-05",23.2869
"2022-08-06",23.6972
"2022-08-07",23.523
"2022-08-08",23.3064
"2022-08-09",22.8728
"2022-08-10",22.9922
"2022-08-11",22.9438
"2022-08-12",23.9534
"2022-08-13",24.0303
"2022-08-14",23.6316
"2022-08-15",24.4918
"2022-08-16",24.3366
"2022-08-17",23.5756
"2022-08-18",24.356
"2022-08-19",24.64
"2022-08-20",24.4125
"2022-08-21",23.9714
"2022-08-22",23.9986
"2022-08-23",24.3064
"2022-08-24",24.6366
"2022-08-25",23.921
"2022-08-26",24.4011
"2022-08-27",24.192
"2022-08-28",24.3096
"2022-08-29",24.3469
"2022-08-30",24.308
"2022-08-31",23.8691
"2022-09-01",24.0479
"2022-09-02",23.6206
"2022-09-03",24.1645
"2022-09-04",24.3484
"2022-09-05",24.2927
"2022-09-06",23.8892
"2022-09-07",23.5874
"2022-09-08",23.7941
"2022-09-09",23.7938
"2022-09-10",23.7713
"2022-09-11",23.8034
"2022-09-12",23.6729
"2022-09-13",23.5368
"2022-09-14",23.66
"2022-09-15",23.7429
"2022-09-16",23.7035
"2022-09-17",23.8115
"2022-09-18",23.4646
"2022-09-19",23.9961
"2022-09-20",23.8761
"2022-09-21",23.6276
"2022-09-22",22.7836
"2022-09-23",22.7753
"2022-09-24",23.0368
"2022-09-25",23.7284
"2022-09-26",24.0112
"2022-09-27",23.9234
"2022-09-28",23.9878
"2022-09-29",24.2638
"2022-09-30",23.5505
"2022-10-01",23.7975
"2022-10-02",24.1461
"2022-10-03",24.0981
"2022-10-04",24.0155
"2022-10-05",24.379
"2022-10-06",24.075
"2022-10-07",24.3136
"2022-10-08",23.9189
"2022-10-09",23.9547
"2022-10-10",24.3565
"2022-10-11",24.481
"2022-10-12",24.3127
"2022-10-13",24.2505
"2022-10-14",24.4828
"2022-10-15",24.6513
"2022-10-16",24.7201
"2022-10-17",24.4041
"2022-10-18",24.3195
"2022-10-19",24.1781
"2022-10-20",24.6474
"2022-10-21",24.5691
"2022-10-22",24.6243
"2022-10-23",24.7964
"2022-10-24",24.838
"2022-10-25",24.7837
"2022-10-26",22.9586
"2022-10-27",21.612
"2022-10-28",22.7931
"2022-10-29",24.5398
"2022-10-30",24.5171
"2022-10-31",24.5303
"2022-11-01",24.3642
"2022-11-02",24.2558
"2022-11-03",24.138
"2022-11-04",24.059
"2022-11-05",24.3046
"2022-11-06",24.0419
"2022-11-07",24.0477
"2022-11-08",24.2785
"2022-11-09",24.2123
"2022-11-10",23.9717
"2022-11-11",23.8021
"2022-11-12",23.9181
"2022-11-13",24.0021
"2022-11-14",24.2605
"2022-11-15",24.1739
"2022-11-16",22.3472
"2022-11-17",21.1619
"2022-11-18",21.9283
"2022-11-19",22.5643
"2022-11-20",22.5023
"2022-11-21",21.7778
"2022-11-22",23.4192
"2022-11-23",23.2364
"2022-11-24",23.2187
"2022-11-25",23.231
"2022-11-26",23.9995
"2022-11-27",23.5661
"2022-11-28",23.7339
"2022-11-29",22.0411
"2022-11-30",23.3558
"2022-12-01",24.5003
"2022-12-02",24.4103
"2022-12-03",24.2512
"2022-12-04",24.3236
"2022-12-05",24.2316
"2022-12-06",23.3409
"2022-12-07",22.6075
"2022-12-08",19.0078
"2022-12-09",20.7541
"2022-12-10",22.518
"2022-12-11",23.4117
"2022-12-12",23.5138
"2022-12-13",23.018
"2022-12-14",23.4788
"2022-12-15",22.4027
"2022-12-16",22.6418
"2022-12-17",22.4644
"2022-12-18",22.4749
"2022-12-19",23.6698
"2022-12-20",24.3699
"2022-12-21",23.8625
"2022-12-22",22.6518
"2022-12-23",23.5424
"2022-12-24",23.7539
"2022-12-25",23.9607
"2022-12-26",24.3611
"2022-12-27",24.2441
"2022-12-28",24.0825
"2022-12-29",23.1013
"2022-12-30",22.5376
"2022-12-31",22.6161
"2023-01-01",22.2665
"2023-01-02",20.9318
"2023-01-03",21.445
"2023-01-04",21.4652
"2023-01-05",23.1336
"2023-01-06",23.5315
"2023-01-07",22.8791
"2023-01-08",21.6124
"2023-01-09",20.3733
"2023-01-10",19.3639
"2023-01-11",19.6015
"2023-01-12",19.3664
"2023-01-13",20.0085
"2023-01-14",20.7857
"2023-01-15",21.2342
"2023-01-16",22.1012
"2023-01-17",21.5166
"2023-01-18",20.59
"2023-01-19",19.22
"2023-01-20",20.3803
"2023-01-21",21.9159
"2023-01-22",22.4381
"2023-01-23",23.3694
"2023-01-24",22.0542
"2023-01-25",21.2932
"2023-01-26",21.025
"2023-01-27",22.3621
"2023-01-28",20.6513
"2023-01-29",22.4648
"2023-01-30",23.6596
"2023-01-31",23.46
"2023-02-01",23.4563
"2023-02-02",23.8603
"2023-02-03",24.2437
"2023-02-04",23.9693
"2023-02-05",22.1346
"2023-02-06",22.808
"2023-02-07",23.3611
"2023-02-08",23.6378
"2023-02-09",23.2682
"2023-02-10",22.2531
"2023-02-11",21.2663
"2023-02-12",20.783
"2023-02-13",21.3022
"2023-02-14",20.5595
"2023-02-15",19.495
"2023-02-16",19.9441
"2023-02-17",21.3643
"2023-02-18",23.1876
"2023-02-19",23.3446
"2023-02-20",23.3316
"2023-02-21",21.9378
"2023-02-22",19.285
"2023-02-23",20.8532
"2023-02-24",22.3048
"2023-02-25",21.8964
"2023-02-26",20.4286
"2023-02-27",22.5191
"2023-02-28",24.0411
"2023-03-01",23.9021
"2023-03-02",22.2653
"2023-03-03",21.9335
"2023-03-04",23.3181
"2023-03-05",23.6874
"2023-03-06",23.2352
"2023-03-07",23.585
"2023-03-08",23.3898
"2023-03-09",23.3445
"2023-03-10",23.4358
"2023-03-11",23.695
"2023-03-12",23.9598
"2023-03-13",23.8955
"2023-03-14",23.4625
"2023-03-15",23.9817
"2023-03-16",24.1687
"2023-03-17",24.0868
"2023-03-18",24.1679
"2023-03-19",24.1295
"2023-03-20",23.99
"2023-03-21",24.4163
"2023-03-22",24.7161
"2023-03-23",24.8264
"2023-03-24",24.7352
"2023-03-25",24.8206
"2023-03-26",24.5258
"2023-03-27",24.8763
"2023-03-28",24.4324
"2023-03-29",23.7897
"2023-03-30",23.3823
"2023-03-31",24.3611
"2023-04-01",23.6884
"2023-04-02",23.9751
"2023-04-03",24.0218
"2023-04-04",23.8001
"2023-04-05",24.042
"2023-04-06",24.5503
"2023-04-07",23.8097
"2023-04-08",24.0556
"2023-04-09",24.0452
"2023-04-10",24.1776
"2023-04-11",24.5944
"2023-04-12",24.7036
"2023-04-13",24.9307
"2023-04-14",24.6527
"2023-04-15",24.725
"2023-04-16",23.9736
"2023-04-17",24.7662
"2023-04-18",24.4432
"2023-04-19",25.3867
"2023-04-20",25.0885
"2023-04-21",25.0942
"2023-04-22",25.1137
"2023-04-23",25.0029
"2023-04-24",25.1695
"2023-04-25",25.1993
"2023-04-26",25.2379
"2023-04-27",25.5666
"2023-04-28",25.4239
"2023-04-29",24.7452
"2023-04-30",24.7259
"2023-05-01",25.0225
"2023-05-02",25.0985
"2023-05-03",24.8405
"2023-05-04",24.7836
"2023-05-05",23.8719
"2023-05-06",25.5021
"2023-05-07",24.8179
"2023-05-08",25.1236
"2023-05-09",26.1282
"2023-05-10",26.1062
"2023-05-11",25.9596
"2023-05-12",26.1888
"2023-05-13",25.7985
"2023-05-14",26.1934
"2023-05-15",26.2943
"2023-05-16",26.4712
"2023-05-17",26.3183
"2023-05-18",26.2655
"2023-05-19",25.6272
"2023-05-20",25.759
"2023-05-21",25.4588
"2023-05-22",25.1203
"2023-05-23",25.2764
"2023-05-24",25.3212
"2023-05-25",25.4746
"2023-05-26",25.36
"2023-05-27",25.9181
"2023-05-28",26.2433
"2023-05-29",25.9966
"2023-05-30",25.591
"2023-05-31",25.4547
"2023-06-01",25.6899
"2023-06-02",25.654
"2023-06-03",25.9022
"2023-06-04",25.5001
"2023-06-05",25.2584
"2023-06-06",25.5533
"2023-06-07",25.7133
"2023-06-08",25.2755
"2023-06-09",25.0546
"2023-06-10",24.8647
"2023-06-11",25.4716
"2023-06-12",25.6876
"2023-06-13",25.3538
"2023-06-14",25.0392
"2023-06-15",25.0373
"2023-06-16",25.5601
"2023-06-17",25.3283
"2023-06-18",24.9885
"2023-06-19",25.5045
"2023-06-20",25.0013
"2023-06-21",24.9066
"2023-06-22",24.8748
"2023-06-23",24.8912
"2023-06-24",24.4261
"2023-06-25",24.6221
"2023-06-26",23.8969
"2023-06-27",24.1302
"2023-06-28",23.8354
"2023-06-29",24.6981
"2023-06-30",24.3575
"2023-07-01",24.9242
"2023-07-02",25.5369
"2023-07-03",24.9747
"2023-07-04",23.9573
"2023-07-05",23.7693
"2023-07-06",23.9436
"2023-07-07",23.866
"2023-07-08",24.2117
"2023-07-09",24.5971
"2023-07-10",24.4066
"2023-07-11",24.6485
"2023-07-12",24.0491
"2023-07-13",24.5128
"2023-07-14",24.3132
"2023-07-15",24.4498
"2023-07-16",24.6582
"2023-07-17",24.5452
"2023-07-18",23.8666
"2023-07-19",23.9098
"2023-07-20",23.7461
"2023-07-21",23.3635
"2023-07-22",23.7071
"2023-07-23",24.0935
"2023-07-24",24.4412
"2023-07-25",24.2626
"2023-07-26",24.1793
"2023-07-27",23.7924
"2023-07-28",23.7694
"2023-07-29",23.6446
"2023-07-30",23.5957
"2023-07-31",23.7579
"2023-08-01",23.59
"2023-08-02",23.3755
"2023-08-03",23.7644
"2023-08-04",24.0964
"2023-08-05",23.7567
"2023-08-06",23.2598
"2023-08-07",23.7802
"2023-08-08",23.9674
"2023-08-09",24.2011
"2023-08-10",23.9025
"2023-08-11",24.0507
"2023-08-12",24.3145
"2023-08-13",24.5485
"2023-08-14",23.4937
"2023-08-15",23.068
"2023-08-16",22.2289
"2023-08-17",23.0719
"2023-08-18",23.18
"2023-08-19",23.1703
"2023-08-20",23.1439
"2023-08-21",24.1965
"2023-08-22",24.4219
"2023-08-23",24.2585
"2023-08-24",23.0715
"2023-08-25",23.2174
"2023-08-26",23.4302
"2023-08-27",23.3671
"2023-08-28",24.001
"2023-08-29",24.2998
"2023-08-30",24.8189
"2023-08-31",24.743
"2023-09-01",24.5613
"2023-09-02",24.3695
"2023-09-03",24.198
"2023-09-04",24.3564
"2023-09-05",24.2112
"2023-09-06",24.0868
"2023-09-07",24.0205
"2023-09-08",24.0953
"2023-09-09",23.9468
"2023-09-10",24.3298
"2023-09-12",23.958
"2023-09-13",24.4861
"2023-09-14",24.0504
"2023-09-15",23.06
"2023-09-16",23.7881
"2023-09-17",24.1402
"2023-09-18",23.8837
"2023-09-19",24.2524
"2023-09-20",23.9513
"2023-09-21",24.3686
"2023-09-22",24.0397
"2023-09-23",23.9136
"2023-09-24",24.1804
"2023-09-25",24.593
"2023-09-26",24.6442
"2023-09-27",24.3493
"2023-09-28",24.2216
"2023-09-29",23.9851
"2023-09-30",23.8805
"2023-10-01",24.1365
"2023-10-02",24.1392
"2023-10-03",24.2104
"2023-10-04",24.3569
"2023-10-05",24.4258
"2023-10-06",24.8058
"2023-10-07",24.5868
"2023-10-08",24.8046
"2023-10-09",24.7029
"2023-10-10",24.6639
"2023-10-11",24.3584
"2023-10-12",24.4139
"2023-10-13",24.7957
"2023-10-14",24.3719
"2023-10-15",24.5518
"2023-10-16",24.2953
"2023-10-17",24.7542
"2023-10-18",24.3668
"2023-10-19",24.0181
"2023-10-20",24.2573
"2023-10-21",24.4904
"2023-10-22",24.9641
"2023-10-23",24.8973
"2023-10-24",24.8544
"2023-10-25",24.6551
"2023-10-26",23.8197
"2023-10-27",24.0264
"2023-10-28",24.2906
"2023-10-29",24.47
"2023-10-30",24.564
"2023-10-31",24.1582
"2023-11-01",24.7021
"2023-11-02",24.8742
"2023-11-03",24.5818
"2023-11-04",24.662
"2023-11-05",24.3848
"2023-11-06",24.8531
"2023-11-07",24.7696
"2023-11-08",24.7858
"2023-11-09",24.5771
"2023-11-10",24.7425
"2023-11-11",25.0789
"2023-11-12",24.8554
"2023-11-13",24.6964
"2023-11-14",25.1808
"2023-11-15",24.8715
"2023-11-16",25.0211
"2023-11-17",25.1924
"2023-11-18",24.8712
"2023-11-19",24.6
"2023-11-20",25.0213
"2023-11-21",25.0803
"2023-11-22",24.9161
"2023-11-23",24.0577
"2023-11-24",24.8889
"2023-11-25",25.0112
"2023-11-26",24.3579
"2023-11-27",24.6952
"2023-11-28",24.5994
"2023-11-29",24.5366
"2023-11-30",24.4257
"2023-12-01",24.4525
"2023-12-02",24.7808
"2023-12-03",24.6465
"2023-12-04",25.0399
"2023-12-05",25.1231
"2023-12-06",25.2885
"2023-12-07",25.2311
"2023-12-08",25.1654
"2023-12-09",24.8539
"2023-12-10",24.8538
"2023-12-11",24.5712
"2023-12-12",23.0721
"2023-12-13",22.5254
"2023-12-14",24.1084
"2023-12-15",24.5503
"2023-12-16",24.7439
"2023-12-17",24.8049
"2023-12-18",24.3469
"2023-12-19",24.6399
"2023-12-20",25.012
"2023-12-21",24.6394
"2023-12-22",24.0281
"2023-12-23",24.1284
"2023-12-24",24.6274
"2023-12-25",24.6876
"2023-12-26",23.8022
"2023-12-27",24.8634
"2023-12-28",25.0215
"2023-12-29",24.7951
"2023-12-30",24.5375
"2023-12-31",24.0812
"2024-01-01",23.3005
"2024-01-02",23.2068
"2024-01-03",23.351
"2024-01-04",23.4621
"2024-01-05",24.1677
"2024-01-06",24.6737
"2024-01-07",24.6414
"2024-01-08",24.6682
"2024-01-09",24.2922
"2024-01-10",23.9351
"2024-01-11",22.8331
"2024-01-12",22.2844
"2024-01-13",22.4074
"2024-01-14",21.96
"2024-01-15",19.5923
"2024-01-16",20.91
"2024-01-17",23.0571
"2024-01-18",24.3943
"2024-01-19",24.0905
"2024-01-20",24.2046
"2024-01-21",24.1631
"2024-01-22",23.4916
"2024-01-23",21.4749
"2024-01-24",20.5581
"2024-01-25",20.9351
"2024-01-26",20.969
"2024-01-27",22.2271
"2024-01-28",22.5784
"2024-01-29",22.3367
"2024-01-30",23.3267
"2024-01-31",24.5529
"2024-02-01",24.7653
"2024-02-02",24.2457
"2024-02-03",23.1391
"2024-02-04",23.7684
"2024-02-05",23.8254
"2024-02-06",22.2069
"2024-02-07",22.0401
"2024-02-08",22.251
"2024-02-09",22.592
"2024-02-10",22.6012
"2024-02-11",21.7864
"2024-02-12",22.852
"2024-02-13",24.5577
"2024-02-14",23.8108
"2024-02-15",23.4952
"2024-02-16",23.6865
"2024-02-17",23.7868
"2024-02-18",23.223
"2024-02-19",23.5315
"2024-02-20",23.2154
"2024-02-21",23.2807
"2024-02-22",23.8021
"2024-02-23",24.5271
"2024-02-24",23.2086
"2024-02-25",22.9432
"2024-02-26",23.9525
"2024-02-27",23.1868
"2024-02-28",23.4357
"2024-02-29",23.4545
"2024-03-01",23.4611
"2024-03-02",23.4225
"2024-03-03",22.775
"2024-03-04",22.391
"2024-03-05",22.6233
"2024-03-06",23.0885
"2024-03-07",23.231
"2024-03-08",23.4391
"2024-03-09",23.2961
"2024-03-10",22.8835
"2024-03-11",22.7701
"2024-03-12",22.7129
"2024-03-13",21.9321
"2024-03-14",22.4723
"2024-03-15",24.5278
"2024-03-16",24.1266
"2024-03-17",22.5839
"2024-03-18",22.6889
"2024-03-19",22.7548
"2024-03-20",23.7895
"2024-03-21",25.0182
"2024-03-22",24.6652
"2024-03-23",24.3935
"2024-03-24",24.4789
"2024-03-25",23.7927
"2024-03-26",24.0643
"2024-03-27",24.8073
"2024-03-28",24.9543
"2024-03-29",23.4883
"2024-03-30",24.0024
"2024-03-31",24.9683
"2024-04-01",24.734
"2024-04-02",24.9741
"2024-04-03",25.3616
"2024-04-04",25.6879
"2024-04-05",25.9272
"2024-04-06",25.1293
"2024-04-07",25.3869
"2024-04-08",25.2419
"2024-04-09",23.93
"2024-04-10",24.2862
"2024-04-11",25.3976
"2024-04-12",25.3269
"2024-04-13",25.025
"2024-04-14",25.9522
"2024-04-15",25.5572
"2024-04-16",25.3352
"2024-04-17",25.1003
"2024-04-18",25.4435
"2024-04-19",26.0642
"2024-04-20",26.0666
"2024-04-21",25.6384
"2024-04-22",25.2043
"2024-04-23",24.8385
"2024-04-24",25.1676
"2024-04-25",25.4464
"2024-04-26",24.5639
"2024-04-27",24.9849
"2024-04-28",25.9913
"2024-04-29",26.2082
"2024-04-30",25.8168
"2024-05-01",26.3063
"2024-05-02",26.7374
"2024-05-03",26.61
"2024-05-04",26.4236
"2024-05-05",26.4406
"2024-05-06",26.2366
"2024-05-07",25.8102
"2024-05-08",25.4167
"2024-05-09",25.1255
"2024-05-10",25.5154
"2024-05-11",26.1308
"2024-05-12",25.7053
"2024-05-13",25.5057
"2024-05-14",25.689
"2024-05-15",25.8417
"2024-05-16",25.4662
"2024-05-17",25.8309
"2024-05-18",25.7117
"2024-05-19",25.6506
"2024-05-20",25.6447
"2024-05-21",25.9421
"2024-05-22",25.6367
"2024-05-23",25.6164
"2024-05-24",25.7655
"2024-05-25",25.9022
"2024-05-26",25.9383
"2024-05-27",25.9577
"2024-05-28",26.0315
"2024-05-29",26.3379
"2024-05-30",26.688
"2024-05-31",27.1605
"2024-06-01",26.9595
"2024-06-02",26.0251
"2024-06-03",25.7563
"2024-06-04",25.6956
"2024-06-05",25.347
"2024-06-06",25.3392
"2024-06-07",25.247
"2024-06-08",25.188
"2024-06-09",25.4139
"2024-06-10",25.434
"2024-06-11",25.3995
"2024-06-12",25.3913
"2024-06-13",25.3206
"2024-06-14",25.2187
"2024-06-15",24.9391
"2024-06-16",24.9024
"2024-06-17",24.9368
"2024-06-18",24.9285
"2024-06-19",24.8522
"2024-06-20",25.0079
"2024-06-21",25.12
"2024-06-22",24.8703
"2024-06-23",24.5378
"2024-06-24",24.6479
"2024-06-25",24.7534
"2024-06-26",24.1894
"2024-06-27",24.4815
"2024-06-28",24.1403
"2024-06-29",24.4477
"2024-06-30",24.9836
"2024-07-01",24.9156
"2024-07-02",24.9006
"2024-07-03",25.1003
"2024-07-04",25.1129
"2024-07-05",24.9125
"2024-07-06",24.523
"2024-07-07",24.7426
"2024-07-08",24.412
"2024-07-09",24.0333
"2024-07-10",24.4297
"2024-07-11",24.6939
"2024-07-12",24.7998
"2024-07-13",24.9477
"2024-07-14",24.9124
"2024-07-15",24.7234
"2024-07-16",23.9908
"2024-07-17",24.1881
"2024-07-18",23.8443
"2024-07-19",23.696
"2024-07-20",23.8198
"2024-07-21",23.7407
"2024-07-22",23.9072
"2024-07-23",24.5567
"2024-07-24",24.517
"2024-07-25",23.9931
"2024-07-26",24.5092
"2024-07-27",24.5926
"2024-07-28",24.468
"2024-07-29",24.2124
"2024-07-30",23.5942
"2024-07-31",24.1357
"2024-08-01",24.3232
"2024-08-02",24.4145
"2024-08-03",24.3488
"2024-08-04",24.7155
"2024-08-05",24.6635
"2024-08-06",24.9311
"2024-08-07",25.0246
"2024-08-08",24.9009
"2024-08-09",24.6023
"2024-08-10",24.6732
"2024-08-11",25.1475
"2024-08-12",25.2641
"2024-08-13",25.4158
"2024-08-14",25.1861
"2024-08-15",24.524
"2024-08-16",25.3149
"2024-08-17",24.9091
"2024-08-18",24.7526
"2024-08-19",24.5704
"2024-08-20",24.5229
"2024-08-21",23.8234
"2024-08-22",24.641
"2024-08-23",24.5633
"2024-08-24",24.1413
"2024-08-25",24.0896
"2024-08-26",23.8145
"2024-08-27",24.0664
"2024-08-28",24.7342
"2024-08-29",24.6437
"2024-08-30",24.5892
"2024-08-31",24.7912
"2024-09-01",25.0487
"2024-09-02",25.1264
"2024-09-03",24.6215
"2024-09-04",24.8494
"2024-09-05",24.6929
"2024-09-06",24.8777
"2024-09-07",24.6639
"2024-09-08",24.5713
"2024-09-09",24.3932
"2024-09-10",24.3479
"2024-09-11",24.3755
"2024-09-12",24.2639
"2024-09-13",24.5374
"2024-09-14",24.5861
"2024-09-15",24.7188
"2024-09-16",24.7557
"2024-09-17",24.5781
"2024-09-18",24.2587
"2024-09-19",23.8935
"2024-09-20",23.7654
"2024-09-21",23.6275
"2024-09-22",23.8935
"2024-09-23",24.2668
"2024-09-24",24.2012
"2024-09-25",24.2777
"2024-09-26",24.7292
"2024-09-27",24.6603
"2024-09-28",24.6622
"2024-09-29",25.068
"2024-09-30",24.7234
"2024-10-01",24.3235
"2024-10-02",24.6473
"2024-10-03",24.4898
"2024-10-04",24.8887
"2024-10-05",24.9061
