,"(deg C) Mean Dew Point Temperature (ERA5) at Trincomalee, 2007-01-01 to 2025-12-31"
"2021-10-15",23.323
"2021-10-16",23.2509
"2021-10-17",21.9402
"2021-10-18",22.1966
"2021-10-19",23.8584
"2021-10-20",24.0524
"2021-10-21",24.3305
"2021-10-22",24.3038
"2021-10-23",24.1609
"2021-10-24",24.0524
"2021-10-25",24.2142
"2021-10-26",23.949
"2021-10-27",23.7967
"2021-10-28",24.0227
"2021-10-29",24.7626
"2021-10-30",24.2262
"2021-10-31",24.5082
"2021-11-01",24.7436
"2021-11-02",24.5114
"2021-11-03",24.1544
"2021-11-04",24.2284
"2021-11-05",23.8357
"2021-11-06",24.1797
"2021-11-07",24.158
"2021-11-08",23.6777
"2021-11-09",23.8884
"2021-11-10",23.2446
"2021-11-11",23.169
"2021-11-12",23.7751
"2021-11-13",23.1377
"2021-11-14",23.5435
"2021-11-15",24.229
"2021-11-16",24.2356
"2021-11-17",24.178
"2021-11-18",23.5622
"2021-11-19",23.5249
"2021-11-20",23.1688
"2021-11-21",22.2398
"2021-11-22",23.8393
"2021-11-23",24.4827
"2021-11-24",24.3618
"2021-11-25",24.3882
"2021-11-26",24.356
"2021-11-27",24.3045
"2021-11-28",24.4186
"2021-11-29",24.2716
"2021-11-30",24.191
"2021-12-01",23.9313
"2021-12-02",24.115
"2021-12-03",23.4217
"2021-12-04",23.4696
"2021-12-05",24.1339
"2021-12-06",24.0203
"2021-12-07",23.1491
"2021-12-08",24.0656
"2021-12-09",22.917
"2021-12-10",23.7658
"2021-12-11",24.0927
"2021-12-12",24.4689
"2021-12-13",23.6676
"2021-12-14",24.0219
"2021-12-15",24.2541
"2021-12-16",24.1181
"2021-12-17",24.0837
"2021-12-18",23.7634
"2021-12-19",22.0879
"2021-12-20",22.9871
"2021-12-21",23.0823
"2021-12-22",22.2992
"2021-12-23",20.8606
"2021-12-24",20.2499
"2021-12-25",19.9295
"2021-12-26",20.9622
"2021-12-27",21.7392
"2021-12-28",21.4068
"2021-12-29",22.6708
"2021-12-30",23.352
"2021-12-31",23.6828
"2022-01-01",23.4908
"2022-01-02",23.7574
"2022-01-03",23.1416
"2022-01-04",22.3877
"2022-01-05",23.4646
"2022-01-06",23.8223
"2022-01-07",24.0837
"2022-01-08",23.3361
"2022-01-09",23.2863
"2022-01-10",24.0184
"2022-01-11",23.9842
"2022-01-12",23.9609
"2022-01-13",24.2168
"2022-01-14",24.0508
"2022-01-15",23.8845
"2022-01-16",23.9115
"2022-01-17",23.0383
"2022-01-18",22.7996
"2022-01-19",21.662
"2022-01-20",20.2344
"2022-01-21",20.1477
"2022-01-22",20.4442
"2022-01-23",20.5564
"2022-01-24",21.1244
"2022-01-25",21.3432
"2022-01-26",21.5069
"2022-01-27",21.0254
"2022-01-28",23.1539
"2022-01-29",24.2694
"2022-01-30",23.887
"2022-01-31",23.3434
"2022-02-01",21.2243
"2022-02-02",20.6453
"2022-02-03",21.029
"2022-02-04",21.4506
"2022-02-05",22.5634
"2022-02-06",21.4008
"2022-02-07",21.3325
"2022-02-08",20.8344
"2022-02-09",21.4346
"2022-02-10",23.7076
"2022-02-11",24.0409
"2022-02-12",23.6441
"2022-02-13",22.9141
"2022-02-14",21.5079
"2022-02-15",20.4879
"2022-02-16",20.5512
"2022-02-17",20.941
"2022-02-18",23.3065
"2022-02-19",23.5851
"2022-02-20",24.1539
"2022-02-21",23.4931
"2022-02-22",23.0417
"2022-02-23",23.8671
"2022-02-24",22.4715
"2022-02-25",21.9674
"2022-02-26",23.8567
"2022-02-27",22.9826
"2022-02-28",22.8652
"2022-03-01",22.6856
"2022-03-02",22.7612
"2022-03-03",23.2539
"2022-03-04",23.4958
"2022-03-05",22.9241
"2022-03-06",23.3446
"2022-03-07",24.0824
"2022-03-08",23.529
"2022-03-09",22.8689
"2022-03-10",22.9556
"2022-03-11",23.4568
"2022-03-12",24.512
"2022-03-13",23.3339
"2022-03-14",22.7555
"2022-03-15",23.2647
"2022-03-16",23.8519
"2022-03-17",24.4318
"2022-03-18",24.4358
"2022-03-19",24.3096
"2022-03-20",23.9249
"2022-03-21",24.2498
"2022-03-22",24.2294
"2022-03-23",24.8362
"2022-03-24",24.3748
"2022-03-25",24.4825
"2022-03-26",24.4686
"2022-03-27",24.8932
"2022-03-28",25.0565
"2022-03-29",24.5723
"2022-03-30",23.8337
"2022-03-31",23.8605
"2022-04-02",24.2414
"2022-04-03",24.1577
"2022-04-04",24.2754
"2022-04-05",24.0785
"2022-04-06",23.7754
"2022-04-07",24.1529
"2022-04-08",23.7409
"2022-04-09",23.9966
"2022-04-10",24.1292
"2022-04-11",24.678
"2022-04-12",24.41
"2022-04-13",24.5249
"2022-04-14",24.7208
"2022-04-15",25.3859
"2022-04-16",24.9553
"2022-04-17",24.0285
"2022-04-18",24.8139
"2022-04-19",25.4106
"2022-04-20",25.3856
"2022-04-21",25.1656
"2022-04-22",24.5921
"2022-04-23",24.3899
"2022-04-24",25.1795
"2022-04-25",25.3979
"2022-04-26",25.0821
"2022-04-27",24.9264
"2022-04-28",24.8057
"2022-04-29",25.2496
"2022-04-30",25.2511
"2022-05-01",24.7429
"2022-05-02",25.3275
"2022-05-03",25.1858
"2022-05-04",25.0554
"2022-05-05",24.8311
"2022-05-06",25.0228
"2022-05-07",25.2211
"2022-05-08",25.5788
"2022-05-09",24.8423
"2022-05-10",25.0012
"2022-05-11",24.108
"2022-05-12",23.5925
"2022-05-13",24.3678
"2022-05-14",24.0655
"2022-05-15",23.9726
"2022-05-16",23.8104
"2022-05-17",24.0534
"2022-05-18",23.7481
"2022-05-19",23.5885
"2022-05-20",24.1417
"2022-05-21",23.868
"2022-05-22",23.5915
"2022-05-23",23.6203
"2022-05-24",23.9043
"2022-05-25",24.0632
"2022-05-26",23.7304
"2022-05-27",23.4285
"2022-05-28",23.5243
"2022-05-29",23.5345
"2022-05-30",23.7867
"2022-05-31",23.5271
"2022-06-01",23.211
"2022-06-02",23.7198
"2022-06-03",23.7526
"2022-06-04",23.938
"2022-06-05",23.5253
"2022-06-06",23.4228
"2022-06-07",23.3896
"2022-06-08",23.2965
"2022-06-09",23.6522
"2022-06-10",23.3413
"2022-06-11",23.3385
"2022-06-12",23.6398
"2022-06-13",23.5062
"2022-06-14",24.1942
"2022-06-15",24.2798
"2022-06-16",23.8995
"2022-06-17",24.0942
"2022-06-18",23.6154
"2022-06-19",23.3491
"2022-06-20",23.7171
"2022-06-21",23.6356
"2022-06-22",23.0732
"2022-06-23",23.0631
"2022-06-24",23.8047
"2022-06-25",23.2743
"2022-06-26",23.017
"2022-06-27",22.8072
"2022-06-28",23.1169
"2022-06-29",23.7108
"2022-06-30",23.2235
"2022-07-01",22.9794
"2022-07-02",24.3578
"2022-07-03",23.9659
"2022-07-04",22.3005
"2022-07-05",23.029
"2022-07-06",22.4702
"2022-07-07",22.7533
"2022-07-08",21.9542
"2022-07-09",22.2867
"2022-07-10",22.6041
"2022-07-11",22.2474
"2022-07-12",22.0984
"2022-07-13",22.2147
"2022-07-14",22.1852
"2022-07-15",22.552
"2022-07-16",22.8878
"2022-07-17",23.5617
"2022-07-18",23.7259
"2022-07-19",23.7805
"2022-07-20",23.6626
"2022-07-21",23.9818
"2022-07-22",24.1645
"2022-07-23",24.0104
"2022-07-24",23.9779
"2022-07-25",23.8735
"2022-07-26",24.2124
"2022-07-27",23.9085
"2022-07-28",24.1004
"2022-07-29",24.6281
"2022-07-30",24.1479
"2022-07-31",23.8817
"2022-08-01",23.5055
"2022-08-02",23.2629
"2022-08-03",23.0499
"2022-08-04",22.9944
"2022-08-05",22.3765
"2022-08-06",22.5792
"2022-08-07",22.3269
"2022-08-08",21.9935
"2022-08-09",21.5523
"2022-08-10",21.7993
"2022-08-11",22.0362
"2022-08-12",23.3153
"2022-08-13",23.5674
"2022-08-14",23.5884
"2022-08-15",24.7246
"2022-08-16",23.9423
"2022-08-17",23.0301
"2022-08-18",23.3872
"2022-08-19",24.1149
"2022-08-20",24.0213
"2022-08-21",23.1002
"2022-08-22",22.9867
"2022-08-23",23.0031
"2022-08-24",24.0893
"2022-08-25",23.5092
"2022-08-26",24.0127
"2022-08-27",23.3844
"2022-08-28",23.4981
"2022-08-29",23.9566
"2022-08-30",24.056
"2022-08-31",23.7137
"2022-09-01",23.4916
"2022-09-02",22.5951
"2022-09-03",23.6504
"2022-09-04",23.7687
"2022-09-05",23.7606
"2022-09-06",22.9618
"2022-09-07",22.6636
"2022-09-08",22.8184
"2022-09-09",22.6601
"2022-09-10",22.6933
"2022-09-11",22.7482
"2022-09-12",22.6272
"2022-09-13",22.7048
"2022-09-14",22.9412
"2022-09-15",22.9816
"2022-09-16",22.9263
"2022-09-17",22.938
"2022-09-18",22.6826
"2022-09-19",23.205
"2022-09-20",22.994
"2022-09-21",22.6034
"2022-09-22",21.8239
"2022-09-23",21.6253
"2022-09-24",21.8103
"2022-09-25",23.105
"2022-09-26",23.1487
"2022-09-27",23.4809
"2022-09-28",23.0266
"2022-09-29",23.1273
"2022-09-30",22.7745
"2022-10-01",22.6547
"2022-10-02",22.9086
"2022-10-03",23.0736
"2022-10-04",23.2804
"2022-10-05",23.6495
"2022-10-06",22.897
"2022-10-07",23.2153
"2022-10-08",23.3246
"2022-10-09",23.9023
"2022-10-10",24.2751
"2022-10-11",24.0901
"2022-10-12",24.1106
"2022-10-13",23.9383
"2022-10-14",24.0356
"2022-10-15",24.3546
"2022-10-16",24.4079
"2022-10-17",23.9784
"2022-10-18",23.7715
"2022-10-19",24.2379
"2022-10-20",24.1663
"2022-10-21",24.2071
"2022-10-22",24.0864
"2022-10-23",24.1882
"2022-10-24",24.1805
"2022-10-25",24.2924
"2022-10-26",22.8386
"2022-10-27",21.6104
"2022-10-28",21.8487
"2022-10-29",24.2458
"2022-10-30",24.1983
"2022-10-31",24.4735
"2022-11-01",24.2608
"2022-11-02",24.0834
"2022-11-03",23.9703
"2022-11-04",24.1025
"2022-11-05",24.1692
"2022-11-06",23.5237
"2022-11-07",24.0088
"2022-11-08",24.0163
"2022-11-09",23.9495
"2022-11-10",23.9477
"2022-11-11",23.8665
"2022-11-12",23.8776
"2022-11-13",23.9701
"2022-11-14",23.9653
"2022-11-15",24.0411
"2022-11-16",22.3932
"2022-11-17",21.0198
"2022-11-18",22.0317
"2022-11-19",22.9842
"2022-11-20",22.4947
"2022-11-21",21.9266
"2022-11-22",22.8975
"2022-11-23",22.1497
"2022-11-24",22.6556
"2022-11-25",23.0767
"2022-11-26",23.4542
"2022-11-27",23.3159
"2022-11-28",23.0961
"2022-11-29",21.9874
"2022-11-30",23.3856
"2022-12-01",24.2013
"2022-12-02",24.0939
"2022-12-03",24.3036
"2022-12-04",24.2063
"2022-12-05",24.1601
"2022-12-06",23.4162
"2022-12-07",22.5075
"2022-12-08",17.8811
"2022-12-09",19.2221
"2022-12-10",22.0308
"2022-12-11",22.6386
"2022-12-12",22.6833
"2022-12-13",22.9723
"2022-12-14",23.2822
"2022-12-15",22.4148
"2022-12-16",22.6439
"2022-12-17",22.4311
"2022-12-18",22.8593
"2022-12-19",23.7926
"2022-12-20",24.187
"2022-12-21",23.5361
"2022-12-22",22.7562
"2022-12-23",23.4838
"2022-12-24",23.6291
"2022-12-25",23.711
"2022-12-26",24.2385
"2022-12-27",23.9846
"2022-12-28",23.9111
"2022-12-29",22.7486
"2022-12-30",21.8849
"2022-12-31",22.0907
"2023-01-01",21.794
"2023-01-02",20.7148
"2023-01-03",21.0968
"2023-01-04",21.5057
"2023-01-05",23.2964
"2023-01-06",23.4448
"2023-01-07",23.2072
"2023-01-08",21.8411
"2023-01-09",20.3495
"2023-01-10",19.7317
"2023-01-11",19.7165
"2023-01-12",19.3638
"2023-01-13",20.2282
"2023-01-14",21.2314
"2023-01-15",21.7296
"2023-01-16",22.6695
"2023-01-17",22.3968
"2023-01-18",20.8778
"2023-01-19",19.2842
"2023-01-20",20.2666
"2023-01-21",22.0653
"2023-01-22",22.5948
"2023-01-23",23.299
"2023-01-24",22.0359
"2023-01-25",21.5588
"2023-01-26",21.5062
"2023-01-27",22.5229
"2023-01-28",20.4996
"2023-01-29",22.2434
"2023-01-30",23.4102
"2023-01-31",23.2134
"2023-02-01",23.2152
"2023-02-02",23.5429
"2023-02-03",23.7215
"2023-02-04",24.0957
"2023-02-05",22.4387
"2023-02-06",23.2141
"2023-02-07",23.7673
"2023-02-08",23.6386
"2023-02-09",23.1321
"2023-02-10",22.481
"2023-02-11",21.6124
"2023-02-12",21.0915
"2023-02-13",20.9928
"2023-02-14",20.7096
"2023-02-15",19.6277
"2023-02-16",19.6258
"2023-02-17",21.5001
"2023-02-18",23.7209
"2023-02-19",23.3321
"2023-02-20",23.5096
"2023-02-21",22.5826
"2023-02-22",19.436
"2023-02-23",21.2416
"2023-02-24",22.4661
"2023-02-25",22.0457
"2023-02-26",20.4702
"2023-02-27",22.4978
"2023-02-28",23.7224
"2023-03-01",23.4373
"2023-03-02",22.3542
"2023-03-03",22.2712
"2023-03-04",23.6776
"2023-03-05",24.0153
"2023-03-06",23.541
"2023-03-07",23.5052
"2023-03-08",23.3602
"2023-03-09",23.5441
"2023-03-10",23.9131
"2023-03-11",23.6057
"2023-03-12",24.086
"2023-03-13",23.8139
"2023-03-14",23.382
"2023-03-15",23.9495
"2023-03-16",23.9513
"2023-03-17",23.9394
"2023-03-18",24.033
"2023-03-19",24.0395
"2023-03-20",23.887
"2023-03-21",24.2422
"2023-03-22",24.3835
"2023-03-23",24.4512
"2023-03-24",24.1706
"2023-03-25",24.6212
"2023-03-26",24.2074
"2023-03-27",24.3018
"2023-03-28",23.8904
"2023-03-29",23.3474
"2023-03-30",22.9147
"2023-03-31",24.001
"2023-04-01",23.6431
"2023-04-02",23.794
"2023-04-03",23.7722
"2023-04-04",23.1775
"2023-04-05",23.7472
"2023-04-06",24.1399
"2023-04-07",23.4901
"2023-04-08",23.5315
"2023-04-09",23.6573
"2023-04-10",24.1004
"2023-04-11",24.0433
"2023-04-12",24.5451
"2023-04-13",24.9408
"2023-04-14",24.427
"2023-04-15",24.332
"2023-04-16",23.6077
"2023-04-17",23.9256
"2023-04-18",24.3249
"2023-04-19",24.7586
"2023-04-20",24.7495
"2023-04-21",24.7928
"2023-04-22",24.816
"2023-04-23",24.9282
"2023-04-24",24.977
"2023-04-25",25.3418
"2023-04-26",24.7374
"2023-04-27",25.1919
"2023-04-28",25.1539
"2023-04-29",24.5582
"2023-04-30",24.6741
"2023-05-01",25.0432
"2023-05-02",24.9607
"2023-05-03",24.5613
"2023-05-04",24.3951
"2023-05-05",23.7451
"2023-05-06",24.8638
"2023-05-07",24.7593
"2023-05-08",25.0006
"2023-05-09",25.4967
"2023-05-10",25.409
"2023-05-11",24.9495
"2023-05-12",25.3614
"2023-05-13",24.9495
"2023-05-14",25.3911
"2023-05-15",25.5415
"2023-05-16",25.7519
"2023-05-17",25.8507
"2023-05-18",25.8395
"2023-05-19",25.0182
"2023-05-20",24.8734
"2023-05-21",24.638
"2023-05-22",24.5754
"2023-05-23",24.6871
"2023-05-24",24.3053
"2023-05-25",24.5683
"2023-05-26",24.3229
"2023-05-27",24.8664
"2023-05-28",25.3078
"2023-05-29",24.9439
"2023-05-30",25.049
"2023-05-31",24.199
"2023-06-01",24.5892
"2023-06-02",24.6574
"2023-06-03",25.1134
"2023-06-04",24.556
"2023-06-05",24.478
"2023-06-06",24.5257
"2023-06-07",24.6054
"2023-06-08",24.1108
"2023-06-09",23.8611
"2023-06-10",23.4025
"2023-06-11",24.3262
"2023-06-12",24.4828
"2023-06-13",23.9793
"2023-06-14",24.0247
"2023-06-15",24.2103
"2023-06-16",24.3259
"2023-06-17",23.9396
"2023-06-18",24.3263
"2023-06-19",24.4082
"2023-06-20",24.1015
"2023-06-21",24.1739
"2023-06-22",24.022
"2023-06-23",23.6535
"2023-06-24",23.1447
"2023-06-25",23.4861
"2023-06-26",22.8958
"2023-06-27",23.1977
"2023-06-28",22.5759
"2023-06-29",23.717
"2023-06-30",23.4461
"2023-07-01",24.0132
"2023-07-02",24.7303
"2023-07-03",23.7371
"2023-07-04",22.9595
"2023-07-05",22.8078
"2023-07-06",22.637
"2023-07-07",22.2717
"2023-07-08",22.6739
"2023-07-09",23.2476
"2023-07-10",23.5559
"2023-07-11",23.3926
"2023-07-12",22.6722
"2023-07-13",23.2799
"2023-07-14",23.0342
"2023-07-15",23.4449
"2023-07-16",23.6235
"2023-07-17",23.28
"2023-07-18",22.3519
"2023-07-19",22.456
"2023-07-20",22.4267
"2023-07-21",21.9889
"2023-07-22",22.4214
"2023-07-23",23.0648
"2023-07-24",23.2986
"2023-07-25",23.3037
"2023-07-26",23.2973
"2023-07-27",22.6409
"2023-07-28",22.7985
"2023-07-29",22.7455
"2023-07-30",22.9084
"2023-07-31",23.103
"2023-08-01",22.702
"2023-08-02",22.3273
"2023-08-03",22.5114
"2023-08-04",23.2245
"2023-08-05",23.2016
"2023-08-06",22.8402
"2023-08-07",22.5886
"2023-08-08",23.0441
"2023-08-09",23.7657
"2023-08-10",23.2655
"2023-08-11",23.8041
"2023-08-12",23.6993
"2023-08-13",23.842
"2023-08-14",22.4152
"2023-08-15",22.315
"2023-08-16",21.6726
"2023-08-17",21.7976
"2023-08-18",22.1847
"2023-08-19",22.0119
"2023-08-20",22.0424
"2023-08-21",23.6064
"2023-08-22",23.897
"2023-08-23",23.3843
"2023-08-24",22.0897
"2023-08-25",22.4633
"2023-08-26",22.4645
"2023-08-27",22.4598
"2023-08-28",22.9083
"2023-08-29",23.5013
"2023-08-30",24.1246
"2023-08-31",24.3582
"2023-09-01",23.5678
"2023-09-02",23.8106
"2023-09-03",23.5547
"2023-09-04",23.2654
"2023-09-05",23.4382
"2023-09-06",23.7194
"2023-09-07",23.3715
"2023-09-08",23.3116
"2023-09-09",23.0365
"2023-09-10",23.5466
"2023-09-12",22.9954
"2023-09-13",23.7078
"2023-09-14",23.2611
"2023-09-15",21.8362
"2023-09-16",22.5619
"2023-09-17",23.7066
"2023-09-18",23.1276
"2023-09-19",23.66
"2023-09-20",23.3457
"2023-09-21",23.683
"2023-09-22",23.5717
"2023-09-23",23.35
"2023-09-24",23.4601
"2023-09-25",23.6269
"2023-09-26",23.7934
"2023-09-27",23.8026
"2023-09-28",23.4299
"2023-09-29",23.2273
"2023-09-30",23.4024
"2023-10-01",23.7314
"2023-10-02",23.5696
"2023-10-03",23.7517
"2023-10-04",23.6779
"2023-10-05",23.8579
"2023-10-06",24.2195
"2023-10-07",24.1978
"2023-10-08",24.1285
"2023-10-09",24.4112
"2023-10-10",24.5162
"2023-10-11",24.1336
"2023-10-12",23.9318
"2023-10-13",24.5691
"2023-10-14",24.3047
"2023-10-15",23.9731
"2023-10-16",23.5556
"2023-10-17",24.5319
"2023-10-18",24.2087
"2023-10-19",23.9951
"2023-10-20",23.8858
"2023-10-21",23.9219
"2023-10-22",24.4248
"2023-10-23",24.0397
"2023-10-24",23.9431
"2023-10-25",24.5089
"2023-10-26",24.1139
"2023-10-27",24.0545
"2023-10-28",24.2247
"2023-10-29",24.4377
"2023-10-30",24.4624
"2023-10-31",24.7316
"2023-11-01",24.5633
"2023-11-02",24.945
"2023-11-03",24.6911
"2023-11-04",24.4043
"2023-11-05",24.4322
"2023-11-06",24.9053
"2023-11-07",24.8174
"2023-11-08",24.7531
"2023-11-09",24.762
"2023-11-10",24.6192
"2023-11-11",25.0681
"2023-11-12",24.81
"2023-11-13",24.5435
"2023-11-14",25.1045
"2023-11-15",25.078
"2023-11-16",24.8796
"2023-11-17",25.0717
"2023-11-18",24.8297
"2023-11-19",24.4282
"2023-11-20",25.0178
"2023-11-21",24.9871
"2023-11-22",24.8726
"2023-11-23",24.2202
"2023-11-24",24.5066
"2023-11-25",24.8588
"2023-11-26",24.3253
"2023-11-27",24.9094
"2023-11-28",24.7819
"2023-11-29",24.4021
"2023-11-30",24.4524
"2023-12-01",24.2732
"2023-12-02",24.5872
"2023-12-03",24.4091
"2023-12-04",24.4395
"2023-12-05",24.7515
"2023-12-06",24.9631
"2023-12-07",25.1661
"2023-12-08",25.0414
"2023-12-09",24.8365
"2023-12-10",24.8963
"2023-12-11",24.6694
"2023-12-12",23.317
"2023-12-13",22.6907
"2023-12-14",24.4181
"2023-12-15",24.6932
"2023-12-16",24.7546
"2023-12-17",25.0206
"2023-12-18",24.4097
"2023-12-19",24.666
"2023-12-20",25.0298
"2023-12-21",24.7383
"2023-12-22",24.193
"2023-12-23",24.2964
"2023-12-24",24.6397
"2023-12-25",24.378
"2023-12-26",24.1116
"2023-12-27",25.0023
"2023-12-28",24.7899
"2023-12-29",24.7529
"2023-12-30",24.5423
"2023-12-31",24.0582
"2024-01-01",23.8269
"2024-01-02",23.6617
"2024-01-03",23.1226
"2024-01-04",23.3872
"2024-01-05",23.946
"2024-01-06",24.4914
"2024-01-07",24.6592
"2024-01-08",24.4593
"2024-01-09",24.2253
"2024-01-10",24.0056
"2024-01-11",23.1231
"2024-01-12",22.213
"2024-01-13",22.3502
"2024-01-14",21.5738
"2024-01-15",19.8169
"2024-01-16",21.3447
"2024-01-17",23.1048
"2024-01-18",24.38
"2024-01-19",24.0028
"2024-01-20",24.3043
"2024-01-21",23.993
"2024-01-22",23.5307
"2024-01-23",21.3596
"2024-01-24",20.3997
"2024-01-25",20.688
"2024-01-26",21.2185
"2024-01-27",22.6761
"2024-01-28",22.8875
"2024-01-29",22.5417
"2024-01-30",23.9685
"2024-01-31",24.5503
"2024-02-01",24.601
"2024-02-02",24.2853
"2024-02-03",23.3436
"2024-02-04",24.1692
"2024-02-05",23.9856
"2024-02-06",22.1033
"2024-02-07",21.7554
"2024-02-08",22.1318
"2024-02-09",22.3827
"2024-02-10",22.6601
"2024-02-11",22.0042
"2024-02-12",23.1872
"2024-02-13",24.6378
"2024-02-14",24.0319
"2024-02-15",23.6788
"2024-02-16",23.9143
"2024-02-17",23.8107
"2024-02-18",23.1196
"2024-02-19",23.5277
"2024-02-20",23.2957
"2024-02-21",23.1749
"2024-02-22",23.5641
"2024-02-23",24.311
"2024-02-24",22.9412
"2024-02-25",23.0011
"2024-02-26",24.0275
"2024-02-27",23.1773
"2024-02-28",23.0153
"2024-02-29",23.3123
"2024-03-01",23.4456
"2024-03-02",23.3732
"2024-03-03",22.7333
"2024-03-04",22.2566
"2024-03-05",22.5656
"2024-03-06",22.9649
"2024-03-07",23.0543
"2024-03-08",22.9069
"2024-03-09",22.4417
"2024-03-10",22.5974
"2024-03-11",22.6046
"2024-03-12",22.2971
"2024-03-13",21.64
"2024-03-14",22.4355
"2024-03-15",24.2806
"2024-03-16",23.871
"2024-03-17",22.1341
"2024-03-18",22.3614
"2024-03-19",22.5124
"2024-03-20",23.6493
"2024-03-21",24.8544
"2024-03-22",24.3468
"2024-03-23",24.4306
"2024-03-24",24.8498
"2024-03-25",24.2581
"2024-03-26",24.5023
"2024-03-27",24.6679
"2024-03-28",24.5756
"2024-03-29",23.0998
"2024-03-30",24.1485
"2024-03-31",24.8214
"2024-04-01",24.4851
"2024-04-02",25.2485
"2024-04-03",25.2051
"2024-04-04",25.351
"2024-04-05",25.0943
"2024-04-06",24.7031
"2024-04-07",24.8538
"2024-04-08",24.7672
"2024-04-09",23.7404
"2024-04-10",23.8379
"2024-04-11",25.1589
"2024-04-12",25.0448
"2024-04-13",25.1576
"2024-04-14",25.7346
"2024-04-15",25.4901
"2024-04-16",25.1569
"2024-04-17",24.9543
"2024-04-18",24.9539
"2024-04-19",25.3411
"2024-04-20",25.3049
"2024-04-21",25.5272
"2024-04-22",24.7298
"2024-04-23",24.7636
"2024-04-24",24.5812
"2024-04-25",25.0291
"2024-04-26",24.4245
"2024-04-27",24.8461
"2024-04-28",25.7422
"2024-04-29",25.7289
"2024-04-30",25.4492
"2024-05-01",25.3809
"2024-05-02",25.6139
"2024-05-03",25.8369
"2024-05-04",25.5893
"2024-05-05",25.419
"2024-05-06",25.0722
"2024-05-07",24.8646
"2024-05-08",25.0745
"2024-05-09",24.7943
"2024-05-10",25.3393
"2024-05-11",26.1016
"2024-05-12",25.3744
"2024-05-13",25.4051
"2024-05-14",25.5294
"2024-05-15",25.7373
"2024-05-16",25.1638
"2024-05-17",25.7553
"2024-05-18",25.5171
"2024-05-19",24.9978
"2024-05-20",25.1537
"2024-05-21",25.5867
"2024-05-22",24.751
"2024-05-23",24.9369
"2024-05-24",24.9053
"2024-05-25",25.2608
"2024-05-26",25.1465
"2024-05-27",24.9412
"2024-05-28",24.8552
"2024-05-29",25.1198
"2024-05-30",25.7607
"2024-05-31",26.4569
"2024-06-01",26.3605
"2024-06-02",25.3224
"2024-06-03",24.8399
"2024-06-04",25.0067
"2024-06-05",24.4304
"2024-06-06",24.7448
"2024-06-07",24.7746
"2024-06-08",24.3659
"2024-06-09",24.5584
"2024-06-10",24.4714
"2024-06-11",24.4945
"2024-06-12",24.3443
"2024-06-13",24.3472
"2024-06-14",24.3755
"2024-06-15",23.9167
"2024-06-16",23.6377
"2024-06-17",23.7768
"2024-06-18",24.1223
"2024-06-19",24.1416
"2024-06-20",24.1873
"2024-06-21",24.0115
"2024-06-22",23.8552
"2024-06-23",23.6276
"2024-06-24",23.7187
"2024-06-25",23.6428
"2024-06-26",23.2423
"2024-06-27",23.3899
"2024-06-28",22.9092
"2024-06-29",23.457
"2024-06-30",24.0772
"2024-07-01",24.0993
"2024-07-02",23.8013
"2024-07-03",24.2765
"2024-07-04",24.2017
"2024-07-05",24.1438
"2024-07-06",23.5485
"2024-07-07",23.9516
"2024-07-08",23.2318
"2024-07-09",22.9577
"2024-07-10",23.419
"2024-07-11",23.5941
"2024-07-12",23.9501
"2024-07-13",23.9413
"2024-07-14",23.7551
"2024-07-15",23.7956
"2024-07-16",23.0875
"2024-07-17",23.3847
"2024-07-18",22.9024
"2024-07-19",22.2751
"2024-07-20",22.4307
"2024-07-21",22.1612
"2024-07-22",22.7855
"2024-07-23",23.5806
"2024-07-24",23.5498
"2024-07-25",22.8868
"2024-07-26",23.4135
"2024-07-27",23.5129
"2024-07-28",23.3919
"2024-07-29",23.2168
"2024-07-30",22.3921
"2024-07-31",23.305
"2024-08-01",23.3163
"2024-08-02",23.3534
"2024-08-03",23.6338
"2024-08-04",24.356
"2024-08-05",24.2268
"2024-08-06",24.3213
"2024-08-07",24.5395
"2024-08-08",24.8225
"2024-08-09",23.9298
"2024-08-10",24.2617
"2024-08-11",24.9458
"2024-08-12",25.1603
"2024-08-13",25.3579
"2024-08-14",24.9652
"2024-08-15",24.0091
"2024-08-16",24.9746
"2024-08-17",24.3285
"2024-08-18",24.2455
"2024-08-19",24.3578
"2024-08-20",24.3622
"2024-08-21",22.7231
"2024-08-22",23.7885
"2024-08-23",24.1938
"2024-08-24",23.628
"2024-08-25",23.4228
"2024-08-26",22.867
"2024-08-27",23.2539
"2024-08-28",24.0801
"2024-08-29",23.9807
"2024-08-30",23.8953
"2024-08-31",24.1909
"2024-09-01",24.3037
"2024-09-02",24.3093
"2024-09-03",23.8711
"2024-09-04",23.9914
"2024-09-05",23.8175
"2024-09-06",23.6163
"2024-09-07",23.6817
"2024-09-08",23.78
"2024-09-09",23.6962
"2024-09-10",23.442
"2024-09-11",23.6868
"2024-09-12",23.3892
"2024-09-13",23.5534
"2024-09-14",23.5749
"2024-09-15",23.5961
"2024-09-16",23.835
"2024-09-17",23.6018
"2024-09-18",23.0144
"2024-09-19",22.6724
"2024-09-20",22.476
"2024-09-21",22.1326
"2024-09-22",22.3473
"2024-09-23",22.9436
"2024-09-24",23.0871
"2024-09-25",23.1833
"2024-09-26",23.5721
"2024-09-27",24.2027
"2024-09-28",24.8213
"2024-09-29",24.8982
"2024-09-30",24.4333
