,"(deg C) Mean Dew Point Temperature (ERA5) at Kandy, 2007-01-01 to 2025-12-31"
"2021-10-16",21.5697
"2021-10-17",21.2973
"2021-10-18",21.1034
"2021-10-19",21.6816
"2021-10-20",21.9835
"2021-10-21",22.4191
"2021-10-22",22.2262
"2021-10-23",21.8078
"2021-10-24",21.4591
"2021-10-25",21.7219
"2021-10-26",21.57
"2021-10-27",21.2709
"2021-10-28",21.7563
"2021-10-29",22.307
"2021-10-30",21.7657
"2021-10-31",22.4292
"2021-11-01",22.2876
"2021-11-02",22.3828
"2021-11-03",22.1468
"2021-11-04",22.0297
"2021-11-05",21.287
"2021-11-06",21.8986
"2021-11-07",21.4072
"2021-11-08",20.7942
"2021-11-09",21.5364
"2021-11-10",21.2833
"2021-11-11",21.4126
"2021-11-12",21.4198
"2021-11-13",20.6998
"2021-11-14",21.0727
"2021-11-15",21.8164
"2021-11-16",21.9171
"2021-11-17",21.746
"2021-11-18",21.3376
"2021-11-19",21.3712
"2021-11-20",19.7903
"2021-11-21",18.33
"2021-11-22",20.6027
"2021-11-23",21.9577
"2021-11-24",22.1891
"2021-11-25",21.973
"2021-11-26",22.192
"2021-11-27",22.3019
"2021-11-28",22.2025
"2021-11-29",22.0954
"2021-11-30",21.8997
"2021-12-01",21.1978
"2021-12-02",21.5614
"2021-12-03",22.4048
"2021-12-04",22.2268
"2021-12-05",22.0451
"2021-12-06",21.9624
"2021-12-07",20.4712
"2021-12-08",21.7335
"2021-12-09",20.1821
"2021-12-10",21.1819
"2021-12-11",21.2112
"2021-12-12",21.071
"2021-12-13",20.9672
"2021-12-14",21.2345
"2021-12-15",21.3437
"2021-12-16",21.6063
"2021-12-17",21.1699
"2021-12-18",21.734
"2021-12-19",20.5689
"2021-12-20",21.2109
"2021-12-21",21.6307
"2021-12-22",20.9277
"2021-12-23",20.1703
"2021-12-24",18.0535
"2021-12-25",17.3259
"2021-12-26",18.5699
"2021-12-27",18.7779
"2021-12-28",19.2462
"2021-12-29",20.3387
"2021-12-30",20.6605
"2021-12-31",21.1354
"2022-01-01",21.2092
"2022-01-02",21.1763
"2022-01-03",20.9863
"2022-01-04",21.1451
"2022-01-05",21.46
"2022-01-06",21.6887
"2022-01-07",21.0672
"2022-01-08",21.199
"2022-01-09",20.3799
"2022-01-10",20.9586
"2022-01-11",21.0577
"2022-01-12",21.5035
"2022-01-13",21.4758
"2022-01-14",21.3395
"2022-01-15",20.909
"2022-01-16",20.8557
"2022-01-17",20.2729
"2022-01-18",20.4593
"2022-01-19",19.3969
"2022-01-20",16.6476
"2022-01-21",14.459
"2022-01-22",12.3296
"2022-01-23",14.5565
"2022-01-24",16.652
"2022-01-25",17.426
"2022-01-26",17.9475
"2022-01-27",17.3683
"2022-01-28",19.7679
"2022-01-29",21.3645
"2022-01-30",21.125
"2022-01-31",21.1441
"2022-02-01",18.1735
"2022-02-02",17.7797
"2022-02-03",18.5346
"2022-02-04",17.3054
"2022-02-05",17.9897
"2022-02-06",16.7493
"2022-02-07",19.4614
"2022-02-08",17.1153
"2022-02-09",18.4554
"2022-02-10",21.0498
"2022-02-11",21.6695
"2022-02-12",21.6597
"2022-02-13",21.0759
"2022-02-14",20.3327
"2022-02-15",18.9131
"2022-02-16",18.5702
"2022-02-17",18.2598
"2022-02-18",20.357
"2022-02-19",21.4608
"2022-02-20",21.8917
"2022-02-21",20.9867
"2022-02-22",19.4358
"2022-02-23",20.5363
"2022-02-24",20.7988
"2022-02-25",20.5801
"2022-02-26",21.2267
"2022-02-27",20.021
"2022-02-28",20.117
"2022-03-01",19.8929
"2022-03-02",20.4958
"2022-03-03",20.6976
"2022-03-04",21.3785
"2022-03-05",21.2978
"2022-03-06",20.1096
"2022-03-07",21.2971
"2022-03-08",21.5925
"2022-03-09",20.129
"2022-03-10",20.1459
"2022-03-11",20.9225
"2022-03-12",21.3843
"2022-03-13",21.579
"2022-03-14",21.113
"2022-03-15",20.907
"2022-03-16",21.0352
"2022-03-17",21.2894
"2022-03-18",21.7313
"2022-03-19",21.7418
"2022-03-20",21.577
"2022-03-21",21.633
"2022-03-22",21.9626
"2022-03-23",22.3444
"2022-03-24",22.2234
"2022-03-25",22.2422
"2022-03-26",22.0718
"2022-03-27",22.298
"2022-03-28",22.3312
"2022-03-29",21.9956
"2022-03-30",21.4584
"2022-03-31",21.2924
"2022-04-02",21.9035
"2022-04-03",21.8928
"2022-04-04",21.7188
"2022-04-05",21.5174
"2022-04-06",21.421
"2022-04-07",21.5402
"2022-04-08",21.0973
"2022-04-09",21.4488
"2022-04-10",21.6041
"2022-04-11",22.7233
"2022-04-12",22.1581
"2022-04-13",22.4324
"2022-04-14",22.4304
"2022-04-15",22.4116
"2022-04-16",22.7619
"2022-04-17",21.83
"2022-04-18",22.4934
"2022-04-19",23.1013
"2022-04-20",23.2429
"2022-04-21",22.9818
"2022-04-22",22.4112
"2022-04-23",22.0925
"2022-04-24",22.854
"2022-04-25",22.6442
"2022-04-26",22.8927
"2022-04-27",23.0015
"2022-04-28",22.1522
"2022-04-29",22.3627
"2022-04-30",22.7547
"2022-05-01",22.6895
"2022-05-02",23.174
"2022-05-03",23.3604
"2022-05-04",23.178
"2022-05-05",23.1696
"2022-05-06",22.7561
"2022-05-07",22.8588
"2022-05-08",23.4735
"2022-05-09",22.9328
"2022-05-10",23.2375
"2022-05-11",22.3811
"2022-05-12",22.2809
"2022-05-13",22.2587
"2022-05-14",22.4898
"2022-05-15",22.1254
"2022-05-16",22.3564
"2022-05-17",22.4612
"2022-05-18",22.1305
"2022-05-19",21.9866
"2022-05-20",22.3831
"2022-05-21",22.1033
"2022-05-22",22.348
"2022-05-23",22.1294
"2022-05-24",22.1507
"2022-05-25",22.394
"2022-05-26",21.6857
"2022-05-27",21.5988
"2022-05-28",21.3729
"2022-05-29",21.3143
"2022-05-30",21.9241
"2022-05-31",21.5658
"2022-06-01",22.1198
"2022-06-02",22.1601
"2022-06-03",22.328
"2022-06-04",22.5671
"2022-06-05",22.0164
"2022-06-06",21.8958
"2022-06-07",21.6692
"2022-06-08",21.4493
"2022-06-09",22.2906
"2022-06-10",21.525
"2022-06-11",21.456
"2022-06-12",21.6741
"2022-06-13",21.6205
"2022-06-14",22.0569
"2022-06-15",22.1988
"2022-06-16",21.6677
"2022-06-17",21.66
"2022-06-18",21.9028
"2022-06-19",21.6446
"2022-06-20",21.6781
"2022-06-21",21.2939
"2022-06-22",20.8928
"2022-06-23",20.9651
"2022-06-24",21.759
"2022-06-25",21.9704
"2022-06-26",21.4188
"2022-06-27",21.3284
"2022-06-28",21.3596
"2022-06-29",22.0619
"2022-06-30",21.1381
"2022-07-01",21.7335
"2022-07-02",22.5183
"2022-07-03",21.9322
"2022-07-04",20.8508
"2022-07-05",20.9605
"2022-07-06",20.8839
"2022-07-07",20.1688
"2022-07-08",20.169
"2022-07-09",21.2258
"2022-07-10",21.1702
"2022-07-11",20.7162
"2022-07-12",20.5437
"2022-07-13",21.1522
"2022-07-14",21.3398
"2022-07-15",21.2677
"2022-07-16",21.3365
"2022-07-17",22.2084
"2022-07-18",22.5819
"2022-07-19",22.2911
"2022-07-20",22.4675
"2022-07-21",22.1902
"2022-07-22",22.2164
"2022-07-23",21.6258
"2022-07-24",21.2192
"2022-07-25",21.5863
"2022-07-26",21.8004
"2022-07-27",21.6463
"2022-07-28",21.9848
"2022-07-29",22.417
"2022-07-30",22.0804
"2022-07-31",22.077
"2022-08-01",21.3156
"2022-08-02",21.2143
"2022-08-03",21.3431
"2022-08-04",20.9988
"2022-08-05",21.389
"2022-08-06",20.8771
"2022-08-07",20.5135
"2022-08-08",20.0972
"2022-08-09",19.6255
"2022-08-10",19.1503
"2022-08-11",20.4243
"2022-08-12",21.4007
"2022-08-13",21.589
"2022-08-14",22.0415
"2022-08-15",22.3604
"2022-08-16",22.2899
"2022-08-17",21.5212
"2022-08-18",21.6909
"2022-08-19",21.7304
"2022-08-20",21.9765
"2022-08-21",21.4332
"2022-08-22",21.3524
"2022-08-23",21.3774
"2022-08-24",21.2744
"2022-08-25",21.2497
"2022-08-26",21.5612
"2022-08-27",20.7973
"2022-08-28",20.6909
"2022-08-29",21.8871
"2022-08-30",21.8791
"2022-08-31",21.5136
"2022-09-01",20.8791
"2022-09-02",20.6262
"2022-09-03",21.3435
"2022-09-04",22.0436
"2022-09-05",21.5606
"2022-09-06",20.8057
"2022-09-07",20.9521
"2022-09-08",20.2386
"2022-09-09",20.3967
"2022-09-10",20.7084
"2022-09-11",20.6417
"2022-09-12",20.6334
"2022-09-13",21.2157
"2022-09-14",21.332
"2022-09-15",21.2151
"2022-09-16",20.9696
"2022-09-17",21.106
"2022-09-18",21.3932
"2022-09-19",21.4849
"2022-09-20",21.424
"2022-09-21",21.0405
"2022-09-22",20.7638
"2022-09-23",20.3341
"2022-09-24",19.832
"2022-09-25",21.4372
"2022-09-26",20.6893
"2022-09-27",20.9546
"2022-09-28",20.614
"2022-09-29",21.1889
"2022-09-30",21.1058
"2022-10-01",21.7181
"2022-10-02",21.8789
"2022-10-03",21.6786
"2022-10-04",21.4919
"2022-10-05",21.0113
"2022-10-06",20.7015
"2022-10-07",20.4448
"2022-10-08",20.9696
"2022-10-09",21.6897
"2022-10-10",21.9436
"2022-10-11",21.84
"2022-10-12",21.7057
"2022-10-13",21.685
"2022-10-14",21.8657
"2022-10-15",21.6511
"2022-10-16",21.7098
"2022-10-17",21.5782
"2022-10-18",21.3051
"2022-10-19",22.2721
"2022-10-20",21.9206
"2022-10-21",21.5856
"2022-10-22",21.464
"2022-10-23",21.6596
"2022-10-24",21.8986
"2022-10-25",22.2211
"2022-10-26",21.6808
"2022-10-27",20.6547
"2022-10-28",19.9471
"2022-10-29",20.5236
"2022-10-30",21.5712
"2022-10-31",22.1617
"2022-11-01",21.5687
"2022-11-02",21.4139
"2022-11-03",21.8862
"2022-11-04",22.1063
"2022-11-05",21.8384
"2022-11-06",21.1978
"2022-11-07",21.1551
"2022-11-08",21.8382
"2022-11-09",21.43
"2022-11-10",21.2883
"2022-11-11",21.5296
"2022-11-12",21.7026
"2022-11-13",21.6136
"2022-11-14",21.4212
"2022-11-15",21.5149
"2022-11-16",21.008
"2022-11-17",18.807
"2022-11-18",19.13
"2022-11-19",20.927
"2022-11-20",20.0394
"2022-11-21",19.1287
"2022-11-22",20.5076
"2022-11-23",18.4948
"2022-11-24",19.8888
"2022-11-25",20.5998
"2022-11-26",20.8622
"2022-11-27",20.7936
"2022-11-28",20.5449
"2022-11-29",20.1279
"2022-11-30",19.9748
"2022-12-01",21.5561
"2022-12-02",21.899
"2022-12-03",21.4698
"2022-12-04",21.4908
"2022-12-05",21.589
"2022-12-06",21.2158
"2022-12-07",19.5985
"2022-12-08",16.099
"2022-12-09",17.8471
"2022-12-10",19.78
"2022-12-11",19.3233
"2022-12-12",19.8928
"2022-12-13",19.2331
"2022-12-14",20.2351
"2022-12-15",20.1364
"2022-12-16",19.8597
"2022-12-17",20.4261
"2022-12-18",20.839
"2022-12-19",21.4226
"2022-12-20",21.4246
"2022-12-21",21.3061
"2022-12-22",21.0526
"2022-12-23",21.2574
"2022-12-24",21.5537
"2022-12-25",21.2833
"2022-12-26",22.0271
"2022-12-27",21.4519
"2022-12-28",21.6182
"2022-12-29",19.6236
"2022-12-30",18.092
"2022-12-31",17.9781
"2023-01-01",17.955
"2023-01-02",18.2927
"2023-01-03",18.9884
"2023-01-04",19.2934
"2023-01-05",20.7975
"2023-01-06",21.3103
"2023-01-07",21.0107
"2023-01-08",20.4826
"2023-01-09",19.1951
"2023-01-10",18.4551
"2023-01-11",17.8674
"2023-01-12",17.3125
"2023-01-13",18.6474
"2023-01-14",20.2142
"2023-01-15",20.9423
"2023-01-16",21.1772
"2023-01-17",21.3304
"2023-01-18",19.9
"2023-01-19",17.1226
"2023-01-20",18.3078
"2023-01-21",20.2249
"2023-01-22",20.4578
"2023-01-23",21.0331
"2023-01-24",20.8262
"2023-01-25",19.9652
"2023-01-26",20.2536
"2023-01-27",20.6479
"2023-01-28",19.2412
"2023-01-29",19.2276
"2023-01-30",20.6622
"2023-01-31",20.9899
"2023-02-01",21.0562
"2023-02-02",21.5409
"2023-02-03",21.9798
"2023-02-04",21.1349
"2023-02-05",21.4361
"2023-02-06",21.5549
"2023-02-07",21.5708
"2023-02-08",20.3591
"2023-02-09",20.0205
"2023-02-10",20.1797
"2023-02-11",20.474
"2023-02-12",20.4132
"2023-02-13",19.0701
"2023-02-14",19.033
"2023-02-15",16.8896
"2023-02-16",17.1938
"2023-02-17",19.6204
"2023-02-18",21.2071
"2023-02-19",21.1762
"2023-02-20",21.4204
"2023-02-21",21.063
"2023-02-22",19.2556
"2023-02-23",20.5276
"2023-02-24",20.6242
"2023-02-25",20.7994
"2023-02-26",17.7156
"2023-02-27",19.6535
"2023-02-28",21.083
"2023-03-01",20.8641
"2023-03-02",19.8686
"2023-03-03",20.395
"2023-03-04",21.2721
"2023-03-05",21.0044
"2023-03-06",21.0402
"2023-03-07",20.5756
"2023-03-08",20.699
"2023-03-09",20.9405
"2023-03-10",21.5242
"2023-03-11",21.3567
"2023-03-12",20.9622
"2023-03-13",21.3113
"2023-03-14",20.6189
"2023-03-15",21.456
"2023-03-16",21.2547
"2023-03-17",20.4747
"2023-03-18",20.945
"2023-03-19",21.8701
"2023-03-20",21.4578
"2023-03-21",21.6152
"2023-03-22",21.956
"2023-03-23",21.5038
"2023-03-24",21.4495
"2023-03-25",21.9392
"2023-03-26",21.5995
"2023-03-27",22.0368
"2023-03-28",21.2371
"2023-03-29",21.5633
"2023-03-30",20.8483
"2023-03-31",20.9871
"2023-04-01",21.438
"2023-04-02",21.5637
"2023-04-03",21.9975
"2023-04-04",21.4636
"2023-04-05",21.8363
"2023-04-06",21.7319
"2023-04-07",20.9475
"2023-04-08",21.4906
"2023-04-09",20.7237
"2023-04-10",21.2673
"2023-04-11",20.6592
"2023-04-12",21.396
"2023-04-13",22.2616
"2023-04-14",21.7035
"2023-04-15",21.1932
"2023-04-16",20.8407
"2023-04-17",20.8764
"2023-04-18",22.2982
"2023-04-19",22.2833
"2023-04-20",22.2319
"2023-04-21",22.4351
"2023-04-22",22.3657
"2023-04-23",22.6263
"2023-04-24",22.6587
"2023-04-25",22.3344
"2023-04-26",22.3125
"2023-04-27",22.6275
"2023-04-28",22.6477
"2023-04-29",22.2052
"2023-04-30",22.5438
"2023-05-01",22.8608
"2023-05-02",22.5369
"2023-05-03",22.4234
"2023-05-04",22.2731
"2023-05-05",21.0898
"2023-05-06",22.1766
"2023-05-07",22.3327
"2023-05-08",22.5815
"2023-05-09",22.2526
"2023-05-10",22.6223
"2023-05-11",22.8433
"2023-05-12",22.9733
"2023-05-13",22.7385
"2023-05-14",23.5855
"2023-05-15",23.6013
"2023-05-16",23.7611
"2023-05-17",23.7774
"2023-05-18",23.2089
"2023-05-19",23.0582
"2023-05-20",22.7151
"2023-05-21",22.5927
"2023-05-22",22.5909
"2023-05-23",22.4329
"2023-05-24",22.0355
"2023-05-25",22.1939
"2023-05-26",22.2424
"2023-05-27",22.7609
"2023-05-28",23.27
"2023-05-29",22.7604
"2023-05-30",23.1002
"2023-05-31",22.7004
"2023-06-01",22.487
"2023-06-02",22.8629
"2023-06-03",23.4304
"2023-06-04",22.7218
"2023-06-05",22.5209
"2023-06-06",22.9466
"2023-06-07",22.8318
"2023-06-08",22.4032
"2023-06-09",22.0963
"2023-06-10",21.7717
"2023-06-11",22.2822
"2023-06-12",22.5067
"2023-06-13",22.1414
"2023-06-14",21.7037
"2023-06-15",22.3348
"2023-06-16",22.0496
"2023-06-17",21.9195
"2023-06-18",22.0987
"2023-06-19",22.0133
"2023-06-20",22.5057
"2023-06-21",22.269
"2023-06-22",22.2645
"2023-06-23",22.0339
"2023-06-24",21.368
"2023-06-25",21.8374
"2023-06-26",21.724
"2023-06-27",21.8033
"2023-06-28",21.7801
"2023-06-29",21.8955
"2023-06-30",21.8559
"2023-07-01",22.319
"2023-07-02",23.0448
"2023-07-03",22.1152
"2023-07-04",21.6751
"2023-07-05",21.6339
"2023-07-06",21.3776
"2023-07-07",20.9607
"2023-07-08",20.9402
"2023-07-09",21.9303
"2023-07-10",21.9104
"2023-07-11",22.107
"2023-07-12",21.434
"2023-07-13",22.025
"2023-07-14",21.7441
"2023-07-15",22.0884
"2023-07-16",22.2826
"2023-07-17",21.735
"2023-07-18",21.3791
"2023-07-19",21.4154
"2023-07-20",21.705
"2023-07-21",21.4737
"2023-07-22",21.6039
"2023-07-23",22.0625
"2023-07-24",22.2468
"2023-07-25",21.6495
"2023-07-26",21.6392
"2023-07-27",21.1238
"2023-07-28",21.4158
"2023-07-29",21.4481
"2023-07-30",21.3873
"2023-07-31",21.2577
"2023-08-01",21.2056
"2023-08-02",20.8425
"2023-08-03",21.3102
"2023-08-04",21.5588
"2023-08-05",21.8598
"2023-08-06",21.7205
"2023-08-07",21.2352
"2023-08-08",21.1198
"2023-08-09",21.3323
"2023-08-10",21.4689
"2023-08-11",21.6389
"2023-08-12",21.3264
"2023-08-13",21.0307
"2023-08-14",20.6074
"2023-08-15",20.2821
"2023-08-16",20.6775
"2023-08-17",20.4898
"2023-08-18",20.7246
"2023-08-19",20.4422
"2023-08-20",20.2143
"2023-08-21",21.4794
"2023-08-22",21.9107
"2023-08-23",21.4514
"2023-08-24",19.9233
"2023-08-25",20.4764
"2023-08-26",20.8932
"2023-08-27",21.1895
"2023-08-28",21.1732
"2023-08-29",21.3559
"2023-08-30",21.7144
"2023-08-31",21.8927
"2023-09-01",21.5741
"2023-09-02",22.2898
"2023-09-03",21.8979
"2023-09-04",21.9559
"2023-09-05",22.0652
"2023-09-06",21.9535
"2023-09-07",21.5246
"2023-09-08",21.335
"2023-09-09",21.3605
"2023-09-10",21.7832
"2023-09-12",21.6163
"2023-09-13",22.0647
"2023-09-14",21.4975
"2023-09-15",20.5061
"2023-09-16",20.7453
"2023-09-17",21.5499
"2023-09-18",21.4627
"2023-09-19",21.3882
"2023-09-20",22.0283
"2023-09-21",21.9352
"2023-09-22",21.7471
"2023-09-23",21.889
"2023-09-24",21.9471
"2023-09-25",22.2285
"2023-09-26",21.7112
"2023-09-27",22.0041
"2023-09-28",21.6851
"2023-09-29",21.2562
"2023-09-30",21.3215
"2023-10-01",21.468
"2023-10-02",21.8395
"2023-10-03",21.9464
"2023-10-04",22.1772
"2023-10-05",22.4017
"2023-10-06",22.6921
"2023-10-07",22.6778
"2023-10-08",22.9482
"2023-10-09",22.7996
"2023-10-10",22.6699
"2023-10-11",22.3535
"2023-10-12",22.2609
"2023-10-13",22.2584
"2023-10-14",22.6329
"2023-10-15",21.5222
"2023-10-16",21.5573
"2023-10-17",22.0129
"2023-10-18",21.8961
"2023-10-19",22.0016
"2023-10-20",22.0048
"2023-10-21",22.0966
"2023-10-22",22.1922
"2023-10-23",22.2462
"2023-10-24",21.8361
"2023-10-25",21.519
"2023-10-26",21.3401
"2023-10-27",21.7657
"2023-10-28",21.9981
"2023-10-29",22.2708
"2023-10-30",22.1812
"2023-10-31",22.1611
"2023-11-01",22.527
"2023-11-02",23.1423
"2023-11-03",22.7157
"2023-11-04",22.1055
"2023-11-05",22.2975
"2023-11-06",22.2148
"2023-11-07",22.112
"2023-11-08",22.4555
"2023-11-09",22.1499
"2023-11-10",22.4166
"2023-11-11",22.8491
"2023-11-12",22.6081
"2023-11-13",22.5805
"2023-11-14",22.8267
"2023-11-15",22.9446
"2023-11-16",22.9009
"2023-11-17",22.9624
"2023-11-18",23.0281
"2023-11-19",22.4446
"2023-11-20",22.8794
"2023-11-21",22.8185
"2023-11-22",22.607
"2023-11-23",22.3419
"2023-11-24",21.6604
"2023-11-25",21.755
"2023-11-26",22.0391
"2023-11-27",22.7443
"2023-11-28",22.4458
"2023-11-29",22.2387
"2023-11-30",22.3919
"2023-12-01",22.1483
"2023-12-02",22.2967
"2023-12-03",22.4651
"2023-12-04",22.2734
"2023-12-05",22.4544
"2023-12-06",22.6236
"2023-12-07",23.1665
"2023-12-08",22.9738
"2023-12-09",22.7186
"2023-12-10",22.4687
"2023-12-11",22.3396
"2023-12-12",21.803
"2023-12-13",21.34
"2023-12-14",22.2743
"2023-12-15",22.2619
"2023-12-16",22.6816
"2023-12-17",22.682
"2023-12-18",22.4455
"2023-12-19",22.4269
"2023-12-20",22.2372
"2023-12-21",21.9209
"2023-12-22",20.767
"2023-12-23",20.6742
"2023-12-24",21.5214
"2023-12-25",20.9705
"2023-12-26",21.8503
"2023-12-27",22.7189
"2023-12-28",22.0036
"2023-12-29",22.0388
"2023-12-30",21.9995
"2023-12-31",21.8592
"2024-01-01",22.0224
"2024-01-02",21.8202
"2024-01-03",21.9388
"2024-01-04",22.1672
"2024-01-05",22.0759
"2024-01-06",22.2909
"2024-01-07",22.5337
"2024-01-08",22.1665
"2024-01-09",21.7411
"2024-01-10",21.6485
"2024-01-11",21.811
"2024-01-12",20.7059
"2024-01-13",20.5523
"2024-01-14",19.6432
"2024-01-15",17.4583
"2024-01-16",19.056
"2024-01-17",20.7493
"2024-01-18",21.8127
"2024-01-19",21.9666
"2024-01-20",22.2308
"2024-01-21",21.7983
"2024-01-22",21.0116
"2024-01-23",19.4349
"2024-01-24",17.6612
"2024-01-25",17.4862
"2024-01-26",19.5003
"2024-01-27",20.559
"2024-01-28",21.1998
"2024-01-29",21.1393
"2024-01-30",22.2402
"2024-01-31",22.2857
"2024-02-01",21.8149
"2024-02-02",21.5979
"2024-02-03",19.8557
"2024-02-04",21.89
"2024-02-05",21.999
"2024-02-06",20.2317
"2024-02-07",19.284
"2024-02-08",18.3378
"2024-02-09",18.927
"2024-02-10",19.5329
"2024-02-11",19.8126
"2024-02-12",21.0759
"2024-02-13",21.7323
"2024-02-14",21.6734
"2024-02-15",21.9445
"2024-02-16",21.6463
"2024-02-17",21.2764
"2024-02-18",19.5462
"2024-02-19",20.4646
"2024-02-20",21.145
"2024-02-21",20.0213
"2024-02-22",20.8115
"2024-02-23",21.4754
"2024-02-24",20.1285
"2024-02-25",20.0997
"2024-02-26",21.7442
"2024-02-27",21.3931
"2024-02-28",20.4939
"2024-02-29",20.6002
"2024-03-01",19.9882
"2024-03-02",19.5626
"2024-03-03",19.4502
"2024-03-04",18.0731
"2024-03-05",19.6542
"2024-03-06",20.6433
"2024-03-07",20.2413
"2024-03-08",19.8821
"2024-03-09",17.3281
"2024-03-10",16.8336
"2024-03-11",18.5251
"2024-03-12",19.5712
"2024-03-13",19.4788
"2024-03-14",20.6334
"2024-03-15",20.587
"2024-03-16",19.8874
"2024-03-17",17.9417
"2024-03-18",17.7019
"2024-03-19",18.8024
"2024-03-20",19.3198
"2024-03-21",22.0835
"2024-03-22",22.1031
"2024-03-23",22.3452
"2024-03-24",22.5368
"2024-03-25",22.199
"2024-03-26",21.6184
"2024-03-27",22.7828
"2024-03-28",22.3414
"2024-03-29",20.6912
"2024-03-30",20.837
"2024-03-31",21.7024
"2024-04-01",22.009
"2024-04-02",22.7042
"2024-04-03",23.0332
"2024-04-04",22.8646
"2024-04-05",22.7501
"2024-04-06",22.1655
"2024-04-07",21.7204
"2024-04-08",21.3638
"2024-04-09",19.5038
"2024-04-10",21.0753
"2024-04-11",22.7272
"2024-04-12",22.5042
"2024-04-13",21.5558
"2024-04-14",22.5934
"2024-04-15",23.0746
"2024-04-16",23.0204
"2024-04-17",23.1953
"2024-04-18",22.9069
"2024-04-19",23.5025
"2024-04-20",23.5761
"2024-04-21",22.584
"2024-04-22",21.575
"2024-04-23",21.55
"2024-04-24",21.6195
"2024-04-25",21.6162
"2024-04-26",22.189
"2024-04-27",23.2288
"2024-04-28",23.3966
"2024-04-29",23.6463
"2024-04-30",23.6891
"2024-05-01",23.6938
"2024-05-02",23.3219
"2024-05-03",23.7876
"2024-05-04",23.5965
"2024-05-05",23.6015
"2024-05-06",22.7741
"2024-05-07",23.382
"2024-05-08",22.3635
"2024-05-09",22.9599
"2024-05-10",23.1433
"2024-05-11",23.0623
"2024-05-12",23.0331
"2024-05-13",23.0936
"2024-05-14",23.0262
"2024-05-15",23.2848
"2024-05-16",23.0357
"2024-05-17",23.2411
"2024-05-18",23.1282
"2024-05-19",22.6502
"2024-05-20",21.4838
"2024-05-21",22.896
"2024-05-22",22.8706
"2024-05-23",22.7725
"2024-05-24",22.8795
"2024-05-25",23.0509
"2024-05-26",23.0632
"2024-05-27",22.9766
"2024-05-28",22.8386
"2024-05-29",23.1272
"2024-05-30",23.5035
"2024-05-31",24.1035
"2024-06-01",24.4397
"2024-06-02",23.02
"2024-06-03",22.8869
"2024-06-04",23.2697
"2024-06-05",22.7136
"2024-06-06",23.1368
"2024-06-07",23.0796
"2024-06-08",22.6436
"2024-06-09",22.4777
"2024-06-10",22.3984
"2024-06-11",22.7233
"2024-06-12",22.4549
"2024-06-13",22.5328
"2024-06-14",22.3004
"2024-06-15",22.0796
"2024-06-16",21.8162
"2024-06-17",22.1479
"2024-06-18",22.2172
"2024-06-19",21.9372
"2024-06-20",22.2019
"2024-06-21",22.3384
"2024-06-22",22.6904
"2024-06-23",22.7052
"2024-06-24",22.3817
"2024-06-25",22.2777
"2024-06-26",21.7879
"2024-06-27",21.8409
"2024-06-28",20.9618
"2024-06-29",21.8466
"2024-06-30",22.6347
"2024-07-01",22.4433
"2024-07-02",22.7583
"2024-07-03",22.8411
"2024-07-04",22.261
"2024-07-05",22.2888
"2024-07-06",21.8076
"2024-07-07",21.884
"2024-07-08",21.5313
"2024-07-09",21.1804
"2024-07-10",21.8127
"2024-07-11",22.21
"2024-07-12",22.5055
"2024-07-13",22.0154
"2024-07-14",22.0108
"2024-07-15",22.3452
"2024-07-16",21.878
"2024-07-17",21.8337
"2024-07-18",21.862
"2024-07-19",21.0886
"2024-07-20",20.7401
"2024-07-21",19.8887
"2024-07-22",20.9142
"2024-07-23",22.105
"2024-07-24",22.0355
"2024-07-25",21.9959
"2024-07-26",22.2434
"2024-07-27",22.583
"2024-07-28",22.4906
"2024-07-29",21.6947
"2024-07-30",21.6794
"2024-07-31",22.2173
"2024-08-01",22.2951
"2024-08-02",21.8661
"2024-08-03",21.5819
"2024-08-04",22.4549
"2024-08-05",22.0763
"2024-08-06",21.653
"2024-08-07",21.5541
"2024-08-08",21.5156
"2024-08-09",21.3841
"2024-08-10",21.8032
"2024-08-11",22.7414
"2024-08-12",22.7093
"2024-08-13",22.9119
"2024-08-14",22.9055
"2024-08-15",22.4709
"2024-08-16",23.0488
"2024-08-17",22.4409
"2024-08-18",22.7061
"2024-08-19",22.5219
"2024-08-20",22.3027
"2024-08-21",20.2199
"2024-08-22",22.3511
"2024-08-23",22.84
"2024-08-24",21.8368
"2024-08-25",21.25
"2024-08-26",20.7831
"2024-08-27",20.6229
"2024-08-28",21.8551
"2024-08-29",22.0072
"2024-08-30",21.8148
"2024-08-31",22.3528
"2024-09-01",22.6739
"2024-09-02",22.6423
"2024-09-03",21.8308
"2024-09-04",22.0799
"2024-09-05",22.234
"2024-09-06",22.0792
"2024-09-07",22.3701
"2024-09-08",22.304
"2024-09-09",21.9651
"2024-09-10",21.8207
"2024-09-11",21.822
"2024-09-12",21.8992
"2024-09-13",22.2245
"2024-09-14",21.928
"2024-09-15",22.0319
"2024-09-16",22.31
"2024-09-17",22.0471
"2024-09-18",21.1804
"2024-09-19",20.9538
"2024-09-20",20.8738
"2024-09-21",21.3957
"2024-09-22",20.9706
"2024-09-23",21.0771
"2024-09-24",21.5665
"2024-09-25",21.856
"2024-09-26",21.7771
"2024-09-27",21.9752
"2024-09-28",22.1318
"2024-09-29",22.6665
"2024-09-30",22.5096
"2024-10-01",22.7763
"2024-10-02",22.5522
"2024-10-03",21.9511
"2024-10-04",21.0606
