,"(deg C) Mean Dew Point Temperature (ERA5) at Nuwara Eliya, 2007-01-01 to 2025-12-31"
"2021-10-13",20.5456
"2021-10-14",21.3349
"2021-10-15",21.2261
"2021-10-16",21.2568
"2021-10-17",21.0814
"2021-10-18",20.8028
"2021-10-19",21.2544
"2021-10-20",21.4196
"2021-10-21",21.9196
"2021-10-22",21.6767
"2021-10-23",21.1943
"2021-10-24",20.9889
"2021-10-25",21.2053
"2021-10-26",21.029
"2021-10-27",20.777
"2021-10-28",21.1968
"2021-10-29",21.7258
"2021-10-30",21.2107
"2021-10-31",21.8599
"2021-11-01",21.7885
"2021-11-02",21.8502
"2021-11-03",21.6079
"2021-11-04",21.495
"2021-11-05",20.7651
"2021-11-06",21.4599
"2021-11-07",20.9059
"2021-11-08",20.2004
"2021-11-09",20.919
"2021-11-10",20.7346
"2021-11-11",21.0337
"2021-11-12",20.9768
"2021-11-13",20.2306
"2021-11-14",20.6233
"2021-11-15",21.4126
"2021-11-16",21.5375
"2021-11-17",21.2425
"2021-11-18",20.8867
"2021-11-19",20.9844
"2021-11-20",19.2
"2021-11-21",17.7895
"2021-11-22",19.8674
"2021-11-23",21.3985
"2021-11-24",21.7037
"2021-11-25",21.513
"2021-11-26",21.6906
"2021-11-27",21.7819
"2021-11-28",21.7016
"2021-11-29",21.5498
"2021-11-30",21.3146
"2021-12-01",20.7171
"2021-12-02",21.0786
"2021-12-03",21.9422
"2021-12-04",21.7788
"2021-12-05",21.5671
"2021-12-06",21.5333
"2021-12-07",20.0128
"2021-12-08",21.1791
"2021-12-09",19.945
"2021-12-10",20.5841
"2021-12-11",20.6521
"2021-12-12",20.4913
"2021-12-13",20.5753
"2021-12-14",20.899
"2021-12-15",20.8702
"2021-12-16",21.0044
"2021-12-17",20.5541
"2021-12-18",21.2281
"2021-12-19",20.4062
"2021-12-20",20.7346
"2021-12-21",21.1373
"2021-12-22",20.5865
"2021-12-23",20.0552
"2021-12-24",17.5381
"2021-12-25",16.9796
"2021-12-26",18.2322
"2021-12-27",18.301
"2021-12-28",18.6445
"2021-12-29",19.7219
"2021-12-30",20.0491
"2021-12-31",20.5643
"2022-01-01",20.7011
"2022-01-02",20.6599
"2022-01-03",20.5595
"2022-01-04",20.7167
"2022-01-05",20.8282
"2022-01-06",21.0446
"2022-01-07",20.4035
"2022-01-08",20.5504
"2022-01-09",20.046
"2022-01-10",20.4929
"2022-01-11",20.4862
"2022-01-12",20.9732
"2022-01-13",20.953
"2022-01-14",20.8852
"2022-01-15",20.4072
"2022-01-16",20.2075
"2022-01-17",19.7182
"2022-01-18",19.8325
"2022-01-19",19.0931
"2022-01-20",15.9586
"2022-01-21",13.6386
"2022-01-22",11.8435
"2022-01-23",14.3018
"2022-01-24",16.3915
"2022-01-25",17.1607
"2022-01-26",17.6542
"2022-01-27",16.812
"2022-01-28",19.1722
"2022-01-29",20.7959
"2022-01-30",20.6574
"2022-01-31",20.6023
"2022-02-01",17.6722
"2022-02-02",17.7715
"2022-02-03",18.3906
"2022-02-04",16.9072
"2022-02-05",17.4618
"2022-02-06",16.3499
"2022-02-07",19.1179
"2022-02-08",16.3743
"2022-02-09",17.9139
"2022-02-10",20.7428
"2022-02-11",21.2814
"2022-02-12",21.3076
"2022-02-13",20.812
"2022-02-14",20.0951
"2022-02-15",18.78
"2022-02-16",18.3111
"2022-02-17",17.8758
"2022-02-18",19.9346
"2022-02-19",20.9914
"2022-02-20",21.3915
"2022-02-21",20.5967
"2022-02-22",18.9074
"2022-02-23",19.7918
"2022-02-24",20.3895
"2022-02-25",20.1776
"2022-02-26",20.6474
"2022-02-27",19.4254
"2022-02-28",19.341
"2022-03-01",19.0285
"2022-03-02",19.676
"2022-03-03",20.0937
"2022-03-04",20.772
"2022-03-05",20.8632
"2022-03-06",19.5965
"2022-03-07",20.8225
"2022-03-08",20.9384
"2022-03-09",19.7096
"2022-03-10",19.743
"2022-03-11",20.3862
"2022-03-12",20.8995
"2022-03-13",21.1336
"2022-03-14",20.7517
"2022-03-15",20.6672
"2022-03-16",20.7203
"2022-03-17",20.7843
"2022-03-18",21.2797
"2022-03-19",21.3211
"2022-03-20",21.1686
"2022-03-21",21.2805
"2022-03-22",21.5214
"2022-03-23",21.9467
"2022-03-24",21.8079
"2022-03-25",21.7478
"2022-03-26",21.5813
"2022-03-27",21.7864
"2022-03-28",21.8819
"2022-03-29",21.4776
"2022-03-30",20.9582
"2022-03-31",20.8215
"2022-04-02",21.32
"2022-04-03",21.4342
"2022-04-04",21.1999
"2022-04-05",21.0405
"2022-04-06",20.8649
"2022-04-07",20.9524
"2022-04-08",20.6098
"2022-04-09",21.0167
"2022-04-10",21.1781
"2022-04-11",22.2772
"2022-04-12",21.7145
"2022-04-13",21.8442
"2022-04-14",21.9158
"2022-04-15",21.9038
"2022-04-16",22.3303
"2022-04-17",21.3628
"2022-04-18",22.017
"2022-04-19",22.6201
"2022-04-20",22.7853
"2022-04-21",22.4725
"2022-04-22",21.8221
"2022-04-23",21.6132
"2022-04-24",22.3863
"2022-04-25",22.1875
"2022-04-26",22.4317
"2022-04-27",22.6437
"2022-04-28",21.6788
"2022-04-29",21.8727
"2022-04-30",22.3313
"2022-05-01",22.3205
"2022-05-02",22.76
"2022-05-03",22.9142
"2022-05-04",22.9047
"2022-05-05",22.7128
"2022-05-06",22.359
"2022-05-07",22.4316
"2022-05-08",23.0817
"2022-05-09",22.575
"2022-05-10",22.8175
"2022-05-11",21.9636
"2022-05-12",21.9182
"2022-05-13",21.7098
"2022-05-14",21.9474
"2022-05-15",21.6083
"2022-05-16",21.9716
"2022-05-17",22.0597
"2022-05-18",21.8057
"2022-05-19",21.6977
"2022-05-20",22.1094
"2022-05-21",21.7219
"2022-05-22",21.8589
"2022-05-23",21.7346
"2022-05-24",21.8036
"2022-05-25",22.0843
"2022-05-26",21.3754
"2022-05-27",21.2536
"2022-05-28",21.0305
"2022-05-29",20.9518
"2022-05-30",21.5854
"2022-05-31",21.0466
"2022-06-01",21.6265
"2022-06-02",21.7768
"2022-06-03",21.9941
"2022-06-04",22.2774
"2022-06-05",21.7042
"2022-06-06",21.6183
"2022-06-07",21.4181
"2022-06-08",21.2068
"2022-06-09",22.0015
"2022-06-10",21.2707
"2022-06-11",21.1338
"2022-06-12",21.2969
"2022-06-13",21.2732
"2022-06-14",21.7824
"2022-06-15",21.8753
"2022-06-16",21.2223
"2022-06-17",21.4024
"2022-06-18",21.5539
"2022-06-19",21.3165
"2022-06-20",21.3541
"2022-06-21",20.9435
"2022-06-22",20.6798
"2022-06-23",20.7096
"2022-06-24",21.3266
"2022-06-25",21.6271
"2022-06-26",20.9939
"2022-06-27",20.9391
"2022-06-28",21.0094
"2022-06-29",21.7351
"2022-06-30",20.8135
"2022-07-01",21.5108
"2022-07-02",22.1706
"2022-07-03",21.4012
"2022-07-04",20.453
"2022-07-05",20.5338
"2022-07-06",20.5673
"2022-07-07",19.7815
"2022-07-08",19.9167
"2022-07-09",20.879
"2022-07-10",20.7714
"2022-07-11",20.2415
"2022-07-12",20.0964
"2022-07-13",20.8606
"2022-07-14",21.0688
"2022-07-15",20.9303
"2022-07-16",21.0346
"2022-07-17",21.9618
"2022-07-18",22.3021
"2022-07-19",21.9049
"2022-07-20",22.0893
"2022-07-21",21.7678
"2022-07-22",21.7628
"2022-07-23",21.2098
"2022-07-24",20.7455
"2022-07-25",21.133
"2022-07-26",21.2846
"2022-07-27",21.0904
"2022-07-28",21.5357
"2022-07-29",21.8596
"2022-07-30",21.6384
"2022-07-31",21.6703
"2022-08-01",20.7006
"2022-08-02",20.6786
"2022-08-03",20.6656
"2022-08-04",20.4782
"2022-08-05",20.8511
"2022-08-06",20.3892
"2022-08-07",20.1235
"2022-08-08",19.7954
"2022-08-09",19.0918
"2022-08-10",18.6619
"2022-08-11",20.0384
"2022-08-12",21.0282
"2022-08-13",21.2486
"2022-08-14",21.6837
"2022-08-15",21.8761
"2022-08-16",21.8257
"2022-08-17",21.1938
"2022-08-18",21.346
"2022-08-19",21.3759
"2022-08-20",21.7212
"2022-08-21",21.0963
"2022-08-22",20.9384
"2022-08-23",20.9639
"2022-08-24",20.8252
"2022-08-25",20.8137
"2022-08-26",21.2074
"2022-08-27",20.4089
"2022-08-28",20.3349
"2022-08-29",21.5557
"2022-08-30",21.4056
"2022-08-31",20.9848
"2022-09-01",20.4622
"2022-09-02",20.3505
"2022-09-03",20.9854
"2022-09-04",21.6756
"2022-09-05",21.1653
"2022-09-06",20.4649
"2022-09-07",20.4714
"2022-09-08",19.8154
"2022-09-09",19.9848
"2022-09-10",20.3696
"2022-09-11",20.2312
"2022-09-12",20.2963
"2022-09-13",20.9006
"2022-09-14",21.0221
"2022-09-15",20.8196
"2022-09-16",20.7058
"2022-09-17",20.8124
"2022-09-18",21.0871
"2022-09-19",21.1413
"2022-09-20",21.0932
"2022-09-21",20.7532
"2022-09-22",20.4582
"2022-09-23",19.969
"2022-09-24",19.5735
"2022-09-25",21.088
"2022-09-26",20.3817
"2022-09-27",20.6638
"2022-09-28",20.3293
"2022-09-29",20.8832
"2022-09-30",20.7467
"2022-10-01",21.1982
"2022-10-02",21.3346
"2022-10-03",21.1711
"2022-10-04",21.1741
"2022-10-05",20.6337
"2022-10-06",20.4429
"2022-10-07",20.1584
"2022-10-08",20.5905
"2022-10-09",21.1495
"2022-10-10",21.5253
"2022-10-11",21.4922
"2022-10-12",21.2554
"2022-10-13",21.1506
"2022-10-14",21.4365
"2022-10-15",21.1196
"2022-10-16",21.2822
"2022-10-17",21.1547
"2022-10-18",20.8163
"2022-10-19",21.844
"2022-10-20",21.4133
"2022-10-21",21.0771
"2022-10-22",21.0179
"2022-10-23",21.1638
"2022-10-24",21.4526
"2022-10-25",21.6735
"2022-10-26",21.173
"2022-10-27",20.3705
"2022-10-28",19.4745
"2022-10-29",20.0552
"2022-10-30",21.0232
"2022-10-31",21.6469
"2022-11-01",21.0246
"2022-11-02",20.9647
"2022-11-03",21.3482
"2022-11-04",21.5977
"2022-11-05",21.2995
"2022-11-06",20.7626
"2022-11-07",20.5151
"2022-11-08",21.3286
"2022-11-09",20.8505
"2022-11-10",20.7454
"2022-11-11",20.9247
"2022-11-12",21.2356
"2022-11-13",21.0787
"2022-11-14",20.8596
"2022-11-15",21.0379
"2022-11-16",20.5026
"2022-11-17",18.3318
"2022-11-18",18.4741
"2022-11-19",20.3321
"2022-11-20",19.5241
"2022-11-21",18.5856
"2022-11-22",20.0189
"2022-11-23",18.0358
"2022-11-24",19.4759
"2022-11-25",20.1818
"2022-11-26",20.5411
"2022-11-27",20.5147
"2022-11-28",20.2406
"2022-11-29",19.8707
"2022-11-30",19.5389
"2022-12-01",21.0842
"2022-12-02",21.3699
"2022-12-03",20.9199
"2022-12-04",20.9349
"2022-12-05",21.0305
"2022-12-06",20.7094
"2022-12-07",18.5019
"2022-12-08",15.2946
"2022-12-09",17.5195
"2022-12-10",19.3789
"2022-12-11",18.8157
"2022-12-12",19.2974
"2022-12-13",18.7661
"2022-12-14",19.7078
"2022-12-15",19.7591
"2022-12-16",19.2398
"2022-12-17",19.8493
"2022-12-18",20.3205
"2022-12-19",20.9115
"2022-12-20",20.9241
"2022-12-21",20.7493
"2022-12-22",20.4944
"2022-12-23",20.7301
"2022-12-24",21.0724
"2022-12-25",20.7816
"2022-12-26",21.3443
"2022-12-27",20.8657
"2022-12-28",21.146
"2022-12-29",19.1074
"2022-12-30",17.6714
"2022-12-31",17.2779
"2023-01-01",17.0896
"2023-01-02",17.8202
"2023-01-03",18.611
"2023-01-04",18.768
"2023-01-05",20.3439
"2023-01-06",20.851
"2023-01-07",20.5208
"2023-01-08",20.0681
"2023-01-09",19.1146
"2023-01-10",18.4261
"2023-01-11",17.5731
"2023-01-12",16.9554
"2023-01-13",18.4603
"2023-01-14",20.021
"2023-01-15",20.7156
"2023-01-16",20.7479
"2023-01-17",20.835
"2023-01-18",19.514
"2023-01-19",16.4549
"2023-01-20",18.0346
"2023-01-21",19.736
"2023-01-22",19.9948
"2023-01-23",20.6514
"2023-01-24",20.4377
"2023-01-25",19.7599
"2023-01-26",20.0071
"2023-01-27",20.2712
"2023-01-28",19.1374
"2023-01-29",18.642
"2023-01-30",20.0982
"2023-01-31",20.3913
"2023-02-01",20.5525
"2023-02-02",21.0431
"2023-02-03",21.4997
"2023-02-04",20.7452
"2023-02-05",21.0646
"2023-02-06",21.1884
"2023-02-07",21.0814
"2023-02-08",19.8757
"2023-02-09",19.5676
"2023-02-10",19.7379
"2023-02-11",20.3245
"2023-02-12",20.4474
"2023-02-13",19.0141
"2023-02-14",18.8633
"2023-02-15",16.5439
"2023-02-16",17.0388
"2023-02-17",19.3698
"2023-02-18",20.7018
"2023-02-19",20.8217
"2023-02-20",21.1052
"2023-02-21",20.7262
"2023-02-22",19.3455
"2023-02-23",20.3876
"2023-02-24",20.4469
"2023-02-25",20.512
"2023-02-26",17.6271
"2023-02-27",19.2074
"2023-02-28",20.6717
"2023-03-01",20.3957
"2023-03-02",19.3923
"2023-03-03",19.9749
"2023-03-04",20.9853
"2023-03-05",20.6003
"2023-03-06",20.6465
"2023-03-07",20.2599
"2023-03-08",20.2683
"2023-03-09",20.5246
"2023-03-10",21.1612
"2023-03-11",21.0246
"2023-03-12",20.6907
"2023-03-13",21.0475
"2023-03-14",20.3627
"2023-03-15",21.2138
"2023-03-16",20.9514
"2023-03-17",20.3487
"2023-03-18",20.7075
"2023-03-19",21.5026
"2023-03-20",21.1735
"2023-03-21",21.2578
"2023-03-22",21.6097
"2023-03-23",20.9522
"2023-03-24",21.1291
"2023-03-25",21.6004
"2023-03-26",21.2285
"2023-03-27",21.5182
"2023-03-28",20.8274
"2023-03-29",21.2638
"2023-03-30",20.4925
"2023-03-31",20.7382
"2023-04-01",20.9359
"2023-04-02",21.1099
"2023-04-03",21.5059
"2023-04-04",21.0276
"2023-04-05",21.3498
"2023-04-06",21.2986
"2023-04-07",20.6339
"2023-04-08",21.0102
"2023-04-09",20.4956
"2023-04-10",20.8072
"2023-04-11",20.2755
"2023-04-12",21.0536
"2023-04-13",21.9511
"2023-04-14",21.2936
"2023-04-15",20.8308
"2023-04-16",20.4446
"2023-04-17",20.639
"2023-04-18",22.002
"2023-04-19",21.9966
"2023-04-20",21.8594
"2023-04-21",22.1985
"2023-04-22",21.9592
"2023-04-23",22.1978
"2023-04-24",22.1856
"2023-04-25",21.9247
"2023-04-26",21.7768
"2023-04-27",22.1165
"2023-04-28",22.1154
"2023-04-29",21.6313
"2023-04-30",21.9752
"2023-05-01",22.2383
"2023-05-02",22.0425
"2023-05-03",22.0363
"2023-05-04",21.7472
"2023-05-05",20.548
"2023-05-06",21.7541
"2023-05-07",21.9055
"2023-05-08",22.1658
"2023-05-09",21.7915
"2023-05-10",22.2088
"2023-05-11",22.4371
"2023-05-12",22.6365
"2023-05-13",22.3359
"2023-05-14",23.1179
"2023-05-15",23.1896
"2023-05-16",23.3757
"2023-05-17",23.2875
"2023-05-18",22.7102
"2023-05-19",22.6871
"2023-05-20",22.3689
"2023-05-21",22.2711
"2023-05-22",22.2175
"2023-05-23",22.0631
"2023-05-24",21.6662
"2023-05-25",21.8369
"2023-05-26",21.9038
"2023-05-27",22.4591
"2023-05-28",23.0364
"2023-05-29",22.4242
"2023-05-30",22.859
"2023-05-31",22.3689
"2023-06-01",22.2395
"2023-06-02",22.6634
"2023-06-03",23.1957
"2023-06-04",22.426
"2023-06-05",22.2202
"2023-06-06",22.7103
"2023-06-07",22.4661
"2023-06-08",22.0647
"2023-06-09",21.7913
"2023-06-10",21.538
"2023-06-11",21.8647
"2023-06-12",22.1374
"2023-06-13",21.8135
"2023-06-14",21.4483
"2023-06-15",22.0472
"2023-06-16",21.7379
"2023-06-17",21.5856
"2023-06-18",21.7533
"2023-06-19",21.7393
"2023-06-20",22.2918
"2023-06-21",22.0395
"2023-06-22",22.0525
"2023-06-23",21.7841
"2023-06-24",21.1722
"2023-06-25",21.5288
"2023-06-26",21.3788
"2023-06-27",21.425
"2023-06-28",21.418
"2023-06-29",21.5916
"2023-06-30",21.6632
"2023-07-01",22.0574
"2023-07-02",22.6622
"2023-07-03",21.5419
"2023-07-04",21.1353
"2023-07-05",21.0522
"2023-07-06",20.9134
"2023-07-07",20.5529
"2023-07-08",20.591
"2023-07-09",21.5719
"2023-07-10",21.5489
"2023-07-11",21.7841
"2023-07-12",21.2078
"2023-07-13",21.7701
"2023-07-14",21.4517
"2023-07-15",21.834
"2023-07-16",22.0551
"2023-07-17",21.5661
"2023-07-18",21.1295
"2023-07-19",21.1143
"2023-07-20",21.2566
"2023-07-21",21.1045
"2023-07-22",21.1678
"2023-07-23",21.659
"2023-07-24",21.8108
"2023-07-25",21.2768
"2023-07-26",21.3685
"2023-07-27",20.8807
"2023-07-28",21.1504
"2023-07-29",21.2107
"2023-07-30",21.158
"2023-07-31",20.9705
"2023-08-01",20.8613
"2023-08-02",20.5313
"2023-08-03",20.9852
"2023-08-04",21.3123
"2023-08-05",21.6796
"2023-08-06",21.5845
"2023-08-07",21.0635
"2023-08-08",20.9257
"2023-08-09",21.164
"2023-08-10",21.338
"2023-08-11",21.4731
"2023-08-12",21.2028
"2023-08-13",20.8203
"2023-08-14",20.4732
"2023-08-15",20.1758
"2023-08-16",20.5838
"2023-08-17",20.4349
"2023-08-18",20.3609
"2023-08-19",20.1998
"2023-08-20",20.1245
"2023-08-21",21.2597
"2023-08-22",21.7925
"2023-08-23",21.3201
"2023-08-24",19.8643
"2023-08-25",20.3776
"2023-08-26",20.7929
"2023-08-27",21.0149
"2023-08-28",20.9858
"2023-08-29",21.052
"2023-08-30",21.4981
"2023-08-31",21.6237
"2023-09-01",21.328
"2023-09-02",21.9079
"2023-09-03",21.4393
"2023-09-04",21.4706
"2023-09-05",21.6169
"2023-09-06",21.554
"2023-09-07",21.1133
"2023-09-08",21.0702
"2023-09-09",21.0343
"2023-09-10",21.3999
"2023-09-12",21.3742
"2023-09-13",21.7862
"2023-09-14",21.1877
"2023-09-15",20.2473
"2023-09-16",20.5688
"2023-09-17",21.2683
"2023-09-18",21.0223
"2023-09-19",21.0799
"2023-09-20",21.6095
"2023-09-21",21.6293
"2023-09-22",21.4438
"2023-09-23",21.6341
"2023-09-24",21.7283
"2023-09-25",21.9514
"2023-09-26",21.4337
"2023-09-27",21.6663
"2023-09-28",21.3143
"2023-09-29",20.8341
"2023-09-30",20.999
"2023-10-01",21.112
"2023-10-02",21.4779
"2023-10-03",21.5331
"2023-10-04",21.8445
"2023-10-05",22.0709
"2023-10-06",22.401
"2023-10-07",22.3286
"2023-10-08",22.5232
"2023-10-09",22.2495
"2023-10-10",22.1173
"2023-10-11",21.8013
"2023-10-12",21.8414
"2023-10-13",21.7599
"2023-10-14",22.1562
"2023-10-15",20.9825
"2023-10-16",21.1536
"2023-10-17",21.4885
"2023-10-18",21.3794
"2023-10-19",21.4857
"2023-10-20",21.4065
"2023-10-21",21.5928
"2023-10-22",21.7122
"2023-10-23",21.7413
"2023-10-24",21.3727
"2023-10-25",21.1244
"2023-10-26",21.0037
"2023-10-27",21.3563
"2023-10-28",21.5517
"2023-10-29",21.7169
"2023-10-30",21.67
"2023-10-31",21.6539
"2023-11-01",21.9768
"2023-11-02",22.575
"2023-11-03",22.2415
"2023-11-04",21.5797
"2023-11-05",21.7034
"2023-11-06",21.6812
"2023-11-07",21.5301
"2023-11-08",21.9215
"2023-11-09",21.5795
"2023-11-10",21.8017
"2023-11-11",22.3247
"2023-11-12",22.0816
"2023-11-13",21.9725
"2023-11-14",22.2361
"2023-11-15",22.4138
"2023-11-16",22.4764
"2023-11-17",22.4589
"2023-11-18",22.4768
"2023-11-19",21.9214
"2023-11-20",22.3202
"2023-11-21",22.2591
"2023-11-22",22.1422
"2023-11-23",21.8991
"2023-11-24",21.1154
"2023-11-25",21.0977
"2023-11-26",21.4679
"2023-11-27",22.2937
"2023-11-28",21.9549
"2023-11-29",21.7894
"2023-11-30",21.9046
"2023-12-01",21.6162
"2023-12-02",21.7828
"2023-12-03",22.0154
"2023-12-04",21.7837
"2023-12-05",22.0039
"2023-12-06",22.119
"2023-12-07",22.6519
"2023-12-08",22.4634
"2023-12-09",22.2474
"2023-12-10",21.8673
"2023-12-11",21.8515
"2023-12-12",21.3903
"2023-12-13",21.0631
"2023-12-14",21.812
"2023-12-15",21.7859
"2023-12-16",22.1468
"2023-12-17",22.0624
"2023-12-18",21.9808
"2023-12-19",21.8675
"2023-12-20",21.6296
"2023-12-21",21.2819
"2023-12-22",20.1902
"2023-12-23",20.0842
"2023-12-24",20.8632
"2023-12-25",20.3081
"2023-12-26",21.3006
"2023-12-27",22.2905
"2023-12-28",21.7233
"2023-12-29",21.6244
"2023-12-30",21.5809
"2023-12-31",21.4202
"2024-01-01",21.5965
"2024-01-02",21.388
"2024-01-03",21.6054
"2024-01-04",21.8083
"2024-01-05",21.6936
"2024-01-06",21.8158
"2024-01-07",22.0484
"2024-01-08",21.7089
"2024-01-09",21.3993
"2024-01-10",21.2499
"2024-01-11",21.3768
"2024-01-12",20.2249
"2024-01-13",20.0442
"2024-01-14",19.0149
"2024-01-15",17.4088
"2024-01-16",18.7049
"2024-01-17",20.315
"2024-01-18",21.2734
"2024-01-19",21.3822
"2024-01-20",21.7729
"2024-01-21",21.4857
"2024-01-22",20.6137
"2024-01-23",18.9862
"2024-01-24",17.2835
"2024-01-25",16.9722
"2024-01-26",19.1258
"2024-01-27",20.0284
"2024-01-28",20.8028
"2024-01-29",20.8311
"2024-01-30",21.8277
"2024-01-31",21.831
"2024-02-01",21.315
"2024-02-02",21.2345
"2024-02-03",19.4693
"2024-02-04",21.403
"2024-02-05",21.4606
"2024-02-06",19.9392
"2024-02-07",18.9615
"2024-02-08",17.6665
"2024-02-09",18.3367
"2024-02-10",18.8799
"2024-02-11",19.4271
"2024-02-12",20.689
"2024-02-13",21.1161
"2024-02-14",21.3209
"2024-02-15",21.6501
"2024-02-16",21.1664
"2024-02-17",20.8762
"2024-02-18",19.278
"2024-02-19",19.9719
"2024-02-20",20.7406
"2024-02-21",19.953
"2024-02-22",20.4775
"2024-02-23",21.2053
"2024-02-24",19.8868
"2024-02-25",19.783
"2024-02-26",21.3366
"2024-02-27",20.9922
"2024-02-28",20.201
"2024-02-29",20.104
"2024-03-01",19.6512
"2024-03-02",19.369
"2024-03-03",19.3143
"2024-03-04",17.9245
"2024-03-05",19.5035
"2024-03-06",20.3579
"2024-03-07",19.9758
"2024-03-08",19.6025
"2024-03-09",17.4255
"2024-03-10",16.547
"2024-03-11",18.1627
"2024-03-12",19.4524
"2024-03-13",19.4719
"2024-03-14",20.244
"2024-03-15",20.2757
"2024-03-16",19.7345
"2024-03-17",18.2794
"2024-03-18",17.7869
"2024-03-19",18.8666
"2024-03-20",19.4255
"2024-03-21",21.6421
"2024-03-22",21.6666
"2024-03-23",22.0951
"2024-03-24",22.0675
"2024-03-25",21.8368
"2024-03-26",21.5502
"2024-03-27",22.465
"2024-03-28",21.9629
"2024-03-29",20.5532
"2024-03-30",20.6237
"2024-03-31",21.4417
"2024-04-01",21.6736
"2024-04-02",22.2302
"2024-04-03",22.6366
"2024-04-04",22.4291
"2024-04-05",22.4529
"2024-04-06",21.8889
"2024-04-07",21.3797
"2024-04-08",20.9682
"2024-04-09",19.3425
"2024-04-10",20.7606
"2024-04-11",22.2727
"2024-04-12",22.0798
"2024-04-13",21.0541
"2024-04-14",22.2068
"2024-04-15",22.501
"2024-04-16",22.5894
"2024-04-17",22.8286
"2024-04-18",22.4825
"2024-04-19",23.07
"2024-04-20",23.1245
"2024-04-21",22.2713
"2024-04-22",21.0998
"2024-04-23",21.1568
"2024-04-24",21.2329
"2024-04-25",21.2381
"2024-04-26",21.8489
"2024-04-27",22.5915
"2024-04-28",22.9278
"2024-04-29",23.093
"2024-04-30",23.2302
"2024-05-01",23.2631
"2024-05-02",22.9204
"2024-05-03",23.2434
"2024-05-04",23.1126
"2024-05-05",23.2123
"2024-05-06",22.2334
"2024-05-07",22.9448
"2024-05-08",21.6954
"2024-05-09",22.4349
"2024-05-10",22.6808
"2024-05-11",22.5308
"2024-05-12",22.4829
"2024-05-13",22.5782
"2024-05-14",22.5424
"2024-05-15",22.8044
"2024-05-16",22.5214
"2024-05-17",22.689
"2024-05-18",22.6287
"2024-05-19",22.2088
"2024-05-20",20.945
"2024-05-21",22.354
"2024-05-22",22.2984
"2024-05-23",22.2436
"2024-05-24",22.3172
"2024-05-25",22.4625
"2024-05-26",22.4615
"2024-05-27",22.5083
"2024-05-28",22.2992
"2024-05-29",22.6026
"2024-05-30",23.0463
"2024-05-31",23.6116
"2024-06-01",23.96
"2024-06-02",22.6392
"2024-06-03",22.5011
"2024-06-04",22.8522
"2024-06-05",22.2758
"2024-06-06",22.6951
"2024-06-07",22.6628
"2024-06-08",22.2413
"2024-06-09",22.0967
"2024-06-10",22.016
"2024-06-11",22.3427
"2024-06-12",22.0223
"2024-06-13",22.1365
"2024-06-14",21.9123
"2024-06-15",21.6647
"2024-06-16",21.4709
"2024-06-17",21.9009
"2024-06-18",21.8598
"2024-06-19",21.5566
"2024-06-20",21.8421
"2024-06-21",21.8923
"2024-06-22",22.188
"2024-06-23",22.1919
"2024-06-24",21.9615
"2024-06-25",21.771
"2024-06-26",21.2758
"2024-06-27",21.4378
"2024-06-28",20.6347
"2024-06-29",21.5405
"2024-06-30",22.3036
"2024-07-01",22.0956
"2024-07-02",22.4607
"2024-07-03",22.5413
"2024-07-04",21.9066
"2024-07-05",21.9359
"2024-07-06",21.4261
"2024-07-07",21.5322
"2024-07-08",21.1761
"2024-07-09",20.7295
"2024-07-10",21.4385
"2024-07-11",21.9008
"2024-07-12",22.2025
"2024-07-13",21.4339
"2024-07-14",21.5198
"2024-07-15",21.7519
"2024-07-16",21.4248
"2024-07-17",21.4703
"2024-07-18",21.4098
"2024-07-19",20.6146
"2024-07-20",20.274
"2024-07-21",19.4931
"2024-07-22",20.5667
"2024-07-23",21.7868
"2024-07-24",21.7238
"2024-07-25",21.6468
"2024-07-26",21.8326
"2024-07-27",22.215
"2024-07-28",22.1136
"2024-07-29",21.2432
"2024-07-30",21.3759
"2024-07-31",21.9527
"2024-08-01",22.0321
"2024-08-02",21.623
"2024-08-03",21.2914
"2024-08-04",22.1116
"2024-08-05",21.7283
"2024-08-06",21.2852
"2024-08-07",21.305
"2024-08-08",21.1851
"2024-08-09",21.1729
"2024-08-10",21.5164
"2024-08-11",22.3793
"2024-08-12",22.1886
"2024-08-13",22.4443
"2024-08-14",22.554
"2024-08-15",22.1763
"2024-08-16",22.6692
"2024-08-17",22.0028
"2024-08-18",22.3788
"2024-08-19",22.2004
"2024-08-20",21.8975
"2024-08-21",19.803
"2024-08-22",22.0414
"2024-08-23",22.4317
"2024-08-24",21.4199
"2024-08-25",20.9356
"2024-08-26",20.5128
"2024-08-27",20.408
"2024-08-28",21.5102
"2024-08-29",21.6559
"2024-08-30",21.4383
"2024-08-31",21.9282
"2024-09-01",22.2671
"2024-09-02",22.2266
"2024-09-03",21.4481
"2024-09-04",21.6581
"2024-09-05",21.894
"2024-09-06",21.7673
"2024-09-07",21.989
"2024-09-08",21.9388
"2024-09-09",21.5934
"2024-09-10",21.5559
"2024-09-11",21.4723
"2024-09-12",21.6402
"2024-09-13",21.9212
"2024-09-14",21.5703
"2024-09-15",21.7085
"2024-09-16",21.9854
"2024-09-17",21.6872
"2024-09-18",20.877
"2024-09-19",20.5897
"2024-09-20",20.5318
"2024-09-21",21.1161
"2024-09-22",20.5965
"2024-09-23",20.7531
"2024-09-24",21.2612
"2024-09-25",21.5459
"2024-09-26",21.4871
"2024-09-27",21.7687
"2024-09-28",21.7206
