,"(deg C) Mean Dew Point Temperature (ERA5) at Galle, 2007-01-01 to 2025-12-31"
"2021-10-16",24.5801
"2021-10-17",24.334
"2021-10-18",23.8817
"2021-10-19",23.7332
"2021-10-20",23.5983
"2021-10-21",23.8738
"2021-10-22",23.5793
"2021-10-23",22.8316
"2021-10-24",23.6035
"2021-10-25",23.7773
"2021-10-26",23.4755
"2021-10-27",23.3458
"2021-10-28",23.6936
"2021-10-29",23.8121
"2021-10-30",23.6515
"2021-10-31",23.8968
"2021-11-01",23.9403
"2021-11-02",23.8983
"2021-11-03",23.7897
"2021-11-04",23.6815
"2021-11-05",23.4935
"2021-11-06",23.8429
"2021-11-07",23.3788
"2021-11-08",23.1446
"2021-11-09",22.9469
"2021-11-10",22.9448
"2021-11-11",24.0377
"2021-11-12",23.6737
"2021-11-13",23.1766
"2021-11-14",23.7659
"2021-11-15",23.9294
"2021-11-16",24.0521
"2021-11-17",23.9817
"2021-11-18",23.9261
"2021-11-19",23.7642
"2021-11-20",22.5799
"2021-11-21",21.6735
"2021-11-22",23.0115
"2021-11-23",23.9115
"2021-11-24",23.6952
"2021-11-25",23.5194
"2021-11-26",23.756
"2021-11-27",23.9461
"2021-11-28",23.7064
"2021-11-29",23.6821
"2021-11-30",23.4788
"2021-12-01",23.2713
"2021-12-02",23.6065
"2021-12-03",23.8757
"2021-12-04",23.9436
"2021-12-05",23.8181
"2021-12-06",23.9315
"2021-12-07",23.6743
"2021-12-08",23.8444
"2021-12-09",23.547
"2021-12-10",23.2207
"2021-12-11",23.4125
"2021-12-12",23.6031
"2021-12-13",23.4343
"2021-12-14",23.5039
"2021-12-15",23.2521
"2021-12-16",23.4475
"2021-12-17",23.5605
"2021-12-18",23.6999
"2021-12-19",23.4546
"2021-12-20",23.2908
"2021-12-21",23.8539
"2021-12-22",23.4667
"2021-12-23",23.1555
"2021-12-24",21.8782
"2021-12-25",21.9259
"2021-12-26",21.8954
"2021-12-27",21.6003
"2021-12-28",22.2391
"2021-12-29",22.7599
"2021-12-30",22.9521
"2021-12-31",23.235
"2022-01-01",23.3649
"2022-01-02",23.4901
"2022-01-03",23.3733
"2022-01-04",23.3846
"2022-01-05",23.2998
"2022-01-06",23.6616
"2022-01-07",23.3958
"2022-01-08",23.1827
"2022-01-09",23.1947
"2022-01-10",23.6388
"2022-01-11",23.6771
"2022-01-12",23.8611
"2022-01-13",23.9194
"2022-01-14",23.8551
"2022-01-15",24.0099
"2022-01-16",23.5008
"2022-01-17",23.303
"2022-01-18",23.2362
"2022-01-19",22.8843
"2022-01-20",20.5395
"2022-01-21",19.8181
"2022-01-22",21.7338
"2022-01-23",21.9492
"2022-01-24",22.2197
"2022-01-25",21.6465
"2022-01-26",21.5577
"2022-01-27",21.5784
"2022-01-28",22.2008
"2022-01-29",23.2093
"2022-01-30",23.4644
"2022-01-31",23.4729
"2022-02-01",22.82
"2022-02-02",22.807
"2022-02-03",22.5644
"2022-02-04",22.2902
"2022-02-05",22.8059
"2022-02-06",22.61
"2022-02-07",22.0596
"2022-02-08",21.8359
"2022-02-09",21.8464
"2022-02-10",22.9629
"2022-02-11",23.4418
"2022-02-12",23.6196
"2022-02-13",23.3279
"2022-02-14",23.0493
"2022-02-15",22.1775
"2022-02-16",21.67
"2022-02-17",22.1913
"2022-02-18",22.8487
"2022-02-19",23.0464
"2022-02-20",23.6777
"2022-02-21",23.5799
"2022-02-22",23.3539
"2022-02-23",22.7738
"2022-02-24",23.1965
"2022-02-25",23.2292
"2022-02-26",23.3389
"2022-02-27",23.374
"2022-02-28",22.9102
"2022-03-01",22.881
"2022-03-02",22.6865
"2022-03-03",23.0624
"2022-03-04",22.8684
"2022-03-05",23.3409
"2022-03-06",23.3422
"2022-03-07",23.8853
"2022-03-08",23.6691
"2022-03-09",23.9181
"2022-03-10",23.9919
"2022-03-11",23.8456
"2022-03-12",23.4939
"2022-03-13",23.8407
"2022-03-14",24.1865
"2022-03-15",24.432
"2022-03-16",23.5852
"2022-03-17",24.4149
"2022-03-18",24.6405
"2022-03-19",24.9729
"2022-03-20",24.8361
"2022-03-21",24.5921
"2022-03-22",24.7651
"2022-03-23",24.2526
"2022-03-24",23.7997
"2022-03-25",23.617
"2022-03-26",23.6527
"2022-03-27",23.9806
"2022-03-28",24.3227
"2022-03-29",23.9703
"2022-03-30",23.7541
"2022-03-31",23.5934
"2022-04-02",23.7834
"2022-04-03",23.8092
"2022-04-04",23.6306
"2022-04-05",23.385
"2022-04-06",23.7464
"2022-04-07",23.4025
"2022-04-08",23.1507
"2022-04-09",23.6003
"2022-04-10",23.7197
"2022-04-11",24.606
"2022-04-12",24.0593
"2022-04-13",24.0646
"2022-04-14",24.4049
"2022-04-15",24.5063
"2022-04-16",24.3368
"2022-04-17",23.6413
"2022-04-18",24.6044
"2022-04-19",24.7211
"2022-04-20",25.0809
"2022-04-21",25.1681
"2022-04-22",24.3841
"2022-04-23",24.4054
"2022-04-24",24.3689
"2022-04-25",24.5764
"2022-04-26",24.7051
"2022-04-27",24.7521
"2022-04-28",24.0869
"2022-04-29",24.3731
"2022-04-30",25.4245
"2022-05-01",25.1318
"2022-05-02",25.9355
"2022-05-03",25.8722
"2022-05-04",25.3766
"2022-05-05",24.8943
"2022-05-06",24.9269
"2022-05-07",25.3777
"2022-05-08",25.8791
"2022-05-09",25.2108
"2022-05-10",25.153
"2022-05-11",25.034
"2022-05-12",24.7741
"2022-05-13",24.486
"2022-05-14",24.2825
"2022-05-15",24.4742
"2022-05-16",24.8504
"2022-05-17",24.692
"2022-05-18",24.7079
"2022-05-19",24.5317
"2022-05-20",24.9877
"2022-05-21",25.207
"2022-05-22",24.8413
"2022-05-23",24.834
"2022-05-24",24.1832
"2022-05-25",24.6166
"2022-05-26",24.4048
"2022-05-27",24.4955
"2022-05-28",24.3894
"2022-05-29",24.122
"2022-05-30",24.1049
"2022-05-31",23.6378
"2022-06-01",24.0259
"2022-06-02",24.4775
"2022-06-03",24.3212
"2022-06-04",24.5501
"2022-06-05",24.6517
"2022-06-06",24.7999
"2022-06-07",24.4328
"2022-06-08",24.0554
"2022-06-09",24.414
"2022-06-10",23.717
"2022-06-11",24.4584
"2022-06-12",24.1573
"2022-06-13",23.9542
"2022-06-14",24.3657
"2022-06-15",24.4492
"2022-06-16",24.1407
"2022-06-17",24.3044
"2022-06-18",24.041
"2022-06-19",23.8115
"2022-06-20",24.4026
"2022-06-21",24.3533
"2022-06-22",23.9657
"2022-06-23",24.311
"2022-06-24",24.3764
"2022-06-25",24.3031
"2022-06-26",24.5267
"2022-06-27",24.1574
"2022-06-28",24.1688
"2022-06-29",24.3685
"2022-06-30",23.6432
"2022-07-01",24.309
"2022-07-02",24.5744
"2022-07-03",23.7448
"2022-07-04",23.3489
"2022-07-05",23.6835
"2022-07-06",23.9842
"2022-07-07",23.518
"2022-07-08",23.4909
"2022-07-09",23.6195
"2022-07-10",23.7507
"2022-07-11",23.2059
"2022-07-12",23.8997
"2022-07-13",24.39
"2022-07-14",24.3829
"2022-07-15",24.3806
"2022-07-16",24.5737
"2022-07-17",24.5321
"2022-07-18",24.1272
"2022-07-19",24.1104
"2022-07-20",24.0907
"2022-07-21",23.9094
"2022-07-22",23.8922
"2022-07-23",24.1641
"2022-07-24",23.8406
"2022-07-25",23.8153
"2022-07-26",24.1706
"2022-07-27",23.6103
"2022-07-28",23.4548
"2022-07-29",23.9507
"2022-07-30",23.9124
"2022-07-31",24.1241
"2022-08-01",23.2568
"2022-08-02",23.4908
"2022-08-03",23.2768
"2022-08-04",23.3222
"2022-08-05",23.8064
"2022-08-06",24.0554
"2022-08-07",23.719
"2022-08-08",23.832
"2022-08-09",23.7754
"2022-08-10",23.325
"2022-08-11",23.875
"2022-08-12",24.5953
"2022-08-13",24.1698
"2022-08-14",24.2891
"2022-08-15",23.9483
"2022-08-16",23.7241
"2022-08-17",23.8756
"2022-08-18",23.9577
"2022-08-19",24.1304
"2022-08-20",24.022
"2022-08-21",24.1291
"2022-08-22",23.7991
"2022-08-23",23.6067
"2022-08-24",23.3047
"2022-08-25",23.4725
"2022-08-26",23.5589
"2022-08-27",23.3743
"2022-08-28",23.1916
"2022-08-29",23.7806
"2022-08-30",23.6505
"2022-08-31",23.0861
"2022-09-01",23.2176
"2022-09-02",23.4747
"2022-09-03",23.6603
"2022-09-04",23.6559
"2022-09-05",23.565
"2022-09-06",23.5618
"2022-09-07",23.6396
"2022-09-08",23.5405
"2022-09-09",23.8531
"2022-09-10",23.9473
"2022-09-11",23.7699
"2022-09-12",23.536
"2022-09-13",23.9636
"2022-09-14",23.7429
"2022-09-15",23.6929
"2022-09-16",23.3142
"2022-09-17",23.4595
"2022-09-18",24.2027
"2022-09-19",24.3116
"2022-09-20",24.2198
"2022-09-21",24.0911
"2022-09-22",23.9355
"2022-09-23",23.7767
"2022-09-24",23.3222
"2022-09-25",23.7262
"2022-09-26",23.6421
"2022-09-27",23.4714
"2022-09-28",23.27
"2022-09-29",23.5236
"2022-09-30",24.0149
"2022-10-01",23.8304
"2022-10-02",23.8608
"2022-10-03",23.5878
"2022-10-04",23.7478
"2022-10-05",23.7183
"2022-10-06",23.9196
"2022-10-07",23.6047
"2022-10-08",23.5016
"2022-10-09",23.848
"2022-10-10",23.7277
"2022-10-11",23.7982
"2022-10-12",23.4323
"2022-10-13",23.4058
"2022-10-14",23.4943
"2022-10-15",23.5929
"2022-10-16",23.7888
"2022-10-17",23.8049
"2022-10-18",23.4017
"2022-10-19",23.8784
"2022-10-20",23.8457
"2022-10-21",23.5191
"2022-10-22",23.7367
"2022-10-23",23.8495
"2022-10-24",23.8135
"2022-10-25",24.2536
"2022-10-26",23.7481
"2022-10-27",23.5538
"2022-10-28",22.6917
"2022-10-29",23.4572
"2022-10-30",23.5855
"2022-10-31",23.6376
"2022-11-01",23.7105
"2022-11-02",23.0756
"2022-11-03",23.8311
"2022-11-04",23.8852
"2022-11-05",23.3266
"2022-11-06",23.0581
"2022-11-07",23.0704
"2022-11-08",23.3431
"2022-11-09",23.3478
"2022-11-10",23.378
"2022-11-11",23.5259
"2022-11-12",23.5594
"2022-11-13",23.5731
"2022-11-14",23.2585
"2022-11-15",23.3204
"2022-11-16",23.2309
"2022-11-17",21.8235
"2022-11-18",21.202
"2022-11-19",22.5746
"2022-11-20",22.1739
"2022-11-21",22.009
"2022-11-22",22.5668
"2022-11-23",21.9854
"2022-11-24",22.81
"2022-11-25",23.2776
"2022-11-26",23.4041
"2022-11-27",23.3987
"2022-11-28",23.1751
"2022-11-29",23.1663
"2022-11-30",22.8246
"2022-12-01",23.1485
"2022-12-02",23.2349
"2022-12-03",23.081
"2022-12-04",23.1967
"2022-12-05",23.2231
"2022-12-06",23.0029
"2022-12-07",21.9407
"2022-12-08",19.7691
"2022-12-09",22.0803
"2022-12-10",23.1476
"2022-12-11",22.9749
"2022-12-12",21.9768
"2022-12-13",22.7767
"2022-12-14",22.6041
"2022-12-15",22.8128
"2022-12-16",22.9016
"2022-12-17",22.7329
"2022-12-18",22.8284
"2022-12-19",22.7768
"2022-12-20",23.4026
"2022-12-21",23.3926
"2022-12-22",23.1617
"2022-12-23",22.8748
"2022-12-24",23.2133
"2022-12-25",22.987
"2022-12-26",22.0652
"2022-12-27",22.8721
"2022-12-28",23.2129
"2022-12-29",22.7947
"2022-12-30",22.1179
"2022-12-31",21.5035
"2023-01-01",21.7649
"2023-01-02",22.0399
"2023-01-03",21.5732
"2023-01-04",21.9124
"2023-01-05",22.7952
"2023-01-06",23.2201
"2023-01-07",23.1447
"2023-01-08",22.9957
"2023-01-09",22.6281
"2023-01-10",22.0568
"2023-01-11",21.1649
"2023-01-12",20.9654
"2023-01-13",22.1367
"2023-01-14",22.8186
"2023-01-15",23.2225
"2023-01-16",23.0395
"2023-01-17",22.9993
"2023-01-18",22.8071
"2023-01-19",20.6051
"2023-01-20",20.9756
"2023-01-21",21.9727
"2023-01-22",22.3903
"2023-01-23",22.9242
"2023-01-24",22.8402
"2023-01-25",22.8023
"2023-01-26",22.8386
"2023-01-27",22.7529
"2023-01-28",22.0138
"2023-01-29",20.9423
"2023-01-30",22.4439
"2023-01-31",22.4627
"2023-02-01",22.6419
"2023-02-02",23.1268
"2023-02-03",23.7927
"2023-02-04",23.6561
"2023-02-05",23.7451
"2023-02-06",23.8274
"2023-02-07",23.5836
"2023-02-08",23.6176
"2023-02-09",23.1674
"2023-02-10",23.055
"2023-02-11",23.3603
"2023-02-12",23.2441
"2023-02-13",22.7676
"2023-02-14",22.9444
"2023-02-15",22.2598
"2023-02-16",21.6724
"2023-02-17",22.5082
"2023-02-18",23.1706
"2023-02-19",23.3459
"2023-02-20",23.2815
"2023-02-21",23.4317
"2023-02-22",22.6069
"2023-02-23",22.5539
"2023-02-24",23.3703
"2023-02-25",23.4207
"2023-02-26",22.0181
"2023-02-27",21.85
"2023-02-28",23.2845
"2023-03-01",23.3616
"2023-03-02",22.7713
"2023-03-03",23.3274
"2023-03-04",23.3421
"2023-03-05",23.3983
"2023-03-06",23.5214
"2023-03-07",23.3961
"2023-03-08",23.1128
"2023-03-09",23.3384
"2023-03-10",23.8358
"2023-03-11",23.6489
"2023-03-12",23.4694
"2023-03-13",23.7054
"2023-03-14",23.4691
"2023-03-15",23.7503
"2023-03-16",23.5076
"2023-03-17",23.7846
"2023-03-18",23.6689
"2023-03-19",24.2292
"2023-03-20",23.4452
"2023-03-21",23.7662
"2023-03-22",24.2008
"2023-03-23",23.7559
"2023-03-24",23.6206
"2023-03-25",23.9773
"2023-03-26",24.1379
"2023-03-27",24.3873
"2023-03-28",24.3603
"2023-03-29",24.2893
"2023-03-30",23.636
"2023-03-31",24.1633
"2023-04-01",23.9552
"2023-04-02",23.7656
"2023-04-03",24.0377
"2023-04-04",23.7134
"2023-04-05",23.5966
"2023-04-06",23.6673
"2023-04-07",23.6364
"2023-04-08",23.8274
"2023-04-09",23.5064
"2023-04-10",23.5975
"2023-04-11",23.7817
"2023-04-12",24.0454
"2023-04-13",24.5492
"2023-04-14",24.7504
"2023-04-15",24.4748
"2023-04-16",24.5391
"2023-04-17",24.4817
"2023-04-18",24.8259
"2023-04-19",24.7324
"2023-04-20",24.7662
"2023-04-21",25.0907
"2023-04-22",25.1709
"2023-04-23",25.0131
"2023-04-24",24.8773
"2023-04-25",24.3695
"2023-04-26",24.046
"2023-04-27",24.7194
"2023-04-28",24.3707
"2023-04-29",23.94
"2023-04-30",24.4136
"2023-05-01",24.6769
"2023-05-02",24.5037
"2023-05-03",24.6519
"2023-05-04",24.4183
"2023-05-05",23.8182
"2023-05-06",24.7345
"2023-05-07",24.8488
"2023-05-08",25.2169
"2023-05-09",24.723
"2023-05-10",24.9991
"2023-05-11",24.9555
"2023-05-12",25.3126
"2023-05-13",25.1775
"2023-05-14",25.601
"2023-05-15",25.9698
"2023-05-16",25.9399
"2023-05-17",26.06
"2023-05-18",25.3616
"2023-05-19",25.2019
"2023-05-20",25.1895
"2023-05-21",24.4188
"2023-05-22",24.6601
"2023-05-23",24.9138
"2023-05-24",24.3061
"2023-05-25",24.8886
"2023-05-26",25.1989
"2023-05-27",25.4707
"2023-05-28",25.5295
"2023-05-29",25.5098
"2023-05-30",25.4909
"2023-05-31",25.4119
"2023-06-01",25.2489
"2023-06-02",25.2284
"2023-06-03",25.45
"2023-06-04",25.0834
"2023-06-05",25.2147
"2023-06-06",25.5135
"2023-06-07",25.144
"2023-06-08",24.9427
"2023-06-09",24.9399
"2023-06-10",24.7968
"2023-06-11",25.0409
"2023-06-12",24.8957
"2023-06-13",24.6703
"2023-06-14",24.9071
"2023-06-15",25.553
"2023-06-16",25.4095
"2023-06-17",25.249
"2023-06-18",25.0179
"2023-06-19",24.9163
"2023-06-20",25.1172
"2023-06-21",24.9706
"2023-06-22",25.1949
"2023-06-23",24.9788
"2023-06-24",24.749
"2023-06-25",24.4177
"2023-06-26",24.177
"2023-06-27",24.2414
"2023-06-28",24.5799
"2023-06-29",24.3988
"2023-06-30",25.0428
"2023-07-01",24.8535
"2023-07-02",24.8776
"2023-07-03",23.9846
"2023-07-04",24.0369
"2023-07-05",23.9252
"2023-07-06",23.9142
"2023-07-07",23.9651
"2023-07-08",24.0935
"2023-07-09",24.6571
"2023-07-10",24.8278
"2023-07-11",24.897
"2023-07-12",24.7138
"2023-07-13",24.491
"2023-07-14",24.6278
"2023-07-15",24.5969
"2023-07-16",24.5519
"2023-07-17",24.7859
"2023-07-18",24.5228
"2023-07-19",24.7302
"2023-07-20",24.7051
"2023-07-21",24.6663
"2023-07-22",24.6638
"2023-07-23",24.7084
"2023-07-24",24.5883
"2023-07-25",24.3327
"2023-07-26",24.5816
"2023-07-27",24.8845
"2023-07-28",24.2679
"2023-07-29",24.2151
"2023-07-30",24.2934
"2023-07-31",24.6513
"2023-08-01",24.7658
"2023-08-02",24.4596
"2023-08-03",24.735
"2023-08-04",24.8482
"2023-08-05",24.7159
"2023-08-06",24.7032
"2023-08-07",24.5387
"2023-08-08",24.724
"2023-08-09",24.3931
"2023-08-10",24.6091
"2023-08-11",24.7014
"2023-08-12",24.5324
"2023-08-13",24.0343
"2023-08-14",24.2347
"2023-08-15",23.4579
"2023-08-16",24.2367
"2023-08-17",24.3952
"2023-08-18",24.4313
"2023-08-19",24.3444
"2023-08-20",24.2446
"2023-08-21",24.5745
"2023-08-22",24.7569
"2023-08-23",24.8377
"2023-08-24",24.0042
"2023-08-25",24.2897
"2023-08-26",24.3183
"2023-08-27",24.9749
"2023-08-28",24.9331
"2023-08-29",24.1859
"2023-08-30",24.5441
"2023-08-31",24.3194
"2023-09-01",24.1847
"2023-09-02",24.3008
"2023-09-03",24.0594
"2023-09-04",24.0321
"2023-09-05",24.239
"2023-09-06",24.2262
"2023-09-07",23.9841
"2023-09-08",24.2342
"2023-09-09",24.2612
"2023-09-10",24.2788
"2023-09-12",24.309
"2023-09-13",24.2657
"2023-09-14",24.2043
"2023-09-15",23.7556
"2023-09-16",24.4027
"2023-09-17",24.0964
"2023-09-18",23.6279
"2023-09-19",23.5721
"2023-09-20",23.5149
"2023-09-21",24.0958
"2023-09-22",24.3758
"2023-09-23",23.9608
"2023-09-24",24.5499
"2023-09-25",24.5384
"2023-09-26",24.3482
"2023-09-27",24.2036
"2023-09-28",23.8855
"2023-09-29",23.7324
"2023-09-30",23.9114
"2023-10-01",24.0186
"2023-10-02",24.1764
"2023-10-03",24.1459
"2023-10-04",24.2199
"2023-10-05",24.3193
"2023-10-06",24.1009
"2023-10-07",24.3759
"2023-10-08",24.2892
"2023-10-09",24.5423
"2023-10-10",24.4983
"2023-10-11",23.7371
"2023-10-12",24.0381
"2023-10-13",24.1832
"2023-10-14",24.1429
"2023-10-15",23.5838
"2023-10-16",24.1894
"2023-10-17",23.9897
"2023-10-18",23.632
"2023-10-19",23.6066
"2023-10-20",23.6487
"2023-10-21",23.933
"2023-10-22",23.8885
"2023-10-23",23.6346
"2023-10-24",23.5367
"2023-10-25",23.5388
"2023-10-26",23.4619
"2023-10-27",23.8311
"2023-10-28",23.8607
"2023-10-29",23.9328
"2023-10-30",23.8076
"2023-10-31",23.797
"2023-11-01",23.8555
"2023-11-02",24.2138
"2023-11-03",24.0313
"2023-11-04",23.945
"2023-11-05",23.8709
"2023-11-06",23.7545
"2023-11-07",23.7251
"2023-11-08",23.9935
"2023-11-09",23.7288
"2023-11-10",23.8697
"2023-11-11",24.3232
"2023-11-12",24.0301
"2023-11-13",23.9145
"2023-11-14",24.2408
"2023-11-15",24.3616
"2023-11-16",24.622
"2023-11-17",24.6839
"2023-11-18",24.2386
"2023-11-19",24.0587
"2023-11-20",24.3602
"2023-11-21",24.5442
"2023-11-22",24.3026
"2023-11-23",23.7959
"2023-11-24",23.8492
"2023-11-25",23.4434
"2023-11-26",23.6253
"2023-11-27",24.2176
"2023-11-28",23.9542
"2023-11-29",23.3291
"2023-11-30",23.983
"2023-12-01",24.0459
"2023-12-02",24.303
"2023-12-03",24.5734
"2023-12-04",24.311
"2023-12-05",24.3824
"2023-12-06",24.5312
"2023-12-07",24.6256
"2023-12-08",24.1828
"2023-12-09",24.1576
"2023-12-10",24.0564
"2023-12-11",23.9221
"2023-12-12",23.877
"2023-12-13",23.7964
"2023-12-14",23.9442
"2023-12-15",24.1555
"2023-12-16",24.037
"2023-12-17",24.2473
"2023-12-18",24.0513
"2023-12-19",24.1717
"2023-12-20",24.1592
"2023-12-21",23.903
"2023-12-22",24.1119
"2023-12-23",23.9278
"2023-12-24",23.9574
"2023-12-25",23.6634
"2023-12-26",23.759
"2023-12-27",24.463
"2023-12-28",23.9669
"2023-12-29",24.1257
"2023-12-30",24.1729
"2023-12-31",24.0075
"2024-01-01",23.6999
"2024-01-02",23.7013
"2024-01-03",23.9604
"2024-01-04",24.1392
"2024-01-05",24.142
"2024-01-06",24.1184
"2024-01-07",24.1647
"2024-01-08",24.1435
"2024-01-09",23.9179
"2024-01-10",23.617
"2024-01-11",24.0225
"2024-01-12",23.5092
"2024-01-13",23.334
"2024-01-14",22.9111
"2024-01-15",21.3525
"2024-01-16",20.4439
"2024-01-17",21.8872
"2024-01-18",23.4143
"2024-01-19",23.6323
"2024-01-20",23.9171
"2024-01-21",24.297
"2024-01-22",24.2917
"2024-01-23",23.4613
"2024-01-24",22.1618
"2024-01-25",21.5386
"2024-01-26",22.1109
"2024-01-27",22.9816
"2024-01-28",23.7225
"2024-01-29",23.6927
"2024-01-30",23.858
"2024-01-31",24.1222
"2024-02-01",23.8687
"2024-02-02",24.0686
"2024-02-03",24.0083
"2024-02-04",24.2028
"2024-02-05",23.9505
"2024-02-06",23.5788
"2024-02-07",23.1942
"2024-02-08",22.4703
"2024-02-09",22.5351
"2024-02-10",22.2963
"2024-02-11",22.5228
"2024-02-12",23.5577
"2024-02-13",23.5553
"2024-02-14",24.1498
"2024-02-15",24.2416
"2024-02-16",23.9732
"2024-02-17",24.2484
"2024-02-18",23.7977
"2024-02-19",23.5088
"2024-02-20",23.7821
"2024-02-21",23.9254
"2024-02-22",24.0887
"2024-02-23",24.4834
"2024-02-24",23.9909
"2024-02-25",23.5796
"2024-02-26",23.8783
"2024-02-27",23.7101
"2024-02-28",23.5638
"2024-02-29",23.5492
"2024-03-01",23.4998
"2024-03-02",23.4506
"2024-03-03",23.4799
"2024-03-04",23.2956
"2024-03-05",23.3667
"2024-03-06",23.4779
"2024-03-07",23.5741
"2024-03-08",23.594
"2024-03-09",23.0792
"2024-03-10",23.2947
"2024-03-11",23.6396
"2024-03-12",23.2744
"2024-03-13",23.3675
"2024-03-14",23.1972
"2024-03-15",23.5829
"2024-03-16",23.3032
"2024-03-17",21.5243
"2024-03-18",22.7973
"2024-03-19",22.951
"2024-03-20",22.9392
"2024-03-21",24.2154
"2024-03-22",23.9995
"2024-03-23",24.4035
"2024-03-24",24.4195
"2024-03-25",24.5892
"2024-03-26",24.6542
"2024-03-27",24.5384
"2024-03-28",24.1073
"2024-03-29",24.2992
"2024-03-30",23.6709
"2024-03-31",23.9971
"2024-04-01",24.3132
"2024-04-02",24.6769
"2024-04-03",24.7987
"2024-04-04",24.6232
"2024-04-05",25.0909
"2024-04-06",25.0076
"2024-04-07",25.1543
"2024-04-08",24.4015
"2024-04-09",23.4534
"2024-04-10",23.9299
"2024-04-11",24.3921
"2024-04-12",24.524
"2024-04-13",23.8366
"2024-04-14",24.5427
"2024-04-15",24.9335
"2024-04-16",25.039
"2024-04-17",24.8539
"2024-04-18",25.1276
"2024-04-19",25.7769
"2024-04-20",25.9122
"2024-04-21",25.6682
"2024-04-22",25.266
"2024-04-23",25.5594
"2024-04-24",25.2588
"2024-04-25",25.3996
"2024-04-26",25.2157
"2024-04-27",25.0184
"2024-04-28",25.3729
"2024-04-29",25.4499
"2024-04-30",25.0911
"2024-05-01",25.4813
"2024-05-02",25.9409
"2024-05-03",26.2612
"2024-05-04",26.2141
"2024-05-05",26.1465
"2024-05-06",25.9944
"2024-05-07",25.8634
"2024-05-08",25.0114
"2024-05-09",24.925
"2024-05-10",25.1003
"2024-05-11",25.374
"2024-05-12",24.81
"2024-05-13",24.8334
"2024-05-14",24.7299
"2024-05-15",24.9997
"2024-05-16",24.8136
"2024-05-17",24.945
"2024-05-18",24.8505
"2024-05-19",24.6677
"2024-05-20",24.4546
"2024-05-21",25.1029
"2024-05-22",25.2949
"2024-05-23",25.2486
"2024-05-24",25.1727
"2024-05-25",25.2806
"2024-05-26",24.9838
"2024-05-27",25.0173
"2024-05-28",24.8654
"2024-05-29",24.9958
"2024-05-30",25.3
"2024-05-31",25.4249
"2024-06-01",25.2956
"2024-06-02",24.6442
"2024-06-03",24.761
"2024-06-04",25.0072
"2024-06-05",24.7142
"2024-06-06",24.674
"2024-06-07",24.6639
"2024-06-08",24.9092
"2024-06-09",24.9143
"2024-06-10",25.2566
"2024-06-11",25.1259
"2024-06-12",25.04
"2024-06-13",25.0636
"2024-06-14",24.8835
"2024-06-15",24.8201
"2024-06-16",24.7556
"2024-06-17",25.2192
"2024-06-18",25.103
"2024-06-19",24.8115
"2024-06-20",24.6876
"2024-06-21",24.7055
"2024-06-22",24.6644
"2024-06-23",24.6231
"2024-06-24",24.7129
"2024-06-25",24.443
"2024-06-26",24.2785
"2024-06-27",24.4758
"2024-06-28",24.3807
"2024-06-29",24.405
"2024-06-30",24.9613
"2024-07-01",24.616
"2024-07-02",24.8261
"2024-07-03",25.0781
"2024-07-04",24.3543
"2024-07-05",24.3775
"2024-07-06",24.5987
"2024-07-07",24.707
"2024-07-08",24.1957
"2024-07-09",24.0051
"2024-07-10",24.3377
"2024-07-11",24.8057
"2024-07-12",24.7979
"2024-07-13",24.1172
"2024-07-14",24.5555
"2024-07-15",24.4795
"2024-07-16",24.1986
"2024-07-17",24.5415
"2024-07-18",24.6519
"2024-07-19",24.8434
"2024-07-20",24.6768
"2024-07-21",24.2825
"2024-07-22",24.3976
"2024-07-23",25.2297
"2024-07-24",24.9004
"2024-07-25",24.6609
"2024-07-26",24.86
"2024-07-27",25.1288
"2024-07-28",24.9086
"2024-07-29",24.2725
"2024-07-30",24.5286
"2024-07-31",24.745
"2024-08-01",24.7025
"2024-08-02",24.5793
"2024-08-03",24.4466
"2024-08-04",24.4883
"2024-08-05",24.2872
"2024-08-06",24.0861
"2024-08-07",24.3732
"2024-08-08",24.2694
"2024-08-09",24.2277
"2024-08-10",24.718
"2024-08-11",24.443
"2024-08-12",24.4228
"2024-08-13",24.53
"2024-08-14",24.5759
"2024-08-15",24.547
"2024-08-16",24.7245
"2024-08-17",24.5626
"2024-08-18",24.619
"2024-08-19",24.3346
"2024-08-20",24.0429
"2024-08-21",23.2251
"2024-08-22",24.0609
"2024-08-23",24.592
"2024-08-24",24.3181
"2024-08-25",23.9588
"2024-08-26",23.5746
"2024-08-27",23.3996
"2024-08-28",23.6054
"2024-08-29",24.3259
"2024-08-30",24.4495
"2024-08-31",24.3019
"2024-09-01",24.4656
"2024-09-02",24.4518
"2024-09-03",24.3224
"2024-09-04",24.4271
"2024-09-05",24.7603
"2024-09-06",24.7199
"2024-09-07",24.8228
"2024-09-08",24.8646
"2024-09-09",24.6324
"2024-09-10",24.4946
"2024-09-11",24.3935
"2024-09-12",24.5481
"2024-09-13",24.7169
"2024-09-14",24.7353
"2024-09-15",24.54
"2024-09-16",24.8271
"2024-09-17",24.7762
"2024-09-18",24.6567
"2024-09-19",24.1674
"2024-09-20",24.4042
"2024-09-21",24.454
"2024-09-22",24.2984
"2024-09-23",24.2575
"2024-09-24",24.9283
"2024-09-25",25.1273
"2024-09-26",24.6455
"2024-09-27",24.6494
"2024-09-28",24.371
"2024-09-29",24.2396
"2024-09-30",24.1067
"2024-10-01",24.193
"2024-10-02",24.25
