,"(deg C) Mean Dew Point Temperature (ERA5) at Vavuniya, 2007-01-01 to 2025-12-31"
"2021-10-13",23.7207
"2021-10-14",24.164
"2021-10-15",23.8596
"2021-10-16",23.3603
"2021-10-17",23.0103
"2021-10-18",23.054
"2021-10-19",23.8928
"2021-10-20",24.2625
"2021-10-21",24.2675
"2021-10-22",24.3076
"2021-10-23",24.2089
"2021-10-24",24.0956
"2021-10-25",24.3138
"2021-10-26",24.0502
"2021-10-27",23.9792
"2021-10-28",24.4826
"2021-10-29",24.625
"2021-10-30",24.235
"2021-10-31",24.5826
"2021-11-01",24.6249
"2021-11-02",24.5329
"2021-11-03",24.1401
"2021-11-04",24.4427
"2021-11-05",23.9423
"2021-11-06",24.5568
"2021-11-07",24.1941
"2021-11-08",23.7255
"2021-11-09",23.9683
"2021-11-10",23.3821
"2021-11-11",23.5586
"2021-11-12",24.5128
"2021-11-13",23.4499
"2021-11-14",23.9052
"2021-11-15",24.6694
"2021-11-16",24.4669
"2021-11-17",24.3975
"2021-11-18",23.7271
"2021-11-19",24.2782
"2021-11-20",23.6245
"2021-11-21",22.413
"2021-11-22",24.1915
"2021-11-23",24.5445
"2021-11-24",24.4498
"2021-11-25",24.4676
"2021-11-26",24.3931
"2021-11-27",24.4063
"2021-11-28",24.1685
"2021-11-29",24.3178
"2021-11-30",24.2353
"2021-12-01",24.0917
"2021-12-02",24.1015
"2021-12-03",23.3829
"2021-12-04",23.2768
"2021-12-05",24.2395
"2021-12-06",23.9815
"2021-12-07",22.8304
"2021-12-08",23.8268
"2021-12-09",22.8841
"2021-12-10",23.6429
"2021-12-11",23.9379
"2021-12-12",24.1846
"2021-12-13",23.7491
"2021-12-14",23.7677
"2021-12-15",24.1879
"2021-12-16",23.9721
"2021-12-17",24.0401
"2021-12-18",23.7457
"2021-12-19",21.9891
"2021-12-20",22.7431
"2021-12-21",22.4837
"2021-12-22",21.8362
"2021-12-23",20.5064
"2021-12-24",20.1473
"2021-12-25",19.8995
"2021-12-26",20.8163
"2021-12-27",21.7266
"2021-12-28",21.3755
"2021-12-29",22.4831
"2021-12-30",23.3961
"2021-12-31",23.6691
"2022-01-01",23.489
"2022-01-02",23.6046
"2022-01-03",22.7659
"2022-01-04",21.8751
"2022-01-05",23.1479
"2022-01-06",23.7789
"2022-01-07",24.0751
"2022-01-08",22.9838
"2022-01-09",23.0086
"2022-01-10",23.8339
"2022-01-11",23.8418
"2022-01-12",23.9601
"2022-01-13",24.181
"2022-01-14",23.8054
"2022-01-15",23.6856
"2022-01-16",23.2855
"2022-01-17",23.0686
"2022-01-18",22.486
"2022-01-19",21.545
"2022-01-20",19.69
"2022-01-21",19.9799
"2022-01-22",20.8818
"2022-01-23",21.3615
"2022-01-24",21.475
"2022-01-25",20.7859
"2022-01-26",21.3233
"2022-01-27",20.8175
"2022-01-28",22.45
"2022-01-29",23.9834
"2022-01-30",23.8736
"2022-01-31",22.9039
"2022-02-01",20.764
"2022-02-02",20.2753
"2022-02-03",20.2484
"2022-02-04",21.1399
"2022-02-05",22.2797
"2022-02-06",20.7598
"2022-02-07",20.451
"2022-02-08",20.2397
"2022-02-09",20.3305
"2022-02-10",23.1545
"2022-02-11",24.2141
"2022-02-12",23.5258
"2022-02-13",22.8713
"2022-02-14",21.4142
"2022-02-15",20.4267
"2022-02-16",20.4754
"2022-02-17",20.9152
"2022-02-18",23.1666
"2022-02-19",23.5277
"2022-02-20",23.9253
"2022-02-21",23.334
"2022-02-22",22.7889
"2022-02-23",23.6191
"2022-02-24",22.1537
"2022-02-25",21.7761
"2022-02-26",23.6624
"2022-02-27",22.6338
"2022-02-28",22.7718
"2022-03-01",22.4531
"2022-03-02",22.5855
"2022-03-03",22.9638
"2022-03-04",23.477
"2022-03-05",22.6691
"2022-03-06",23.2834
"2022-03-07",23.7007
"2022-03-08",23.1199
"2022-03-09",22.7314
"2022-03-10",22.7502
"2022-03-11",23.0178
"2022-03-12",24.2726
"2022-03-13",22.7798
"2022-03-14",22.3364
"2022-03-15",22.9339
"2022-03-16",22.9408
"2022-03-17",23.9005
"2022-03-18",24.3807
"2022-03-19",24.7793
"2022-03-20",24.3764
"2022-03-21",24.686
"2022-03-22",23.9996
"2022-03-23",24.6498
"2022-03-24",24.2781
"2022-03-25",24.3216
"2022-03-26",24.4696
"2022-03-27",24.731
"2022-03-28",24.6453
"2022-03-29",24.8019
"2022-03-30",23.9368
"2022-03-31",24.1628
"2022-04-02",24.0192
"2022-04-03",24.1045
"2022-04-04",23.9961
"2022-04-05",23.96
"2022-04-06",23.5401
"2022-04-07",23.8363
"2022-04-08",23.81
"2022-04-09",24.1888
"2022-04-10",24.144
"2022-04-11",24.7445
"2022-04-12",24.4845
"2022-04-13",24.5938
"2022-04-14",25.0633
"2022-04-15",25.3797
"2022-04-16",25.1734
"2022-04-17",24.1927
"2022-04-18",25.1035
"2022-04-19",25.7327
"2022-04-20",25.441
"2022-04-21",25.1299
"2022-04-22",24.6309
"2022-04-23",24.6598
"2022-04-24",25.1435
"2022-04-25",25.2672
"2022-04-26",25.1774
"2022-04-27",24.9141
"2022-04-28",25.1808
"2022-04-29",25.6494
"2022-04-30",25.9918
"2022-05-01",25.7107
"2022-05-02",26.1216
"2022-05-03",25.7951
"2022-05-04",25.7922
"2022-05-05",25.265
"2022-05-06",25.5971
"2022-05-07",25.6031
"2022-05-08",26.1131
"2022-05-09",25.6365
"2022-05-10",25.7177
"2022-05-11",24.8552
"2022-05-12",24.2065
"2022-05-13",25.0289
"2022-05-14",24.7207
"2022-05-15",24.3468
"2022-05-16",24.3932
"2022-05-17",24.6424
"2022-05-18",24.3841
"2022-05-19",24.2605
"2022-05-20",24.8386
"2022-05-21",24.5879
"2022-05-22",24.2656
"2022-05-23",24.3889
"2022-05-24",24.3826
"2022-05-25",24.6431
"2022-05-26",24.2103
"2022-05-27",24.0031
"2022-05-28",24.1325
"2022-05-29",24.0819
"2022-05-30",24.3877
"2022-05-31",23.9874
"2022-06-01",23.7726
"2022-06-02",24.41
"2022-06-03",24.3129
"2022-06-04",24.5083
"2022-06-05",24.0474
"2022-06-06",23.9418
"2022-06-07",23.9019
"2022-06-08",24.0022
"2022-06-09",24.3018
"2022-06-10",23.9185
"2022-06-11",23.935
"2022-06-12",24.2409
"2022-06-13",24.0224
"2022-06-14",24.2917
"2022-06-15",24.501
"2022-06-16",24.4358
"2022-06-17",24.4836
"2022-06-18",24.2644
"2022-06-19",23.7857
"2022-06-20",24.2525
"2022-06-21",24.2406
"2022-06-22",23.7329
"2022-06-23",23.7291
"2022-06-24",24.331
"2022-06-25",23.8662
"2022-06-26",23.687
"2022-06-27",23.5984
"2022-06-28",23.8236
"2022-06-29",24.0364
"2022-06-30",23.7587
"2022-07-01",23.3373
"2022-07-02",24.1379
"2022-07-03",24.3112
"2022-07-04",22.3922
"2022-07-05",23.6713
"2022-07-06",23.0463
"2022-07-07",23.5023
"2022-07-08",22.6507
"2022-07-09",23.0315
"2022-07-10",23.3586
"2022-07-11",22.9843
"2022-07-12",22.9875
"2022-07-13",23.1085
"2022-07-14",22.9133
"2022-07-15",23.3557
"2022-07-16",23.5792
"2022-07-17",23.8491
"2022-07-18",23.8417
"2022-07-19",23.7986
"2022-07-20",24.0294
"2022-07-21",24.2996
"2022-07-22",24.3982
"2022-07-23",24.3991
"2022-07-24",24.3462
"2022-07-25",23.9075
"2022-07-26",24.0231
"2022-07-27",23.9747
"2022-07-28",24.3237
"2022-07-29",24.3636
"2022-07-30",24.0385
"2022-07-31",24.0699
"2022-08-01",24.0269
"2022-08-02",23.7619
"2022-08-03",23.5703
"2022-08-04",23.568
"2022-08-05",22.8974
"2022-08-06",23.2663
"2022-08-07",23.0811
"2022-08-08",22.7409
"2022-08-09",22.3545
"2022-08-10",22.5216
"2022-08-11",22.5708
"2022-08-12",23.5602
"2022-08-13",23.6675
"2022-08-14",23.3635
"2022-08-15",24.3101
"2022-08-16",23.9872
"2022-08-17",23.294
"2022-08-18",23.9392
"2022-08-19",24.4014
"2022-08-20",24.1721
"2022-08-21",23.5427
"2022-08-22",23.519
"2022-08-23",23.8224
"2022-08-24",24.434
"2022-08-25",23.4482
"2022-08-26",24.363
"2022-08-27",23.8511
"2022-08-28",23.9948
"2022-08-29",24.2467
"2022-08-30",24.2123
"2022-08-31",23.8878
"2022-09-01",23.8567
"2022-09-02",23.3162
"2022-09-03",24.0044
"2022-09-04",24.0926
"2022-09-05",24.1063
"2022-09-06",23.5096
"2022-09-07",23.1859
"2022-09-08",23.4088
"2022-09-09",23.3817
"2022-09-10",23.3701
"2022-09-11",23.4317
"2022-09-12",23.314
"2022-09-13",23.2314
"2022-09-14",23.3934
"2022-09-15",23.4722
"2022-09-16",23.3997
"2022-09-17",23.5757
"2022-09-18",23.1349
"2022-09-19",23.7196
"2022-09-20",23.5649
"2022-09-21",23.2196
"2022-09-22",22.3524
"2022-09-23",22.2197
"2022-09-24",22.2384
"2022-09-25",23.1295
"2022-09-26",23.6112
"2022-09-27",23.4946
"2022-09-28",23.525
"2022-09-29",23.7092
"2022-09-30",23.142
"2022-10-01",23.3222
"2022-10-02",23.6349
"2022-10-03",23.6579
"2022-10-04",23.4969
"2022-10-05",23.9819
"2022-10-06",23.571
"2022-10-07",23.767
"2022-10-08",23.8081
"2022-10-09",23.9205
"2022-10-10",24.2089
"2022-10-11",24.2425
"2022-10-12",24.2328
"2022-10-13",24.015
"2022-10-14",24.338
"2022-10-15",24.5738
"2022-10-16",24.5575
"2022-10-17",24.2074
"2022-10-18",24.0997
"2022-10-19",24.3683
"2022-10-20",24.471
"2022-10-21",24.4298
"2022-10-22",24.3302
"2022-10-23",24.5596
"2022-10-24",24.6256
"2022-10-25",24.7138
"2022-10-26",22.8068
"2022-10-27",21.242
"2022-10-28",22.3774
"2022-10-29",24.1998
"2022-10-30",24.3295
"2022-10-31",24.4914
"2022-11-01",24.3137
"2022-11-02",24.3685
"2022-11-03",24.2093
"2022-11-04",24.0747
"2022-11-05",24.1138
"2022-11-06",23.6711
"2022-11-07",23.9135
"2022-11-08",24.0513
"2022-11-09",23.9531
"2022-11-10",23.9146
"2022-11-11",23.7521
"2022-11-12",24.0758
"2022-11-13",23.9661
"2022-11-14",24.067
"2022-11-15",24.1345
"2022-11-16",22.1878
"2022-11-17",21.0222
"2022-11-18",21.9807
"2022-11-19",22.5991
"2022-11-20",22.4505
"2022-11-21",22.0587
"2022-11-22",23.1755
"2022-11-23",22.7016
"2022-11-24",22.8115
"2022-11-25",22.7594
"2022-11-26",23.3733
"2022-11-27",23.4924
"2022-11-28",23.4405
"2022-11-29",21.9057
"2022-11-30",23.1081
"2022-12-01",24.1812
"2022-12-02",24.0612
"2022-12-03",24.1423
"2022-12-04",24.0645
"2022-12-05",24.1355
"2022-12-06",23.2866
"2022-12-07",22.4302
"2022-12-08",18.3409
"2022-12-09",20.2089
"2022-12-10",22.4109
"2022-12-11",23.1287
"2022-12-12",23.3619
"2022-12-13",22.5443
"2022-12-14",23.1852
"2022-12-15",22.2375
"2022-12-16",22.5531
"2022-12-17",22.3618
"2022-12-18",22.4344
"2022-12-19",23.6876
"2022-12-20",24.2812
"2022-12-21",23.6462
"2022-12-22",22.6195
"2022-12-23",23.443
"2022-12-24",23.5831
"2022-12-25",23.7393
"2022-12-26",24.2903
"2022-12-27",24.082
"2022-12-28",24.0751
"2022-12-29",22.6392
"2022-12-30",22.0133
"2022-12-31",22.2001
"2023-01-01",22.057
"2023-01-02",20.8121
"2023-01-03",21.107
"2023-01-04",21.3089
"2023-01-05",22.9691
"2023-01-06",23.4043
"2023-01-07",22.9613
"2023-01-08",21.5358
"2023-01-09",20.2801
"2023-01-10",19.3307
"2023-01-11",19.5567
"2023-01-12",19.1856
"2023-01-13",20.0622
"2023-01-14",20.9584
"2023-01-15",21.412
"2023-01-16",22.3043
"2023-01-17",21.9052
"2023-01-18",20.7186
"2023-01-19",19.2295
"2023-01-20",20.3111
"2023-01-21",21.8436
"2023-01-22",22.4362
"2023-01-23",23.3027
"2023-01-24",21.8567
"2023-01-25",21.2109
"2023-01-26",21.1106
"2023-01-27",22.3705
"2023-01-28",20.4321
"2023-01-29",22.2199
"2023-01-30",23.5083
"2023-01-31",23.2659
"2023-02-01",23.2183
"2023-02-02",23.6368
"2023-02-03",23.8157
"2023-02-04",23.902
"2023-02-05",22.1268
"2023-02-06",22.9824
"2023-02-07",23.55
"2023-02-08",23.4979
"2023-02-09",22.9766
"2023-02-10",22.2062
"2023-02-11",21.2907
"2023-02-12",20.6884
"2023-02-13",21.1136
"2023-02-14",20.4904
"2023-02-15",19.1138
"2023-02-16",19.7063
"2023-02-17",21.0916
"2023-02-18",23.3009
"2023-02-19",23.2739
"2023-02-20",23.217
"2023-02-21",21.8607
"2023-02-22",19.0418
"2023-02-23",20.9604
"2023-02-24",22.2265
"2023-02-25",21.8389
"2023-02-26",20.3294
"2023-02-27",22.223
"2023-02-28",23.6662
"2023-03-01",23.3863
"2023-03-02",22.0351
"2023-03-03",21.9402
"2023-03-04",23.2836
"2023-03-05",23.5984
"2023-03-06",23.0861
"2023-03-07",23.3647
"2023-03-08",23.0018
"2023-03-09",23.157
"2023-03-10",23.3897
"2023-03-11",23.3679
"2023-03-12",23.8676
"2023-03-13",23.4232
"2023-03-14",22.9114
"2023-03-15",23.5193
"2023-03-16",23.8403
"2023-03-17",23.5443
"2023-03-18",23.8679
"2023-03-19",24.0657
"2023-03-20",23.7228
"2023-03-21",24.0649
"2023-03-22",24.5142
"2023-03-23",24.4378
"2023-03-24",24.4882
"2023-03-25",24.4715
"2023-03-26",24.035
"2023-03-27",24.5458
"2023-03-28",24.012
"2023-03-29",23.3721
"2023-03-30",22.9258
"2023-03-31",23.7991
"2023-04-01",23.0705
"2023-04-02",23.6745
"2023-04-03",23.7731
"2023-04-04",23.4369
"2023-04-05",23.5862
"2023-04-06",24.053
"2023-04-07",22.9351
"2023-04-08",23.4442
"2023-04-09",23.4623
"2023-04-10",23.7354
"2023-04-11",23.7132
"2023-04-12",23.9834
"2023-04-13",24.0415
"2023-04-14",24.1119
"2023-04-15",24.3264
"2023-04-16",23.5975
"2023-04-17",24.0004
"2023-04-18",23.643
"2023-04-19",25.0962
"2023-04-20",24.7927
"2023-04-21",24.8462
"2023-04-22",24.7414
"2023-04-23",24.6528
"2023-04-24",24.9047
"2023-04-25",25.0178
"2023-04-26",24.7209
"2023-04-27",25.1733
"2023-04-28",25.181
"2023-04-29",24.5228
"2023-04-30",24.5696
"2023-05-01",25.0112
"2023-05-02",24.9123
"2023-05-03",24.6857
"2023-05-04",24.5749
"2023-05-05",24.1489
"2023-05-06",25.3335
"2023-05-07",24.891
"2023-05-08",25.116
"2023-05-09",25.8676
"2023-05-10",26.005
"2023-05-11",25.5247
"2023-05-12",25.8887
"2023-05-13",25.496
"2023-05-14",25.9456
"2023-05-15",26.0612
"2023-05-16",26.1599
"2023-05-17",26.1255
"2023-05-18",26.0317
"2023-05-19",25.4342
"2023-05-20",25.4913
"2023-05-21",25.12
"2023-05-22",24.8709
"2023-05-23",25.0666
"2023-05-24",24.9826
"2023-05-25",25.1626
"2023-05-26",24.9036
"2023-05-27",25.4859
"2023-05-28",26.0312
"2023-05-29",25.6015
"2023-05-30",25.3843
"2023-05-31",25.0294
"2023-06-01",25.351
"2023-06-02",25.3457
"2023-06-03",25.5984
"2023-06-04",25.1514
"2023-06-05",24.9238
"2023-06-06",25.121
"2023-06-07",25.2955
"2023-06-08",24.7682
"2023-06-09",24.5975
"2023-06-10",24.2607
"2023-06-11",25.1477
"2023-06-12",25.2456
"2023-06-13",24.7984
"2023-06-14",24.519
"2023-06-15",24.7521
"2023-06-16",25.0465
"2023-06-17",24.8262
"2023-06-18",24.9669
"2023-06-19",25.096
"2023-06-20",24.5485
"2023-06-21",24.6188
"2023-06-22",24.5145
"2023-06-23",24.3437
"2023-06-24",23.6983
"2023-06-25",24.0699
"2023-06-26",23.2685
"2023-06-27",23.6874
"2023-06-28",23.216
"2023-06-29",24.2895
"2023-06-30",23.9904
"2023-07-01",24.5532
"2023-07-02",25.2709
"2023-07-03",24.3406
"2023-07-04",23.4142
"2023-07-05",23.2629
"2023-07-06",23.2372
"2023-07-07",23.0516
"2023-07-08",23.4887
"2023-07-09",23.8805
"2023-07-10",23.7912
"2023-07-11",24.0491
"2023-07-12",23.4643
"2023-07-13",24.0298
"2023-07-14",23.6921
"2023-07-15",23.904
"2023-07-16",24.1693
"2023-07-17",23.9576
"2023-07-18",23.1692
"2023-07-19",23.2482
"2023-07-20",23.1335
"2023-07-21",22.6899
"2023-07-22",23.1902
"2023-07-23",23.5964
"2023-07-24",23.8502
"2023-07-25",23.8188
"2023-07-26",23.8289
"2023-07-27",23.3041
"2023-07-28",23.1489
"2023-07-29",23.0153
"2023-07-30",23.0551
"2023-07-31",23.3471
"2023-08-01",23.0515
"2023-08-02",22.8368
"2023-08-03",23.1751
"2023-08-04",23.5002
"2023-08-05",22.9993
"2023-08-06",22.7095
"2023-08-07",22.9771
"2023-08-08",23.2566
"2023-08-09",23.6093
"2023-08-10",23.1733
"2023-08-11",23.581
"2023-08-12",23.8676
"2023-08-13",24.0656
"2023-08-14",22.7774
"2023-08-15",22.6575
"2023-08-16",21.8696
"2023-08-17",22.6073
"2023-08-18",22.6981
"2023-08-19",22.6034
"2023-08-20",22.3252
"2023-08-21",23.5141
"2023-08-22",23.8121
"2023-08-23",23.6128
"2023-08-24",22.5084
"2023-08-25",22.9274
"2023-08-26",23.0068
"2023-08-27",22.9328
"2023-08-28",23.6075
"2023-08-29",23.9686
"2023-08-30",24.4264
"2023-08-31",24.3536
"2023-09-01",24.035
"2023-09-02",24.0432
"2023-09-03",23.9125
"2023-09-04",23.7614
"2023-09-05",23.7993
"2023-09-06",23.9351
"2023-09-07",23.7277
"2023-09-08",23.8369
"2023-09-09",23.4556
"2023-09-10",23.9933
"2023-09-12",23.441
"2023-09-13",24.132
"2023-09-14",23.7743
"2023-09-15",22.4748
"2023-09-16",23.4707
"2023-09-17",23.8178
"2023-09-18",23.4828
"2023-09-19",23.9707
"2023-09-20",23.6289
"2023-09-21",24.1717
"2023-09-22",23.7419
"2023-09-23",23.5938
"2023-09-24",23.85
"2023-09-25",24.1555
"2023-09-26",24.2253
"2023-09-27",24.0544
"2023-09-28",23.8086
"2023-09-29",23.7492
"2023-09-30",23.7258
"2023-10-01",24.1233
"2023-10-02",23.9501
"2023-10-03",23.9766
"2023-10-04",24.1114
"2023-10-05",24.1931
"2023-10-06",24.587
"2023-10-07",24.4177
"2023-10-08",24.5866
"2023-10-09",24.5348
"2023-10-10",24.5397
"2023-10-11",24.2926
"2023-10-12",24.3596
"2023-10-13",24.8619
"2023-10-14",24.1498
"2023-10-15",24.2781
"2023-10-16",23.8966
"2023-10-17",24.5276
"2023-10-18",24.1506
"2023-10-19",23.8192
"2023-10-20",24.1255
"2023-10-21",24.2377
"2023-10-22",24.7667
"2023-10-23",24.5892
"2023-10-24",24.5048
"2023-10-25",24.4765
"2023-10-26",23.5367
"2023-10-27",23.7554
"2023-10-28",24.1481
"2023-10-29",24.4987
"2023-10-30",24.5014
"2023-10-31",24.2038
"2023-11-01",24.5606
"2023-11-02",24.9056
"2023-11-03",24.6779
"2023-11-04",24.5494
"2023-11-05",24.2815
"2023-11-06",24.791
"2023-11-07",24.7049
"2023-11-08",24.6187
"2023-11-09",24.7446
"2023-11-10",24.7229
"2023-11-11",24.9851
"2023-11-12",24.8477
"2023-11-13",24.6211
"2023-11-14",25.2443
"2023-11-15",25.0134
"2023-11-16",25.0528
"2023-11-17",25.1826
"2023-11-18",24.811
"2023-11-19",24.5455
"2023-11-20",24.9378
"2023-11-21",25.1109
"2023-11-22",24.8735
"2023-11-23",24.0771
"2023-11-24",24.5482
"2023-11-25",24.7658
"2023-11-26",24.0489
"2023-11-27",24.5225
"2023-11-28",24.528
"2023-11-29",24.4738
"2023-11-30",24.4804
"2023-12-01",24.3096
"2023-12-02",24.699
"2023-12-03",24.802
"2023-12-04",24.9176
"2023-12-05",25.0047
"2023-12-06",25.1745
"2023-12-07",25.224
"2023-12-08",25.1157
"2023-12-09",24.8564
"2023-12-10",24.8742
"2023-12-11",24.5711
"2023-12-12",23.021
"2023-12-13",22.4925
"2023-12-14",24.0948
"2023-12-15",24.4365
"2023-12-16",24.6669
"2023-12-17",24.772
"2023-12-18",24.3444
"2023-12-19",24.525
"2023-12-20",25.0549
"2023-12-21",24.4929
"2023-12-22",23.9685
"2023-12-23",24.1149
"2023-12-24",24.4734
"2023-12-25",24.3709
"2023-12-26",23.6981
"2023-12-27",24.7765
"2023-12-28",24.8082
"2023-12-29",24.7533
"2023-12-30",24.5605
"2023-12-31",24.1203
"2024-01-01",23.5008
"2024-01-02",23.3473
"2024-01-03",23.3069
"2024-01-04",23.4669
"2024-01-05",24.0427
"2024-01-06",24.597
"2024-01-07",24.6363
"2024-01-08",24.5598
"2024-01-09",24.1051
"2024-01-10",23.9672
"2024-01-11",22.9294
"2024-01-12",22.1988
"2024-01-13",22.2694
"2024-01-14",21.8607
"2024-01-15",19.4752
"2024-01-16",20.9293
"2024-01-17",22.8954
"2024-01-18",24.4762
"2024-01-19",23.9529
"2024-01-20",24.2269
"2024-01-21",23.9101
"2024-01-22",23.3314
"2024-01-23",21.4731
"2024-01-24",20.3665
"2024-01-25",20.6418
"2024-01-26",20.7982
"2024-01-27",22.2623
"2024-01-28",22.496
"2024-01-29",22.2305
"2024-01-30",23.415
"2024-01-31",24.4669
"2024-02-01",24.5933
"2024-02-02",23.9188
"2024-02-03",22.8964
"2024-02-04",23.8638
"2024-02-05",23.9449
"2024-02-06",21.9664
"2024-02-07",21.7095
"2024-02-08",21.8679
"2024-02-09",22.2165
"2024-02-10",22.402
"2024-02-11",21.6803
"2024-02-12",22.7862
"2024-02-13",24.344
"2024-02-14",23.5983
"2024-02-15",23.5215
"2024-02-16",23.4491
"2024-02-17",23.4878
"2024-02-18",22.7622
"2024-02-19",23.2011
"2024-02-20",22.8139
"2024-02-21",22.6607
"2024-02-22",23.4654
"2024-02-23",24.0546
"2024-02-24",22.5833
"2024-02-25",22.6063
"2024-02-26",23.6067
"2024-02-27",22.7378
"2024-02-28",22.7405
"2024-02-29",22.8573
"2024-03-01",22.7182
"2024-03-02",22.6571
"2024-03-03",22.1627
"2024-03-04",21.6187
"2024-03-05",22.0924
"2024-03-06",22.5778
"2024-03-07",22.5227
"2024-03-08",22.5544
"2024-03-09",22.1307
"2024-03-10",21.9269
"2024-03-11",21.7774
"2024-03-12",21.7145
"2024-03-13",20.9226
"2024-03-14",21.4566
"2024-03-15",23.7912
"2024-03-16",23.2855
"2024-03-17",21.4685
"2024-03-18",21.7324
"2024-03-19",21.732
"2024-03-20",22.9674
"2024-03-21",24.7703
"2024-03-22",24.3563
"2024-03-23",23.9185
"2024-03-24",24.1171
"2024-03-25",23.45
"2024-03-26",23.5529
"2024-03-27",24.4263
"2024-03-28",24.3062
"2024-03-29",22.1895
"2024-03-30",22.8303
"2024-03-31",24.1399
"2024-04-01",23.7619
"2024-04-02",24.2906
"2024-04-03",24.9496
"2024-04-04",25.2685
"2024-04-05",25.4224
"2024-04-06",24.3152
"2024-04-07",24.5237
"2024-04-08",24.1843
"2024-04-09",23.1076
"2024-04-10",23.5076
"2024-04-11",24.9576
"2024-04-12",24.9503
"2024-04-13",24.7774
"2024-04-14",25.4838
"2024-04-15",25.1734
"2024-04-16",24.5658
"2024-04-17",24.6101
"2024-04-18",25.0697
"2024-04-19",25.7133
"2024-04-20",25.766
"2024-04-21",24.9987
"2024-04-22",24.6339
"2024-04-23",24.2973
"2024-04-24",24.2016
"2024-04-25",24.5415
"2024-04-26",23.8313
"2024-04-27",24.3524
"2024-04-28",25.1211
"2024-04-29",25.854
"2024-04-30",25.37
"2024-05-01",25.8832
"2024-05-02",26.2258
"2024-05-03",26.1878
"2024-05-04",26.1177
"2024-05-05",26.1106
"2024-05-06",25.8572
"2024-05-07",25.4983
"2024-05-08",24.9144
"2024-05-09",24.7967
"2024-05-10",25.196
"2024-05-11",25.9511
"2024-05-12",25.4627
"2024-05-13",25.2513
"2024-05-14",25.3943
"2024-05-15",25.5854
"2024-05-16",25.3332
"2024-05-17",25.7375
"2024-05-18",25.5528
"2024-05-19",25.3628
"2024-05-20",25.4024
"2024-05-21",25.8789
"2024-05-22",25.2513
"2024-05-23",25.3156
"2024-05-24",25.561
"2024-05-25",25.6574
"2024-05-26",25.6405
"2024-05-27",25.5147
"2024-05-28",25.5362
"2024-05-29",25.9319
"2024-05-30",26.448
"2024-05-31",26.7989
"2024-06-01",26.7321
"2024-06-02",25.6779
"2024-06-03",25.3773
"2024-06-04",25.4521
"2024-06-05",25.0156
"2024-06-06",25.0901
"2024-06-07",25.0211
"2024-06-08",24.9145
"2024-06-09",25.2165
"2024-06-10",25.2009
"2024-06-11",25.1106
"2024-06-12",24.9983
"2024-06-13",25.0531
"2024-06-14",24.9525
"2024-06-15",24.6309
"2024-06-16",24.5184
"2024-06-17",24.6163
"2024-06-18",24.6671
"2024-06-19",24.6281
"2024-06-20",24.7734
"2024-06-21",24.7926
"2024-06-22",24.4829
"2024-06-23",24.1302
"2024-06-24",24.2798
"2024-06-25",24.2642
"2024-06-26",23.7659
"2024-06-27",24.0446
"2024-06-28",23.6925
"2024-06-29",24.1972
"2024-06-30",24.7449
"2024-07-01",24.6342
"2024-07-02",24.495
"2024-07-03",24.8261
"2024-07-04",24.7656
"2024-07-05",24.6153
"2024-07-06",24.105
"2024-07-07",24.4317
"2024-07-08",23.9136
"2024-07-09",23.6312
"2024-07-10",24.0114
"2024-07-11",24.2624
"2024-07-12",24.5202
"2024-07-13",24.6953
"2024-07-14",24.4692
"2024-07-15",24.2965
"2024-07-16",23.5838
"2024-07-17",23.8762
"2024-07-18",23.4521
"2024-07-19",23.1062
"2024-07-20",23.2301
"2024-07-21",23.0416
"2024-07-22",23.4831
"2024-07-23",24.1892
"2024-07-24",24.1736
"2024-07-25",23.4934
"2024-07-26",24.0916
"2024-07-27",24.158
"2024-07-28",24.0799
"2024-07-29",23.7905
"2024-07-30",23.0555
"2024-07-31",23.8042
"2024-08-01",23.9994
"2024-08-02",24.0262
"2024-08-03",23.9972
"2024-08-04",24.455
"2024-08-05",24.3452
"2024-08-06",24.4749
"2024-08-07",24.7092
"2024-08-08",24.8296
"2024-08-09",24.1852
"2024-08-10",24.3397
"2024-08-11",25.0781
"2024-08-12",25.1006
"2024-08-13",25.4508
"2024-08-14",25.0954
"2024-08-15",24.333
"2024-08-16",25.2185
"2024-08-17",24.6753
"2024-08-18",24.54
"2024-08-19",24.4596
"2024-08-20",24.3233
"2024-08-21",23.5355
"2024-08-22",24.6563
"2024-08-23",24.5438
"2024-08-24",24.0276
"2024-08-25",23.9495
"2024-08-26",23.4355
"2024-08-27",23.8201
"2024-08-28",24.5048
"2024-08-29",24.422
"2024-08-30",24.3971
"2024-08-31",24.6386
"2024-09-01",24.8087
"2024-09-02",24.7831
"2024-09-03",24.2836
"2024-09-04",24.5072
"2024-09-05",24.371
"2024-09-06",24.4013
"2024-09-07",24.2984
"2024-09-08",24.2413
"2024-09-09",24.1176
"2024-09-10",24.0391
"2024-09-11",24.1061
"2024-09-12",23.9032
"2024-09-13",24.1954
"2024-09-14",24.239
"2024-09-15",24.279
"2024-09-16",24.379
"2024-09-17",24.1812
"2024-09-18",23.7381
"2024-09-19",23.4076
"2024-09-20",23.2219
"2024-09-21",23.0713
"2024-09-22",23.1844
"2024-09-23",23.6899
"2024-09-24",23.6898
"2024-09-25",23.7704
"2024-09-26",24.117
"2024-09-27",24.0955
"2024-09-28",24.1169
"2024-09-29",24.5422
