,"(deg C) Mean Dew Point Temperature (ERA5) at Mannar, 2007-01-01 to 2025-12-31"
"2021-10-17",24.1963
"2021-10-18",24.0734
"2021-10-19",24.5069
"2021-10-20",24.4497
"2021-10-21",24.0478
"2021-10-22",24.046
"2021-10-23",24.048
"2021-10-24",24.0735
"2021-10-25",24.0544
"2021-10-26",23.8803
"2021-10-27",23.9455
"2021-10-28",24.2233
"2021-10-29",24.4487
"2021-10-30",24.2342
"2021-10-31",24.277
"2021-11-01",24.3409
"2021-11-02",24.1636
"2021-11-03",23.9124
"2021-11-04",24.1228
"2021-11-05",23.9365
"2021-11-06",24.2254
"2021-11-07",23.8481
"2021-11-08",23.7153
"2021-11-09",23.7764
"2021-11-10",23.1302
"2021-11-11",23.8202
"2021-11-12",24.6609
"2021-11-13",23.6017
"2021-11-14",24.2619
"2021-11-15",24.4123
"2021-11-16",24.2812
"2021-11-17",24.245
"2021-11-18",24.125
"2021-11-19",24.5724
"2021-11-20",23.7901
"2021-11-21",22.5008
"2021-11-22",24.0702
"2021-11-23",24.3052
"2021-11-24",24.1377
"2021-11-25",24.2429
"2021-11-26",24.1869
"2021-11-27",24.0537
"2021-11-28",23.9437
"2021-11-29",23.9846
"2021-11-30",24.054
"2021-12-01",23.9936
"2021-12-02",23.9177
"2021-12-03",23.0862
"2021-12-04",22.4152
"2021-12-05",23.8255
"2021-12-06",23.9214
"2021-12-07",23.1106
"2021-12-08",23.5699
"2021-12-09",23.1673
"2021-12-10",23.6382
"2021-12-11",23.8242
"2021-12-12",24.0749
"2021-12-13",23.781
"2021-12-14",23.6364
"2021-12-15",23.9752
"2021-12-16",23.7708
"2021-12-17",23.7363
"2021-12-18",23.3078
"2021-12-19",21.5451
"2021-12-20",22.0037
"2021-12-21",21.9362
"2021-12-22",21.3841
"2021-12-23",20.1714
"2021-12-24",20.0166
"2021-12-25",19.7336
"2021-12-26",20.7057
"2021-12-27",21.5626
"2021-12-28",21.3364
"2021-12-29",22.153
"2021-12-30",23.3022
"2021-12-31",23.5051
"2022-01-01",23.3172
"2022-01-02",23.3872
"2022-01-03",22.5977
"2022-01-04",21.5597
"2022-01-05",22.5287
"2022-01-06",23.5826
"2022-01-07",23.6338
"2022-01-08",22.7461
"2022-01-09",22.5722
"2022-01-10",23.3323
"2022-01-11",23.6229
"2022-01-12",23.7521
"2022-01-13",23.7752
"2022-01-14",23.8235
"2022-01-15",23.6285
"2022-01-16",23.0153
"2022-01-17",23.0539
"2022-01-18",22.1256
"2022-01-19",21.6356
"2022-01-20",19.8108
"2022-01-21",20.4203
"2022-01-22",21.7853
"2022-01-23",22.4109
"2022-01-24",22.487
"2022-01-25",21.4708
"2022-01-26",21.0874
"2022-01-27",21.0157
"2022-01-28",21.8684
"2022-01-29",23.5481
"2022-01-30",23.6566
"2022-01-31",22.9329
"2022-02-01",21.0959
"2022-02-02",19.645
"2022-02-03",19.7113
"2022-02-04",20.8212
"2022-02-05",22.304
"2022-02-06",20.7354
"2022-02-07",20.7716
"2022-02-08",19.9094
"2022-02-09",19.8101
"2022-02-10",22.6017
"2022-02-11",23.8012
"2022-02-12",23.3944
"2022-02-13",22.7175
"2022-02-14",21.6074
"2022-02-15",20.3423
"2022-02-16",20.4369
"2022-02-17",20.7586
"2022-02-18",22.9514
"2022-02-19",23.4681
"2022-02-20",23.6288
"2022-02-21",23.7399
"2022-02-22",23.0739
"2022-02-23",23.2544
"2022-02-24",22.1325
"2022-02-25",21.5886
"2022-02-26",23.2785
"2022-02-27",22.5394
"2022-02-28",22.6504
"2022-03-01",22.4091
"2022-03-02",22.3699
"2022-03-03",22.6322
"2022-03-04",23.5833
"2022-03-05",22.8676
"2022-03-06",23.3984
"2022-03-07",23.5157
"2022-03-08",23.132
"2022-03-09",22.6945
"2022-03-10",22.637
"2022-03-11",22.8711
"2022-03-12",23.8792
"2022-03-13",22.7587
"2022-03-14",22.4116
"2022-03-15",22.7248
"2022-03-16",22.8492
"2022-03-17",24.5706
"2022-03-18",25.1
"2022-03-19",25.3109
"2022-03-20",25.1622
"2022-03-21",25.388
"2022-03-22",24.9352
"2022-03-23",25.1498
"2022-03-24",24.194
"2022-03-25",24.0529
"2022-03-26",24.2995
"2022-03-27",24.6503
"2022-03-28",24.7773
"2022-03-29",25.2064
"2022-03-30",24.6025
"2022-03-31",24.9756
"2022-04-02",24.3321
"2022-04-03",24.2557
"2022-04-04",23.9545
"2022-04-05",23.963
"2022-04-06",23.7673
"2022-04-07",24.1143
"2022-04-08",24.0828
"2022-04-09",24.0737
"2022-04-10",24.1119
"2022-04-11",24.6486
"2022-04-12",24.4293
"2022-04-13",24.5147
"2022-04-14",24.9982
"2022-04-15",25.4773
"2022-04-16",25.334
"2022-04-17",24.7084
"2022-04-18",25.1044
"2022-04-19",25.6583
"2022-04-20",25.7023
"2022-04-21",25.1525
"2022-04-22",24.5987
"2022-04-23",24.6934
"2022-04-24",25.0482
"2022-04-25",25.258
"2022-04-26",25.5722
"2022-04-27",25.3463
"2022-04-28",25.6571
"2022-04-29",25.7866
"2022-04-30",26.3077
"2022-05-01",26.3027
"2022-05-02",26.5741
"2022-05-03",26.5634
"2022-05-04",26.3317
"2022-05-05",25.9501
"2022-05-06",25.955
"2022-05-07",26.0943
"2022-05-08",26.6568
"2022-05-09",26.4058
"2022-05-10",26.2542
"2022-05-11",25.6778
"2022-05-12",25.0322
"2022-05-13",25.4107
"2022-05-14",25.2501
"2022-05-15",24.9848
"2022-05-16",25.0825
"2022-05-17",25.2162
"2022-05-18",25.064
"2022-05-19",24.9532
"2022-05-20",25.3465
"2022-05-21",25.3623
"2022-05-22",25.2335
"2022-05-23",25.247
"2022-05-24",24.9895
"2022-05-25",24.97
"2022-05-26",24.7733
"2022-05-27",24.7405
"2022-05-28",24.8155
"2022-05-29",24.6202
"2022-05-30",24.8093
"2022-05-31",24.6507
"2022-06-01",24.7296
"2022-06-02",25.0182
"2022-06-03",24.9905
"2022-06-04",25.1144
"2022-06-05",24.8935
"2022-06-06",24.7397
"2022-06-07",24.5832
"2022-06-08",24.8025
"2022-06-09",24.9262
"2022-06-10",24.6941
"2022-06-11",24.5824
"2022-06-12",24.8083
"2022-06-13",24.6527
"2022-06-14",24.9258
"2022-06-15",24.8906
"2022-06-16",24.5853
"2022-06-17",24.6001
"2022-06-18",24.4655
"2022-06-19",24.3379
"2022-06-20",24.7784
"2022-06-21",24.8397
"2022-06-22",24.4865
"2022-06-23",24.6008
"2022-06-24",24.9134
"2022-06-25",24.8637
"2022-06-26",24.8501
"2022-06-27",24.8199
"2022-06-28",24.6255
"2022-06-29",24.796
"2022-06-30",24.4222
"2022-07-01",24.4464
"2022-07-02",24.4891
"2022-07-03",24.6437
"2022-07-04",23.3603
"2022-07-05",24.3733
"2022-07-06",24.1085
"2022-07-07",24.0195
"2022-07-08",23.8129
"2022-07-09",24.0493
"2022-07-10",24.3256
"2022-07-11",24.2204
"2022-07-12",24.2664
"2022-07-13",24.2944
"2022-07-14",24.2143
"2022-07-15",24.504
"2022-07-16",24.4867
"2022-07-17",24.6361
"2022-07-18",24.5379
"2022-07-19",24.2081
"2022-07-20",24.5818
"2022-07-21",24.7266
"2022-07-22",24.7975
"2022-07-23",24.6271
"2022-07-24",24.352
"2022-07-25",24.2619
"2022-07-26",23.7127
"2022-07-27",24.0362
"2022-07-28",24.2044
"2022-07-29",23.9507
"2022-07-30",24.3233
"2022-07-31",24.518
"2022-08-01",23.9122
"2022-08-02",24.2229
"2022-08-03",24.1423
"2022-08-04",24.0808
"2022-08-05",23.785
"2022-08-06",24.2266
"2022-08-07",24.0658
"2022-08-08",23.9806
"2022-08-09",23.8092
"2022-08-10",23.6699
"2022-08-11",23.8667
"2022-08-12",24.4047
"2022-08-13",24.3129
"2022-08-14",23.9635
"2022-08-15",24.3253
"2022-08-16",24.3255
"2022-08-17",23.9615
"2022-08-18",24.4345
"2022-08-19",24.7153
"2022-08-20",24.5923
"2022-08-21",24.3258
"2022-08-22",24.0769
"2022-08-23",24.3455
"2022-08-24",23.9954
"2022-08-25",23.6811
"2022-08-26",24.2294
"2022-08-27",24.0829
"2022-08-28",24.1512
"2022-08-29",24.3299
"2022-08-30",24.0848
"2022-08-31",23.7438
"2022-09-01",23.7499
"2022-09-02",23.9604
"2022-09-03",24.251
"2022-09-04",24.3621
"2022-09-05",24.2635
"2022-09-06",24.0844
"2022-09-07",23.9995
"2022-09-08",24.087
"2022-09-09",24.1728
"2022-09-10",24.2107
"2022-09-11",24.2867
"2022-09-12",24.1759
"2022-09-13",23.9571
"2022-09-14",23.9826
"2022-09-15",24.0936
"2022-09-16",23.9917
"2022-09-17",24.2164
"2022-09-18",23.9806
"2022-09-19",24.3851
"2022-09-20",24.3479
"2022-09-21",24.1354
"2022-09-22",23.6779
"2022-09-23",23.6597
"2022-09-24",23.6406
"2022-09-25",23.9253
"2022-09-26",24.2471
"2022-09-27",24.1592
"2022-09-28",24.2953
"2022-09-29",24.3324
"2022-09-30",23.9826
"2022-10-01",24.1751
"2022-10-02",24.3934
"2022-10-03",24.4746
"2022-10-04",24.4869
"2022-10-05",24.6231
"2022-10-06",24.3053
"2022-10-07",24.123
"2022-10-08",23.9838
"2022-10-09",23.829
"2022-10-10",23.897
"2022-10-11",24.1312
"2022-10-12",24.0157
"2022-10-13",24.0415
"2022-10-14",24.2602
"2022-10-15",24.0213
"2022-10-16",24.317
"2022-10-17",24.0933
"2022-10-18",24.0362
"2022-10-19",24.1291
"2022-10-20",24.0655
"2022-10-21",24.1459
"2022-10-22",24.3326
"2022-10-23",24.3766
"2022-10-24",24.5378
"2022-10-25",24.5308
"2022-10-26",23.2736
"2022-10-27",21.1246
"2022-10-28",22.6081
"2022-10-29",23.9882
"2022-10-30",24.0908
"2022-10-31",24.061
"2022-11-01",23.9303
"2022-11-02",23.9193
"2022-11-03",23.8121
"2022-11-04",23.7361
"2022-11-05",23.9133
"2022-11-06",23.8971
"2022-11-07",23.6799
"2022-11-08",23.9087
"2022-11-09",23.9823
"2022-11-10",24.0238
"2022-11-11",23.4264
"2022-11-12",23.6102
"2022-11-13",23.753
"2022-11-14",23.8995
"2022-11-15",23.9725
"2022-11-16",22.3341
"2022-11-17",21.1713
"2022-11-18",21.869
"2022-11-19",22.4695
"2022-11-20",21.6981
"2022-11-21",21.823
"2022-11-22",23.2325
"2022-11-23",23.1018
"2022-11-24",22.7841
"2022-11-25",23.0974
"2022-11-26",23.5391
"2022-11-27",23.6381
"2022-11-28",23.5254
"2022-11-29",22.1626
"2022-11-30",22.8081
"2022-12-01",23.9776
"2022-12-02",23.7844
"2022-12-03",23.8275
"2022-12-04",23.9143
"2022-12-05",23.832
"2022-12-06",22.9548
"2022-12-07",21.942
"2022-12-08",18.8398
"2022-12-09",20.828
"2022-12-10",22.9703
"2022-12-11",23.7576
"2022-12-12",23.6598
"2022-12-13",23.0778
"2022-12-14",23.177
"2022-12-15",22.294
"2022-12-16",22.294
"2022-12-17",22.3837
"2022-12-18",22.2413
"2022-12-19",23.2744
"2022-12-20",24.0944
"2022-12-21",23.5312
"2022-12-22",22.3814
"2022-12-23",23.2146
"2022-12-24",23.141
"2022-12-25",23.883
"2022-12-26",23.9265
"2022-12-27",23.7535
"2022-12-28",23.9073
"2022-12-29",22.9606
"2022-12-30",22.0598
"2022-12-31",22.2908
"2023-01-01",22.0781
"2023-01-02",20.7013
"2023-01-03",21.3401
"2023-01-04",21.2446
"2023-01-05",22.5819
"2023-01-06",23.1364
"2023-01-07",22.7391
"2023-01-08",21.5799
"2023-01-09",20.1122
"2023-01-10",19.1338
"2023-01-11",19.4019
"2023-01-12",19.088
"2023-01-13",19.7493
"2023-01-14",20.6139
"2023-01-15",21.0962
"2023-01-16",21.9634
"2023-01-17",21.6369
"2023-01-18",20.4549
"2023-01-19",19.1505
"2023-01-20",20.255
"2023-01-21",21.6986
"2023-01-22",22.2385
"2023-01-23",23.0828
"2023-01-24",21.8809
"2023-01-25",21.1008
"2023-01-26",20.7703
"2023-01-27",22.1298
"2023-01-28",20.1848
"2023-01-29",22.1281
"2023-01-30",23.4347
"2023-01-31",23.2273
"2023-02-01",23.3257
"2023-02-02",23.6311
"2023-02-03",23.7774
"2023-02-04",23.6404
"2023-02-05",22.0219
"2023-02-06",22.5133
"2023-02-07",23.2039
"2023-02-08",23.433
"2023-02-09",23.1222
"2023-02-10",22.1749
"2023-02-11",20.8653
"2023-02-12",20.5952
"2023-02-13",20.9809
"2023-02-14",20.3865
"2023-02-15",19.1951
"2023-02-16",19.6578
"2023-02-17",20.9671
"2023-02-18",22.8095
"2023-02-19",23.1059
"2023-02-20",23.0921
"2023-02-21",21.7493
"2023-02-22",18.9475
"2023-02-23",20.8453
"2023-02-24",22.007
"2023-02-25",21.657
"2023-02-26",19.8933
"2023-02-27",21.8065
"2023-02-28",23.4535
"2023-03-01",23.2793
"2023-03-02",22.0458
"2023-03-03",21.4761
"2023-03-04",22.9896
"2023-03-05",23.4653
"2023-03-06",22.7599
"2023-03-07",23.2665
"2023-03-08",23.0453
"2023-03-09",22.976
"2023-03-10",22.9718
"2023-03-11",23.3721
"2023-03-12",23.7108
"2023-03-13",23.5439
"2023-03-14",23.227
"2023-03-15",23.3425
"2023-03-16",23.7128
"2023-03-17",23.6804
"2023-03-18",23.6382
"2023-03-19",24.0986
"2023-03-20",23.8498
"2023-03-21",24.4206
"2023-03-22",24.6881
"2023-03-23",24.5694
"2023-03-24",24.4338
"2023-03-25",24.2425
"2023-03-26",24.4784
"2023-03-27",24.6446
"2023-03-28",24.8475
"2023-03-29",23.9463
"2023-03-30",23.973
"2023-03-31",24.3509
"2023-04-01",24.2617
"2023-04-02",24.1888
"2023-04-03",24.2414
"2023-04-04",24.1146
"2023-04-05",23.9895
"2023-04-06",24.3935
"2023-04-07",23.5882
"2023-04-08",23.3063
"2023-04-09",23.555
"2023-04-10",23.6404
"2023-04-11",23.9383
"2023-04-12",24.2507
"2023-04-13",24.2161
"2023-04-14",25.2157
"2023-04-15",25.2248
"2023-04-16",24.8838
"2023-04-17",25.0569
"2023-04-18",24.8368
"2023-04-19",25.8078
"2023-04-20",25.5687
"2023-04-21",25.422
"2023-04-22",25.3066
"2023-04-23",25.1144
"2023-04-24",24.9727
"2023-04-25",24.535
"2023-04-26",24.9082
"2023-04-27",25.0743
"2023-04-28",24.9286
"2023-04-29",24.5634
"2023-04-30",24.458
"2023-05-01",24.92
"2023-05-02",25.0633
"2023-05-03",24.9531
"2023-05-04",24.7707
"2023-05-05",24.2883
"2023-05-06",25.3606
"2023-05-07",24.2963
"2023-05-08",24.9695
"2023-05-09",25.9236
"2023-05-10",26.0338
"2023-05-11",26.0019
"2023-05-12",26.1263
"2023-05-13",25.8346
"2023-05-14",26.2749
"2023-05-15",26.4253
"2023-05-16",26.6663
"2023-05-17",26.4369
"2023-05-18",26.1436
"2023-05-19",25.648
"2023-05-20",25.807
"2023-05-21",25.5245
"2023-05-22",25.2745
"2023-05-23",25.4904
"2023-05-24",25.4518
"2023-05-25",25.641
"2023-05-26",25.8021
"2023-05-27",26.0184
"2023-05-28",26.3834
"2023-05-29",26.2494
"2023-05-30",25.9051
"2023-05-31",25.7524
"2023-06-01",25.9747
"2023-06-02",25.9878
"2023-06-03",26.141
"2023-06-04",25.8549
"2023-06-05",25.6967
"2023-06-06",25.9297
"2023-06-07",26.0781
"2023-06-08",25.7898
"2023-06-09",25.607
"2023-06-10",25.4808
"2023-06-11",25.9124
"2023-06-12",25.9605
"2023-06-13",25.6847
"2023-06-14",25.4947
"2023-06-15",25.7761
"2023-06-16",26.0153
"2023-06-17",25.6059
"2023-06-18",24.9674
"2023-06-19",25.3808
"2023-06-20",25.1901
"2023-06-21",25.2368
"2023-06-22",25.1345
"2023-06-23",25.2528
"2023-06-24",24.9582
"2023-06-25",24.9901
"2023-06-26",24.4975
"2023-06-27",24.5156
"2023-06-28",24.5489
"2023-06-29",24.9416
"2023-06-30",24.9046
"2023-07-01",25.2928
"2023-07-02",25.6385
"2023-07-03",24.864
"2023-07-04",24.4249
"2023-07-05",24.258
"2023-07-06",24.4587
"2023-07-07",24.4862
"2023-07-08",24.6496
"2023-07-09",24.8771
"2023-07-10",24.8703
"2023-07-11",24.8815
"2023-07-12",24.5387
"2023-07-13",24.8666
"2023-07-14",24.7006
"2023-07-15",24.8836
"2023-07-16",25.2429
"2023-07-17",25.1273
"2023-07-18",24.6848
"2023-07-19",24.7055
"2023-07-20",24.6715
"2023-07-21",24.4136
"2023-07-22",24.6647
"2023-07-23",24.7589
"2023-07-24",24.8538
"2023-07-25",24.7908
"2023-07-26",24.7429
"2023-07-27",24.5608
"2023-07-28",24.403
"2023-07-29",24.354
"2023-07-30",24.4363
"2023-07-31",24.4951
"2023-08-01",24.3847
"2023-08-02",24.3433
"2023-08-03",24.5977
"2023-08-04",24.731
"2023-08-05",24.297
"2023-08-06",24.285
"2023-08-07",24.501
"2023-08-08",24.6267
"2023-08-09",24.582
"2023-08-10",24.6202
"2023-08-11",24.6474
"2023-08-12",24.9333
"2023-08-13",24.7704
"2023-08-14",24.1426
"2023-08-15",23.7532
"2023-08-16",23.2534
"2023-08-17",24.1385
"2023-08-18",24.249
"2023-08-19",24.1515
"2023-08-20",23.9282
"2023-08-21",24.497
"2023-08-22",24.8166
"2023-08-23",24.8042
"2023-08-24",24.0606
"2023-08-25",24.2201
"2023-08-26",24.2743
"2023-08-27",24.4458
"2023-08-28",24.8606
"2023-08-29",24.6639
"2023-08-30",24.8591
"2023-08-31",24.776
"2023-09-01",24.5896
"2023-09-02",24.6157
"2023-09-03",24.4671
"2023-09-04",24.7656
"2023-09-05",24.7349
"2023-09-06",24.5217
"2023-09-07",24.4578
"2023-09-08",24.6965
"2023-09-09",24.5309
"2023-09-10",24.811
"2023-09-12",24.6534
"2023-09-13",24.8532
"2023-09-14",24.6119
"2023-09-15",23.8754
"2023-09-16",24.457
"2023-09-17",24.3326
"2023-09-18",24.1654
"2023-09-19",24.325
"2023-09-20",24.1692
"2023-09-21",24.5972
"2023-09-22",24.289
"2023-09-23",24.3675
"2023-09-24",24.7545
"2023-09-25",24.9768
"2023-09-26",24.9761
"2023-09-27",24.8173
"2023-09-28",24.6828
"2023-09-29",24.4424
"2023-09-30",24.4847
"2023-10-01",24.6279
"2023-10-02",24.5123
"2023-10-03",24.5262
"2023-10-04",24.7265
"2023-10-05",24.7644
"2023-10-06",25.1239
"2023-10-07",25.0015
"2023-10-08",24.8643
"2023-10-09",24.7104
"2023-10-10",24.8015
"2023-10-11",24.561
"2023-10-12",24.3964
"2023-10-13",24.631
"2023-10-14",24.2455
"2023-10-15",24.372
"2023-10-16",23.8341
"2023-10-17",24.1869
"2023-10-18",24.0039
"2023-10-19",24.0385
"2023-10-20",24.1832
"2023-10-21",24.3495
"2023-10-22",24.508
"2023-10-23",24.5066
"2023-10-24",24.5259
"2023-10-25",24.297
"2023-10-26",23.5677
"2023-10-27",23.5368
"2023-10-28",23.9237
"2023-10-29",24.2292
"2023-10-30",24.2493
"2023-10-31",23.8513
"2023-11-01",24.3092
"2023-11-02",24.42
"2023-11-03",24.3185
"2023-11-04",24.2379
"2023-11-05",24.0342
"2023-11-06",24.4829
"2023-11-07",24.3377
"2023-11-08",24.287
"2023-11-09",24.3055
"2023-11-10",24.5116
"2023-11-11",24.7651
"2023-11-12",24.537
"2023-11-13",24.3819
"2023-11-14",24.6106
"2023-11-15",24.4852
"2023-11-16",24.5956
"2023-11-17",24.7028
"2023-11-18",24.3573
"2023-11-19",24.3983
"2023-11-20",24.37
"2023-11-21",24.5323
"2023-11-22",24.164
"2023-11-23",23.9869
"2023-11-24",24.706
"2023-11-25",24.6425
"2023-11-26",24.0173
"2023-11-27",24.3419
"2023-11-28",24.2299
"2023-11-29",24.2296
"2023-11-30",24.2537
"2023-12-01",24.3361
"2023-12-02",24.4141
"2023-12-03",24.5413
"2023-12-04",25.0823
"2023-12-05",25.1638
"2023-12-06",24.9737
"2023-12-07",24.7815
"2023-12-08",24.4702
"2023-12-09",24.4423
"2023-12-10",24.5676
"2023-12-11",24.3785
"2023-12-12",23.082
"2023-12-13",22.404
"2023-12-14",23.7141
"2023-12-15",24.3689
"2023-12-16",24.4421
"2023-12-17",24.3962
"2023-12-18",24.0569
"2023-12-19",24.2336
"2023-12-20",24.7343
"2023-12-21",24.3251
"2023-12-22",23.7295
"2023-12-23",23.6343
"2023-12-24",24.2685
"2023-12-25",24.2197
"2023-12-26",23.4889
"2023-12-27",24.3
"2023-12-28",24.6015
"2023-12-29",24.3774
"2023-12-30",24.2631
"2023-12-31",23.8505
"2024-01-01",23.2551
"2024-01-02",23.2497
"2024-01-03",23.2639
"2024-01-04",23.2886
"2024-01-05",23.9533
"2024-01-06",24.3899
"2024-01-07",24.2476
"2024-01-08",24.3213
"2024-01-09",24.1721
"2024-01-10",23.9169
"2024-01-11",22.9834
"2024-01-12",22.3161
"2024-01-13",22.2707
"2024-01-14",22.1421
"2024-01-15",19.3235
"2024-01-16",20.3003
"2024-01-17",22.6451
"2024-01-18",24.0439
"2024-01-19",23.9516
"2024-01-20",24.0225
"2024-01-21",24.0833
"2024-01-22",23.3948
"2024-01-23",21.4679
"2024-01-24",20.4209
"2024-01-25",20.7155
"2024-01-26",21.0445
"2024-01-27",22.0204
"2024-01-28",22.3065
"2024-01-29",22.214
"2024-01-30",23.0917
"2024-01-31",24.3874
"2024-02-01",24.6719
"2024-02-02",24.2791
"2024-02-03",23.2059
"2024-02-04",23.4369
"2024-02-05",23.8283
"2024-02-06",22.0844
"2024-02-07",21.8305
"2024-02-08",22.2202
"2024-02-09",22.4148
"2024-02-10",22.5693
"2024-02-11",21.7388
"2024-02-12",22.6266
"2024-02-13",24.1589
"2024-02-14",23.6363
"2024-02-15",23.3442
"2024-02-16",23.4653
"2024-02-17",23.6114
"2024-02-18",23.1214
"2024-02-19",23.3278
"2024-02-20",23.1735
"2024-02-21",23.2833
"2024-02-22",24.283
"2024-02-23",24.794
"2024-02-24",23.4525
"2024-02-25",22.6741
"2024-02-26",23.5985
"2024-02-27",22.9576
"2024-02-28",23.0871
"2024-02-29",23.1054
"2024-03-01",23.0949
"2024-03-02",23.2765
"2024-03-03",22.6041
"2024-03-04",22.1715
"2024-03-05",22.3874
"2024-03-06",22.7802
"2024-03-07",23.0824
"2024-03-08",23.8229
"2024-03-09",23.6999
"2024-03-10",22.5453
"2024-03-11",22.2787
"2024-03-12",22.6753
"2024-03-13",22.4899
"2024-03-14",22.4467
"2024-03-15",24.1569
"2024-03-16",24.0658
"2024-03-17",21.9854
"2024-03-18",22.2491
"2024-03-19",22.3003
"2024-03-20",23.1011
"2024-03-21",24.5789
"2024-03-22",24.4271
"2024-03-23",24.3078
"2024-03-24",24.2598
"2024-03-25",23.6666
"2024-03-26",23.7773
"2024-03-27",24.5528
"2024-03-28",24.7933
"2024-03-29",23.5435
"2024-03-30",23.1696
"2024-03-31",24.5141
"2024-04-01",24.7205
"2024-04-02",24.9413
"2024-04-03",25.2458
"2024-04-04",25.6303
"2024-04-05",26.1969
"2024-04-06",25.9198
"2024-04-07",25.8892
"2024-04-08",25.0675
"2024-04-09",23.3656
"2024-04-10",23.6642
"2024-04-11",24.9087
"2024-04-12",25.0339
"2024-04-13",25.1205
"2024-04-14",25.5093
"2024-04-15",25.2026
"2024-04-16",24.8121
"2024-04-17",25.6027
"2024-04-18",25.8882
"2024-04-19",26.6021
"2024-04-20",26.5349
"2024-04-21",26.324
"2024-04-22",25.9766
"2024-04-23",25.6087
"2024-04-24",25.6694
"2024-04-25",25.8845
"2024-04-26",24.9744
"2024-04-27",25.1745
"2024-04-28",25.227
"2024-04-29",26.0755
"2024-04-30",26.0412
"2024-05-01",26.5224
"2024-05-02",27.0615
"2024-05-03",26.7204
"2024-05-04",26.8932
"2024-05-05",26.9493
"2024-05-06",26.7288
"2024-05-07",26.4882
"2024-05-08",25.5816
"2024-05-09",25.4265
"2024-05-10",25.707
"2024-05-11",25.9156
"2024-05-12",25.5741
"2024-05-13",25.3504
"2024-05-14",25.3807
"2024-05-15",25.4258
"2024-05-16",25.3313
"2024-05-17",25.5625
"2024-05-18",25.5775
"2024-05-19",25.652
"2024-05-20",25.4506
"2024-05-21",25.8357
"2024-05-22",25.8461
"2024-05-23",25.7706
"2024-05-24",25.835
"2024-05-25",25.8081
"2024-05-26",26.0789
"2024-05-27",26.1321
"2024-05-28",26.1415
"2024-05-29",26.3772
"2024-05-30",26.7345
"2024-05-31",26.9861
"2024-06-01",27.2169
"2024-06-02",26.116
"2024-06-03",25.7828
"2024-06-04",25.9273
"2024-06-05",25.6356
"2024-06-06",25.4482
"2024-06-07",25.318
"2024-06-08",25.3142
"2024-06-09",25.5779
"2024-06-10",25.7772
"2024-06-11",25.7079
"2024-06-12",25.8101
"2024-06-13",25.6441
"2024-06-14",25.5728
"2024-06-15",25.435
"2024-06-16",25.4135
"2024-06-17",25.4555
"2024-06-18",25.2591
"2024-06-19",25.1538
"2024-06-20",25.3185
"2024-06-21",25.4726
"2024-06-22",25.143
"2024-06-23",25.0875
"2024-06-24",25.1946
"2024-06-25",25.1969
"2024-06-26",24.9192
"2024-06-27",24.9948
"2024-06-28",24.9185
"2024-06-29",25.0291
"2024-06-30",25.3112
"2024-07-01",25.2096
"2024-07-02",25.2877
"2024-07-03",25.5803
"2024-07-04",25.3431
"2024-07-05",25.3336
"2024-07-06",25.0948
"2024-07-07",25.1671
"2024-07-08",24.788
"2024-07-09",24.4778
"2024-07-10",24.9301
"2024-07-11",25.068
"2024-07-12",25.2844
"2024-07-13",25.152
"2024-07-14",25.3043
"2024-07-15",25.2277
"2024-07-16",24.9026
"2024-07-17",25.0167
"2024-07-18",24.8066
"2024-07-19",24.7378
"2024-07-20",24.8655
"2024-07-21",24.7111
"2024-07-22",24.906
"2024-07-23",25.2342
"2024-07-24",25.2068
"2024-07-25",24.8247
"2024-07-26",25.2112
"2024-07-27",25.33
"2024-07-28",25.2488
"2024-07-29",25.0954
"2024-07-30",24.6729
"2024-07-31",24.7855
"2024-08-01",24.9198
"2024-08-02",24.8326
"2024-08-03",24.7273
"2024-08-04",24.8833
"2024-08-05",24.8095
"2024-08-06",24.6453
"2024-08-07",24.9864
"2024-08-08",24.8213
"2024-08-09",24.6258
"2024-08-10",24.6485
"2024-08-11",24.973
"2024-08-12",24.7457
"2024-08-13",24.8928
"2024-08-14",25.0911
"2024-08-15",24.8431
"2024-08-16",25.3436
"2024-08-17",25.0742
"2024-08-18",24.8245
"2024-08-19",24.8164
"2024-08-20",24.7013
"2024-08-21",24.1584
"2024-08-22",24.6485
"2024-08-23",24.6637
"2024-08-24",24.4697
"2024-08-25",24.6092
"2024-08-26",24.2297
"2024-08-27",24.3281
"2024-08-28",24.9115
"2024-08-29",24.8104
"2024-08-30",24.8424
"2024-08-31",24.9837
"2024-09-01",25.2813
"2024-09-02",25.2689
"2024-09-03",24.8865
"2024-09-04",25.1547
"2024-09-05",25.1799
"2024-09-06",25.2825
"2024-09-07",25.1024
"2024-09-08",25.0747
"2024-09-09",24.8795
"2024-09-10",24.8608
"2024-09-11",24.8727
"2024-09-12",24.9184
"2024-09-13",25.0709
"2024-09-14",25.1572
"2024-09-15",25.1748
"2024-09-16",25.2367
"2024-09-17",25.0516
"2024-09-18",24.6701
"2024-09-19",24.5106
"2024-09-20",24.3666
"2024-09-21",24.2803
"2024-09-22",24.4372
"2024-09-23",24.7564
"2024-09-24",24.8435
"2024-09-25",24.9739
"2024-09-26",25.0673
"2024-09-27",24.8224
"2024-09-28",24.5424
"2024-09-29",24.4833
"2024-09-30",24.377
"2024-10-01",24.2889
"2024-10-02",24.9329
"2024-10-03",24.771
