,"(deg C) Mean Dew Point Temperature (ERA5) at Matara, 2007-01-01 to 2025-12-31"
"2021-10-15",24.1622
"2021-10-16",23.9578
"2021-10-17",23.6897
"2021-10-18",23.4056
"2021-10-19",23.1039
"2021-10-20",23.2187
"2021-10-21",23.6762
"2021-10-22",23.2712
"2021-10-23",22.497
"2021-10-24",23.0767
"2021-10-25",23.3349
"2021-10-26",23.0445
"2021-10-27",23.0149
"2021-10-28",23.3484
"2021-10-29",23.5293
"2021-10-30",23.3736
"2021-10-31",23.6757
"2021-11-01",23.7336
"2021-11-02",23.7329
"2021-11-03",23.5699
"2021-11-04",23.2803
"2021-11-05",23.0475
"2021-11-06",23.5012
"2021-11-07",22.8228
"2021-11-08",22.4845
"2021-11-09",22.4606
"2021-11-10",22.4774
"2021-11-11",23.2664
"2021-11-12",23.3033
"2021-11-13",22.4635
"2021-11-14",23.1477
"2021-11-15",23.4923
"2021-11-16",23.7757
"2021-11-17",23.4882
"2021-11-18",23.3016
"2021-11-19",23.3201
"2021-11-20",22.1437
"2021-11-21",20.8149
"2021-11-22",22.425
"2021-11-23",23.4346
"2021-11-24",23.4069
"2021-11-25",23.2241
"2021-11-26",23.745
"2021-11-27",23.7374
"2021-11-28",23.5878
"2021-11-29",23.4583
"2021-11-30",23.1864
"2021-12-01",23.0187
"2021-12-02",23.2682
"2021-12-03",23.6983
"2021-12-04",23.7842
"2021-12-05",23.5195
"2021-12-06",23.6345
"2021-12-07",23.4322
"2021-12-08",23.3947
"2021-12-09",22.7507
"2021-12-10",22.9408
"2021-12-11",22.9991
"2021-12-12",22.9374
"2021-12-13",22.9634
"2021-12-14",23.281
"2021-12-15",22.9582
"2021-12-16",23.2339
"2021-12-17",23.3991
"2021-12-18",23.3916
"2021-12-19",23.4352
"2021-12-20",23.389
"2021-12-21",23.7459
"2021-12-22",23.0801
"2021-12-23",22.8177
"2021-12-24",22.1898
"2021-12-25",21.6598
"2021-12-26",21.2208
"2021-12-27",20.4747
"2021-12-28",21.0944
"2021-12-29",22.2314
"2021-12-30",22.2926
"2021-12-31",22.7472
"2022-01-01",22.8807
"2022-01-02",22.7871
"2022-01-03",22.9326
"2022-01-04",23.2469
"2022-01-05",23.1478
"2022-01-06",23.4825
"2022-01-07",22.9385
"2022-01-08",22.9452
"2022-01-09",22.8107
"2022-01-10",23.5308
"2022-01-11",23.4217
"2022-01-12",23.6177
"2022-01-13",23.5677
"2022-01-14",23.6425
"2022-01-15",23.5314
"2022-01-16",22.9178
"2022-01-17",22.8701
"2022-01-18",22.5471
"2022-01-19",22.668
"2022-01-20",21.2465
"2022-01-21",19.6334
"2022-01-22",21.0869
"2022-01-23",21.5177
"2022-01-24",21.6712
"2022-01-25",21.2815
"2022-01-26",21.0547
"2022-01-27",21.0373
"2022-01-28",21.5743
"2022-01-29",22.9262
"2022-01-30",23.1195
"2022-01-31",23.1075
"2022-02-01",22.2646
"2022-02-02",22.3117
"2022-02-03",22.356
"2022-02-04",22.344
"2022-02-05",22.2571
"2022-02-06",22.3271
"2022-02-07",21.9906
"2022-02-08",22.096
"2022-02-09",22.0093
"2022-02-10",23.3472
"2022-02-11",23.2967
"2022-02-12",23.1737
"2022-02-13",22.9167
"2022-02-14",22.8133
"2022-02-15",22.5828
"2022-02-16",22.277
"2022-02-17",22.3434
"2022-02-18",22.2734
"2022-02-19",22.8905
"2022-02-20",23.3676
"2022-02-21",23.0805
"2022-02-22",23.0702
"2022-02-23",22.1295
"2022-02-24",22.7523
"2022-02-25",22.6733
"2022-02-26",22.6602
"2022-02-27",22.6788
"2022-02-28",22.5431
"2022-03-01",22.9355
"2022-03-02",23.3171
"2022-03-03",24.0714
"2022-03-04",22.9351
"2022-03-05",23.4547
"2022-03-06",23.1388
"2022-03-07",23.7652
"2022-03-08",23.0509
"2022-03-09",23.6145
"2022-03-10",23.5186
"2022-03-11",23.5454
"2022-03-12",23.0231
"2022-03-13",23.6857
"2022-03-14",23.8859
"2022-03-15",24.4151
"2022-03-16",23.5363
"2022-03-17",23.8882
"2022-03-18",24.3152
"2022-03-19",24.3866
"2022-03-20",24.5594
"2022-03-21",24.2024
"2022-03-22",24.2969
"2022-03-23",24.0205
"2022-03-24",23.915
"2022-03-25",23.607
"2022-03-26",23.6602
"2022-03-27",23.9464
"2022-03-28",24.1157
"2022-03-29",23.8253
"2022-03-30",23.3307
"2022-03-31",23.2644
"2022-04-02",23.6155
"2022-04-03",23.702
"2022-04-04",23.408
"2022-04-05",23.0152
"2022-04-06",23.2401
"2022-04-07",22.9241
"2022-04-08",22.6852
"2022-04-09",23.231
"2022-04-10",23.3389
"2022-04-11",24.3435
"2022-04-12",23.6801
"2022-04-13",23.6261
"2022-04-14",24.2578
"2022-04-15",24.2841
"2022-04-16",24.1725
"2022-04-17",23.4785
"2022-04-18",24.2524
"2022-04-19",24.5787
"2022-04-20",24.9374
"2022-04-21",25.1058
"2022-04-22",24.1932
"2022-04-23",24.1313
"2022-04-24",24.1236
"2022-04-25",24.4243
"2022-04-26",24.4521
"2022-04-27",24.4395
"2022-04-28",23.7193
"2022-04-29",23.8812
"2022-04-30",24.9014
"2022-05-01",24.6913
"2022-05-02",25.6433
"2022-05-03",25.4611
"2022-05-04",25.311
"2022-05-05",24.3166
"2022-05-06",24.5872
"2022-05-07",24.9736
"2022-05-08",25.548
"2022-05-09",24.7883
"2022-05-10",24.8634
"2022-05-11",24.6751
"2022-05-12",24.2733
"2022-05-13",23.9007
"2022-05-14",23.8759
"2022-05-15",24.0521
"2022-05-16",24.3778
"2022-05-17",24.2051
"2022-05-18",24.3462
"2022-05-19",24.1669
"2022-05-20",24.5855
"2022-05-21",24.852
"2022-05-22",24.5006
"2022-05-23",24.2986
"2022-05-24",23.9482
"2022-05-25",24.2831
"2022-05-26",23.9795
"2022-05-27",24.1103
"2022-05-28",23.9458
"2022-05-29",23.665
"2022-05-30",23.8231
"2022-05-31",23.0971
"2022-06-01",23.6889
"2022-06-02",24.1554
"2022-06-03",24.0796
"2022-06-04",24.3837
"2022-06-05",24.537
"2022-06-06",24.5807
"2022-06-07",24.2699
"2022-06-08",23.6084
"2022-06-09",24.254
"2022-06-10",23.3698
"2022-06-11",24.033
"2022-06-12",23.7317
"2022-06-13",23.4367
"2022-06-14",24.0317
"2022-06-15",24.1893
"2022-06-16",23.68
"2022-06-17",23.8474
"2022-06-18",23.7304
"2022-06-19",23.4698
"2022-06-20",23.9804
"2022-06-21",24.0875
"2022-06-22",23.5982
"2022-06-23",24.0472
"2022-06-24",23.9551
"2022-06-25",23.9605
"2022-06-26",24.1038
"2022-06-27",23.5204
"2022-06-28",23.3749
"2022-06-29",23.8473
"2022-06-30",23.0679
"2022-07-01",23.6978
"2022-07-02",23.9995
"2022-07-03",23.0872
"2022-07-04",22.6254
"2022-07-05",23.0234
"2022-07-06",23.3688
"2022-07-07",22.5646
"2022-07-08",22.6443
"2022-07-09",22.6845
"2022-07-10",22.9793
"2022-07-11",22.65
"2022-07-12",23.0188
"2022-07-13",23.8931
"2022-07-14",23.9357
"2022-07-15",23.8657
"2022-07-16",24.1961
"2022-07-17",24.2863
"2022-07-18",23.8159
"2022-07-19",23.6971
"2022-07-20",23.7876
"2022-07-21",23.5626
"2022-07-22",23.5006
"2022-07-23",23.7701
"2022-07-24",23.143
"2022-07-25",23.3896
"2022-07-26",23.7837
"2022-07-27",23.2219
"2022-07-28",23.2265
"2022-07-29",23.8545
"2022-07-30",23.6539
"2022-07-31",23.9195
"2022-08-01",22.9038
"2022-08-02",22.9805
"2022-08-03",22.7564
"2022-08-04",22.7206
"2022-08-05",23.4322
"2022-08-06",23.7465
"2022-08-07",23.29
"2022-08-08",23.1565
"2022-08-09",22.9782
"2022-08-10",22.6525
"2022-08-11",23.2622
"2022-08-12",24.1772
"2022-08-13",23.4901
"2022-08-14",23.9147
"2022-08-15",23.6732
"2022-08-16",23.4969
"2022-08-17",23.4764
"2022-08-18",23.6391
"2022-08-19",23.7833
"2022-08-20",23.6108
"2022-08-21",23.7905
"2022-08-22",23.2963
"2022-08-23",23.1519
"2022-08-24",22.7406
"2022-08-25",22.9676
"2022-08-26",23.174
"2022-08-27",22.7446
"2022-08-28",22.5837
"2022-08-29",23.3536
"2022-08-30",23.3218
"2022-08-31",22.7228
"2022-09-01",22.8881
"2022-09-02",23.0407
"2022-09-03",23.3702
"2022-09-04",23.4218
"2022-09-05",23.2788
"2022-09-06",23.1507
"2022-09-07",23.2906
"2022-09-08",22.8764
"2022-09-09",23.2078
"2022-09-10",23.4075
"2022-09-11",23.1306
"2022-09-12",22.9988
"2022-09-13",23.6965
"2022-09-14",23.4879
"2022-09-15",23.24
"2022-09-16",22.8608
"2022-09-17",23.0909
"2022-09-18",23.9366
"2022-09-19",24.0403
"2022-09-20",24.1017
"2022-09-21",23.7964
"2022-09-22",23.4405
"2022-09-23",23.1079
"2022-09-24",22.5102
"2022-09-25",23.291
"2022-09-26",23.1757
"2022-09-27",22.8786
"2022-09-28",22.6153
"2022-09-29",23.0781
"2022-09-30",23.6164
"2022-10-01",23.3163
"2022-10-02",23.315
"2022-10-03",23.0434
"2022-10-04",23.4028
"2022-10-05",23.0778
"2022-10-06",23.4026
"2022-10-07",22.8553
"2022-10-08",22.7521
"2022-10-09",23.3143
"2022-10-10",23.3462
"2022-10-11",23.5137
"2022-10-12",23.1748
"2022-10-13",22.9324
"2022-10-14",23.1212
"2022-10-15",23.3106
"2022-10-16",23.5255
"2022-10-17",23.4204
"2022-10-18",22.9204
"2022-10-19",23.6775
"2022-10-20",23.4185
"2022-10-21",23.1068
"2022-10-22",23.4728
"2022-10-23",23.394
"2022-10-24",23.5255
"2022-10-25",23.9162
"2022-10-26",23.3989
"2022-10-27",23.1879
"2022-10-28",22.3989
"2022-10-29",23.1268
"2022-10-30",23.2895
"2022-10-31",23.3977
"2022-11-01",23.4038
"2022-11-02",22.7252
"2022-11-03",23.4049
"2022-11-04",23.8289
"2022-11-05",22.9248
"2022-11-06",22.9275
"2022-11-07",22.8498
"2022-11-08",23.1797
"2022-11-09",23.083
"2022-11-10",23.3878
"2022-11-11",23.0198
"2022-11-12",23.2165
"2022-11-13",23.239
"2022-11-14",22.8079
"2022-11-15",23.0909
"2022-11-16",22.9566
"2022-11-17",22.108
"2022-11-18",21.8842
"2022-11-19",22.7816
"2022-11-20",22.2801
"2022-11-21",21.2608
"2022-11-22",22.1504
"2022-11-23",21.216
"2022-11-24",22.4336
"2022-11-25",22.8101
"2022-11-26",23.1479
"2022-11-27",23.1919
"2022-11-28",22.9123
"2022-11-29",23.0663
"2022-11-30",22.8507
"2022-12-01",23.081
"2022-12-02",22.9799
"2022-12-03",22.7958
"2022-12-04",22.7921
"2022-12-05",23.0986
"2022-12-06",22.9487
"2022-12-07",20.8282
"2022-12-08",18.4792
"2022-12-09",21.4441
"2022-12-10",22.3647
"2022-12-11",22.2959
"2022-12-12",21.5662
"2022-12-13",22.2629
"2022-12-14",22.3209
"2022-12-15",22.4889
"2022-12-16",22.7191
"2022-12-17",22.9416
"2022-12-18",23.0731
"2022-12-19",22.7577
"2022-12-20",23.2287
"2022-12-21",23.435
"2022-12-22",23.175
"2022-12-23",23.0281
"2022-12-24",23.0111
"2022-12-25",22.3963
"2022-12-26",22.1435
"2022-12-27",22.5188
"2022-12-28",23.0256
"2022-12-29",21.9678
"2022-12-30",20.7836
"2022-12-31",20.6449
"2023-01-01",21.7803
"2023-01-02",21.3925
"2023-01-03",21.2816
"2023-01-04",21.415
"2023-01-05",22.551
"2023-01-06",22.8493
"2023-01-07",22.7529
"2023-01-08",22.6574
"2023-01-09",22.4928
"2023-01-10",22.3963
"2023-01-11",21.3455
"2023-01-12",21.2966
"2023-01-13",22.0293
"2023-01-14",22.5548
"2023-01-15",23.0218
"2023-01-16",22.7952
"2023-01-17",22.8954
"2023-01-18",22.1922
"2023-01-19",20.0146
"2023-01-20",20.6817
"2023-01-21",21.7983
"2023-01-22",21.7704
"2023-01-23",22.4807
"2023-01-24",22.4415
"2023-01-25",22.4036
"2023-01-26",22.5493
"2023-01-27",22.4184
"2023-01-28",22.2162
"2023-01-29",21.0456
"2023-01-30",22.12
"2023-01-31",22.0785
"2023-02-01",22.2719
"2023-02-02",22.7982
"2023-02-03",23.4882
"2023-02-04",23.1681
"2023-02-05",23.5464
"2023-02-06",23.681
"2023-02-07",23.3259
"2023-02-08",22.8702
"2023-02-09",22.1776
"2023-02-10",22.4185
"2023-02-11",22.9482
"2023-02-12",22.9121
"2023-02-13",21.8291
"2023-02-14",21.9658
"2023-02-15",21.5994
"2023-02-16",20.4429
"2023-02-17",21.8137
"2023-02-18",22.7303
"2023-02-19",22.8563
"2023-02-20",22.9565
"2023-02-21",23.1862
"2023-02-22",22.2242
"2023-02-23",22.0889
"2023-02-24",22.7516
"2023-02-25",22.8713
"2023-02-26",21.1424
"2023-02-27",21.3944
"2023-02-28",22.772
"2023-03-01",22.7743
"2023-03-02",21.8163
"2023-03-03",22.6735
"2023-03-04",22.8187
"2023-03-05",22.9664
"2023-03-06",23.007
"2023-03-07",22.7299
"2023-03-08",22.2441
"2023-03-09",22.4392
"2023-03-10",23.3069
"2023-03-11",23.2752
"2023-03-12",22.7029
"2023-03-13",23.3747
"2023-03-14",22.8267
"2023-03-15",23.5381
"2023-03-16",23.0806
"2023-03-17",23.0521
"2023-03-18",23.3
"2023-03-19",24.0171
"2023-03-20",23.3842
"2023-03-21",23.3758
"2023-03-22",23.8577
"2023-03-23",23.1759
"2023-03-24",23.1589
"2023-03-25",23.6359
"2023-03-26",23.6992
"2023-03-27",24.003
"2023-03-28",24.0987
"2023-03-29",23.9911
"2023-03-30",23.2604
"2023-03-31",23.7805
"2023-04-01",23.5696
"2023-04-02",23.3637
"2023-04-03",23.6141
"2023-04-04",23.306
"2023-04-05",23.2688
"2023-04-06",23.4385
"2023-04-07",23.1395
"2023-04-08",23.552
"2023-04-09",23.1168
"2023-04-10",23.0439
"2023-04-11",22.8533
"2023-04-12",23.5575
"2023-04-13",24.2375
"2023-04-14",24.4774
"2023-04-15",24.1765
"2023-04-16",24.3014
"2023-04-17",24.0206
"2023-04-18",24.5026
"2023-04-19",24.6038
"2023-04-20",24.4122
"2023-04-21",24.7712
"2023-04-22",24.9413
"2023-04-23",24.7063
"2023-04-24",24.5169
"2023-04-25",24.1423
"2023-04-26",23.7107
"2023-04-27",24.2746
"2023-04-28",23.9889
"2023-04-29",23.5885
"2023-04-30",24.1503
"2023-05-01",24.3651
"2023-05-02",24.2918
"2023-05-03",24.4604
"2023-05-04",23.9181
"2023-05-05",23.0156
"2023-05-06",24.2742
"2023-05-07",24.3248
"2023-05-08",24.705
"2023-05-09",24.2981
"2023-05-10",24.6184
"2023-05-11",24.5068
"2023-05-12",24.9747
"2023-05-13",24.9135
"2023-05-14",25.3538
"2023-05-15",25.5951
"2023-05-16",25.3996
"2023-05-17",25.689
"2023-05-18",24.9116
"2023-05-19",25.0431
"2023-05-20",25.0688
"2023-05-21",24.3949
"2023-05-22",24.5707
"2023-05-23",24.6988
"2023-05-24",23.9931
"2023-05-25",24.4632
"2023-05-26",24.7335
"2023-05-27",25.1049
"2023-05-28",25.3861
"2023-05-29",25.2693
"2023-05-30",25.2306
"2023-05-31",25.2723
"2023-06-01",25.0986
"2023-06-02",25.0712
"2023-06-03",25.3837
"2023-06-04",24.8074
"2023-06-05",24.9946
"2023-06-06",25.1469
"2023-06-07",24.9342
"2023-06-08",24.5456
"2023-06-09",24.7016
"2023-06-10",24.3617
"2023-06-11",24.6413
"2023-06-12",24.5611
"2023-06-13",24.2808
"2023-06-14",24.2101
"2023-06-15",25.0632
"2023-06-16",24.6676
"2023-06-17",24.6883
"2023-06-18",24.741
"2023-06-19",24.5322
"2023-06-20",24.8786
"2023-06-21",24.8669
"2023-06-22",24.994
"2023-06-23",24.5188
"2023-06-24",24.0938
"2023-06-25",23.9676
"2023-06-26",23.7254
"2023-06-27",23.8603
"2023-06-28",24.0938
"2023-06-29",24.1068
"2023-06-30",24.6879
"2023-07-01",24.6806
"2023-07-02",24.8174
"2023-07-03",23.6053
"2023-07-04",23.3801
"2023-07-05",23.2792
"2023-07-06",23.3604
"2023-07-07",23.3813
"2023-07-08",23.4429
"2023-07-09",24.0679
"2023-07-10",24.2508
"2023-07-11",24.4606
"2023-07-12",24.3804
"2023-07-13",24.3372
"2023-07-14",24.2926
"2023-07-15",24.315
"2023-07-16",24.3513
"2023-07-17",24.4855
"2023-07-18",24.1875
"2023-07-19",24.2538
"2023-07-20",24.2427
"2023-07-21",24.2661
"2023-07-22",24.0032
"2023-07-23",24.1362
"2023-07-24",24.2227
"2023-07-25",23.9513
"2023-07-26",24.3722
"2023-07-27",24.539
"2023-07-28",23.6937
"2023-07-29",23.625
"2023-07-30",23.7278
"2023-07-31",23.9727
"2023-08-01",24.0199
"2023-08-02",23.7676
"2023-08-03",24.3542
"2023-08-04",24.174
"2023-08-05",24.0899
"2023-08-06",24.2371
"2023-08-07",24.0737
"2023-08-08",24.4156
"2023-08-09",23.8851
"2023-08-10",24.0567
"2023-08-11",24.3787
"2023-08-12",24.3045
"2023-08-13",23.5348
"2023-08-14",23.5848
"2023-08-15",22.991
"2023-08-16",23.9754
"2023-08-17",23.9731
"2023-08-18",24.2343
"2023-08-19",23.9655
"2023-08-20",23.5426
"2023-08-21",24.205
"2023-08-22",24.1593
"2023-08-23",24.3764
"2023-08-24",23.499
"2023-08-25",23.7688
"2023-08-26",23.8571
"2023-08-27",24.4335
"2023-08-28",24.491
"2023-08-29",23.6853
"2023-08-30",24.2165
"2023-08-31",23.9553
"2023-09-01",23.7541
"2023-09-02",24.0218
"2023-09-03",23.577
"2023-09-04",23.5012
"2023-09-05",23.7982
"2023-09-06",23.7732
"2023-09-07",23.5073
"2023-09-08",23.7284
"2023-09-09",23.7743
"2023-09-10",23.824
"2023-09-12",23.7351
"2023-09-13",23.9983
"2023-09-14",23.9038
"2023-09-15",23.2099
"2023-09-16",24.1011
"2023-09-17",23.7439
"2023-09-18",23.2098
"2023-09-19",23.1468
"2023-09-20",23.2556
"2023-09-21",24.0139
"2023-09-22",24.0572
"2023-09-23",23.6442
"2023-09-24",24.2485
"2023-09-25",24.3114
"2023-09-26",23.7295
"2023-09-27",23.7868
"2023-09-28",23.3853
"2023-09-29",23.0568
"2023-09-30",23.26
"2023-10-01",23.4741
"2023-10-02",23.7727
"2023-10-03",23.7261
"2023-10-04",23.8307
"2023-10-05",23.9351
"2023-10-06",23.7977
"2023-10-07",24.1532
"2023-10-08",24.0197
"2023-10-09",24.4068
"2023-10-10",24.347
"2023-10-11",23.473
"2023-10-12",23.8831
"2023-10-13",24.1551
"2023-10-14",23.7875
"2023-10-15",23.347
"2023-10-16",24.0784
"2023-10-17",23.7455
"2023-10-18",23.2782
"2023-10-19",23.1275
"2023-10-20",23.4618
"2023-10-21",23.6851
"2023-10-22",23.6083
"2023-10-23",23.49
"2023-10-24",23.3242
"2023-10-25",23.2158
"2023-10-26",23.2377
"2023-10-27",23.412
"2023-10-28",23.5965
"2023-10-29",23.8278
"2023-10-30",23.5185
"2023-10-31",23.5084
"2023-11-01",23.6397
"2023-11-02",23.9318
"2023-11-03",23.7197
"2023-11-04",23.5962
"2023-11-05",23.7316
"2023-11-06",23.4739
"2023-11-07",23.3842
"2023-11-08",23.8143
"2023-11-09",23.4404
"2023-11-10",23.6778
"2023-11-11",24.3169
"2023-11-12",23.8415
"2023-11-13",23.723
"2023-11-14",24.0431
"2023-11-15",24.0835
"2023-11-16",24.4356
"2023-11-17",24.679
"2023-11-18",24.0792
"2023-11-19",23.8404
"2023-11-20",24.2146
"2023-11-21",24.3623
"2023-11-22",24.125
"2023-11-23",23.8331
"2023-11-24",23.4275
"2023-11-25",23.0593
"2023-11-26",23.4319
"2023-11-27",24.0031
"2023-11-28",23.8725
"2023-11-29",23.0194
"2023-11-30",23.6205
"2023-12-01",23.8996
"2023-12-02",24.0842
"2023-12-03",24.0803
"2023-12-04",23.9035
"2023-12-05",24.0556
"2023-12-06",24.3149
"2023-12-07",24.4279
"2023-12-08",23.8303
"2023-12-09",23.9751
"2023-12-10",23.7357
"2023-12-11",23.723
"2023-12-12",23.5277
"2023-12-13",23.5998
"2023-12-14",23.9026
"2023-12-15",23.9869
"2023-12-16",23.7647
"2023-12-17",24.0525
"2023-12-18",23.8476
"2023-12-19",23.8604
"2023-12-20",23.7059
"2023-12-21",23.3333
"2023-12-22",23.635
"2023-12-23",23.157
"2023-12-24",23.2049
"2023-12-25",22.9818
"2023-12-26",23.5461
"2023-12-27",24.0561
"2023-12-28",23.4787
"2023-12-29",23.3501
"2023-12-30",23.6396
"2023-12-31",23.4092
"2024-01-01",23.1873
"2024-01-02",23.3603
"2024-01-03",23.6247
"2024-01-04",23.8815
"2024-01-05",23.6722
"2024-01-06",23.8569
"2024-01-07",23.9175
"2024-01-08",23.7306
"2024-01-09",23.4409
"2024-01-10",22.8636
"2024-01-11",23.5141
"2024-01-12",22.502
"2024-01-13",22.572
"2024-01-14",22.3575
"2024-01-15",21.2332
"2024-01-16",20.3954
"2024-01-17",21.6802
"2024-01-18",23.0531
"2024-01-19",23.2443
"2024-01-20",23.5575
"2024-01-21",23.6316
"2024-01-22",23.4973
"2024-01-23",22.6627
"2024-01-24",21.5627
"2024-01-25",20.6698
"2024-01-26",21.3109
"2024-01-27",22.2179
"2024-01-28",23.3938
"2024-01-29",23.4376
"2024-01-30",23.6011
"2024-01-31",23.7443
"2024-02-01",23.3553
"2024-02-02",23.6592
"2024-02-03",23.0043
"2024-02-04",23.7355
"2024-02-05",23.3253
"2024-02-06",22.5412
"2024-02-07",22.0138
"2024-02-08",21.4048
"2024-02-09",20.9448
"2024-02-10",20.6223
"2024-02-11",21.1733
"2024-02-12",22.4018
"2024-02-13",22.5121
"2024-02-14",23.2645
"2024-02-15",23.3596
"2024-02-16",23.0185
"2024-02-17",23.1451
"2024-02-18",21.8036
"2024-02-19",21.7497
"2024-02-20",22.8032
"2024-02-21",23.0287
"2024-02-22",23.5576
"2024-02-23",24.0033
"2024-02-24",23.3232
"2024-02-25",22.4358
"2024-02-26",22.6071
"2024-02-27",22.4877
"2024-02-28",22.468
"2024-02-29",22.6311
"2024-03-01",21.8253
"2024-03-02",21.9893
"2024-03-03",22.4423
"2024-03-04",22.6043
"2024-03-05",22.9228
"2024-03-06",23.2656
"2024-03-07",23.2835
"2024-03-08",22.9959
"2024-03-09",22.1873
"2024-03-10",22.1868
"2024-03-11",22.8687
"2024-03-12",22.3373
"2024-03-13",22.2592
"2024-03-14",22.8292
"2024-03-15",23.5314
"2024-03-16",22.8233
"2024-03-17",20.5848
"2024-03-18",21.7475
"2024-03-19",22.1201
"2024-03-20",21.6255
"2024-03-21",24.0131
"2024-03-22",23.6121
"2024-03-23",23.9084
"2024-03-24",24.1138
"2024-03-25",24.0681
"2024-03-26",23.7999
"2024-03-27",24.1941
"2024-03-28",23.6077
"2024-03-29",23.5997
"2024-03-30",23.1737
"2024-03-31",23.8532
"2024-04-01",23.9381
"2024-04-02",24.2992
"2024-04-03",24.6334
"2024-04-04",24.3802
"2024-04-05",24.9056
"2024-04-06",24.6958
"2024-04-07",24.68
"2024-04-08",23.9207
"2024-04-09",22.4549
"2024-04-10",22.9936
"2024-04-11",24.106
"2024-04-12",23.9375
"2024-04-13",22.9248
"2024-04-14",24.1096
"2024-04-15",24.3494
"2024-04-16",24.5572
"2024-04-17",24.5741
"2024-04-18",24.728
"2024-04-19",25.2983
"2024-04-20",25.5951
"2024-04-21",25.3033
"2024-04-22",24.7219
"2024-04-23",25.1305
"2024-04-24",24.7472
"2024-04-25",24.9199
"2024-04-26",24.8989
"2024-04-27",24.6883
"2024-04-28",25.0759
"2024-04-29",25.0586
"2024-04-30",24.7058
"2024-05-01",25.2403
"2024-05-02",25.8204
"2024-05-03",26.0303
"2024-05-04",25.886
"2024-05-05",25.8195
"2024-05-06",25.5143
"2024-05-07",25.5517
"2024-05-08",24.4608
"2024-05-09",24.604
"2024-05-10",24.6349
"2024-05-11",24.8919
"2024-05-12",24.3643
"2024-05-13",24.3767
"2024-05-14",24.2849
"2024-05-15",24.7975
"2024-05-16",24.4833
"2024-05-17",24.5995
"2024-05-18",24.4168
"2024-05-19",24.2241
"2024-05-20",23.7621
"2024-05-21",24.4583
"2024-05-22",24.663
"2024-05-23",24.6878
"2024-05-24",24.5728
"2024-05-25",24.7053
"2024-05-26",24.4713
"2024-05-27",24.4873
"2024-05-28",24.4173
"2024-05-29",24.515
"2024-05-30",24.7724
"2024-05-31",25.0558
"2024-06-01",25.1547
"2024-06-02",24.1623
"2024-06-03",24.3849
"2024-06-04",24.5681
"2024-06-05",24.3619
"2024-06-06",24.2584
"2024-06-07",24.1811
"2024-06-08",24.4263
"2024-06-09",24.4587
"2024-06-10",24.9067
"2024-06-11",24.6651
"2024-06-12",24.774
"2024-06-13",24.6645
"2024-06-14",24.3761
"2024-06-15",24.1301
"2024-06-16",24.1716
"2024-06-17",24.8331
"2024-06-18",24.6565
"2024-06-19",24.4048
"2024-06-20",24.249
"2024-06-21",24.2479
"2024-06-22",24.2508
"2024-06-23",24.1457
"2024-06-24",24.1857
"2024-06-25",23.7432
"2024-06-26",23.6067
"2024-06-27",23.9018
"2024-06-28",23.4636
"2024-06-29",23.9615
"2024-06-30",24.6724
"2024-07-01",24.2579
"2024-07-02",24.5258
"2024-07-03",25.0049
"2024-07-04",23.9294
"2024-07-05",24.0061
"2024-07-06",24.228
"2024-07-07",24.1251
"2024-07-08",23.6665
"2024-07-09",23.3824
"2024-07-10",23.7672
"2024-07-11",24.2631
"2024-07-12",24.5003
"2024-07-13",23.7022
"2024-07-14",23.9803
"2024-07-15",23.8211
"2024-07-16",23.606
"2024-07-17",24.0201
"2024-07-18",24.1267
"2024-07-19",24.2119
"2024-07-20",23.9844
"2024-07-21",23.516
"2024-07-22",23.7871
"2024-07-23",24.8891
"2024-07-24",24.5482
"2024-07-25",24.2885
"2024-07-26",24.2967
"2024-07-27",24.608
"2024-07-28",24.477
"2024-07-29",23.7071
"2024-07-30",24.0495
"2024-07-31",24.3767
"2024-08-01",24.4324
"2024-08-02",24.1102
"2024-08-03",24.0793
"2024-08-04",24.4471
"2024-08-05",24.0345
"2024-08-06",23.6905
"2024-08-07",23.9675
"2024-08-08",23.7515
"2024-08-09",23.7243
"2024-08-10",24.389
"2024-08-11",24.3911
"2024-08-12",24.0999
"2024-08-13",24.3697
"2024-08-14",24.2815
"2024-08-15",24.365
"2024-08-16",24.4592
"2024-08-17",24.2496
"2024-08-18",24.5017
"2024-08-19",24.0371
"2024-08-20",23.6471
"2024-08-21",22.6674
"2024-08-22",24.0289
"2024-08-23",24.5795
"2024-08-24",24.061
"2024-08-25",23.6028
"2024-08-26",23.3126
"2024-08-27",23.1309
"2024-08-28",23.3984
"2024-08-29",24.0124
"2024-08-30",23.9233
"2024-08-31",23.9344
"2024-09-01",24.272
"2024-09-02",24.1759
"2024-09-03",23.9947
"2024-09-04",24.0863
"2024-09-05",24.3448
"2024-09-06",24.3759
"2024-09-07",24.6423
"2024-09-08",24.6009
"2024-09-09",24.4125
"2024-09-10",24.3076
"2024-09-11",23.9468
"2024-09-12",24.2916
"2024-09-13",24.2677
"2024-09-14",24.4866
"2024-09-15",24.1387
"2024-09-16",24.5221
"2024-09-17",24.4243
"2024-09-18",24.4431
"2024-09-19",23.7896
"2024-09-20",23.9084
"2024-09-21",23.988
"2024-09-22",23.9819
"2024-09-23",23.7289
"2024-09-24",24.496
"2024-09-25",24.7239
"2024-09-26",24.2593
"2024-09-27",24.35
"2024-09-28",23.9279
"2024-09-29",24.0548
"2024-09-30",23.8655
