,"(deg C) Mean Dew Point Temperature (ERA5) at Ratnapura, 2007-01-01 to 2025-12-31"
"2021-10-14",22.3827
"2021-10-15",22.5866
"2021-10-16",22.4225
"2021-10-17",22.5138
"2021-10-18",21.99
"2021-10-19",22.0268
"2021-10-20",22.089
"2021-10-21",22.5843
"2021-10-22",22.2302
"2021-10-23",21.3591
"2021-10-24",21.7284
"2021-10-25",22.188
"2021-10-26",21.8803
"2021-10-27",21.7147
"2021-10-28",22.0747
"2021-10-29",22.4409
"2021-10-30",21.9831
"2021-10-31",22.6231
"2021-11-01",22.46
"2021-11-02",22.5256
"2021-11-03",22.2463
"2021-11-04",22.021
"2021-11-05",21.5421
"2021-11-06",22.167
"2021-11-07",21.5978
"2021-11-08",21.0044
"2021-11-09",21.5653
"2021-11-10",21.3763
"2021-11-11",21.9623
"2021-11-12",21.8788
"2021-11-13",21.0507
"2021-11-14",21.5226
"2021-11-15",22.2056
"2021-11-16",22.3447
"2021-11-17",22.0957
"2021-11-18",21.9271
"2021-11-19",21.9565
"2021-11-20",20.0883
"2021-11-21",18.8317
"2021-11-22",20.7789
"2021-11-23",22.2221
"2021-11-24",22.444
"2021-11-25",22.1434
"2021-11-26",22.4266
"2021-11-27",22.5018
"2021-11-28",22.3308
"2021-11-29",22.1333
"2021-11-30",22.0189
"2021-12-01",21.6997
"2021-12-02",21.9661
"2021-12-03",22.7576
"2021-12-04",22.6386
"2021-12-05",22.4736
"2021-12-06",22.4864
"2021-12-07",21.6992
"2021-12-08",22.1974
"2021-12-09",21.5108
"2021-12-10",21.4938
"2021-12-11",21.6529
"2021-12-12",21.7042
"2021-12-13",21.841
"2021-12-14",22.1775
"2021-12-15",21.8827
"2021-12-16",22.049
"2021-12-17",21.8229
"2021-12-18",22.2451
"2021-12-19",21.9915
"2021-12-20",22.1216
"2021-12-21",22.1901
"2021-12-22",21.8326
"2021-12-23",21.5027
"2021-12-24",19.7274
"2021-12-25",19.7494
"2021-12-26",20.0286
"2021-12-27",19.4604
"2021-12-28",19.6762
"2021-12-29",20.5484
"2021-12-30",21.0756
"2021-12-31",21.5566
"2022-01-01",21.7903
"2022-01-02",21.8988
"2022-01-03",21.9289
"2022-01-04",21.9221
"2022-01-05",21.6829
"2022-01-06",21.9336
"2022-01-07",21.6023
"2022-01-08",21.4444
"2022-01-09",21.5576
"2022-01-10",21.9151
"2022-01-11",21.8697
"2022-01-12",22.1915
"2022-01-13",22.1756
"2022-01-14",22.3298
"2022-01-15",21.9589
"2022-01-16",21.5349
"2022-01-17",21.3278
"2022-01-18",21.1398
"2022-01-19",20.8544
"2022-01-20",17.9405
"2022-01-21",16.2582
"2022-01-22",17.6524
"2022-01-23",19.1677
"2022-01-24",19.7992
"2022-01-25",19.7042
"2022-01-26",19.7878
"2022-01-27",19.183
"2022-01-28",20.3085
"2022-01-29",21.8428
"2022-01-30",21.9748
"2022-01-31",21.712
"2022-02-01",20.1679
"2022-02-02",20.9066
"2022-02-03",20.5221
"2022-02-04",19.9794
"2022-02-05",20.3856
"2022-02-06",20.1658
"2022-02-07",20.4596
"2022-02-08",19.3166
"2022-02-09",19.8462
"2022-02-10",21.7935
"2022-02-11",22.0248
"2022-02-12",22.1718
"2022-02-13",21.934
"2022-02-14",21.4263
"2022-02-15",20.4766
"2022-02-16",20.1265
"2022-02-17",20.0949
"2022-02-18",21.2236
"2022-02-19",21.5792
"2022-02-20",22.1459
"2022-02-21",21.8452
"2022-02-22",20.9916
"2022-02-23",20.511
"2022-02-24",21.4523
"2022-02-25",21.174
"2022-02-26",21.4295
"2022-02-27",20.7123
"2022-02-28",20.2417
"2022-03-01",20.6506
"2022-03-02",21.0746
"2022-03-03",21.7041
"2022-03-04",21.5454
"2022-03-05",21.8123
"2022-03-06",21.2381
"2022-03-07",22.1754
"2022-03-08",21.8165
"2022-03-09",21.7888
"2022-03-10",21.8887
"2022-03-11",21.8256
"2022-03-12",21.8235
"2022-03-13",22.3487
"2022-03-14",22.3363
"2022-03-15",22.6752
"2022-03-16",22.1558
"2022-03-17",22.0545
"2022-03-18",22.5375
"2022-03-19",22.762
"2022-03-20",22.5105
"2022-03-21",22.583
"2022-03-22",22.84
"2022-03-23",23.037
"2022-03-24",22.9471
"2022-03-25",22.6562
"2022-03-26",22.5294
"2022-03-27",22.6599
"2022-03-28",22.8448
"2022-03-29",22.3779
"2022-03-30",21.8775
"2022-03-31",21.9311
"2022-04-02",22.1973
"2022-04-03",22.2207
"2022-04-04",22.0783
"2022-04-05",21.7798
"2022-04-06",21.6574
"2022-04-07",21.5928
"2022-04-08",21.2358
"2022-04-09",21.8153
"2022-04-10",21.9157
"2022-04-11",23.0515
"2022-04-12",22.5158
"2022-04-13",22.3802
"2022-04-14",22.6639
"2022-04-15",22.8127
"2022-04-16",23.019
"2022-04-17",22.2684
"2022-04-18",22.9832
"2022-04-19",23.2778
"2022-04-20",23.7602
"2022-04-21",23.4767
"2022-04-22",22.5755
"2022-04-23",22.6692
"2022-04-24",23.1711
"2022-04-25",23.071
"2022-04-26",23.2816
"2022-04-27",23.4495
"2022-04-28",22.3807
"2022-04-29",22.6337
"2022-04-30",23.4825
"2022-05-01",23.3976
"2022-05-02",23.8027
"2022-05-03",24.0307
"2022-05-04",24.1998
"2022-05-05",23.3183
"2022-05-06",23.2891
"2022-05-07",23.4039
"2022-05-08",24.301
"2022-05-09",23.5525
"2022-05-10",23.5967
"2022-05-11",23.086
"2022-05-12",22.9227
"2022-05-13",22.5129
"2022-05-14",22.6712
"2022-05-15",22.6694
"2022-05-16",22.9997
"2022-05-17",22.8904
"2022-05-18",22.8915
"2022-05-19",22.7658
"2022-05-20",23.336
"2022-05-21",23.1341
"2022-05-22",22.9216
"2022-05-23",22.9398
"2022-05-24",22.7353
"2022-05-25",23.0478
"2022-05-26",22.5906
"2022-05-27",22.508
"2022-05-28",22.165
"2022-05-29",22.1308
"2022-05-30",22.5355
"2022-05-31",21.8301
"2022-06-01",22.4293
"2022-06-02",22.838
"2022-06-03",22.9904
"2022-06-04",23.2526
"2022-06-05",22.9554
"2022-06-06",22.8613
"2022-06-07",22.764
"2022-06-08",22.3386
"2022-06-09",22.997
"2022-06-10",22.2798
"2022-06-11",22.5099
"2022-06-12",22.3664
"2022-06-13",22.2143
"2022-06-14",22.757
"2022-06-15",22.9335
"2022-06-16",22.2939
"2022-06-17",22.7339
"2022-06-18",22.4911
"2022-06-19",22.1924
"2022-06-20",22.6203
"2022-06-21",22.2657
"2022-06-22",22.0639
"2022-06-23",22.0723
"2022-06-24",22.417
"2022-06-25",22.6882
"2022-06-26",22.4035
"2022-06-27",22.0542
"2022-06-28",21.9734
"2022-06-29",22.5988
"2022-06-30",21.6908
"2022-07-01",22.4816
"2022-07-02",23.049
"2022-07-03",21.9507
"2022-07-04",21.3767
"2022-07-05",21.5219
"2022-07-06",21.568
"2022-07-07",20.8915
"2022-07-08",21.162
"2022-07-09",21.5712
"2022-07-10",21.7746
"2022-07-11",21.242
"2022-07-12",21.365
"2022-07-13",22.4154
"2022-07-14",22.4562
"2022-07-15",22.3683
"2022-07-16",22.2766
"2022-07-17",22.8808
"2022-07-18",22.8722
"2022-07-19",22.8043
"2022-07-20",22.6797
"2022-07-21",22.5121
"2022-07-22",22.3805
"2022-07-23",22.2744
"2022-07-24",21.7524
"2022-07-25",22.149
"2022-07-26",22.4217
"2022-07-27",21.8693
"2022-07-28",22.2472
"2022-07-29",22.6039
"2022-07-30",22.3999
"2022-07-31",22.6266
"2022-08-01",21.5265
"2022-08-02",21.5499
"2022-08-03",21.3783
"2022-08-04",21.262
"2022-08-05",21.8003
"2022-08-06",21.8246
"2022-08-07",21.526
"2022-08-08",21.3964
"2022-08-09",20.7426
"2022-08-10",20.0511
"2022-08-11",21.2297
"2022-08-12",22.231
"2022-08-13",22.1184
"2022-08-14",22.6432
"2022-08-15",22.623
"2022-08-16",22.3149
"2022-08-17",22.0948
"2022-08-18",22.2771
"2022-08-19",22.274
"2022-08-20",22.4192
"2022-08-21",22.2859
"2022-08-22",21.9303
"2022-08-23",21.8193
"2022-08-24",21.5795
"2022-08-25",21.696
"2022-08-26",22.0754
"2022-08-27",21.3304
"2022-08-28",21.2703
"2022-08-29",22.1996
"2022-08-30",22.1814
"2022-08-31",21.4386
"2022-09-01",21.3547
"2022-09-02",21.5281
"2022-09-03",21.9357
"2022-09-04",22.3267
"2022-09-05",22.0302
"2022-09-06",21.8908
"2022-09-07",21.5178
"2022-09-08",21.1048
"2022-09-09",21.4332
"2022-09-10",21.7612
"2022-09-11",21.4772
"2022-09-12",21.3886
"2022-09-13",22.0645
"2022-09-14",22.1076
"2022-09-15",21.8154
"2022-09-16",21.5958
"2022-09-17",21.7999
"2022-09-18",22.4635
"2022-09-19",22.3107
"2022-09-20",22.2865
"2022-09-21",22.062
"2022-09-22",21.6477
"2022-09-23",21.2333
"2022-09-24",20.6859
"2022-09-25",22.0118
"2022-09-26",21.3823
"2022-09-27",21.519
"2022-09-28",21.3552
"2022-09-29",21.9236
"2022-09-30",22.0705
"2022-10-01",22.0448
"2022-10-02",22.0285
"2022-10-03",21.8262
"2022-10-04",22.2531
"2022-10-05",21.5175
"2022-10-06",21.7006
"2022-10-07",21.1481
"2022-10-08",21.6212
"2022-10-09",22.0097
"2022-10-10",22.1847
"2022-10-11",22.2117
"2022-10-12",22.0217
"2022-10-13",21.7623
"2022-10-14",22.0691
"2022-10-15",21.884
"2022-10-16",22.2263
"2022-10-17",21.9542
"2022-10-18",21.5873
"2022-10-19",22.5051
"2022-10-20",22.1732
"2022-10-21",21.7593
"2022-10-22",22.0836
"2022-10-23",22.0289
"2022-10-24",22.2823
"2022-10-25",22.4871
"2022-10-26",22.178
"2022-10-27",21.9049
"2022-10-28",20.6234
"2022-10-29",21.6878
"2022-10-30",22.0094
"2022-10-31",22.3692
"2022-11-01",21.864
"2022-11-02",21.6124
"2022-11-03",22.0276
"2022-11-04",22.387
"2022-11-05",21.8071
"2022-11-06",21.7014
"2022-11-07",21.3644
"2022-11-08",22.0937
"2022-11-09",21.723
"2022-11-10",21.7737
"2022-11-11",21.6452
"2022-11-12",22.0315
"2022-11-13",21.9532
"2022-11-14",21.5182
"2022-11-15",21.8
"2022-11-16",21.5417
"2022-11-17",19.95
"2022-11-18",19.9659
"2022-11-19",21.2717
"2022-11-20",20.5642
"2022-11-21",19.4978
"2022-11-22",20.7792
"2022-11-23",19.1514
"2022-11-24",20.5292
"2022-11-25",21.3068
"2022-11-26",21.8094
"2022-11-27",21.8692
"2022-11-28",21.5096
"2022-11-29",21.493
"2022-11-30",21.2452
"2022-12-01",21.7781
"2022-12-02",22.0338
"2022-12-03",21.6815
"2022-12-04",21.8488
"2022-12-05",21.8247
"2022-12-06",21.6893
"2022-12-07",19.0981
"2022-12-08",15.7245
"2022-12-09",18.8262
"2022-12-10",20.5232
"2022-12-11",20.1383
"2022-12-12",20.003
"2022-12-13",19.9739
"2022-12-14",20.7079
"2022-12-15",21.0439
"2022-12-16",20.7432
"2022-12-17",21.1668
"2022-12-18",21.5853
"2022-12-19",21.5195
"2022-12-20",21.9119
"2022-12-21",21.728
"2022-12-22",21.4551
"2022-12-23",21.5699
"2022-12-24",21.94
"2022-12-25",21.5452
"2022-12-26",21.1488
"2022-12-27",21.2279
"2022-12-28",21.885
"2022-12-29",20.5116
"2022-12-30",19.3375
"2022-12-31",18.5569
"2023-01-01",18.9056
"2023-01-02",19.4492
"2023-01-03",19.7119
"2023-01-04",19.7901
"2023-01-05",21.2298
"2023-01-06",21.6901
"2023-01-07",21.459
"2023-01-08",21.2913
"2023-01-09",20.6179
"2023-01-10",20.3385
"2023-01-11",19.2754
"2023-01-12",18.9071
"2023-01-13",20.3705
"2023-01-14",21.2299
"2023-01-15",21.9272
"2023-01-16",21.624
"2023-01-17",21.6169
"2023-01-18",20.7649
"2023-01-19",17.918
"2023-01-20",19.4336
"2023-01-21",20.6363
"2023-01-22",20.8703
"2023-01-23",21.5016
"2023-01-24",21.341
"2023-01-25",21.1226
"2023-01-26",21.1634
"2023-01-27",21.2865
"2023-01-28",20.5948
"2023-01-29",19.6936
"2023-01-30",20.8593
"2023-01-31",21.0461
"2023-02-01",21.1455
"2023-02-02",21.6709
"2023-02-03",22.2656
"2023-02-04",22.0317
"2023-02-05",22.369
"2023-02-06",22.2999
"2023-02-07",21.9986
"2023-02-08",21.3452
"2023-02-09",20.809
"2023-02-10",20.9104
"2023-02-11",21.7486
"2023-02-12",21.8025
"2023-02-13",21.128
"2023-02-14",20.7501
"2023-02-15",19.5216
"2023-02-16",19.6074
"2023-02-17",20.4984
"2023-02-18",21.4187
"2023-02-19",21.8392
"2023-02-20",21.9557
"2023-02-21",21.7815
"2023-02-22",20.7706
"2023-02-23",21.1832
"2023-02-24",21.6295
"2023-02-25",21.6445
"2023-02-26",19.9926
"2023-02-27",20.2315
"2023-02-28",21.6071
"2023-03-01",21.5193
"2023-03-02",20.3761
"2023-03-03",21.2657
"2023-03-04",21.8618
"2023-03-05",21.6442
"2023-03-06",21.5651
"2023-03-07",21.4122
"2023-03-08",21.28
"2023-03-09",21.4683
"2023-03-10",22.1654
"2023-03-11",21.9871
"2023-03-12",21.8463
"2023-03-13",22.1325
"2023-03-14",21.6797
"2023-03-15",22.1752
"2023-03-16",21.916
"2023-03-17",21.9989
"2023-03-18",21.8856
"2023-03-19",22.4664
"2023-03-20",22.0528
"2023-03-21",22.0695
"2023-03-22",22.5565
"2023-03-23",21.6399
"2023-03-24",21.8647
"2023-03-25",22.2964
"2023-03-26",22.27
"2023-03-27",22.5062
"2023-03-28",22.4717
"2023-03-29",22.7103
"2023-03-30",21.7675
"2023-03-31",22.3558
"2023-04-01",21.9135
"2023-04-02",21.8682
"2023-04-03",22.0547
"2023-04-04",21.9373
"2023-04-05",21.954
"2023-04-06",22.0933
"2023-04-07",21.78
"2023-04-08",21.9164
"2023-04-09",21.8426
"2023-04-10",21.6221
"2023-04-11",21.3949
"2023-04-12",22.0471
"2023-04-13",22.8654
"2023-04-14",22.693
"2023-04-15",22.2183
"2023-04-16",22.3054
"2023-04-17",22.1126
"2023-04-18",23.2624
"2023-04-19",23.297
"2023-04-20",22.9337
"2023-04-21",23.3813
"2023-04-22",23.2678
"2023-04-23",23.2531
"2023-04-24",22.9805
"2023-04-25",22.8164
"2023-04-26",22.5336
"2023-04-27",23.0341
"2023-04-28",22.7549
"2023-04-29",22.2283
"2023-04-30",22.5813
"2023-05-01",22.7658
"2023-05-02",22.7808
"2023-05-03",22.9279
"2023-05-04",22.5381
"2023-05-05",21.3503
"2023-05-06",22.7085
"2023-05-07",22.9254
"2023-05-08",23.2426
"2023-05-09",22.6617
"2023-05-10",23.2035
"2023-05-11",23.3235
"2023-05-12",23.7974
"2023-05-13",23.5133
"2023-05-14",23.9992
"2023-05-15",24.253
"2023-05-16",24.3674
"2023-05-17",24.15
"2023-05-18",23.5912
"2023-05-19",23.6345
"2023-05-20",23.4329
"2023-05-21",23.1153
"2023-05-22",23.1891
"2023-05-23",23.2124
"2023-05-24",22.5247
"2023-05-25",22.9748
"2023-05-26",23.2844
"2023-05-27",23.6694
"2023-05-28",24.19
"2023-05-29",23.6794
"2023-05-30",23.9835
"2023-05-31",23.743
"2023-06-01",23.7012
"2023-06-02",23.9328
"2023-06-03",24.3975
"2023-06-04",23.4896
"2023-06-05",23.5122
"2023-06-06",23.927
"2023-06-07",23.5761
"2023-06-08",23.2667
"2023-06-09",23.1303
"2023-06-10",22.9169
"2023-06-11",23.041
"2023-06-12",23.2181
"2023-06-13",22.8708
"2023-06-14",22.7559
"2023-06-15",23.381
"2023-06-16",23.1665
"2023-06-17",22.9977
"2023-06-18",23.1061
"2023-06-19",23.1574
"2023-06-20",23.52
"2023-06-21",23.4315
"2023-06-22",23.4962
"2023-06-23",23.2245
"2023-06-24",22.7229
"2023-06-25",22.7703
"2023-06-26",22.5062
"2023-06-27",22.3749
"2023-06-28",22.5733
"2023-06-29",22.6672
"2023-06-30",23.1819
"2023-07-01",23.3796
"2023-07-02",23.5781
"2023-07-03",22.2635
"2023-07-04",21.9845
"2023-07-05",21.856
"2023-07-06",21.8711
"2023-07-07",21.4857
"2023-07-08",21.6341
"2023-07-09",22.4898
"2023-07-10",22.6428
"2023-07-11",22.8995
"2023-07-12",22.622
"2023-07-13",23.0287
"2023-07-14",22.6473
"2023-07-15",22.8982
"2023-07-16",23.0568
"2023-07-17",23.1594
"2023-07-18",22.7314
"2023-07-19",22.6752
"2023-07-20",22.4889
"2023-07-21",22.5013
"2023-07-22",22.3033
"2023-07-23",22.689
"2023-07-24",22.6381
"2023-07-25",22.3795
"2023-07-26",22.4689
"2023-07-27",22.3485
"2023-07-28",22.2435
"2023-07-29",22.1554
"2023-07-30",22.224
"2023-07-31",22.2033
"2023-08-01",22.246
"2023-08-02",21.9666
"2023-08-03",22.557
"2023-08-04",22.4987
"2023-08-05",22.7731
"2023-08-06",22.6648
"2023-08-07",22.2349
"2023-08-08",22.4144
"2023-08-09",22.2826
"2023-08-10",22.5258
"2023-08-11",22.7852
"2023-08-12",22.632
"2023-08-13",21.9788
"2023-08-14",21.8826
"2023-08-15",21.4762
"2023-08-16",21.9437
"2023-08-17",22.0315
"2023-08-18",22.2396
"2023-08-19",21.8211
"2023-08-20",21.7299
"2023-08-21",22.7558
"2023-08-22",22.9217
"2023-08-23",22.7367
"2023-08-24",21.5429
"2023-08-25",22.074
"2023-08-26",22.1878
"2023-08-27",22.6291
"2023-08-28",22.6831
"2023-08-29",22.2787
"2023-08-30",22.6973
"2023-08-31",22.6665
"2023-09-01",22.4019
"2023-09-02",22.6427
"2023-09-03",22.2361
"2023-09-04",22.5218
"2023-09-05",22.515
"2023-09-06",22.3267
"2023-09-07",22.0454
"2023-09-08",22.2364
"2023-09-09",22.3831
"2023-09-10",22.5442
"2023-09-12",22.5922
"2023-09-13",22.8279
"2023-09-14",22.3409
"2023-09-15",21.2475
"2023-09-16",21.8575
"2023-09-17",22.2483
"2023-09-18",21.9023
"2023-09-19",22.0076
"2023-09-20",22.1891
"2023-09-21",22.6133
"2023-09-22",22.5776
"2023-09-23",22.4461
"2023-09-24",22.8131
"2023-09-25",22.8511
"2023-09-26",22.5178
"2023-09-27",22.5332
"2023-09-28",22.2316
"2023-09-29",21.7396
"2023-09-30",21.9315
"2023-10-01",22.1129
"2023-10-02",22.2815
"2023-10-03",22.207
"2023-10-04",22.5056
"2023-10-05",22.7967
"2023-10-06",22.8873
"2023-10-07",23.1451
"2023-10-08",23.0464
"2023-10-09",22.9343
"2023-10-10",22.8838
"2023-10-11",22.2373
"2023-10-12",22.412
"2023-10-13",22.5642
"2023-10-14",22.7802
"2023-10-15",21.6237
"2023-10-16",22.236
"2023-10-17",22.343
"2023-10-18",22.0909
"2023-10-19",22.0025
"2023-10-20",22.0532
"2023-10-21",22.5157
"2023-10-22",22.454
"2023-10-23",22.3618
"2023-10-24",22.1336
"2023-10-25",21.997
"2023-10-26",22.0927
"2023-10-27",22.4958
"2023-10-28",22.4982
"2023-10-29",22.585
"2023-10-30",22.5312
"2023-10-31",22.3849
"2023-11-01",22.5456
"2023-11-02",23.0058
"2023-11-03",22.7128
"2023-11-04",22.2356
"2023-11-05",22.3282
"2023-11-06",22.4288
"2023-11-07",22.2652
"2023-11-08",22.4518
"2023-11-09",22.1805
"2023-11-10",22.328
"2023-11-11",23.0409
"2023-11-12",22.7469
"2023-11-13",22.5743
"2023-11-14",22.7942
"2023-11-15",22.8781
"2023-11-16",23.3732
"2023-11-17",23.3488
"2023-11-18",23.0491
"2023-11-19",22.6204
"2023-11-20",22.9096
"2023-11-21",22.9783
"2023-11-22",22.9917
"2023-11-23",22.7508
"2023-11-24",22.1489
"2023-11-25",21.7904
"2023-11-26",22.2309
"2023-11-27",22.973
"2023-11-28",22.747
"2023-11-29",22.3579
"2023-11-30",22.5879
"2023-12-01",22.5532
"2023-12-02",22.7074
"2023-12-03",22.8338
"2023-12-04",22.5262
"2023-12-05",22.7119
"2023-12-06",22.9005
"2023-12-07",23.2842
"2023-12-08",22.9488
"2023-12-09",22.9306
"2023-12-10",22.5587
"2023-12-11",22.7017
"2023-12-12",22.3079
"2023-12-13",22.3025
"2023-12-14",22.6694
"2023-12-15",22.746
"2023-12-16",22.6266
"2023-12-17",22.6447
"2023-12-18",22.6216
"2023-12-19",22.7128
"2023-12-20",22.4849
"2023-12-21",22.0948
"2023-12-22",21.9313
"2023-12-23",21.6452
"2023-12-24",21.9783
"2023-12-25",21.5309
"2023-12-26",22.3295
"2023-12-27",23.2567
"2023-12-28",22.741
"2023-12-29",22.5861
"2023-12-30",22.6699
"2023-12-31",22.4448
"2024-01-01",22.2339
"2024-01-02",22.2597
"2024-01-03",22.5276
"2024-01-04",22.848
"2024-01-05",22.636
"2024-01-06",22.734
"2024-01-07",22.7828
"2024-01-08",22.5836
"2024-01-09",22.5416
"2024-01-10",22.0804
"2024-01-11",22.3126
"2024-01-12",21.1971
"2024-01-13",21.0859
"2024-01-14",20.3912
"2024-01-15",19.8697
"2024-01-16",19.6372
"2024-01-17",20.8285
"2024-01-18",21.9705
"2024-01-19",22.1827
"2024-01-20",22.4981
"2024-01-21",22.6319
"2024-01-22",22.1363
"2024-01-23",20.9405
"2024-01-24",19.8328
"2024-01-25",18.9075
"2024-01-26",20.3657
"2024-01-27",21.0266
"2024-01-28",22.0702
"2024-01-29",22.1075
"2024-01-30",22.5425
"2024-01-31",22.5614
"2024-02-01",22.2435
"2024-02-02",22.3522
"2024-02-03",21.4958
"2024-02-04",22.4619
"2024-02-05",22.2352
"2024-02-06",21.246
"2024-02-07",20.6974
"2024-02-08",19.6698
"2024-02-09",19.6604
"2024-02-10",19.6251
"2024-02-11",20.3474
"2024-02-12",21.7445
"2024-02-13",21.7448
"2024-02-14",22.3497
"2024-02-15",22.6881
"2024-02-16",22.0725
"2024-02-17",22.0254
"2024-02-18",21.1211
"2024-02-19",20.9877
"2024-02-20",21.7418
"2024-02-21",21.9021
"2024-02-22",22.2569
"2024-02-23",22.8208
"2024-02-24",22.0677
"2024-02-25",21.5297
"2024-02-26",22.2058
"2024-02-27",22.0344
"2024-02-28",21.5966
"2024-02-29",21.2137
"2024-03-01",21.1103
"2024-03-02",21.0606
"2024-03-03",21.5663
"2024-03-04",21.1822
"2024-03-05",21.9348
"2024-03-06",21.9826
"2024-03-07",21.9981
"2024-03-08",21.5087
"2024-03-09",20.8136
"2024-03-10",20.3649
"2024-03-11",21.2096
"2024-03-12",21.1476
"2024-03-13",21.5949
"2024-03-14",21.0272
"2024-03-15",22.076
"2024-03-16",21.6736
"2024-03-17",20.6395
"2024-03-18",20.8098
"2024-03-19",21.0275
"2024-03-20",21.301
"2024-03-21",22.8011
"2024-03-22",22.526
"2024-03-23",22.8628
"2024-03-24",22.8169
"2024-03-25",22.9546
"2024-03-26",22.9288
"2024-03-27",23.1959
"2024-03-28",22.7617
"2024-03-29",22.2912
"2024-03-30",21.8965
"2024-03-31",22.5893
"2024-04-01",22.7493
"2024-04-02",23.1013
"2024-04-03",23.4466
"2024-04-04",23.166
"2024-04-05",23.7186
"2024-04-06",23.4358
"2024-04-07",23.169
"2024-04-08",22.4401
"2024-04-09",21.5107
"2024-04-10",21.8647
"2024-04-11",23.0631
"2024-04-12",22.9312
"2024-04-13",21.7243
"2024-04-14",23.2031
"2024-04-15",23.3444
"2024-04-16",23.3867
"2024-04-17",23.2965
"2024-04-18",23.472
"2024-04-19",24.1131
"2024-04-20",24.3984
"2024-04-21",24.0437
"2024-04-22",23.1518
"2024-04-23",23.3406
"2024-04-24",23.1936
"2024-04-25",23.2715
"2024-04-26",23.5619
"2024-04-27",23.4302
"2024-04-28",23.9026
"2024-04-29",23.7904
"2024-04-30",23.6176
"2024-05-01",23.9384
"2024-05-02",24.4723
"2024-05-03",24.5735
"2024-05-04",24.3872
"2024-05-05",24.5907
"2024-05-06",23.9616
"2024-05-07",24.403
"2024-05-08",23.0789
"2024-05-09",23.2452
"2024-05-10",23.3202
"2024-05-11",23.5553
"2024-05-12",23.0993
"2024-05-13",23.1816
"2024-05-14",23.0408
"2024-05-15",23.5889
"2024-05-16",23.3802
"2024-05-17",23.2055
"2024-05-18",23.2333
"2024-05-19",22.7882
"2024-05-20",21.8195
"2024-05-21",23.1241
"2024-05-22",23.1309
"2024-05-23",23.2083
"2024-05-24",23.1479
"2024-05-25",23.2822
"2024-05-26",23.1985
"2024-05-27",23.2442
"2024-05-28",23.1298
"2024-05-29",23.2678
"2024-05-30",23.7421
"2024-05-31",24.1967
"2024-06-01",24.295
"2024-06-02",23.0893
"2024-06-03",23.2526
"2024-06-04",23.5134
"2024-06-05",22.9205
"2024-06-06",23.3154
"2024-06-07",23.2651
"2024-06-08",23.0673
"2024-06-09",23.1588
"2024-06-10",23.2679
"2024-06-11",23.4363
"2024-06-12",23.1758
"2024-06-13",23.2302
"2024-06-14",23.0603
"2024-06-15",22.8826
"2024-06-16",22.6381
"2024-06-17",23.2926
"2024-06-18",23.0611
"2024-06-19",22.8614
"2024-06-20",22.9628
"2024-06-21",22.8822
"2024-06-22",23.0022
"2024-06-23",22.9557
"2024-06-24",22.9175
"2024-06-25",22.451
"2024-06-26",22.0478
"2024-06-27",22.3865
"2024-06-28",21.8979
"2024-06-29",22.5334
"2024-06-30",23.338
"2024-07-01",23.0838
"2024-07-02",23.3686
"2024-07-03",23.7525
"2024-07-04",22.7346
"2024-07-05",22.8232
"2024-07-06",22.6251
"2024-07-07",22.5575
"2024-07-08",22.3392
"2024-07-09",21.8424
"2024-07-10",22.3993
"2024-07-11",22.9423
"2024-07-12",23.2874
"2024-07-13",22.2245
"2024-07-14",22.4935
"2024-07-15",22.5327
"2024-07-16",22.3182
"2024-07-17",22.5722
"2024-07-18",22.5121
"2024-07-19",22.122
"2024-07-20",21.8465
"2024-07-21",21.093
"2024-07-22",21.8036
"2024-07-23",23.1064
"2024-07-24",23.0287
"2024-07-25",22.7548
"2024-07-26",22.8491
"2024-07-27",23.3359
"2024-07-28",23.2029
"2024-07-29",22.2013
"2024-07-30",22.4172
"2024-07-31",23.0118
"2024-08-01",23.1141
"2024-08-02",22.6836
"2024-08-03",22.4235
"2024-08-04",23.0462
"2024-08-05",22.6216
"2024-08-06",22.14
"2024-08-07",22.3438
"2024-08-08",22.3056
"2024-08-09",22.1733
"2024-08-10",22.7048
"2024-08-11",23.2393
"2024-08-12",22.9569
"2024-08-13",22.946
"2024-08-14",23.2392
"2024-08-15",23.0597
"2024-08-16",23.4364
"2024-08-17",22.888
"2024-08-18",23.2828
"2024-08-19",22.9581
"2024-08-20",22.5177
"2024-08-21",20.6894
"2024-08-22",22.6433
"2024-08-23",23.1155
"2024-08-24",22.3869
"2024-08-25",22.0968
"2024-08-26",21.7173
"2024-08-27",21.5907
"2024-08-28",22.3896
"2024-08-29",22.8021
"2024-08-30",22.5569
"2024-08-31",22.6938
"2024-09-01",23.1282
"2024-09-02",23.0696
"2024-09-03",22.4462
"2024-09-04",22.529
"2024-09-05",23.0606
"2024-09-06",22.8797
"2024-09-07",23.135
"2024-09-08",23.1872
"2024-09-09",22.8152
"2024-09-10",22.9223
"2024-09-11",22.5383
"2024-09-12",22.7075
"2024-09-13",22.9271
"2024-09-14",22.8016
"2024-09-15",22.788
"2024-09-16",23.12
"2024-09-17",22.8046
"2024-09-18",22.4003
"2024-09-19",21.9383
"2024-09-20",21.9932
"2024-09-21",22.5311
"2024-09-22",22.2342
"2024-09-23",22.2866
"2024-09-24",22.8168
"2024-09-25",22.9006
"2024-09-26",22.5933
"2024-09-27",23.1125
"2024-09-28",22.6565
"2024-09-29",22.9798
"2024-09-30",22.5146
"2024-10-01",22.3717
